Grasp128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;16:09:33;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
70;830.557312;557.349487;259.466614;862.754578;497.763702;183.863083;;;;;;;1163.723389;727.401611;383.200958;;;;;;;;;;;;;1165.797607;750.119751;231.757324;934.709045;577.634155;178.513382;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;833.564697;561.446289;263.993713;863.887329;501.066986;187.553665;;;;;;;1165.119263;727.796936;383.369873;;;;;;;;;;;;;1169.048706;750.365417;232.892731;936.659058;580.255127;180.963394;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;836.270691;565.788879;268.130859;865.263855;504.365967;190.933563;;;;;;;1166.900879;727.941895;384.457733;;;;;;;;;;;;;1172.073364;751.055115;233.295776;937.898743;583.519714;183.709045;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;839.013306;570.188660;271.892334;866.288452;507.433685;194.008789;;;;;;;1168.236572;727.966797;384.991852;;;;;;;;;;;;;1174.784668;751.131836;233.754410;939.099060;586.300903;185.891998;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;841.133850;574.973267;275.420807;867.195007;510.689697;196.811493;;;;;;;1169.477051;728.324524;385.094482;;;;;;;;;;;;;1177.761475;751.439697;234.231628;940.135742;588.847229;188.452286;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;842.753906;579.922974;278.596649;867.743774;514.265991;199.539612;;;;;;;1171.042603;728.420898;385.322174;;;;;;;;;;;;;1180.359985;751.440857;234.486465;941.486511;590.672668;190.141403;;;;;;;;;;;;;;;;;;;;;;;;;;;
76;844.511047;584.838501;281.167419;867.917969;517.622620;201.814056;;;;;;;1172.738281;728.301941;385.806274;;;;;;;;;;;;;1183.234619;751.518982;235.391754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
77;846.068542;589.706726;283.129150;868.489014;520.778137;203.429810;;;;;;;1173.778931;728.351563;386.335327;;;;;;;;;;;;;1185.660522;751.423584;235.654160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
78;846.677490;595.086304;284.717255;868.451843;524.243225;205.443481;;;;;;;1174.538330;728.682068;386.647736;;;;;;;;;;;;;1188.062378;751.514526;236.368774;;;;944.023438;598.802063;197.136597;;;;;;;;;;;;;;;;;;;;;;;;
79;846.938293;600.448120;285.991058;868.708984;527.713928;206.172333;;;;;;;1175.896362;728.843079;386.985504;;;;;;;;;;;;;1190.356567;751.315063;236.397690;;;;943.899170;601.961121;196.761551;;;;;;;;;;;;;;;;;;;;;;;;
