;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;;*53;;;*54;;;*55;;;*56;;;*57;;;*58;;;*59;;;*60;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
154;;;;827.330017;629.648743;70.874763;;;;1200.578613;786.534851;335.224182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;898.885193;700.708740;99.711174;1092.910645;805.799133;149.447891;;;;;;;773.610718;709.136292;100.704193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;;;;827.139221;629.893005;71.109512;;;;1200.302856;786.211121;335.269562;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;898.651489;700.749573;99.908745;1092.724731;805.916016;149.650406;;;;;;;773.671875;709.041138;100.547447;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;;;;826.803223;630.087280;71.226410;;;;1200.051025;785.864075;335.405579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;898.786438;701.036743;100.644310;1092.617310;805.919678;149.767258;;;;;;;773.343750;708.907593;100.260307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;;;;826.571411;630.390625;71.585739;;;;1199.247437;785.435303;335.058502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;898.625366;700.799927;101.647697;1092.567139;805.987915;149.981522;;;;;;;773.336487;708.828430;100.188957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;;;;826.371704;630.575806;71.782967;;;;1199.562134;785.038513;335.476013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;898.020264;700.967773;102.860748;1092.367554;805.983215;150.140594;;;;;;;773.226196;708.756470;100.188393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;;;;826.134827;630.861572;72.276604;;;;1199.536865;784.546204;335.677948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;898.127686;700.792419;104.210236;1092.266113;805.953857;150.336914;;;;;;;773.911316;708.266052;99.936981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;;;;826.275818;631.047607;72.602020;;;;1199.536743;784.055298;335.993317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;898.275269;700.408081;104.895706;1092.232056;805.934631;150.553589;;;;;;;774.159302;708.134583;99.877487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;;;;826.255066;631.221069;72.990395;;;;1199.404419;783.627014;336.129730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;898.335205;700.073792;105.402840;1092.196289;806.015137;150.795425;;;;;;;774.132141;708.126648;99.954933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;;;;826.125122;631.343506;73.406624;;;;1199.328247;783.210693;336.513519;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;898.380310;700.152832;105.746765;1092.107056;806.113464;150.954926;;;;;;;774.084778;707.972534;100.751823;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;;;;826.064148;631.520813;74.095299;;;;1199.299316;782.868774;336.809387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;898.182068;700.474304;106.166496;1092.182373;806.238892;151.184174;;;;;;;773.694214;707.798035;101.701813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;;;;825.842041;631.503113;75.321129;;;;1199.166748;782.635498;336.947845;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;897.769165;700.817200;106.730820;1092.208618;806.314148;151.408112;;;;;;;773.520508;707.835876;102.338509;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;;;;825.839478;631.468079;76.777168;;;;1199.041504;782.351440;336.979645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;897.718018;700.833801;107.756058;1092.341797;806.301208;151.748947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;;;;826.001526;631.417053;78.583015;;;;1198.946411;782.124023;337.015167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;897.964478;700.996094;109.990036;1092.757202;806.236755;152.260788;;;;;;;;;;774.002625;708.126465;104.345818;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;;;;826.171753;631.511780;80.373116;;;;1198.877686;781.882202;337.114746;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;898.289368;700.935913;111.269012;1092.807983;806.236511;152.691071;;;;;;;;;;774.241577;708.267700;105.460861;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;;;;826.119751;631.495850;82.601593;;;;1198.808350;781.589294;337.194672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;898.486633;701.213318;111.942429;1093.107056;806.303772;153.205765;;;;;;;;;;774.151917;708.370605;107.647751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;;;;826.099060;631.684998;84.997505;;;;1198.328613;781.509766;337.355011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;897.825134;702.092102;112.717796;1093.447144;806.518982;153.718826;;;;;;;;;;773.805054;708.813477;109.481750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;;;;826.060913;631.771118;87.299698;;;;1198.029785;781.237976;337.556213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;897.937683;702.244141;115.107307;1093.743652;806.704468;154.246185;;;;;;;;;;773.759033;709.284668;110.752716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;;;;825.584839;631.992737;90.277512;;;;1197.537476;781.038269;337.750702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;898.377014;702.327393;117.009239;1094.049438;806.758057;154.572601;;;;;;;;;;773.656921;709.931641;113.532761;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;;;;825.411560;632.237976;92.896805;;;;1197.232300;780.817566;337.930206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;898.295044;702.852783;118.192131;1093.842407;806.958740;154.815353;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;;;;825.088135;632.545227;95.221931;;;;1196.903320;780.642395;338.119873;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;897.594604;703.026550;119.165962;1093.279907;807.330750;155.346985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;;;;824.411804;632.928162;98.250664;;;;1196.610107;780.365723;338.487122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;896.980103;703.812012;122.514946;1092.858154;807.689087;156.086212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;;;;823.400635;633.459351;101.385071;;;;1196.242310;780.126831;338.751984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;896.055542;704.839294;124.434433;1092.530762;807.913757;156.824448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;;;;822.527039;634.278381;104.278694;;;;1195.851440;779.733337;338.864746;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895.897583;705.700867;125.839081;1092.352417;808.050171;157.746185;;;;;;;;;;;;;771.905945;713.214966;125.031860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;;;;821.539307;634.904358;107.082802;;;;1195.500366;779.524780;338.836670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;895.344116;706.419434;127.477951;1091.819336;808.205566;159.006485;;;;;;;;;;;;;770.347168;714.091797;128.578506;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;;;;820.434753;635.518616;110.103806;;;;1195.322998;779.340515;338.924286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;894.242249;706.835205;129.539215;1092.096924;808.404358;159.912643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;;;;819.004150;636.236755;113.078499;;;;1194.902954;779.379761;339.457306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;893.205017;707.179932;132.139694;1092.142578;808.765930;160.419083;;;;;;;;;;;;;;;;769.166016;715.760620;133.682785;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;;;;817.561890;636.919312;115.775330;;;;1193.955811;779.242676;339.860321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;891.768738;708.111389;134.326660;1090.747925;809.843811;161.495209;;;;;;;;;;;;;;;;768.224854;717.105530;136.823441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;;;;815.974121;637.935120;119.155754;;;;1193.088623;779.055237;340.141052;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;890.533875;708.968079;137.095947;1089.339478;810.664856;162.747772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;;;;814.497314;638.920227;121.591217;;;;1192.398193;778.863647;340.207703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;888.991089;709.617737;139.640915;1088.758057;810.736755;163.869888;;;;;;;;;;;;;;;;;;;764.974365;718.421448;142.878265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;;;;812.735596;639.787720;124.654716;;;;1192.279175;778.501709;340.476593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;887.438660;710.901855;141.360840;1088.038940;810.863281;164.450974;;;;;;;;;;;;;;;;;;;763.719666;719.526306;146.276703;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;;;;810.449036;640.534363;128.107727;;;;1191.504639;778.373535;340.980560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885.723877;711.436157;143.522964;1085.877686;811.919312;165.379196;;;;;;;;;;;;;;;;;;;762.423645;720.405640;148.976303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;;;;808.178345;641.185120;131.138138;;;;1190.098145;778.431824;341.073303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;883.565918;712.861755;146.292419;1083.984741;812.772278;166.555725;;;;;;;;;;;;;;;;;;;760.353455;721.230469;151.902252;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;;;;806.295654;642.475525;133.814117;;;;1188.877075;778.399475;341.238251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;881.288330;713.927612;148.180161;1082.574463;813.365662;167.656708;;;;;;;;;;;;;;;;;;;758.128967;722.084229;155.042999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;;;;803.934265;643.501770;137.044464;;;;1187.929077;778.282471;340.858429;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;878.534485;715.277161;150.430557;1080.516968;814.091980;168.708710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;;;;801.656921;644.377319;139.768631;;;;1186.683594;778.136108;341.057068;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;876.795288;716.366943;152.696030;1078.473999;814.873962;169.828339;;;;;;;;;;;;;;;;;;;;;;753.118896;724.354553;161.690186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;;;;798.958374;645.380371;142.956726;;;;1185.286011;778.264893;341.729340;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;873.438782;717.938904;155.221786;1075.993774;815.777832;170.989731;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;;;;796.433655;646.383606;145.626190;;;;1183.909180;778.446533;341.836212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;871.056824;718.771057;158.140457;1073.816406;816.359070;172.117050;;;;;;;;;;;;;;;;;;;;;;;;;747.089294;726.426514;166.721680;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;;;;793.420471;647.490845;148.791260;;;;1182.022949;778.566345;341.736176;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;868.266724;719.541077;160.298370;1070.958862;817.758179;173.079727;;;;;;;;;;;;;;;;;;;;;;;;;744.895752;727.516663;168.734344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;;;;790.279541;648.615295;150.947128;;;;1180.089600;778.360901;342.059967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;865.142639;721.285522;162.221924;1068.090210;818.632935;174.302490;;;;;;;;;;;;;;;;;;;;;;;;;741.944031;728.433044;170.863678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;;;;787.093445;649.704590;154.061798;;;;1178.705200;778.631775;342.291290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;860.717957;722.945251;163.837128;1065.948608;818.857849;175.688522;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;;;;783.672485;650.835754;156.664932;;;;1177.130981;778.673950;342.995117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;858.365906;724.116028;165.825317;1062.411011;820.048889;176.511444;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;;;;780.216919;651.955627;158.630157;;;;1174.757446;779.031189;342.645294;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;854.585999;725.040771;169.204117;1059.046021;821.247314;178.073883;;;;;;;;;;;;;;;;;;;;;;;;;;;;730.248535;732.028320;178.233002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;;;;776.399841;653.730957;160.983246;;;;1172.141235;779.244202;343.061646;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;851.323975;726.227539;170.602005;1056.309814;821.749573;179.209702;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.316467;733.303406;179.983383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;;;;772.389343;656.054016;163.450424;;;;1170.179688;779.474365;343.513336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;846.955994;727.775452;172.837830;1052.461914;822.566040;180.275238;;;;;;;;;;;;;;;;;;;;;;;;;;;;723.638245;734.552307;181.032333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;;;;768.560486;657.374878;165.494843;;;;1167.989624;779.546448;344.192993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;842.758484;729.495178;174.488556;1049.132324;823.214661;181.965881;;;;;;;;;;;;;;;;;;;;;;;;;;;;719.387634;735.708130;183.076004;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;;;;764.711121;658.538208;167.798279;;;;1165.311523;779.720215;344.371948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;838.561340;730.864685;175.898178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;715.140747;736.964478;185.061768;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;;;;760.917419;659.472534;169.691269;;;;1163.089600;779.981445;344.785583;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;834.840881;731.597046;177.836411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;711.121521;738.243042;186.153152;1041.411133;825.339539;184.723816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;;;;756.854370;660.897461;172.103439;;;;1159.537842;780.505249;345.249237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;830.181396;733.386414;179.582031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;707.000610;739.279541;187.135910;1037.092163;825.873962;184.794250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;;;;752.691467;661.885193;174.050507;;;;1157.029907;780.562622;345.971130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;826.045044;734.773193;181.340118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;702.599426;740.217773;188.317184;1033.729126;826.508362;186.277603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;;;;748.549866;662.860535;175.484375;;;;1154.417969;780.877075;346.185730;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;821.708618;736.764648;182.637894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;698.054260;741.414856;189.444214;1029.796143;827.749939;187.191788;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;;;;744.324890;664.108337;177.984955;;;;1150.913574;781.465942;346.744843;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;816.959656;738.254578;183.629181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;693.699158;742.568420;190.685791;1025.083496;829.177979;188.660568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;;;;740.097107;665.098877;179.427826;;;;1147.451172;781.813416;347.571503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;813.291260;739.595581;184.469345;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;689.628418;743.708679;191.820999;1020.098694;829.910461;189.978607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;;;;735.798340;666.184570;180.972214;;;;1144.412842;782.280762;347.888336;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;808.535095;740.881836;185.233810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;685.383484;744.919006;192.847946;1015.941711;830.815979;191.081467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;;;;731.339905;667.016846;182.182541;;;;1141.575928;782.451477;348.262787;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;803.821228;741.774841;185.851364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;680.644409;745.937622;193.685303;1011.830627;831.521606;191.938828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
