;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
46;921.930969;554.953247;67.827507;797.885498;503.371521;35.201691;878.150391;471.154419;31.676582;1127.565186;804.956177;335.378387;;;;1026.460083;757.228027;142.573807;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;921.992615;555.702820;68.950661;798.409912;503.190308;37.772232;879.789368;470.228668;32.363277;1128.077759;804.926575;335.257721;;;;1027.114380;757.696228;142.455246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;922.470947;556.266541;70.264511;798.786621;503.592987;40.605022;881.562988;468.871185;33.028954;1128.672119;804.924866;335.135406;;;;1028.177612;758.010315;142.599777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;923.014465;556.696411;71.494926;799.440918;503.735077;44.549946;883.876465;467.754669;34.198471;1129.318115;804.905029;334.982971;;;;1028.928101;758.330627;142.625778;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;923.523804;557.408752;73.276604;800.103333;503.921112;49.567326;886.502014;466.442047;35.867058;1129.797241;804.978943;335.006470;;;;1029.520630;758.671875;142.622009;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;924.106628;558.184998;75.537910;800.958191;504.223145;55.633102;888.955078;465.641907;39.210781;1130.534668;804.984375;335.164948;;;;1029.758789;759.349365;142.804398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;925.312134;558.648193;77.899384;801.687683;504.317627;61.608597;891.562439;465.118134;42.574970;1131.483643;805.242615;335.138489;;;;1030.375732;760.442566;142.951080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;926.470337;559.865051;80.373695;803.044434;504.254028;68.482666;894.244629;464.793549;47.089458;1132.454224;805.504883;334.915710;;;;1031.253418;762.028137;142.588394;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;927.613953;561.149109;82.490578;804.700195;504.324768;76.031311;896.089905;464.416504;52.273594;1133.561523;805.824829;334.699402;;;;1032.043945;762.793274;142.327011;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;929.274048;562.089233;85.504997;806.831299;504.263031;84.518402;898.507751;464.397430;57.785408;1134.398804;806.122131;334.712219;;;;1033.048340;763.455139;142.374298;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
