;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
519;;;;;;;473.932220;641.095337;110.187157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;732.048645;798.640808;233.964401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.370697;712.012756;131.364258;;;;;;;;;;;;;;;;;;;540.640747;716.135315;131.841125;;;;;;;;;;;;;;;;;;;;;;;;;;;;842.945251;801.848694;324.556763;;;
520;;;;;;;473.151672;641.530640;108.887833;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;731.544189;798.536499;233.117691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;420.034760;712.426270;129.708725;;;;;;;;;;;;;;;;;;;540.461975;716.328308;130.403687;;;;;;;;;;;;;;;;;;;;;;;;;;;;842.360779;801.826111;324.333435;;;
521;;;;;;;472.583557;641.965942;106.980217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;731.125610;798.351868;232.454437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;419.444397;712.800354;127.476517;;;;;;;;;;;;;;;;;;;540.337341;716.384521;129.090225;;;;;;;;;;;;;;;;;;;;;;;;;;;;842.404663;801.509705;322.972595;;;
522;;;;;;;472.073059;641.982422;105.601463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;730.564514;798.030334;231.594955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;418.921082;713.143921;125.753067;;;;;;;;;;;;;;;;;;;539.727112;716.586426;127.258926;;;;;;;;;;;;;;;;;;;;;;;;;;;;842.151062;801.159729;321.722351;;;
523;;;;;;;471.521149;642.278442;103.563850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;729.875366;797.889221;230.922729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;418.174225;713.379333;123.978584;;;;;;;;;;;;;;;;;;;539.459045;716.602966;126.148170;;;;;;;;;;;;;;;;;;;;;;;;;;;;841.188538;800.942505;321.209045;;;
524;;;;;;;471.297638;642.662048;101.561607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;729.184692;797.829712;230.187332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;417.440735;713.687927;121.965363;;;;;;;;;;;;;;;;;;;538.649963;716.866089;124.867264;;;;;;;;;;;;;;;;;;;;;;;;;;;;840.285583;800.672913;321.229462;;;
525;;;;;;;470.447876;642.771545;100.382538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;728.664307;797.645691;229.545258;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;416.996948;713.823059;120.244713;;;;;;;;;;;;;;;;;;;537.679749;717.325256;123.384590;;;;;;;;;;;;;;;;;;;;;;;;;;;;839.569641;800.477356;320.840759;;;
526;;;;;;;470.111206;642.705811;98.666588;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;728.066833;797.385864;228.646713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;416.473755;714.191772;118.132629;;;;;;;;;;;;;;;;;;;537.419312;717.303345;122.443443;;;;;;;;;;;;;;;;;;;;;;;;;;;;839.059692;800.235535;319.946747;;;
527;;;;;;;470.219910;642.920593;96.560707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.554077;797.015259;227.320465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;416.337097;714.348328;116.448853;;;;;;;;;;;;;;;;;;;536.930176;717.228943;120.817001;;;;;;;;;;;;;;;;;;;;;;;;;;;;838.634644;800.047119;319.001190;;;
528;;;;;;;469.749359;643.149963;94.841217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.206177;796.651855;226.686401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;415.583038;714.492493;114.663200;;;;;;;;;;;;;;;;;;;536.289917;717.664734;119.551300;;;;;;;;;;;;;;;;;;;;;;;;;;;;838.089172;799.922607;318.027252;;;
529;;;;;;;469.463684;643.173767;93.062828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.872559;796.460876;226.314423;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;415.505676;714.696838;112.518219;;;;;;;;;;;;;;;;;;;536.020935;717.631470;118.229904;;;;;;;;;;;;;;;;;;;;;;;;;;;;837.483704;799.824219;317.662201;;;
530;;;;;;;469.293823;643.347656;91.027718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.341858;796.455322;225.575729;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;415.189301;714.777954;110.832779;;;;;;;;;;;;;;;;;;;535.725220;717.420471;116.493637;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.593018;799.619934;317.292358;;;
531;;;;;;;469.439545;643.716003;88.440086;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.811523;796.522583;224.277481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;414.878845;714.885071;108.647125;;;;;;;;;;;;;;;;;;;535.400940;717.548035;115.243202;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.728455;799.368469;316.779053;;;
532;;;;;;;469.275604;643.629517;87.025887;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.443420;796.249817;223.417404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;414.865112;715.017456;106.791405;;;;;;;;;;;;;;;;;;;535.221802;717.790710;113.992676;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.006592;799.176575;316.670380;;;
533;;;;;;;469.126801;643.952454;84.751915;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.219482;795.881531;223.125473;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;414.342377;715.132507;104.850311;;;;;;;;;;;;;;;;;;;534.956360;717.664429;112.465454;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.026184;798.882385;316.009705;;;
534;;;;;;;469.398560;644.186279;81.957710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.633179;795.362305;222.522797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;414.508301;715.143555;102.383980;;;;;;;;;;;;;;;;;;;534.633179;717.786987;110.800278;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.046387;798.794006;315.066437;;;
535;;;;;;;469.765503;644.351563;79.840172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.224243;795.012451;221.822815;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;414.619812;715.213013;100.725494;;;;;;;;;;;;;;;;;;;534.925903;717.562134;109.474144;;;;;;;;;;;;;;;;;;;;;;;;;;;;834.617737;798.584900;314.022858;;;
536;;;;;;;469.160889;644.239319;78.328941;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;723.955139;794.645020;220.765076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;414.461975;715.331970;98.007202;;;;;;;;;;;;;;;;;;;535.001465;717.547363;107.848999;;;;;;;;;;;;;;;;;;;;;;;;;;;;834.141602;798.494019;313.243103;;;
537;;;;;;;469.431519;644.396423;75.696701;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;723.878662;794.236816;219.795364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;414.594849;715.267517;95.911377;;;;;;;;;;;;;;;;;;;534.516602;717.670654;106.238564;;;;;;;;;;;;;;;;;;;;;;;;;;;;833.772705;798.364014;312.844910;;;
538;;;;;;;469.962891;644.771912;73.086067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;723.694519;794.058472;219.061249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;414.744263;715.434204;93.401176;;;;;;;;;;;;;;;;;;;534.670044;717.728760;104.504608;;;;;;;;;;;;;;;;;;;;;;;;;;;;833.673462;798.074890;312.508911;;;
539;;;;;;;469.597565;644.685181;71.120186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;723.472656;793.816895;218.533569;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;414.687378;715.402588;91.229935;;;;;;;;;;;;;;;;;;;535.069214;717.601318;102.923523;;;;;;;;;;;;;;;;;;;;;;;;;;;;833.421753;797.754028;312.041229;;;
540;;;;;;;470.071320;644.835144;68.183136;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;723.280029;793.627258;217.922089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;414.799347;715.471741;88.826439;;;;;;;;;;;;;;;;;;;534.980225;717.737854;101.375839;;;;;;;;;;;;;;;;;;;;;;;;;;;;832.324524;797.723877;312.381805;;;
541;;;;;;;470.550659;645.342773;65.209190;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;722.984009;793.369263;217.157959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;414.933105;715.490051;86.326019;;;;;;;;;;;;;;;;;;;535.186523;717.837219;99.173134;;;;;;;;;;;;;;;;;;;;;;;;;;;;831.733643;797.272888;311.394806;;;
542;;;;;;;470.875000;645.477661;62.190723;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;722.968750;792.919250;216.031326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;415.050537;715.621399;83.383865;;;;;;;;;;;;;;;;;;;535.375793;717.692749;97.373688;;;;;;;;;;;;;;;;;;;;;;;;;;;;831.412903;796.930115;310.651306;;;
543;;;;;;;471.566986;645.953186;59.158539;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;722.995972;792.374023;215.107635;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;535.767029;717.852173;95.554550;;;;;;;;;;;;;;;;;;;;;;;;;;;;830.893433;796.679504;310.310822;;;
544;;;;;;;472.276703;646.229126;55.600441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;723.011963;791.926941;214.403137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;536.042236;717.615967;93.268982;;;;;;;;;;;;;;;;;;;;;;;;;;;;830.437256;796.525391;310.241791;415.996796;715.887512;77.533714
545;;;;;;;473.110352;646.722046;51.925186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;723.064758;791.454773;213.290955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;535.886475;717.863953;91.131111;;;;;;;;;;;;;;;;;;;;;;;;;;;;830.188904;796.444397;310.019501;416.600006;715.796082;74.901306
546;;;;;;;473.724792;646.613464;49.327694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;723.081421;791.130859;212.397751;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;536.487061;717.719910;89.284050;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.901672;796.281921;309.537109;417.255310;716.608765;72.418518
547;;;;;;;473.929718;646.051147;50.644894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;722.996338;790.745483;211.596924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;537.908630;717.811768;87.374092;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.569885;795.980225;308.941925;418.154083;717.295471;71.444450
548;;;;;;;474.674652;646.854736;49.691650;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;723.136414;790.345642;210.717453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;538.480652;718.728638;85.915833;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.279419;795.621460;308.417114;418.775330;718.363098;70.521935
549;;;;;;;474.869812;647.908875;49.000187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;723.267090;789.847778;209.653168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;538.923157;719.320007;84.818657;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.062744;795.321960;307.861542;419.692932;719.650269;69.397469
550;;;;;;;474.781372;648.598999;48.825329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;723.562988;789.534302;209.011246;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;539.277527;719.529541;84.338356;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.184753;794.821838;306.942932;420.445984;720.723572;68.464714
551;;;;;;;474.373871;648.857300;49.098049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.061218;789.257324;207.949631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;539.826233;719.496277;84.023079;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.509705;794.445374;306.121796;420.643921;721.512024;68.240059
552;;;;;;;473.922607;648.756042;49.838024;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.542542;789.249329;206.844040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;540.284729;719.348816;83.754089;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.874207;794.148254;305.361481;420.724945;721.908447;68.494598
553;;;;;;;473.728149;648.698059;50.257072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.921143;789.298218;206.084183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;540.533264;719.113892;83.720490;;;;;;;;;;;;;;;;;;;;;;;;;;;;830.072021;793.964233;304.977814;420.783234;721.990845;68.805222
554;;;;;;;473.630066;648.696899;50.221619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.262939;789.373352;205.687317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;540.591248;718.870483;83.747147;;;;;;;;;;;;;;;;;;;;;;;;;;;;830.377441;793.875488;304.035919;420.796692;721.970825;68.843864
555;;;;;;;473.375549;648.696350;50.131306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.845154;789.454651;205.259125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;540.711731;718.605164;83.516815;;;;;;;;;;;;;;;;;;;;;;;;;;;;830.690186;794.113647;302.964294;420.832336;721.947388;68.850403
556;;;;;;;473.164581;648.574890;50.173759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.420959;789.480774;204.836273;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;540.576172;718.458862;83.719421;;;;;;;;;;;;;;;;;;;;;;;;;;;;830.785156;794.281677;302.168579;420.892975;721.859985;68.777122
557;;;;;;;472.943970;648.515625;50.055916;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.766357;789.569275;204.586929;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;540.469360;718.276611;83.913261;;;;;;;;;;;;;;;;;;;;;;;;;;;;830.766724;794.533508;301.713470;420.820465;721.747498;68.669800
558;;;;;;;472.828247;648.428101;50.039700;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.021729;789.588074;204.320480;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;540.517822;718.165039;83.825401;;;;;;;;;;;;;;;;;;;;;;;;;;;;830.659058;794.886719;301.511597;420.806183;721.734497;68.654846
559;;;;;;;472.716187;648.341125;49.935383;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.117615;789.687317;204.164795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;540.583435;717.942566;83.634064;;;;;;;;;;;;;;;;;;;;;;;;;;;;830.706543;795.234375;301.355133;420.704163;721.568420;68.661606
560;;;;;;;472.600403;648.263062;49.907482;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.147400;789.801208;204.130844;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;540.494873;717.841370;83.586197;;;;;;;;;;;;;;;;;;;;;;;;;;;;830.733582;795.483398;301.232758;420.616394;721.366699;68.606972
561;;;;;;;472.491486;648.150757;49.855217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.081238;789.907532;204.084808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;540.343079;717.848511;83.656853;;;;;;;;;;;;;;;;;;;;;;;;;;;;830.762207;795.780884;301.059509;420.493286;721.268616;68.623123
562;;;;;;;472.448456;648.039246;49.893162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.014404;790.050781;204.047913;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;540.133057;717.890625;83.733704;;;;;;;;;;;;;;;;;;;;;;;;;;;;830.861206;796.038635;300.884155;420.357239;721.091003;68.626488
563;;;;;;;472.413239;648.030334;49.837505;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.908997;790.254211;204.046097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;539.965088;718.010864;83.801682;;;;;;;;;;;;;;;;;;;;;;;;;;;;830.739441;796.256165;301.020203;420.211304;720.992676;68.536369
564;;;;;;;472.393829;648.030518;49.828434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.782837;790.477783;204.042603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;539.680603;718.175842;83.839645;;;;;;;;;;;;;;;;;;;;;;;;;;;;830.604492;796.380737;301.186462;420.312683;720.854004;68.244965
565;;;;;;;472.623627;648.058167;49.434814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.697449;790.601196;204.076401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;539.461304;718.284485;83.799080;;;;;;;;;;;;;;;;;;;;;;;;;;;;830.500488;796.505676;301.251740;420.249817;720.664490;68.151367
566;;;;;;;472.992340;648.149414;48.900440;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.536438;790.711182;204.140305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;539.153687;718.454102;83.875114;;;;;;;;;;;;;;;;;;;;;;;;;;;;830.348938;796.622437;301.331909;420.103333;720.557861;68.073814
567;;;;;;;473.189514;648.255310;48.654610;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.336365;790.845032;204.293106;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;538.818604;718.593872;84.084389;;;;;;;;;;;;;;;;;;;;;;;;;;;;830.195679;796.705933;301.472687;419.993622;720.475220;68.020218
568;;;;;;;473.351471;648.315735;48.512032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;726.087524;790.875977;204.470520;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;538.631409;718.835083;84.187477;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.968811;796.852722;301.695038;419.865753;720.401794;67.991844
569;;;;;;;473.395477;648.347656;48.486076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.872620;790.975464;204.686081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;538.486206;718.962036;84.214127;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.610474;797.025879;301.911102;419.726166;720.305664;67.972832
570;;;;;;;473.557953;648.328735;48.336502;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.833496;791.094238;204.797958;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;538.368042;719.106567;84.219620;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.309570;797.189392;302.266327;419.627716;720.299927;67.925766
571;;;;;;;473.702789;648.347839;48.271637;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.614441;791.141357;204.776260;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;538.307373;719.243530;84.252953;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.196899;797.389099;302.512085;419.569763;720.314941;67.875381
572;;;;;;;473.815460;648.471436;48.159393;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.530273;791.260376;204.884613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;538.233398;719.373901;84.211342;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.235657;797.499756;302.592468;419.487152;720.219666;67.807701
573;;;;;;;474.007446;648.578064;48.008717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.537109;791.372620;205.069885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;538.150391;719.488403;84.273621;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.373596;797.649414;302.705566;419.444153;720.209778;67.826851
574;;;;;;;474.079010;648.531250;48.013206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.487549;791.548523;205.243698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;538.191284;719.593933;84.322411;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.512634;797.842102;302.897583;419.413574;720.214539;67.782349
575;;;;;;;474.197174;648.478394;48.086704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.411377;791.660034;205.332504;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;538.150024;719.701843;84.292274;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.628235;798.026367;303.087158;419.384796;720.225586;67.788437
576;;;;;;;474.377899;648.512695;47.973465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.367798;791.753723;205.381836;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;538.150330;719.827332;84.354584;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.643372;798.220886;303.133881;419.350250;720.237610;67.748421
577;;;;;;;474.517242;648.534119;47.916668;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.434692;791.835693;205.410706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;538.168335;719.935913;84.372986;;;;;;;;;;;;;;;;;;;;;;;;;;;;830.027954;798.325134;303.130341;419.426270;720.323364;67.657906
578;;;;;;;474.555725;648.571594;48.018715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.411804;791.870667;205.507187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;538.291626;720.011841;84.426460;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.778687;798.499207;303.271881;419.449554;720.348633;67.658127
579;;;;;;;474.657990;648.547485;47.998779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.505676;791.839172;205.605408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;538.327026;720.089111;84.368187;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.576843;798.610229;303.461792;419.471313;720.335999;67.647484
580;;;;;;;474.809875;648.495850;47.907627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.568726;791.804932;205.765091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;538.350464;720.120361;84.449997;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.575439;798.607117;303.569611;419.498138;720.333130;67.660500
581;;;;;;;474.833710;648.477051;47.929443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.593384;791.800232;205.872971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;538.353699;720.169861;84.457085;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.644409;798.574402;303.599548;419.553589;720.418579;67.591980
582;;;;;;;474.903961;648.445984;47.960175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725.517944;791.709106;206.007370;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;538.428650;720.185486;84.444321;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.674072;798.568420;303.622559;419.564697;720.445801;67.599297
