;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
44;988.637024;642.485046;132.012100;915.627197;566.806763;117.709930;;;;1167.904297;770.666138;479.404205;;;;;;;;;;;;;;;;1148.954956;782.083679;271.500977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
45;988.396790;646.894043;131.434265;915.318726;570.475891;117.738213;;;;1168.838379;771.053040;479.519257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
46;987.668884;650.786804;131.085220;915.164429;574.135986;118.243690;;;;1169.551636;771.310547;479.852570;;;;;;;;;;;;;;;;;;;1151.342773;784.400513;272.797394;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
47;987.194458;654.142395;130.595886;914.526794;577.708191;118.639267;;;;1169.899780;771.685852;480.164551;;;;;;;;;;;;;;;;;;;1152.086060;785.675720;272.712311;854.904175;678.402161;110.056389;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
48;987.256409;657.480591;130.021820;913.886475;581.332275;118.576866;;;;1170.345581;772.152893;480.310608;;;;;;;;;;;;;;;;;;;1153.356934;786.802063;272.970886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
49;986.830627;661.016663;130.192429;913.183777;584.952332;119.584648;;;;1170.700562;772.643250;480.181122;;;;;;;;;;;;;;;;;;;1154.200928;787.677246;272.971771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
50;985.788330;664.085510;130.438538;912.642395;588.167236;120.074913;;;;1171.179810;773.221802;480.076416;;;;;;;;;;;;;;;;;;;1155.135620;788.279785;272.609467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
51;984.754700;667.050964;129.909485;912.275696;591.162903;120.957588;;;;1171.657837;773.863098;479.729614;;;;;;;;;;;;;;;;;;;1155.140137;789.297852;272.493500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
52;984.200928;669.856873;129.390686;911.392822;594.087280;122.146034;;;;1172.038940;774.279175;479.433319;;;;;;;;;;;;;;;;;;;1155.308105;790.063965;272.566742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
53;983.696350;672.721375;128.948990;910.866150;596.845459;122.727608;;;;1172.409302;774.635071;479.033051;;;;;;;;;;;;;;;;;;;1155.694824;790.691223;272.371002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
54;982.654663;675.435120;128.824142;910.128540;599.226624;123.348724;;;;1172.597412;774.875977;478.550232;;;;;;;;;;;;;;;;;;;1156.202148;791.409668;271.869537;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
55;981.734985;677.942505;128.355087;909.409424;601.330505;124.094551;;;;1172.578735;775.252441;478.218170;;;;;;;;;;;;;;;;;;;1156.300293;792.151550;271.548950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
56;980.409729;680.255371;128.672989;908.868774;603.230225;124.379868;;;;1172.656982;775.691345;477.843781;;;;;;;;;;;;;;;;;;;1156.100952;792.807190;271.309357;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;979.191345;682.284058;128.473465;908.250366;605.177856;124.498306;;;;1172.562256;776.051270;477.489380;;;;;;;;;;;;;;;;;;;1155.902588;793.472595;271.036133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;977.901611;684.346802;127.863457;907.618835;606.681702;125.015289;;;;1172.508057;776.588989;476.849030;;;;;;;;;;;;;;;;;;;1155.710449;794.146484;270.580536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;976.621399;686.102356;127.519272;906.954529;608.087158;125.557945;;;;1172.506958;777.106689;476.058624;;;;;;;;;;;;;;;;;;;1155.252441;794.927490;270.190582;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;975.172241;687.656433;127.685738;905.995239;609.327698;126.010773;;;;1172.670776;777.507874;475.435913;;;;;;;;;;;;;;;;;;;1154.668091;795.457764;269.971558;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
