Grasp28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;10:56:00;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;
156;;;;887.387085;688.991943;159.493576;816.924622;630.746155;112.347916;1083.046265;783.860291;432.647034;;;;;;;1105.111450;814.474792;267.408905;;;;;;;764.365173;706.638123;127.857025;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;;;;886.620178;688.430481;160.068649;815.233337;630.426758;113.033669;1081.953613;783.944031;432.032135;;;;;;;1103.765259;814.743652;267.038452;;;;;;;763.437439;706.938599;127.990402;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;;;;884.595520;688.859253;161.068604;813.975342;630.228210;113.794601;1080.514771;783.691650;431.889709;;;;;;;1102.671387;814.857483;266.617065;;;;;;;762.371948;706.937805;128.215805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;;;;882.529419;688.954590;162.369736;812.611328;630.015747;115.306091;1079.555786;783.942871;431.531891;;;;;;;1101.364380;815.146423;266.509094;;;;;;;761.058960;706.757996;128.515564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;;;;881.291748;688.954651;163.111130;811.412781;629.698914;117.370003;1078.808960;784.334229;431.074249;;;;;;;1100.104004;815.147400;266.759155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;;;;880.284424;688.962158;163.626297;809.952393;629.416870;118.767708;1077.977295;784.652039;430.847412;;;;;;;1098.933960;815.331848;266.572968;;;;;;;;;;758.939514;706.643250;130.035980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;;;;878.224060;689.643311;164.903076;808.476196;629.246643;119.912369;1076.820313;785.295349;431.202148;;;;;;;1097.916992;815.566833;266.257751;;;;;;;;;;757.820251;706.581299;131.059692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;;;;876.369263;690.017395;166.232178;807.083435;629.047241;121.894592;1075.348022;785.814087;431.000580;;;;;;;1097.152588;815.809082;266.142731;;;;;;;;;;756.149292;706.574768;131.941238;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;;;;875.421814;689.997009;167.288025;805.750244;628.922974;124.117264;1074.287720;785.750000;430.881683;;;;;;;1096.041870;816.134155;266.517242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;;;;873.776184;690.381897;168.438400;803.760254;629.154480;125.988739;1073.195313;785.459351;430.682373;;;;;;;1095.450684;816.179810;266.741028;;;;;;;;;;;;;753.453613;706.664124;134.698410;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;;;;871.787415;690.477722;170.186035;802.052490;629.170593;127.760490;1072.120850;786.089783;430.747864;;;;;;;1093.864014;816.708740;266.533752;;;;;;;;;;;;;751.658691;706.893677;136.057831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;;;;870.588013;690.373901;171.235733;800.530457;629.256592;129.991196;1071.023682;786.817993;430.482483;;;;;;;1092.629028;816.898743;266.268524;;;;;;;;;;;;;749.845947;706.982300;137.315735;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;;;;869.355713;690.612793;172.707703;799.030090;629.430359;131.487091;1069.677734;786.167297;430.633057;;;;;;;1091.915894;816.993713;266.561066;;;;;;;;;;;;;748.530945;707.097168;139.159958;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;;;;867.263062;690.863037;174.484695;796.540100;629.450745;133.498367;1068.482300;786.194458;430.255951;;;;;;;1090.587769;817.372314;266.954651;;;;;;;;;;;;;746.194336;707.111877;141.218216;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;;;;865.324402;690.965698;175.808380;794.829468;629.569153;135.613876;1067.614746;785.687805;429.548828;;;;;;;1089.052612;817.924927;267.032074;;;;;;;;;;;;;744.210815;707.240906;143.126175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;;;;863.605530;690.896912;177.228424;793.271301;629.649231;137.372971;1066.976196;785.634155;429.272919;;;;;;;1087.735962;818.070679;266.454285;;;;;;;;;;;;;742.463928;707.363647;144.369522;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;;;;860.915100;691.212769;178.874069;790.574463;629.761353;139.058624;1065.965088;785.758240;429.202271;;;;;;;1086.123779;818.359619;266.606323;;;;;;;;;;;;;740.143799;707.138794;146.188889;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;;;;859.103577;691.195984;180.197510;788.702576;629.926453;140.170624;1064.215942;785.937439;429.151764;;;;;;;1084.205444;818.882080;266.889191;;;;;;;;;;;;;738.128418;707.198486;148.427124;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;;;;856.547607;691.271301;181.742157;785.933594;630.238770;141.978638;1062.787964;786.169495;429.106506;;;;;;;1082.799927;819.160217;266.559479;;;;;;;;;;;;;735.548157;707.284485;150.665314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;;;;854.119751;691.566528;182.824509;783.447510;630.398376;143.816162;1061.537720;786.540100;429.120850;;;;;;;1080.791626;819.386353;266.780365;;;;;;;;;;;;;733.229065;707.465088;152.297623;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;;;;851.902161;691.592651;184.866623;781.114990;630.281738;144.989105;1060.786011;786.433472;428.940674;;;;;;;1078.834106;819.695496;266.883392;;;;;;;;;;;;;730.548096;707.444519;153.918945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;;;;848.809998;692.000122;186.355087;778.183228;630.744080;146.281357;1059.324829;786.356567;428.708405;;;;;;;1077.751465;819.701355;266.908325;;;;;;;;;;;;;727.200867;707.593262;155.517868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;;;;845.832947;692.103394;187.592560;774.946350;631.144897;147.642792;1056.895752;786.855469;428.624084;;;;;;;1074.673950;820.228516;266.967651;;;;;;;;;;;;;724.608887;707.636780;157.827942;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;;;;843.529602;692.031433;188.963455;772.581787;631.314880;148.693344;1055.344116;787.190735;428.923157;;;;;;;1073.046997;820.349548;266.795319;;;;;;;;;;;;;721.074036;707.864380;159.448914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;;;;840.287109;692.459167;190.126053;769.366394;631.579224;149.631149;1053.916138;787.084045;428.901245;;;;;;;1070.147583;820.671082;266.819397;;;;;;;;;;;;;718.055847;708.421814;160.762054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;;;;836.912720;692.458191;191.799164;766.122375;632.118591;151.389069;1052.014038;787.303284;428.306610;;;;;;;1068.045776;820.949280;266.473938;;;;;;;;;;;;;715.195862;708.744629;162.360611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;;;;833.785889;693.085449;192.531662;762.151123;632.859314;153.071671;1050.684326;787.551697;428.094849;;;;;;;1064.852417;821.381165;266.538544;;;;;;;;;;;;;711.807312;709.050720;164.107132;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;;;;830.808777;693.419067;193.743301;758.806702;633.114685;154.283157;1049.409546;787.194519;428.473511;;;;;;;1062.830078;821.480347;266.240143;;;;;;;;;;;;;708.339294;709.837830;165.212555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;;;;827.234131;693.961792;195.308701;755.390015;633.740540;155.233139;1047.075073;787.319458;428.096069;;;;;;;1059.081909;821.940796;266.128571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;;;;823.385193;694.752075;195.822144;751.190918;634.406555;156.683334;1045.447144;787.561584;427.872345;;;;;;;1056.842529;821.897217;266.056274;;;;;;;;;;;;;;;;700.097961;711.220886;168.846771;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;;;;820.053711;695.021973;197.081451;747.211182;635.001587;157.993179;1043.688965;787.379456;428.169434;;;;;;;1053.173462;822.441711;265.670166;;;;;;;;;;;;;;;;697.214844;712.012451;169.409576;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;;;;816.385193;695.539612;197.779755;743.544922;635.749268;159.089996;1041.506104;787.343506;427.807190;;;;;;;1050.659912;822.601990;265.455872;;;;;;;;;;;;;;;;693.691772;712.755493;170.771774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;;;;812.507019;696.360168;198.170929;738.906860;636.704468;160.577576;1039.655884;787.460571;427.509125;;;;;;;1047.383423;822.667175;265.365021;;;;;;;;;;;;;;;;689.460510;713.499878;171.982468;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;;;;808.262024;697.221130;199.206009;734.195129;637.437439;161.903564;1037.747681;787.288574;427.058105;;;;;;;1043.592285;823.136902;264.604462;;;;;;;;;;;;;;;;685.056763;714.421265;173.206665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;;;;804.151001;697.676819;200.021286;729.807495;638.093567;163.347305;1035.495239;787.543884;426.769409;;;;;;;1040.301147;823.335693;264.567749;;;;;;;;;;;;;;;;680.916443;715.404846;174.317093;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;;;;800.170532;698.149353;200.201324;726.045044;638.698486;163.926758;1034.089722;787.132507;426.933319;;;;;;;1037.018066;823.150146;264.541382;;;;;;;;;;;;;;;;677.043457;716.155640;175.105682;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;;;;795.963257;698.947876;200.265839;721.749573;639.425537;164.210236;1031.174438;787.427246;426.657532;;;;;;;1033.117554;823.679749;263.942017;;;;;;;;;;;;;;;;672.396362;716.915649;176.239609;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;;;;791.481323;699.640503;201.110733;716.652832;640.189880;165.145416;1028.878052;787.279114;426.999725;;;;;;;1029.587646;823.902588;263.864868;;;;;;;;;;;;;;;;667.354797;717.669739;177.368652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;;;;786.939514;700.307007;201.493332;711.724121;640.937317;166.251877;1026.349365;787.201721;426.877289;;;;;;;1025.794678;823.834656;263.913605;;;;;;;;;;;;;;;;662.397400;718.355286;178.348465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;;;;782.168762;701.150940;201.824020;707.112793;641.633911;166.892090;1024.376343;786.860474;426.803986;;;;;;;1021.986450;823.906799;263.080627;;;;;;;;;;;;;;;;657.925171;718.942200;178.522293;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;;;;777.452087;702.027710;201.782211;702.339722;642.123535;166.899124;1022.106262;786.547668;426.812286;;;;;;;1017.803284;824.158936;262.696136;;;;;;;;;;;;;;;;653.869080;719.797668;178.250488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;;;;773.089539;702.412476;202.252350;697.851074;642.849304;166.893280;1019.650085;786.575928;426.146484;;;;;;;1013.722168;824.382385;263.033844;;;;;;;;;;;;;;;;649.472595;720.550476;178.432922;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;;;;768.654114;703.141418;202.136581;693.219971;643.506348;166.996170;1017.819702;786.316345;426.104401;;;;;;;1010.130127;823.902405;262.930420;;;;;;;;;;;;;;;;644.600952;721.091370;179.033798;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;;;;764.072021;703.512329;202.218231;688.283447;644.285217;167.354767;1014.849976;786.593140;425.988159;;;;;;;1006.036560;823.752991;262.153320;;;;;;;;;;;;;;;;639.895020;721.771240;179.256409;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;;;;758.903381;704.217041;202.056595;683.386230;644.991516;167.943420;1012.288086;786.375671;426.270782;;;;;;;1001.483826;823.799438;261.931458;;;;;;;;;;;;;;;;634.909424;722.534363;179.302292;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;;;;753.923279;704.741394;202.283829;678.555664;645.609070;167.730453;1010.217957;786.223755;426.137573;;;;;;;997.058228;823.890503;262.089325;;;;;;;;;;;;;;;;629.965088;723.247009;179.625549;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;;;;748.801819;705.322571;202.046143;673.291626;646.202759;167.757263;1007.583008;785.902832;426.232086;;;;;;;993.201355;823.658997;262.499725;;;;;;;;;;;;;;;;625.092224;723.960754;179.893112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;;;;744.385620;705.831360;201.313080;668.140564;646.840820;167.889145;1005.692627;785.724182;426.273682;;;;;;;989.434326;823.362671;262.043610;;;;;;;;;;;;;;;;620.149963;724.752197;179.624268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;;;;739.796936;706.543884;201.298218;663.062195;647.361084;167.721924;1002.706970;785.608459;425.871796;;;;;;;984.894287;823.549805;261.541565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;;;;734.765808;707.158203;201.293640;658.182922;647.987915;167.678757;1000.418213;785.521240;426.511963;;;;;;;979.973938;823.696655;261.630615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;;;;730.048584;707.319153;201.182739;653.580444;648.678589;167.452362;997.011658;785.405640;426.497101;;;;;;;975.548157;823.658447;261.993622;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;;;;725.514160;707.481995;200.975464;649.083801;649.125305;166.628677;995.041992;784.901733;426.754150;;;;;;;971.727661;823.261658;262.114624;;;;;;;;;;;;;;;;;;;601.217590;727.365601;179.229507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;;;;721.026855;707.910645;200.318512;644.068542;649.718018;166.056580;992.422668;784.835083;426.609802;;;;;;;967.752319;822.993286;261.749512;;;;;;;;;;;;;;;;;;;596.149597;727.868530;179.500412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;;;;716.113403;708.575867;199.766068;638.757263;650.249695;165.817520;989.938538;784.399353;426.630615;;;;;;;963.026001;822.813171;261.861786;;;;;;;;;;;;;;;;;;;591.602966;728.420593;178.579041;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;;;;710.992615;709.010986;199.265945;633.809875;650.660767;165.351257;987.476746;784.302551;426.416229;;;;;;;958.828308;822.537781;262.230804;;;;;;;;;;;;;;;;;;;587.155212;728.711670;177.793121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;;;;705.925659;709.387634;199.113617;629.428711;651.291260;164.164322;985.373352;783.799255;426.344727;;;;;;;954.895203;822.175842;262.679352;;;;;;;;;;;;;;;;;;;582.613281;729.110046;177.548828;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;;;;701.086182;709.878784;198.765900;624.919189;651.839661;163.572800;982.821594;783.796204;426.857574;;;;;;;950.694824;821.986694;263.178345;;;;;;;;;;;;;;;;;;;577.972168;729.721802;177.387421;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;;;;696.643616;709.961792;198.399139;620.291199;652.196228;162.682953;979.655334;783.373901;427.379486;;;;;;;946.256836;821.885437;263.430725;;;;;;;;;;;;;;;;;;;572.907288;729.929565;176.956467;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;;;;692.332947;710.192627;197.616913;615.979553;652.576721;161.731979;977.567932;783.123169;427.382629;;;;;;;942.273010;821.750061;263.354370;;;;;;;;;;;;;;;;;;;568.145691;730.364014;176.184891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;;;;687.810608;710.594299;197.070404;611.488892;653.106384;160.983994;974.660156;782.940491;427.784424;;;;;;;938.392883;821.026062;263.959198;;;;;;;;;;;;;;;;;;;563.533752;730.828674;175.607986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;;;;683.167847;711.181641;196.801849;606.572815;653.622681;160.501312;972.398682;782.581909;427.811310;;;;;;;934.083130;820.669861;264.300812;;;;;;;;;;;;;;;;;;;558.817017;731.218323;175.173355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;;;;678.572632;711.726013;195.921692;601.793884;654.016296;159.949936;969.668457;782.399353;428.377472;;;;;;;929.625916;820.735413;264.739227;;;;;;;;;;;;;;;;;;;554.567932;731.887573;174.326584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;;;;674.647644;711.961304;195.115005;597.721130;654.589844;159.400345;967.776123;781.828613;428.626404;;;;;;;925.493774;820.345520;265.183899;;;;;;;;;;;;;;;;;;;550.427856;732.508240;173.839996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;;;;670.567444;712.062805;194.809311;593.375000;655.275879;158.650940;965.166870;781.525330;428.528107;;;;;;;921.850220;819.950867;265.161926;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;;;;665.963379;712.184387;194.239075;589.371033;655.568848;157.868561;963.138550;781.182068;428.942932;;;;;;;917.806580;819.873291;265.724091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;;;;661.532471;712.793823;194.209732;584.974243;656.135376;157.472412;960.554749;780.771729;429.161072;;;;;;;914.098511;819.385498;266.363739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;;;;657.931519;712.860901;193.434631;581.018860;656.539612;156.895660;957.795349;780.577759;429.905701;;;;;;;910.383179;818.873535;266.841370;;;;;;;;;;;;;;;;;;;;;;533.704834;734.467224;171.307648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;;;;654.243469;712.892700;192.587341;577.149414;656.789551;155.840729;956.145142;779.943970;430.146454;;;;;;;906.243164;818.561340;267.294952;;;;;;;;;;;;;;;;;;;;;;530.011963;734.821960;170.850433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;;;;649.946655;713.234009;191.838684;572.924500;657.298462;155.272522;953.505310;779.874695;430.212067;;;;;;;902.886963;817.948608;267.696930;;;;;;;;;;;;;;;;;;;;;;526.335632;735.022644;170.140366;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;;;;646.168823;713.416565;191.538483;569.290344;657.627014;154.394928;950.971802;779.527405;430.698059;;;;;;;899.401978;817.758118;268.429260;;;;;;;;;;;;;;;;;;;;;;522.351257;735.301697;169.531372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;;;;642.689514;713.447449;190.644180;565.731567;657.730103;153.177948;949.373596;778.724548;431.262756;;;;;;;895.309814;817.605286;268.955566;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
227;;;;638.876038;713.904358;190.260574;562.228577;658.288574;152.355286;946.739807;778.450623;431.339447;;;;;;;892.347595;816.730469;269.565002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
228;;;;635.712585;713.472046;189.960175;558.647156;658.509521;151.620026;945.188354;778.072205;431.542969;;;;;;;888.531372;816.409241;269.885834;;;;;;;;;;;;;;;;;;;;;;;;;511.876648;735.783997;168.018173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
229;;;;631.712158;713.886230;189.692429;555.231812;658.633667;150.566757;942.574585;777.856323;432.026947;;;;;;;886.024963;815.727234;270.729187;;;;;;;;;;;;;;;;;;;;;;;;;508.108337;735.928650;167.806763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;;;;628.668335;713.853394;189.253571;552.128296;658.736450;149.907150;940.212280;777.763184;432.371857;;;;;;;882.222839;815.524048;271.358978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
231;;;;625.241028;713.922119;188.741394;549.013306;658.791626;149.281372;938.507080;776.911133;432.817383;;;;;;;879.560303;815.186157;271.825348;;;;;;;;;;;;;;;;;;;;;;;;;;;;501.699036;736.274719;166.672333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232;;;;622.073303;714.121643;188.371643;545.676575;659.106262;148.773849;936.853943;776.532104;432.850647;;;;;;;875.957336;815.499817;272.383820;;;;;;;;;;;;;;;;;;;;;;;;;;;;498.200928;736.456299;166.077972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;;;;619.239563;714.050049;187.896240;542.875427;659.072876;148.147003;934.371521;776.713379;433.211090;;;;;;;873.932190;814.725037;272.999054;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
234;;;;616.148315;714.483032;187.452530;539.807617;659.283630;147.842300;932.606262;776.095703;433.479004;;;;;;;870.229919;814.497681;273.160248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;492.390900;736.664490;165.130890;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;;;;613.020813;714.380737;187.178329;537.021362;659.354919;147.459183;931.244507;775.432129;433.893341;;;;;;;867.984680;813.888794;274.046204;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;489.888672;736.797913;163.513626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236;;;;610.186157;714.557983;186.795425;534.082275;659.336304;146.962799;929.025879;775.255981;434.578491;;;;;;;864.857788;813.537720;274.499115;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
