;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
228;544.271545;650.018677;180.497940;622.345886;720.723022;193.989822;;;;966.087219;735.286621;436.531769;868.004761;802.061401;252.091507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;493.118774;727.462158;187.256317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
229;541.195923;649.929626;178.825287;619.181763;720.422058;192.692795;;;;963.216003;735.087219;436.832092;864.429688;801.265015;252.582825;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;538.201965;649.632324;177.008911;616.010132;719.943176;191.329605;;;;961.056519;734.627014;436.285614;861.342590;800.052673;253.182434;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;485.747650;727.098938;186.627213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
231;535.313049;649.217590;174.735565;613.387329;719.589661;189.912201;;;;958.858032;733.971252;436.489807;858.347900;799.346436;252.917633;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;483.258728;726.767456;183.527603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232;532.380554;648.885925;172.978699;610.502014;719.176147;188.837830;;;;956.226013;733.565491;436.071136;855.476746;798.623535;253.219742;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;481.281830;726.346252;181.457428;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;529.547546;648.718384;170.881668;607.595093;718.939758;187.484772;;;;954.408081;732.947266;436.150665;852.155273;797.759644;253.127548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;478.535767;725.938354;179.667999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
234;526.880798;648.537354;168.706360;604.603943;718.771118;186.149872;;;;951.892822;732.599854;436.186829;849.421814;796.721313;253.400543;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;524.381897;648.654785;167.111130;602.108032;718.657104;184.628189;;;;949.583618;732.405457;435.913513;846.555420;795.961243;253.220566;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;473.350098;725.421814;176.399612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236;521.730042;648.523743;165.471222;599.532288;718.361389;183.003952;;;;947.709229;732.046265;435.777039;843.721130;795.424805;253.433014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;471.213440;725.477417;174.388992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237;519.396973;648.555481;163.798355;597.254944;718.250793;181.875092;;;;945.242310;731.599731;435.664795;841.279114;794.379761;253.278534;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;468.768921;725.250427;172.796219;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
238;517.349792;648.242065;161.721176;594.693115;718.180359;180.567169;;;;943.613403;731.016174;435.405457;838.648438;793.280029;253.360306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;466.505127;725.483582;171.266525;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239;514.829956;648.245361;160.359467;592.728088;718.016602;178.908142;;;;941.497803;730.388489;435.022888;836.155090;792.700439;253.026550;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240;512.920898;648.235046;158.891968;590.636597;718.054138;176.951691;;;;939.710449;730.029236;435.155853;834.094116;792.077332;252.897705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;462.319977;725.482178;167.995712;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
241;511.181396;648.188599;157.075455;588.515686;717.617432;175.637054;;;;937.776001;729.708435;434.799133;831.639038;791.143005;252.386841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;509.212677;648.044556;155.360046;587.180969;717.391541;174.014954;;;;935.826355;729.433350;434.217590;829.248840;790.329651;252.086487;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;507.378326;647.988464;153.806503;585.477234;717.121338;172.012650;;;;934.345581;729.068970;434.404449;827.323608;789.610901;251.788239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;456.975494;725.458618;163.130341;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
244;505.590332;648.191101;152.363876;583.843262;717.174622;170.611694;;;;932.030701;728.550598;434.134552;825.690491;788.834290;251.560471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;455.885986;725.404419;161.608002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245;504.148254;647.894653;150.327850;582.193665;717.170471;168.803665;;;;930.484314;728.160889;433.783875;823.985718;787.918518;251.141556;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246;502.628418;647.806946;148.630356;580.569275;717.051392;167.513443;;;;929.120361;727.553955;433.317810;821.785522;787.231079;250.586365;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;452.511932;725.421997;158.829834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247;500.892487;647.881165;147.082977;579.598267;716.886414;166.256363;;;;927.498474;727.134399;432.825073;820.361084;786.554260;250.267517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;451.091431;725.702393;158.086243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248;499.515167;647.811279;145.483917;577.943115;716.673767;164.534119;;;;925.737183;726.983093;432.947327;818.956726;785.976807;249.676163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249;498.476410;647.871826;143.430099;576.434021;716.628906;163.313171;;;;924.248596;726.643738;432.630676;817.359619;785.341980;249.028564;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;449.269653;725.671997;154.382889;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250;497.199677;647.628235;141.484726;575.132324;716.651306;162.054581;;;;922.803589;726.430176;431.864594;816.070374;784.730408;248.527206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;447.305817;725.965759;153.421371;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251;495.860504;647.933044;140.100616;574.348755;716.307739;160.502838;;;;922.088928;726.212952;431.038300;814.608276;784.219055;247.697479;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;446.118256;726.310303;152.350586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
252;494.294250;648.075439;138.977036;573.174500;716.328491;159.060303;;;;920.618530;726.050049;430.733765;813.298279;783.602539;247.216431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
253;493.137787;648.209961;137.635971;571.999573;716.416199;158.101196;;;;918.765808;725.871765;430.225494;812.161133;783.173218;246.621399;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;445.052887;726.589355;148.460495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
254;491.826569;648.416992;136.388077;570.679016;716.426758;157.029785;;;;917.607666;725.686829;429.926208;811.123657;782.864380;245.944885;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;443.483093;727.154175;147.245102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
255;490.709991;648.739807;135.358994;569.597961;716.412720;156.065002;;;;916.589172;725.451782;429.353577;810.376892;782.472168;245.364182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;442.058411;727.339600;146.547943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
256;489.641266;648.834045;134.096069;568.530518;716.388123;155.179565;;;;915.323669;725.281555;428.948120;809.442810;782.067932;244.411301;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;441.134613;727.615479;145.053772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257;488.781342;648.965881;133.165543;567.936829;716.405029;153.910843;;;;914.055115;725.107117;428.424652;808.058716;781.808777;243.673035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
258;488.061829;649.263855;132.360825;567.261719;716.502747;152.624924;;;;912.898071;725.142822;427.829895;807.186279;781.704163;243.079819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;439.729706;727.975952;142.226242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
259;486.660431;649.355896;132.064011;566.150513;716.684875;151.544312;;;;911.685608;725.130615;426.875946;806.437500;781.466980;242.416855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;439.207275;728.303162;141.064651;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
260;485.524689;649.234924;131.535553;565.234741;716.839050;151.010834;;;;911.377563;724.946167;426.239136;805.551819;781.150757;241.687775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;438.690674;728.523499;139.844055;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
261;485.156708;649.370239;130.474899;564.682373;716.896423;150.317001;;;;910.730957;724.758484;426.050842;804.729187;780.902039;241.063873;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;437.867157;728.762451;138.934143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
262;484.750153;649.467773;129.155106;564.125793;717.009277;149.270752;;;;909.479797;724.706116;425.528351;804.146545;780.672241;240.591705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;437.034363;728.794617;138.359344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
263;484.212067;649.430420;128.362656;563.437561;717.019958;148.248352;;;;908.174133;724.777222;424.733643;803.644348;780.414978;239.892090;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
264;483.651337;649.467590;127.676987;563.047913;717.093140;147.312546;;;;907.505188;724.766357;424.552094;802.907166;780.264160;239.101807;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
265;483.185669;649.556335;127.166206;562.526001;717.019287;146.358704;;;;906.792969;724.698730;424.281372;802.383972;780.190735;238.687881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
266;482.464905;649.387146;126.098877;562.071350;716.755676;145.580765;;;;905.891479;724.652954;423.695404;801.888123;780.125366;238.334778;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
267;481.913239;649.224792;125.314163;561.498657;716.721191;144.992691;;;;904.934875;724.638794;423.258362;801.242310;780.129822;237.875244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;434.158600;728.579590;133.712082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
268;481.894501;649.328186;124.202866;561.091675;716.685181;144.133759;;;;903.945984;724.677551;423.262726;800.503906;780.020813;237.465073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;434.046417;728.529724;132.604721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
269;481.367065;649.289429;123.497429;560.436951;716.597595;143.679901;;;;903.333374;724.643799;423.105225;799.774536;779.911194;237.027679;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;433.671814;728.397034;131.543121;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
270;480.937561;649.027222;122.523384;559.921692;716.506775;142.881836;;;;902.547241;724.735962;422.664673;799.151733;779.968262;236.717239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;433.299835;728.234558;130.726669;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
271;480.621063;648.793030;121.222763;559.686462;716.351990;142.068909;;;;901.743958;724.802856;422.277191;798.674377;779.928040;236.498489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;432.991150;727.878357;129.975983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272;480.427948;648.732849;120.529991;559.490479;716.225220;141.330704;;;;900.997314;724.815125;421.859131;798.224915;779.938416;236.002045;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;432.605804;727.413574;128.859665;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273;480.133698;648.452576;119.942284;559.181885;716.056946;140.496582;;;;900.577454;724.802490;421.726990;797.771545;779.985474;235.504425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;432.095184;727.065552;128.150681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
274;480.023193;648.202332;119.297333;558.831238;715.910278;139.630417;;;;900.071899;724.773621;421.292389;797.257751;780.031616;235.104187;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;431.660797;726.805176;127.954918;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
275;479.669037;647.998901;118.213097;558.441711;715.774414;139.081787;;;;899.544556;724.734070;421.055450;796.942627;780.029297;234.641754;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;431.398224;726.642212;127.381111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
276;479.516785;647.707581;116.994560;558.081787;715.667847;138.576553;;;;898.831116;724.727783;420.786255;796.490845;780.099182;234.369812;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;431.098816;726.449097;126.331146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
277;479.465149;647.412720;116.124512;557.928162;715.600586;137.698288;;;;898.116333;724.796997;420.469238;796.107178;780.238892;234.271454;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.836792;726.184692;125.450470;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
278;479.316895;647.148132;115.705750;557.791321;715.388794;137.089188;;;;897.273682;724.915344;420.153412;795.436768;780.377563;234.093414;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.506927;725.834473;124.592529;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
279;479.047821;646.909363;115.358246;557.437805;715.179626;136.565979;;;;896.835510;724.968201;420.074066;794.872803;780.429932;233.666931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.005371;725.465332;124.146538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
280;479.130829;646.627502;114.537338;557.278076;715.072083;135.788834;;;;896.414734;725.060425;420.120392;794.303589;780.482422;233.380066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;429.160248;725.195374;124.353653;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281;479.007172;646.511780;113.709976;556.867310;714.989868;135.322098;;;;895.922607;725.166138;420.169647;793.854919;780.540283;233.082245;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;428.980713;724.787598;124.161568;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
282;478.795349;646.309875;113.088646;556.506409;714.922913;134.792343;;;;895.234680;725.236206;420.099304;793.363220;780.628906;232.861420;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;429.238403;724.520508;122.905777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283;478.496521;646.122009;112.684402;556.283264;714.879028;134.363663;;;;894.373657;725.192993;419.970581;792.941650;780.617920;232.574387;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;429.516663;724.069214;121.284790;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
284;478.352539;645.920532;112.100365;556.152832;714.779846;133.912262;;;;893.747253;725.237305;419.647247;792.712402;780.656189;232.274307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;429.544067;723.808472;120.119087;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285;478.365570;645.735901;111.591843;555.941040;714.640076;133.449417;;;;893.101196;725.292358;419.349060;792.823914;780.611816;231.985504;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;429.271729;723.605225;119.549866;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286;478.355774;645.617493;111.065491;555.694336;714.473877;132.703827;;;;892.764771;725.338745;419.339172;792.467590;780.565186;231.739548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;428.904663;723.480286;119.165413;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287;478.312073;645.240417;110.039368;555.551453;714.234558;132.000626;;;;892.413391;725.393005;419.323425;792.176086;780.535461;231.530167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;428.571869;723.313049;118.822746;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288;478.316650;645.009949;109.001755;555.291443;713.974609;131.707031;;;;892.122314;725.480103;419.272614;791.864929;780.554016;231.232285;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;428.414307;723.021912;118.489807;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289;478.249481;644.953247;108.525154;555.107666;713.815369;131.274704;;;;891.667664;725.573059;419.102692;791.312073;780.687134;230.986023;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;428.403931;722.768616;118.034851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
290;477.753204;644.747864;108.004852;554.979309;713.595337;130.827377;;;;891.149536;725.661682;418.821198;790.820251;780.803772;230.795715;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
