;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
158;;;;884.880676;710.601074;145.842529;1126.626099;780.736328;334.277069;;;;;;;;;;;;;1086.311157;813.551270;209.369522;820.198547;626.525513;134.155548;;;;;;;;;;;;;;;;;;;;;;760.805847;703.122009;142.491104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;;;;883.941284;710.464539;147.636185;1125.259033;781.537659;334.643951;;;;;;;;;;;;;1085.293701;814.037903;209.650833;818.756104;626.618469;135.911957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;;;;882.145081;710.681152;149.343765;1123.894897;782.016052;334.472137;;;;;;;;;;;;;1083.612915;814.796143;209.649765;817.632019;626.952637;137.826767;;;;;;;;;;;;;;;;;;;;;;;;;757.636536;703.320251;146.066727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;;;;880.398926;710.968689;150.540909;1122.765381;782.349976;334.267944;;;;;;;;;;;;;1081.757202;815.484253;210.068787;815.957947;627.038086;139.922653;;;;;;;;;;;;;;;;;;;;;;;;;755.198914;703.623962;148.718170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;;;;879.467407;710.927856;152.126633;1121.310547;782.979553;334.575775;;;;;;;;;;;;;1080.504883;816.110535;210.515442;813.984619;627.951782;140.946182;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;;;;876.513062;711.312561;153.734802;1119.937378;783.524963;334.784943;;;;;;;;;;;;;1078.787354;816.817261;210.497604;812.466309;627.557800;142.846100;;;;;;;;;;;;;;;;;;;;;;;;;;;;752.101624;703.656555;151.349457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;;;;874.411987;711.575256;155.213135;1118.450195;784.021057;335.110565;;;;;;;;;;;;;1077.329346;817.120667;211.454407;810.104553;627.522522;145.279388;;;;;;;;;;;;;;;;;;;;;;;;;;;;749.548523;704.196289;153.939575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;;;;872.869263;711.510803;156.443832;1117.251831;784.426331;334.865875;;;;;;;;;;;;;1075.388062;817.866760;211.569504;807.943115;627.530396;146.541306;;;;;;;;;;;;;;;;;;;;;;;;;;;;747.325195;703.905090;155.670639;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;;;;870.325745;712.233826;158.138733;1115.301025;784.990601;335.045166;;;;;;;;;;;;;1073.380737;818.693726;212.322006;805.604492;627.842651;147.824844;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;;;;867.896301;712.593689;159.834305;1113.962891;785.374939;335.403473;;;;;;;;;;;;;1070.855957;819.347412;212.433655;803.130554;628.129395;149.712631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;742.595032;704.244324;158.737778;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;;;;864.628113;713.243774;161.509232;1112.120483;785.744263;335.631104;;;;;;;;;;;;;1068.786987;819.511719;213.034195;800.329468;628.539490;151.651505;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;740.850464;704.616821;159.193207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;;;;862.273010;713.239136;162.638184;1110.328979;786.251343;335.313385;;;;;;;;;;;;;1065.779541;820.245667;213.703888;797.619141;628.608826;152.781586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;737.637634;705.059448;160.995590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;;;;859.092529;713.783752;163.644821;1108.669678;786.620483;335.376862;;;;;;;;;;;;;1063.467407;820.529114;214.144547;794.793152;629.037781;153.808395;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;734.863037;705.421448;163.426727;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;;;;855.869873;713.815308;165.189590;1106.396973;787.326294;335.774353;;;;;;;;;;;;;1060.582886;821.274841;214.759003;791.506348;629.504761;155.245834;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;;;;853.391174;714.407227;166.364197;1104.877319;787.416687;336.065094;;;;;;;;;;;;;1057.080811;822.068420;215.265213;788.178040;629.782410;156.694763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;727.451965;706.553711;167.566956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;;;;849.585815;714.974976;167.493500;1102.225098;788.279114;336.199585;;;;;;;;;;;;;1054.762695;822.388428;215.984421;785.049438;630.172668;157.666367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;724.826111;706.771729;167.933395;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;;;;846.147461;715.267761;168.994232;1100.839355;788.611572;336.813477;;;;;;;;;;;;;1051.115479;823.287598;216.598373;781.289612;630.675476;159.024139;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;721.292114;707.197937;169.016037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;;;;842.197510;715.920776;169.706528;1097.950562;789.257324;336.793427;;;;;;;;;;;;;1047.202881;823.919617;217.181244;777.480591;631.339417;160.449982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;718.024109;707.921936;170.343933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;;;;838.577393;716.420288;170.495621;1096.043701;789.580566;337.093842;;;;;;;;;;;;;1044.503052;824.069519;217.662018;773.957581;631.782898;160.963058;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;713.447815;709.064697;172.240997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;;;;835.285461;716.623962;171.561356;1093.715576;790.086060;337.586365;;;;;;;;;;;;;1040.882446;824.463013;218.061386;769.792114;632.434570;162.339966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;708.895020;709.741638;174.020493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;;;;831.895874;716.958496;171.917282;1091.490967;790.240601;337.521149;;;;;;;;;;;;;1036.752197;825.166626;218.636673;765.822083;633.102112;163.313660;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;705.181946;710.362061;174.957932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;;;;827.509277;718.101013;172.658188;1088.643188;790.923828;337.886719;;;;;;;;;;;;;1033.234863;825.438049;219.613998;761.742493;633.912354;163.889374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;701.866150;711.027710;175.159103;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;;;;822.980591;718.627502;173.680405;1086.779419;790.858398;338.419128;;;;;;;;;;;;;1029.444702;825.682800;220.374451;757.288940;634.704895;164.734283;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;698.145020;711.960449;175.101166;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;;;;818.224792;719.260986;174.365906;1083.714478;791.398438;338.376251;;;;;;;;;;;;;1025.190674;826.131714;221.059845;752.669861;635.327515;165.595886;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;693.676575;712.958374;175.420105;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;;;;814.037476;719.793274;175.112442;1081.607300;791.510803;338.628906;;;;;;;;;;;;;1020.758667;826.721497;221.860367;748.112061;635.979004;165.992325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;688.203491;714.087036;177.117508;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;;;;810.063660;720.265015;175.396942;1078.683716;792.170349;338.742218;;;;;;;;;;;;;1016.729004;826.909973;222.639664;743.155945;637.234436;166.416183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;684.052490;714.730103;177.638367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;;;;805.782227;720.923279;175.551651;1075.793457;792.244995;339.405548;;;;;;;;;;;;;1012.540344;827.064392;223.315979;738.058838;638.891235;166.911880;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;679.830750;715.705078;177.811111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;;;;800.555420;721.584290;175.926056;1073.488281;792.756714;339.517029;;;;;;;;;;;;;1008.319153;826.974915;223.953918;733.119202;640.227173;167.075119;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;675.617859;716.882263;177.653534;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;;;;796.161438;721.564453;176.409760;1070.633911;792.641785;339.851074;;;;;;;;;;;;;1004.013123;827.127258;224.611572;728.059021;641.091492;166.866852;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;670.092957;718.380981;178.403824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;;;;790.757813;722.059570;176.655502;1068.340942;792.673035;340.018921;;;;;;;;;;;;;999.232727;827.322144;225.196686;723.006531;641.664185;166.864334;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;664.767822;719.302673;179.142471;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;;;;785.890320;722.643616;176.875031;1064.804932;793.151367;340.146332;;;;;;;;;;;;;994.846497;827.355225;225.864716;718.255493;642.543030;166.943527;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;;;;781.638367;722.733154;177.259216;1061.919678;793.218811;340.706177;;;;;;;;;;;;;990.702820;827.209778;226.808395;713.202637;643.565125;166.994476;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;;;;777.307556;722.990173;177.338989;1059.088623;793.283264;340.848175;;;;;;;;;;;;;986.539795;826.880554;227.365768;708.099731;644.328003;166.916763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;;;;772.868042;723.306458;177.124237;1056.547974;793.181396;341.261383;;;;;;;;;;;;;981.623657;826.895325;228.034073;702.782410;645.044495;166.329376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;645.511108;723.159790;180.095322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;;;;767.553406;723.995911;177.531952;1053.057739;793.287292;341.611176;;;;;;;;;;;;;977.166748;826.563782;229.018768;697.819580;645.534668;166.020462;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;641.034302;723.989197;179.505386;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;;;;762.692688;724.166992;177.685806;1050.559082;793.110962;341.769501;;;;;;;;;;;;;972.481079;826.524658;229.814758;692.869446;646.038452;165.787643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;;;;757.918823;724.620422;177.661453;1047.224854;793.481750;341.987762;;;;;;;;;;;;;968.347534;826.046387;230.669815;687.726685;646.755371;165.877792;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;633.068481;724.836914;178.208160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;;;;752.822632;725.156494;177.880112;1043.938232;793.125183;342.164673;;;;;;;;;;;;;964.352112;825.613220;231.507874;682.765503;647.033203;165.534607;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;628.312256;725.774536;177.923248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;;;;748.122253;725.158386;177.936737;1041.321411;793.088318;342.584595;;;;;;;;;;;;;959.781128;825.262146;232.476212;677.762939;647.528748;165.237762;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;623.258972;726.309998;178.069626;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;;;;743.555603;725.895813;178.233521;1037.623291;793.100525;342.656616;;;;;;;;;;;;;954.910645;825.021912;233.284805;673.044006;648.092590;164.866882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;618.266052;726.878723;178.771896;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;;;;739.022827;726.558899;178.367554;1035.032959;792.496155;343.279083;;;;;;;;;;;;;951.027588;824.426025;234.337875;668.020264;648.609497;164.804932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;613.438293;727.676758;178.860641;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;;;;733.605713;727.262817;178.398926;1031.661255;792.537109;343.287292;;;;;;;;;;;;;947.198730;824.071716;235.058899;663.177551;648.993164;164.526627;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;608.425171;728.401978;178.554611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;;;;728.768921;727.827515;177.993073;1028.749634;792.115112;343.891113;;;;;;;;;;;;;942.295227;824.022644;235.967392;658.480286;649.272949;164.149307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;603.814941;728.956177;178.394318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;;;;724.562744;727.867004;178.056686;1025.100342;792.010986;343.905884;;;;;;;;;;;;;937.679565;823.615723;236.851120;653.866455;650.084229;163.945770;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;599.509644;729.786682;177.323212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;;;;720.021912;728.246948;177.806992;1022.327576;791.612915;344.585419;;;;;;;;;;;;;933.712952;822.639404;237.810883;648.704041;650.589172;164.066498;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;595.108826;730.391174;176.713470;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;;;;715.656128;728.507874;177.605484;1018.863464;791.347534;344.696106;;;;;;;;;;;;;929.775757;821.953918;238.629532;644.018616;650.994629;163.614731;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;;;;711.459412;728.256165;177.405640;1015.568115;791.155701;345.239136;;;;;;;;;;;;;924.787598;821.795105;239.416061;639.486816;651.444824;162.870361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;;;;706.687683;728.654236;177.505035;1012.439148;790.802734;345.584290;;;;;;;;;;;;;920.743469;821.237000;240.438385;634.964661;651.804810;162.598221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;;;;701.997314;729.141968;177.434372;1009.239746;790.424561;345.971588;;;;;;;;;;;;;916.928406;820.564392;241.570862;630.084900;652.106506;162.932388;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;;;;697.604736;729.276123;177.433334;1006.128052;789.772766;345.834503;;;;;;;;;;;;;913.014404;819.753174;242.203308;625.541992;652.440674;162.209061;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;;;;693.347534;728.937866;177.592361;1002.810730;789.818359;346.316223;;;;;;;;;;;;;909.101501;818.877808;242.972168;621.067566;652.773438;161.757080;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;568.228699;734.031311;173.487488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;;;;689.004211;729.177856;177.477005;999.542480;789.275513;346.783112;;;;;;;;;;;;;905.008606;818.364685;243.504211;616.447388;652.985352;161.796555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;564.281494;734.641174;172.926849;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;;;;684.925110;729.606079;177.038696;996.621399;788.758240;347.180389;;;;;;;;;;;;;900.935547;817.799561;244.631973;612.064148;653.453064;161.797928;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;559.956665;734.891785;171.973175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;;;;680.985596;729.452576;177.129623;993.249939;788.637085;347.247528;;;;;;;;;;;;;897.333496;816.531128;245.254959;607.791870;653.604797;161.207291;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;555.852539;735.362244;171.353638;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;;;;677.065491;729.500916;176.751419;990.131104;788.216797;347.508148;;;;;;;;;;;;;892.656189;816.159790;245.993988;603.774536;653.886414;160.314362;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;;;;672.675110;729.700989;176.276932;986.472168;788.163818;348.962769;;;;;;;;;;;;;888.876282;815.599670;247.104507;599.578735;654.122437;160.324463;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;;;;668.789368;729.603333;176.276413;984.313843;787.612305;348.355225;;;;;;;;;;;;;886.179626;813.611572;246.509262;595.644165;654.369690;159.988937;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;;;;664.919495;729.666077;175.825745;981.246399;786.822449;348.475037;;;;;;;;;;;;;882.014832;813.434509;248.152527;591.607849;654.426575;159.482788;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;540.013000;736.576538;169.211914;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;;;;661.463440;729.679321;175.355362;979.014954;785.995178;348.567810;;;;;;;;;;;;;878.396484;812.940979;249.073715;587.933472;654.636780;159.046143;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;535.933838;736.711426;169.846390;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;;;;657.600769;729.534302;174.929703;975.725464;785.584717;349.421936;;;;;;;;;;;;;874.363831;812.230042;249.907867;583.967285;654.813782;158.650452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;532.954163;737.005493;168.189743;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;;;;653.660034;729.507568;174.879135;971.917664;785.565308;350.166168;;;;;;;;;;;;;872.088013;810.099182;249.389145;580.212219;655.061829;157.965958;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
