;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
203;;;;;;;719.604797;748.234741;184.658035;658.993652;661.477173;181.579819;1016.246521;881.883972;405.631073;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;927.405212;894.660706;259.969086;593.913635;732.654785;184.432922;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;;;;;;;714.270996;748.141602;183.937668;653.085449;661.966125;180.182999;1012.502869;881.639465;405.332489;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;923.096008;893.449768;260.278748;588.898010;733.540955;182.863312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;;;;;;;708.543030;748.483459;182.786453;647.516479;662.390198;178.683243;1009.217712;881.137146;405.190979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;917.736267;893.010864;260.687317;583.396851;734.178955;182.326263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;;;;;;;703.280457;748.627075;182.267426;642.095398;662.733459;176.946625;1005.862915;880.475708;404.813110;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;912.675171;892.233643;261.614990;577.747437;734.983459;181.078903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;;;;;;;698.174377;748.341553;181.505402;636.612061;663.214905;175.638046;1001.753174;879.923218;404.827209;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;907.996094;891.316467;262.100220;572.122192;735.526794;180.392822;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;;;;;;;692.673279;748.579041;180.531860;630.887512;663.598877;174.384033;998.882690;879.302673;404.698120;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;903.924438;890.046387;262.632721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;;;;;;;687.279785;748.502197;179.279892;625.253174;664.018677;173.286240;995.309631;878.867065;404.609100;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;899.164856;889.305359;262.755676;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;;;;;;;683.027710;748.409180;178.302917;619.817810;664.267822;171.858170;991.302673;878.450928;404.453857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;893.869568;888.869019;263.051270;;;;557.154358;737.242065;176.201019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;;;;;;;678.044556;748.214233;177.333679;614.629761;664.458862;170.275162;988.470032;877.802795;404.588074;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;889.631592;887.748596;263.834015;;;;552.650208;737.832825;173.980515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;;;;;;;673.017517;748.346252;176.053940;609.653870;664.730103;168.481369;984.539673;877.168823;404.182739;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;885.041138;886.914795;264.605713;;;;547.915955;738.306885;172.951111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;;;;;;;668.348328;748.457703;175.372604;604.687988;664.997070;166.910522;981.623718;876.271545;404.099640;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;880.804260;885.861633;264.695892;;;;544.083923;738.659241;171.286453;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;;;;;;;663.739258;748.310486;173.870148;599.837952;665.345764;165.347168;977.901062;875.650879;403.895691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;876.297607;884.985229;264.835052;;;;538.670288;739.103943;170.122726;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;;;;;;;659.838745;747.799438;172.988892;594.989441;665.442810;163.602127;974.516235;875.007507;403.850250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;872.496277;883.731873;265.540100;;;;533.830933;739.545898;169.139404;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;;;;;;;655.079590;747.463745;172.095047;590.298828;665.517944;162.040329;971.757324;874.506409;403.849548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;868.010681;882.907288;265.996765;;;;529.317017;739.588867;168.104935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;;;;;;;649.918152;747.679382;171.317093;585.718262;665.338318;160.459030;968.045349;873.590576;403.605072;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;864.340210;881.404297;266.151001;;;;524.949219;739.871033;166.833405;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;;;;;;;646.081482;746.930847;170.368729;581.264709;665.298645;159.040466;965.266052;872.542175;403.441040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;860.570190;880.402039;266.339905;;;;520.247803;739.799927;165.730652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;;;;;;;641.822144;746.854431;169.252380;576.872803;665.184265;157.274658;961.833435;872.091431;403.565155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;856.628418;879.273987;267.035645;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
220;;;;;;;637.768921;746.583740;168.207291;572.522705;665.163757;155.604401;958.893982;871.524048;403.061584;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;852.463501;878.160645;267.252930;;;;;;;512.285706;740.061279;163.850235;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
221;;;;;;;634.040833;746.076782;167.180237;568.518494;665.234558;153.819107;955.774109;870.868530;403.133759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;848.592651;877.186707;267.858978;;;;;;;508.715393;740.104736;162.476486;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
222;;;;;;;630.390015;746.185669;166.003082;564.404663;665.345215;152.306946;952.886597;870.037720;402.556213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;844.726257;875.967712;268.640686;;;;;;;504.849915;740.107666;161.219940;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
223;;;;;;;626.463074;745.726746;165.039093;560.327271;665.187134;150.996307;950.019409;869.336670;402.702148;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;841.467590;874.732178;268.796539;;;;;;;500.694244;740.072754;160.521713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
224;;;;;;;622.879150;745.182007;164.050705;556.648621;665.090332;149.185089;946.833862;868.618408;402.212921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;837.884399;874.109802;269.132721;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
225;;;;;;;619.787598;745.017761;162.949982;552.897644;665.208252;147.452576;944.323059;868.025574;402.512543;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;834.830383;872.784485;269.303864;;;;;;;;;;493.494171;740.569336;158.617538;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
226;;;;;;;615.963135;744.495850;162.161575;549.252930;665.260498;145.585953;941.465271;867.510498;401.913177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;831.726929;871.591797;269.377777;;;;;;;;;;490.320343;740.649719;156.678772;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
227;;;;;;;612.783508;744.240967;161.315491;545.700073;665.205566;144.942230;938.928467;866.727661;401.975586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;487.072235;740.770508;155.305374;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
228;;;;;;;609.936340;743.857544;160.418961;541.876709;664.997253;144.263077;936.519470;865.780334;401.591400;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;825.400269;869.587585;270.151031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
229;;;;;;;606.366577;743.591003;159.473740;538.497437;664.908630;142.829575;934.202881;865.026550;401.350830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;822.819580;868.464233;269.875488;479.939606;741.151062;153.271698;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
230;;;;;;;603.323303;743.080383;158.635773;535.353638;664.857910;141.414307;931.804993;864.634338;400.847992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;820.025513;867.219177;269.899384;477.780396;741.202515;151.194138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
231;;;;;;;600.156982;742.931763;157.377045;532.531372;664.655334;139.688293;929.444092;864.207947;400.669952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;816.695679;866.505127;270.413361;474.733582;741.233093;149.480713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
232;;;;;;;597.602112;742.513306;156.415756;529.349121;664.784851;138.654297;927.168152;863.426575;400.237732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;814.221313;865.137024;270.645142;471.850342;741.093079;148.600372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
233;;;;;;;595.205444;741.804260;155.670517;526.596680;664.546326;137.249512;924.968933;862.382385;400.071777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;811.310669;864.096497;270.665344;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
234;;;;;;;591.956604;741.769531;154.366608;523.723755;664.208679;135.788086;922.910217;861.715820;399.685364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;808.798096;863.358398;270.880646;;;;466.302856;740.688660;146.084686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
235;;;;;;;589.882385;741.210022;153.525055;521.451416;663.787415;133.550491;920.926697;861.342529;399.355774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;806.539978;862.031921;270.989777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
236;;;;;;;587.407593;740.464661;152.841431;518.854004;663.626953;132.255783;919.025391;860.585388;399.324432;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;804.257935;860.884949;271.232788;;;;;;;461.402740;740.316223;143.212372;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
237;;;;;;;584.754883;740.460938;151.841141;516.658020;663.423340;130.470261;916.780884;859.765503;398.880280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;801.941895;859.972656;270.918304;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
238;;;;;;;582.792358;739.688354;150.508392;514.253296;663.217529;128.709854;915.250488;859.039124;398.231873;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;799.723755;859.014526;271.119080;;;;;;;;;;456.608673;739.764099;141.304214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
239;;;;;;;581.179199;739.204956;149.222168;512.227722;663.029480;126.566315;913.464478;858.360535;397.781982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;454.464874;739.740051;139.630722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
240;;;;;;;578.666809;738.879639;148.574615;510.125366;663.161621;125.168419;911.465271;858.186707;397.603363;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;794.740479;857.086853;271.811707;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
241;;;;;;;576.939392;738.308594;147.378784;507.995392;662.986938;123.848732;909.371582;857.584106;397.422943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;793.447327;856.358459;271.432892;450.753754;739.181946;137.292358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
242;;;;;;;575.027039;737.805603;146.647736;506.001343;662.532837;121.990746;907.606079;857.008179;396.947998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;791.262634;855.516541;271.222046;449.092590;738.991089;135.094559;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
243;;;;;;;573.055481;737.392090;145.478027;504.518829;662.477783;119.981750;906.424316;856.293762;396.751801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;789.976074;854.642395;271.251190;447.680634;738.725525;133.866241;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
244;;;;;;;571.903503;736.994446;144.294907;502.948669;662.523010;118.004578;904.216553;855.865601;396.592102;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;787.648987;853.952698;271.321136;445.718933;738.723999;132.999237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
245;;;;;;;569.808533;736.708435;143.223648;500.978027;662.243530;117.181831;903.109009;855.196167;396.432159;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;785.260376;853.406799;271.407104;443.924683;738.700378;131.653503;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
246;;;;;;;568.122131;736.422546;142.632446;499.468109;661.960510;114.940353;901.710876;854.965088;396.150757;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;783.697205;852.744995;271.703613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
247;;;;;;;567.142822;735.834717;141.428986;498.234711;661.809998;113.588287;899.998718;854.599976;395.662903;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;782.252563;851.736816;271.477966;;;;441.208405;738.328735;128.849152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
248;;;;;;;566.190796;735.343689;140.284698;496.850433;661.620911;112.253777;898.723389;853.957642;395.117401;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;440.103638;738.029541;127.419601;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
249;;;;;;;564.861389;735.067749;139.044449;495.289154;661.354858;110.838181;897.569824;853.291992;395.011810;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;438.683563;737.780273;126.179543;780.291931;850.351807;270.223999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
250;;;;;;;563.623413;734.757935;137.816132;494.198059;661.274048;109.077896;896.006042;852.889099;394.622894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;778.520142;849.846191;270.209961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
251;;;;;;;562.256348;734.784363;136.987473;493.476471;661.470398;106.376648;894.873718;852.651367;394.098450;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;776.989685;849.470886;269.913696;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
252;;;;;;;561.076721;734.390198;136.204269;492.921875;661.729126;104.654221;893.940857;852.273315;393.891876;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;775.478088;849.029358;269.751617;435.281464;737.083862;122.730972;;;;;;;;;;;;;;;;;;;;;;;;;;;
253;;;;;;;560.420166;734.088989;135.114853;491.694855;661.423279;103.694778;892.674683;851.805847;393.725922;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;774.780762;848.257202;269.418030;434.407745;736.961365;121.504089;;;;;;;;;;;;;;;;;;;;;;;;;;;
254;;;;;;;559.717102;733.839905;133.577469;490.572388;661.160889;102.404175;891.326416;851.515076;393.272064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;774.188293;847.487610;268.689819;433.858002;737.207764;119.776558;;;;;;;;;;;;;;;;;;;;;;;;;;;
255;;;;;;;559.098633;733.553345;132.421463;489.552521;661.245361;101.227394;890.559387;850.988464;392.963104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;433.198425;737.258118;117.956070;;;;;;;;;;;;;;;;;;;;;;;;;;;
256;;;;;;;558.076111;733.390198;131.653549;488.316254;661.103088;100.177223;889.698303;850.677063;392.770050;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
257;;;;;;;557.075623;733.425659;131.025543;487.328735;660.820496;100.302460;888.716797;850.380981;392.585571;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;431.469086;738.123291;115.403984;;;;;;;;;;;;;;;;;;;;;;;;
258;;;;;;;556.352234;733.539551;130.508102;486.670288;660.746704;100.298309;887.593750;850.228271;392.213043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;430.674652;738.185242;114.648666;769.624939;846.165710;268.158966;;;;;;;;;;;;;;;;;;;;;
259;;;;;;;555.697815;733.406006;130.258698;486.111023;660.764832;100.274391;886.800781;850.135376;391.731720;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;429.798859;738.146851;114.790985;768.682312;846.073486;267.656158;;;;;;;;;;;;;;;;;;;;;
260;;;;;;;555.081360;733.155151;130.028214;485.318848;660.679443;100.071457;886.066650;850.081299;391.297577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;428.906616;738.064209;114.958542;768.047424;845.809753;267.216339;;;;;;;;;;;;;;;;;;;;;
261;;;;;;;554.612549;732.940308;129.715988;484.710266;660.395813;100.018349;885.687988;849.795349;390.822113;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;767.727356;845.694031;266.991486;;;;;;;;;;;;;;;;;;;;;
262;;;;;;;554.142639;732.728088;129.461014;484.099152;660.074951;100.045860;885.249329;849.483704;390.502655;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;767.490906;845.595581;266.464874;;;;;;;;;;;;;;;;;;;;;
263;;;;;;;553.832275;732.485168;129.140671;483.443268;659.733459;100.185692;884.550537;849.159607;390.175415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;767.612122;845.215027;265.490387;;;;;;;;;;;;;;;;;;;;;
264;;;;;;;553.497375;732.162598;129.145004;482.891113;659.405334;100.321739;883.835449;848.982117;389.873535;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;767.444214;845.022034;264.897095;;;;;;;;;;;;;;;;;;;;;
265;;;;;;;552.964478;731.773315;129.347504;482.443420;659.114014;100.396004;883.182800;848.906067;389.653992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;766.871338;844.993713;264.750427;;;;;;;;;;;;;;;;;;;;;
266;;;;;;;552.333557;731.351074;129.917526;482.401672;658.809143;99.885399;882.739075;848.861694;389.507935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;766.321350;844.983887;264.559296;;;;;;;;;;;;;;;;;;;;;
267;;;;;;;551.655823;730.910767;130.111069;482.445770;658.422241;99.481155;882.450500;848.731079;389.357361;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.860535;844.889038;264.311279;;;;;;;;;;;;;;;;;;;;;
268;;;;;;;551.221252;730.314026;129.631119;482.726410;657.288208;99.749641;882.212524;848.705750;389.166168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.700439;844.759094;264.157990;;;;;;;;;;;;;;;;;;;;;
269;;;;;;;551.122253;729.916138;129.230255;482.274139;657.338989;99.045647;881.938477;848.667725;389.059662;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.639282;844.671814;263.956390;;;;;;;;;;;;;;;;;;;;;
270;;;;;;;551.009827;729.740479;128.802704;482.316925;657.133118;98.345596;881.693909;848.661987;388.930328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.657410;844.475525;263.774689;;;;;;;;;;;;;;;;;;;;;
271;;;;;;;551.271301;729.453247;128.312210;481.765625;656.451172;98.806602;881.415344;848.583618;388.678558;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
272;;;;;;;550.818481;729.206299;128.325974;482.112213;656.189087;97.884224;880.957947;848.450317;388.478943;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
273;;;;;;;550.635498;728.880493;128.235764;482.163391;655.983276;97.932114;880.546326;848.510498;388.291412;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.116821;844.000183;263.011719;;;;;;;;;;;;;;;;;;
274;;;;;;;550.573792;728.669922;128.029266;482.562286;655.757935;97.416321;880.180420;848.595886;387.946289;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;764.794067;843.828613;262.833588;;;;;;;;;;;;;;;;;;
275;;;;;;;551.077148;728.310913;127.248169;482.360596;655.137756;98.097290;879.901611;848.528809;387.853424;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;764.435547;843.759888;262.919067;;;;;;;;;;;;;;;;;;
276;;;;;;;551.184998;728.117920;126.907356;482.391083;654.517883;98.168320;879.688477;848.422119;387.850677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;764.092468;843.681824;262.917694;;;;;;;;;;;;;;;;;;
277;;;;;;;551.191711;727.942932;126.773254;482.488251;654.185913;97.895943;879.489136;848.368469;388.099457;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;763.902283;843.423401;262.692535;;;;;;;;;;;;;;;;;;
