Präzision01165
Date:,2025/04/24
Time:,13:17:15
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
342,711.618958,1003.350769,130.329254,,,,,,,654.443970,899.040283,104.063019,684.133118,904.890015,111.841896,,,,,,,,,,,,,,,,,,,,,,,,,796.620117,1238.167725,193.819687,,,,,,,,,,,,,,,
343,711.579529,1003.338379,130.381500,,,,,,,654.459656,899.035950,104.038605,684.193176,904.944397,111.773735,,,,,,,,,,,,,,,,,,,,,,,,,796.630310,1238.160767,193.816544,,,,,,,,,,,,,,,
344,711.568909,1003.364258,130.357742,,,,,,,654.391785,899.022400,104.130608,684.132263,904.983765,111.703697,,,,,,,,,,,,,,,,,,,,,,,,,796.667175,1238.067017,193.767639,,,,,,,,,,,,,,,
345,711.592773,1003.327881,130.307098,,,,,,,654.460632,899.018005,104.149887,684.099365,904.928528,111.624474,,,,,,,,,,,,,,,,,,,,,,,,,796.800232,1238.227295,193.550003,,,,,,,,,,,,,,,
346,711.602234,1003.289185,130.299194,,,,,,,654.424866,899.038940,104.102859,684.181824,904.903870,111.604088,,,,,,,,,,,,,,,,,,,,,,,,,796.888611,1238.217773,193.406433,,,,,,,,,,,,,,,
347,711.661560,1003.271484,130.341431,,,,,,,654.508850,899.032288,104.055336,684.109131,904.977051,111.628471,,,,,,,,,,,,,,,,,,,,,,,,,796.828796,1238.246704,193.428421,,,,,,,,,,,,,,,
348,711.668091,1003.277466,130.368652,,,,,,,654.569153,899.041626,104.078438,684.249512,905.034119,111.571945,,,,,,,,,,,,,,,,,,,,,,,,,796.776123,1238.155273,193.504395,,,,,,,,,,,,,,,
349,711.670044,1003.282959,130.375000,,,,,,,654.603088,899.048523,103.992279,684.274170,904.990845,111.611404,,,,,,,,,,,,,,,,,,,,,,,,,796.759766,1238.133911,193.527649,,,,,,,,,,,,,,,
350,711.660522,1003.270508,130.400391,,,,,,,654.535828,899.042236,104.059128,684.226440,904.971802,111.632446,,,,,,,,,,,,,,,,,,,,,,,,,796.764954,1238.138916,193.521713,,,,,,,,,,,,,,,
351,711.672974,1003.264709,130.419281,,,,,,,654.502197,899.031921,104.104980,684.263611,904.969482,111.561104,,,,,,,,,,,,,,,,,,,,,,,,,796.750793,1238.227295,193.553818,,,,,,,,,,,,,,,
352,711.698181,1003.267517,130.357498,,,,,,,654.488831,899.025513,104.122963,684.251953,904.918701,111.563957,,,,,,,,,,,,,,,,,,,,,,,,,796.773438,1238.177246,193.475342,,,,,,,,,,,,,,,
353,711.675110,1003.267578,130.317795,,,,,,,654.438660,899.005249,104.207870,684.204834,904.898193,111.582458,,,,,,,,,,,,,,,,,,,,,,,,,796.783508,1238.139648,193.492920,,,,,,,,,,,,,,,
354,711.674438,1003.278625,130.367081,,,,,,,654.540527,899.021301,104.107613,684.224304,905.002502,111.513718,,,,,,,,,,,,,,,,,,,,,,,,,796.786682,1238.154907,193.457855,,,,,,,,,,,,,,,
355,711.661743,1003.259766,130.370605,,,,,,,654.527588,899.036743,104.079308,684.222595,904.935852,111.581932,,,,,,,,,,,,,,,,,,,,,,,,,796.776428,1238.170166,193.452362,,,,,,,,,,,,,,,
356,711.658813,1003.268860,130.330292,,,,,,,654.529846,899.028198,104.024605,684.236511,904.921814,111.643692,,,,,,,,,,,,,,,,,,,,,,,,,796.787170,1238.163086,193.449799,,,,,,,,,,,,,,,
357,711.679565,1003.259155,130.381577,,,,,,,654.577332,899.039612,104.044327,684.267822,904.951233,111.506424,,,,,,,,,,,,,,,,,,,,,,,,,796.809875,1238.155884,193.431915,,,,,,,,,,,,,,,
358,711.672791,1003.262634,130.399689,,,,,,,654.533813,899.040161,104.092216,684.192749,904.868774,111.691490,,,,,,,,,,,,,,,,,,,,,,,,,796.862732,1238.270020,193.456238,,,,,,,,,,,,,,,
359,711.673035,1003.253845,130.367584,,,,,,,654.454773,899.005615,104.173248,684.142456,904.879089,111.706947,,,,,,,,,,,,,,,,,,,,,,,,,796.807678,1238.184204,193.446106,,,,,,,,,,,,,,,
360,711.740112,1003.271118,130.392471,,,,,,,654.489319,899.016052,104.107750,684.236328,904.951843,111.567932,,,,,,,,,,,,,,,,,,,,,,,,,796.785706,1238.154053,193.448471,,,,,,,,,,,,,,,
361,711.718140,1003.257080,130.435226,,,,,,,654.518555,899.035828,104.082855,684.282654,904.984924,111.545448,,,,,,,,,,,,,,,,,,,,,,,,,796.786438,1238.156738,193.450272,,,,,,,,,,,,,,,
362,711.732788,1003.257446,130.429199,,,,,,,654.557434,899.035217,104.060890,684.253418,904.968750,111.505669,,,,,,,,,,,,,,,,,,,,,,,,,796.825745,1238.182617,193.397446,,,,,,,,,,,,,,,
363,711.724365,1003.275208,130.477768,,,,,,,654.521973,899.045654,104.085312,684.175415,904.913086,111.643707,,,,,,,,,,,,,,,,,,,,,,,,,796.778259,1238.197998,193.340515,,,,,,,,,,,,,,,
364,711.794434,1003.251587,130.499908,,,,,,,654.781433,899.130432,103.850937,684.168030,904.932678,111.569756,,,,,,,,,,,,,,,,,,,,,,,,,796.774170,1238.215820,193.283554,,,,,,,,,,,,,,,
365,711.763489,1003.241272,130.601089,,,,,,,654.871399,899.177368,103.695946,684.108887,904.918640,111.510620,,,,,,,,,,,,,,,,,,,,,,,,,796.783630,1238.217407,193.272079,,,,,,,,,,,,,,,
366,711.787354,1003.186340,130.672119,,,,,,,654.947388,899.198669,103.629112,684.289917,904.925781,111.601364,,,,,,,,,,,,,,,,,,,,,,,,,796.690125,1238.485840,192.947617,,,,,,,,,,,,,,,
367,711.744202,1003.131653,130.811234,,,,,,,654.934692,899.201660,103.616768,684.197510,904.881958,111.632233,,,,,,,,,,,,,,,,,,,,,,,,,796.732788,1238.577026,192.725922,,,,,,,,,,,,,,,
368,711.796021,1003.136230,130.869690,,,,,,,654.627869,899.073486,103.983826,684.099243,904.749390,111.886261,,,,,,,,,,,,,,,,,,,,,,,,,796.772278,1238.596069,192.659576,,,,,,,,,,,,,,,
369,711.832214,1003.056213,130.915604,,,,,,,654.524841,898.992981,104.244278,684.087219,904.719421,111.950150,,,,,,,,,,,,,,,,,,,,,,,,,796.723755,1238.662476,192.632172,,,,,,,,,,,,,,,
370,711.830322,1002.998108,131.036057,,,,,,,654.526123,898.986328,104.267235,684.096497,904.723328,111.913689,,,,,,,,,,,,,,,,,,,,,,,,,796.673157,1238.747314,192.477890,,,,,,,,,,,,,,,
371,711.877625,1003.007935,131.145630,,,,,,,654.576843,899.008423,104.211830,684.099121,904.734680,111.915039,,,,,,,,,,,,,,,,,,,,,,,,,796.779541,1238.760986,192.386887,,,,,,,,,,,,,,,
372,712.027710,1002.981201,131.355499,,,,,,,654.596191,899.115234,104.231499,684.066284,904.684021,111.939606,,,,,,,,,,,,,,,,,,,,,,,,,796.873840,1238.983154,192.287277,,,,,,,,,,,,,,,
373,711.952515,1002.928650,131.483673,,,,,,,654.660278,899.110840,104.233780,684.050415,904.722839,111.921013,,,,,,,,,,,,,,,,,,,,,,,,,796.891602,1239.025391,192.270859,,,,,,,,,,,,,,,
374,711.856323,1002.901917,131.695389,,,,,,,654.575989,899.093079,104.397934,684.047546,904.626221,111.934151,,,,,,,,,,,,,,,,,,,,,,,,,796.890076,1239.080200,192.138397,,,,,,,,,,,,,,,
375,711.728943,1002.815857,132.164581,,,,,,,654.518066,899.157166,104.474052,683.923706,904.716248,111.943466,,,,,,,,,,,,,,,,,,,,,,,,,797.018799,1239.203369,192.087601,,,,,,,,,,,,,,,
376,711.715820,1002.740601,132.435120,,,,,,,654.620483,899.171204,104.441650,683.890198,904.646606,112.043594,,,,,,,,,,,,,,,,,,,,,,,,,797.061951,1239.422241,191.907120,,,,,,,,,,,,,,,
377,712.086182,1002.743286,133.229004,,,,,,,654.591248,899.261353,104.512878,683.821045,904.603088,112.129829,,,,,,,,,,,,,,,,,,,,,,,,,797.316345,1239.638672,191.476776,,,,,,,,,,,,,,,
378,712.346130,1002.607910,133.823990,,,,,,,654.424011,899.418884,104.788734,683.750305,904.583740,112.198235,,,,,,,,,,,,,,,,,,,,,,,,,797.368286,1239.671753,191.531555,,,,,,,,,,,,,,,
379,712.464417,1002.515442,134.547501,,,,,,,654.384155,899.583496,104.937233,683.558716,904.660889,112.514214,,,,,,,,,,,,,,,,,,,,,,,,,797.310852,1239.821777,191.564194,,,,,,,,,,,,,,,
380,712.539490,1002.490845,135.139374,,,,,,,654.528870,899.548889,105.079697,683.387573,904.593201,112.767326,,,,,,,,,,,,,,,,,,,,,,,,,797.804138,1239.782837,191.277191,,,,,,,,,,,,,,,
381,712.601563,1002.396973,135.626175,,,,,,,654.530457,899.706848,105.503372,682.852356,904.471191,113.506378,,,,,,,,,,,,,,,,,,,,,,,,,797.902161,1239.949951,191.133224,,,,,,,,,,,,,,,
382,712.712219,1002.439453,136.165909,,,,,,,654.420288,899.891052,106.302933,682.709656,904.511047,114.517319,,,,,,,,,,,,,,,,,,,,,,,,,798.128540,1240.063477,191.080139,,,,,,,,,,,,,,,
383,712.798218,1002.444153,136.757706,,,,,,,654.486267,900.051941,107.016472,682.881104,904.519165,115.853798,,,,,,,,,,,,,,,,,,,,,,,,,798.135742,1240.280884,191.056366,,,,,,,,,,,,,,,
384,712.987366,1002.425415,137.734512,,,,,,,654.968506,900.263794,107.416618,682.929932,904.492310,116.997795,,,,,,,,,,,,,,,,,,,,,,,,,798.157104,1240.420654,191.060013,,,,,,,,,,,,,,,
385,713.260376,1002.322815,138.976929,,,,,,,655.310120,900.337463,108.250237,682.957886,904.529907,118.080795,,,,,,,,,,,,,,,,,,,,,,,,,798.343750,1240.477661,190.954102,,,,,,,,,,,,,,,
386,713.415710,1002.324768,140.138092,,,,,,,655.002441,900.425598,110.632332,682.421997,904.533508,119.644402,,,,,,,,,,,,,,,,,,,,,,,,,798.501831,1240.573242,190.935211,,,,,,,,,,,,,,,
387,713.778503,1002.439941,140.753708,,,,,,,654.578247,900.171021,112.999878,682.641052,904.466919,121.842926,,,,,,,,,,,,,,,,,,,,,,,,,798.779236,1240.672241,190.936356,,,,,,,,,,,,,,,
388,713.826416,1002.542847,141.705048,,,,,,,654.535217,900.284790,114.321457,682.930969,904.446716,123.323845,,,,,,,,,,,,,,,,,,,,,,,,,799.030701,1240.779541,191.004349,,,,,,,,,,,,,,,
389,713.967834,1002.547913,143.282898,,,,,,,654.910339,900.435486,116.051216,682.712280,904.464172,124.201096,,,,,,,,,,,,,,,,,,,,,,,,,799.206726,1240.866699,191.068527,,,,,,,,,,,,,,,
390,714.417603,1002.411194,145.110779,,,,,,,654.699402,900.210266,118.261566,682.685791,904.412292,126.985527,,,,,,,,,,,,,,,,,,,,,,,,,799.425659,1240.882080,191.076172,,,,,,,,,,,,,,,
391,714.486694,1002.383972,146.095856,,,,,,,654.609680,900.146484,120.172104,682.795837,904.298584,128.796387,,,,,,,,,,,,,,,,,,,,,,,,,799.614380,1240.983643,191.169098,,,,,,,,,,,,,,,
392,714.941040,1002.109863,147.516983,,,,,,,654.796204,899.981689,122.416870,682.869629,904.109314,129.869370,,,,,,,,,,,,,,,,,,,,,,,,,799.842712,1241.088867,190.949570,,,,,,,,,,,,,,,
393,715.335266,1002.003174,149.399704,,,,,,,654.815918,899.617249,124.715904,683.059021,904.141052,132.590927,,,,,,,,,,,,,,,,,,,,,,,,,800.196228,1241.255249,190.807632,,,,,,,,,,,,,,,
394,715.614075,1001.991028,150.607330,,,,,,,655.286987,899.656067,126.832672,683.122070,903.892517,134.260559,,,,,,,,,,,,,,,,,,,,,,,,,800.503845,1241.304443,190.923508,,,,,,,,,,,,,,,
395,715.954041,1001.657043,152.977554,,,,,,,655.134216,899.148193,129.544281,683.679382,903.421631,137.196884,,,,,,,,,,,,,,,,,,,,,,,,,800.908447,1241.332642,191.052948,,,,,,,,,,,,,,,
396,716.508728,1001.326782,154.850342,,,,,,,655.388916,898.928101,132.226074,683.437866,903.135803,139.282150,,,,,,,,,,,,,,,,,,,,,,,,,801.258545,1241.308838,191.485474,,,,,,,,,,,,,,,
397,716.917053,1001.181091,156.389053,,,,,,,655.453064,898.408142,135.137939,684.458740,902.869934,141.845261,,,,,,,,,,,,,,,,,,,,,,,,,801.459167,1241.285522,191.759827,,,,,,,,,,,,,,,
398,717.635071,1000.834778,158.590164,,,,,,,655.785645,897.901306,137.931839,684.267517,902.326233,143.792587,,,,,,,,,,,,,,,,,,,,,,,,,801.815430,1241.146240,191.860565,,,,,,,,,,,,,,,
399,718.110107,1000.478027,160.464661,,,,,,,655.875854,897.449463,140.856567,685.308533,901.966736,146.861786,,,,,,,,,,,,,,,,,,,,,,,,,802.077637,1240.975586,192.000229,,,,,,,,,,,,,,,
400,718.655334,999.965149,162.633286,,,,,,,656.588989,896.816284,143.473618,685.878845,901.467163,149.286804,,,,,,,,,,,,,,,,,,,,,,,,,802.219482,1240.871216,192.159058,,,,,,,,,,,,,,,
401,718.863586,999.724548,164.361923,,,,,,,656.883667,896.324097,146.287140,685.674194,900.868103,151.755585,,,,,,,,,,,,,,,,,,,,,,,,,802.348022,1240.746338,192.331818,,,,,,,,,,,,,,,
402,719.712158,998.973572,166.704254,,,,,,,657.875977,895.502075,149.021942,687.151245,900.039917,154.756256,,,,,,,,,,,,,,,,,,,,,,,,,802.483154,1240.636108,192.454758,,,,,,,,,,,,,,,
403,720.008179,998.413330,168.517227,,,,,,,658.529846,894.803833,151.941269,687.664368,899.498962,157.709839,,,,,,,,,,,,,,,,,,,,,,,,,802.570068,1240.351685,192.700500,,,,,,,,,,,,,,,

