Präzision55
Date:,2025/04/22
Time:,15:47:28
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
212,675.436462,911.398682,119.474808,700.542786,997.521179,167.221130,,,,799.121216,1267.049316,383.558990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.190369,916.939697,99.486748,,,,,,,779.156494,1244.103027,226.242188,,,,,,,,,,,,,,,,,,,,,,,,
213,675.583008,911.384949,119.457939,700.607483,997.519836,167.197403,,,,799.190491,1267.025024,383.619324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.380920,916.826843,99.366966,,,,,,,779.408752,1244.078247,226.124527,,,,,,,,,,,,,,,,,,,,,,,,
214,675.696899,911.377136,119.499031,700.715027,997.627136,167.245514,,,,799.176880,1267.017944,383.677582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.491577,916.815369,99.362755,,,,,,,779.275757,1244.197754,226.289612,,,,,,,,,,,,,,,,,,,,,,,,
215,675.625977,911.224060,119.883598,701.016968,997.464417,167.330322,,,,799.262146,1266.994385,383.717499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.632080,916.779785,99.350800,,,,,,,779.204102,1244.203735,226.365402,,,,,,,,,,,,,,,,,,,,,,,,
216,675.916565,911.343201,119.642990,700.857422,997.606995,167.291916,,,,799.219666,1266.997681,383.757874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.962891,916.750305,99.121239,,,,,,,779.203125,1244.295166,226.416580,,,,,,,,,,,,,,,,,,,,,,,,
217,676.189148,911.221924,119.624809,700.883057,997.648926,167.248718,,,,799.276001,1267.065674,383.836761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.091553,916.685120,99.352089,,,,,,,779.270813,1244.344360,226.506226,,,,,,,,,,,,,,,,,,,,,,,,
218,676.371460,911.129395,119.620171,700.905334,997.604065,167.360046,,,,799.305481,1267.058228,383.909119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.593323,916.492065,98.851166,,,,,,,779.282959,1244.345947,226.518555,,,,,,,,,,,,,,,,,,,,,,,,
219,676.520325,911.026794,119.616806,701.132385,997.703430,167.330963,,,,799.388977,1267.076904,383.921814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,649.799072,916.486938,98.765038,,,,,,,779.235168,1244.420654,226.442886,,,,,,,,,,,,,,,,,,,,,,,,
220,676.652039,910.992004,119.646660,701.233215,997.706055,167.257675,,,,799.438354,1267.038696,383.918945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.222595,916.391113,98.720886,,,,,,,779.153015,1244.403198,226.582504,,,,,,,,,,,,,,,,,,,,,,,,
221,676.716614,911.030640,119.644402,701.338135,997.804138,167.219147,,,,799.440308,1267.138184,384.015533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.123474,1244.390259,226.647003,,,,,,,,,,,,,,,,,,,,,,,,
222,676.726318,910.964417,119.795197,701.454041,997.851624,167.129044,,,,799.498352,1267.190796,384.030090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.052368,1244.398804,226.683319,650.493958,916.412231,98.702240,,,,,,,,,,,,,,,,,,,,,
223,676.764526,910.912598,119.896133,701.551392,997.861328,167.095596,,,,799.516296,1267.151001,384.106384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.969971,1244.494751,226.757095,650.261536,916.521301,98.839081,,,,,,,,,,,,,,,,,,,,,
224,676.894958,910.858032,119.838623,701.636230,997.920105,167.045319,,,,799.502014,1267.155396,384.185394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.926514,1244.513062,226.728699,650.381042,916.441162,99.046967,,,,,,,,,,,,,,,,,,,,,
225,676.988403,910.952026,119.845222,701.749878,997.992310,166.854736,,,,799.531372,1267.153442,384.236572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.943237,1244.507813,226.772614,650.437744,916.611328,99.822701,,,,,,,,,,,,,,,,,,,,,
226,677.084656,910.991028,119.780083,701.830322,998.004333,166.627121,,,,799.550476,1267.137573,384.289246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.399170,916.593933,100.192017,,,,,,,,,,,,,,,,,,,,,
227,677.153503,911.039246,119.801369,701.984497,998.095581,166.569824,,,,799.563782,1267.179443,384.327026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,677.248962,911.106445,119.787743,702.096008,998.129700,166.393707,,,,799.489929,1267.229126,384.358521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.779846,1244.693726,226.900330,,,,,,,,,,,,,,,,,,
229,677.400024,911.097168,119.749619,702.176086,998.248474,166.249893,,,,799.453491,1267.218750,384.432159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.761963,1244.686890,226.877197,,,,,,,,,,,,,,,,,,
230,677.433167,911.169800,119.742592,702.251099,998.257996,166.157364,,,,799.344482,1267.204590,384.528564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,677.661743,911.015015,119.646179,702.366882,998.352417,166.021515,,,,799.292847,1267.275757,384.553711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.915527,1244.777344,226.678848,644.887329,914.297363,108.383957,,,,,,,,,,,,
232,677.828735,910.981018,119.606628,702.510132,998.404114,165.867096,,,,799.251282,1267.312134,384.590424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.617310,1244.799316,226.891418,644.943665,914.297791,108.350143,,,,,,,,,,,,
233,677.793518,911.048218,119.655037,702.840698,998.533264,165.683228,,,,799.270752,1267.277710,384.606567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.678955,1244.878052,226.825668,644.968018,914.303589,108.233253,,,,,,,,,,,,
234,677.813477,911.057800,119.651779,702.923767,998.586060,165.518295,,,,798.966125,1267.226807,384.999847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.792725,1244.892578,226.712875,645.067444,914.315186,108.176468,,,,,,,,,,,,
235,677.828003,911.126709,119.619408,702.864990,998.538879,165.418060,,,,799.083679,1267.384277,384.742340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.082214,914.326599,108.124077,,,,,,,,,,,,
236,677.835266,911.177734,119.599655,703.035645,998.652100,165.267456,,,,799.123657,1267.379517,384.683472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.082764,914.325439,108.084213,,,,,,,,,,,,
237,678.107422,911.140198,119.645645,703.266418,998.688599,165.052383,,,,799.053162,1267.397949,384.722137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.136475,914.322876,108.040520,,,,,,,,,,,,
238,677.994263,911.174500,119.527534,703.421448,998.677490,164.884262,,,,799.059021,1267.464355,384.724274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.139587,914.330505,107.985451,,,,,,,,,,,,
239,677.930420,911.199402,119.501152,703.487610,998.726563,164.776779,,,,799.037415,1267.456421,384.761078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.237793,914.333618,107.925957,,,,,,,,,,,,
240,677.928467,911.263245,119.500092,703.454956,998.773682,164.751389,,,,798.943909,1267.492920,384.724823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.225464,914.349548,107.940918,,,,,,,,,,,,
241,677.894958,911.323547,119.448845,703.601807,998.861206,164.639191,,,,798.732605,1267.615479,385.094757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.215576,914.350830,107.841827,,,,,,,,,,,,
242,677.856567,911.322632,119.413376,703.699890,998.913696,164.486633,,,,798.634888,1267.645508,385.105103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.049744,914.475769,107.698570,,,,,,,,,,,,
243,677.770935,911.319641,119.357552,703.744690,998.945251,164.327301,,,,798.895447,1267.515747,384.713013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.029053,914.480286,107.434204,,,,,,,,,,,,
244,677.839111,911.337158,119.388809,703.908264,998.988281,164.213669,,,,798.972168,1267.510986,384.618713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.023315,914.504089,107.241333,,,,,,,,,,,,
245,677.883911,911.339722,119.339424,703.981812,999.036926,164.098633,,,,798.756104,1267.609863,384.986725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.168762,914.516907,107.160400,,,,,,,,,,,,
246,677.943970,911.344910,119.279991,704.265015,999.166626,163.839966,,,,798.659119,1267.652710,385.067200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.314880,914.464111,106.743629,,,,,,,,,,,,
247,678.262695,911.222717,119.146561,704.286194,999.235107,163.527176,,,,798.970398,1267.521973,384.629425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.390381,914.483521,106.601074,,,,,,,,,,,,
248,678.424744,911.476685,118.727303,704.323242,999.229797,163.334152,,,,799.013672,1267.550781,384.419891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.520081,914.384644,106.568893,,,,,,,,,,,,
249,678.580322,911.560913,118.560196,704.302795,999.275024,163.162811,,,,799.127747,1267.522705,384.426239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.611084,914.266724,106.513145,,,,,,,,,,,,
250,678.725708,911.487610,118.469742,704.448975,999.355713,163.042511,,,,799.097290,1267.554443,384.400574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.730286,913.973511,106.510506,,,,,,,,,,,,
251,678.849426,911.460266,118.393509,704.548157,999.342041,162.958145,,,,799.094604,1267.570068,384.339935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.834106,913.906860,106.382011,,,,,,,,,,,,
252,678.947876,911.460510,118.311142,704.553345,999.309509,162.797531,,,,799.190674,1267.527222,384.270325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.919556,914.044373,106.165337,,,,,,,,,,,,
253,679.030945,911.421143,118.300888,704.675476,999.369995,162.801529,,,,799.155396,1267.609741,384.167511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.002380,914.111572,106.072296,,,,,,,,,,,,
254,679.165894,911.407593,118.294640,704.792542,999.438965,162.745209,,,,799.276672,1267.569702,384.080902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.164612,914.002930,106.123116,,,,,,,,,,,,
255,679.085022,911.357605,117.930580,704.870361,999.461121,162.463577,,,,799.323425,1267.621460,384.060944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.236145,913.949646,106.274773,,,,,,,,,,,,
256,679.205994,911.480347,118.239830,704.992371,999.467285,162.108246,,,,799.389404,1267.593628,383.986694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.312927,913.930908,106.329407,,,,,,,,,,,,
257,679.105835,911.375122,117.953323,705.180481,999.535339,162.158539,,,,799.382019,1267.584595,383.955963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.321228,913.939697,106.337418,,,,,,,,,,,,
258,679.204346,911.407410,118.262093,705.301880,999.493347,162.032257,,,,799.402405,1267.583984,383.905121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.374512,913.943115,106.398964,,,,,,,,,,,,
259,679.281555,911.448547,118.269081,705.171936,999.627197,161.570206,,,,799.487000,1267.604492,383.888123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.737549,913.950317,106.279312,,,,,,,,,,,,
260,679.363892,911.574524,118.016579,705.309692,999.586304,161.414810,,,,799.482727,1267.625000,383.719299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.869995,914.003845,105.953804,,,,,,,,,,,,
261,679.476440,911.685974,117.740631,705.299561,999.570129,161.241852,,,,799.514709,1267.615723,383.652985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.461670,914.024902,105.988220,779.304749,1244.781982,224.930618,,,,,,,,,
262,679.409424,911.810669,117.642723,705.446655,999.555115,160.961258,,,,799.523376,1267.606567,383.580994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.164673,913.976990,106.107437,779.424561,1244.429321,225.229538,,,,,,,,,
263,679.406433,911.840210,117.491119,705.468201,999.458313,160.839081,,,,799.529297,1267.591797,383.505981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.112183,913.863831,106.068810,779.595276,1244.265259,225.122208,,,,,,,,,
264,679.478088,911.864868,117.301796,705.400146,999.480408,160.742584,,,,799.599670,1267.508667,383.433197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.058472,913.851379,105.595123,779.841675,1244.164063,224.893234,,,,,,,,,
265,679.526184,911.828430,117.147095,705.381470,999.500061,160.651108,,,,799.532288,1267.551025,383.304352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.257813,913.734558,105.245285,780.002808,1244.167603,224.714417,,,,,,,,,
266,679.527405,911.798218,116.858391,705.292725,999.417480,160.521729,,,,799.544312,1267.559448,383.280640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.368652,913.648499,105.064972,780.051453,1244.096924,224.646011,,,,,,,,,
267,679.638062,911.944763,116.472305,705.221191,999.415100,160.441254,,,,799.743469,1267.584839,382.974335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.354370,913.572876,104.761978,780.172058,1244.066284,224.630554,,,,,,,,,
268,679.762512,911.852539,116.198364,705.228271,999.316467,160.389114,,,,799.840393,1267.589478,382.854370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.324219,913.493408,104.499550,,,,,,,,,,,,
269,679.909912,911.884155,115.851944,705.141479,999.170593,160.303238,,,,799.760010,1267.587646,382.795197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.316284,913.412048,104.440498,,,,780.286316,1243.871948,224.520538,,,,,,
270,680.031860,911.872925,115.580925,705.176819,999.149780,160.192795,,,,799.734619,1267.530273,382.708923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.332336,913.395325,104.433945,,,,780.412720,1243.798096,224.413956,,,,,,
271,680.172363,911.797607,115.300468,705.286011,999.082520,160.104340,,,,799.751709,1267.612549,382.620544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.281250,913.314148,104.314377,,,,780.443970,1243.675537,224.292038,,,,,,
272,680.235962,911.749817,115.039391,705.659241,999.126587,159.766251,,,,799.747192,1267.564697,382.546814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.269348,913.300232,104.247375,,,,780.414185,1243.579834,224.267731,,,,,,
273,680.240479,911.890686,114.725471,705.843506,999.124023,159.522598,,,,799.792053,1267.526001,382.547516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.622131,913.296509,103.930634,,,,780.445251,1243.590576,224.259338,,,,,,
274,680.173462,911.846069,114.648033,706.069153,999.158386,159.325073,,,,799.769653,1267.547729,382.494141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.909058,913.360901,103.625748,,,,780.501343,1243.515381,224.208527,,,,,,
275,680.340820,911.958984,114.382782,706.296997,999.072021,159.179443,,,,799.691467,1267.462158,382.425537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.030212,913.415833,103.553329,,,,780.607361,1243.401367,224.124283,,,,,,
276,680.521240,911.976807,114.224365,706.566040,999.025146,159.001495,,,,799.742920,1267.449463,382.425964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.995605,913.397522,103.592285,,,,780.614319,1243.415039,224.057266,,,,,,
277,680.514587,911.934937,114.275009,706.785217,998.961060,158.802979,,,,799.674805,1267.444336,382.346283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.671997,913.279297,103.931252,,,,780.688477,1243.333374,223.995911,,,,,,
278,680.477722,911.783569,114.238960,706.991760,998.910889,158.655640,,,,799.635559,1267.497192,382.309937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.605652,913.198853,104.126091,,,,780.689148,1243.237427,223.960663,,,,,,
279,680.448853,911.671448,114.212120,707.295837,998.844788,158.637802,,,,799.600708,1267.504150,382.279907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.142090,913.090698,103.862732,,,,780.742188,1243.212280,223.940872,,,,,,
280,680.440735,911.546326,114.171921,707.533569,998.702515,158.607758,,,,799.565430,1267.482178,382.253754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.979492,913.133728,103.818695,,,,780.778442,1243.133423,223.901489,,,,,,
281,680.481628,911.525024,114.003494,707.768616,998.508606,158.493210,,,,799.511963,1267.414795,382.209137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.828674,913.008911,104.065941,,,,780.720825,1243.130249,223.914520,,,,,,
282,680.558228,911.473206,113.880310,707.951294,998.361084,158.401825,,,,799.479614,1267.498047,382.188110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.781128,912.828735,104.452415,,,,780.746582,1243.041626,223.887512,,,,,,
283,680.640320,911.444824,113.751892,708.192688,998.249512,158.475525,,,,799.491821,1267.451782,382.117310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.740112,912.768860,104.598022,,,,780.859558,1242.918945,223.846130,,,,,,
284,680.709900,911.407959,113.673134,708.493042,998.112732,158.508926,,,,799.433838,1267.544556,382.087250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.820374,912.768921,104.588951,,,,780.828369,1242.923462,223.808914,,,,,,
285,680.759521,911.353455,113.546814,708.589355,997.917847,158.552048,,,,799.438110,1267.555786,382.085510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.992798,912.782288,104.527992,,,,780.780701,1242.941040,223.828812,,,,,,
286,680.943726,911.231506,113.438103,708.811707,997.833008,158.652374,,,,799.499695,1267.548462,382.106903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.121948,912.710510,104.443840,,,,780.826904,1242.841553,223.827286,,,,,,
287,681.013855,911.173584,113.373268,709.054382,997.736816,158.652939,,,,799.478577,1267.567627,382.102478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.230103,912.684937,104.418213,,,,780.934082,1242.721680,223.765259,,,,,,
