Präzision01162
Date:,2025/04/28
Time:,11:54:21
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
349,732.776367,984.394592,131.687515,657.935608,895.418579,110.520821,840.539734,1172.483276,213.114914,863.424683,1154.273804,423.459503,686.135193,905.499207,107.408897
350,732.761169,984.397705,131.663422,657.980652,895.462769,110.441765,840.468018,1172.471924,213.188049,863.471252,1154.281860,423.430328,686.033020,905.505066,107.437592
351,732.668152,984.396545,131.815506,657.931335,895.427429,110.476807,840.493469,1172.388184,213.180801,863.273743,1154.335205,423.575836,685.966187,905.513367,107.429352
352,732.749512,984.300598,131.733109,657.894287,895.418640,110.503189,840.523499,1172.472290,213.169144,863.383545,1154.290894,423.548401,685.837524,905.416077,107.427673
353,732.783752,984.270752,131.788986,657.949524,895.484314,110.538666,840.512573,1172.395874,213.156967,863.128784,1154.338135,423.760223,685.860840,905.470398,107.353615
354,732.722595,984.297058,131.742905,657.930664,895.434753,110.492233,840.515076,1172.374756,213.179077,863.215393,1154.316284,423.636658,685.881287,905.425110,107.336525
355,732.741333,984.314148,131.713226,657.933777,895.426453,110.475540,840.547607,1172.360474,213.214828,863.286255,1154.396729,423.583954,686.067993,905.530701,107.330513
356,732.814514,984.320007,131.837814,657.953003,895.421509,110.494720,840.572205,1172.371338,213.150040,863.294861,1154.427124,423.634460,685.945496,905.431213,107.356934
357,732.785645,984.322998,131.801208,657.953369,895.328247,110.524483,840.575928,1172.386230,213.115417,863.260559,1154.422485,423.723724,685.878540,905.398560,107.358452
358,732.848145,984.316528,131.877945,657.993286,895.328308,110.410309,840.592957,1172.377563,213.121109,863.273193,1154.420044,423.710510,686.055664,905.457397,107.343689
359,732.857178,984.295166,131.776550,657.956116,895.335510,110.467545,840.551636,1172.368774,213.203568,863.325073,1154.419434,423.665619,686.012024,905.407288,107.422852

