Präzision01
Date:,2025/05/06
Time:,14:08:18
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
179,636.190125,900.711670,141.384415,660.554565,907.894897,152.814880,672.163452,1010.113647,162.147324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.666870,1264.787231,384.517517,,,,,,,,,,,,,,,,,,,734.003662,1261.908081,209.843872,,,
180,635.739563,900.568176,141.736725,660.578064,907.851563,152.666306,672.330383,1010.024414,161.937607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.726318,1264.844849,384.391663,,,,,,,,,,,,,,,,,,,733.890869,1261.891479,209.961960,,,
181,635.631409,900.457764,141.713898,660.814270,907.704834,152.534134,672.538391,1010.121216,161.639145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.798401,1264.741455,384.313477,,,,,,,,,,,,,,,,,,,733.806335,1261.892700,210.049423,,,
182,635.251587,900.304749,141.829895,660.956604,907.757629,152.268356,672.329346,1009.807861,161.813461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.783447,1264.732178,384.340698,,,,,,,,,,,,,,,,,,,733.944580,1261.782593,209.920624,,,
183,635.632263,900.394775,141.358185,661.072327,907.791016,151.682114,672.707458,1009.902405,161.401428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.855225,1264.688477,384.410431,,,,,,,,,,,,,,,,,,,733.751404,1261.749146,210.009735,,,
184,635.915771,900.477356,140.691803,661.328064,907.882874,151.185440,672.851257,1009.902405,161.076492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.837585,1264.587036,384.384949,,,,,,,,,,,,,,,,,,,733.660156,1261.746704,210.087799,,,
185,636.154724,900.478943,140.266342,661.452576,907.959900,151.020493,672.926819,1009.853699,160.897079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.770020,1264.587769,384.325897,,,,,,,,,,,,,,,,,,,733.633484,1261.662720,210.042816,,,
186,636.261108,900.475525,140.135483,661.742310,907.814270,150.963654,672.903687,1009.941406,160.825974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.814514,1264.532471,384.333160,,,,,,,,,,,,,,,,,,,733.646667,1261.646973,210.014954,,,
187,636.181763,900.440796,140.129944,661.756226,907.878845,150.746902,672.840637,1009.903442,160.732803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.861328,1264.484497,384.334259,,,,,,,,,,,,,,,,,,,733.799683,1261.612305,209.917557,,,
188,636.196411,900.468872,140.087372,661.869812,907.869202,150.461639,672.901550,1009.911499,160.568054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.779419,1264.502563,384.332397,,,,,,,,,,,,,,,,,,,733.705688,1261.651245,209.967285,,,
189,636.302124,900.506653,139.788040,662.015442,907.779175,150.289261,672.943115,1009.939026,160.456711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.021423,1264.564331,383.968201,,,,,,,,,,,,,,,,,,,733.647583,1261.658081,210.017487,,,
190,636.389587,900.411804,139.660904,662.148438,907.746643,150.117630,672.903809,1009.953369,160.388138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.945251,1264.472290,384.083069,,,,,,,,,,,,,,,,,,,733.730591,1261.629395,209.857117,,,
191,636.525696,900.376038,139.383148,662.154907,907.707275,149.796326,672.973206,1009.970947,160.219421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.044067,1264.448364,383.911041,,,,,,,,,,,,,,,,,,,733.639709,1261.651733,209.911774,,,
192,636.688049,900.397217,139.261948,662.358887,907.528198,149.587402,673.094543,1009.880127,160.084518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.936951,1264.442139,384.071716,,,,,,,,,,,,,,,,,,,733.764099,1261.632935,209.805191,,,
193,637.412048,900.610046,138.029419,662.575500,907.474243,149.290451,673.238281,1009.730286,160.019730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.811340,1264.438965,384.233276,,,,,,,,,,,,,,,,,,,733.674316,1261.664795,209.869995,,,
194,638.083923,900.764587,137.171906,662.620789,907.551086,148.715332,673.408203,1009.614868,159.969223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.768127,1264.437012,384.166107,,,,,,,,,,,,,,,,,,,733.618774,1261.668945,209.924118,,,
195,638.418274,900.703247,136.877670,662.726440,907.607849,148.303665,673.595093,1009.517334,159.889343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.805481,1264.459839,384.074158,,,,,,,,,,,,,,,,,,,733.650024,1261.570435,209.885712,,,
196,638.323669,900.351990,137.129730,663.328796,907.395752,147.946442,673.733826,1009.382202,159.758743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.786316,1264.453857,384.139069,,,,,,,,,,,,,,,,,,,733.603149,1261.547974,209.904526,,,
197,638.106873,900.057922,137.570023,663.983948,907.262756,147.355927,674.168701,1009.341431,159.439926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.799011,1264.452759,384.191284,,,,,,,,,,,,,,,,,,,733.564575,1261.539795,209.956039,,,
198,638.739075,900.179138,136.899918,664.520508,907.207153,146.650665,674.687317,1009.253723,159.197098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.807861,1264.460693,384.090546,,,,,,,,,,,,,,,,,,,733.603271,1261.536621,209.922256,,,
199,639.288818,900.072693,136.571808,664.892883,907.081116,146.258911,675.173767,1009.112732,159.053513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.764771,1264.575928,384.092102,,,,,,,,,,,,,,,,,,,733.585876,1261.455566,209.819183,,,
200,640.025391,899.917542,136.051010,665.244995,906.986206,146.104950,675.796753,1008.968201,158.616058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.761475,1264.605347,384.085541,,,,,,,,,,,,,,,,,,,733.600464,1261.430420,209.789017,,,
201,640.212891,899.441162,136.348434,665.603638,906.734924,145.850311,676.266235,1008.763428,158.434235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.752380,1264.573730,384.058746,,,,,,,,,,,,,,,,,,,733.548157,1261.344116,209.790268,,,
202,640.985474,899.577393,135.413330,666.263306,906.568970,145.301666,676.621643,1008.479492,158.256943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.750488,1264.581787,384.103943,,,,,,,,,,,,,,,,,,,733.528137,1261.328369,209.802460,,,
203,641.220581,899.168335,135.471054,667.171326,906.532349,144.204819,676.923828,1008.285767,158.042786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.772888,1264.594727,384.086334,,,,,,,,,,,,,,,,,,,733.565674,1261.239014,209.758514,,,
204,641.640198,899.063354,135.268600,667.723022,906.253296,143.861267,677.374451,1008.034973,158.036072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.822998,1264.599731,383.999268,,,,,,,,,,,,,,,,,,,733.583435,1261.223755,209.737274,,,
205,641.912292,898.859009,135.494598,668.328552,905.972229,143.736130,677.909668,1007.792297,157.879410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.784912,1264.598267,384.049072,,,,,,,,,,,,,,,,,,,733.555420,1261.147705,209.747253,,,
206,642.341492,898.785950,135.170990,668.976074,905.861267,143.570541,678.202393,1007.642212,157.958817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.804016,1264.606689,383.994293,,,,,,,,,,,,,,,,,,,733.625122,1261.017700,209.732162,,,
207,642.943848,898.631897,135.006439,669.646851,905.635620,143.168213,678.613953,1007.426392,157.942627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.754150,1264.623047,383.959137,,,,,,,,,,,,,,,,,,,733.589111,1260.909790,209.669220,,,
208,643.846130,898.561890,134.392075,670.642761,905.373596,142.455750,679.668274,1007.268066,157.360718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.002014,1264.610840,383.779327,,,,,,,,,,,,,,,,,,,733.594177,1260.797485,209.691193,,,
209,645.022400,898.450134,133.330109,671.261902,905.307068,141.880249,680.266418,1007.086426,157.124451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.859192,1264.628296,383.866180,,,,,,,,,,,,,,,,,,,733.705750,1260.694458,209.641739,,,
210,645.501831,898.001038,133.458466,671.696594,905.230713,141.594284,680.844360,1006.937622,156.823883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.749512,1264.624146,383.962555,,,,,,,,,,,,,,,,,,,733.795959,1260.639648,209.604080,,,
211,645.885132,898.081238,132.704788,672.133789,905.139771,140.956940,681.238403,1006.574463,156.685593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.729248,1264.475464,384.023041,,,,,,,,,,,,,,,,,,,733.939880,1260.446045,209.549866,,,
212,646.228821,897.908630,131.858734,672.686829,905.046082,140.266449,681.615173,1006.417480,156.727890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.705200,1264.452881,384.073761,,,,,,,,,,,,,,,,,,,734.063660,1260.407471,209.482666,,,
213,646.190247,897.625854,131.890594,673.060181,905.080322,139.474640,682.044739,1006.263489,156.581100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.117371,1264.440430,383.643036,,,,,,,,,,,,,,,,,,,734.181091,1260.310181,209.368042,,,
214,646.160583,897.369690,131.816879,673.984741,904.904602,138.274139,683.200928,1005.630432,155.705002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.979187,1264.391968,383.767151,,,,,,,,,,,,,,,,,,,734.327637,1260.300659,209.347992,,,
215,646.627930,897.551880,130.915314,674.243347,904.819824,137.241684,683.883240,1005.648926,155.377014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.860352,1264.330566,383.836029,,,,,,,,,,,,,,,,,,,734.523132,1260.208374,209.304779,,,
216,647.826050,897.721130,128.679031,674.257263,904.366516,136.551834,684.449707,1005.388428,154.739883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.858948,1264.322388,383.802460,,,,,,,,,,,,,,,,,,,734.686401,1260.002319,209.232651,,,
217,648.554626,897.893738,127.237610,674.174988,904.029785,136.136169,685.094360,1004.870728,154.478424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.001343,1264.241821,383.750519,,,,,,,,,,,,,,,,,,,734.833801,1259.881226,209.228912,,,
218,648.770203,897.818542,126.399666,674.664185,904.079529,135.041626,685.597412,1004.509155,154.468475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.049316,1264.140503,383.661804,,,,,,,,,,,,,,,,,,,735.035767,1259.683472,209.223816,,,
219,648.277893,897.664368,126.902954,675.120544,903.914429,133.890091,686.202515,1004.174316,154.708847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.217957,1264.034790,383.663971,,,,,,,,,,,,,,,,,,,735.224365,1259.525391,209.115128,,,
220,648.133606,897.405579,126.263252,675.141174,903.912170,132.635590,687.088806,1004.068970,154.461487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.328552,1263.866333,383.552643,,,,,,,,,,,,,,,,,,,735.374451,1259.344116,209.060715,,,
221,648.143555,897.376770,125.683304,675.115112,903.699158,131.902496,687.943909,1003.872925,153.984283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.321289,1263.754639,383.556335,,,,,,,,,,,,,,,,,,,735.577148,1259.085449,209.176178,,,
222,648.594666,897.491150,124.791420,675.007690,903.489197,131.437210,688.500610,1003.666809,153.478989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.414978,1263.626465,383.523163,,,,,,,,,,,,,,,,,,,735.779358,1258.890747,209.229538,,,
223,648.809875,897.412476,124.093658,675.023010,903.409668,130.999268,689.017578,1003.463867,153.120804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.293823,1263.543579,383.455078,,,,,,,,,,,,,,,,,,,735.914368,1258.703735,209.189758,,,
224,649.024292,897.341125,122.821442,675.431946,903.336426,129.898346,689.387451,1003.219177,152.679077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.354736,1263.375488,383.341187,,,,,,,,,,,,,,,,,,,736.091125,1258.428833,209.126343,,,
225,649.356750,897.243164,121.905830,675.915283,903.107300,129.085419,689.661682,1002.971497,152.417191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.473022,1263.292236,383.182922,,,,,,,,,,,,,,,,,,,736.274353,1258.267090,209.071213,,,
226,649.300598,897.331238,121.328690,675.843079,902.910339,128.250015,689.899292,1002.689087,152.240448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.544312,1263.126831,383.093414,,,,,,,,,,,,,,,,,,,736.856018,1258.039673,208.508133,,,
227,649.215210,897.319214,120.992294,675.813293,902.814392,127.837479,690.432617,1002.421204,151.796890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.612183,1263.013916,383.016754,,,,,,,,,,,,,,,,,,,736.858276,1257.943237,208.493835,,,
228,649.046265,897.244141,120.559074,675.592834,902.986023,126.660385,690.712769,1002.161743,151.476929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.631531,1262.809204,383.017212,,,,,,,,,,,,,,,,,,,736.974976,1257.764893,208.490250,,,
229,648.949097,897.184814,120.105560,675.374573,903.001526,126.185562,690.917114,1001.930786,151.247055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.753967,1262.723511,382.923126,,,,,,,,,,,,,,,,,,,737.102234,1257.608765,208.402313,,,
230,648.795837,897.161255,119.564957,675.131348,902.803650,125.421143,691.121033,1001.658203,151.056686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.834412,1262.552979,382.766693,,,,,,,,,,,,,,,,,,,737.270386,1257.498535,208.264038,,,
231,648.815979,897.141663,118.858032,675.186523,902.766052,124.848602,691.279114,1001.471924,150.837234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.854919,1262.446045,382.785187,,,,,,,,,,,,,,,,,,,737.356995,1257.355591,208.252396,,,
232,648.946594,897.188843,117.966446,675.333130,902.639099,124.353714,691.346619,1001.248474,150.619507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.805481,1262.357178,382.723206,,,,,,,,,,,,,,,,,,,737.531128,1257.259155,208.198807,,,
233,649.166809,897.164307,116.711594,675.557922,902.545593,123.640808,691.491028,1001.066650,150.374954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.979309,1262.238403,382.656921,,,,,,,,,,,,,,,,,,,737.701721,1257.198242,208.036606,,,
234,649.049072,897.174377,116.027962,675.480957,902.421936,122.978859,691.613647,1000.879028,150.140671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.810059,1262.099731,382.804138,,,,,,,,,,,,,,,,,,,737.828979,1257.158691,207.854935,,,
235,648.846802,897.220276,115.721275,675.226563,902.491272,122.409584,691.470642,1000.711243,149.762268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.046631,1262.039063,382.625519,,,,,,,,,,,,,,,,,,,737.946045,1257.240845,207.519379,,,
236,648.561584,897.161865,115.489761,675.165771,902.696228,121.580009,691.438538,1000.635071,149.229630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.187927,1261.970459,382.417267,,,,,,,,,,,,,,,,,,,738.094360,1257.220581,207.312210,,,
237,648.423218,897.080078,115.354958,675.009949,902.725830,121.286987,691.414368,1000.558411,148.955170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.217041,1261.903076,382.315704,,,,,,,,,,,,,,,,,,,738.188782,1257.212158,207.264175,,,
238,648.241150,897.010803,115.008987,674.950256,902.713440,121.205544,691.231689,1000.465271,148.600403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.996643,1261.904297,382.380280,,,,,,,,,,,,,,,,,,,738.328003,1257.160522,207.185867,,,
239,648.254456,896.932373,114.995262,674.850220,902.614014,121.230003,691.250732,1000.405579,148.366486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.178101,1261.799316,382.337555,,,,,,,,,,,,,,,,,,,738.511902,1257.091064,207.098053,,,
240,648.267578,897.003479,114.925972,674.728271,902.598816,121.211029,691.368286,1000.364624,148.175613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.944275,1261.695923,382.305481,,,,,,,,,,,,,,,,,,,738.605286,1256.920898,207.066879,,,
241,648.190796,897.039551,114.812576,674.754761,902.611084,121.182068,691.622559,1000.331360,147.979660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.886902,1261.600464,382.292236,,,,,,,,,,,,,,,,,,,738.792419,1256.637451,206.965103,,,
242,648.094421,897.062378,114.762009,674.798401,902.526550,121.124596,691.991333,1000.283569,147.765747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.099792,1261.471313,382.222870,,,,,,,,,,,,,,,,,,,738.870728,1256.440186,206.839844,,,
243,648.113892,897.177002,114.587318,674.850098,902.533081,121.057854,692.403809,1000.298340,147.553833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.189636,1261.481567,382.100555,,,,,,,,,,,,,,,,,,,738.979187,1256.251465,206.774933,,,
244,648.036865,897.352783,114.098297,674.702698,902.388184,120.682098,692.778870,1000.211121,147.380676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.062378,1261.400146,382.065521,,,,,,,,,,,,,,,,,,,739.201416,1256.076050,206.719070,,,
245,648.258362,897.336243,113.553291,674.912292,902.241577,120.611092,693.285645,999.945068,147.322449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.964111,1261.310547,382.049225,,,,,,,,,,,,,,,,,,,739.362854,1255.881714,206.646393,,,
246,648.813599,897.337158,112.854393,675.067566,902.033447,120.340958,693.737976,999.733276,147.247070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.842285,1261.205444,382.109283,,,,,,,,,,,,,,,,,,,739.596741,1255.718994,206.529755,,,
247,649.380005,897.174927,111.790657,675.345215,901.855347,120.255035,694.085083,999.591736,147.178284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,739.873657,1255.627441,206.424118,,,
248,649.853088,897.142212,111.117599,676.185059,901.586670,119.278542,694.366821,999.410583,147.119247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.134583,1255.526367,206.330017,,,
249,650.163452,896.960815,111.011375,676.660767,901.456848,118.837021,694.565186,999.203979,147.135757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.335815,1255.425049,206.203735,,,
250,650.237671,896.708130,110.998306,676.943481,901.372131,118.487358,694.804504,998.950256,147.103149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.523987,1255.152222,206.376404,,,
251,649.877197,895.992981,111.944778,677.271118,901.262939,118.264633,694.975464,998.733704,147.128799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.683472,1254.995972,206.462967,,,
252,649.465210,895.397705,112.467834,677.518005,901.023743,117.808067,695.127441,998.482178,147.137817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.868042,1254.918823,206.377823,,,
253,649.797424,895.264893,112.097336,677.662842,900.901001,117.136398,695.213623,998.149475,146.922119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.219543,1254.871948,206.081070,,,
254,650.881409,895.514099,110.516106,677.699829,900.690491,116.624695,695.341553,997.867859,146.837936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.384094,1254.779785,205.900848,,,
255,651.296143,895.259827,109.672142,678.190247,900.639282,116.346611,695.397461,997.578674,146.857239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.436584,1254.586060,205.823044,,,
256,651.494995,895.028442,109.312500,678.591492,900.462524,115.767174,695.390564,997.281982,146.749619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.561523,1254.484985,205.789581,,,
257,651.785339,894.774475,108.971611,679.176514,900.505493,115.058746,695.482727,997.022888,146.714767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.543701,1254.388794,205.749100,,,
258,652.248352,894.632935,108.435043,679.790466,900.399231,114.690681,695.542053,996.824402,146.534760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.527100,1254.367798,205.678101,,,
259,652.876892,894.624023,107.113846,679.697571,900.139709,114.301331,695.582153,996.658997,146.347321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.579712,1254.252808,205.652649,,,
260,653.568359,894.751343,105.733795,679.962708,899.899780,114.001709,695.641235,996.516174,145.991959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.633850,1254.133301,205.616180,,,
261,653.755981,894.769897,105.167755,680.097107,899.619324,113.581261,695.782166,996.381897,145.721863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.629761,1254.003662,205.578323,,,
262,653.756287,894.663086,105.040131,680.231506,899.389465,113.322502,695.971375,996.206360,145.423965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.635803,1253.909668,205.539719,,,
263,653.757446,894.401672,105.174767,680.291321,899.270386,113.288010,696.121704,996.105408,145.083466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.699951,1253.821777,205.433975,,,
264,653.747742,894.260132,105.115059,680.321960,899.173218,113.028671,696.184570,996.096130,144.788284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.726563,1253.740356,205.364380,,,
265,653.688660,894.291016,104.883179,680.322815,899.037720,112.714333,696.339966,996.049805,144.561386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.797668,1253.531372,205.401978,,,
266,653.648254,894.239868,104.739708,680.377441,899.034241,112.470154,696.654114,995.988037,144.134048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.864319,1253.414307,205.330322,,,
267,654.186462,894.383057,103.920616,680.366089,899.111511,112.104851,696.826172,995.754395,143.713806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.894836,1253.326660,205.281738,,,
268,654.704407,894.656921,103.236465,680.304993,899.183350,111.910805,697.163696,995.664978,143.347565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.969238,1253.153809,205.158691,777.015869,1259.198120,381.027313
269,654.077332,894.430237,103.714462,680.282837,899.031006,111.955582,697.305603,995.678223,143.251282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.124329,1253.038940,205.144623,777.048584,1258.991943,380.954865
