Präzision25
Date:,2025/04/16
Time:,10:59:12
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
237,827.457214,1235.261963,194.521393,717.116394,998.175903,158.916519,683.005188,911.532654,116.467628,,,,650.503723,910.071777,115.756645,,,,,,,,,,890.889771,1133.462036,263.132263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,827.442444,1235.352173,194.467850,717.223572,998.221191,158.797012,682.984680,911.556030,116.429474,,,,650.595581,910.152405,115.579483,,,,,,,,,,890.886169,1133.467773,263.077026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,827.485535,1235.300293,194.339005,717.314392,998.263306,158.740875,683.015198,911.537048,116.424568,,,,650.572998,910.111877,115.638084,,,,,,,,,,890.853455,1133.564453,263.203217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,827.583374,1235.226563,194.287827,717.350708,998.338806,158.655777,683.170959,911.367981,116.161591,,,,650.579834,910.074646,115.702629,,,,,,,,,,890.815918,1133.596313,263.251709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,827.557251,1235.283325,194.244247,717.436035,998.322388,158.522354,683.190186,911.329041,115.894470,,,,651.487305,910.555664,114.082878,,,,,,,,,,890.901794,1133.604248,263.110138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,827.613037,1235.263428,194.190811,717.386169,998.477417,158.204681,683.108276,911.446716,116.035591,,,,652.127197,910.994812,113.287277,,,,,,,,,,891.033508,1133.591675,262.995789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,827.550720,1235.297119,194.082047,717.702576,998.435547,158.133499,682.670105,911.315491,116.469505,,,,652.258545,911.083374,113.164413,,,,,,,,,,890.948364,1133.623169,262.974457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,827.621094,1235.266357,194.001709,717.567261,998.497375,157.962982,683.163696,911.284546,116.286606,,,,652.316711,911.049011,113.318138,,,,,,,,,,890.930481,1133.716064,263.020081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,827.668640,1235.401978,194.001373,717.868958,998.411926,157.986267,683.179016,910.966370,116.608482,,,,652.309021,910.893494,113.537354,,,,,,,,,,890.825012,1133.755493,262.983826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,827.672241,1235.429321,194.012527,717.811401,998.525879,157.815231,683.621643,910.923401,116.644508,,,,652.306641,910.640015,113.846367,,,,,,,,,,890.819397,1133.751343,262.968719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,827.690796,1235.429199,193.921295,717.850159,998.522034,157.761200,683.964600,910.968079,116.579971,,,,652.444397,910.496887,113.982086,,,,,,,,,,890.816895,1133.747803,262.971100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,827.559692,1235.638306,193.849487,717.949341,998.547363,157.690659,684.246399,910.943481,116.217377,,,,652.494995,910.325928,114.374008,,,,,,,,,,890.774719,1133.855103,262.903351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,827.531494,1235.673828,193.852722,718.132324,998.534973,157.761795,683.997681,910.779358,116.705521,,,,652.196533,909.825623,115.202446,,,,,,,,,,890.681946,1133.893433,262.923462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,827.461975,1235.770386,193.815155,718.305420,998.561829,157.645676,684.412537,910.844543,116.505501,,,,651.986755,909.606506,115.724678,,,,,,,,,,890.676453,1133.938110,262.675201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,827.507935,1235.800781,193.725021,718.429749,998.570190,157.495148,684.593567,910.858276,116.239960,,,,651.933533,909.598267,115.798386,,,,,,,,,,890.692200,1133.946411,262.510223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,827.614624,1235.801636,193.620758,718.493591,998.611633,157.484131,684.612671,910.810974,116.214027,,,,652.152222,909.737549,115.594444,,,,,,,,,,890.850830,1133.927368,262.420746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,827.529419,1235.883179,193.662018,718.603394,998.539551,157.508820,684.286560,910.685669,116.567032,,,,652.394592,909.704285,115.529190,,,,,,,,,,890.795288,1134.060303,262.428772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,827.567139,1235.867065,193.629196,718.693298,998.534119,157.484879,684.344055,910.656555,116.737396,,,,652.668518,909.780090,115.217529,,,,,,,,,,890.758850,1134.089478,262.465912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,827.553345,1235.896606,193.560165,718.827271,998.580750,157.474426,684.409302,910.620117,116.730843,,,,652.823975,909.841064,115.039581,,,,,,,,,,890.906311,1134.057617,262.322021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,827.413574,1235.928345,193.493500,718.800598,998.687439,157.360580,684.513062,910.650391,116.740623,,,,652.865662,909.739014,115.105103,,,,,,,,,,890.772156,1134.166138,262.364960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,827.411499,1235.911133,193.543930,718.919922,998.715393,157.263474,684.517700,910.722534,116.715042,,,,652.861877,909.784180,115.158501,,,,,,,,,,891.308716,1134.138062,262.110046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,827.409851,1235.953613,193.458923,719.025940,998.720886,157.249390,684.523987,910.733337,116.639420,,,,652.913696,909.803162,115.216644,,,,,,,,,,891.030823,1134.159424,262.193512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,827.411743,1235.963257,193.427963,719.020203,998.782593,157.140198,684.564514,910.724182,116.660812,,,,652.886719,909.793396,115.246155,,,,,,,,,,891.294800,1134.135132,262.014801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,827.436523,1235.960571,193.255585,719.067261,998.822937,157.060883,684.488037,910.738892,116.597794,,,,652.648499,909.809021,115.357315,,,,,,,,,,891.507141,1134.224121,261.852997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,827.353577,1236.056641,193.229050,719.113831,998.829773,157.005493,684.485352,910.812073,116.570854,,,,652.502197,909.789551,115.491158,,,,,,,,,,891.576416,1134.178955,261.713074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,827.277344,1236.058716,193.276276,719.132080,998.883240,156.926056,684.510437,910.965149,116.480957,,,,652.489441,909.771240,115.532478,,,,,,,,,,891.591187,1134.243530,261.734161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,827.268860,1236.063965,193.258789,719.172546,998.914307,156.850464,684.502441,910.984619,116.392136,,,,652.478821,909.885986,115.428406,,,,,,,,,,891.507324,1134.268799,261.725769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,827.316772,1236.017212,193.160141,719.173096,998.960938,156.772110,684.469299,910.975281,116.370903,,,,652.518860,909.928833,115.320244,,,,,,,,,,891.508728,1134.374512,261.736969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,827.349365,1236.040771,193.063126,719.170166,998.997803,156.695831,684.569580,911.062744,116.154694,,,,652.854187,909.901428,115.011520,,,,,,,,,,891.493774,1134.313110,261.645844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,827.268433,1236.101196,193.087891,719.167969,998.942322,156.714508,684.366150,911.113892,116.220810,,,,652.608521,909.880798,115.133560,,,,,,,,,,891.497314,1134.290039,261.614655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,827.230713,1236.121826,192.988342,719.117432,998.985229,156.693649,684.241577,911.133545,116.227295,,,,652.359680,909.820129,115.404434,,,,,,,,,,891.476074,1134.381836,261.652466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,827.286682,1236.137329,192.901520,719.135620,998.978271,156.683014,684.418640,911.276001,115.923485,,,,652.547424,909.963318,115.164452,,,,,,,,,,891.454285,1134.404907,261.680145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,827.233948,1236.153198,192.882446,719.065002,998.945190,156.685623,684.090637,911.342712,116.058197,,,,652.359009,909.983704,115.269119,,,,,,,,,,891.362122,1134.403442,261.627441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,827.203613,1236.250366,192.892120,719.027771,998.984070,156.707001,684.239441,911.474060,115.858345,,,,652.129883,909.950195,115.403969,,,,,,,,,,891.400879,1134.418701,261.582092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,827.225708,1236.281250,192.862427,719.019043,998.983948,156.738876,684.324951,911.532715,115.859985,,,,652.382263,910.084961,115.153351,,,,,,,,,,891.398621,1134.430298,261.504730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,827.195557,1236.302246,192.730728,719.004028,998.980591,156.799973,684.376221,911.518677,115.906853,,,,652.643372,910.182129,114.849953,,,,,,,,,,891.424744,1134.515137,261.567505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,827.205017,1236.302856,192.695267,718.995483,998.993652,156.780518,684.444763,911.563843,115.778793,,,,652.349670,910.143372,115.104668,,,,,,,,,,891.355164,1134.513794,261.639465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,827.226074,1236.288574,192.661148,719.029358,998.978394,156.780670,684.421692,911.511658,115.932335,,,,652.429626,910.024658,115.087692,,,,,,,,,,891.264099,1134.508423,261.633789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,827.195190,1236.379028,192.728333,719.009399,998.969849,156.742828,684.422729,911.527771,115.964745,,,,652.593811,910.031677,114.925575,,,,,,,,,,891.287720,1134.614746,261.624451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,827.098022,1236.415283,192.725311,718.949524,999.019775,156.718948,684.600403,911.572693,115.801422,,,,652.315491,909.997742,115.147491,,,,,,,,,,891.267761,1134.623535,261.649292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,827.056274,1236.492188,192.755157,718.971558,998.998840,156.759323,684.492432,911.557068,115.902252,,,,652.503357,910.101196,115.034668,,,,,,,,,,891.282349,1134.633667,261.634094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,827.006836,1236.530518,192.818314,719.003967,998.963379,156.795731,684.251648,911.469238,116.121712,,,,652.392151,910.002441,115.242401,,,,,,,,,,891.199707,1134.707275,261.659241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,826.956970,1236.601685,192.905731,719.047607,998.968323,156.841293,684.444397,911.515747,116.038116,,,,652.673950,910.094910,115.026627,,,,,,,,,,891.160278,1134.722656,261.701263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,826.847046,1236.708374,192.924988,719.053650,998.989319,156.788712,684.486816,911.443970,116.234390,,,,652.616333,910.008240,115.056297,,,,,,,,,,891.137268,1134.804443,261.741486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,826.793091,1236.705811,192.941147,719.092896,999.068115,156.728043,684.690552,911.551880,116.064590,,,,653.113220,910.002502,114.721603,,,,,,,,,,891.137634,1134.908813,261.798859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,826.833130,1236.802246,193.120163,719.116272,999.104980,156.697189,684.655334,911.523621,116.223709,,,,653.101318,910.016479,114.727005,,,,,,,,,,891.135803,1134.922852,261.810242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,826.765808,1236.904785,193.155670,719.190369,999.064880,156.648590,684.633484,911.544495,116.353455,,,,653.052429,910.067200,114.870056,,,,,,,,,,891.120483,1135.002808,261.832672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,826.801453,1236.934570,193.305756,719.286316,999.103943,156.595901,684.694702,911.604980,116.232994,,,,652.717896,909.999878,115.296730,,,,,,,,,,891.130981,1135.130859,261.846649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,826.769958,1237.025513,193.414490,719.338135,999.132202,156.576385,684.800659,911.691162,116.140060,,,,652.710083,909.843994,115.595177,,,,,,,,,,891.140137,1135.121338,261.894043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,826.716003,1237.116089,193.499817,719.315674,999.185303,156.562195,684.916809,911.770081,116.126709,,,,652.986328,909.988586,115.449043,,,,,,,,,,891.172485,1135.209351,261.904907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,826.741211,1237.229370,193.568451,719.320007,999.235657,156.552032,685.030762,911.856262,116.159172,,,,653.272522,910.032593,115.050713,,,,,,,,,,891.076050,1135.287964,262.009644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,826.732422,1237.237305,193.607254,719.321045,999.278076,156.491821,685.031006,911.848755,116.123680,,,,653.436279,909.974609,114.838615,,,,,,,,,,891.091370,1135.308716,262.267090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,826.649536,1237.301636,193.771301,719.359863,999.275879,156.500000,685.075073,911.911316,116.056641,,,,653.426147,910.052673,114.871559,,,,,,,,,,891.119385,1135.403076,262.386169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,826.558105,1237.399414,193.929260,719.357361,999.329651,156.499863,685.091492,911.974243,116.030365,,,,653.421631,910.045410,115.004501,,,,,,,,,,890.902649,1135.523193,262.264130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,826.568176,1237.514282,194.105911,719.338135,999.340271,156.477844,685.052979,912.089355,115.976868,,,,653.303894,910.136536,114.948997,,,,,,,,,,890.917664,1135.653687,262.412964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,826.585938,1237.479736,194.183990,719.317322,999.311035,156.549362,685.037415,912.133972,115.958374,,,,653.312012,910.162476,114.863762,,,,,,,,,,891.033691,1135.679321,262.494568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,826.676819,1237.228394,194.355087,719.325317,999.350098,156.592270,684.992981,912.149536,115.942574,,,,653.337952,910.170654,114.858147,,,,,,,,,,891.022339,1135.689941,262.539703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,826.583313,1237.489136,194.243225,719.233765,999.394470,156.564346,685.167297,912.261597,115.661201,,,,653.156250,910.219849,115.105026,,,,,,,,,,890.965759,1135.758667,262.652344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,826.560120,1237.660522,194.324066,719.089783,999.440735,156.665863,685.234314,912.389954,115.525192,,,,653.109924,910.151550,115.068436,,,,,,,,,,890.940979,1135.871338,262.662323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,826.600952,1237.452637,194.472855,718.980957,999.460327,156.710739,685.175903,912.389221,115.599091,,,,652.842957,910.166260,115.177757,,,,,,,,,,890.859680,1135.920410,262.721069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,826.656555,1237.345825,194.486359,718.795349,999.430786,156.737381,685.166199,912.395935,115.563393,,,,652.825989,910.145630,115.096214,,,,,,,,,,890.866821,1135.905029,262.732147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,826.623047,1237.323975,194.485687,718.722656,999.408752,156.746307,685.045471,912.390198,115.556335,,,,652.716431,910.176453,115.113991,,,,,,,,,,890.827271,1135.997559,262.794434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,826.562256,1237.381836,194.317245,718.654968,999.470703,156.773056,684.838257,912.493408,115.400482,,,,652.531006,910.177734,115.166496,,,,,,,,,,890.795105,1136.003784,262.923737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,826.468628,1237.419922,194.465210,718.651917,999.410278,156.837982,684.299683,912.360535,115.802971,,,,652.316528,910.186890,115.212410,,,,,,,,,,890.763000,1135.998779,263.001862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,826.372375,1237.452393,194.428345,718.480896,999.424377,156.832794,684.381592,912.504395,115.170952,,,,652.326416,910.069153,114.985748,,,,,,,,,,890.754822,1135.995728,263.009460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,826.332031,1237.450684,194.371521,718.326721,999.408142,156.750671,684.712830,912.510559,115.115578,,,,652.148193,910.092773,115.036667,,,,,,,,,,890.660522,1135.993164,263.082703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,826.340881,1237.446167,194.355270,718.297363,999.380432,156.780563,684.634094,912.498352,114.989227,,,,652.146484,909.980408,114.843460,,,,,,,,,,890.609863,1136.070068,263.137787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,826.193848,1237.488159,194.420197,718.222107,999.399658,156.747742,684.420654,912.509399,114.969643,,,,652.211609,909.971558,114.705719,,,,,,,,,,890.567261,1136.098511,263.161652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,826.139587,1237.421997,194.514420,718.168640,999.331543,156.794800,684.355652,912.492432,114.962410,,,,652.250610,909.902588,114.633690,,,,,,,,,,890.539978,1136.112549,263.242615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,826.087158,1237.303955,194.529617,717.991699,999.173157,156.783722,684.471252,912.392029,114.945015,,,,652.187073,909.889587,114.589340,,,,,,,,,,890.486023,1136.119873,263.287415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,826.082764,1237.283203,194.520309,718.039429,999.197388,156.841507,684.471985,912.305054,114.970764,,,,652.140259,909.780579,114.622574,,,,,,,,,,890.481750,1136.087036,263.480347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,825.953369,1237.330200,194.563278,718.021423,999.222290,156.770462,684.466614,912.298645,114.973015,,,,652.084412,909.718750,114.341064,,,,,,,,,,890.414246,1136.095215,263.594299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,825.832458,1237.331665,194.634155,717.995850,999.105469,156.796494,684.466919,912.263000,114.969887,,,,652.138794,909.678467,114.458809,,,,,,,,,,890.255798,1136.118408,263.617371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,825.720886,1237.346191,194.631104,717.834229,999.075989,156.871658,684.459839,912.206177,114.982826,,,,652.014404,909.670044,114.481659,,,,,,,,,,890.208801,1136.113892,263.604462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,825.710693,1237.332520,194.684402,717.757874,999.014893,156.878387,684.273254,912.248962,114.922539,,,,651.898132,909.567261,114.554260,,,,,,,,,,890.271545,1136.087036,263.647522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,825.612366,1237.368408,194.738663,717.714966,998.932983,156.931625,684.228455,912.367676,114.973236,,,,651.888000,909.525879,114.621628,,,,,,,,,,890.274963,1136.101318,263.730194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,825.774719,1237.221069,194.466614,717.667725,998.867371,156.958557,684.211182,912.293518,114.996574,,,,651.911377,909.446472,114.323380,,,,,,,,,,890.153931,1136.084106,263.735870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,825.997681,1237.144775,194.310745,717.599731,998.859131,157.016022,684.166992,912.195496,114.970871,,,,651.949036,909.466858,114.183861,,,,,,,,,,890.105469,1136.084473,263.777985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,825.917786,1237.141968,194.281906,717.559692,998.825745,157.119736,684.112976,912.198425,114.957199,,,,651.860413,909.494446,114.151428,,,,,,,,,,890.194519,1136.077148,263.836121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,825.858643,1237.121216,194.279968,717.493652,998.738892,157.058563,683.997009,912.333191,114.940216,,,,651.766846,909.480164,114.209740,,,,,,,,,,890.123901,1136.068726,263.855286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,825.811035,1237.172852,194.383820,717.388000,998.657776,157.138336,683.921692,912.238037,115.019768,,,,651.604431,909.366943,114.248497,,,,,,,,,,890.007813,1136.069458,263.845276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,825.628662,1237.153442,194.394379,717.195374,998.644592,157.174377,683.846252,912.187073,115.029320,,,,651.402771,909.339294,114.372978,,,,,,,,,,889.961243,1136.074341,263.993927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
