Weight70
Date:,2025/04/24
Time:,13:54:31
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
188,676.521362,1220.255127,295.304535,691.185425,1003.431885,122.447807,658.866699,892.975464,104.404640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.790161,1218.431030,135.396088,,,,684.647034,905.783691,110.967964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,676.434448,1220.178955,295.197906,691.228455,1003.344116,122.348351,658.908936,892.925781,104.416374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.674255,1218.401855,135.335861,,,,684.491882,905.868835,110.703674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,676.379211,1220.172974,295.140839,691.269531,1003.254150,122.348984,658.906799,892.832214,104.491524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.651428,1218.330566,135.233582,,,,684.445496,905.934814,110.516075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,676.309204,1220.192383,295.081421,691.353027,1003.121948,122.341469,658.856140,892.697266,104.531944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.570801,1218.302246,135.182327,,,,684.430786,905.829773,110.463951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,676.247559,1220.174561,295.132294,691.377747,1003.038269,122.301018,658.861389,892.582581,104.492165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.623718,1218.210693,135.196686,,,,684.454163,905.762146,110.468582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,676.246216,1220.084839,295.134369,691.408325,1003.000671,122.255089,658.874573,892.570984,104.391144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.829895,1218.101440,135.053314,,,,684.487183,905.640564,110.478577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,676.131653,1220.053101,295.085358,691.406128,1002.941223,122.259750,658.855957,892.484863,104.443382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.661255,1217.992432,135.028473,,,,684.530823,905.491028,110.470474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,676.062622,1219.961792,295.061188,691.371643,1002.801147,122.177139,658.713806,892.361816,104.493782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.571716,1217.875244,135.117615,,,,684.491760,905.453674,110.491936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,676.037231,1219.860474,295.028290,691.414124,1002.734375,122.229980,658.596497,892.334717,104.409172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.510437,1217.846802,135.167328,,,,684.390381,905.368530,110.522789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,675.996948,1219.741577,295.018188,691.427856,1002.672852,122.240051,658.511536,892.210571,104.340942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.687622,1217.749390,135.065796,,,,684.289917,905.232849,110.435295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,675.878052,1219.692871,295.064514,691.546387,1002.587219,122.148460,658.407959,892.106995,104.386139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.508362,1217.509521,135.114716,,,,684.139954,905.119629,110.453209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,675.811340,1219.508545,295.079285,691.546265,1002.562317,122.107864,658.302979,892.131470,104.461243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.341675,1217.366333,135.153397,,,,684.056580,905.109497,110.415405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,675.689026,1219.358398,295.108704,691.535889,1002.459229,122.077599,658.207031,892.092896,104.469597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.536072,1217.269531,135.031982,,,,684.023010,905.022095,110.378777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,675.552063,1219.335449,295.123322,691.514404,1002.428955,122.038437,658.172119,892.089783,104.402725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.343140,1217.142456,135.072678,,,,684.005005,904.994751,110.369080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,675.511475,1219.156494,295.113037,691.564453,1002.379639,121.942276,658.232971,892.110474,104.290398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.140991,1217.023682,135.121841,,,,684.026794,904.989868,110.356056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,675.436401,1219.110229,295.129974,691.565063,1002.342529,122.017075,658.227478,892.215271,104.163666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.050720,1216.883789,135.210434,,,,684.118469,904.996948,110.324707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,675.212402,1219.067749,295.319519,691.515503,1002.296692,122.058029,658.300659,892.310608,103.775291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.125854,1216.856934,135.225311,,,,684.177734,904.992981,110.308922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,675.195374,1218.898804,295.214966,691.489868,1002.325928,122.148483,658.329590,892.427124,103.616638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.971741,1216.757813,135.194519,,,,684.107788,904.851379,110.129601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,675.150269,1218.748901,295.239075,691.436584,1002.233765,122.465698,658.307800,892.564453,103.436905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.020996,1216.723999,135.231522,,,,684.172180,904.839294,110.039459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,675.016479,1218.695313,295.327026,691.347534,1002.207947,122.666420,658.298279,892.707642,103.314972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.945007,1216.714966,135.241806,,,,684.315918,904.810608,109.862633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,674.831604,1218.662842,295.375000,691.276917,1002.162598,122.861252,658.360474,893.015137,103.195358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.864075,1216.596191,135.297363,,,,684.452881,904.735535,109.863411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,674.787964,1218.552612,295.462524,691.130005,1002.127869,123.014236,658.337646,893.193115,103.119736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.799377,1216.669678,135.316177,,,,684.639954,904.663513,109.849335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,674.636108,1218.529175,295.491241,691.058044,1002.078674,123.113144,658.358093,893.419861,102.995590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.726440,1216.654541,135.481400,,,,684.725891,904.618530,109.804619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,674.517517,1218.519775,295.545990,690.950745,1002.061096,123.271767,658.406128,893.554382,102.885994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.668762,1216.646973,135.515610,,,,684.627869,904.513977,109.736572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,674.422424,1218.471436,295.605591,690.576599,1001.903748,123.531532,658.388733,893.671936,102.792809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.657288,1216.556641,135.572098,,,,684.628296,904.503479,109.642075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,674.273560,1218.431519,295.664093,690.569153,1001.864807,123.703094,658.349976,893.776245,102.791130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.550781,1216.532104,135.604324,,,,684.677246,904.413818,109.557816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,674.066711,1218.411499,295.693207,690.406128,1001.760193,123.880249,658.339844,893.903748,102.747040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.511841,1216.504761,135.715057,,,,684.658752,904.378357,109.557243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,673.881409,1218.266357,295.967224,690.301880,1001.712280,124.335091,658.365784,894.010620,102.670219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.378174,1216.463867,135.837128,,,,684.653137,904.363647,109.503380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,673.786865,1218.328003,295.826599,690.001465,1001.555786,124.656906,658.392822,894.063599,102.559143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.136841,1216.456177,135.893585,,,,684.679932,904.283752,109.542915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,673.701782,1218.345093,295.801392,689.845459,1001.537048,124.877083,658.455505,894.040649,102.577454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.930298,1216.419556,136.020538,,,,684.788025,904.140930,109.573250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,673.613281,1218.318726,295.859589,689.718018,1001.532043,124.820602,658.491882,894.031616,102.585655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.762695,1216.287109,136.106583,,,,684.876404,904.055481,109.549744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,673.501892,1218.274292,295.945740,689.556763,1001.513977,124.856018,658.535706,894.045288,102.562744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.591919,1216.310059,136.207626,,,,684.959229,903.959961,109.497444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,673.368591,1218.253296,295.928253,689.322205,1001.449097,124.910095,658.723328,894.051575,102.458611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.433289,1216.308838,136.259735,,,,684.993591,903.934814,109.500824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,673.245544,1218.239624,295.988525,689.132080,1001.417419,124.871597,658.810852,893.993896,102.393600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.349731,1216.318481,136.160858,,,,685.109192,903.922424,109.385498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,673.221313,1218.261841,296.167023,688.830444,1001.353577,124.852722,658.765320,893.990234,102.343292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.253479,1216.254028,136.141861,,,,685.245972,903.827393,109.338524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,673.019348,1218.279907,296.266815,688.617554,1001.379211,124.571068,658.766296,893.972961,102.305336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.925354,1216.265259,136.380920,,,,685.058716,903.713684,109.118248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,672.896362,1218.254272,296.341217,688.242920,1001.438232,124.577721,658.779846,893.891235,102.304138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.687500,1216.312378,136.341553,,,,685.083008,903.819580,109.171120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,672.783081,1218.217529,296.449036,687.997498,1001.451721,124.626633,658.827332,893.861572,102.258385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.401978,1216.284668,136.506027,,,,685.189880,903.838684,109.267586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,672.774292,1218.188232,296.601379,687.834534,1001.446411,124.652435,658.880493,893.891541,102.215134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.248474,1216.259277,136.575912,,,,685.269043,903.794495,109.337990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,672.695862,1218.157837,296.675537,687.716614,1001.450623,124.576286,658.842529,893.881409,102.226067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.930237,1216.312134,136.753433,,,,685.207092,903.767395,109.393150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,672.509949,1218.140503,296.713409,687.516418,1001.437866,124.484589,658.835938,893.873047,102.241066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.656555,1216.261841,136.951553,,,,685.217529,903.784851,109.381035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,672.397644,1218.082520,296.829559,687.427551,1001.478760,124.426071,658.871155,893.892639,102.225670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.423828,1216.251099,137.045364,,,,685.223755,903.777222,109.307320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,672.344604,1218.075317,296.935425,687.434326,1001.498413,124.385124,658.898010,893.871948,102.170532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.270264,1216.258789,137.387787,,,,685.174255,903.793396,109.236771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,672.232300,1218.063354,296.873505,687.371338,1001.581665,124.301834,658.952026,893.892029,102.129066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.911072,1216.115234,137.582718,,,,685.138855,903.890381,109.169197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,672.146484,1218.044800,296.984985,687.261169,1001.600098,124.208359,658.956787,893.893982,102.115265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.761047,1216.143921,137.717422,,,,684.996460,903.905273,109.010414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,672.102661,1217.935913,297.063660,687.193604,1001.608826,124.156982,658.990540,893.870117,102.140259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.648132,1216.139404,137.697311,,,,685.320129,904.004211,108.937111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,671.980591,1217.871216,297.148407,687.187195,1001.615723,124.104469,659.071533,893.954956,102.127098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.537781,1216.106689,137.817764,,,,685.225342,904.024536,109.102524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,671.590698,1217.861206,297.495178,687.088745,1001.686096,124.024933,659.207886,893.980469,102.078094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.406433,1216.161377,137.838867,,,,685.796814,904.087891,109.726105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,671.502625,1217.824463,297.670044,686.958008,1001.763550,123.885765,659.343201,893.994385,102.021515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.356384,1216.177490,137.756195,,,,685.780273,904.164185,110.149750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,671.424255,1217.798096,297.717438,686.829895,1001.872437,123.812950,659.477417,894.082886,101.991089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.249451,1216.242920,137.723724,,,,685.715027,904.331665,110.231209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,671.379578,1217.766235,297.787231,686.719421,1001.892883,123.741631,659.588806,894.072388,101.967255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.192932,1216.317749,137.781525,,,,685.562317,904.558289,110.204155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,671.241394,1217.751709,297.836578,686.564087,1002.044067,123.527115,659.626831,894.062195,101.939560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.001648,1216.442505,137.829605,,,,685.456726,904.736450,110.048012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,671.104858,1217.809692,297.900330,686.414795,1002.145630,123.266121,659.601379,894.050964,102.016434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.040771,1216.472656,137.894272,,,,685.289856,904.910339,109.901001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,671.039490,1217.801147,297.973022,686.359436,1002.166321,123.281487,659.607971,894.096436,102.043007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.079163,1216.538818,137.961060,,,,685.184448,905.065125,109.772621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,670.989746,1217.761475,298.059570,686.190369,1002.285217,123.301270,659.685120,894.123169,101.991165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.987244,1216.625000,137.958115,,,,685.139099,905.214722,109.770142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,670.883057,1217.798218,298.187195,686.119812,1002.295410,123.332481,659.723938,894.135620,101.946236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.624023,1216.757935,138.087570,,,,685.140747,905.250183,109.869133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,670.744385,1217.866333,298.272095,686.004639,1002.318115,123.613647,659.664490,894.126648,101.973274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.710693,1216.766846,138.196686,,,,685.215881,905.316956,109.998352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,670.708740,1217.872314,298.314941,685.936523,1002.477234,123.452209,659.664856,894.203918,102.010811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.661072,1216.856934,138.271072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,670.634033,1217.933716,298.374298,685.855347,1002.557434,123.493858,659.652832,894.196655,102.098656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.447144,1216.984863,138.291794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,670.506653,1218.004272,298.446442,685.825012,1002.620422,123.542068,659.641785,894.183167,102.202850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.397400,1217.075684,138.296997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,670.379517,1217.988281,298.528229,685.762878,1002.712891,123.491096,659.741699,894.173218,102.204094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.327454,1217.135254,138.296509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,670.323792,1218.057983,298.584351,685.794312,1002.763123,123.441620,659.716797,894.233215,102.149139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.213074,1217.224365,138.317047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
