path;score;n;leading;trailing;inner_missing;gaps;missing_rows;best_run;valid_fraction;Group
Exports/Daten_Raw_Clean\Zigzag\Probant33_Zigzag58_Zigzag58.csv;0.0;741;0;0;0;0;0;741;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant33_Zigzag59_Zigzag59.csv;0.0;702;0;0;0;0;0;702;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant33_Zigzag60_Zigzag60.csv;0.0;688;0;0;0;0;0;688;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant33_Zigzag61_Zigzag61.csv;0.0;686;0;0;0;0;0;686;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant34_Zigzag57_Zigzag57.csv;0.0;879;0;0;0;0;0;879;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant34_Zigzag58_Zigzag58.csv;0.0;824;0;0;0;0;0;824;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant34_Zigzag59_Zigzag59.csv;0.0;672;0;0;0;0;0;672;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant34_Zigzag60_Zigzag60.csv;0.0;578;0;0;0;0;0;578;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant34_Zigzag61_Zigzag61.csv;0.0;612;0;0;0;0;0;612;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant36_Zigzag57_Zigzag57.csv;0.0;834;0;0;0;0;0;834;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant36_Zigzag58_Zigzag58.csv;0.0;810;0;0;0;0;0;810;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant36_Zigzag59_Zigzag59.csv;0.0;762;0;0;0;0;0;762;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant36_Zigzag60_Zigzag60.csv;0.0;689;0;0;0;0;0;689;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant36_Zigzag61_Zigzag61.csv;0.0;697;0;0;0;0;0;697;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant37_Zigzag57_Zigzag57.csv;0.0;822;0;0;0;0;0;822;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant37_Zigzag58_Zigzag58.csv;0.0;773;0;0;0;0;0;773;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant37_Zigzag59_Zigzag59.csv;0.0;765;0;0;0;0;0;765;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant37_Zigzag60_Zigzag60.csv;0.0;769;0;0;0;0;0;769;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant37_Zigzag61_Zigzag61.csv;0.0;643;0;0;0;0;0;643;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant38_Zigzag57_Zigzag57.csv;0.0;439;0;0;0;0;0;439;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant38_Zigzag58_Zigzag58.csv;0.0;449;0;0;0;0;0;449;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant38_Zigzag59_Zigzag59.csv;0.0;521;0;0;0;0;0;521;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant38_Zigzag60_Zigzag60.csv;0.0;500;0;0;0;0;0;500;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant38_Zigzag61_Zigzag61.csv;0.0;489;0;0;0;0;0;489;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant39_Zigzag58_Zigzag58.csv;0.0;333;0;0;0;0;0;333;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant39_Zigzag59_Zigzag59.csv;0.0;325;0;0;0;0;0;325;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant39_Zigzag60_Zigzag60.csv;0.0;343;0;0;0;0;0;343;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant39_Zigzag61_Zigzag61.csv;0.0;325;0;0;0;0;0;325;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant39_Zigzag62_Zigzag62.csv;0.0;302;0;0;0;0;0;302;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant3_Zigzag06_Zigzag06.csv;0.0;1191;0;0;0;0;0;1191;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant3_Zigzag07_Zigzag07.csv;0.0;808;0;0;0;0;0;808;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant3_Zigzag08_Zigzag08.csv;0.0;850;0;0;0;0;0;850;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant3_Zigzag09_Zigzag09.csv;0.0;833;0;0;0;0;0;833;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant3_Zigzag10_Zigzag10.csv;0.0;879;0;0;0;0;0;879;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant4_Zigzag07_Zigzag07.csv;0.0;1019;0;0;0;0;0;1019;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant4_Zigzag08_Zigzag08.csv;0.0;1023;0;0;0;0;0;1023;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant4_Zigzag09_Zigzag09.csv;0.0;931;0;0;0;0;0;931;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant4_Zigzag10_Zigzag10.csv;0.0;989;0;0;0;0;0;989;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant5_Zigzag06_Zigzag06.csv;0.0;1009;0;0;0;0;0;1009;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant5_Zigzag07_Zigzag07.csv;0.0;866;0;0;0;0;0;866;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant5_Zigzag08_Zigzag08.csv;0.0;815;0;0;0;0;0;815;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant5_Zigzag09_Zigzag09.csv;0.0;701;0;0;0;0;0;701;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant5_Zigzag10_Zigzag10.csv;0.0;670;0;0;0;0;0;670;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant6_Zigzag07_Zigzag07.csv;0.0;1152;0;0;0;0;0;1152;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant6_Zigzag08_Zigzag08.csv;0.0;1189;0;0;0;0;0;1189;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant6_Zigzag09_Zigzag09.csv;0.0;1158;0;0;0;0;0;1158;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant6_Zigzag10_Zigzag10.csv;0.0;1106;0;0;0;0;0;1106;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant7_Zigzag06_Zigzag06.csv;0.0;1071;0;0;0;0;0;1071;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant7_Zigzag07_Zigzag07.csv;0.0;1316;0;0;0;0;0;1316;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant7_Zigzag08_Zigzag08.csv;0.0;1634;0;0;0;0;0;1634;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant7_Zigzag09_Zigzag09.csv;0.0;1456;0;0;0;0;0;1456;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant7_Zigzag10_Zigzag10.csv;0.0;1592;0;0;0;0;0;1592;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant8_Zigzag11_Zigzag11.csv;0.0;778;0;0;0;0;0;778;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant8_Zigzag12_Zigzag12.csv;0.0;683;0;0;0;0;0;683;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant8_Zigzag13_Zigzag13.csv;0.0;563;0;0;0;0;0;563;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant8_Zigzag14_Zigzag14.csv;0.0;715;0;0;0;0;0;715;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant8_Zigzag15_Zigzag15.csv;0.0;705;0;0;0;0;0;705;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant9_Zigzag11_Zigzag11.csv;0.0;831;0;0;0;0;0;831;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant9_Zigzag12_Zigzag12.csv;0.0;822;0;0;0;0;0;822;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant9_Zigzag13_Zigzag13.csv;0.0;657;0;0;0;0;0;657;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant9_Zigzag14_Zigzag14.csv;0.0;638;0;0;0;0;0;638;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant9_Zigzag15_Zigzag15.csv;0.0;649;0;0;0;0;0;649;1.0;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant6_Zigzag06_Zigzag06.csv;65.572;1606;0;0;1;1;1;1034;0.9993773349937733;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant17_Zigzag36_Zigzag36.csv;130.388;736;0;0;2;2;2;348;0.9972826086956522;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant19_Zigzag47_Zigzag47.csv;370.201;737;0;0;6;4;6;536;0.9918588873812755;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant35_Zigzag61_Zigzag61.csv;8830.661;763;0;0;148;69;148;102;0.8060288335517694;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant35_Zigzag57_Zigzag57.csv;9340.714;794;0;0;158;65;158;80;0.801007556675063;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant35_Zigzag58_Zigzag58.csv;11255.673;707;0;0;193;64;193;34;0.727015558698727;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant35_Zigzag60_Zigzag60.csv;14350.741;838;0;0;246;82;246;97;0.7064439140811456;zigzag
Exports/Daten_Raw_Clean\Zigzag\Probant35_Zigzag59_Zigzag59.csv;14670.732;800;0;0;254;70;254;68;0.6825;zigzag
Exports/Daten_Raw_Clean\Weight\Probant10_Weight13_Weight13.csv;0.0;308;0;0;0;0;0;308;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant10_Weight14_Weight14.csv;0.0;325;0;0;0;0;0;325;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant10_Weight15_Weight15.csv;0.0;337;0;0;0;0;0;337;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant11_Weight12_Weight12.csv;0.0;388;0;0;0;0;0;388;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant11_Weight13_Weight13.csv;0.0;376;0;0;0;0;0;376;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant11_Weight14_Weight14.csv;0.0;302;0;0;0;0;0;302;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant11_Weight15_Weight15.csv;0.0;319;0;0;0;0;0;319;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant12_Weight11_Weight11.csv;0.0;322;0;0;0;0;0;322;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant12_Weight12_Weight12.csv;0.0;390;0;0;0;0;0;390;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant12_Weight14_Weight14.csv;0.0;344;0;0;0;0;0;344;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant12_Weight15_Weight15.csv;0.0;422;0;0;0;0;0;422;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant13_Weight17_Weight17.csv;0.0;369;0;0;0;0;0;369;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant13_Weight18_Weight18.csv;0.0;316;0;0;0;0;0;316;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant13_Weight19_Weight19.csv;0.0;388;0;0;0;0;0;388;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant13_Weight20_Weight20.csv;0.0;349;0;0;0;0;0;349;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant14_Weight21_Weight21.csv;0.0;331;0;0;0;0;0;331;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant14_Weight22_Weight22.csv;0.0;325;0;0;0;0;0;325;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant14_Weight23_Weight23.csv;0.0;326;0;0;0;0;0;326;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant14_Weight24_Weight24.csv;0.0;300;0;0;0;0;0;300;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant14_Weight25_Weight25.csv;0.0;310;0;0;0;0;0;310;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant15_Weight27_Weight27.csv;0.0;278;0;0;0;0;0;278;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant15_Weight28_Weight28.csv;0.0;356;0;0;0;0;0;356;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant15_Weight29_Weight29.csv;0.0;291;0;0;0;0;0;291;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant15_Weight31_Weight31.csv;0.0;279;0;0;0;0;0;279;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant16_Weight33_Weight33.csv;0.0;536;0;0;0;0;0;536;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant16_Weight36_Weight36.csv;0.0;491;0;0;0;0;0;491;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant17_Weight37_Weight37.csv;0.0;358;0;0;0;0;0;358;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant17_Weight38_Weight38.csv;0.0;301;0;0;0;0;0;301;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant17_Weight39_Weight39.csv;0.0;285;0;0;0;0;0;285;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant17_Weight40_Weight40.csv;0.0;317;0;0;0;0;0;317;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant19_Weight47_Weight47.csv;0.0;583;0;0;0;0;0;583;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant19_Weight48_Weight48.csv;0.0;378;0;0;0;0;0;378;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant19_Weight49_Weight49.csv;0.0;562;0;0;0;0;0;562;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant19_Weight51_Weight51.csv;0.0;400;0;0;0;0;0;400;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant19_Weight52_Weight52.csv;0.0;429;0;0;0;0;0;429;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant1_Weight18_Weight18.csv;0.0;485;0;0;0;0;0;485;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant1_Weight21_Weight21.csv;0.0;534;0;0;0;0;0;534;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant20_Weight54_Weight54.csv;0.0;355;0;0;0;0;0;355;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant20_Weight56_Weight56.csv;0.0;319;0;0;0;0;0;319;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant20_Weight57_Weight57.csv;0.0;277;0;0;0;0;0;277;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant21_Weight62_Weight62.csv;0.0;314;0;0;0;0;0;314;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant21_Weight63_Weight63.csv;0.0;357;0;0;0;0;0;357;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant21_Weight66_Weight66.csv;0.0;238;0;0;0;0;0;238;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant22_Weight62_Weight62.csv;0.0;354;0;0;0;0;0;354;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant22_Weight63_Weight63.csv;0.0;373;0;0;0;0;0;373;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant23_Weight59_Weight59.csv;0.0;379;0;0;0;0;0;379;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant23_Weight60_Weight60.csv;0.0;288;0;0;0;0;0;288;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant23_Weight61_Weight61.csv;0.0;294;0;0;0;0;0;294;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant23_Weight62_Weight62.csv;0.0;281;0;0;0;0;0;281;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant23_Weight63_Weight63.csv;0.0;310;0;0;0;0;0;310;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant24_Weight59_Weight59.csv;0.0;362;0;0;0;0;0;362;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant24_Weight60_Weight60.csv;0.0;245;0;0;0;0;0;245;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant24_Weight61_Weight61.csv;0.0;247;0;0;0;0;0;247;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant24_Weight62_Weight62.csv;0.0;268;0;0;0;0;0;268;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant24_Weight63_Weight63.csv;0.0;265;0;0;0;0;0;265;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant25_Weight64_Weight64.csv;0.0;323;0;0;0;0;0;323;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant26_Weight60_Weight60.csv;0.0;306;0;0;0;0;0;306;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant26_Weight61_Weight61.csv;0.0;257;0;0;0;0;0;257;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant26_Weight62_Weight62.csv;0.0;254;0;0;0;0;0;254;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant27_Weight59_Weight59.csv;0.0;259;0;0;0;0;0;259;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant27_Weight61_Weight61.csv;0.0;245;0;0;0;0;0;245;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant27_Weight63_Weight63.csv;0.0;243;0;0;0;0;0;243;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant28_Weight59_Weight59.csv;0.0;386;0;0;0;0;0;386;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant28_Weight60_Weight60.csv;0.0;389;0;0;0;0;0;389;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant28_Weight62_Weight62.csv;0.0;390;0;0;0;0;0;390;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant28_Weight63_Weight63.csv;0.0;354;0;0;0;0;0;354;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant29_Weight59_Weight59.csv;0.0;254;0;0;0;0;0;254;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant29_Weight60_Weight60.csv;0.0;251;0;0;0;0;0;251;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant29_Weight61_Weight61.csv;0.0;275;0;0;0;0;0;275;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant29_Weight62_Weight62.csv;0.0;266;0;0;0;0;0;266;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant29_Weight63_Weight63.csv;0.0;289;0;0;0;0;0;289;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant2_Weight02_Weight02.csv;0.0;346;0;0;0;0;0;346;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant2_Weight03_Weight03.csv;0.0;341;0;0;0;0;0;341;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant2_Weight04_Weight04.csv;0.0;350;0;0;0;0;0;350;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant2_Weight05_Weight05.csv;0.0;330;0;0;0;0;0;330;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant30_Weight59_Weight59.csv;0.0;374;0;0;0;0;0;374;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant30_Weight60_Weight60.csv;0.0;374;0;0;0;0;0;374;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant30_Weight61_Weight61.csv;0.0;352;0;0;0;0;0;352;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant30_Weight62_Weight62.csv;0.0;388;0;0;0;0;0;388;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant30_Weight63_Weight63.csv;0.0;361;0;0;0;0;0;361;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant31_Weight60_Weight60.csv;0.0;249;0;0;0;0;0;249;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant31_Weight61_Weight61.csv;0.0;236;0;0;0;0;0;236;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant31_Weight62_Weight62.csv;0.0;237;0;0;0;0;0;237;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant31_Weight63_Weight63.csv;0.0;233;0;0;0;0;0;233;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant32_Weight59_Weight59.csv;0.0;267;0;0;0;0;0;267;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant32_Weight60_Weight60.csv;0.0;258;0;0;0;0;0;258;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant32_Weight62_Weight62.csv;0.0;238;0;0;0;0;0;238;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant32_Weight63_Weight63.csv;0.0;258;0;0;0;0;0;258;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant33_Weight60_Weight60.csv;0.0;300;0;0;0;0;0;300;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant33_Weight61_Weight61.csv;0.0;273;0;0;0;0;0;273;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant33_Weight62_Weight62.csv;0.0;282;0;0;0;0;0;282;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant33_Weight63_Weight63.csv;0.0;274;0;0;0;0;0;274;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant33_Weight64_Weight64.csv;0.0;270;0;0;0;0;0;270;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant34_Weight59_Weight59.csv;0.0;273;0;0;0;0;0;273;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant34_Weight60_Weight60.csv;0.0;264;0;0;0;0;0;264;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant34_Weight61_Weight61.csv;0.0;285;0;0;0;0;0;285;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant34_Weight62_Weight62.csv;0.0;291;0;0;0;0;0;291;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant34_Weight63_Weight63.csv;0.0;273;0;0;0;0;0;273;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant35_Weight59_Weight59.csv;0.0;232;0;0;0;0;0;232;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant35_Weight60_Weight60.csv;0.0;231;0;0;0;0;0;231;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant35_Weight61_Weight61.csv;0.0;235;0;0;0;0;0;235;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant35_Weight62_Weight62.csv;0.0;225;0;0;0;0;0;225;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant35_Weight63_Weight63.csv;0.0;258;0;0;0;0;0;258;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant36_Weight59_Weight59.csv;0.0;342;0;0;0;0;0;342;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant36_Weight61_Weight61.csv;0.0;280;0;0;0;0;0;280;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant36_Weight62_Weight62.csv;0.0;278;0;0;0;0;0;278;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant36_Weight63_Weight63.csv;0.0;291;0;0;0;0;0;291;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant37_Weight61_Weight61.csv;0.0;263;0;0;0;0;0;263;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant39_Weight60_Weight60.csv;0.0;220;0;0;0;0;0;220;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant39_Weight62_Weight62.csv;0.0;221;0;0;0;0;0;221;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant39_Weight63_Weight63.csv;0.0;228;0;0;0;0;0;228;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant39_Weight64_Weight64.csv;0.0;218;0;0;0;0;0;218;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant39_Weight65_Weight65.csv;0.0;221;0;0;0;0;0;221;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant39_Weight68_Weight68.csv;0.0;208;0;0;0;0;0;208;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant3_Weight07_Weight07.csv;0.0;398;0;0;0;0;0;398;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant3_Weight08_Weight08.csv;0.0;377;0;0;0;0;0;377;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant3_Weight09_Weight09.csv;0.0;373;0;0;0;0;0;373;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant3_Weight10_Weight10.csv;0.0;354;0;0;0;0;0;354;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant5_Weight07_Weight07.csv;0.0;293;0;0;0;0;0;293;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant5_Weight09_Weight09.csv;0.0;300;0;0;0;0;0;300;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant5_Weight10_Weight10.csv;0.0;290;0;0;0;0;0;290;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant6_Weight07_Weight07.csv;0.0;362;0;0;0;0;0;362;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant6_Weight08_Weight08.csv;0.0;338;0;0;0;0;0;338;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant6_Weight10_Weight10.csv;0.0;393;0;0;0;0;0;393;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant7_Weight06_Weight06.csv;0.0;360;0;0;0;0;0;360;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant7_Weight07_Weight07.csv;0.0;455;0;0;0;0;0;455;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant7_Weight08_Weight08.csv;0.0;374;0;0;0;0;0;374;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant7_Weight09_Weight09.csv;0.0;478;0;0;0;0;0;478;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant7_Weight10_Weight10.csv;0.0;536;0;0;0;0;0;536;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant8_Weight11_Weight11.csv;0.0;524;0;0;0;0;0;524;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant8_Weight12_Weight12.csv;0.0;359;0;0;0;0;0;359;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant8_Weight14_Weight14.csv;0.0;345;0;0;0;0;0;345;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant9_Weight11_Weight11.csv;0.0;390;0;0;0;0;0;390;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant9_Weight15_Weight15.csv;0.0;338;0;0;0;0;0;338;1.0;weight
Exports/Daten_Raw_Clean\Weight\Probant19_Weight50_Weight50.csv;65.043;374;0;0;1;1;1;331;0.9973262032085561;weight
Exports/Daten_Raw_Clean\Weight\Probant39_Weight67_Weight67.csv;65.097;230;0;0;1;1;1;133;0.9956521739130435;weight
Exports/Daten_Raw_Clean\Weight\Probant39_Weight66_Weight66.csv;65.101;224;0;0;1;1;1;123;0.9955357142857143;weight
Exports/Daten_Raw_Clean\Weight\Probant38_Weight61_Weight61.csv;65.102;216;0;0;1;1;1;114;0.9953703703703703;weight
Exports/Daten_Raw_Clean\Weight\Probant38_Weight63_Weight63.csv;65.106;222;0;0;1;1;1;116;0.9954954954954955;weight
Exports/Daten_Raw_Clean\Weight\Probant39_Weight59_Weight59.csv;65.128;284;0;0;1;1;1;156;0.9964788732394366;weight
Exports/Daten_Raw_Clean\Weight\Probant6_Weight09_Weight09.csv;65.17;348;0;0;1;1;1;178;0.9971264367816092;weight
