Weight34
Date:,2025/04/22
Time:,16:07:47
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
263,620.076538,735.201965,174.694275,551.540344,658.020752,152.703262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.366821,795.457886,324.922241,,,,,,,,,,,,,,,,,,,493.601837,727.082520,164.512665,894.444275,823.259094,509.399597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,617.360718,735.279114,174.886459,549.328308,657.879883,152.899521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.085938,794.453796,324.796661,,,,,,,,,,,,,,,,,,,491.252747,727.039612,163.731613,892.751709,822.916748,509.463776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,615.514099,735.406860,174.492477,546.710876,657.905090,152.716751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.755615,793.969727,324.736267,,,,,,,,,,,,,,,,,,,489.320801,727.243225,163.712921,890.554565,822.417358,509.415009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,613.635010,735.193970,173.574600,544.852295,657.938416,151.708496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.579590,793.653198,324.291718,,,,,,,,,,,,,,,,,,,486.473663,727.323425,163.793198,889.841064,821.686829,508.887512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,611.407471,735.151123,173.665314,542.378723,657.952087,151.719925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813.658752,793.072449,324.255341,,,,,,,,,,,,,,,,,,,484.865356,727.614624,163.325424,888.014099,821.488037,508.912933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,609.350586,735.187744,173.015717,540.274536,657.845093,151.237259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.935120,792.545044,324.156342,,,,,,,,,,,,,,,,,,,,,,885.259399,821.223938,508.990082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,607.321777,735.105774,172.905975,538.601868,658.178833,150.296082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.888000,792.350403,323.928528,,,,,,,,,,,,,,,,,,,,,,883.801331,820.760864,508.871826,480.756409,727.851318,162.174744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,604.875427,735.180542,172.489456,536.288818,658.090942,150.217987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.668518,792.220154,323.919739,,,,,,,,,,,,,,,,,,,,,,883.219238,819.913818,508.445770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,603.639160,735.003723,172.198364,534.428345,658.152039,150.165405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.167053,791.269104,323.848938,,,,,,,,,,,,,,,,,,,,,,881.501831,819.749756,508.350677,,,,476.414703,727.926147,161.766235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,601.789368,734.861084,171.745407,532.076172,657.931152,149.871246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.461365,790.704163,323.273407,,,,,,,,,,,,,,,,,,,,,,878.896545,819.594604,508.275146,,,,475.112579,728.124695,160.492920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,599.417786,735.039490,171.447845,530.060730,657.844360,149.437637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.086853,790.621460,323.153412,,,,,,,,,,,,,,,,,,,,,,878.153015,818.981567,507.673767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,597.155823,735.128784,171.093933,528.232605,657.943848,148.691864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.637878,789.974976,323.169739,,,,,,,,,,,,,,,,,,,,,,877.650024,818.446594,506.960205,,,,,,,470.967621,728.247375,159.982773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,596.164734,734.670349,170.530273,526.357605,658.028259,148.588425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.268311,789.588257,322.591583,,,,,,,,,,,,,,,,,,,,,,875.904297,818.176697,506.481812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,593.933289,734.662354,170.388550,524.495911,657.936523,148.253677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.128235,789.292419,322.767883,,,,,,,,,,,,,,,,,,,,,,873.525513,817.905823,506.787933,,,,,,,,,,467.505432,728.335938,158.920441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,591.925476,734.762573,170.210815,522.912476,657.989197,147.966019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.339722,789.089172,322.694427,,,,,,,,,,,,,,,,,,,,,,872.541870,817.380066,506.596039,,,,,,,,,,465.778992,728.499207,157.981186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,590.466675,734.644958,169.675125,521.095032,658.062744,147.149216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.968201,788.508728,322.123322,,,,,,,,,,,,,,,,,,,,,,871.492615,816.998596,506.054535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,589.169739,734.281372,168.540863,519.425842,657.967224,146.964905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.122925,787.732788,322.373596,,,,,,,,,,,,,,,,,,,,,,870.276917,816.353333,505.914673,,,,,,,,,,,,,462.553772,728.582214,157.434631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,586.769165,734.315918,168.648834,517.518555,657.997314,146.409012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,790.679199,787.272522,322.204834,,,,,,,,,,,,,,,,,,,,,,868.219543,816.289978,505.785278,,,,,,,,,,,,,460.496490,728.401489,156.854919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,585.169983,734.372925,168.201065,516.331116,658.068359,146.018112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.533081,787.473450,321.732300,,,,,,,,,,,,,,,,,,,,,,867.277527,815.849670,505.483002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,583.995483,733.876465,168.165192,514.701233,658.219727,144.752914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.998169,786.829407,322.036774,,,,,,,,,,,,,,,,,,,,,,865.735046,815.576050,505.275391,,,,,,,,,,,,,,,,457.759064,728.476929,154.725525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,582.348206,733.661011,167.586731,512.702637,657.962646,144.700043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.942505,786.289124,321.728210,,,,,,,,,,,,,,,,,,,,,,864.662048,815.118469,504.908325,,,,,,,,,,,,,,,,455.580048,728.432312,154.523865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,580.825989,733.664368,167.285446,511.301636,657.575867,144.154724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.573120,786.077942,321.234528,,,,,,,,,,,,,,,,,,,,,,863.888977,814.732910,504.386627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,579.143982,733.733704,166.637665,509.977417,657.595886,143.402023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.597046,785.756775,321.063934,,,,,,,,,,,,,,,,,,,,,,862.405640,814.535095,503.952789,,,,,,,,,,,,,,,,,,,452.997284,728.132751,152.702957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,577.607544,733.432190,166.315964,508.133392,657.643677,142.935959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.062256,785.373901,320.757660,,,,,,,,,,,,,,,,,,,,,,860.758057,814.334351,504.041443,,,,,,,,,,,,,,,,,,,451.533173,728.192383,152.382126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,576.476013,733.047058,165.659882,506.523926,657.378296,142.821991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.882019,784.904968,320.431946,,,,,,,,,,,,,,,,,,,,,,859.470642,814.040955,503.996979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,575.117554,733.072510,165.141220,505.698822,657.545776,141.425064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.632751,784.198730,320.428497,,,,,,,,,,,,,,,,,,,,,,858.361145,813.755066,503.740906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,573.422729,733.178467,164.617538,504.092377,657.293701,141.159637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.230286,783.942139,320.441071,,,,,,,,,,,,,,,,,,,,,,857.191101,813.074158,503.342072,,,,,,,,,,,,,,,,,,,,,,447.580414,727.918152,150.268845,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,571.892700,733.122925,164.259979,502.465729,657.098633,140.866425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.633118,784.033020,320.106995,,,,,,,,,,,,,,,,,,,,,,856.400269,812.612427,503.091278,,,,,,,,,,,,,,,,,,,,,,445.816010,727.836548,149.547684,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,570.956116,732.800354,163.754166,501.237488,657.068542,139.951370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.191406,783.471252,320.012421,,,,,,,,,,,,,,,,,,,,,,854.886047,812.571777,503.021515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,570.245728,732.397461,163.143997,500.153564,656.930481,139.394821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.230896,782.904724,319.889740,,,,,,,,,,,,,,,,,,,,,,853.358093,812.429138,502.928101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,568.839722,732.347900,162.552444,499.180084,657.025696,138.263962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.035400,782.508423,319.479309,,,,,,,,,,,,,,,,,,,,,,851.974365,812.093994,503.099854,,,,,,,,,,,,,,,,,,,,,,,,,442.814392,727.763245,147.371399,,,,,,,,,,,,,,,,,,,,,,,,
294,567.236694,732.456238,161.993179,497.781128,657.046753,137.421997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.428650,782.222839,318.973297,,,,,,,,,,,,,,,,,,,,,,851.060852,811.650818,502.910461,,,,,,,,,,,,,,,,,,,,,,,,,440.700623,727.745972,146.963455,,,,,,,,,,,,,,,,,,,,,,,,
295,566.217346,732.473877,161.490158,496.885986,656.797485,137.043716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.741943,781.844055,318.621613,,,,,,,,,,,,,,,,,,,,,,850.939148,811.179932,502.200378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,564.979126,732.234741,160.979599,495.639160,656.470520,136.725845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.173889,781.881042,318.549957,,,,,,,,,,,,,,,,,,,,,,850.559998,810.766418,501.471741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,563.872131,731.963074,160.761353,494.300842,656.399170,135.872772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.774170,781.837341,318.185883,,,,,,,,,,,,,,,,,,,,,,849.128296,810.718933,501.217651,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.712311,727.522095,143.360428,,,,,,,,,,,,,,,,,,,,,
298,563.120239,731.482178,160.314056,493.643982,656.372009,135.305405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.365906,781.055176,317.981354,,,,,,,,,,,,,,,,,,,,,,847.676636,810.354248,501.334259,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.207031,727.277283,143.463409,,,,,,,,,,,,,,,,,,,,,
299,562.158875,731.400330,159.629456,492.666382,656.203308,134.399704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.463745,780.546265,317.613800,,,,,,,,,,,,,,,,,,,,,,846.571594,810.189331,501.017059,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.825073,727.080627,143.287552,,,,,,,,,,,,,,,,,,,,,
300,561.332397,731.489075,158.915314,492.026550,656.382385,133.223587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.501953,780.362427,317.479889,,,,,,,,,,,,,,,,,,,,,,845.603821,809.951782,500.622223,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.706573,727.068420,142.392120,,,,,,,,,,,,,,,,,,,,,
301,560.144226,731.513184,158.658737,491.134918,656.244629,133.196960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.386169,780.212524,317.236237,,,,,,,,,,,,,,,,,,,,,,844.775269,809.681702,500.548218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,558.731934,731.590088,158.229675,489.883698,655.761108,132.421768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.158630,780.025696,317.288544,,,,,,,,,,,,,,,,,,,,,,844.153198,809.211182,500.223541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,558.170349,731.292175,157.414597,488.915710,655.590515,131.795486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.799561,779.840881,317.167389,,,,,,,,,,,,,,,,,,,,,,843.818848,808.878174,499.720245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.135284,726.410278,138.741516,,,,,,,,,,,,,,,,,,
304,557.603699,731.153137,156.844574,488.231812,655.724487,130.732513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.755859,779.665710,316.931793,,,,,,,,,,,,,,,,,,,,,,842.878296,808.750366,499.539581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.574005,726.337219,139.130020,,,,,,,,,,,,,,,,,,
305,557.079285,730.945251,156.278534,487.855896,655.849792,129.502472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.003479,779.479736,316.537933,,,,,,,,,,,,,,,,,,,,,,841.517273,808.697571,499.531158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.533417,726.222046,139.167389,,,,,,,,,,,,,,,,,,
306,556.442139,730.685730,155.514130,487.115326,655.536133,129.384384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.940857,779.033569,315.630554,,,,,,,,,,,,,,,,,,,,,,840.641907,808.457031,499.472504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.879303,726.120972,138.242172,,,,,,,,,,,,,,,,,,
307,555.726257,730.715881,154.812302,486.638184,655.556702,128.516342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.036804,778.614929,315.730988,,,,,,,,,,,,,,,,,,,,,,839.200562,808.310730,499.367523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,554.762512,730.656250,154.528366,485.636047,655.877930,126.934067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.890930,778.495178,315.893616,,,,,,,,,,,,,,,,,,,,,,838.602356,808.076782,499.125824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,553.681458,730.593201,154.295029,485.221649,655.282654,127.002037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.987366,778.470825,315.527405,,,,,,,,,,,,,,,,,,,,,,838.251099,807.964233,498.674713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,552.889832,730.525208,153.905060,484.692719,655.080750,126.602745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.993103,778.465027,315.011566,,,,,,,,,,,,,,,,,,,,,,837.796387,807.782166,498.088531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.729706,725.727722,134.435104,,,,,,,,,,,,,,,
311,552.383179,730.533752,153.261719,484.196320,655.068176,125.764328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.238159,778.362183,314.572052,,,,,,,,,,,,,,,,,,,,,,837.613098,807.526611,497.422485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.198730,725.539734,134.420624,,,,,,,,,,,,,,,
312,551.991821,730.481567,152.718735,483.724060,654.960632,125.069923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.837097,778.128418,314.382996,,,,,,,,,,,,,,,,,,,,,,836.772339,807.298157,497.473175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.439819,725.383972,133.839981,,,,,,,,,,,,,,,
313,551.321411,730.552612,152.286148,482.982513,654.649353,124.802536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.013977,777.877686,314.235748,,,,,,,,,,,,,,,,,,,,,,835.849976,807.162292,497.617126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.976074,725.265137,132.738831,,,,,,,,,,,,,,,
314,550.985596,730.403931,151.666412,482.834137,654.770874,123.208755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.126709,777.593140,314.147522,,,,,,,,,,,,,,,,,,,,,,834.685913,806.991699,497.560333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.572876,725.160583,131.466568,,,,,,,,,,,,,,,
315,550.605408,730.345154,151.021606,482.733826,655.108276,121.973488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.774841,777.361267,313.715027,,,,,,,,,,,,,,,,,,,,,,833.798889,806.858276,497.458405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.185181,724.983887,130.549500,,,,,,,,,,,,,,,
316,550.406311,730.023682,150.370300,481.937073,654.758911,122.486763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.362183,777.287354,313.506866,,,,,,,,,,,,,,,,,,,,,,833.576843,806.694824,496.924500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.852295,724.830200,130.156113,,,,,,,,,,,,,,,
317,550.196106,729.743225,149.790649,481.682404,654.353027,122.384338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.989929,777.246765,313.371857,,,,,,,,,,,,,,,,,,,,,,833.301880,806.646362,496.572449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.423309,724.577759,129.954437,,,,,,,,,,,,,,,
318,549.754883,729.606262,149.406799,481.674011,654.239014,121.928612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.602478,777.163025,313.246613,,,,,,,,,,,,,,,,,,,,,,832.994934,806.534241,496.417572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.857269,724.304321,129.411362,,,,,,,,,,,,,,,
319,549.397278,729.609985,148.795914,481.184845,654.111084,120.881683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.024048,777.050659,312.911560,,,,,,,,,,,,,,,,,,,,,,832.436768,806.308411,496.255493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,548.910339,729.519165,148.315460,480.884155,653.926880,119.909508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.312561,776.990356,312.507111,,,,,,,,,,,,,,,,,,,,,,831.810425,806.126038,496.246185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,548.445251,729.526001,147.909851,480.976288,654.048950,118.645370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.674072,776.889099,312.200653,,,,,,,,,,,,,,,,,,,,,,831.012817,806.038635,496.092499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,547.892456,729.508057,147.367752,481.072357,654.263855,117.563362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.780151,776.917847,312.192902,,,,,,,,,,,,,,,,,,,,,,830.381958,805.805603,495.840912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,547.415283,729.578796,147.090683,481.153046,654.294128,116.830963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.336792,776.846680,311.873474,,,,,,,,,,,,,,,,,,,,,,830.040771,805.670776,495.449493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,547.083008,729.511963,146.776672,480.900665,654.042603,116.060715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.025879,776.910583,311.592987,,,,,,,,,,,,,,,,,,,,,,829.562866,805.713928,495.328217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,547.003845,729.479004,146.187378,480.577301,653.775757,115.724960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.010986,776.660522,311.327698,,,,,,,,,,,,,,,,,,,,,,828.968628,805.773132,495.248138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,546.734741,729.430725,145.643509,480.347748,653.616516,115.154144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.420593,776.668823,311.158325,,,,,,,,,,,,,,,,,,,,,,828.304199,805.796875,495.111694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,546.514526,729.320068,145.204956,480.251526,653.428955,114.388611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.135254,776.559692,310.900482,,,,,,,,,,,,,,,,,,,,,,827.810791,805.750610,495.038055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,546.311218,729.330017,144.799118,480.140747,653.623718,113.765640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.184998,776.392700,310.337891,,,,,,,,,,,,,,,,,,,,,,827.775452,805.497070,494.435913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,546.147888,729.254578,144.373230,480.081787,653.527954,113.403809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.840149,776.408081,310.255249,,,,,,,,,,,,,,,,,,,,,,827.483521,805.381775,494.162506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,546.059753,729.108459,143.998322,480.051453,653.336914,113.287872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.472229,776.382019,310.139862,,,,,,,,,,,,,,,,,,,,,,826.913757,805.361084,494.089539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,545.745239,729.292786,143.591354,479.523254,652.681641,113.585945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.130249,776.311096,309.891724,,,,,,,,,,,,,,,,,,,,,,826.443237,805.266907,493.971344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,545.540100,729.287964,143.042038,479.165131,652.323853,113.367973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.965210,776.205505,309.876801,,,,,,,,,,,,,,,,,,,,,,826.174316,805.155945,493.798737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.732849,722.114197,120.251556,,,,,,,,,,,,
333,545.459717,729.185120,142.474762,479.115204,652.177673,112.625046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.670349,776.046875,309.693115,,,,,,,,,,,,,,,,,,,,,,825.744751,805.077759,493.598389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.626465,721.931885,119.896423,,,,,,,,,,,,
