Weight47
Date:,2025/04/22
Time:,17:36:27
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
223,846.572937,720.472290,139.098129,,,,992.214600,873.669128,218.884796,,,,,,,,,,,,,743.092407,663.516174,122.456947,,,,,,,,,,,,,816.645447,625.912109,124.574478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,846.200073,720.965088,140.459015,,,,991.814819,873.998779,219.345047,,,,,,,,,,,,,742.114014,663.563171,125.070313,,,,,,,,,,,,,815.966064,625.661987,126.786911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,845.344238,721.051819,142.407730,,,,991.265076,874.469238,219.909073,,,,,,,,,,,,,741.302795,663.675232,126.632156,,,,,,,,,,,,,815.285278,625.097717,128.994354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,844.625061,721.249756,143.769836,,,,990.954041,874.794983,220.435791,,,,,,,,,,,,,740.792603,663.937012,127.920563,,,,,,,,,,,,,814.341919,624.733337,131.314880,,,,1063.203857,875.201782,334.128906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,843.670715,721.490967,145.025146,,,,990.563354,875.205566,220.985321,,,,,,,,,,,,,739.918518,664.177673,129.581802,,,,,,,,,,,,,813.379456,624.732300,133.183121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,842.591614,721.868591,147.125549,,,,990.265747,875.517822,221.393951,,,,,,,,,,,,,739.064880,664.016479,132.173798,,,,,,,,,,,,,812.325134,624.780701,135.209991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,841.734009,721.822998,149.124084,,,,989.841980,875.926880,222.338409,,,,,,,,,,,,,737.856689,664.229736,135.073654,,,,,,,,,,,,,811.192871,623.707031,137.101318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,840.748535,722.132813,150.848129,,,,989.491089,876.174255,222.983032,,,,,,,,,,,,,736.810730,664.254150,137.199158,,,,,,,,,,,,,810.003784,623.297424,139.578888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,840.015503,722.447083,151.932968,,,,989.126465,876.218140,223.720627,,,,,,,,,,,,,736.141968,664.435913,138.311752,,,,,,,,,,,,,809.129639,623.635010,141.763779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,839.246704,722.656311,153.323776,,,,988.524902,876.231689,224.402802,,,,,,,,,,,,,735.107910,664.674377,140.364044,,,,,,,,,,,,,808.101868,624.317993,143.097397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,838.042419,722.746521,154.924362,,,,987.574829,876.405457,225.304962,,,,,,,,,,,,,733.603943,664.790710,142.975876,,,,,,,,,,,,,806.955322,624.581970,145.239548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,836.532837,722.901550,157.117920,,,,986.805847,876.539063,225.905457,,,,,,,,,,,,,732.518677,664.914856,145.177216,,,,,,,,,,,,,805.968750,624.459351,147.256241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,835.581177,723.230652,158.493073,,,,986.041321,876.801514,226.412170,,,,,,,,,,,,,731.676880,665.423401,146.636902,,,,,,,,,,,,,804.494446,624.392273,149.838150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,834.625366,723.493286,160.142410,,,,985.075989,877.057007,227.587799,,,,,,,,,,,,,730.642517,665.628723,148.295212,,,,,,,,,,,,,803.236023,624.671814,151.840881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,833.382080,723.361328,162.222015,,,,984.261902,877.194214,228.391708,,,,,,,,,,,,,729.020081,665.713379,151.299957,,,,,,,,,,,,,802.250122,624.754822,153.204956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,832.022522,723.354980,163.894119,,,,983.764038,877.362122,228.861755,,,,,,,,,,,,,727.649841,665.720215,153.488342,,,,,,,,,,,,,800.937439,624.997070,155.290314,,,,,,,1058.130737,875.807678,338.602356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,830.576843,723.787842,165.745544,,,,983.292542,877.625854,229.296951,,,,,,,,,,,,,726.697754,666.054138,154.837891,,,,,,,,,,,,,799.746582,625.473694,157.859085,,,,,,,1057.664673,875.762329,339.078766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,829.858826,723.896362,166.795074,,,,982.490051,877.957031,229.879028,,,,,,,,,,,,,725.265137,666.339783,157.285995,,,,,,,,,,,,,798.526428,625.774536,159.753143,,,,,,,1056.881226,875.781677,339.495728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,828.192505,723.868652,168.859756,,,,981.320496,878.084961,230.790680,,,,,,,,,,,,,723.654358,666.469849,159.449768,,,,,,,,,,,,,797.341492,625.951965,161.267136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,826.923523,724.012329,170.900650,,,,980.389404,877.842957,231.650406,,,,,,,,,,,,,722.233948,666.528809,161.608795,,,,,,,,,,,,,795.497253,626.284851,163.914063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,825.859802,724.283508,172.225937,,,,979.229309,877.826721,233.014999,,,,,,,,,,,,,720.869080,666.946289,163.318817,,,,,,,,,,,,,794.065491,626.043823,165.777283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,824.505249,724.543518,173.843735,,,,978.312378,877.927795,234.000351,,,,,,,,,,,,,719.609558,667.015381,165.230957,,,,,,,,,,,,,792.801758,625.885254,167.764755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,822.840759,724.753357,175.543335,,,,977.563354,878.147156,234.627136,,,,,,,,,,,,,718.058716,667.002075,167.803345,,,,,,,,,,,,,791.165771,626.105652,170.013214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,821.508118,724.721680,177.364441,,,,976.418823,878.508362,235.270386,,,,,,,,,,,,,716.378357,667.346313,169.514938,,,,,,,,,,,,,789.496521,626.295593,171.784882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,820.099121,725.059570,179.138901,,,,975.473999,878.452576,235.963104,,,,,,,,,,,,,715.032471,667.489014,171.567520,,,,,,,,,,,,,788.195313,626.586121,173.621567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,818.743286,725.158630,180.515091,,,,974.308167,878.398743,236.819901,,,,,,,,,,,,,713.511780,667.596741,174.187668,,,,,,,,,,,,,786.651550,626.961975,175.531433,,,,,,,,,,1052.646240,875.249817,341.681061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,816.698608,725.145630,182.614395,,,,973.168884,878.411072,237.464920,,,,,,,,,,,,,711.666016,667.973755,175.826675,,,,,,,,,,,,,784.751099,627.056335,177.509567,,,,,,,,,,1051.674316,875.351624,342.999146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,815.250305,725.470581,184.560379,,,,972.299011,878.527161,238.425125,,,,,,,,,,,,,710.532532,668.111206,177.897491,,,,,,,,,,,,,783.407837,627.223022,178.969116,,,,,,,,,,1050.712769,875.345337,343.551666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,814.344055,725.622742,185.492859,,,,971.189880,878.528748,239.250565,,,,,,,,,,,,,708.942993,668.223572,180.271545,,,,,,,,,,,,,781.551208,627.499451,181.176575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,812.667969,725.605896,186.898071,,,,970.048950,878.325562,240.696884,,,,,,,,,,,,,706.996582,668.569214,182.138916,,,,,,,,,,,,,779.876770,627.624756,183.060379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,810.739685,725.890381,188.837204,,,,968.856018,878.123474,241.589264,,,,,,,,,,,,,705.730225,668.721558,184.190567,,,,,,,,,,,,,778.472412,627.746155,184.251358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,809.505981,725.866760,190.516632,,,,967.734619,878.130615,242.231552,,,,,,,,,,,,,703.872314,668.928345,186.392319,,,,,,,,,,,,,776.767944,628.182434,186.166122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,807.909241,725.903015,192.088242,,,,966.519348,878.395569,243.107162,,,,,,,,,,,,,702.271057,669.268494,187.813126,,,,,,,,,,,,,774.950745,628.268188,188.348022,,,,,,,,,,,,,1047.120728,874.522339,345.723755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,806.056519,726.068848,193.560379,,,,965.365112,878.169128,243.946442,,,,,,,,,,,,,700.781982,669.483582,190.238266,,,,,,,,,,,,,773.336365,628.406555,189.830902,,,,,,,,,,,,,1046.533813,874.429688,346.207275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,805.013245,726.379211,194.427200,,,,964.120300,878.066772,244.600449,,,,,,,,,,,,,698.679749,669.778870,192.598648,,,,,,,,,,,,,771.539368,628.503906,191.407684,,,,,,,,,,,,,1045.610718,874.379883,346.717682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,803.262268,726.382629,195.951065,,,,963.047180,877.989441,245.583771,,,,,,,,,,,,,697.237549,670.015686,193.790817,,,,,,,,,,,,,769.811584,628.514587,193.346970,,,,,,,,,,,,,1044.293579,874.229492,347.311829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,801.154968,726.415039,198.059555,,,,961.636353,877.973450,246.588333,,,,,,,,,,,,,695.560364,670.164917,196.014145,,,,,,,,,,,,,767.918152,628.924194,195.130814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,799.741272,726.607056,199.246719,,,,960.059265,877.687256,248.174133,,,,,,,,,,,,,693.214600,670.281677,198.750092,,,,,,,,,,,,,766.241516,628.872437,196.480026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,798.287537,726.630859,200.441788,,,,958.883545,877.531006,249.014847,,,,,,,,,,,,,691.827393,670.670227,199.797043,,,,,,,,,,,,,764.502869,628.855103,198.103699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,796.272827,726.945679,202.180237,,,,957.933533,877.524963,249.435028,,,,,,,,,,,,,690.321228,670.967773,201.394226,,,,,,,,,,,,,762.552002,629.266113,200.361588,,,,,,,,,,,,,,,,1041.878296,873.785950,348.743378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,794.839905,727.014832,203.317078,,,,956.286560,877.680420,250.338974,,,,,,,,,,,,,688.181641,671.032349,203.793747,,,,,,,,,,,,,760.635986,629.049927,201.662827,,,,,,,,,,,,,,,,1040.882935,873.473633,349.211914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,793.064331,726.673279,205.054443,,,,954.394287,877.526855,251.215897,,,,,,,,,,,,,686.508057,671.206055,205.503067,,,,,,,,,,,,,758.730530,629.224365,202.764267,,,,,,,,,,,,,,,,1039.840576,873.345581,349.923889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,791.053894,726.779663,206.686249,,,,953.029114,877.499756,252.021133,,,,,,,,,,,,,684.659790,671.433411,207.003021,,,,,,,,,,,,,756.841125,629.557373,204.392975,,,,,,,,,,,,,,,,1038.596924,873.460632,350.771393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,789.509338,727.104126,208.036209,,,,952.215698,877.489624,252.900803,,,,,,,,,,,,,682.908691,671.902222,208.447159,,,,,,,,,,,,,754.638733,629.692871,206.214081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,787.794495,727.003479,209.112671,,,,950.849548,877.198364,253.810135,,,,,,,,,,,,,680.837158,672.191772,210.271271,,,,,,,,,,,,,753.005371,629.892822,207.412506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,786.128418,727.204834,210.261993,,,,949.201843,876.944763,255.293243,,,,,,,,,,,,,679.154358,672.049377,212.160797,,,,,,,,,,,,,751.187073,629.999634,208.650818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,784.509888,727.250244,211.364670,,,,948.001892,876.796936,256.188202,,,,,,,,,,,,,677.325073,672.511169,213.128220,,,,,,,,,,,,,748.947510,630.015320,210.205276,,,,,,,,,,,,,,,,,,,1034.834106,872.591431,353.585999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,782.122681,727.174255,213.072937,,,,946.871094,876.719482,256.755554,,,,,,,,,,,,,675.377441,672.800476,215.263000,,,,,,,,,,,,,747.384644,630.292969,211.941757,,,,,,,,,,,,,,,,,,,1034.147705,872.469177,353.798828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,780.243469,727.521545,214.828674,,,,944.969055,876.727966,257.907928,,,,,,,,,,,,,673.485718,673.116211,216.511658,,,,,,,,,,,,,745.022095,630.445435,213.551254,,,,,,,,,,,,,,,,,,,1033.432983,872.284912,354.045013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,778.537415,727.671082,216.084427,,,,943.739258,876.633728,258.753418,,,,,,,,,,,,,671.480957,673.344910,218.013260,,,,,,,,,,,,,743.067688,630.450073,214.642593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,776.582031,727.566345,216.945099,,,,942.280701,876.397034,259.741089,,,,,,,,,,,,,669.566345,673.326782,219.919769,,,,,,,,,,,,,741.236450,630.709167,216.187790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,775.340698,727.957703,217.720413,,,,940.628967,876.316895,260.708160,,,,,,,,,,,,,667.457458,673.862671,221.262894,,,,,,,,,,,,,739.031006,630.929138,217.718048,,,,,,,,,,,,,,,,,,,,,,1029.914673,871.615967,355.402802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,773.268311,728.004639,219.281143,,,,939.034363,876.211060,261.765686,,,,,,,,,,,,,665.692322,673.884399,222.926865,,,,,,,,,,,,,737.099182,631.137573,218.895065,,,,,,,,,,,,,,,,,,,,,,1029.458740,871.462585,355.608429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,771.070435,727.969910,220.885788,,,,937.242615,876.015076,262.532227,,,,,,,,,,,,,663.561035,674.105164,224.109970,,,,,,,,,,,,,735.369751,631.341492,219.924469,,,,,,,,,,,,,,,,,,,,,,1028.737305,871.263916,355.837830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,769.509277,728.041199,221.665237,,,,935.574646,875.678711,263.289612,,,,,,,,,,,,,661.892395,674.410400,225.099930,,,,,,,,,,,,,733.208923,631.288818,221.310120,,,,,,,,,,,,,,,,,,,,,,1027.446533,871.036133,356.470306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,767.431519,728.049255,223.011841,,,,934.411194,875.620850,263.824982,,,,,,,,,,,,,659.677002,674.525635,227.162201,,,,,,,,,,,,,731.024048,631.529480,222.615067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,765.384949,728.304016,224.234100,,,,933.150146,875.643616,265.018555,,,,,,,,,,,,,657.710876,674.854126,228.223145,,,,,,,,,,,,,729.079346,631.577332,223.625137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,763.482483,728.434753,225.306351,,,,931.392273,875.375610,266.068512,,,,,,,,,,,,,655.959778,674.909058,229.760406,,,,,,,,,,,,,726.931396,631.867310,224.814499,,,,,,,,,,,,,,,,,,,,,,,,,1024.555542,870.259460,358.113800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,761.707153,728.517456,226.234924,,,,929.912048,875.253662,266.916473,,,,,,,,,,,,,653.851440,675.065125,231.165894,,,,,,,,,,,,,725.237976,632.091003,226.078415,,,,,,,,,,,,,,,,,,,,,,,,,1023.526794,869.992310,358.573334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,759.880005,728.656860,227.494919,,,,928.566162,875.075134,267.716553,,,,,,,,,,,,,651.941833,675.278809,232.087646,,,,,,,,,,,,,723.085999,631.999084,227.102432,,,,,,,,,,,,,,,,,,,,,,,,,1022.095459,869.753662,359.645538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,757.609680,728.763977,228.473480,,,,926.890991,874.679688,268.663391,,,,,,,,,,,,,649.975830,675.450439,233.291504,,,,,,,,,,,,,720.916443,632.197632,228.123093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,756.115784,728.833862,228.999054,,,,925.138245,874.506042,269.752563,,,,,,,,,,,,,648.117615,675.813721,234.248932,,,,,,,,,,,,,718.738464,632.309875,229.346069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,754.054932,728.904785,229.979980,,,,923.348572,874.319580,270.621246,,,,,,,,,,,,,645.970154,675.940857,235.806366,,,,,,,,,,,,,716.674927,632.389709,230.389160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,752.032898,728.796448,231.517334,,,,921.675964,874.071777,271.353485,,,,,,,,,,,,,643.979797,675.888489,237.489166,,,,,,,,,,,,,714.957031,632.476746,230.935547,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017.607056,868.758057,361.689392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,749.946228,728.804077,233.072205,,,,920.370178,874.008972,272.032898,,,,,,,,,,,,,641.710083,676.161804,238.467453,,,,,,,,,,,,,712.759583,632.547424,231.633774,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.147827,868.819092,362.226685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,747.442688,729.620728,234.271591,,,,918.295593,873.876892,273.105591,,,,,,,,,,,,,639.915100,676.254211,239.574387,,,,,,,,,,,,,710.649109,632.639038,232.404282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,745.688721,729.985046,234.820908,,,,916.797241,873.461121,274.181519,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.423706,632.883057,233.820740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,743.789063,729.970581,235.775864,,,,915.697693,873.299377,274.596741,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.223511,632.737061,234.575516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.047852,676.668518,241.829895,1012.099670,868.339966,363.978333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,742.009766,729.843811,236.373260,,,,913.888489,873.232666,275.225922,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.078064,633.032227,235.266953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633.870178,677.050476,242.757904,1011.807739,868.402649,364.332306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,740.264771,729.889954,236.951660,,,,911.942139,872.638489,276.318665,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.135132,632.947937,236.041809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.625061,677.185486,243.906708,1010.884338,867.902771,364.700623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,738.255127,729.905823,237.649536,,,,910.387390,872.140808,277.142120,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.838867,632.900085,236.499130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.765747,677.147339,244.854553,1009.210938,867.556580,365.342163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,736.224487,730.058350,238.464005,,,,908.675720,871.724304,277.929077,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.400024,632.952087,237.163498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.712402,677.358398,245.565643,1007.259521,867.196655,366.008179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,734.124573,729.955505,239.221481,,,,906.784485,871.625488,278.888397,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.430786,632.840576,237.564697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.695618,677.308472,246.528854,1006.161377,866.904236,366.550598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,732.250854,729.920654,239.960571,,,,905.199463,871.298096,279.712952,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.137756,632.893127,238.002380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.488220,677.602783,246.897583,1005.152710,866.540344,366.748627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,730.356140,729.779907,240.513855,,,,903.126221,871.177368,280.708527,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.900269,632.839966,238.685471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.618896,677.503662,248.337936,1003.527527,866.148682,367.437927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,727.952820,729.797729,241.366791,,,,901.299927,871.102844,281.188385,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.944702,632.941284,239.436462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.038574,677.564087,248.912323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,726.191223,729.627197,241.665039,,,,899.450256,871.160706,281.843109,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.366272,632.766418,240.368652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.092712,677.635620,249.930283,,,,1000.568848,866.529419,369.135284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
