Weight19
Date:,2025/04/01
Time:,14:17:29
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54,,,*55,,,*56,,,*57,,,*58,,,*59,,,*60,,,*61,,,*62,,,*63,,,*64,,,*65,,,*66,,,*67,,,*68,,,*69,,,*70,,,*71,,,*72,,,*73,,,*74,,,*75
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1705,,,,82.622177,785.654785,491.621765,,,,,,,-58.059071,719.452332,338.886505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.776169,525.147400,181.451523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.309227,451.738953,97.520508,,,,,,,,,,,,,,,,,,,,,
1706,,,,82.669403,785.710571,491.529419,,,,,,,-58.034512,719.457581,338.871613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.716721,525.105591,181.576248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.641388,451.807648,97.329536,,,,,,,,,,,,,,,,,,,,,
1707,,,,82.612053,785.807739,491.465454,,,,,,,-57.969559,719.458740,338.734009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.829815,525.140991,181.558411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.953629,452.418732,96.812233,,,,,,,,,,,,,,,,,,,,,
1708,,,,82.592361,785.878113,491.501526,,,,,,,-57.940483,719.524048,338.675781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.913692,525.172058,181.429703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.188858,453.286285,96.183540,,,,,,,,,,,,,,,,,,,,,
1709,,,,82.572273,785.960571,491.489838,,,,,,,-57.916321,719.536377,338.605621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.012260,525.231812,181.218140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.403053,453.349396,95.805870,,,,,,,,,,,,,,,,,,,,,
1710,,,,82.539627,786.048523,491.502625,,,,,,,-57.896851,719.540649,338.543488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.261364,525.248108,180.721283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.460312,453.681763,95.668625,,,,,,,,,,,,,,,,,,,,,
1711,,,,82.565331,786.054993,491.461090,,,,,,,-57.845192,719.535889,338.438385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.264915,525.353394,180.823532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.446068,453.998016,95.657578,,,,,,,,,,,,,,,,,,,,,
1712,,,,82.598480,786.132690,491.375549,,,,,,,-57.794067,719.611816,338.350006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.278439,525.427917,180.819778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.348862,454.095001,95.275536,,,,,,,,,,,,,,,,,,,,,
1713,,,,82.584282,786.202148,491.379303,,,,,,,-57.725201,719.640869,338.053619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.388485,525.450317,180.493896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.331268,454.143707,94.895920,,,,,,,,,,,,,,,,,,,,,
1714,,,,82.552048,786.213074,491.324554,,,,,,,-57.716309,719.596069,338.182892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.549896,525.531433,180.196213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.249664,454.181335,94.749870,,,,,,,,,,,,,,,,,,,,,
1715,,,,82.546043,786.302063,491.297577,,,,,,,-57.670002,719.635376,337.958984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.867397,525.462036,179.519699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.286934,454.195465,94.548019,,,,,,,,,,,,,,,,,,,,,
1716,,,,82.576965,786.318176,491.257141,,,,,,,-57.628475,719.622742,337.847565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.984814,525.510742,179.174408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.250443,454.182648,94.413956,,,,,,,,,,,,,,,,,,,,,
1717,,,,82.661911,786.380554,491.167206,,,,,,,-57.539001,719.613770,337.647186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.946461,525.635559,179.066620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.183434,454.221954,94.246101,,,,,,,,,,,,,,,,,,,,,
1718,,,,82.615868,786.390930,491.120789,,,,,,,-57.493240,719.691528,337.593842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.975739,525.663025,178.992920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.157845,454.276855,94.085716,,,,,,,,,,,,,,,,,,,,,
1719,,,,82.635971,786.389832,491.071228,,,,,,,-57.473042,719.667175,337.417145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.943520,525.755005,178.893570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.080727,454.355377,93.840317,,,,,,,,,,,,,,,,,,,,,
1720,,,,82.638268,786.399719,491.067596,,,,,,,-57.328968,719.642883,337.379913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.985363,525.789368,178.804260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.029213,454.440826,93.690903,,,,,,,,,,,,,,,,,,,,,
1721,,,,82.678337,786.391235,491.014832,,,,,,,-57.298710,719.654846,337.345673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.969841,525.889832,178.687851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.071754,454.438812,93.604225,,,,,,,,,,,,,,,,,,,,,
1722,,,,82.708458,786.401733,490.880035,,,,,,,-57.233051,719.653076,337.228180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.976898,525.916077,178.638092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.146004,454.439819,93.619202,,,,,,,,,,,,,,,,,,,,,
1723,,,,82.681076,786.479919,490.896851,,,,,,,-57.193810,719.734070,337.164093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.940018,526.022583,178.571564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.161591,454.302185,93.556770,,,,,,,,,,,,,,,,,,,,,
1724,,,,82.702713,786.497681,490.855652,,,,,,,-57.173489,719.736145,337.143463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.964485,526.017517,178.480148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.204933,454.312866,93.538750,,,,,,,,,,,,,,,,,,,,,
1725,,,,82.716705,786.494019,490.826050,,,,,,,-57.151455,719.735718,337.114716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.996319,526.107849,178.441833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.210793,454.309052,93.480896,,,,,,,,,,,,,,,,,,,,,
1726,,,,82.765350,786.503601,490.796356,,,,,,,-57.196957,719.815063,337.049347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.947784,526.145996,178.360550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.203804,454.308228,93.431084,,,,,,,,,,,,,,,,,,,,,
1727,,,,82.629532,786.540710,490.804993,,,,,,,-57.189667,719.833435,337.066132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.894669,526.231201,178.286499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.027351,454.084930,93.370377,,,,,,,,,,,,,,,,,,,,,
1728,,,,82.726173,786.591370,490.724091,,,,,,,-57.139248,719.912231,337.024872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.896378,526.331421,178.274979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.159027,454.086914,93.211006,,,,,,,,,,,,,,,,,,,,,
1729,,,,82.790962,786.674927,490.638428,,,,,,,-57.135345,719.975525,336.969086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.881294,526.320129,178.293579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.261658,454.187714,93.139748,,,,,,,,,,,,,,,,,,,,,
1730,,,,82.814056,786.690613,490.572906,,,,,,,-57.141247,720.005066,336.890656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.885998,526.319641,178.301422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.288261,454.273010,93.091965,,,,,,,,,,,,,,,,,,,,,
1731,,,,82.711914,786.733215,490.536591,,,,,,,-57.145573,720.080505,336.858673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.888035,526.320007,178.299957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.271477,454.189514,93.320404,,,,,,,,,,,,,,,,,,,,,
1732,,,,82.790970,786.840454,490.478424,,,,,,,-57.118423,720.167236,336.872009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.884048,526.397644,178.326660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.403481,454.234314,93.326942,,,,,,,,,,,,,,,,,,,,,
1733,,,,82.832520,786.898804,490.469940,,,,,,,-57.168015,720.242249,336.827423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.884708,526.498901,178.332489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.450600,454.382782,93.220612,,,,,,,,,,,,,,,,,,,,,
1734,,,,82.838165,786.962769,490.461273,,,,,,,-57.173317,720.333435,336.769775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.903015,526.505798,178.299484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.473541,454.517792,93.212257,,,,,,,,,,,,,,,,,,,,,
1735,,,,82.780006,787.046265,490.363007,,,,,,,-57.232002,720.481567,336.739166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.916130,526.598267,178.302612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.500313,454.532135,93.308884,,,,,,,,,,,,,,,,,,,,,
1736,,,,82.786255,787.113647,490.378754,,,,,,,-57.213257,720.636414,336.761688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.924171,526.682373,178.487762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.504791,454.515228,93.359398,,,,,,,,,,,,,,,,,,,,,
1737,,,,82.784340,787.225037,490.394501,,,,,,,-57.276112,720.812256,336.680573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.895916,526.760620,178.567886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.535553,454.567810,93.591805,,,,,,,,,,,,,,,,,,,,,
1738,,,,82.723091,787.319275,490.392365,,,,,,,-57.273445,720.968506,336.666199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.943886,526.912842,178.688751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.552567,454.510468,93.721298,,,,,,,,,,,,,,,,,,,,,
1739,,,,82.690453,787.386047,490.387756,,,,,,,-57.347675,721.165833,336.679871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.032829,527.031860,178.849075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.680580,454.479614,94.033813,,,,,,,,,,,,,,,,,,,,,
1740,,,,82.501831,787.367859,490.585602,,,,,,,-57.354935,721.405396,336.695435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.902355,527.200195,179.522369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.635895,454.375732,94.208916,,,,,,,,,,,,,,,,,,,,,
1741,,,,82.680489,787.496887,490.300568,,,,,,,-57.370186,721.658936,336.637085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.853039,527.366150,179.814285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.567535,454.327240,94.353691,,,,,,,,,,,,,,,,,,,,,
1742,,,,82.655052,787.582214,490.210785,,,,,,,-57.509655,721.939819,336.833557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.837887,527.594421,180.118942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.595444,454.226166,94.510277,,,,,,,,,,,,,,,,,,,,,
1743,,,,82.656929,787.666443,490.219391,,,,,,,-57.555473,722.170288,336.820007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.842010,527.722107,180.383057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.582458,454.169037,94.775673,,,,,,,,,,,,,,,,,,,,,
1744,,,,82.473259,787.788635,490.417358,,,,,,,-57.638065,722.420837,336.845490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.793911,527.876709,180.516907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.580643,454.045898,95.115082,,,,,,,,,,,,,,,,,,,,,
1745,,,,82.585075,787.843018,490.165649,,,,,,,-57.729218,722.711182,336.975433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.801487,528.067688,180.722443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.596016,453.842712,95.534721,,,,,,,,,,,,,,,,,,,,,
1746,,,,82.368439,787.929504,490.356659,,,,,,,-57.813034,722.911377,337.004822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.760201,528.160278,180.997467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.630829,453.647125,95.980766,,,,,,,,,,,,,,,,,,,,,
1747,,,,82.312225,788.004944,490.462769,,,,,,,-57.881538,723.137695,337.021515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.702358,528.332581,181.306183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.603294,453.348328,96.622108,,,,,,,,,,,,,,,,,,,,,
1748,,,,82.404510,788.120422,490.222992,,,,,,,-57.991405,723.407593,337.166962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.490238,528.490967,181.865189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.438957,452.801178,97.446747,,,,,,,,,,,,,,,,,,,,,
1749,,,,82.395416,788.292419,490.076965,,,,,,,-58.125618,723.718323,337.229126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.371422,528.674866,182.839996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.343872,452.093750,98.404831,,,,,,,,,,,,,,,,,,,,,
1750,,,,82.332253,788.445862,490.160126,,,,,,,-58.189835,724.100037,337.264008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.196426,528.795898,183.549957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.251152,451.277618,99.307220,,,,,,,,,,,,,,,,,,,,,
