Weight13
Date:,2025/04/16
Time:,10:57:04
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
192,541.227112,696.248901,124.200294,,,,458.285706,649.396057,88.011513,792.723145,762.410889,250.140335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.162354,728.946960,399.797913,,,,,,,,,,,,,,,,425.044861,727.696777,91.639740,,,,,,,,,,,,
193,541.284241,696.153748,124.139977,,,,458.302917,649.385498,88.008148,792.687622,762.268250,249.965088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.367798,729.004761,399.904541,,,,,,,,,,,,,,,,425.087738,727.782837,91.791977,,,,,,,,,,,,
194,541.446106,696.105164,124.032585,,,,458.330322,649.389954,87.907753,792.815186,762.159302,249.937820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.234009,728.950928,400.298218,,,,,,,,,,,,,,,,425.146545,727.800110,91.772461,,,,,,,,,,,,
195,541.525208,696.045593,123.950539,,,,458.358307,649.392761,87.831192,792.798523,762.062988,249.611359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.300232,728.807495,400.446930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,541.535339,696.012512,123.920433,,,,458.339447,649.395447,87.692245,792.805176,761.974304,249.502701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.603638,728.711365,400.411804,,,,,,,,,,,,,,,,,,,425.169220,727.905518,91.696152,,,,,,,,,
197,541.561096,696.004456,123.813576,,,,458.362061,649.327515,87.622223,792.903809,761.849976,249.509857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.961670,728.499023,400.012054,,,,,,,,,,,,,,,,,,,425.064392,727.943359,91.640938,,,,,,,,,
198,541.504639,696.047241,123.807365,,,,458.397644,649.305420,87.502449,792.950317,761.729553,249.422699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.306213,728.454895,399.877075,,,,,,,,,,,,,,,,,,,425.075928,727.939148,91.616043,,,,,,,,,
199,541.488770,696.030701,123.729164,,,,458.424164,649.296997,87.407799,792.717651,761.652527,249.502289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.428101,728.463013,399.935272,,,,,,,,,,,,,,,,,,,425.111023,727.928955,91.441315,,,,,,,,,
200,541.381531,696.034790,123.780083,,,,458.378418,649.308411,87.341675,792.789978,761.426086,249.727737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.427246,728.314026,399.960571,,,,,,,,,,,,,,,,,,,425.176636,727.913147,91.333549,,,,,,,,,
201,541.208618,696.078857,123.808693,,,,458.291412,649.274353,87.320648,792.806580,761.152344,249.832764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.744324,728.294250,399.990662,,,,,,,,,,,,,,,,,,,425.389008,727.940735,91.163651,,,,,,,,,
202,541.246338,695.952454,123.826103,,,,458.303528,649.293823,87.336372,792.708984,761.018921,249.840775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.038635,728.255676,399.876556,,,,,,,,,,,,,,,,,,,425.177917,727.902283,91.209808,,,,,,,,,
203,541.224121,695.929077,123.846207,,,,458.247833,649.276855,87.246750,792.689148,760.869446,249.941666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.206604,728.267822,399.897400,,,,,,,,,,,,,,,,,,,424.986511,727.826538,91.283936,,,,,,,,,
204,541.149475,695.863342,123.907608,,,,458.220306,649.260437,87.199707,792.654541,760.705505,249.934967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.295532,728.339111,399.931519,,,,,,,,,,,,,,,,,,,424.956757,727.833130,91.276154,,,,,,,,,
205,541.171448,695.835999,123.886375,,,,458.220093,649.271179,87.225571,792.722839,760.631470,250.082108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.409302,728.314941,399.967224,,,,,,,,,,,,,,,,,,,425.010712,727.831665,91.226357,,,,,,,,,
206,541.028564,695.867126,123.980865,,,,458.140778,649.165955,87.171196,792.517639,760.716553,250.110107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.576172,728.274170,399.966553,,,,,,,,,,,,,,,,,,,425.042633,727.843445,91.147675,,,,,,,,,
207,541.004333,695.785095,124.012489,,,,458.064850,649.154907,87.152168,792.644226,760.549988,250.174438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.541504,728.393127,399.900635,,,,,,,,,,,,,,,,,,,425.049377,727.844727,91.121521,,,,,,,,,
208,541.091919,695.737122,123.960732,,,,458.104614,649.175354,87.146782,792.745300,760.409241,250.241302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.613708,728.458069,399.983215,,,,,,,,,,,,,,,,,,,425.008728,727.832153,91.162445,,,,,,,,,
209,541.123840,695.717529,123.858444,,,,458.072540,649.164978,87.168076,792.321350,760.443298,250.429581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.761475,728.433533,400.149780,,,,,,,,,,,,,,,,,,,424.982910,727.845276,91.107719,,,,,,,,,
210,541.147888,695.632568,123.828384,,,,458.019897,649.170898,87.114922,792.205688,760.403442,250.726593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.722961,728.326965,400.674011,,,,,,,,,,,,,,,,,,,425.000732,727.946594,91.038681,,,,,,,,,
211,541.122559,695.615540,123.891029,,,,458.101379,649.167236,87.012032,792.064636,760.280579,250.842224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.612366,728.470947,400.978546,,,,,,,,,,,,,,,,,,,424.981018,727.956726,91.081963,,,,,,,,,
212,541.136597,695.550964,123.894997,,,,458.158234,649.173706,87.007820,791.951477,760.118713,251.012283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.683960,728.421692,401.170166,,,,,,,,,,,,,,,,,,,424.999573,727.869263,91.035194,,,,,,,,,
213,541.204651,695.501648,123.852371,,,,458.194641,649.147034,86.772102,791.897034,759.992737,251.233429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.836060,728.372864,401.192444,,,,,,,,,,,,,,,,,,,424.977478,727.942993,90.974907,,,,,,,,,
214,541.258606,695.497314,123.791786,,,,458.266937,649.148010,86.677727,791.987671,759.784119,251.558746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.094360,728.336914,401.368011,,,,,,,,,,,,,,,,,,,424.973419,727.964844,90.966827,,,,,,,,,
215,541.254211,695.500793,123.782333,,,,458.300812,649.151611,86.714935,791.732605,759.776855,251.698456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.296021,728.314819,401.488708,,,,,,,,,,,,,,,,,,,425.053406,727.963196,90.955582,,,,,,,,,
216,541.242981,695.485657,123.777344,,,,458.317474,649.137878,86.595901,791.884766,759.584656,251.843307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.443298,728.276001,401.615845,,,,,,,,,,,,,,,,,,,425.010010,728.008118,90.580185,,,,,,,,,
217,541.327087,695.475220,123.731575,,,,458.296326,649.135498,86.568840,791.803711,759.535583,251.986084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.302002,728.299133,401.936401,,,,,,,,,,,,,,,,,,,425.049408,728.012024,90.406319,,,,,,,,,
218,541.283569,695.487244,123.741020,,,,458.363861,649.115906,86.507294,791.681702,759.425476,252.086609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.183167,728.352600,402.205261,,,,,,,,,,,,,,,,,,,425.066803,728.007751,90.397804,,,,,,,,,
219,541.214844,695.540771,123.810593,,,,458.387543,649.117432,86.482864,791.571411,759.301575,252.283264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.272644,728.358887,402.413818,,,,,,,,,,,,,,,,,,,425.072754,728.018250,90.398788,,,,,,,,,
220,541.255371,695.521973,123.797447,,,,458.407623,649.151245,86.502739,791.175293,759.334106,252.555283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.162354,728.306030,402.697937,,,,,,,,,,,,,,,,,,,425.043518,728.011536,90.445877,,,,,,,,,
221,541.231140,695.591431,123.801811,,,,458.582001,649.239319,86.312454,791.321960,759.159485,252.697113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.100403,728.300842,402.843262,,,,,,,,,,,,,,,,,,,425.029419,728.011902,90.487854,,,,,,,,,
222,541.228699,695.608643,123.803574,,,,458.668213,649.283569,86.187622,791.298157,759.025330,253.208069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.223267,728.332703,403.078522,,,,,,,,,,,,,,,,,,,424.980438,728.028503,90.401375,,,,,,,,,
223,541.217896,695.609924,123.813034,,,,458.508545,649.188721,86.356880,791.277710,758.970459,253.352936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.257446,728.252991,403.213745,,,,,,,,,,,,,,,,,,,424.996002,728.032471,90.370773,,,,,,,,,
224,541.120422,695.729980,123.849190,,,,458.646545,649.239441,86.223824,791.186584,758.959412,253.494980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.063416,728.326233,403.337311,,,,,,,,,,,,,,,,,,,424.963501,728.024109,90.406059,,,,,,,,,
225,541.094360,695.748962,123.809517,,,,458.728180,649.279724,86.100174,790.987732,759.041016,253.659210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.005188,728.342529,403.502258,,,,,,,,,,,,,,,,,,,424.854248,728.032959,90.397781,,,,,,,,,
226,541.067139,695.768921,123.832054,,,,458.517578,649.174561,86.293961,791.089111,758.920288,253.888382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.091736,728.422180,403.614502,,,,,,,,,,,,,,,,,,,424.833801,728.038818,90.422546,,,,,,,,,
227,540.975525,695.804932,123.891655,,,,458.658661,649.226868,86.151268,791.115234,758.878052,254.051544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.049377,728.347046,403.757355,,,,,,,,,,,,,,,,,,,424.836853,728.043274,90.449905,,,,,,,,,
228,540.954773,695.808960,123.911507,,,,458.738800,649.273254,86.043495,791.061462,758.865967,254.004059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.094116,728.302979,403.982452,,,,,,,,,,,,,,,,,,,424.841156,727.950623,90.418434,,,,,,,,,
229,540.960938,695.806641,123.906685,,,,458.711273,649.272705,86.046692,790.877930,758.772217,254.397369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.190063,728.183960,404.143127,,,,,,,,,,,,,,,,,,,424.771973,727.944031,90.365402,,,,,,,,,
230,540.959290,695.796021,123.927979,,,,458.688202,649.237061,86.064018,790.394470,758.788452,254.868668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.230225,728.104248,404.577667,,,,,,,,,,,,,,,,,,,424.774200,727.951599,90.371941,,,,,,,,,
231,540.946777,695.787476,123.996605,,,,458.719391,649.260254,86.064224,790.324951,758.657288,255.076385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.212585,727.996582,404.918823,,,,,,,,,,,,,,,,,,,424.778198,727.953796,90.380402,,,,,,,,,
232,540.889893,695.815247,123.982445,,,,458.732178,649.168152,86.053856,790.495789,758.419006,255.391937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.177612,727.953064,405.165039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,540.878296,695.805908,123.955063,,,,458.785370,649.248840,86.028282,790.532288,758.285217,255.543976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.205627,727.894470,405.319702,,,,,,,,,,,,,,,,,,,,,,424.778259,727.953247,90.380714,,,,,,
234,540.915222,695.802429,123.981705,,,,458.720947,649.193542,86.036850,790.389099,758.165466,255.708633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.563599,727.735046,405.563324,,,,,,,,,,,,,,,,,,,,,,424.778473,727.969177,90.339027,,,,,,
235,540.881226,695.807190,123.958076,,,,458.729553,649.175903,86.041809,790.269958,758.079041,255.840042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.815247,727.638184,405.687531,,,,,,,,,,,,,,,,,,,,,,424.804840,727.964722,90.310715,,,,,,
236,540.878113,695.798523,123.929993,,,,458.800507,649.176636,86.062836,790.272766,757.922791,255.960587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.952271,727.526489,405.794159,,,,,,,,,,,,,,,,,,,,,,424.799622,727.961426,90.289940,,,,,,
237,540.887695,695.788879,123.916069,,,,458.789215,649.207275,86.009758,790.214539,757.818909,256.095978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.005554,727.566895,406.011383,,,,,,,,,,,,,,,,,,,,,,424.732452,727.968445,90.247719,,,,,,
238,540.913147,695.712341,123.975487,,,,458.809967,649.189514,86.043907,790.293640,757.612305,256.272705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.996033,727.524231,406.149536,,,,,,,,,,,,,,,,,,,,,,424.718140,727.961731,90.307083,,,,,,
239,540.919189,695.675781,124.019798,,,,458.827972,649.190979,86.049606,790.273804,757.468140,256.402039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.598389,727.380859,406.022797,,,,,,,,,,,,,,,,,,,,,,424.688293,727.960938,90.334396,,,,,,
240,540.897949,695.692078,123.986519,,,,458.822113,649.179382,86.032829,790.680603,756.558472,255.904739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.465149,727.274292,406.282806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,541.029907,695.634094,123.919281,,,,458.826996,649.179749,85.933037,790.404175,757.016663,256.394165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.067383,727.241333,406.650635,,,,,,,,,,,,,,,,,,,,,,,,,424.791351,727.961975,90.298836,,,
242,541.071289,695.618835,123.890366,,,,458.894012,649.252930,85.876266,790.262817,756.911194,256.637634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.152588,727.083679,406.606018,,,,,,,,,,,,,,,,,,,,,,,,,424.817322,727.956055,90.273285,,,
243,541.108643,695.610901,123.963531,,,,458.958832,649.272705,85.919502,790.258423,756.770264,256.794342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.356689,726.931030,406.563660,,,,,,,,,,,,,,,,,,,,,,,,,424.821960,728.044128,90.279427,,,
244,541.049377,695.534363,123.965111,,,,458.897308,649.302612,85.954498,790.889771,756.589905,257.056305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.427124,726.808960,406.574554,,,,,,,,,,,,,,,,,,,,,,,,,424.810791,728.058350,90.273865,,,
245,541.038025,695.515869,123.979088,,,,459.013702,649.338440,85.851845,790.706421,756.302917,257.303955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.776489,726.702393,406.454102,,,,,,,,,,,,,,,,,,,,,,,,,424.893463,728.043945,90.318230,,,
246,541.150146,695.514832,123.964111,,,,458.979614,649.234192,85.896973,790.552002,756.064514,257.413513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.756714,726.515625,406.607849,,,,,,,,,,,,,,,,,,,,,,,,,424.906219,728.036987,90.304901,,,
247,541.147400,695.426514,123.965614,,,,458.947723,649.267395,85.837898,790.210693,755.966553,257.594330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.875671,726.304321,406.804047,,,,,,,,,,,,,,,,,,,,,,,,,424.949097,728.043457,90.253166,,,
248,541.213928,695.378357,123.950005,,,,458.966949,649.302490,85.888420,790.029785,755.893677,257.848907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.332336,725.875488,406.924652,,,,,,,,,,,,,,,,,,,,,,,,,424.933044,728.140076,90.239464,,,
249,541.253723,695.369873,123.926163,,,,458.977081,649.284912,85.769569,790.020630,755.752686,257.953918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.546448,725.710754,406.860413,,,,,,,,,,,,,,,,,,,,,,,,,424.936890,728.156433,90.259804,,,
250,541.251709,695.291077,123.923210,,,,459.002777,649.308167,85.808716,790.277588,755.633728,257.785126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.576904,725.607361,406.867828,,,,,,,,,,,,,,,,,,,,,,,,,424.948914,728.146545,90.267593,,,
251,541.253418,695.261292,123.923294,,,,458.937164,649.317505,85.909737,790.015320,755.593323,258.074890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.832520,725.431946,406.847870,,,,,,,,,,,,,,,,,,,,,,,,,424.968964,728.138672,90.249763,,,
252,541.242676,695.271301,123.932236,,,,458.941376,649.304077,85.789833,790.166931,755.444702,258.091522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.535278,725.184204,406.534912,,,,,,,,,,,,,,,,,,,,,,,,,424.939880,728.234070,90.253693,,,
253,541.251343,695.181274,123.926483,,,,458.918152,649.311096,85.749756,790.153320,755.244324,258.302124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.480652,725.119507,406.567505,,,,,,,,,,,,,,,,,,,,,,,,,424.938293,728.248962,90.258797,,,
254,541.248962,695.163269,123.951408,,,,458.941772,649.309204,85.762543,790.084656,755.178406,258.386658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.357849,725.122437,406.856842,,,,,,,,,,,,,,,,,,,,,,,,,424.926483,728.246948,90.270233,,,
255,541.265015,695.067444,124.019165,,,,458.878662,649.321411,85.780891,790.157837,755.002625,258.511932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.035400,725.086792,407.149750,,,,,,,,,,,,,,,,,,,,,,,,,424.927429,728.247375,90.290489,,,
256,541.292236,694.947205,124.018684,,,,458.889679,649.295166,85.762749,790.160339,754.917542,258.591858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.825317,724.925781,407.646423,,,,,,,,,,,,,,,,,,,,,,,,,424.919464,728.246094,90.283607,,,
257,541.241699,694.941895,124.061806,,,,458.831116,649.291687,85.778473,790.318298,754.708618,258.860626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.646362,724.882690,408.079620,,,,,,,,,,,,,,,,,,,,,,,,,424.936646,728.241455,90.262848,,,
258,541.149231,694.955322,124.101959,,,,458.814575,649.290710,85.791832,790.396606,754.624573,258.976959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.540466,724.890930,408.145020,,,,,,,,,,,,,,,,,,,,,,,,,424.955231,728.152039,90.256554,,,
