Weight61
Date:,2025/04/23
Time:,12:59:44
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
265,,,,467.398346,648.646790,102.881546,,,,753.846924,799.526184,191.085251,,,,,,,,,,,,,528.852600,721.181152,87.454887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.455261,717.879395,101.285194,791.742920,777.693909,273.879150,,,,,,,,,
266,,,,467.524750,648.717529,103.095535,,,,753.832642,799.756836,191.105576,,,,,,,,,,,,,528.804810,721.282837,87.485451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.411499,717.903015,101.229591,792.138916,777.722595,273.285889,,,,,,,,,
267,,,,467.634369,648.717163,103.153587,,,,753.832642,800.029419,191.103790,,,,,,,,,,,,,528.783997,721.391357,87.408638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.406403,717.906982,101.219292,791.954834,778.164246,273.724609,,,,,,,,,
268,,,,467.726990,648.582703,102.881241,,,,753.827209,800.110779,191.024780,,,,,,,,,,,,,528.732727,721.554321,87.404900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.417389,717.912659,101.260689,792.131897,778.256592,273.809113,,,,,,,,,
269,,,,467.860596,648.505676,102.736931,,,,753.832642,800.255493,190.973328,,,,,,,,,,,,,528.852356,721.752136,87.066208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.431702,717.820129,101.245842,791.761414,778.541382,274.041504,,,,,,,,,
270,,,,468.029114,648.541321,102.387741,,,,754.058594,800.520386,190.662659,,,,,,,,,,,,,528.933105,721.918518,86.932335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.429504,717.806458,101.236320,791.560791,778.675476,274.217438,,,,,,,,,
271,,,,468.051910,648.642883,102.469368,,,,754.015442,800.049988,190.662903,,,,,,,,,,,,,528.943420,722.019592,86.980583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.426605,717.812256,101.238388,791.449341,778.782043,274.250214,,,,,,,,,
272,,,,468.132050,648.507935,102.559395,,,,753.813416,799.982422,190.801788,,,,,,,,,,,,,528.904114,722.110107,86.930183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.444885,717.720520,101.208115,791.287476,778.909790,274.351105,,,,,,,,,
273,,,,467.614838,648.039124,102.815231,,,,753.595703,799.699707,191.005539,,,,,,,,,,,,,528.889160,722.232422,86.941200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.459320,717.702698,101.185730,791.103271,779.049988,274.472168,,,,,,,,,
274,,,,468.054779,648.391296,103.009209,,,,753.435547,799.726257,191.136322,,,,,,,,,,,,,528.892395,722.358093,86.892387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.482941,717.715637,101.122131,790.830688,779.226929,274.602173,,,,,,,,,
275,,,,467.793884,648.148254,102.858482,,,,753.398010,799.788269,191.193359,,,,,,,,,,,,,528.791016,722.574036,86.943367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.495331,717.729492,101.149033,790.679016,779.290710,274.732086,,,,,,,,,
276,,,,468.177307,648.655029,102.656342,,,,753.305542,799.842529,191.208939,,,,,,,,,,,,,528.643738,722.665588,86.878983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.483124,717.732422,101.176384,790.554382,779.413208,274.816223,,,,,,,,,
277,,,,468.382080,648.889648,102.468430,,,,753.191589,799.839722,191.212708,,,,,,,,,,,,,528.773315,722.619690,86.886383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.479797,717.643066,101.167084,790.521545,779.529419,274.876892,,,,,,,,,
278,,,,468.400787,648.781067,102.450989,,,,753.146423,799.843079,191.236328,,,,,,,,,,,,,528.756592,722.762024,86.935890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.444794,717.642578,101.053017,790.362244,779.565369,274.986176,,,,,,,,,
279,,,,468.384399,648.812256,102.469444,,,,753.064514,799.835510,191.329636,,,,,,,,,,,,,528.646362,722.864624,86.887634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.440460,717.652588,101.024925,790.263794,779.572449,275.007172,,,,,,,,,
280,,,,468.322906,648.730835,102.520721,,,,753.018066,799.822571,191.367233,,,,,,,,,,,,,528.702759,722.909973,86.914154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.438019,717.654968,101.035919,790.210022,779.679138,275.065552,,,,,,,,,
281,,,,468.387512,648.783752,102.533775,,,,752.890137,799.847412,191.395477,,,,,,,,,,,,,528.637390,722.919250,86.824394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.448059,717.753418,101.008568,790.132751,779.736877,275.107330,,,,,,,,,
282,,,,468.355530,648.966003,102.452835,,,,752.879822,799.728027,191.478470,,,,,,,,,,,,,528.592590,722.925476,86.826759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.375916,717.748169,100.975334,790.075012,779.709656,275.156616,,,,,,,,,
283,,,,468.334625,649.024048,102.452400,,,,752.851318,799.598938,191.494095,,,,,,,,,,,,,528.493774,723.045288,86.881912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.309570,717.749329,100.950462,790.038757,779.705322,275.168060,,,,,,,,,
284,,,,468.026459,648.462280,102.407295,,,,752.854858,799.564209,191.516693,,,,,,,,,,,,,528.525696,723.006531,86.891769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.413208,717.766479,100.851189,790.031799,779.720825,275.203125,,,,,,,,,
285,,,,467.946167,648.258606,102.488213,,,,752.848206,799.491394,191.506042,,,,,,,,,,,,,528.451843,723.042603,86.851852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.353821,717.757629,100.822739,789.916443,779.758240,275.279755,,,,,,,,,
286,,,,468.171234,648.778503,102.532310,,,,752.812866,799.378052,191.497131,,,,,,,,,,,,,528.462097,723.024658,86.815689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.336029,717.765137,100.801323,789.920532,779.741516,275.330505,,,,,,,,,
287,,,,468.400024,649.039429,102.656990,,,,752.832520,799.261963,191.459320,,,,,,,,,,,,,528.572693,722.725159,86.884331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.352905,717.752380,100.729240,789.857239,779.862915,275.363098,,,,,,,,,
288,,,,468.078979,648.445129,102.594765,,,,752.855713,799.245422,191.433655,,,,,,,,,,,,,528.459167,722.834595,86.856071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.398376,717.767822,100.524673,789.921936,779.843323,275.344727,,,,,,,,,
289,,,,468.207947,648.758240,102.726768,,,,752.775085,799.167603,191.400040,,,,,,,,,,,,,528.425415,722.881165,86.854729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.485779,717.774841,100.394089,789.897827,779.920654,275.335754,,,,,,,,,
290,,,,468.244293,648.781494,102.519653,,,,752.825867,799.074829,191.507248,,,,,,,,,,,,,528.389954,722.877747,86.823692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.405823,717.763794,100.591637,789.866089,780.006714,275.549438,,,,,,,,,
291,,,,468.192261,648.910828,102.415588,,,,752.742554,799.035950,191.439774,,,,,,,,,,,,,528.424622,722.874512,86.826363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.321564,717.782043,100.532539,789.724915,780.037354,275.709839,,,,,,,,,
292,,,,468.227661,648.957764,102.343498,,,,752.782471,799.031677,191.459091,,,,,,,,,,,,,528.325073,722.712341,86.531120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.397827,717.697388,100.395958,789.708984,780.106628,275.794556,,,,,,,,,
293,,,,468.247040,648.604065,102.025375,,,,752.678040,799.037903,191.457199,,,,,,,,,,,,,528.142578,722.718384,86.581520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.465851,717.674805,100.304092,789.760193,780.130005,275.812592,,,,,,,,,
294,,,,468.206482,648.562439,102.150688,,,,,,,,,,,,,,,,,,,528.260010,722.695984,86.536171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.481323,717.677124,100.284157,789.805176,780.205139,275.846039,,,,,,,,,
295,,,,467.258636,648.380554,102.752426,,,,,,,,,,,,,,,,,,,528.290039,722.660339,86.517677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.410522,717.678284,100.356400,789.770203,780.263306,275.877106,752.689392,798.927979,191.415237,,,,,,
296,,,,467.859070,648.423889,102.559357,,,,,,,,,,,,,,,,,,,528.336426,722.544189,86.484230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.421478,717.684753,100.368645,789.855103,780.212036,275.955566,752.708862,798.825256,191.374420,,,,,,
297,,,,468.152100,648.595398,102.282646,,,,,,,,,,,,,,,,,,,528.271301,722.553406,86.510269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.397614,717.678406,100.385193,789.809753,780.284302,275.973572,752.703979,798.803406,191.405426,,,,,,
298,,,,467.745239,648.310059,102.521156,,,,,,,,,,,,,,,,,,,528.282166,722.649536,86.714066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.385529,717.677551,100.398109,789.826416,780.328308,276.029053,752.763367,798.800781,191.471558,,,,,,
299,,,,467.956451,648.451843,102.443352,,,,,,,,,,,,,,,,,,,528.254211,722.588623,86.579865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.429291,717.683960,100.359459,789.831909,780.330505,276.038239,752.719055,798.713013,191.496048,,,,,,
300,,,,467.592743,648.312378,102.591316,,,,,,,,,,,,,,,,,,,528.275146,722.638855,86.749680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.408722,717.690430,100.430901,789.925232,780.334290,276.057037,,,,,,,,,
301,,,,467.921112,648.520447,102.351685,,,,,,,,,,,,,,,,,,,528.274292,722.545837,86.623894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.374756,717.681213,100.424095,790.018799,780.294006,276.029968,,,,752.781067,798.625549,191.504501,,,
302,,,,468.202454,648.725647,102.330421,,,,,,,,,,,,,,,,,,,528.318115,722.535889,86.492294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.358246,717.691040,100.321785,789.931335,780.350159,276.057159,,,,752.781067,798.625549,191.504501,,,
303,,,,468.233856,648.790100,102.325394,,,,,,,,,,,,,,,,,,,528.264954,722.551086,86.564774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.403412,717.677551,100.352943,789.909241,780.427429,276.178314,,,,752.731873,798.585266,191.494141,,,
304,,,,467.700928,648.351501,102.847847,,,,,,,,,,,,,,,,,,,528.227112,722.643860,86.619591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.290833,717.681274,100.349098,790.018982,780.383301,276.174591,,,,752.766479,798.600403,191.544235,,,
305,,,,467.363220,648.026672,103.261520,,,,,,,,,,,,,,,,,,,528.279541,722.714111,86.910759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.322357,717.786682,100.356018,790.003357,780.407593,276.148895,,,,752.880432,798.500305,191.558899,,,
306,,,,467.925964,648.414368,102.804001,,,,,,,,,,,,,,,,,,,528.292847,722.627075,86.918495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.314667,717.794861,100.371323,790.101440,780.371216,276.183472,,,,753.022400,798.267883,191.707535,,,
307,,,,467.841766,648.332336,102.485260,,,,,,,,,,,,,,,,,,,528.290588,722.722900,86.900986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.337036,717.796814,100.352631,790.087158,780.384155,276.214722,,,,752.979126,798.338135,191.645859,,,
308,,,,467.703583,648.201782,102.523399,,,,,,,,,,,,,,,,,,,528.194397,722.750977,86.917183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.247589,717.776978,100.241074,790.088623,780.443420,276.269867,,,,752.953552,798.366760,191.656723,,,
309,,,,467.575562,648.112732,102.682625,,,,,,,,,,,,,,,,,,,528.243225,722.713074,86.876617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.320740,717.767212,100.263809,790.164185,780.384644,276.267792,,,,752.971497,798.289917,191.756302,,,
310,,,,467.523468,648.076965,102.708740,,,,,,,,,,,,,,,,,,,528.200378,722.628601,86.666740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.309479,717.782837,100.198936,790.185669,780.498901,276.276245,,,,752.656128,798.186768,192.174240,,,
311,,,,467.607849,648.176453,102.628563,,,,,,,,,,,,,,,,,,,528.234802,722.666870,86.857048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.264404,717.774170,100.193077,790.203186,780.521484,276.371002,,,,752.387939,798.226990,192.558823,,,
312,,,,467.996918,648.587036,102.095688,,,,,,,,,,,,,,,,,,,528.253296,722.723328,86.952095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.244446,717.772949,100.218132,790.307312,780.467773,276.376831,,,,752.101196,798.324097,192.783905,,,
313,,,,467.835602,648.398987,102.226891,,,,,,,,,,,,,,,,,,,528.225952,722.615051,86.913712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.237671,717.774414,100.233292,790.371277,780.465393,276.428436,,,,,,,,,
314,,,,467.538269,648.217468,102.943985,,,,,,,,,,,,,,,,,,,528.274658,722.588013,86.887604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.224731,717.699829,100.289955,790.317749,780.424866,276.435638,,,,,,,,,
315,,,,467.899658,648.447021,102.302734,,,,,,,,,,,,,,,,,,,528.127258,722.562866,86.706749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.210266,717.688293,100.316925,790.383911,780.459839,276.465515,,,,,,,752.675171,797.933899,192.279678
316,,,,467.753937,648.225220,102.135468,,,,,,,,,,,,,,,,,,,528.278137,722.500183,86.656776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.246368,717.789734,100.298973,790.483521,780.372803,276.482025,,,,,,,752.047546,798.113220,192.782196
317,,,,468.058105,648.466858,101.965538,,,,,,,,,,,,,,,,,,,528.284058,722.570007,86.792038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.306488,717.706909,100.348251,790.538696,780.345764,276.480591,,,,,,,752.185852,797.943359,192.837494
318,,,,468.249268,648.641357,102.018829,,,,,,,,,,,,,,,,,,,528.233704,722.499023,86.876823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.365479,717.686157,100.312309,790.551697,780.347229,276.570129,,,,,,,752.290405,797.838989,192.688934
319,,,,468.277191,648.634399,102.064926,,,,,,,,,,,,,,,,,,,528.207153,722.472961,86.910622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.253510,717.688843,100.270813,790.547974,780.344238,276.594269,,,,,,,752.534058,797.649109,192.485428
320,,,,468.225983,648.502075,102.125916,,,,,,,,,,,,,,,,,,,528.153503,722.387817,86.722595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.213470,717.692932,100.295052,790.547729,780.343323,276.589172,,,,,,,752.472717,797.592834,192.469955
321,,,,468.104736,648.502197,101.983849,,,,,,,,,,,,,,,,,,,528.201172,722.369690,86.826866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.220490,717.698059,100.326035,790.608215,780.267639,276.630615,,,,,,,752.481384,797.565430,192.486053
322,,,,468.036682,648.546875,101.896111,,,,,,,,,,,,,,,,,,,528.264160,722.330994,86.852905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.224457,717.698730,100.329498,790.634521,780.245361,276.628937,,,,,,,752.593506,797.438965,192.396759
323,,,,468.010864,648.624695,101.874161,,,,,,,,,,,,,,,,,,,528.233276,722.258606,86.682320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.268768,717.687805,100.185341,790.704834,780.240295,276.632965,,,,,,,752.632751,797.303894,192.317749
324,,,,467.989166,648.589233,101.893242,,,,,,,,,,,,,,,,,,,528.249329,722.257202,86.589394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.200165,717.694519,100.177155,790.721619,780.143494,276.647156,,,,,,,752.560425,797.229797,192.334732
325,,,,467.961334,648.511902,101.913414,,,,,,,,,,,,,,,,,,,528.273621,722.252930,86.567215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.174896,717.707336,100.179985,790.717102,780.123047,276.575562,,,,,,,752.655334,797.158081,192.320206
326,,,,468.051453,648.528503,102.121147,,,,,,,,,,,,,,,,,,,528.321411,722.210205,86.582481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.188477,717.705750,100.170143,790.694641,780.137939,276.567444,,,,,,,752.553040,797.125916,192.366882
327,,,,467.963928,648.531921,102.009972,,,,,,,,,,,,,,,,,,,528.258423,722.246826,86.596954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.176514,717.685364,100.152916,790.710327,780.126526,276.623444,,,,,,,752.536255,796.990784,192.370132
328,,,,468.021729,648.608582,102.093086,,,,,,,,,,,,,,,,,,,528.183105,722.265198,86.578354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.195923,717.688660,100.092926,790.819946,779.983643,276.617859,,,,,,,752.657349,796.835876,192.257965
329,,,,468.072021,648.632385,102.134186,,,,,,,,,,,,,,,,,,,528.168884,722.299744,86.623276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.228058,717.686096,100.048256,790.798584,779.998230,276.616699,,,,,,,752.791504,796.791809,192.261215
330,,,,468.067169,648.638733,102.183990,,,,,,,,,,,,,,,,,,,528.263855,722.214233,86.681313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.275269,717.692261,99.999893,790.789307,780.009766,276.621582,,,,,,,752.823425,796.707153,192.241592
331,,,,468.124451,648.611328,101.825851,,,,,,,,,,,,,,,,,,,528.160156,722.269287,86.697456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.285400,717.783813,100.000885,790.911987,779.959290,276.631622,,,,,,,752.884460,796.665894,192.188293
332,,,,468.069122,648.646240,101.999771,,,,,,,,,,,,,,,,,,,528.050720,722.308167,86.782761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.237274,717.797119,100.017616,790.958557,779.861450,276.602661,,,,,,,,,
333,,,,468.039886,648.675110,102.074554,,,,,,,,,,,,,,,,,,,528.239197,722.218384,86.694077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.188019,717.801575,100.225548,791.454834,779.648865,276.165771,,,,,,,,,
