Grasp44;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/16;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;14:28:07;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
105;903.903809;736.349060;135.834457;768.442932;726.158142;147.490616;1190.287354;851.139465;392.461945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
106;903.469421;734.534668;135.423645;767.163452;724.880432;146.946854;1189.673584;850.714172;392.261200;;;;;;;870.882935;646.216492;152.035004;;;;;;;;;;;;;;;;;;;;;
107;902.652100;732.990723;135.189285;766.441406;723.318542;146.209824;1189.061646;850.257813;392.148163;;;;;;;870.242432;644.979309;151.258987;;;;;;;;;;;;;;;;;;;;;
108;901.488403;731.405396;134.687912;766.063354;721.580688;145.972473;1188.127441;849.846436;391.828613;;;;;;;868.855225;643.402893;150.120026;;;;;;;;;;;;;;;;;;;;;
109;901.097168;730.176208;134.373428;765.026428;720.281433;145.598923;1187.353760;849.447632;391.370300;;;;;;;867.780579;641.818848;150.137634;;;;;;;;;;;;;;;;;;;;;
110;900.635132;728.701660;133.780029;764.201416;718.730164;145.422577;1186.868286;849.003479;391.128571;;;;;;;866.729492;639.856995;150.657333;;;;;;;;;;;;;;;;;;;;;
111;899.701355;726.913879;133.507813;763.663330;717.165466;144.314560;1186.201538;848.557983;390.640259;;;;;;;866.484375;638.738647;149.510620;;;;;;;;;;;;;;;;;;;;;
112;899.208130;725.564453;133.261795;763.034668;715.616638;143.470078;1185.415039;848.235840;390.328979;;;;;;;865.909546;637.402771;148.474564;;;;;;;;;;;;;;;;;;;;;
113;898.955078;724.468445;132.620712;762.541199;714.151001;143.261017;1184.852295;847.740967;390.298126;;;;;;;865.032043;635.877930;147.479736;;;;;;;;;;;;;;;;;;;;;
114;898.181091;723.069824;131.974899;761.306091;712.404724;142.376740;1183.928955;847.539185;389.807343;;;;;;;864.893982;634.221436;147.140045;;;;;;;;;;;;;;;;;;;;;
115;897.017578;721.741333;131.309082;760.909363;710.464417;141.514053;1182.856445;847.171814;389.160583;;;;;;;864.288940;632.767151;145.944504;;;;;;;;;;;;;;;;;;;;;
116;896.459778;720.545715;131.019821;760.822266;708.307556;140.174805;1181.970459;846.730591;388.992828;;;;;;;863.158447;631.290955;144.494965;;;;;;;;;;;;;;;;;;;;;
117;896.215027;719.199341;130.663010;760.775818;706.245117;139.283325;1181.196289;846.416199;388.800415;;;;;;;862.461060;629.921997;143.299576;;;;;;;;;;;;;;;;;;;;;
118;895.994141;718.299316;130.134079;760.367493;704.301331;139.022232;1180.645508;845.980347;388.721375;;;;;;;862.027405;628.364258;142.614609;;;;;;;;;;;;;;;;;;;;;
119;895.271545;716.999146;129.288498;759.811462;702.603516;138.262573;1180.077148;845.614136;388.324951;;;;;;;861.932556;627.129822;140.472092;;;;;;;;;;;;;;;;;;;;;
120;894.574463;715.370605;128.538849;759.876282;701.010315;136.944733;1179.249146;845.161499;387.921356;;;;;;;860.696106;625.843201;139.189636;;;;;;;;;;;;;;;;;;;;;
121;894.127319;714.362549;128.200226;759.839172;699.761536;136.378021;1178.508667;844.659180;387.501312;;;;;;;859.101990;624.624817;138.003586;;;;;;;;;;;;;;;;;;;;;
122;893.887390;713.723633;128.115326;760.388611;698.317566;136.420410;1177.790161;844.277466;387.031525;;;;;;;858.159973;623.221802;136.477798;;;;;;;;;;;;;;;;;;;;;
