;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;;*44;;;*45;;;*46;;;*47;;;*48;;;*49;;;*50;;;*51;;;*52;;;*53;;;*54;;;*55;;;*56;;;*57;;;*58;;;*59;;;*60;;;*61;;;*62;;;*63;;;*64;;;*65;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
539;550.806396;724.730530;116.718727;740.928589;767.658936;294.744659;;;;;;;;;;;;;;;;;;;;;;483.264557;651.710449;83.805206;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;837.039673;807.632324;486.287109;;;;;;;;;;;;;422.578583;721.153564;100.596558;;;;;;;;;;;;;;;;;;;;;
540;550.958313;724.762451;116.638779;740.896301;767.664124;294.679810;;;;;;;;;;;;;;;;;;;;;;483.311951;651.716736;83.789101;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;837.016235;807.638000;486.287354;;;;;;;;;;;;;422.576294;721.149231;100.570595;;;;;;;;;;;;;;;;;;;;;
541;550.825806;724.829346;116.601845;740.935242;767.664490;294.677673;;;;;;;;;;;;;;;;;;;;;;483.329681;651.781311;83.766716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.927002;807.636292;486.153717;;;;;;;;;;;;;422.650116;721.245178;100.448936;;;;;;;;;;;;;;;;;;;;;
542;550.753479;724.925049;116.604774;741.016907;767.595215;294.626190;;;;;;;;;;;;;;;;;;;;;;483.379578;651.806580;83.706253;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.917480;807.640320;486.178864;;;;;;;;;;;;;422.627472;721.267090;100.360123;;;;;;;;;;;;;;;;;;;;;
543;550.752136;725.018372;116.569168;741.051758;767.683167;294.589539;;;;;;;;;;;;;;;;;;;;;;483.448486;651.941345;83.649857;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.808594;807.633911;486.128601;;;;;;;;;;;;;422.635040;721.360168;100.315590;;;;;;;;;;;;;;;;;;;;;
544;550.803955;725.040833;116.653870;741.153687;767.626648;294.590424;;;;;;;;;;;;;;;;;;;;;;483.463562;651.988892;83.623795;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.610168;807.733154;486.194489;;;;;;;;;;;;;422.630768;721.410156;100.250984;;;;;;;;;;;;;;;;;;;;;
545;550.795898;725.110291;116.556816;741.161621;767.668396;294.562408;;;;;;;;;;;;;;;;;;;;;;483.485474;652.060425;83.619881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.560486;807.751648;486.243988;;;;;;;;;;;;;422.645325;721.500244;100.001427;;;;;;;;;;;;;;;;;;;;;
546;550.862305;725.200317;116.537292;741.244141;767.690857;294.536743;;;;;;;;;;;;;;;;;;;;;;483.523407;652.151245;83.587158;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.623718;807.734924;486.169617;;;;;;;;;;;;;422.709137;721.696167;99.902908;;;;;;;;;;;;;;;;;;;;;
547;550.834412;725.311707;116.486282;741.345764;767.693665;294.519470;;;;;;;;;;;;;;;;;;;;;;483.572571;652.341431;83.540573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.576843;807.733276;486.137512;;;;;;;;;;;;;422.775208;721.801147;99.591805;;;;;;;;;;;;;;;;;;;;;
548;550.846436;725.326721;116.440094;741.464172;767.741516;294.456665;;;;;;;;;;;;;;;;;;;;;;483.640289;652.465820;83.443062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.630005;807.816162;486.121277;;;;;;;;;;;;;422.791168;721.907776;99.298683;;;;;;;;;;;;;;;;;;;;;
549;551.024475;725.399841;116.359642;741.515137;767.740845;294.395569;;;;;;;;;;;;;;;;;;;;;;483.715332;652.556458;83.410049;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.493835;807.941223;486.169220;;;;;;;;;;;;;422.834229;722.109253;99.119217;;;;;;;;;;;;;;;;;;;;;
550;551.204224;725.492798;116.349739;741.502014;767.711304;294.426422;;;;;;;;;;;;;;;;;;;;;;483.745514;652.661377;83.337563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.444336;807.944031;486.208710;;;;;;;;;;;;;422.841705;722.345215;98.975792;;;;;;;;;;;;;;;;;;;;;
551;551.359375;725.490784;116.137535;741.543579;767.726501;294.473022;;;;;;;;;;;;;;;;;;;;;;483.813049;652.729065;83.352608;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.308289;808.032837;486.279602;;;;;;;;;;;;;422.944092;722.467834;98.872467;;;;;;;;;;;;;;;;;;;;;
552;551.567993;725.552551;116.043900;741.564270;767.675659;294.581543;;;;;;;;;;;;;;;;;;;;;;483.900116;652.754761;83.298180;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.474060;808.123901;486.351807;;;;;;;;;;;;;423.041382;722.635742;98.900642;;;;;;;;;;;;;;;;;;;;;
553;551.705017;725.562805;115.888580;741.602356;767.623169;294.455505;;;;;;;;;;;;;;;;;;;;;;483.990234;652.742859;83.214859;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.609924;808.130920;486.133453;;;;;;;;;;;;;423.062714;722.737061;98.920448;;;;;;;;;;;;;;;;;;;;;
554;551.827759;725.571106;115.724548;741.589355;767.621033;294.403290;;;;;;;;;;;;;;;;;;;;;;484.092987;652.724304;83.111748;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.686829;808.206665;486.136475;;;;;;;;;;;;;423.053925;722.828064;98.939857;;;;;;;;;;;;;;;;;;;;;
555;551.926147;725.576965;115.624557;741.601990;767.615540;294.377472;;;;;;;;;;;;;;;;;;;;;;484.164307;652.765137;82.999229;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.668823;808.351624;486.201782;;;;;;;;;;;;;423.118896;722.921753;98.892532;;;;;;;;;;;;;;;;;;;;;
556;552.031921;725.567200;115.527405;741.625671;767.510742;294.450653;;;;;;;;;;;;;;;;;;;;;;484.187744;652.772339;82.948692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.535095;808.487122;486.293854;;;;;;;;;;;;;423.469788;722.979309;99.084450;;;;;;;;;;;;;;;;;;;;;
557;552.174805;725.562439;115.416550;741.610596;767.522461;294.388977;;;;;;;;;;;;;;;;;;;;;;484.218628;652.785645;82.927673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.509644;808.567749;486.336823;;;;;;;;;;;;;423.465881;723.073853;99.064850;;;;;;;;;;;;;;;;;;;;;
558;552.216003;725.542725;115.269867;741.588135;767.528015;294.355560;;;;;;;;;;;;;;;;;;;;;;484.259003;652.772461;82.918350;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.483582;808.586304;486.303619;;;;;;;;;;;;;423.436401;723.085876;99.048843;;;;;;;;;;;;;;;;;;;;;
559;552.281677;725.484009;115.045677;741.505859;767.367615;294.477234;;;;;;;;;;;;;;;;;;;;;;484.264801;652.766541;82.918854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.407959;808.610107;486.312195;;;;;;;;;;;;;423.484100;723.161438;99.108414;;;;;;;;;;;;;;;;;;;;;
560;552.313660;725.532898;115.208313;741.526489;767.241760;294.535522;;;;;;;;;;;;;;;;;;;;;;484.263672;652.743530;82.850647;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.337585;808.731628;486.346191;;;;;;;;;;;;;423.427429;723.181641;99.085640;;;;;;;;;;;;;;;;;;;;;
561;552.250244;725.537842;115.162010;741.463135;767.133362;294.490234;;;;;;;;;;;;;;;;;;;;;;484.173920;652.693726;82.686157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.422363;808.752625;486.271271;;;;;;;;;;;;;423.522827;723.178223;99.082779;;;;;;;;;;;;;;;;;;;;;
562;552.248718;725.443665;115.101692;741.481689;767.090088;294.398895;;;;;;;;;;;;;;;;;;;;;;484.124786;652.684021;82.667709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.476624;808.734741;486.246399;;;;;;;;;;;;;423.429871;723.190308;98.978378;;;;;;;;;;;;;;;;;;;;;
563;552.333923;725.402100;114.870743;741.422180;767.050049;294.383728;;;;;;;;;;;;;;;;;;;;;;484.116943;652.730774;82.636078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.411011;808.774658;486.232819;;;;;;;;;;;;;423.374939;723.095398;98.978447;;;;;;;;;;;;;;;;;;;;;
564;552.341553;725.403015;114.839363;741.373962;766.987061;294.380768;;;;;;;;;;;;;;;;;;;;;;484.135620;652.711548;82.675003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.390991;808.861572;486.282959;;;;;;;;;;;;;423.356262;723.079163;99.008980;;;;;;;;;;;;;;;;;;;;;
565;552.286072;725.422119;114.780624;741.276672;766.900574;294.448608;;;;;;;;;;;;;;;;;;;;;;484.126434;652.614502;82.633934;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.008179;808.984985;486.634125;;;;;;;;;;;;;423.352295;723.085144;99.021797;;;;;;;;;;;;;;;;;;;;;
566;552.173706;725.470093;114.874008;741.163635;766.814758;294.557495;;;;;;;;;;;;;;;;;;;;;;484.124054;652.702026;82.593163;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;836.202087;808.960205;486.618652;;;;;;;;;;;;;423.293793;723.094788;98.977478;;;;;;;;;;;;;;;;;;;;;
567;552.204834;725.528564;114.666260;740.803284;766.821472;294.831848;;;;;;;;;;;;;;;;;;;;;;484.164368;652.752258;82.558968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.950806;809.076355;486.711884;;;;;;;;;;;;;423.309235;723.103516;98.910706;;;;;;;;;;;;;;;;;;;;;
568;552.185608;725.589844;114.776939;740.555969;766.873413;294.940857;;;;;;;;;;;;;;;;;;;;;;484.124390;652.643433;82.487328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.773193;809.101685;486.838623;;;;;;;;;;;;;423.171143;723.114014;98.861618;;;;;;;;;;;;;;;;;;;;;
569;552.248840;725.598816;114.697701;740.333801;766.630676;295.139130;;;;;;;;;;;;;;;;;;;;;;484.101288;652.595581;82.484756;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.649719;809.215637;487.034241;;;;;;;;;;;;;423.148468;723.037109;98.823051;;;;;;;;;;;;;;;;;;;;;
570;552.187622;725.552307;114.569618;740.191406;766.693848;295.331390;;;;;;;;;;;;;;;;;;;;;;484.124329;652.635132;82.518211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.655884;809.238708;487.040710;;;;;;;;;;;;;423.182678;723.018311;98.797943;;;;;;;;;;;;;;;;;;;;;
571;552.188049;725.617554;114.568703;740.076416;766.709473;295.435669;;;;;;;;;;;;;;;;;;;;;;484.080109;652.637817;82.509117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.706665;809.235718;487.014771;;;;;;;;;;;;;423.112244;723.035034;98.763809;;;;;;;;;;;;;;;;;;;;;
572;552.223572;725.638184;114.489632;739.968445;766.712830;295.469086;;;;;;;;;;;;;;;;;;;;;;484.094360;652.654358;82.488693;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.753174;809.314392;487.087616;;;;;;;;;;;;;423.119385;723.031128;98.740692;;;;;;;;;;;;;;;;;;;;;
573;552.229004;725.591125;114.272285;739.957886;766.742615;295.305786;;;;;;;;;;;;;;;;;;;;;;484.041473;652.648926;82.423111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.666931;809.324890;487.190765;;;;;;;;;;;;;423.129120;723.031189;98.740387;;;;;;;;;;;;;;;;;;;;;
574;552.175598;725.638855;114.376839;739.861084;766.674744;295.338531;;;;;;;;;;;;;;;;;;;;;;484.029694;652.657227;82.449066;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.700317;809.310669;487.265045;;;;;;;;;;;;;423.128571;723.031677;98.744423;;;;;;;;;;;;;;;;;;;;;
575;552.130127;725.651917;114.400146;739.828369;766.620056;295.414764;;;;;;;;;;;;;;;;;;;;;;484.028961;652.655457;82.466774;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.695129;809.317871;487.272644;;;;;;;;;;;;;423.108917;723.034729;98.753647;;;;;;;;;;;;;;;;;;;;;
576;552.164429;725.644104;114.297928;739.695374;766.536011;295.487305;;;;;;;;;;;;;;;;;;;;;;484.030884;652.644958;82.429672;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.664612;809.401978;487.320160;;;;;;;;;;;;;423.101410;723.035583;98.761482;;;;;;;;;;;;;;;;;;;;;
577;552.125122;725.655029;114.322594;739.604187;766.506714;295.545715;;;;;;;;;;;;;;;;;;;;;;483.971375;652.637329;82.370804;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.643494;809.332092;487.414398;;;;;;;;;;;;;423.123016;723.029785;98.744568;;;;;;;;;;;;;;;;;;;;;
578;552.168579;725.644897;114.286652;739.581909;766.435364;295.614075;;;;;;;;;;;;;;;;;;;;;;484.034607;652.643616;82.372337;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.719055;809.280884;487.407074;;;;;;;;;;;;;423.052368;723.040894;98.704071;;;;;;;;;;;;;;;;;;;;;
579;552.174011;725.661499;114.207771;739.552307;766.415405;295.624817;;;;;;;;;;;;;;;;;;;;;;484.055115;652.645325;82.374779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.535706;809.385193;487.578827;;;;;;;;;;;;;423.056091;723.038086;98.688492;;;;;;;;;;;;;;;;;;;;;
580;552.104126;725.661072;114.297791;739.499023;766.410828;295.707458;;;;;;;;;;;;;;;;;;;;;;484.037720;652.650818;82.365921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.595886;809.410217;487.616302;;;;;;;;;;;;;423.045410;723.041931;98.700043;;;;;;;;;;;;;;;;;;;;;
581;552.114807;725.651978;114.259888;739.466980;766.337769;295.720398;;;;;;;;;;;;;;;;;;;;;;483.995392;652.628235;82.286911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.693054;809.290649;487.711182;;;;;;;;;;;;;423.058899;723.037598;98.694405;;;;;;;;;;;;;;;;;;;;;
582;552.082886;725.571167;114.249649;739.407349;766.302490;295.767273;;;;;;;;;;;;;;;;;;;;;;483.979919;652.614197;82.316002;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.638123;809.384827;487.624878;;;;;;;;;;;;;423.067230;723.036072;98.684563;;;;;;;;;;;;;;;;;;;;;
583;552.090576;725.566345;114.253387;739.375488;766.222412;295.813782;;;;;;;;;;;;;;;;;;;;;;484.001221;652.654846;82.342369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.634827;809.298767;487.748047;;;;;;;;;;;;;423.069244;723.036072;98.680771;;;;;;;;;;;;;;;;;;;;;
584;552.114868;725.572937;114.224167;739.402649;766.194153;295.881409;;;;;;;;;;;;;;;;;;;;;;484.008209;652.668457;82.339867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.607910;809.282593;487.878113;;;;;;;;;;;;;423.065277;723.126648;98.705322;;;;;;;;;;;;;;;;;;;;;
585;552.151001;725.543396;114.215866;739.418335;765.929565;296.137299;;;;;;;;;;;;;;;;;;;;;;483.948212;652.634033;82.342064;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.569031;809.406738;487.964630;;;;;;;;;;;;;423.060150;723.053467;98.697273;;;;;;;;;;;;;;;;;;;;;
586;552.201294;725.545593;114.237663;739.332947;765.929749;296.230347;;;;;;;;;;;;;;;;;;;;;;483.955872;652.646179;82.360130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.750549;809.278931;487.899689;;;;;;;;;;;;;423.063782;723.119446;98.699448;;;;;;;;;;;;;;;;;;;;;
587;552.183533;725.538452;114.232155;739.355652;765.888855;296.303162;;;;;;;;;;;;;;;;;;;;;;483.935852;652.652954;82.300560;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.641296;809.400635;487.979095;;;;;;;;;;;;;423.063324;723.138489;98.702690;;;;;;;;;;;;;;;;;;;;;
588;552.187378;725.439209;114.260323;739.373474;765.880737;296.315338;;;;;;;;;;;;;;;;;;;;;;483.900085;652.650818;82.294868;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.640808;809.407776;487.999512;;;;;;;;;;;;;423.060638;723.138000;98.713654;;;;;;;;;;;;;;;;;;;;;
589;552.180908;725.417664;114.252708;739.382690;765.898376;296.304169;;;;;;;;;;;;;;;;;;;;;;483.831482;652.641663;82.332947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.716248;809.394653;488.035706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
