;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;;*41;;;*42;;;*43;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
280;678.029907;735.866150;215.292114;620.481262;647.082092;201.990250;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;553.494202;706.769958;222.403351;;;;1027.223389;863.702759;406.873749;;;;921.095886;874.457642;284.377808;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
281;674.699341;736.293579;215.491730;616.371094;647.500427;202.023071;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;549.499573;707.918884;222.468903;;;;1024.799072;863.437439;407.095367;;;;917.028564;874.141663;285.665924;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
282;670.455383;736.842285;215.811813;612.404297;648.212646;202.087616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;545.778748;708.839355;222.118408;;;;1022.493469;862.822632;407.564911;;;;914.604248;873.511475;286.427643;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
283;666.549622;737.395691;215.863602;608.329224;648.967407;202.084152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;541.922180;709.832764;221.620667;;;;1020.499207;862.418945;407.205017;;;;910.795410;873.322205;287.616211;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
284;663.016479;737.797729;215.465317;604.632813;649.506104;201.741013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;537.870056;710.598755;221.055725;;;;1017.421631;862.156860;407.712738;;;;907.681091;872.593323;288.402832;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
285;659.639587;738.334167;214.786362;601.027466;650.329773;201.650162;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;534.372803;711.288269;220.483368;;;;1014.359497;861.794434;408.832703;;;;904.355835;872.306030;289.573853;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
286;656.063782;739.027039;214.908386;596.983093;650.908081;201.714737;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;530.894653;712.168335;219.110138;;;;1012.135620;861.099182;408.499146;;;;901.458252;871.422302;290.427307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
287;652.592773;739.236267;214.503189;593.446167;651.606812;201.431946;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;526.982361;713.145142;218.907837;;;;1010.236938;861.161743;408.218018;;;;898.223206;871.157837;291.280731;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
288;649.182617;740.065063;214.282471;589.810425;652.224182;200.943436;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;523.757874;714.204712;218.328369;;;;1007.807861;860.397156;408.220367;;;;895.816406;870.213867;291.771332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289;645.582092;740.379761;213.969940;586.233704;652.760986;200.181442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;520.213562;715.151855;217.327164;;;;1005.908203;859.896667;407.989594;;;;892.903015;869.649048;292.308594;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
290;642.671204;740.926819;213.719696;582.915833;653.501282;199.403732;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;516.966431;715.882813;216.847961;;;;1003.153992;859.425049;408.343262;;;;890.565369;869.054993;292.598511;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
291;639.185242;741.441284;212.989761;579.160889;654.218384;198.894867;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;513.754700;716.756531;215.355988;;;;;;;;;;886.437317;869.249084;294.092957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
292;636.442810;741.242920;212.515533;575.895264;654.879883;198.026016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;510.265503;717.607361;214.796310;;;;;;;;;;883.911194;868.161377;294.683228;998.272278;858.660706;408.383575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
293;633.247375;741.834167;212.340942;572.429993;655.340393;196.940933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;507.586761;718.712585;213.970963;;;;;;;;;;882.083557;867.401978;294.252167;996.480347;858.473450;408.143433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
294;630.613159;742.115051;211.396576;569.356201;656.024658;195.961517;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;504.480469;719.572632;213.267761;;;;;;;;;;879.249512;866.949341;294.555939;994.537354;857.800720;407.860931;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295;627.787964;741.914246;210.660675;565.932861;656.589111;195.134796;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;501.688110;720.252869;212.223587;;;;;;;;;;876.522156;866.785400;295.823486;992.390747;856.839905;408.048615;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
296;625.181580;742.157349;210.267410;562.825195;657.086060;193.967636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;498.826416;720.829834;211.084763;;;;;;;;;;874.004883;865.997009;295.883942;990.077087;855.760437;407.702484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297;622.383606;742.353821;209.096893;559.924561;657.535461;192.658920;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;496.303925;721.461243;210.189865;;;;;;;;;;871.747620;865.353149;295.911560;988.265015;854.982788;407.437775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298;620.004517;742.302734;208.017441;557.159119;658.077332;190.585007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;493.365662;722.270752;208.897202;;;;;;;;;;869.486511;864.565063;295.801453;986.015930;855.887878;407.772308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299;617.878113;742.082947;206.956146;554.448242;658.365906;189.355759;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;490.826874;722.900269;207.523941;;;;;;;;;;867.561401;863.727722;296.069611;983.764587;855.822693;407.427063;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300;614.860901;742.404785;206.835739;551.663208;658.542297;188.181747;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;488.209717;723.511475;206.498810;;;;;;;;;;865.302002;863.416565;296.293915;982.506165;854.915588;407.250244;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
301;612.785339;742.622009;205.367218;548.891541;659.011536;186.710632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;486.177429;724.147095;205.362198;;;;;;;;;;862.955139;863.268188;296.514435;980.502869;854.135864;406.079956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
302;610.319702;742.771545;204.244949;546.495667;659.320557;185.295425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;483.972351;724.417969;204.116257;;;;;;;;;;861.520020;861.815063;296.217590;978.226990;853.270508;405.578003;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
303;608.663879;742.796387;203.382523;544.166931;659.726074;183.306046;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;481.606354;724.869934;202.465790;;;;;;;;;;859.037598;861.576416;295.730560;976.883667;852.342712;405.438599;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304;606.522644;742.998230;202.295517;542.190796;659.936829;181.749817;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;856.849365;861.177429;295.776459;975.375916;851.713257;404.890717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
305;604.004150;743.111694;200.843048;540.059509;660.285767;180.629532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;855.312195;860.867371;296.182343;973.242920;852.202759;404.933044;477.600250;725.558777;199.254883;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
306;602.374268;743.056885;199.817169;537.674561;660.357666;179.106964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;853.174194;860.398499;295.684357;971.033569;852.256531;404.617981;475.436707;725.826660;198.514587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
307;600.672485;743.145813;198.392624;535.573914;660.638550;177.795593;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;851.924927;859.341553;295.042480;;;;473.684753;726.160645;196.764114;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
308;598.493896;743.252869;197.546143;533.866028;660.797363;175.817017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;850.377319;858.431213;294.579865;;;;471.667480;726.362122;195.031326;967.674377;850.330017;403.849945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
309;596.693359;743.195496;196.278702;532.406982;661.269287;173.591171;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;848.789185;857.919250;294.070190;;;;469.886505;726.510193;193.392151;965.685059;850.090393;402.926575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310;595.221252;743.240356;194.725937;530.263184;661.256165;172.464157;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;847.368652;857.536621;293.795441;;;;468.623688;726.820129;191.329453;964.613953;849.626038;402.479858;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
311;593.626526;743.323120;193.468536;528.639893;661.376404;170.940979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;844.969238;857.246704;293.707336;;;;466.733124;726.996094;189.962067;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312;591.693298;743.272766;192.035965;527.179077;661.428467;169.288406;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;842.787292;857.391846;293.884949;;;;464.850769;727.188538;187.951340;;;;960.927307;848.972107;401.845490;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
313;590.365234;743.283569;190.706802;525.497131;661.482910;167.069290;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;842.097595;856.125183;292.859467;;;;463.776794;727.325317;186.487030;;;;959.894897;848.281738;401.040375;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
314;589.192505;743.085876;189.232758;523.924683;661.591492;165.675247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;841.329163;855.150696;291.785278;;;;462.460876;727.583191;184.505524;;;;958.392273;847.776306;400.031677;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
315;587.941589;743.000793;187.170135;522.712891;661.647278;163.816452;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;839.926208;855.132690;290.786072;;;;460.966827;727.655029;182.809402;;;;957.283936;847.341003;399.484314;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
316;586.727356;743.011230;185.806351;521.452515;661.708618;161.695358;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;837.786316;854.877563;290.936981;;;;459.584808;727.640747;181.009766;;;;956.393921;846.989624;398.711243;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
317;585.275818;742.832275;184.428436;520.324097;661.829224;159.776718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;835.773376;854.383423;290.825043;;;;458.362244;727.699036;178.897995;;;;954.487976;846.752563;398.296906;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
318;584.285522;742.719849;182.939819;519.193665;661.885254;157.612488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;834.792664;853.773621;290.438171;;;;457.512787;727.731750;177.379974;;;;952.630493;846.497864;398.154297;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
319;583.356567;742.634094;181.192368;517.745789;661.753174;156.231262;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;834.382202;852.940308;289.289886;;;;456.396210;727.787354;175.035233;;;;951.437866;845.816467;397.594849;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
320;582.519592;742.417725;179.824570;516.935303;661.578003;154.403854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;833.494751;852.120789;288.338013;;;;;;;;;;950.691040;845.241028;396.651062;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
321;581.461304;742.266357;178.039078;515.702454;661.808655;152.668945;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;832.438171;851.873718;287.661957;;;;;;;;;;;;;454.341858;727.667542;171.159088;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
322;580.396301;741.956970;176.618500;515.158813;661.858032;150.390030;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;830.748657;851.831909;287.024170;;;;;;;;;;;;;453.137848;727.666138;169.840164;948.215454;844.593384;395.309814;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
323;579.314148;741.681885;175.262726;514.462524;661.993530;147.779816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;829.432129;851.427002;286.586761;;;;;;;;;;;;;452.568604;727.529724;168.316147;946.689575;844.590332;394.304657;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
324;578.406799;741.346558;173.592361;513.804138;661.762329;146.363632;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;828.263000;850.802490;286.232849;;;;;;;;;;;;;451.669250;727.572876;165.944641;945.595581;844.259460;394.104431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
325;578.005920;741.228638;171.615433;512.683960;661.490112;144.990479;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;827.501404;850.168518;285.487274;;;;;;;;;;;;;451.154388;727.459534;164.289276;944.258118;843.719299;393.728851;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
326;577.295410;741.001648;170.069519;512.062012;661.396484;143.350174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;826.703064;849.649902;284.523682;;;;;;;;;;;;;450.539124;727.296814;162.093079;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
327;576.953186;740.883606;168.381760;511.532867;661.351318;141.072998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;826.096985;849.010986;283.934692;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
328;576.405396;740.575500;166.965530;510.645691;660.899231;139.992172;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;825.240601;848.509766;283.159821;;;;;;;;;;;;;;;;;;;942.453491;842.378479;390.875702;448.990601;727.081482;158.912994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
329;575.772583;740.238525;165.938171;509.882629;660.685425;138.548279;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;824.477417;848.127197;282.104034;;;;;;;;;;;;;;;;;;;941.069153;842.215515;390.109192;448.284363;727.112366;156.784164;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
330;575.038818;739.925293;163.768890;509.221405;660.499512;136.890274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;823.690186;847.892273;281.473450;;;;;;;;;;;;;;;;;;;939.775452;841.979370;389.754395;448.049896;726.822205;154.881805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
331;574.485291;739.779175;162.287781;508.955963;660.419678;135.253342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;822.949951;847.500305;281.083832;;;;;;;;;;;;;;;;;;;939.132446;841.646790;389.304626;447.333374;726.823792;153.435501;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
332;573.951416;739.528503;161.176941;508.305237;660.276184;133.041565;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;821.813660;847.257141;280.269897;;;;;;;;;;;;;;;;;;;938.470337;841.226379;388.527863;446.969971;726.820679;151.842239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
333;573.518860;739.406250;159.243835;507.929657;660.292053;131.848236;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;820.854431;847.066162;279.138489;;;;;;;;;;;;;;;;;;;937.547302;840.835327;387.795593;446.405914;726.691528;150.398117;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
334;573.286377;739.256836;157.671356;507.665680;660.382263;129.473969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;820.010498;846.516479;278.641144;;;;;;;;;;;;;;;;;;;936.851440;840.518677;387.536804;446.022217;726.504578;148.734573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
335;572.836060;739.021667;156.479095;507.478088;660.338867;126.948257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;819.399536;846.133789;277.856384;;;;;;;;;;;;;;;;;;;936.120667;840.172729;386.355682;445.894012;726.374084;147.074081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
336;572.330505;738.611511;154.930176;506.980621;659.939819;126.419579;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;818.802368;845.818359;276.885132;;;;;;;;;;;;;;;;;;;935.155518;840.035339;385.522644;445.114746;726.268127;145.299500;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
337;572.027832;738.719543;153.289017;506.238983;659.848450;124.785934;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;818.868225;845.319580;275.844635;;;;;;;;;;;;;;;;;;;934.339905;839.859741;385.051270;444.761475;726.070374;144.099686;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
338;571.384399;738.458069;151.928665;505.838165;659.620972;123.001183;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;818.687622;844.888428;275.121307;;;;;;;;;;;;;;;;;;;933.480774;839.750427;384.661957;444.529541;725.931885;142.332138;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
339;570.669922;738.203064;150.972122;505.815460;659.654358;121.334320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;817.907532;844.532959;274.517151;;;;;;;;;;;;;;;;;;;932.428406;839.595215;383.898621;443.957245;725.859253;140.270309;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
340;570.217224;738.017700;149.695023;505.299103;659.726868;119.431038;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;816.767029;844.124573;273.600494;;;;;;;;;;;;;;;;;;;931.399170;839.362732;383.029633;443.519745;725.798096;139.316193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
341;569.691467;737.900085;148.244629;504.763641;659.672119;118.045456;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;816.364929;843.608887;272.800781;;;;;;;;;;;;;;;;;;;931.027649;839.109192;382.165894;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
342;569.482727;737.619934;146.742279;503.847504;659.081726;118.117683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;931.210022;838.628296;381.091492;;;;442.425232;725.685242;136.820801;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
343;568.959961;737.734619;145.932480;503.304230;659.053894;116.356255;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;930.999329;838.261108;380.045013;;;;441.877136;725.802856;135.904587;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
344;568.529724;737.719482;144.850998;502.951752;659.291565;114.423546;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;930.633789;837.966980;379.189697;;;;441.477478;725.817932;134.856277;815.110779;842.451904;270.299316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
345;567.966919;737.532654;143.234116;502.558197;659.502808;113.449936;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;441.159851;726.126831;133.189850;813.938232;842.567078;270.102966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
346;568.005066;737.247559;141.889740;501.738190;659.258606;112.978821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;440.786469;726.405762;132.128586;813.197571;842.386902;269.734650;929.191711;837.590515;377.987122;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
347;567.819641;737.181396;140.949646;500.723907;658.990173;112.428185;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;440.274353;726.531250;131.566345;812.405334;842.144958;268.826447;928.161499;837.335876;377.422577;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
348;567.378479;737.094055;140.062027;500.370056;659.032471;111.300484;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;439.854828;726.752686;130.840210;812.275269;841.582947;267.522736;927.009705;837.213257;377.046265;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
349;566.912537;737.244019;138.561310;499.876740;659.289673;110.123566;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;439.571503;727.184631;129.526047;812.002441;841.123657;266.657257;926.478455;836.955322;376.821411;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
350;566.671692;737.087463;137.392197;499.207764;659.488464;109.095863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;439.272064;727.697510;128.391296;811.728455;840.797974;266.309845;925.852905;836.930603;376.156342;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
