;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;;*37;;;*38;;;*39;;;*40;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
288;548.739685;725.168030;118.610405;487.425629;650.715881;79.152153;;;;;;;;;;;;;;;;;;;;;;;;;937.692200;834.787781;445.575134;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
289;548.843323;725.138306;118.540321;487.475311;650.668213;79.140839;;;;;;;;;;;;;;;;;;;;;;;;;937.648865;834.747375;445.529846;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.133362;720.075500;90.354233;;;;;;;;;;;;;;;;;;
290;548.920349;725.116577;118.690788;487.445648;650.683228;79.145348;;;;;;;;;;;;;;;;;;;;;;;;;937.572571;834.748108;445.573212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.178192;720.215881;89.700729;;;;;;;;;;;;;;;;;;
291;548.864441;725.143066;118.552193;487.397705;650.664246;79.160019;;;;;;;;;;;;;;;;;;;;;;;;;937.595520;834.776306;445.667908;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
292;548.866760;725.149536;118.500099;487.448242;650.656677;79.074211;;;;;;;;;;;;;;;;;;;;;;;;;937.611389;834.779419;445.683777;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
293;548.903503;725.118469;118.500267;487.421021;650.600403;79.169670;;;;;;;;;;;;;;;;;;;;;;;;;937.547852;834.779419;445.633667;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.178192;720.215881;89.700729;;;;;;;;;;;;;;;
294;548.959351;725.078125;118.489754;487.316772;650.502258;79.373802;;;;;;;;;;;;;;;;;;;;;;;;;937.528442;834.780640;445.620575;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
295;548.918152;725.108093;118.496780;487.319580;650.561096;79.363396;;;;;;;;;;;;;;;;;;;;;;;;;937.532166;834.835815;445.627899;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
296;548.744446;725.160583;118.532295;487.432343;650.644714;79.069809;;;;;;;;;;;;;;;;;;;;;;;;;937.534729;834.844055;445.630981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
297;548.701538;725.161560;118.563530;487.405365;650.698975;78.877251;;;;;;;;;;;;;;;;;;;;;;;;;937.531921;834.883484;445.637939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
298;548.820496;725.126953;118.493027;487.426575;650.612854;79.082939;;;;;;;;;;;;;;;;;;;;;;;;;937.411804;834.910522;445.618805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
299;548.807312;725.157837;118.466728;487.410034;650.669128;78.903709;;;;;;;;;;;;;;;;;;;;;;;;;937.430237;834.907654;445.658691;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
300;548.790344;725.166199;118.477188;487.390015;650.698425;78.876045;;;;;;;;;;;;;;;;;;;;;;;;;937.460449;834.903931;445.568329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.908295;720.240906;88.585037;;;;;;;;;;;;
301;548.746948;725.206177;118.488449;487.483337;650.784058;78.719994;;;;;;;;;;;;;;;;;;;;;;;;;937.464783;834.903076;445.545197;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.122375;720.118896;89.594734;;;;;;;;;;;;
302;548.725159;725.169983;118.541573;487.420807;650.711792;78.761017;;;;;;;;;;;;;;;;;;;;;;;;;937.465576;834.861084;445.542694;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.219238;720.190796;89.521622;;;;;;;;;;;;
303;548.720215;725.184021;118.450844;487.436646;650.703430;78.816544;;;;;;;;;;;;;;;;;;;;;;;;;937.462769;834.897034;445.551636;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
304;548.846680;725.150757;118.438690;487.437317;650.582092;79.003326;;;;;;;;;;;;;;;;;;;;;;;;;937.398376;834.908142;445.529846;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.869019;720.139160;88.667114;;;;;;;;;
305;548.867554;725.016968;118.466209;486.965393;650.223633;79.785858;;;;;;;;;;;;;;;;;;;;;;;;;937.364990;834.976257;445.480042;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.869019;720.139160;88.667114;;;;;;;;;
306;548.766724;725.147705;118.426521;487.250946;650.520874;79.145721;;;;;;;;;;;;;;;;;;;;;;;;;937.414673;834.979004;445.519379;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.876495;720.134521;88.644852;;;;;;;;;
307;548.669617;725.234070;118.449089;487.529999;650.794617;78.543404;;;;;;;;;;;;;;;;;;;;;;;;;937.381287;834.979675;445.485687;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.910370;720.137939;88.568436;;;;;;;;;
308;548.668274;725.223267;118.459991;487.611084;650.834961;78.419746;;;;;;;;;;;;;;;;;;;;;;;;;937.366028;834.980713;445.474274;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.842407;720.141846;88.552368;;;;;;;;;
309;548.639587;725.297241;118.455116;487.577698;650.797363;78.493034;;;;;;;;;;;;;;;;;;;;;;;;;937.366394;834.980774;445.475433;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
310;548.720032;725.287048;118.439674;487.488525;650.708801;78.687477;;;;;;;;;;;;;;;;;;;;;;;;;937.334961;834.972900;445.477997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.841400;720.150513;88.520233;;;;;;
311;548.726318;725.306885;118.418228;487.496735;650.754150;78.655624;;;;;;;;;;;;;;;;;;;;;;;;;937.360535;834.979980;445.477112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
312;548.676086;725.314087;118.454773;487.529358;650.781494;78.563507;;;;;;;;;;;;;;;;;;;;;;;;;937.370972;834.980835;445.476898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.841400;720.150513;88.520233;;;
313;548.829529;725.135864;118.487648;487.114716;650.300903;79.602791;;;;;;;;;;;;;;;;;;;;;;;;;937.369873;834.926819;445.472534;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.841400;720.150513;88.520233;;;
314;548.793884;725.253601;118.409264;487.398529;650.524719;78.920387;;;;;;;;;;;;;;;;;;;;;;;;;937.336243;834.964722;445.477112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
315;548.686768;725.347290;118.347183;487.574036;650.816406;78.516747;;;;;;;;;;;;;;;;;;;;;;;;;937.274597;834.928223;445.426605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;423.859924;720.143555;88.479187
