;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
66;776.132446;700.806152;146.246338;782.238037;819.477173;152.556641;800.393860;715.559448;153.142731;784.107727;1141.598511;374.612152;760.906067;1077.022339;168.506897;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;775.705444;702.926208;149.170898;781.220398;821.611816;154.962051;799.535889;718.103210;155.874573;784.144043;1142.986816;375.348846;760.589661;1079.235107;168.986755;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;774.357788;705.598450;152.349976;780.489441;824.383423;157.631866;798.418945;720.690552;159.221893;783.885559;1144.324951;376.637085;760.339600;1081.934814;169.142731;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;773.221497;707.967346;155.475937;779.705933;826.822083;160.034271;797.375610;722.897461;162.451218;783.904968;1145.753052;377.316528;759.834045;1084.751221;169.947586;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;771.996399;710.436890;158.138641;778.208008;829.447632;162.468994;796.625061;725.701904;165.021286;784.051453;1146.878418;377.880768;759.445007;1087.207642;170.197327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;770.871643;713.095398;161.038437;776.834656;832.073425;164.375702;795.112366;728.302979;167.457047;784.478516;1148.205444;378.291260;759.138550;1089.669922;170.465927;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;769.462646;716.109680;163.786469;775.420410;834.581543;166.393951;793.052185;730.914551;170.434357;784.830872;1149.559692;378.831848;758.392212;1092.490356;171.624146;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;768.219604;718.797607;165.755661;774.197998;837.594971;168.477737;791.624756;733.747620;172.987503;785.028198;1150.687500;379.436035;757.190002;1095.066284;172.935410;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
74;766.098938;721.517212;168.932449;773.012695;840.283997;170.299606;790.958984;736.007874;175.803329;785.032166;1152.107056;380.400024;756.593872;1097.619019;173.385605;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
75;764.617432;724.129761;171.369476;771.342407;842.901733;172.654999;789.235291;738.660217;178.641724;784.845459;1153.356079;381.487793;756.284546;1100.386475;173.375839;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
