;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
56;817.537537;821.425720;139.396133;842.028015;1124.213745;342.206390;789.865845;710.303345;110.431770;;;;817.719055;720.973938;116.578041;791.508118;1042.607422;163.006027;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
57;815.998718;824.202515;142.430511;841.957764;1125.912842;343.083405;788.382080;712.535767;114.636658;;;;816.223694;723.916687;120.522118;790.920410;1045.484741;164.593231;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
58;814.554626;826.452393;145.736023;841.974121;1127.799805;343.918213;787.375854;714.685425;118.134819;;;;814.669861;726.217896;124.716614;789.970032;1048.360474;165.970398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
59;812.958862;829.334045;148.803864;842.523499;1129.546143;344.811890;786.594238;717.191040;121.736359;;;;813.209717;728.764648;128.824493;789.415039;1051.072388;167.562561;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
60;811.537598;831.970276;152.381744;842.945801;1131.399048;345.426880;784.735901;719.821228;125.907532;;;;812.305786;731.365479;132.921219;789.398621;1053.906860;168.793076;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
61;809.709900;834.542358;155.315140;843.245300;1133.043823;345.986267;783.416016;722.171204;129.625061;;;;810.492249;733.975830;136.582687;788.802979;1056.996704;170.050217;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
62;808.194275;837.610657;158.201447;843.570435;1135.230469;347.321075;781.891785;725.257019;133.228607;;;;809.359314;736.610718;139.939560;788.421936;1059.975464;171.884308;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
63;806.742126;840.970398;160.995331;844.184082;1137.136597;348.250946;780.504883;728.055786;136.245621;;;;807.455139;739.670837;144.161972;787.518188;1063.155884;173.699631;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64;804.792664;843.892029;164.188232;844.633423;1138.947510;349.066467;779.404602;731.118530;139.448837;;;;805.688232;742.619019;148.051224;787.149536;1066.473755;175.647247;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;802.989258;846.883057;167.368317;845.054626;1140.753784;349.980286;777.174072;734.044922;143.451004;;;;804.454590;745.421692;151.252380;786.701416;1069.785767;177.078125;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;800.808960;850.010803;170.189178;845.475647;1143.043701;350.551361;775.286682;736.992981;147.183640;;;;802.417175;749.052002;153.882385;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;798.633240;853.286499;172.861633;845.420593;1144.931763;351.935394;773.474243;739.844666;150.396729;;;;800.513916;752.613464;156.530243;;;;785.334656;1076.483521;180.427032;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;796.663696;856.739136;175.460342;845.531677;1146.766113;353.400421;771.878418;743.265625;152.700455;;;;799.071228;755.476563;159.507706;;;;784.029480;1079.871216;182.710663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
69;794.681885;859.982483;177.756348;845.942322;1148.867188;354.462677;770.103638;746.857422;155.677338;;;;797.130676;758.485352;162.674011;;;;783.579651;1083.312256;184.213989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
70;792.870300;863.278381;180.205063;846.487305;1150.652832;355.029968;767.595459;750.268921;159.050476;;;;794.321289;761.950256;165.409683;;;;783.285400;1086.866943;185.814850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
71;790.773804;866.627563;182.449097;846.625061;1152.669800;356.157715;765.018616;753.536438;162.114517;;;;791.751831;765.549622;168.114777;;;;782.558594;1090.462646;187.154205;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;788.637207;870.159058;184.868622;847.535278;1154.633301;357.377045;762.586426;756.687256;164.647980;;;;789.684387;769.009277;170.776642;;;;781.821167;1093.838623;188.984299;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
73;786.641052;873.839111;187.208130;848.417419;1156.548828;357.944244;759.805420;760.388367;167.599091;;;;787.174805;772.756897;173.379364;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
