;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;;*28;;;*29;;;*30;;;*31;;;*32;;;*33;;;*34;;;*35;;;*36;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
215;685.581787;994.995605;157.479507;;;;;;;643.748474;894.879761;109.649391;671.943115;899.799194;121.741287;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;766.450134;1254.398315;389.825470;734.631836;1254.325806;215.519180;;;;;;;;;;;;;;;;;;
216;685.719055;995.154968;156.944183;;;;;;;643.966553;894.798340;109.055321;672.061218;899.825623;121.631248;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;766.360535;1254.383667;389.788177;734.498413;1254.337524;215.439468;;;;;;;;;;;;;;;;;;
217;685.940430;995.279785;156.559341;;;;;;;645.039978;895.206177;107.651146;671.938721;900.173279;121.118057;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;766.150024;1254.370728;389.747253;734.407532;1254.350952;215.389404;;;;;;;;;;;;;;;;;;
218;686.081421;995.413818;155.841904;;;;;;;645.995178;895.466553;106.561646;672.221191;900.403198;120.681465;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.874451;1254.398071;389.895050;734.314880;1254.354126;215.379166;;;;;;;;;;;;;;;;;;
219;686.125366;995.526184;155.732849;;;;;;;646.378540;895.648865;105.934555;672.433777;900.583618;120.385674;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.701111;1254.396118;389.952240;734.256714;1254.380737;215.278137;;;;;;;;;;;;;;;;;;
220;686.295227;995.545532;155.743057;;;;;;;646.484314;895.648438;105.788795;672.663513;900.631470;120.147865;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.471008;1254.412231;389.864258;734.168945;1254.408325;215.221512;;;;;;;;;;;;;;;;;;
221;686.446289;995.559387;155.676987;;;;;;;646.423706;895.591736;105.914619;672.760071;900.766235;120.085442;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.330994;1254.402588;389.941528;734.039734;1254.417480;215.173889;;;;;;;;;;;;;;;;;;
222;686.541565;995.602844;155.644928;;;;;;;646.768311;895.777283;105.508736;673.134094;900.690186;119.817955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.346130;1254.429810;389.798462;733.938354;1254.413940;215.156952;;;;;;;;;;;;;;;;;;
223;686.775269;995.593506;155.645294;;;;;;;645.970642;895.704834;106.195473;673.468201;900.237671;119.340904;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.507690;1254.484497;389.587341;733.906677;1254.504639;215.157593;;;;;;;;;;;;;;;;;;
224;687.173096;995.565613;155.256683;;;;;;;646.637085;895.686951;105.699944;673.450073;900.581848;118.395546;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.559814;1254.613892;389.358429;733.765930;1254.537231;215.125748;;;;;;;;;;;;;;;;;;
225;687.705261;995.567688;154.796371;;;;;;;646.555664;895.575073;105.845665;673.867432;900.442932;118.513603;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.481201;1254.663574;389.324127;733.676636;1254.628540;215.085358;;;;;;;;;;;;;;;;;;
226;687.841370;995.503418;154.491379;;;;;;;646.506653;895.463257;106.106110;674.254883;900.369995;118.302620;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.444641;1254.784668;389.261658;733.556274;1254.665894;215.067200;;;;;;;;;;;;;;;;;;
227;688.112732;995.641846;154.228378;;;;;;;646.713623;895.416260;106.212906;674.601440;900.486145;118.270683;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.464478;1254.834717;389.055756;733.439880;1254.757813;215.078781;;;;;;;;;;;;;;;;;;
228;688.230713;995.761597;154.074463;;;;;;;646.980713;895.525085;106.025925;674.757507;900.526367;118.109962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.383057;1254.954102;388.980988;733.374512;1254.788208;215.004333;;;;;;;;;;;;;;;;;;
229;688.398926;995.801514;153.885300;;;;;;;647.276611;895.709229;105.468071;675.004883;900.480713;117.630020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.298462;1255.098267;388.895142;733.299805;1254.839844;214.778214;;;;;;;;;;;;;;;;;;
230;688.629639;995.817993;153.618774;;;;;;;647.584167;895.698669;105.215317;675.219482;900.542664;117.448380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.324097;1255.234985;388.758698;733.274719;1254.945435;214.687012;;;;;;;;;;;;;;;;;;
231;688.736633;995.818787;153.330582;;;;;;;647.610291;895.727905;105.312851;675.281799;900.626648;117.476540;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.319214;1255.382813;388.563843;733.220459;1255.007690;214.551834;;;;;;;;;;;;;;;;;;
232;688.821228;995.970093;153.416718;;;;;;;647.663147;895.848694;105.326126;675.250305;900.678101;117.499954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.205933;1255.513428;388.529449;733.169495;1255.109863;214.477890;;;;;;;;;;;;;;;;;;
233;688.909851;996.088867;153.370956;;;;;;;647.629089;895.911621;105.404541;675.342285;900.713623;117.436272;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.160278;1255.671509;388.451691;733.350830;1255.169678;214.101547;;;;;;;;;;;;;;;;;;
234;689.096497;996.146973;153.166870;;;;;;;647.206055;895.946228;105.925896;675.394836;900.829346;117.404129;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.196045;1255.900146;388.381592;733.405396;1255.286377;213.883377;;;;;;;;;;;;;;;;;;
235;689.151855;996.225891;153.071014;;;;;;;647.379517;896.042969;105.852348;675.521973;901.067932;117.216965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.135132;1256.039917;388.337219;733.479065;1255.348145;213.777985;;;;;;;;;;;;;;;;;;
236;689.257324;996.343567;153.113724;;;;;;;647.696777;896.325500;105.661797;675.573547;901.173279;117.155563;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.188782;1256.247925;388.246216;733.452515;1255.403809;213.617783;;;;;;;;;;;;;;;;;;
237;689.422607;996.476257;153.102112;;;;;;;647.918701;896.500183;105.551186;675.710266;901.244751;117.190033;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.187317;1256.529907;388.087250;733.512939;1255.532349;213.526932;;;;;;;;;;;;;;;;;;
238;689.577515;996.577332;153.077332;;;;;;;648.093445;896.652893;105.556671;675.770813;901.449219;117.165199;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.139343;1256.755615;388.141144;733.600708;1255.679321;213.450775;;;;;;;;;;;;;;;;;;
239;689.910828;996.765808;153.002213;;;;;;;648.263428;896.739746;105.727890;675.965027;901.596252;117.192986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.055847;1256.944458;388.287659;733.678894;1255.807861;213.394257;;;;;;;;;;;;;;;;;;
240;690.575073;996.874329;152.945602;;;;;;;648.437683;896.851685;105.920319;676.173828;901.758484;117.148369;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;765.051758;1257.073242;388.260254;733.697083;1255.989502;213.191467;;;;;;;;;;;;;;;;;;
241;691.002686;997.049683;152.803299;;;;;;;648.606750;896.985596;106.362190;676.402954;901.944397;117.033104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;764.993530;1257.265747;388.334167;733.776306;1256.135864;213.077896;;;;;;;;;;;;;;;;;;
242;691.551208;997.229553;152.683441;;;;;;;648.849976;897.032532;106.673630;676.742981;902.156921;116.970360;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;764.844055;1257.375122;388.418274;733.800110;1256.329468;212.844467;;;;;;;;;;;;;;;;;;
243;692.082825;997.346130;152.641800;;;;;;;649.077393;897.007507;107.250252;677.183105;902.312500;117.077507;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;764.734680;1257.551880;388.532532;733.938904;1256.539551;212.925934;;;;;;;;;;;;;;;;;;
244;692.517273;997.390320;152.768921;;;;;;;649.151794;897.044006;107.691582;677.681458;902.340759;116.742485;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;764.677673;1257.659424;388.637787;734.024353;1256.778442;213.034943;;;;;;;;;;;;;;;;;;
245;693.022217;997.469482;152.934540;;;;;;;649.217590;897.039185;107.963875;678.132080;902.517029;116.812866;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;764.658386;1257.749634;388.652954;734.046692;1256.984863;213.107742;;;;;;;;;;;;;;;;;;
246;693.351501;997.629089;152.966751;;;;;;;649.370667;897.088806;108.332916;678.516479;902.697083;116.848213;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;764.536072;1257.940186;388.709076;734.055359;1257.098511;213.205597;;;;;;;;;;;;;;;;;;
247;693.754089;997.715149;152.904984;;;;;;;649.564392;897.060730;108.582497;678.888489;902.758789;116.801254;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;764.461609;1258.135620;388.783417;734.036987;1257.182007;213.257706;;;;;;;;;;;;;;;;;;
248;694.258850;997.849915;152.759125;;;;;;;649.818176;897.120728;108.761826;679.020691;903.007690;116.800873;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;764.326965;1258.332397;388.947357;734.006470;1257.248169;213.331833;;;;;;;;;;;;;;;;;;
249;694.777649;997.922668;152.669617;;;;;;;649.838806;896.857971;109.109657;679.248535;903.144836;116.771339;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;764.362793;1258.449951;389.007385;733.993042;1257.376831;213.377853;;;;;;;;;;;;;;;;;;
250;695.455933;997.938965;152.568268;;;;;;;650.197083;897.120178;109.036346;679.868042;903.368164;115.911896;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;764.348206;1258.580688;388.942352;733.937195;1257.457520;213.433853;;;;;;;;;;;;;;;;;;
251;696.206726;997.832275;152.301834;;;;;;;651.037903;897.227478;108.548096;680.523987;903.428589;115.092911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.909607;1257.541138;213.482712;;;;;;;;;;;;;;;;;;
252;696.953247;997.797668;151.957611;;;;;;;651.684692;897.097595;108.583023;681.047302;903.518005;114.973335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.829773;1257.563599;213.457886;764.255859;1259.016968;388.978973;;;;;;;;;;;;;;;
253;697.574829;997.857910;151.691330;;;;;;;652.145996;897.087402;108.764427;681.369141;903.484436;115.074898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.771301;1257.539185;213.469742;;;;;;;;;;;;;;;;;;
254;698.022400;997.856323;151.658142;;;;;;;652.569031;897.044678;109.074577;681.598999;903.534546;115.038300;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.763794;1257.564331;213.374588;;;;;;;;;;;;;;;;;;
255;698.778198;997.858093;151.634995;;;;;;;652.863892;897.056763;109.122864;681.948975;903.423340;114.975060;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.734985;1257.552490;213.362518;;;;;;;;;;;;;;;;;;
256;699.145508;997.834534;151.506699;;;;;;;653.144470;897.171997;109.121056;682.339905;903.430054;114.839661;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.671875;1257.546509;213.331757;;;;;;;;;;;;;;;;;;
257;699.683899;997.835327;151.312149;;;;;;;653.484924;897.114746;109.158051;682.753296;903.308533;114.597160;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.673157;1257.464111;213.295578;;;;;;;;;;;;;;;;;;
258;700.528442;997.800476;150.821838;;;;;;;653.795288;897.081543;109.237518;683.123962;903.238342;114.469040;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.723389;1257.422729;213.270294;;;;;;;;;;;;;;;;;;
259;701.328796;997.645935;150.549149;;;;;;;654.226868;896.841492;109.146126;683.494934;903.293518;114.403313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.758545;1257.365112;213.193100;;;;;;;;;;;;;;;;;;
260;701.922729;997.526367;150.286087;;;;;;;654.565796;896.799316;109.420479;684.022339;903.273315;113.818085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.830994;1257.277588;213.182724;;;;;;;;;;;;;;;;;;
261;702.570313;997.202209;150.199371;;;;;;;654.821228;896.771484;109.067734;684.677368;903.151306;112.831398;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.873535;1257.161865;213.274338;;;;;;;;;;;;;;;;;;
262;703.277588;996.696960;150.348068;;;;;;;655.139587;896.177429;108.996803;684.988647;902.897400;111.864380;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.906860;1257.048828;213.252106;;;;;;;;;;;;;;;;;;
263;703.851196;996.259155;150.226501;;;;;;;655.602844;895.840820;108.945679;685.526184;902.655884;111.521461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.899658;1256.919189;213.337433;;;;;;;;;;;;;;;;;;
264;704.260620;996.040222;150.050415;;;;;;;656.192444;895.455444;108.975754;686.389343;902.370667;111.275307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.938660;1256.807617;213.686829;;;;;;;;;;;;;;;;;;
265;704.692566;995.775269;149.511444;;;;;;;656.681885;895.228394;108.839012;687.380310;902.260010;110.412666;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.842712;1256.566162;213.886429;;;;;;;;;;;;;;;;;;
266;705.352051;995.411804;149.325241;;;;;;;657.468994;895.079590;108.426331;687.550964;902.199524;110.166130;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.721008;1256.357788;214.114456;;;;764.014343;1259.990967;388.990021;;;;;;;;;;;;
267;705.781372;995.189819;149.274536;;;;;;;657.910706;895.030334;108.199280;687.533142;902.039612;110.121819;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.635010;1256.106323;214.237411;;;;;;;;;;;;;;;;;;
268;706.163879;995.144897;149.243622;;;;;;;658.008179;894.943604;108.223320;687.590393;901.764648;110.193642;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.503540;1255.820923;214.379013;;;;;;;763.937195;1259.610229;389.120239;;;;;;;;;
269;706.437012;994.964661;149.256943;;;;;;;657.955322;894.922180;107.928116;687.687561;901.559753;110.117805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.378357;1255.647949;214.541962;;;;;;;763.864075;1259.475952;389.156158;;;;;;;;;
270;706.654236;994.657043;149.753616;;;;;;;657.898621;894.970337;107.591698;687.662903;901.366882;109.722702;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.073730;1255.480103;214.840378;;;;;;;763.873169;1259.253052;389.186920;;;;;;;;;
271;706.870972;994.415955;149.274872;;;;;;;657.941528;894.734985;107.429825;687.694885;901.503235;109.551613;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;732.919861;1255.360962;214.918304;;;;;;;763.875061;1259.049805;389.078735;;;;;;;;;
272;707.093201;994.247131;149.048447;;;;;;;657.926575;894.667297;107.440971;687.718811;901.217407;109.528709;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;732.904419;1255.225464;214.885361;;;;;;;763.888794;1258.744507;388.967529;;;;;;;;;
273;707.167603;994.049744;149.107437;;;;;;;657.910706;894.556824;107.429192;687.718140;901.001465;109.616974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;732.922546;1255.113647;214.875793;;;;;;;763.826843;1258.485962;388.982117;;;;;;;;;
274;707.164429;993.891235;149.129303;;;;;;;658.028503;894.435608;106.912094;687.687866;900.847412;109.601830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;732.863403;1254.976929;214.924515;;;;;;;763.934204;1258.173218;388.809509;;;;;;;;;
275;707.302307;993.634338;149.089554;;;;;;;658.043640;894.498169;106.498749;687.631165;900.762878;109.436188;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;732.863159;1254.863770;214.911758;;;;;;;763.940430;1258.009155;388.712585;;;;;;;;;
276;707.398254;993.291565;149.178848;;;;;;;657.989258;894.459167;106.195702;687.495911;900.627014;109.407616;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;732.899658;1254.687134;214.812164;;;;;;;763.875549;1257.788940;388.683716;;;;;;;;;
277;707.425110;993.092651;149.198273;;;;;;;657.851624;894.436584;106.014885;687.428955;900.593079;109.413612;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;732.893860;1254.561279;214.762299;;;;;;;763.750854;1257.426025;388.772858;;;;;;;;;
278;707.424683;992.997131;149.206833;;;;;;;657.724670;894.439331;105.807991;687.330872;900.479004;109.321495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;732.906799;1254.444702;214.764297;;;;;;;763.671021;1257.269043;388.820099;;;;;;;;;
279;707.413025;992.953186;149.224655;;;;;;;657.541321;894.467773;105.716179;687.298096;900.336060;109.302223;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;732.959351;1254.236450;214.800797;;;;;;;763.642029;1257.180542;388.787537;;;;;;;;;
280;707.314636;992.864136;149.136566;;;;;;;657.412476;894.359253;105.490334;687.215881;900.258301;109.323280;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.075745;1254.140991;214.765778;;;;;;;763.628540;1257.041260;388.900513;;;;;;;;;
281;707.304260;992.761536;149.129288;;;;;;;657.359802;894.371948;105.248619;687.161011;900.268982;109.259483;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.084656;1254.042847;214.719910;;;;;;;763.657349;1256.937744;388.894287;;;;;;;;;
282;707.337952;992.700256;149.163376;;;;;;;657.283142;894.499390;105.135361;687.144653;900.266602;109.181763;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.158997;1253.915405;214.790451;;;;;;;763.579468;1256.914429;388.942169;;;;;;;;;
283;707.435913;992.659729;149.156693;;;;;;;657.178894;894.538757;105.109795;687.071960;900.280151;109.154816;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.220642;1253.897461;214.860199;;;;;;;763.679871;1256.939453;388.924835;;;;;;;;;
284;707.495361;992.608826;149.091873;;;;;;;657.071899;894.523804;105.214905;687.007751;900.272339;109.185448;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.294983;1253.808228;214.867218;;;;;;;763.825378;1256.858032;388.893280;;;;;;;;;
285;707.512390;992.566345;149.090622;;;;;;;656.963501;894.511536;105.236900;687.049194;900.206238;109.206085;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.298096;1253.799561;214.858032;;;;;;;763.853027;1256.838989;388.980194;;;;;;;;;
286;707.542419;992.555054;149.016251;;;;;;;656.966980;894.509705;105.269325;687.092957;900.237610;109.250443;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.391296;1253.799683;214.910461;;;;;;;763.840149;1256.923218;389.074432;;;;;;;;;
287;707.390137;992.581970;149.066818;;;;;;;656.916260;894.464417;105.370140;687.030884;900.212769;109.254234;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.418945;1253.802124;214.921341;;;;;;;764.002014;1256.968750;389.074219;;;;;;;;;
288;707.564758;992.549072;149.048370;;;;;;;656.884399;894.494995;105.397110;687.104370;900.227417;109.278305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.548096;1253.789795;214.883804;;;;;;;764.089783;1256.967407;389.046448;;;;;;;;;
289;707.709167;992.547729;149.153687;;;;;;;656.930603;894.504211;105.275673;687.130188;900.198181;109.193230;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.676941;1253.803101;214.900391;;;;;;;764.048157;1256.971313;389.410675;;;;;;;;;
290;707.630127;992.554382;149.078445;;;;;;;657.023376;894.618896;105.206833;687.092529;900.221436;109.150902;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.912170;1253.776245;214.765976;;;;;;;763.806091;1257.134644;389.826202;;;;;;;;;
291;707.631042;992.534668;149.018021;;;;;;;657.058167;894.650757;105.175247;687.077759;900.265442;109.131477;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.882629;1253.794556;214.835953;;;;;;;763.869751;1257.191162;389.887054;;;;;;;;;
292;707.738281;992.596741;149.095093;;;;;;;657.051514;894.643616;105.181953;687.121277;900.250061;109.160881;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.860413;1253.812622;214.883636;;;;;;;763.955444;1257.289063;389.845795;;;;;;;;;
293;707.406067;992.681152;149.080826;;;;;;;656.980225;894.645874;105.147980;687.125305;900.243347;109.174461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;733.950989;1253.794312;214.916428;;;;;;;764.035217;1257.327148;389.727753;;;;;;;;;
