Präzision15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;13:25:47;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
115;795.725403;777.678284;89.175934;799.803345;665.668213;48.745708;720.355530;1032.278076;387.228149;824.017883;684.754761;52.711628;716.006897;1051.649536;214.705185;;;;;;;;;;;;;;;
116;795.384338;777.832336;89.698479;799.183716;665.752686;49.839752;720.280518;1032.804932;387.191803;823.345581;684.992126;53.028126;716.006226;1052.095825;214.595764;;;;;;;;;;;;;;;
117;795.166443;778.028992;90.164040;798.987183;665.925659;50.521187;720.168030;1033.352051;387.077911;823.325562;685.012634;53.692242;715.944031;1052.645264;214.551788;;;;;;;;;;;;;;;
118;794.789795;778.403320;90.761246;798.821228;666.224304;51.232117;720.157043;1033.923218;386.955780;823.115967;685.091797;54.881577;716.073364;1053.206177;214.544983;;;;;;;;;;;;;;;
119;794.432739;778.682922;91.351685;798.411072;666.464355;51.703892;720.135254;1034.467529;386.782990;822.511475;685.259033;55.681427;716.091309;1053.862305;214.423584;;;;;;;;;;;;;;;
120;793.912231;778.994873;92.151489;797.925659;666.806274;53.045830;719.975281;1035.054321;386.459473;821.807312;685.536255;56.836380;716.043945;1054.695679;214.292023;;;;;;;;;;;;;;;
121;793.537231;779.369690;92.830658;797.395142;666.863281;54.127586;719.846741;1035.693115;386.575195;821.245361;685.847412;57.605225;715.913452;1055.414185;214.240891;;;;;;;;;;;;;;;
122;793.190369;779.716675;93.851128;797.220703;666.964539;54.862492;719.643311;1036.357666;386.795868;821.270020;686.384521;57.856396;715.659973;1056.119507;214.492874;;;;;;;;;;;;;;;
123;792.834839;779.850403;94.490601;796.899048;667.155823;56.051182;719.495972;1037.015869;386.844666;820.858154;686.689209;58.537964;715.223022;1056.823853;214.811813;;;;;;;;;;;;;;;
124;792.543823;780.276062;95.686592;796.472595;667.678955;57.564068;719.322388;1037.713135;386.800415;820.349854;687.103760;60.081799;714.470703;1057.809082;214.828430;;;;;;;;;;;;;;;
125;792.221252;780.761719;96.681023;795.997803;667.892090;58.871319;719.230347;1038.368042;386.794617;820.436584;687.504883;61.766685;714.460449;1058.835327;214.846588;;;;;;;;;;;;;;;
126;791.985718;781.157471;97.664597;795.932251;668.248962;59.712917;719.044312;1039.160156;386.753906;820.418518;687.728088;62.830814;714.505920;1059.745483;214.815002;;;;;;;;;;;;;;;
127;791.773865;781.352661;99.162125;795.571533;668.793884;61.071846;718.862976;1040.065796;386.781952;819.396606;687.751831;64.912338;714.490784;1060.633667;214.817200;;;;;;;;;;;;;;;
128;791.693237;782.051025;100.483696;794.569946;668.257385;61.969952;718.685303;1040.839478;386.753906;819.216187;688.086975;66.689301;714.528503;1061.776733;214.732819;;;;;;;;;;;;;;;
129;791.483704;782.708130;101.398323;794.910095;669.350403;64.286209;718.843018;1041.918335;386.424347;819.054199;688.676392;67.841949;714.412720;1062.851196;214.398468;;;;;;;;;;;;;;;
130;791.090698;783.430542;102.472580;794.696411;669.826050;65.594460;718.593750;1042.784912;386.401550;817.977417;689.200623;69.123451;714.000244;1064.030029;214.466324;;;;;;;;;;;;;;;
