;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;;*14;;;*15;;;*16;;;*17;;;*18;;;*19;;;*20;;;*21;;;*22;;;*23;;;*24;;;*25;;;*26;;;*27;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
64;767.972229;842.033691;174.229645;752.025696;730.864136;145.450195;780.676880;742.972778;149.415497;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;752.531433;1143.179932;372.646637;;;;723.605347;1105.565308;207.314316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
65;766.671082;845.436523;175.318192;751.554871;734.301575;146.300323;779.195679;746.606750;151.273193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;752.090698;1145.507690;373.245911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
66;765.101929;849.194580;176.921143;750.583557;737.822876;147.669785;778.302795;749.992615;152.452377;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;751.186035;1147.751953;374.177704;;;;;;;722.166565;1113.171265;207.065887;;;;;;;;;;;;;;;;;;;;;;;;;;;
67;763.517883;852.782715;178.014847;749.229797;741.147583;149.040726;776.538635;753.475037;154.145035;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;750.349182;1150.197632;375.138855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
68;761.953369;856.021606;179.146027;747.684998;744.540344;150.402695;775.374451;756.730103;155.066696;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;749.893860;1152.813477;375.805664;;;;;;;;;;719.603027;1120.485474;208.352814;;;;;;;;;;;;;;;;;;;;;;;;
69;760.490112;859.255127;180.578720;745.843933;748.043762;151.552811;773.783997;760.329895;156.245590;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;750.098999;1155.564697;375.821594;;;;;;;;;;718.699097;1124.246948;208.511429;;;;;;;;;;;;;;;;;;;;;;;;
70;758.868835;862.784668;181.494522;744.606445;751.647217;151.636520;772.105103;764.050537;156.516891;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;750.120789;1158.142090;375.827484;;;;;;;;;;717.546936;1127.875854;209.309387;;;;;;;;;;;;;;;;;;;;;;;;
71;756.943970;866.301880;182.128067;742.753662;755.192688;152.884720;770.567688;767.674744;156.916824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;749.723145;1160.913696;376.379547;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
72;755.230896;869.877991;182.675385;741.305420;758.652954;152.710022;768.670471;771.241333;157.607437;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;748.860779;1163.325073;377.644897;;;;;;;;;;;;;716.394775;1135.182617;209.783768;;;;;;;;;;;;;;;;;;;;;
73;753.665161;873.202820;183.516342;739.369934;761.910217;152.862122;766.893250;774.670105;157.390152;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;748.331543;1165.740723;378.529663;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
