Präzision01155;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Date:;2025/04/23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Time:;10:10:21;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Type:;test;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Description:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Notes:;"";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TRAJECTORIES;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200.000000;Hz;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;*1;;;*2;;;*3;;;*4;;;*5;;;*6;;;*7;;;*8;;;*9;;;*10;;;*11;;;*12;;;*13;;
Field #;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z;X;Y;Z
69;722.097900;895.997559;236.202484;658.860046;1169.039551;436.883698;;;;730.685974;783.452271;216.908432;755.829468;801.280029;214.195969;;;;;;;640.085876;1192.652222;259.064148;;;;;;;;;;;;;;;
70;718.689880;899.279480;237.638031;658.322266;1170.863037;438.494934;;;;727.498535;786.772949;217.966965;752.577637;804.756470;215.130234;;;;;;;638.472046;1195.952515;261.195526;;;;;;;;;;;;;;;
71;714.974670;902.327881;238.739380;657.780579;1172.794312;440.250153;;;;723.973328;789.794861;219.091904;748.890747;808.237976;216.433243;;;;;;;636.647034;1199.339722;263.265778;;;;;;;;;;;;;;;
72;711.506226;905.128418;239.712723;657.496094;1174.405884;441.772827;;;;720.046021;792.903320;220.070663;744.726440;811.110840;217.526855;;;;;;;634.479736;1202.879517;265.475159;;;;;;;;;;;;;;;
73;707.728088;908.226196;240.243866;657.143616;1176.169678;443.359619;;;;716.612549;795.966064;220.198212;741.668091;813.727722;218.016449;;;;;;;632.967285;1206.145996;267.742645;;;;;;;;;;;;;;;
74;703.577942;911.242676;240.689392;656.973022;1177.890137;444.611725;;;;712.797729;798.641541;220.106415;738.040466;817.178040;218.134201;;;;;;;631.472656;1209.356812;269.468536;;;;;;;;;;;;;;;
75;700.130859;913.937866;240.731827;656.792358;1179.713257;446.040894;;;;708.768372;801.572693;220.270370;733.814636;819.756104;218.578705;;;;;;;630.072144;1212.608032;271.545807;;;;;;;;;;;;;;;
76;695.680664;916.677002;240.912994;656.515564;1181.421021;447.640747;;;;705.105286;804.793396;219.600372;730.080322;822.754089;217.630829;;;;;;;628.617065;1215.760254;273.564819;;;;;;;;;;;;;;;
77;691.903748;919.395203;240.739944;656.303467;1182.853027;449.305756;;;;700.792664;807.330444;218.966904;725.848572;825.668518;217.620804;;;;;;;627.332520;1218.808838;275.826935;;;;;;;;;;;;;;;
78;687.865723;922.165771;240.200638;656.113647;1184.413940;450.906860;;;;697.069885;810.232605;217.871201;722.264832;828.210449;216.103287;;;;;;;;;;;;;;;;;;;;;;;;
79;683.604004;924.675110;240.036041;655.934326;1185.791748;452.217010;;;;693.034790;812.923340;216.603134;718.180115;831.153564;215.408356;;;;;;;;;;624.989441;1224.616821;280.065857;;;;;;;;;;;;
80;679.629089;927.175171;239.317627;655.596069;1187.249390;453.833069;;;;689.000916;815.754456;215.121094;714.547119;833.706177;214.007721;;;;;;;;;;623.727539;1227.384399;281.990173;;;;;;;;;;;;
81;675.305725;929.788208;238.181641;655.331238;1188.538696;455.312592;;;;685.562317;818.400635;212.572784;710.318420;836.266907;213.012360;;;;;;;;;;622.752930;1230.144165;284.254639;;;;;;;;;;;;
82;671.145752;932.063477;236.794449;655.279541;1189.959351;456.816315;;;;681.300964;820.832642;211.065536;706.420044;839.206116;211.087433;;;;;;;;;;621.591919;1232.757446;286.410248;;;;;;;;;;;;
83;667.336792;934.358521;235.516937;655.170227;1191.114868;458.322632;;;;677.600037;823.572449;208.692154;702.296387;841.648132;208.803482;;;;;;;;;;620.775818;1235.252930;288.258545;;;;;;;;;;;;
84;662.779968;936.767822;234.426468;655.013794;1192.297974;459.691589;;;;673.809387;826.065125;205.673584;698.213745;844.361206;207.719421;;;;;;;;;;619.603577;1237.714111;290.173981;;;;;;;;;;;;
85;659.234497;939.026794;232.447876;654.895935;1193.407715;460.590820;;;;670.296570;828.809753;203.102585;694.776855;846.504395;205.970078;;;;;;;;;;618.680176;1240.046631;291.934143;;;;;;;;;;;;
86;655.312805;941.284241;230.772629;654.728210;1194.670776;461.804962;;;;666.178711;831.148010;200.946136;691.166382;849.348633;203.505951;;;;;;;;;;618.232117;1242.125610;293.275635;;;;;;;;;;;;
87;651.251709;943.353699;229.422943;654.790344;1195.627441;463.353455;;;;662.641724;833.550720;198.062546;687.675293;851.773438;200.844223;;;;;;;;;;617.176453;1244.507813;294.983948;;;;;;;;;;;;
88;647.492798;945.501038;227.102844;654.650757;1196.416992;464.476440;;;;659.717468;836.257385;194.812241;684.436401;854.535767;197.963562;;;;;;;;;;616.293640;1246.412476;296.633575;;;;;;;;;;;;
89;644.206482;947.717468;224.786179;654.609741;1197.354980;465.630127;;;;656.819946;838.662048;191.298660;681.321411;856.376709;195.815811;;;;;;;;;;615.603210;1248.361572;298.542877;;;;;;;;;;;;
90;640.869690;949.805664;222.628937;654.472290;1198.231567;466.752991;;;;653.469727;841.219299;188.594940;678.316467;859.276672;193.189728;;;;;;;;;;614.752197;1250.130249;299.809875;;;;;;;;;;;;
91;637.072876;951.915039;221.049835;654.393799;1198.910034;467.478271;;;;650.460205;843.420715;185.501190;675.246582;861.364136;191.063400;;;;;;;;;;;;;;;;;;;;;;;;
92;633.743042;953.990479;219.272919;654.412109;1199.774048;468.256622;;;;647.724609;846.028564;182.606873;672.354126;864.078125;188.796890;;;;;;;;;;;;;613.189453;1253.474609;302.845398;;;;;;;;;
93;630.556152;956.176880;217.148041;654.286987;1200.453003;469.406097;;;;645.886292;848.500366;179.630173;669.808960;866.241333;186.577148;;;;;;;;;;;;;612.437683;1255.029541;303.845642;;;;;;;;;
94;627.571594;958.113037;214.960617;654.214905;1201.021606;470.092834;;;;643.691650;850.970581;176.961517;667.278381;868.920776;183.914169;;;;;;;;;;;;;611.411316;1256.533569;305.284576;;;;;;;;;
95;625.055359;960.451599;212.608124;654.094299;1201.565308;470.777161;;;;641.363159;853.500305;174.699127;664.838989;870.800049;182.319214;;;;;;;;;;;;;610.679077;1258.024780;306.410522;;;;;;;;;
96;622.352600;962.332153;210.757080;654.277405;1202.005981;471.115509;;;;639.386353;855.319641;172.006363;662.952881;873.455994;180.330826;;;;;;;;;;;;;610.215088;1259.434570;307.408997;;;;;;;;;
97;619.822021;964.697144;208.979813;654.210327;1202.579712;471.643250;;;;637.423035;857.942993;169.678177;660.879639;875.539429;178.055176;;;;;;;;;;;;;609.392761;1260.753418;308.325348;;;;;;;;;
98;617.855530;966.640930;206.857330;654.039246;1202.894775;472.056396;;;;635.731812;859.967163;167.299240;659.537354;877.955200;176.024811;;;;;;;;;;;;;608.534180;1262.031128;309.252960;;;;;;;;;
99;615.960266;968.612305;205.096817;653.936218;1203.174072;472.522095;;;;634.097473;862.284119;165.395142;657.446045;879.836426;174.798111;;;;;;;;;;;;;607.927917;1263.391235;310.061249;;;;;;;;;
100;614.150146;970.443604;203.380325;653.792725;1203.355835;472.979553;;;;633.084534;864.244629;163.225571;655.848694;882.052734;173.077713;;;;;;;;;;;;;607.494629;1264.592529;310.652496;;;;;;;;;
101;612.576721;972.414368;201.778488;653.727173;1203.663818;473.118073;;;;631.944641;866.524475;160.968353;654.803223;884.058411;171.462875;;;;;;;;;;;;;606.792236;1265.804199;311.376251;;;;;;;;;
102;611.176758;974.125061;200.218826;653.588562;1203.776367;473.490387;;;;630.638306;868.191406;159.303665;653.556213;885.890198;169.576050;;;;;;;;;;;;;605.907959;1266.960327;312.270966;;;;;;;;;
103;610.199036;975.761841;198.247955;653.406555;1203.950684;473.960083;;;;630.106873;870.232422;157.268677;652.690430;887.951782;168.102417;;;;;;;;;;;;;605.334778;1267.889526;312.898224;;;;;;;;;
104;609.137207;977.448120;197.095352;653.374084;1204.229492;474.249451;;;;629.496704;872.021179;155.467514;651.887390;889.650635;166.084442;;;;;;;;;;;;;605.090271;1268.798462;313.213715;;;;;;;;;
105;608.329529;979.037903;195.633194;653.381104;1204.430908;474.457733;;;;629.067810;874.078186;153.682587;651.539612;891.680420;164.247238;;;;;;;;;;;;;604.946045;1269.579956;313.525330;;;;;;;;;
106;607.626160;980.798462;194.316528;653.341614;1204.675659;474.662231;;;;628.658813;875.260986;151.645645;650.965820;893.290588;163.004593;;;;;;;;;;;;;604.447754;1270.614014;314.183136;;;;;;;;;
