Weight59
Date:,2025/04/24
Time:,13:14:46
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
357,539.382690,727.979065,120.701286,,,,,,,,,,,,,474.528656,649.535583,94.301201,,,,897.009766,787.232056,408.475159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.676758,814.167053,236.137146,,,,,,
358,539.358398,727.955811,120.995026,,,,,,,,,,,,,474.343201,649.703003,94.771141,,,,896.672668,787.431152,408.733490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.835449,814.131897,236.201111,,,,,,
359,539.420898,728.018677,121.340485,,,,,,,,,,,,,474.162109,649.711426,95.251663,,,,896.600342,787.373596,409.062561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.057373,814.223450,236.146454,,,,,,
360,539.521545,727.999023,121.733330,,,,,,,,,,,,,473.946594,649.847595,95.633347,,,,896.959961,787.155579,409.073395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.464722,814.218811,236.066620,,,,,,
361,539.605957,728.024109,122.175865,,,,,,,,,,,,,473.855255,650.054077,96.029884,,,,897.158386,787.104309,409.156403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.223389,814.246216,236.021240,,,,,,
362,539.665710,727.923035,122.800674,,,,,,,,,,,,,473.646149,650.219055,96.524307,,,,898.228577,786.575317,408.320099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.042175,814.308533,235.608246,,,,,,
363,539.871704,727.893677,123.559769,,,,,,,,,,,,,473.576660,650.601929,97.063606,,,,899.084595,786.372314,408.004852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.646606,814.531860,235.371323,,,,,,
364,540.003723,728.042847,124.066727,,,,,,,,,,,,,473.897064,651.127808,96.869537,,,,899.380615,786.813660,408.238586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.885010,814.861572,235.580368,,,,,,
365,540.572449,728.207886,124.528755,,,,,,,,,,,,,474.418274,651.697815,96.656097,,,,899.579895,786.902405,408.345032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.735107,815.305359,236.111588,,,,,,
366,541.355042,728.604431,124.665848,,,,,,,,,,,,,474.281769,651.918945,97.953468,,,,899.915405,786.906555,408.365936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.749939,815.687683,236.575317,,,,,,
367,542.388916,728.860291,125.006126,,,,,,,,,,,,,474.403961,652.200562,99.123680,,,,900.580200,786.892639,408.196289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.545654,816.193542,235.363495,417.619446,723.245728,99.248543,,,
368,543.394958,729.175415,125.309036,,,,,,,,,,,,,474.519257,652.540588,100.194527,,,,901.164429,786.890076,408.040039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.062927,816.556641,234.484924,418.017761,723.957336,100.211693,,,
369,544.335449,729.344116,125.580017,,,,,,,,,,,,,474.977386,653.119385,101.176346,,,,901.686035,786.880066,407.901642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.074280,724.814636,101.378716,,,
370,545.331909,729.531372,125.935371,,,,,,,,,,,,,475.635803,653.775391,102.763359,,,,902.685181,787.235291,407.473511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.463593,725.542725,101.812523,772.900818,817.326416,233.176788

