Weight59
Date:,2025/04/23
Time:,14:06:55
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
201,524.079834,726.974365,130.701935,404.012695,703.005310,126.937531,462.624451,642.625000,127.057869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.081787,842.775146,358.252777,759.646240,851.383362,239.760330,,,,,,,,,,,,,,,,,,,,,,,,
202,523.667969,727.180664,130.284836,403.836456,703.140503,126.859596,462.474792,642.739258,126.643791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.861023,842.910400,357.739563,759.145691,851.396423,240.169815,,,,,,,,,,,,,,,,,,,,,,,,
203,523.697693,727.263184,129.693710,403.725586,703.190735,126.268768,462.294830,642.794189,126.249275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.591187,843.042297,357.518585,758.603882,851.457642,239.882431,,,,,,,,,,,,,,,,,,,,,,,,
204,523.732361,727.112000,129.101395,403.594238,703.311707,125.747192,462.150665,642.890259,125.508827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.310425,843.111633,357.331329,758.221558,851.461365,239.643631,,,,,,,,,,,,,,,,,,,,,,,,
205,523.759155,727.126953,128.625992,403.361206,703.461731,125.276871,462.031311,642.970581,124.795761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.127441,843.068176,357.246185,757.895752,851.413391,239.460922,,,,,,,,,,,,,,,,,,,,,,,,
206,523.540894,727.269836,128.311386,403.103363,703.525696,124.805618,461.911774,643.072205,124.140930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.882019,843.153381,357.003021,757.415222,851.396179,239.295334,,,,,,,,,,,,,,,,,,,,,,,,
207,523.283020,727.427063,128.049789,403.135590,703.679871,124.240280,461.778992,643.195251,123.381645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.798767,843.144165,356.798096,757.065308,851.408203,239.217957,,,,,,,,,,,,,,,,,,,,,,,,
208,523.346863,727.544250,127.058479,403.183075,703.869629,123.491058,461.966461,643.386658,122.713997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.292297,842.911438,356.329376,756.810486,851.338379,239.097794,,,,,,,,,,,,,,,,,,,,,,,,
209,523.415771,727.575806,126.383400,403.266388,704.019714,122.813660,462.038147,643.603088,122.331017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.552246,851.345886,238.932312,,,,,,,,,,,,,,,,,,,,,,,,
210,523.353577,727.644714,125.720673,403.380951,704.047913,121.930084,462.027771,643.736206,122.157959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.284058,851.400391,238.730377,,,,,,,,,,,,,,,,,,,,,,,,
211,523.472473,727.608398,125.143776,403.259796,704.163574,121.255783,461.927856,643.855713,121.732864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.176086,851.304565,238.564896,,,,,,,,,,,,,,,,,,,,,,,,
212,523.628906,727.608459,124.458412,403.126770,704.208862,120.781487,461.902954,643.976501,121.386955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.006592,851.237854,238.385574,,,,,,,,,,,,,,,,,,,,,,,,
213,523.695984,727.663208,123.709114,402.946106,704.335022,120.310562,461.853668,644.101563,121.127785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.970215,851.230225,238.238800,,,,,,,,,,,,,,,,,,,,,,,,
214,523.655212,727.813354,123.253113,402.971039,704.435730,119.690285,461.847534,644.123291,120.808769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.764526,851.219727,238.232208,,,,,,,,,,,,,,,,,,,,,,,,
215,523.544250,728.054138,122.992317,403.007507,704.649353,118.685844,461.900146,644.305725,120.373154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.932739,851.129761,237.981674,,,,,,,,,,,,,,,,,,,,,,,,
216,523.599426,728.399048,122.373497,403.057800,704.711365,118.076630,461.483612,644.562256,120.117630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.175720,850.994568,237.631454,,,,,,,,,,,,,,,,,,,,,,,,
217,523.738464,728.674377,121.476845,403.096161,704.802673,117.709007,461.815338,644.455322,119.409958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.166870,851.007813,237.287201,,,,,,,,,,,,,,,,,,,,,,,,
218,523.900757,728.875000,120.806847,403.105438,704.782288,117.163658,462.189636,644.547302,118.495911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.068115,850.999939,236.979691,,,,,,,,,,,,,,,,,,,,,,,,
219,524.010315,729.005005,120.296516,403.199829,704.871155,116.855850,462.537750,644.766357,117.614273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.044189,850.944397,236.619934,,,,,,,,,,,,,,,,,,,,,,,,
220,524.043335,729.127075,119.928352,403.268066,704.998901,116.642166,462.743927,644.926453,116.847809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.964111,850.861206,236.324265,,,,,,,,,,,,,,,,,,,,,,,,
221,524.104980,729.170410,119.552551,403.360718,705.029663,116.431297,462.910645,645.033142,116.205742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.890015,850.846863,236.016998,,,,,,,,,,,,,,,,,,,,,,,,
222,524.132935,729.259827,119.010155,403.554352,705.178406,115.766312,463.064484,645.334961,115.323677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.920715,850.780090,235.697525,,,,,,,,,,,,,,,,,,,,,,,,
223,524.312561,729.431702,118.324829,404.087708,705.222046,114.747597,463.319336,645.308472,114.813736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.049927,850.599670,235.346741,850.455566,842.162476,354.505432,,,,,,,,,,,,,,,,,,,,,
224,524.585144,729.623474,117.436630,404.365845,705.394226,114.413582,463.538300,645.228821,114.220947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.103577,850.436279,235.076096,850.628662,842.132935,354.052765,,,,,,,,,,,,,,,,,,,,,
225,524.751099,729.804321,116.712158,404.803833,705.449402,113.814056,463.586304,645.245544,113.273987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.057617,850.468018,234.912018,850.559143,842.075134,353.718567,,,,,,,,,,,,,,,,,,,,,
226,524.954529,729.908325,116.050957,,,,463.630920,645.400574,112.496758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.071594,850.357605,234.683075,850.468384,842.002991,353.472656,,,,,,,,,,,,,,,,,,,,,
227,525.351318,730.042358,115.443275,,,,464.134399,645.894104,111.145859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.118042,850.148193,234.408798,850.409973,841.914063,353.304535,405.673859,705.819214,112.425064,,,,,,,,,,,,,,,,,,
228,525.669067,730.311279,114.742111,,,,464.562469,646.139282,110.461067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.185852,849.979675,234.115067,850.338867,841.933228,353.085236,406.036011,706.103638,112.181091,,,,,,,,,,,,,,,,,,
229,525.920654,730.774902,114.181473,,,,465.182373,646.549866,110.451988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.217529,849.887695,233.893753,850.275208,841.974976,352.744263,406.596375,706.456848,112.329079,,,,,,,,,,,,,,,,,,
230,526.122131,731.319702,113.497971,,,,465.766907,646.895813,110.613731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.566772,849.646118,233.539566,850.256653,841.900452,352.529144,406.928345,706.832581,112.642395,,,,,,,,,,,,,,,,,,
231,526.603455,731.452698,112.701759,,,,466.099335,647.157166,110.434662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.745667,849.521851,233.215836,850.179443,841.920288,352.429230,407.253235,707.292358,112.828163,,,,,,,,,,,,,,,,,,
232,527.026489,731.490784,112.117241,,,,466.270721,647.354553,110.186844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.885071,849.382080,233.062576,850.125610,841.920288,352.261169,407.522736,707.610596,112.727592,,,,,,,,,,,,,,,,,,
233,527.163330,731.614624,111.713066,,,,466.350616,647.473145,109.891640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.794373,849.296936,232.845306,850.139343,841.919189,352.219330,407.615936,707.825317,112.433632,,,,,,,,,,,,,,,,,,
234,527.200623,731.991821,111.145218,,,,466.655945,647.551697,109.785034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.936279,849.253296,232.800919,850.165894,841.893982,352.132446,407.823914,707.946716,112.198250,,,,,,,,,,,,,,,,,,
235,527.452454,732.202515,110.716042,,,,466.956329,647.720093,109.663658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.861328,849.178589,232.570541,850.149231,841.921143,352.084015,408.163086,707.948425,112.603912,,,,,,,,,,,,,,,,,,
236,527.897644,732.220337,110.391319,,,,467.264435,647.893738,109.466782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.092224,849.057312,232.414658,850.146973,841.950378,352.014862,408.478210,708.036865,112.920662,,,,,,,,,,,,,,,,,,
237,528.174744,732.282471,110.035294,,,,467.569794,648.058105,109.143005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.340515,848.991394,232.227844,850.293640,842.002197,351.901917,408.782959,708.232483,112.891922,,,,,,,,,,,,,,,,,,
238,528.357544,732.366699,109.801025,,,,467.842987,648.233704,108.718674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.093231,708.416687,112.414360,,,,,,,,,,,,,,,,,,
239,528.477966,732.535522,109.530540,,,,468.179352,648.351013,108.226288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.430969,708.515259,112.176483,757.700134,848.833374,232.157104,,,,,,,,,,,,,,,
240,528.718262,732.751831,109.320686,,,,468.541870,648.393616,107.733192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.779877,708.490662,112.266090,757.702820,848.803711,232.050446,,,,,,,,,,,,,,,
241,528.920715,732.966431,109.074692,,,,468.347595,648.265015,107.797173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409.957092,708.588623,112.747421,757.681885,848.737488,232.009796,,,,,,,,,,,,,,,
242,529.120667,733.209412,108.818565,,,,468.802826,648.460510,107.447884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.233521,708.545410,112.727371,757.865417,848.636780,232.020935,,,,,,,,,,,,,,,
243,529.424011,733.327698,108.566833,,,,469.323364,648.595825,106.944504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.494965,708.633240,112.667953,757.905579,848.554443,232.002121,,,,,,,,,,,,,,,
244,529.731079,733.563965,107.810692,,,,469.723297,648.724548,106.499756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.724762,708.724121,112.499222,757.861877,848.510132,232.049316,,,,,,,,,,,,,,,
245,530.115601,733.726563,107.128830,,,,470.152985,648.840820,106.176636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.052185,708.842468,112.609192,758.036255,848.326721,232.087387,,,,,,,,,,,,,,,
246,530.805481,733.902588,106.427216,,,,470.508606,648.890198,105.819817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.369110,708.836426,112.650726,758.198425,848.189453,232.058319,,,,,,,,,,,,,,,
247,531.155029,734.062195,105.846657,,,,471.037262,648.878723,105.125687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.845917,708.782166,112.408554,758.309448,848.067078,232.078171,852.078674,842.065674,351.970581,,,,,,,,,,,,
248,531.360291,734.036072,105.557343,,,,471.497345,648.878296,104.708466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.307495,708.766235,112.525169,758.312927,847.890320,232.142670,851.962769,842.143127,352.302460,,,,,,,,,,,,
249,531.692383,734.059448,105.321327,,,,471.953064,648.890381,104.440636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.802643,708.666870,112.593239,758.417603,847.715576,232.216415,851.918518,842.203369,352.576233,,,,,,,,,,,,
250,531.936218,734.013306,105.023781,,,,472.642578,649.062073,103.820366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.437653,708.638062,112.452042,758.644043,847.496338,232.304535,851.787781,842.129883,353.064850,,,,,,,,,,,,
251,532.245300,734.033447,104.494080,,,,473.103027,648.966187,103.584450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.774170,708.708008,112.466972,758.700989,847.399597,232.275085,851.725159,842.107117,353.286743,,,,,,,,,,,,
252,532.679565,734.032715,104.066711,,,,473.589966,648.807251,103.029152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.286011,708.688599,112.410065,758.794800,847.187317,232.362045,851.860168,842.056580,353.442352,,,,,,,,,,,,
253,533.158203,734.119019,103.707153,,,,474.078064,648.662354,102.791298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.749695,708.615479,112.156769,758.986267,847.013000,232.457581,852.018555,842.027893,353.453705,,,,,,,,,,,,
254,533.509277,734.167908,103.538902,,,,474.542175,648.516724,102.700089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.172974,708.547852,112.207100,759.092407,846.979065,232.530090,852.177063,842.031067,353.431091,,,,,,,,,,,,
255,533.803589,734.200745,103.361267,,,,475.165192,648.464844,102.707077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.455841,708.508728,112.123154,759.270386,846.886475,232.617218,852.340637,842.012878,353.337036,,,,,,,,,,,,
256,534.104858,734.142334,102.908607,,,,475.630310,648.358704,102.191078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.720428,708.395752,112.016663,759.397156,846.768860,232.621201,852.343201,842.024719,353.597778,,,,,,,,,,,,
257,534.369873,734.125000,102.596413,,,,475.960205,648.291260,101.852913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.819794,708.437195,111.791245,759.588989,846.661865,232.590454,852.326721,842.007324,353.958862,,,,,,,,,,,,
258,534.571655,734.141296,102.483002,,,,476.069733,648.287598,101.759743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.872009,708.547058,111.613297,759.842834,846.601868,232.642288,852.385376,842.000977,354.104858,,,,,,,,,,,,
259,534.599854,734.139893,102.476883,,,,476.052887,648.371765,101.790726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.859894,708.653259,111.476341,760.035400,846.508301,232.688034,852.526123,842.004272,354.054535,,,,,,,,,,,,
260,534.485046,734.289673,102.405075,,,,476.125092,648.605347,101.635544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.802948,708.777649,111.406380,760.127319,846.383789,232.739365,852.720581,841.999329,353.998596,,,,,,,,,,,,
261,534.523438,734.269287,102.122826,,,,476.109039,648.520081,101.838463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.604523,708.897339,111.441315,760.189087,846.372009,232.707428,852.835938,842.023865,354.017944,,,,,,,,,,,,
262,534.572205,734.345215,102.357330,,,,476.073853,648.548157,101.850586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.728088,708.793762,111.465164,760.248962,846.178345,232.693329,852.998779,842.000671,353.981445,,,,,,,,,,,,
263,534.490417,734.369446,102.457672,,,,476.043457,648.538940,101.835052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.791107,708.771973,111.434975,760.335999,845.883972,232.706894,853.187622,841.964661,354.103912,,,,,,,,,,,,
264,534.477844,734.361755,102.511841,,,,476.091248,648.452515,101.801720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.665344,708.708496,111.490326,760.157410,845.620667,233.062546,853.265015,841.979431,354.151550,,,,,,,,,,,,
265,534.419006,734.350037,102.522842,,,,476.114685,648.433838,101.812828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.698700,708.662109,111.408188,760.043945,845.348572,233.362335,853.508118,841.846191,354.198242,,,,,,,,,,,,
266,534.412109,734.275696,102.329727,,,,476.089600,648.427368,101.811981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.727631,708.570923,111.350670,,,,853.571655,841.747498,354.145905,,,,,,,,,,,,
267,534.390564,734.339539,102.438004,,,,476.112915,648.460449,101.814339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.743469,708.651489,111.378204,,,,853.758423,841.600220,354.197449,,,,,,,,,,,,
268,534.354980,734.360107,102.515579,,,,475.997498,648.466003,101.810371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.748383,708.668579,111.416321,,,,853.901794,841.565796,354.340515,,,,,,,,,,,,
269,534.280518,734.383240,102.448006,,,,475.969635,648.460938,101.821770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.730713,708.663696,111.435715,,,,853.937073,841.465576,354.420258,,,,,,,,,,,,
270,534.320068,734.380737,102.443344,,,,476.061096,648.474548,101.837616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.693115,708.577148,111.402184,,,,854.070496,841.329102,354.527771,,,,,,,,,,,,
271,534.167358,734.447632,102.624023,,,,476.087982,648.479919,101.746887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.717316,708.554321,111.361412,,,,854.290833,841.155579,354.636871,,,,,,,,,,,,
272,534.310364,734.379517,102.519600,,,,476.128906,648.440491,101.610176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.748871,708.565552,111.398842,,,,854.453491,841.003174,354.656982,,,,,,,,,,,,
273,534.338501,734.260437,102.412727,,,,476.095276,648.368103,101.619316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.668060,708.569397,111.321739,,,,854.625000,840.868774,354.735901,759.785156,843.618469,235.048462,,,,,,,,,
274,534.304810,734.250916,102.374397,,,,476.082275,648.349731,101.644234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.660004,708.577698,111.268402,,,,854.813171,840.739929,354.851410,759.795837,843.427185,235.129486,,,,,,,,,
275,534.277039,734.253845,102.377983,,,,476.048523,648.364807,101.581253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.683807,708.579590,111.247154,,,,855.022583,840.576782,354.950897,759.780151,843.236755,235.189606,,,,,,,,,
276,534.340759,734.178528,102.326393,,,,476.051788,648.312134,101.585915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.628815,708.572632,111.082542,,,,,,,759.813110,843.056580,235.206543,,,,,,,,,
277,534.348267,734.153198,102.313889,,,,476.063599,648.289307,101.562195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.605835,708.561096,111.020271,,,,,,,759.906311,842.873108,235.296829,,,,,,,,,
278,534.260559,734.215942,102.328697,,,,476.040131,648.266541,101.468636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.417908,708.612732,111.232513,,,,,,,759.992249,842.745117,235.367050,,,,,,,,,
279,534.298584,734.077271,102.327332,,,,476.012573,648.284851,101.404816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.559021,708.576965,111.091736,,,,,,,760.068909,842.566711,235.440247,855.460876,839.979004,355.317383,,,,,,
280,534.288391,734.084167,102.301918,,,,476.080688,648.366943,101.198509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.434204,708.615051,111.228653,,,,,,,760.114624,842.316895,235.311844,855.457825,839.885376,355.552338,,,,,,
281,534.355103,734.053772,102.282471,,,,476.101410,648.266479,101.261177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.576294,708.577759,111.074394,,,,,,,760.344666,841.979004,235.388062,855.367310,839.819397,355.922485,,,,,,
282,534.344604,734.054810,102.209755,,,,475.987701,648.279846,101.412849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.656525,708.562622,110.948326,,,,,,,760.505127,841.778015,235.438385,855.333191,839.720764,356.135223,,,,,,
283,534.331726,734.075806,102.161636,,,,476.042938,648.226135,101.369568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.695984,708.564148,110.904480,,,,,,,760.657166,841.531982,235.451828,855.335083,839.594421,356.240417,,,,,,
284,534.331238,734.079468,102.158829,,,,476.132263,648.303833,101.255402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.678162,708.565063,110.923561,,,,,,,760.796326,841.359375,235.583008,855.516113,839.464478,356.238434,,,,,,
285,534.276855,733.965149,102.042435,,,,476.143799,648.254272,101.233788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.790070,708.523743,110.700310,,,,,,,760.796387,841.235901,235.668854,855.615051,839.333679,356.271912,,,,,,
286,534.363708,733.968384,102.013153,,,,476.113831,648.220154,101.236519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.884979,708.520203,110.572525,,,,,,,760.935608,840.963928,235.818146,855.711243,839.190002,356.287598,,,,,,
287,534.319702,733.948181,101.993477,,,,476.174744,648.202759,101.175354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.886780,708.618164,110.483978,,,,,,,761.075256,840.780396,235.970474,855.709473,839.116943,356.401825,,,,,,
288,534.346375,734.016907,102.055618,,,,476.210175,648.204468,101.116020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.928680,708.630920,110.463547,,,,,,,761.233643,840.550659,235.872925,855.668091,839.123596,356.645752,,,,,,
289,534.469299,734.029358,102.055199,,,,476.208588,648.214294,101.143936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.957458,708.635925,110.418251,,,,,,,761.222595,840.394531,236.111725,855.597168,839.068604,356.864258,,,,,,
290,534.480164,733.967590,102.006882,,,,476.239777,648.216614,101.073471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.984741,708.714355,110.364998,,,,,,,761.226135,840.131104,236.288177,855.588318,839.047424,357.038544,,,,,,
291,534.473267,733.958313,101.993462,,,,476.222473,648.209656,101.008034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.978119,708.734863,110.391609,,,,,,,761.258728,839.932678,236.371414,855.572449,839.010071,357.080078,,,,,,
292,534.547791,733.946960,101.867935,,,,476.151245,648.215088,101.031059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.013702,708.731628,110.345901,,,,,,,761.335815,839.793457,236.461075,855.647217,838.926025,357.167480,,,,,,
293,534.598083,733.838623,101.835426,,,,476.168701,648.224182,101.049835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.020599,708.722961,110.327606,,,,,,,761.303284,839.626038,236.556961,855.618347,838.912170,357.255890,,,,,,
294,534.641968,733.786438,101.942352,,,,476.240509,648.204346,100.966820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.037842,708.738525,110.284615,,,,,,,761.370056,839.453186,236.675751,855.593445,838.852905,357.407410,,,,,,
295,534.704468,733.804688,101.959175,,,,476.230896,648.210327,100.906265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.046448,708.741943,110.269798,,,,,,,761.488708,839.240723,236.704285,855.640320,838.851440,357.547974,,,,,,
296,534.655029,733.754089,101.881516,,,,476.209442,648.218384,100.936790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.988037,708.749268,110.230927,,,,,,,,,,855.688965,838.768005,357.627625,,,,,,
297,534.662292,733.744995,101.856140,,,,476.210388,648.209473,100.925713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.002899,708.742371,110.179642,,,,,,,,,,855.842651,838.648376,357.692078,,,,,,
298,534.686157,733.712219,101.875542,,,,476.165588,648.128967,100.985321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.020630,708.836975,110.194099,,,,,,,,,,855.951843,838.606262,357.704559,,,,,,
299,534.661255,733.748901,101.884239,,,,476.160706,648.101929,100.982315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.979156,708.763306,110.231041,,,,,,,,,,856.215271,838.594299,357.802643,,,,,,
300,534.675171,733.745789,101.864998,,,,476.123322,648.123047,100.929962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.964569,708.737122,110.247635,,,,,,,,,,856.346863,838.505249,357.821808,,,,,,
301,534.738708,733.631165,101.820229,,,,476.176727,648.101257,100.792709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.008636,708.738647,110.182861,,,,,,,,,,856.425537,838.378174,357.864349,,,,,,
302,534.731323,733.630737,101.868004,,,,476.211914,648.114929,100.715950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.032471,708.742126,110.149155,,,,,,,,,,856.544983,838.267456,357.951324,,,,,,
303,534.721985,733.698120,101.930290,,,,476.207123,648.108521,100.746078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.024261,708.741760,110.154968,,,,,,,,,,856.883789,838.189697,357.854095,,,,,,
304,534.652161,733.673584,101.894249,,,,476.223572,648.106140,100.757210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.030426,708.828430,110.159744,,,,,,,,,,857.097168,838.106445,357.970154,,,,,,
305,534.715149,733.719543,101.876671,,,,476.199829,648.101318,100.768547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.032715,708.842407,110.158432,,,,,,,,,,857.119446,837.998718,358.020325,762.090332,837.970520,237.387833,,,
