Weight14
Date:,2025/04/16
Time:,10:57:07
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
281,539.755676,693.803406,124.786446,,,,454.957336,652.738342,86.353699,791.215515,743.913269,260.026947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.615479,713.616882,410.023285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,539.782959,693.816467,124.778816,,,,454.973541,652.752075,86.367065,791.218811,743.904968,260.025024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.669434,713.552429,410.078583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.644806,733.164795,91.223053,,,,,,,,,,,,,,,
283,539.791199,693.820435,124.769669,,,,454.911072,652.760437,86.339561,791.218445,743.850586,260.015045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.644592,713.439941,410.118347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.665131,733.160339,91.202774,,,,,,,,,,,,,,,
284,539.789124,693.819336,124.748482,,,,454.925049,652.730103,86.375381,791.218750,743.841736,260.012054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.603943,713.417786,410.095428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,539.747864,693.815918,124.768150,,,,454.882751,652.749756,86.319984,791.218262,743.802612,260.007904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.677185,713.374329,410.080902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.665131,733.160339,91.202774,,,,,,,,,,,,
286,539.744873,693.810120,124.776192,,,,454.850464,652.782227,86.296661,791.259644,743.750977,260.036072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.790833,713.285217,410.067657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.815613,733.101013,90.884247,,,,,,,,,,,,
287,539.748840,693.833252,124.708710,,,,454.824677,652.768372,86.328377,791.290161,743.725403,260.056915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.751465,713.264282,409.957886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.790253,733.140564,90.988693,,,,,,,,,,,,
288,539.707947,693.824890,124.716339,,,,454.862122,652.777710,86.355530,791.291992,743.683105,260.053406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.789734,713.255005,410.013031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,539.738586,693.753052,124.708153,,,,454.907318,652.753052,86.296242,791.345581,743.671753,259.988953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.677368,713.199097,409.940308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.815613,733.101013,90.884247,,,,,,,,,
290,539.755066,693.802795,124.701355,,,,454.887695,652.742615,86.252037,791.361084,743.671936,259.971527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.688721,713.193848,409.977966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.665131,733.160339,91.202774,,,,,,,,,
291,539.753052,693.715515,124.697144,,,,454.849274,652.763489,86.251801,791.304260,743.620728,260.028290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.717224,713.132629,409.992218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.660797,733.130432,91.134140,,,,,,,,,
292,539.728394,693.718811,124.688370,,,,454.793579,652.739624,86.242271,791.341858,743.564941,259.980377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.698181,713.093628,409.936798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.692474,733.140320,91.106262,,,,,,,,,
293,539.736694,693.733093,124.667038,,,,454.832581,652.758850,86.263306,791.364380,743.499146,259.950104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.798462,712.971130,409.908691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.676514,733.171204,91.223305,,,,,,,,,
294,539.785950,693.729065,124.694847,,,,454.846405,652.766113,86.262985,791.336426,743.484314,259.954590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.832825,712.928528,409.863983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.654388,733.155090,91.189720,,,,,,,,,
295,539.753296,693.723633,124.653671,,,,454.798584,652.738708,86.241875,791.269409,743.494385,260.022095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.733704,712.968201,409.812836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.665497,733.157776,91.193298,,,,,,,,,
296,539.793152,693.635681,124.626488,,,,454.897186,652.748108,86.279419,791.339050,743.500854,259.972900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.731201,712.899353,409.855957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.677521,733.148376,91.143845,,,,,,,,,
297,540.053528,693.696594,124.668404,,,,454.827789,652.753662,86.244293,791.341125,743.389526,259.942017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.788086,712.834229,409.837494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.759430,733.110962,90.970642,,,,,,,,,
298,539.858948,693.625366,124.580750,,,,454.806183,652.754395,86.238434,791.334595,743.411926,259.944641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.802856,712.719666,409.713318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.763916,733.131348,91.000038,,,,,,,,,
299,539.763977,693.609375,124.649956,,,,454.821625,652.746826,86.259758,791.330872,743.383850,259.945831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.791260,712.747681,409.745728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.717712,733.143799,91.080902,,,,,,,,,
300,539.788635,693.614319,124.611450,,,,454.904480,652.750366,86.284172,791.331177,743.377075,259.945190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.838806,712.729492,409.777985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.671722,733.159302,91.190010,,,,,,,,,
301,539.815674,693.613281,124.584457,,,,454.858307,652.763977,86.262085,791.333435,743.371033,259.972076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.690247,712.701538,409.714478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.716095,733.119751,91.046005,,,,,,,,,
302,539.756592,693.610229,124.567566,,,,454.825653,652.749573,86.195282,791.335815,743.312012,259.970520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.765930,712.619934,409.691315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.734467,733.134583,91.042610,,,,,,,,,
303,539.779236,693.625549,124.564095,,,,454.858917,652.758911,86.196907,791.334473,743.361084,259.974121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.615479,712.642639,409.686066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.779785,733.110046,90.943901,,,,,,,,,
304,539.752625,693.612671,124.569252,,,,454.836884,652.751038,86.184402,791.272156,743.388855,259.896515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.700134,712.614014,409.734344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.754211,733.133545,91.016785,,,,,,,,,
305,539.826050,693.586243,124.560242,,,,454.849396,652.749512,86.223747,791.259216,743.388794,259.878815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.678223,712.610718,409.673950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.701996,733.145752,91.104507,,,,,,,,,
306,539.724854,693.633362,124.547066,,,,455.061462,652.898560,86.011765,791.263306,743.386536,259.883240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.597961,712.656311,409.664001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,539.670776,693.628540,124.508759,,,,454.912079,652.793213,86.042969,791.265503,743.386230,259.886169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.607971,712.576904,409.709259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,539.701599,693.618774,124.507568,,,,454.843201,652.761719,86.236015,791.265503,743.386414,259.886353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.481567,712.554199,409.640869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.691284,733.145386,91.117920,,,,,,
309,539.674500,693.625122,124.491096,,,,454.847595,652.739075,86.204285,791.265259,743.386414,259.886078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.549133,712.511902,409.675049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,539.710449,693.622559,124.485123,,,,454.792908,652.749573,86.195984,791.149963,743.399536,259.894012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.604004,712.515625,409.695587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,539.688293,693.639343,124.450432,,,,454.779541,652.752563,86.202820,791.120178,743.403137,259.900299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.521484,712.504272,409.649689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,539.676697,693.645935,124.443283,,,,454.813812,652.764648,86.126663,791.127258,743.402405,259.899841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.574280,712.416321,409.647675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.742706,733.104370,90.946381,,,
313,539.660095,693.662720,124.454163,,,,454.851288,652.765686,86.159569,791.100891,743.452393,259.913300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.529846,712.442261,409.708344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,539.633484,693.654663,124.454308,,,,454.752411,652.769958,86.155838,790.980225,743.458252,259.923462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.842896,712.375549,409.632355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,539.695313,693.586792,124.426384,,,,454.714142,652.760254,86.170494,791.008972,743.507996,259.989014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.038208,712.316467,409.541962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,539.648438,693.613525,124.430656,,,,454.727814,652.765381,86.166092,790.970093,743.523071,259.948914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.941650,712.348999,409.553894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,539.571716,693.566284,124.411575,,,,454.723816,652.760681,86.167755,790.900085,743.585693,260.001617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.865784,712.361877,409.602783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,539.567871,693.568604,124.409760,,,,454.720703,652.758423,86.170708,790.884094,743.596802,260.022491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.827515,712.265869,409.642822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.694275,732.997925,90.978378
319,539.546631,693.562683,124.406982,,,,454.675690,652.664368,86.179703,790.889343,743.593018,260.020142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.816101,712.254333,409.672485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,539.534912,693.556030,124.416992,,,,454.668091,652.745972,86.203651,790.834595,743.698486,260.090637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.845886,712.200684,409.670441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,539.510742,693.541077,124.430412,,,,454.673065,652.774963,86.199371,790.759277,743.818909,260.213593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.755249,712.155762,409.650940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,539.500549,693.543762,124.415352,,,,454.638550,652.764160,86.214348,790.719604,743.860291,260.195007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.741577,712.136047,409.696594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,539.449219,693.477417,124.437309,,,,454.627502,652.755981,86.225815,790.623474,744.008118,260.220825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.761902,712.077332,409.710327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,539.436279,693.446655,124.471977,,,,454.604462,652.782471,86.246704,790.542786,744.138550,260.308594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.689697,712.038696,409.724884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,539.405334,693.466248,124.458237,,,,454.481079,652.806641,86.154282,790.530640,744.243958,260.369293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.631592,712.018494,409.734711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

