Weight10
Date:,2025/04/15
Time:,13:43:44
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
491,799.596130,819.455811,397.516052,480.831421,655.346680,81.065887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.872131,704.162903,92.084625,,,,,,,529.825134,740.000732,108.090721,755.621887,874.387512,244.410843
492,799.680908,819.346130,397.520447,480.872314,655.380920,80.871765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.820099,704.169250,92.051567,,,,,,,529.867920,739.970276,108.114204,755.616882,874.394409,244.415039
493,799.742798,819.307312,397.574036,480.925079,655.383545,80.741638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.829041,704.174133,92.016960,,,,,,,529.778137,739.944885,108.089859,755.692078,874.304260,244.435471
494,799.708496,819.064087,397.805389,480.943542,655.298584,80.877785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.826263,704.174622,92.019417,,,,,,,529.838806,739.973450,108.058395,755.715332,874.285278,244.427109
495,799.721008,818.987244,397.882446,480.927002,655.347595,80.849236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.818207,704.172729,92.033043,,,,,,,529.938660,739.940918,108.058075,755.699402,874.219360,244.451416
496,799.841003,818.971680,397.898590,480.959503,655.430603,80.808578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.847076,704.265991,92.006691,,,,,,,529.929626,739.935120,108.017250,755.636414,874.169006,244.548370
497,799.813354,818.923035,397.951172,480.918030,655.406494,80.684837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.827545,704.192810,92.021736,,,,,,,529.909729,739.849121,107.976463,755.632202,874.072632,244.612961
498,799.882935,818.878052,397.925720,480.902618,655.347595,80.615669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.812378,704.166504,92.041283,,,,,,,529.960632,739.774902,107.924324,755.613220,874.033997,244.677658
499,799.874146,818.905151,397.937561,480.911255,655.382874,80.561661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.822998,704.260071,92.035599,,,,,,,529.960205,739.788574,107.905037,755.633057,873.805786,244.896088
500,799.958496,818.803894,397.957458,480.919556,655.402466,80.546280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.846710,704.282898,92.001686,,,,,,,529.879456,739.695068,107.494690,755.754822,873.729126,244.952164
501,799.999939,818.740479,397.930603,480.890198,655.429077,80.652199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.796997,704.290039,91.932503,,,,,,,529.998047,739.662109,107.387459,755.807190,873.636536,244.921158
502,800.087891,818.768677,398.011841,480.873138,655.418396,80.597755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.853455,704.281006,91.966873,,,,,,,529.896362,739.683777,107.377380,755.888672,873.530273,244.916046
503,800.030640,818.692078,397.993744,480.859497,655.414551,80.523613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.809021,704.288452,91.928947,,,,,,,529.918091,739.587646,107.369896,755.814941,873.551636,244.969437
504,800.085022,818.674377,398.054810,480.884705,655.425598,80.548531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.788879,704.289429,91.925003,,,,,,,529.936584,739.560852,107.342232,755.722351,873.471802,245.018921
505,800.126526,818.670349,398.048737,480.888641,655.414490,80.531677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.859497,704.280823,91.971992,,,,,,,529.923401,739.572083,107.344070,755.841553,873.316040,245.045670
506,800.223206,818.546570,398.035339,480.876190,655.361328,80.527611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.810089,704.288269,91.931335,,,,,,,529.943970,739.565491,107.364349,755.926270,873.281311,244.996475
507,800.323853,818.520020,398.109375,480.884247,655.353638,80.580666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.810608,704.284424,91.866104,,,,,,,529.856628,739.547607,107.391083,756.021118,873.196350,244.985153
508,800.331665,818.440063,398.144867,480.826050,655.110046,80.736000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.978241,704.280518,91.670174,,,,,,,529.868591,739.435364,107.365730,756.035828,873.082825,244.993652
509,800.351746,818.402588,398.107422,480.819366,655.259277,80.614174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.934509,704.303650,91.692543,,,,,,,529.823547,739.531433,107.306976,756.078796,873.064331,245.054962
510,800.412720,818.306030,398.176819,480.795929,655.224915,80.542549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.846130,704.302551,91.846359,,,,,,,529.963562,739.453003,107.281456,756.059265,872.982788,245.098969
511,800.455688,818.276978,398.228088,480.866638,655.241150,80.477928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.783203,704.288269,91.948608,,,,,,,529.981995,739.445374,107.280525,756.029846,872.946350,245.238937
512,800.507996,818.164917,398.251190,480.825256,655.280090,80.399689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.769165,704.283264,91.969414,,,,,,,529.954163,739.455933,107.306229,756.082520,872.835083,245.342087
513,800.601318,818.151001,398.270935,480.848846,655.105164,80.619263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.919159,704.278198,91.793411,,,,,,,529.919312,739.421509,107.280045,756.170044,872.765625,245.340439
514,800.709106,818.059082,398.341125,480.798126,655.220825,80.481956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.911804,704.299133,91.735947,,,,,,,529.984070,739.426636,107.232079,756.223267,872.692932,245.481735
515,800.720520,817.910400,398.536011,480.819855,654.959595,80.785927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.875671,704.298401,91.774841,,,,,,,529.964905,739.392456,107.234100,756.376160,872.629517,245.643631
516,800.704285,817.860962,398.641235,480.777496,655.014465,80.723801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.971313,704.280457,91.678505,,,,,,,529.989929,739.409729,107.246658,756.345154,872.596436,245.733704
517,800.803040,817.758057,398.750031,480.788513,655.165833,80.544167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.918060,704.396912,91.758995,,,,,,,530.020752,739.414673,107.202904,756.298218,872.499451,245.780701
518,800.860107,817.741394,398.850830,480.821838,655.278137,80.425713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.874847,704.404114,91.794403,,,,,,,529.994141,739.426270,107.229393,756.268066,872.472107,245.837204
519,800.821899,817.670166,398.923615,480.810608,654.978210,80.753441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.846008,704.398743,91.858757,,,,,,,530.029419,739.310364,107.216797,756.256287,872.363281,245.957184
520,800.866333,817.641235,399.050659,480.772888,655.011841,80.724854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.988617,704.380554,91.675392,,,,,,,530.098083,739.367615,107.207748,756.215393,872.319031,246.087418
521,800.761292,817.422791,399.243408,480.780670,654.910278,80.795052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.933258,704.408875,91.729614,,,,,,,530.058777,739.307800,107.192978,756.191101,872.173340,246.159943
522,800.725647,817.439209,399.341492,480.822418,654.938721,80.793953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.860901,704.403687,91.838165,,,,,,,530.102417,739.285400,107.241791,756.170471,872.135864,246.212402
523,800.795715,817.326538,399.466736,480.808411,655.043884,80.587204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.916412,704.388794,91.639259,,,,,,,530.084961,739.304138,107.274872,756.210815,872.124695,246.318222
524,800.727539,817.400574,399.427063,480.776154,654.919800,80.714005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.859680,704.419556,91.679398,,,,,,,530.106506,739.285095,107.250267,756.022949,872.004883,246.441605
525,800.849365,817.274231,399.574707,480.796600,654.861328,80.753967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.815674,704.409729,91.722527,,,,,,,530.105774,739.283997,107.240486,755.985352,871.880066,246.572449
526,800.947449,817.226685,399.631165,480.754150,654.885315,80.737679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.802856,704.402710,91.741890,,,,,,,530.123413,739.279419,107.213196,755.994019,871.866577,246.589081
527,800.948486,817.224426,399.707977,480.787354,654.883850,80.763985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.784210,704.407715,91.797432,,,,,,,530.117493,739.287354,107.234627,756.059631,871.811707,246.615967
528,800.978577,817.248047,399.756531,480.806335,654.956482,80.748688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.790039,704.401001,91.767776,,,,,,,530.115845,739.281982,107.237991,756.131958,871.698608,246.667557
529,801.058167,817.136780,399.845734,480.806213,654.899597,80.675140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.835052,704.496521,91.704124,,,,,,,530.123901,739.278809,107.214424,756.137451,871.645874,246.623352
530,801.054626,817.117554,399.874176,480.772491,654.893799,80.673882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.842834,704.427612,91.684326,,,,,,,530.125732,739.193970,107.215034,756.220276,871.548035,246.617065
531,801.106506,817.029175,399.905762,480.762451,654.896179,80.686188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.831665,704.501465,91.735497,,,,,,,530.121643,739.264099,107.228951,756.265869,871.476807,246.732971
532,801.189819,817.032227,400.129364,480.806915,654.872009,80.688721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.812012,704.420105,91.735672,,,,,,,530.132263,739.189026,107.227753,756.244385,871.488770,246.703979
533,801.240356,817.079224,400.201752,480.753052,654.866455,80.664093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.825073,704.491455,91.720680,,,,,,,530.200745,739.163208,107.229347,756.355469,871.347412,246.734344
534,801.371094,817.039795,400.375641,480.770691,654.885681,80.642235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.850281,704.514832,91.683449,,,,,,,530.156189,739.173523,107.232681,,,
535,801.462280,817.040894,400.437317,480.819824,654.862061,80.589752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.864471,704.515137,91.661766,,,,,,,530.142639,739.169983,107.331451,,,
536,801.445801,817.044006,400.389587,480.822266,654.862061,80.525803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412.856018,704.513367,91.676285,,,,,,,530.154236,739.161926,107.331306,,,

