Weight60
Date:,2025/04/23
Time:,12:59:40
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
327,,,,,,,,,,,,,,,,526.522644,721.924011,86.274330,,,,,,,,,,471.430786,645.415649,101.363106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.210236,711.347107,100.436287,,,,,,,,,,,,,793.842041,780.607971,279.001068,,,,,,,,,,,,,,,,748.884033,795.278381,196.639206
328,,,,,,,,,,,,,,,,526.503601,721.937012,86.294640,,,,,,,,,,471.481659,645.449158,101.332436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.244843,711.343811,100.482475,,,,,,,,,,,,,793.931641,780.523987,278.948639,,,,,,,,,,,,,,,,748.968262,795.140076,196.565903
329,,,,,,,,,,,,,,,,526.512085,721.931702,86.295784,,,,,,,,,,471.429138,645.418823,101.304855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.198181,711.341248,100.415443,,,,,,,,,,,,,794.094482,780.507629,278.904785,,,,,,,,,,,,,,,,749.089661,794.976074,196.496262
330,,,,,,,,,,,,,,,,526.518066,721.928833,86.289932,,,,,,,,,,471.430298,645.378906,101.307350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.211334,711.346497,100.425873,,,,,,,,,,,,,794.179504,780.418213,278.875244,,,,,,,,,,,,,,,,749.234131,794.727295,196.363800
331,,,,,,,,,,,,,,,,526.469360,721.861755,86.325104,,,,,,,,,,471.407990,645.329468,101.337280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.199371,711.342285,100.401131,,,,,,,,,,,,,794.187195,780.382324,278.905731,,,,,,,,,,,,,,,,749.288452,794.659424,196.417999
332,,,,,,,,,,,,,,,,526.462341,721.823303,86.316101,,,,,,,,,,471.402069,645.354980,101.341469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.213470,711.346436,100.428406,,,,,,,,,,,,,794.170593,780.297913,278.915161,,,,,,,,,,,,,,,,749.329224,794.535889,196.398087
333,,,,,,,,,,,,,,,,526.482788,721.838135,86.317360,,,,,,,,,,471.448395,645.394714,101.325050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.225403,711.357300,100.399345,,,,,,,,,,,,,794.116943,780.263306,278.935974,,,,,,,,,,,,,,,,749.298279,794.455505,196.369385
334,,,,,,,,,,,,,,,,526.522644,721.817261,86.294395,,,,,,,,,,471.422424,645.404419,101.311707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.221405,711.353333,100.343414,,,,,,,,,,,,,794.182983,780.227844,279.002777,,,,,,,,,,,,,,,,749.430847,794.316101,196.354584
335,,,,,,,,,,,,,,,,526.463745,721.818970,86.343185,,,,,,,,,,471.452148,645.455200,101.297081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.211945,711.342224,100.370689,,,,,,,,,,,,,794.214294,780.209412,278.935486,,,,,,,,,,,,,,,,749.549744,794.185791,196.383438
336,,,,,,,,,,,,,,,,526.522278,721.778442,86.315079,,,,,,,,,,471.377136,645.428711,101.296326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.186340,711.349670,100.437744,,,,,,,,,,,,,794.020569,780.142090,279.212524,,,,,,,,,,,,,,,,749.653870,794.041138,196.316833

