Weight60
Date:,2025/04/24
Time:,15:55:08
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
277,545.700256,710.301392,98.598656,470.316925,641.937988,104.387772,815.992004,748.678650,343.464600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.126709,718.670593,112.510063,,,,718.578613,775.451355,193.306625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,545.865417,710.307312,98.524658,470.297546,641.991150,104.387383,816.143188,748.707520,343.418427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.296021,718.893250,112.479546,,,,718.613159,775.428833,193.424500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,545.954468,710.190857,98.644424,470.255188,642.038574,104.342125,816.226440,748.760254,343.408813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.405304,719.096619,112.523163,,,,718.556091,775.332703,193.540649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,545.964783,710.145264,98.622711,470.274658,642.074463,104.306427,816.311523,748.792542,343.342041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.642944,719.185303,112.497696,,,,718.487305,775.275818,193.523560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,546.015503,710.060974,98.605614,470.230499,642.101624,104.274361,816.480225,748.929077,343.186554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.572327,719.291443,112.420135,,,,718.114319,775.401367,193.905289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,545.901550,710.137085,98.100098,470.224701,642.075806,104.162018,816.747742,749.049561,343.070404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.599213,719.384888,112.352791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,546.025452,710.008057,98.104012,470.236359,642.071594,104.124321,816.901245,749.172424,343.000275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.598602,719.403687,112.378952,,,,,,,718.124268,775.299927,194.060349,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,545.975891,710.020508,97.948929,470.215271,642.093994,104.102371,816.991150,749.317810,342.970215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.559082,719.451599,112.495720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,545.980896,710.032898,97.899879,470.184631,642.056091,104.002167,817.143921,749.453125,342.899261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.546997,719.500061,112.235001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,545.907349,710.039551,97.854767,470.215271,642.161987,103.622047,817.236694,749.591492,342.885529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.545441,719.508728,112.064041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,545.859497,709.975037,97.762184,470.238892,642.216980,103.321388,817.387695,749.685852,342.969818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.448425,719.506287,112.049896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,545.881958,709.816101,97.946663,470.216431,642.222473,103.224159,817.540161,749.683167,342.983826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.399628,719.596375,112.083733,,,,,,,,,,718.160828,774.848572,194.141220,,,,,,,,,,,,,,,,,,,,,,,,
289,545.773743,709.801392,97.897507,470.173981,642.211731,103.238068,817.773376,749.725586,343.003479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.395660,719.697144,112.443687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,545.657043,709.847534,97.747620,469.805481,641.890991,103.110245,817.964966,749.807983,343.086334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.143707,719.636414,112.083672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,545.634888,709.825684,97.806450,469.571503,641.885071,103.109886,818.007935,749.924011,343.183624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.991913,719.637634,111.951942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,545.657654,709.629028,97.914696,469.535583,641.902832,103.116669,818.203979,749.893494,343.269287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.939362,719.738037,111.962357,,,,,,,,,,,,,718.126648,774.631165,194.414658,,,,,,,,,,,,,,,,,,,,,
293,545.537781,709.684998,97.842018,469.481934,641.926697,103.100670,818.372742,749.871338,343.393860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.758423,719.759888,111.970963,,,,,,,,,,,,,718.239136,774.487122,194.462646,,,,,,,,,,,,,,,,,,,,,
294,545.475525,709.607605,97.837730,469.361694,641.975037,102.990677,818.250244,749.763916,343.460327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.659119,719.772522,111.890091,,,,,,,,,,,,,718.380493,774.369141,194.606400,,,,,,,,,,,,,,,,,,,,,
295,545.426941,709.559448,97.844582,469.194794,641.995239,102.955948,818.192932,749.622681,343.648621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.559326,719.872314,111.786522,,,,,,,,,,,,,718.363220,774.230774,194.695282,,,,,,,,,,,,,,,,,,,,,
296,545.398193,709.477539,97.852158,469.122162,641.981445,102.985832,818.052673,749.600098,343.833160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.508270,719.914734,111.726265,,,,,,,,,,,,,718.250671,774.155701,194.761124,,,,,,,,,,,,,,,,,,,,,
297,545.399109,709.343811,97.813622,469.013580,641.982483,102.960342,817.886780,749.430603,343.974609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.344086,720.013367,111.728188,,,,,,,,,,,,,717.962097,774.056213,194.793488,,,,,,,,,,,,,,,,,,,,,
298,545.328247,709.332397,97.770042,468.729462,642.345215,103.605026,817.748108,749.253784,344.119049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.210052,720.030090,111.683586,,,,,,,,,,,,,718.027954,773.875305,194.702377,,,,,,,,,,,,,,,,,,,,,
299,545.257080,709.350098,97.701782,468.753998,642.110657,103.095520,817.624756,749.122375,344.200958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.094727,720.126953,111.651825,,,,,,,,,,,,,717.973877,773.749329,194.718338,,,,,,,,,,,,,,,,,,,,,
300,545.262451,709.281189,97.648758,468.630035,642.110413,102.927002,817.550415,749.031067,344.268005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.061066,720.143250,111.642120,,,,,,,,,,,,,717.843445,773.474670,194.939438,,,,,,,,,,,,,,,,,,,,,
301,545.187744,709.178894,97.615280,468.570129,642.165527,102.827995,817.149658,748.862488,344.512848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.988190,720.143494,111.583229,,,,,,,,,,,,,717.643799,773.251343,195.060059,,,,,,,,,,,,,,,,,,,,,
302,545.079224,709.262695,97.567505,468.516113,642.207397,102.719986,816.694702,748.668518,344.717560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.864960,720.137451,111.547768,,,,,,,,,,,,,717.421143,773.095215,195.227707,,,,,,,,,,,,,,,,,,,,,
303,544.993774,709.213867,97.510490,468.355103,642.210510,102.717621,816.656738,748.458801,344.838531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.774261,720.249207,111.501900,,,,,,,,,,,,,717.275818,772.843933,195.459610,,,,,,,,,,,,,,,,,,,,,
304,544.918457,709.214844,97.439590,468.249634,642.255554,102.681511,816.602844,748.146851,345.047943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.605072,720.221924,111.143745,,,,,,,,,,,,,717.096191,772.659302,195.637543,,,,,,,,,,,,,,,,,,,,,
305,544.828735,709.238770,97.386406,468.156067,642.278198,102.652573,816.450623,747.906677,345.172668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.443542,720.224670,110.919411,,,,,,,,,,,,,716.893799,772.469971,195.762283,,,,,,,,,,,,,,,,,,,,,
306,544.733398,709.156128,97.306129,468.070831,642.352234,102.571762,816.286316,747.747681,345.359192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.514496,720.328796,110.677917,,,,,,,,,,,,,716.753235,772.347534,195.884949,,,,,,,,,,,,,,,,,,,,,
307,544.604187,709.168884,97.228935,467.945313,642.340698,102.547417,816.090210,747.619507,345.531036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.518188,720.455200,110.382126,,,,,,,,,,,,,716.524414,772.223877,196.025269,,,,,,,,,,,,,,,,,,,,,
308,544.506775,709.220337,97.208076,467.986664,642.481567,102.229187,815.994019,747.487183,345.717102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.427551,720.443726,110.057175,,,,,,,,,,,,,716.117676,772.183716,196.288620,,,,,,,,,,,,,,,,,,,,,
309,544.351990,709.207825,97.250969,467.911194,642.609497,102.110603,815.944397,747.246216,345.776459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.909668,772.032288,196.522354,,,,,,,,,,,,,,,,,,,,,
310,544.143494,709.253113,97.283447,467.676788,642.498108,102.418938,815.922302,747.096680,345.838409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.557312,771.968018,196.696716,421.433777,720.341248,109.622284,,,,,,,,,,,,,,,,,,
311,544.091370,709.148376,97.339249,467.531525,642.424133,102.540756,815.980164,746.998291,345.873901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.858276,771.775818,196.635864,,,,,,,,,,,,,,,,,,,,,
312,544.040039,709.138733,97.357117,467.527222,642.376282,102.549126,815.928284,746.882324,345.883331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.516968,771.759094,196.626404,,,,421.284729,720.347473,109.658142,,,,,,,,,,,,,,,
313,544.005310,709.076355,97.240814,467.516479,642.434570,102.460968,815.976196,746.786194,346.013489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.323914,771.668579,196.863480,,,,421.296600,720.249329,109.630775,,,,,,,,,,,,,,,
314,544.042664,709.030945,97.143364,467.675842,642.587219,102.055939,816.037598,746.778442,346.049744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.303650,771.571106,197.046204,,,,421.356232,720.325623,109.695946,,,,,,,,,,,,,,,
315,544.140808,709.032776,97.069260,467.812897,642.642029,101.816086,816.268616,746.587769,346.082214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.259705,771.471069,197.136414,,,,421.427124,720.256714,109.629051,,,,,,,,,,,,,,,
316,544.184631,708.928589,97.062759,467.681915,642.549194,102.120674,816.418091,746.534546,346.081329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.305725,771.329407,197.136917,,,,,,,,,,,,,,,,,,,,,
317,544.232544,708.910461,96.982727,467.275421,641.684326,102.345490,816.542542,746.532166,346.086639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.318726,771.239319,197.205307,,,,,,,421.420380,720.346863,109.647247,,,,,,,,,,,,
318,544.224731,708.905151,96.924797,467.484039,642.004028,102.449684,816.656555,746.558899,346.124664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.359131,771.187317,197.244568,,,,,,,421.436584,720.340515,109.619286,,,,,,,,,,,,
319,544.218506,708.906189,96.922501,467.627106,642.303101,102.273987,816.812866,746.476379,346.124481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.441589,771.055237,197.277054,,,,,,,421.487885,720.348389,109.576469,,,,,,,,,,,,
320,544.214111,708.907043,96.932861,467.665558,642.322571,102.140999,817.025146,746.405151,346.156555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.539917,770.970032,197.379257,,,,,,,421.509186,720.347595,109.549988,,,,,,,,,,,,
321,544.248657,708.834229,96.906914,467.663483,642.337952,102.054962,817.195313,746.393372,346.146576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.733643,770.848083,197.574615,,,,,,,,,,,,,,,,,,,,,
322,544.280945,708.810791,96.821205,467.730743,642.329163,102.069756,817.232666,746.488831,346.451080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.576111,770.809998,197.787872,,,,,,,,,,421.498901,720.348206,109.563087,,,,,,,,,
323,544.280518,708.817200,96.841866,467.679291,642.390869,102.050285,817.288208,746.504456,346.510223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.692322,770.743042,197.828995,,,,,,,,,,421.393768,720.370728,109.582741,,,,,,,,,
324,544.252441,708.816040,96.834084,467.658325,642.407715,101.980682,817.417908,746.403442,346.480560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.842773,770.617615,197.719604,,,,,,,,,,421.446289,720.362610,109.625198,,,,,,,,,
325,544.286743,708.829773,96.773369,467.638885,642.333557,101.927315,817.606201,746.340393,346.443970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.931946,770.559082,197.653976,,,,,,,,,,421.406372,720.451416,109.580154,,,,,,,,,
326,544.307739,708.832397,96.745308,467.661407,642.266235,101.931313,817.771362,746.318909,346.354614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.834717,770.554260,197.666901,,,,,,,,,,421.453430,720.471313,109.515076,,,,,,,,,
327,544.346008,708.842285,96.719475,467.714142,642.358276,101.871254,817.818237,746.241272,346.333710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.816956,770.464905,197.698563,,,,,,,,,,421.474518,720.469055,109.496918,,,,,,,,,
328,544.367676,708.850159,96.747475,467.742920,642.311096,101.784904,817.954834,746.201782,346.265411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.797791,770.450867,197.719330,,,,,,,,,,421.574249,720.460632,109.458488,,,,,,,,,
329,544.352966,708.837463,96.802948,467.815460,642.272095,101.790665,818.156494,746.162170,346.218414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.880676,770.422913,197.856079,,,,,,,,,,421.520325,720.455750,109.441078,,,,,,,,,
330,544.327209,708.828247,96.786934,467.796234,642.254456,101.528175,818.316833,746.020935,346.195984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.867798,770.340637,197.896072,,,,,,,,,,421.472961,720.465393,109.493271,,,,,,,,,
331,544.328308,708.827759,96.773048,467.861603,642.316895,101.656853,818.449463,745.931030,345.972656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.879028,770.316040,197.878311,,,,,,,,,,421.443665,720.475891,109.551826,,,,,,,,,
332,544.351135,708.821960,96.758041,467.884094,642.134033,101.558167,818.694336,745.781738,345.727783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.868530,770.327332,197.872650,,,,,,,,,,421.464935,720.480347,109.485390,,,,,,,,,
333,544.329895,708.814209,96.804100,467.899139,642.171875,101.477165,818.867249,745.764526,345.601654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.845093,770.321777,197.924820,,,,,,,,,,421.502167,720.471252,109.528656,,,,,,,,,
334,544.300110,708.920532,96.814011,467.920654,642.152405,101.429428,818.809143,745.761230,345.635010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.903137,770.305481,197.984070,,,,,,,,,,421.505859,720.483948,109.516983,,,,,,,,,
335,544.415161,708.832520,96.830132,467.930878,642.136108,101.463600,818.844910,745.649231,345.733276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.924011,770.301697,197.983719,,,,,,,,,,421.513824,720.481140,109.483246,,,,,,,,,
