Weight17
Date:,2025/04/16
Time:,14:18:13
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
189,574.079590,728.784363,132.901688,448.288208,725.872864,119.038681,504.496948,658.474060,110.023468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,880.286316,811.728333,409.807373,,,,824.714417,829.920837,277.980408,,,,,,,,,,,,,,,,,,,,,,,,
190,573.132019,728.763306,132.169266,447.287781,725.773682,118.184517,503.425934,658.418945,109.294685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.287354,811.450806,409.136993,,,,823.981689,829.637695,277.657837,,,,,,,,,,,,,,,,,,,,,,,,
191,571.711243,728.512329,131.507980,446.076294,725.565430,117.740974,502.194031,658.211731,109.092636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.557190,811.331848,408.624054,,,,823.468567,828.762939,276.788910,,,,,,,,,,,,,,,,,,,,,,,,
192,570.092834,728.370361,131.190079,444.331451,725.450073,116.789246,500.954407,658.029968,108.562515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.109863,811.125366,408.354919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,569.031677,728.225586,131.064087,443.540009,725.409058,116.084358,499.952972,657.889160,107.818047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.860657,810.946045,407.837006,,,,,,,822.161621,827.869873,275.916626,,,,,,,,,,,,,,,,,,,,,
194,568.387512,728.014282,130.322800,442.985657,725.152527,115.487556,499.357758,657.735229,106.599228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.158569,810.588013,407.338409,,,,,,,819.811035,828.194336,276.152557,,,,,,,,,,,,,,,,,,,,,
195,567.746399,727.710876,129.412613,442.089478,724.939270,114.704002,498.646515,657.743042,105.391914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.691345,810.263794,406.837952,,,,,,,818.252014,827.981140,275.816833,,,,,,,,,,,,,,,,,,,,,
196,566.889343,727.411377,128.639420,440.989380,724.621521,114.267822,497.254730,657.378845,105.567680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.311768,809.806213,406.587433,,,,,,,817.423767,827.688293,275.394745,,,,,,,,,,,,,,,,,,,,,
197,565.793579,727.287903,127.913544,439.530365,724.217773,114.060944,496.785645,657.109253,104.500298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,873.122559,809.579895,406.602783,,,,,,,816.921570,827.354309,275.025238,,,,,,,,,,,,,,,,,,,,,
198,564.606812,727.315613,127.459145,438.434479,723.963684,113.646248,495.956879,656.874023,103.276321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.652283,809.457886,406.526917,,,,,,,816.271179,827.067993,274.388184,,,,,,,,,,,,,,,,,,,,,
199,563.349731,727.199524,127.415840,438.156464,723.647583,112.272491,494.752045,656.632690,102.780937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.393372,809.355774,405.991699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,562.699158,726.852112,127.348434,437.656342,723.562988,111.267273,494.296936,656.414978,102.456787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,869.465454,809.126038,405.629211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,562.140930,726.571899,126.595413,436.763123,723.477051,110.781258,493.184723,656.241455,102.216476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.989868,808.783508,404.914734,,,,,,,,,,813.518921,825.800415,273.963959,,,,,,,,,,,,,,,,,,
202,561.201965,726.188660,125.873962,435.593109,723.321167,110.575783,492.361816,656.094666,101.208565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.108032,808.159363,404.567932,,,,,,,,,,812.305664,825.812073,273.519684,,,,,,,,,,,,,,,,,,
203,560.657532,725.961853,124.776413,434.332153,723.051636,110.312149,491.584167,655.907471,100.524078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.555664,807.850098,404.334076,,,,,,,,,,811.296753,825.648010,273.000366,,,,,,,,,,,,,,,,,,
204,560.181396,725.858521,124.040092,433.531311,722.927063,110.133896,490.723511,655.677673,100.130486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.420410,807.549316,403.949615,,,,,,,,,,810.478394,825.450317,272.674408,,,,,,,,,,,,,,,,,,
205,559.393372,725.776733,124.020958,433.271912,722.735107,109.387810,489.869141,655.604065,99.576241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.335632,807.285278,403.426422,,,,,,,,,,809.539978,825.033386,272.567505,,,,,,,,,,,,,,,,,,
206,558.363403,725.579285,123.845726,432.751770,722.478760,108.127136,489.134430,655.438354,98.937309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.157593,807.289307,403.179169,,,,,,,,,,808.750000,824.629944,272.533875,,,,,,,,,,,,,,,,,,
207,557.259827,725.403015,123.368507,432.178528,722.250427,106.924156,489.015686,655.384705,97.974236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.802490,807.118713,402.882813,,,,,,,,,,808.840088,824.108521,272.012665,,,,,,,,,,,,,,,,,,
208,556.335815,725.471558,122.984871,431.250305,721.872009,106.928322,488.156158,654.968323,97.885536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.557495,807.132751,402.648743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,555.531494,725.330139,122.564949,430.048309,721.737122,106.503136,487.299530,654.591553,97.425438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.776367,806.887634,402.542938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,554.710876,725.262939,122.008446,429.288269,721.609192,106.173256,486.777832,654.420166,96.500526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.222046,806.664734,402.120453,,,,,,,,,,,,,807.495789,823.295288,270.123199,,,,,,,,,,,,,,,
211,554.294617,724.944824,121.478271,428.682800,721.385681,105.896194,486.010651,654.236938,96.536629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.661133,806.608154,401.789032,,,,,,,,,,,,,806.439636,823.167786,270.506775,,,,,,,,,,,,,,,
212,554.254944,724.423340,120.743713,,,,485.569305,654.200439,96.108223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,861.354736,806.148499,401.474365,,,,,,,,,,,,,804.837830,823.175537,270.507233,,,,,,,,,,,,,,,
213,553.943665,724.197693,120.330345,,,,484.757996,653.956299,96.312775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.812439,805.928406,401.222229,,,,,,,,,,,,,804.012756,822.882874,270.154175,427.923859,720.994385,104.064621,,,,,,,,,,,,
214,553.138000,723.939880,120.007919,,,,483.977081,653.622681,95.755821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.594177,805.437683,400.866974,,,,,,,,,,,,,803.404663,822.704468,269.698273,427.467590,720.872864,103.548561,,,,,,,,,,,,
215,552.501831,723.701172,119.602211,,,,483.443512,653.510742,95.103043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.251587,805.020874,400.917053,,,,,,,,,,,,,802.899536,822.581726,269.309967,426.732819,720.819336,103.264702,,,,,,,,,,,,
216,551.944397,723.549988,119.203796,,,,483.127441,653.425354,94.336349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.966431,804.754272,400.565460,,,,,,,,,,,,,802.539490,822.420593,269.051300,426.024506,720.631714,103.138901,,,,,,,,,,,,
217,551.477844,723.437378,118.843376,,,,482.829285,653.313599,93.695053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.532104,804.541443,399.941193,,,,,,,,,,,,,802.328186,822.074219,268.850403,425.622833,720.505127,102.721931,,,,,,,,,,,,
218,551.025208,723.239441,118.363182,,,,482.267517,653.177856,93.213173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.107056,804.460938,399.121857,,,,,,,,,,,,,801.720825,821.808899,268.787628,425.111511,720.366821,102.385513,,,,,,,,,,,,
219,550.408447,723.152771,118.125702,,,,481.866455,653.185364,92.588982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,858.125671,804.730225,398.751678,,,,,,,,,,,,,800.966125,821.544373,268.659546,424.676727,720.162659,101.799591,,,,,,,,,,,,
220,549.786499,723.034241,118.022621,,,,481.484558,653.137695,91.779976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.378845,804.691711,398.731140,,,,,,,,,,,,,800.699402,820.883301,268.562866,424.268097,720.000671,101.427818,,,,,,,,,,,,
221,549.294495,722.815674,117.693047,,,,481.227600,652.927063,91.403717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.805176,804.588562,398.726959,,,,,,,,,,,,,,,,423.855560,719.721313,101.070030,,,,,,,,,,,,
222,548.860413,722.517639,117.558495,,,,480.630219,652.603699,91.539444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.424011,804.519165,398.709320,,,,,,,,,,,,,,,,423.467255,719.560974,101.057205,,,,,,,,,,,,
223,548.414917,722.337891,117.368568,,,,480.049927,652.279175,91.604492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.061646,804.299866,398.696777,,,,,,,,,,,,,,,,422.905243,719.302612,100.789955,,,,,,,,,,,,
224,547.962830,722.232544,117.067024,,,,479.470032,652.000977,91.209839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.348145,804.056519,398.496552,,,,,,,,,,,,,,,,422.342987,719.035828,100.496132,,,,,,,,,,,,
225,547.648560,722.191284,116.623222,,,,479.036804,651.847961,90.618782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.932312,803.929565,398.414886,,,,,,,,,,,,,,,,421.734741,718.862183,100.290550,,,,,,,,,,,,
226,547.118042,722.104492,115.985649,,,,478.477234,651.661011,90.395805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.548401,803.832031,398.242065,,,,,,,,,,,,,,,,421.193054,718.853638,99.768349,,,,,,,,,,,,
227,546.782776,722.014771,115.654762,,,,478.076172,651.551880,90.116692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.184265,803.674316,398.028778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,546.510742,721.882141,115.390732,,,,477.779999,651.451782,89.807587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.115417,803.332275,397.612305,,,,,,,,,,,,,,,,,,,420.809753,718.510315,98.863205,798.853638,819.260437,265.425751,,,,,,
229,546.023804,721.698364,114.963646,,,,477.525635,651.314148,89.679100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.930725,803.211914,397.362427,,,,,,,,,,,,,,,,,,,420.825500,718.518921,98.386833,797.276184,819.518616,265.700592,,,,,,
230,545.801331,721.479553,114.851639,,,,477.454620,651.311768,89.196625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.594360,803.066162,397.151978,,,,,,,,,,,,,,,,,,,420.597717,718.460632,98.133347,796.560181,819.438293,265.805389,,,,,,
231,545.425049,721.299561,114.668381,,,,477.364166,651.320679,88.714111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.368835,802.863037,397.129761,,,,,,,,,,,,,,,,,,,420.231812,718.389465,97.958580,796.055115,819.298462,265.595978,,,,,,
232,544.998413,721.328857,114.700920,,,,476.731812,651.126648,88.586563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.008362,802.620972,396.914001,,,,,,,,,,,,,,,,,,,419.688324,718.333069,97.768646,795.801819,819.119263,265.337250,,,,,,
233,544.943665,721.067139,114.547821,,,,476.536224,651.098511,87.860199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.399902,802.236633,396.176361,,,,,,,,,,,,,,,,,,,419.267120,718.361572,97.540649,795.628296,818.971924,265.230255,,,,,,
234,544.654785,720.839966,114.328484,,,,476.176361,651.240173,87.443954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.440735,801.958618,395.717194,,,,,,,,,,,,,,,,,,,419.114441,718.280701,97.167122,795.480042,818.841064,265.174561,,,,,,
235,544.237793,720.730774,114.224510,,,,475.732971,651.168823,87.398430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.180603,801.741028,395.510559,,,,,,,,,,,,,,,,,,,418.826111,718.198975,96.766754,795.237488,818.665527,264.981812,,,,,,
236,543.995850,720.625916,114.060768,,,,475.730560,650.986389,86.608719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.564362,718.191040,96.419250,795.008484,818.568420,264.730957,,,,,,
237,543.748169,720.472595,113.733887,,,,475.491699,650.938965,86.377312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.276428,718.142029,96.248047,794.906921,818.414551,264.481354,,,,,,
238,543.486145,720.377869,113.572617,,,,475.203644,650.877502,86.352554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.002777,718.171814,96.111465,794.653320,818.308044,264.196930,,,,,,
239,543.283325,720.249878,113.317696,,,,474.771698,650.633057,86.720177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.716949,718.220581,95.935844,794.367065,818.111389,264.031891,851.776306,801.450806,394.753571,,,
240,543.277527,720.182495,112.924568,,,,474.398010,650.577148,86.703110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.556152,718.294128,95.483215,794.144897,818.015198,263.786011,851.480164,801.271912,394.688110,,,
241,542.955505,720.123962,112.590492,,,,474.106201,650.653503,86.535286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.372437,718.337830,94.882149,794.081970,817.928833,263.601715,851.191345,801.244019,394.565216,,,
242,543.109314,720.068970,112.179611,,,,473.966705,650.703186,86.091331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.220367,718.390686,93.882515,793.964844,817.786621,263.373749,850.849426,801.348938,394.495331,,,
243,543.058167,720.124817,111.774162,,,,473.754761,650.757324,85.830620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.855713,817.694641,263.294708,850.739807,801.396301,394.200745,,,
244,542.889343,720.138794,111.400185,,,,473.502441,650.762878,85.695595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.690125,817.510742,263.134888,850.474548,801.355896,394.154602,417.305176,718.458923,93.203880
245,542.683960,720.091797,111.104103,,,,473.298737,650.767578,85.521919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.505859,817.426270,262.984192,850.258911,801.397095,394.014771,417.165985,718.487366,93.052536
246,542.624023,720.111938,110.913406,,,,473.117859,650.701294,85.322205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.433472,817.395691,262.569427,850.290100,801.228516,394.077209,417.124237,718.490295,92.810043
247,542.579895,719.993591,110.652794,,,,473.017090,650.712341,85.053917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.543335,817.242798,262.295166,850.253601,801.117615,393.985504,417.081421,718.587646,92.704269
248,542.559326,719.951111,110.619995,,,,472.898132,650.782410,84.702538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.820435,817.036499,262.044037,850.104065,801.117126,393.870575,416.865356,718.636902,92.484940
249,542.277100,720.005310,110.714485,,,,472.853058,650.760620,84.454338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.846619,816.947937,261.940125,849.960876,801.045959,393.737549,416.889069,718.639709,92.387054
250,542.391663,719.871521,110.350647,,,,472.911926,650.778564,84.038109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.758850,816.809631,261.927399,849.793030,801.083801,393.658508,416.791351,718.750854,92.246246
251,542.482971,719.854858,109.988327,,,,472.972168,650.890076,83.699173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.556824,816.736755,261.927002,849.689514,801.018738,393.607544,416.690308,718.778320,92.171051
252,542.420288,719.859436,109.754852,,,,472.995361,650.925537,83.451935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.457458,816.677185,261.937561,849.660461,800.968567,393.449005,416.629333,718.788696,92.084976
253,542.403748,719.850342,109.599030,,,,473.014069,650.936707,83.169022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.398560,816.566284,261.847931,849.521362,801.006104,393.371796,416.618042,718.799011,91.962357
254,542.258972,719.896545,109.388603,,,,473.039368,650.997620,82.747917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.357422,816.549683,261.751923,849.425537,801.010010,393.244141,416.570557,718.826904,91.751617
255,542.220764,720.009033,109.128906,,,,472.977478,651.070190,82.379471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.620667,816.545166,261.370239,849.416382,800.922668,393.095245,416.488434,718.946899,91.485237
256,542.237488,720.056335,108.929298,,,,472.917358,651.077515,82.064194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.694641,816.585083,261.091980,849.422180,800.892090,392.905609,416.462799,718.987366,91.238029
257,542.376404,719.976196,108.784958,,,,472.985687,651.180237,81.746689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.641724,816.505493,260.991699,849.375793,800.902954,392.820221,416.719421,719.065308,90.619255
258,542.465149,720.071289,108.486671,,,,473.018646,651.203979,81.490730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.704529,816.442993,260.950592,849.346436,800.910828,392.602722,416.921967,719.176331,89.870216
259,542.355896,720.167664,108.149567,,,,473.122437,651.294434,81.235817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.679504,816.391174,260.784546,849.221008,800.838745,392.559082,417.182892,719.064941,89.541206
260,542.461670,720.291321,107.864410,,,,473.185120,651.309570,81.172531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.638428,816.425659,260.722778,849.026794,800.941406,392.536285,417.426819,719.073364,89.657349
261,542.632568,720.319214,107.739059,,,,473.301483,651.396729,81.034637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.538025,816.510071,260.647522,848.897217,800.857849,392.500641,417.497711,719.190491,89.838348
262,542.748169,720.323608,107.597481,,,,473.421814,651.417542,80.918770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.652832,816.484253,260.583710,848.835144,800.848328,392.418823,417.533264,719.321411,89.854309
263,542.813721,720.316589,107.376953,,,,473.484436,651.421814,80.813210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.626160,816.526855,260.424072,848.780212,800.868652,392.350494,417.617218,719.323853,89.859833
264,543.198364,720.392212,106.872139,,,,473.597656,651.507202,80.688507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.798340,816.616150,260.284149,848.785461,800.964050,392.331451,417.841034,719.308960,89.922577
265,543.417053,720.376404,106.631744,,,,473.715729,651.558777,80.671555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.645142,816.740723,260.124329,848.696472,800.988342,392.219055,417.951721,719.312683,89.885429
266,543.478394,720.355591,106.578918,,,,473.816010,651.535828,80.577209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.603821,816.947510,260.004761,848.721680,801.002686,392.196869,418.018829,719.294189,89.946793
267,543.457947,720.353943,106.607834,,,,473.867004,651.518799,80.537331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.652649,817.032837,259.906860,848.514526,801.143738,392.122192,418.069397,719.279480,90.106728
268,543.484741,720.346680,106.553635,,,,473.901306,651.525879,80.484154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.655518,817.138489,259.721100,848.603149,801.275391,391.883942,418.109955,719.293274,90.149979
269,543.596130,720.261902,106.581879,,,,473.986206,651.419739,80.490349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.787048,817.318481,259.597321,848.742126,801.490662,391.433197,418.136902,719.291321,90.116714
270,543.723022,720.214172,106.514931,,,,474.164063,651.417175,80.485687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.737732,817.345947,259.426880,848.835815,801.607605,391.204834,418.191071,719.279419,90.197754
271,543.769165,720.204285,106.439423,,,,474.135162,651.404297,80.358238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.775757,817.432861,259.367493,848.895813,801.634277,391.144897,418.342072,719.192627,90.256126
272,543.867737,720.147705,106.170280,,,,474.466370,651.346741,79.894325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.826843,817.467590,259.213226,848.813721,801.766296,391.074951,418.117584,719.070374,90.440750
273,543.785950,720.127502,106.371384,,,,474.608124,651.407410,79.805939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.910339,817.479065,259.105652,848.904602,801.761536,391.034576,417.997925,718.959351,90.642899
274,543.834106,720.023560,106.462738,,,,474.771362,651.332336,79.822861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.933044,817.580505,258.995605,848.872559,801.792053,390.938080,417.959259,718.942627,90.753700
275,543.785461,720.015442,106.487930,,,,475.015930,651.209839,79.429688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.867310,817.611328,258.905090,849.005737,801.914490,390.913971,417.927307,718.841064,90.792770
276,543.698425,719.980530,106.553833,,,,475.191986,651.227112,78.899971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.868347,817.684692,258.912933,849.060791,801.944702,390.870483,418.002594,718.720398,90.940224
277,543.744690,720.038330,106.445084,,,,475.384460,651.215271,78.625885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.939331,817.700806,258.980469,849.087402,801.943848,390.828949,418.106476,718.525574,90.792297
278,543.843750,719.969666,106.354172,,,,475.457153,651.187866,78.564934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.885803,817.695313,258.938232,849.115845,802.030640,390.804230,418.150085,718.410278,90.782455
279,543.881409,719.906372,106.407082,,,,475.585480,651.169556,78.510323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.901001,817.699707,258.904510,849.132324,802.053040,390.817688,418.399811,718.358215,90.625282
280,543.824707,719.912903,106.406601,,,,475.637604,651.085205,78.472160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.044067,817.791077,259.021057,849.138855,802.135559,390.782349,418.386780,718.383118,90.701996
