Weight54
Date:,2025/04/23
Time:,10:07:34
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
263,543.926453,711.671509,122.439659,,,,473.917816,651.605835,74.126434,,,,,,,912.036255,783.836060,429.856476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.814850,725.114746,88.757652,825.008850,801.740784,268.447021,,,,,,,,,,,,,,,,,,
264,543.895691,711.646851,122.451637,,,,473.945190,651.644226,73.904877,,,,,,,912.114685,783.851257,429.902740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.767120,725.146423,88.640335,825.008545,801.657532,268.435181,,,,,,,,,,,,,,,,,,
265,543.889160,711.549744,122.454819,,,,473.854736,651.522766,73.848587,,,,,,,912.272339,783.954529,429.921570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.790558,725.151306,88.556046,825.128479,801.521912,268.461731,,,,,,,,,,,,,,,,,,
266,543.883362,711.504333,122.301193,,,,473.880127,651.564880,73.803062,,,,,,,912.304749,784.058411,429.927643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.811554,725.162842,88.487022,825.090881,801.496338,268.484985,,,,,,,,,,,,,,,,,,
267,543.887390,711.520630,122.451309,,,,473.874634,651.512085,73.771790,,,,,,,912.406860,784.176697,429.990723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.772095,725.269226,88.392479,825.060547,801.417786,268.483490,,,,,,,,,,,,,,,,,,
268,543.782349,711.400940,122.342682,,,,473.843079,651.494080,73.654770,,,,,,,912.526733,784.186890,429.934814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.806854,725.306091,88.255020,825.014832,801.303467,268.632172,,,,,,,,,,,,,,,,,,
269,543.734070,711.391907,122.510338,,,,473.826111,651.489624,73.636894,,,,,,,912.654968,784.272705,429.952057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.775452,725.307495,88.166809,824.801453,801.217651,268.837280,,,,,,,,,,,,,,,,,,
270,543.741333,711.273499,122.386688,,,,473.839539,651.472351,73.567726,,,,,,,912.714355,784.416016,429.967560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.739197,725.316833,88.050644,824.722534,801.112732,268.913422,,,,,,,,,,,,,,,,,,
271,543.724548,711.292236,122.522774,,,,473.803070,651.508362,73.498039,,,,,,,912.804504,784.415405,429.994110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.754272,725.330139,87.970375,824.702942,801.087097,269.075073,,,,,,,,,,,,,,,,,,
272,543.756165,711.248352,122.447464,,,,473.845673,651.476563,73.400673,,,,,,,912.962036,784.518311,430.041595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.773132,725.373474,87.652321,824.564880,800.999146,269.242462,,,,,,,,,,,,,,,,,,
273,543.740417,711.103088,122.385757,,,,473.869141,651.462524,73.340881,,,,,,,913.038696,784.632080,430.142853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.779846,725.380005,87.462105,824.502197,800.874268,269.270599,,,,,,,,,,,,,,,,,,
274,543.766052,711.119812,122.477264,,,,473.934479,651.489868,73.312653,,,,,,,913.110596,784.753967,430.140991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.805908,725.384705,87.391319,824.907898,800.795959,268.869537,,,,,,,,,,,,,,,,,,
275,543.713135,711.112976,122.517883,,,,473.929962,651.411011,73.253006,,,,,,,913.218567,784.862549,430.177643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.802551,725.475647,87.417831,824.784058,800.782654,269.167450,,,,,,,,,,,,,,,,,,
276,543.697937,711.027588,122.531151,,,,473.927765,651.369812,73.258064,,,,,,,913.298340,784.964661,430.272186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.762329,725.507141,87.372566,824.538940,800.724426,269.568634,,,,,,,,,,,,,,,,,,
277,543.679260,711.000854,122.539360,,,,473.982361,651.410767,73.239571,,,,,,,913.353149,785.071350,430.290833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.719543,725.497192,87.391388,824.453674,800.618042,270.048248,,,,,,,,,,,,,,,,,,
278,543.682556,710.995911,122.582565,,,,474.007599,651.383057,73.277588,,,,,,,913.423828,785.173706,430.375183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.696228,725.493225,87.411057,824.328552,800.592407,270.232574,,,,,,,,,,,,,,,,,,
279,543.740662,710.981689,122.487770,,,,473.965515,651.394775,73.206009,,,,,,,913.421875,785.270935,430.413727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.729523,725.505066,87.396973,824.364685,800.591614,270.358948,,,,,,,,,,,,,,,,,,
280,543.778442,710.884521,122.431046,,,,474.031921,651.385559,73.212646,,,,,,,913.455383,785.291138,430.399139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.700684,725.509338,87.316940,824.431519,800.486389,270.378143,,,,,,,,,,,,,,,,,,
281,543.819214,710.852356,122.477730,,,,474.018921,651.402100,73.129608,,,,,,,913.561890,785.382446,430.438232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.708038,725.520142,87.248680,824.445251,800.476624,270.459686,,,,,,,,,,,,,,,,,,
282,543.799988,710.878601,122.581879,,,,474.114227,651.387329,73.161758,,,,,,,913.624146,785.495789,430.442871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.745789,725.511108,87.191185,824.452271,800.457397,270.534546,,,,,,,,,,,,,,,,,,
283,543.759583,710.890808,122.601387,,,,474.147430,651.388794,73.105927,,,,,,,913.713318,785.568848,430.498169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.762970,725.507141,87.169441,824.411987,800.428833,270.565521,,,,,,,,,,,,,,,,,,
284,543.781677,710.893188,122.581451,,,,474.155853,651.376038,73.091713,,,,,,,913.729858,785.610229,430.500641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.683228,725.518066,87.141144,824.355835,800.453125,270.695251,,,,,,,,,,,,,,,,,,
285,543.791199,710.892151,122.581200,,,,474.099609,651.340332,73.141891,,,,,,,913.825806,785.586243,430.536102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.648315,725.527649,87.181305,824.303833,800.338867,270.837433,,,,,,,,,,,,,,,,,,
286,543.840088,710.854736,122.463394,,,,474.078735,651.387939,73.061203,,,,,,,913.878052,785.674377,430.531982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.647369,725.616211,87.214317,824.309204,800.299744,270.943939,,,,,,,,,,,,,,,,,,
287,543.826416,710.871521,122.522079,,,,474.053589,651.379700,73.038536,,,,,,,913.892273,785.693787,430.529327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.588593,725.631226,87.139832,824.246765,800.299316,271.020142,,,,,,,,,,,,,,,,,,
288,543.867615,710.882813,122.428879,,,,474.122437,651.416382,72.989250,,,,,,,913.965759,785.782715,430.565979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.592316,725.644165,87.100533,824.177917,800.149658,271.174500,,,,,,,,,,,,,,,,,,
289,543.868591,710.857300,122.407829,,,,474.072632,651.384705,73.023994,,,,,,,913.994019,785.802307,430.589111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.625000,725.635193,87.053864,824.057556,800.110535,271.398132,,,,,,,,,,,,,,,,,,
290,543.836304,710.893738,122.529160,,,,474.198517,651.403809,73.019775,,,,,,,914.067932,785.891296,430.626862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.588715,725.631592,86.958549,824.046265,800.134583,271.443481,,,,,,,,,,,,,,,,,,
291,543.786194,710.891479,122.589012,,,,474.240021,651.417542,72.993866,,,,,,,914.125366,785.916260,430.607788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.572754,725.724731,86.965805,824.221436,800.111267,271.393524,,,,,,,,,,,,,,,,,,
292,543.843140,710.878479,122.501854,,,,474.171143,651.451172,73.025948,,,,,,,914.189514,785.911987,430.647156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.556885,725.743896,86.999214,824.269226,800.098511,271.383942,,,,,,,,,,,,,,,,,,
293,543.828125,710.907959,122.554367,,,,474.274597,651.504150,72.960846,,,,,,,914.226807,785.982361,430.659943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.546936,725.740112,87.017006,824.178833,800.098816,271.439423,,,,,,,,,,,,,,,,,,
294,543.774902,710.904480,122.598610,,,,474.308167,651.443726,72.936279,,,,,,,914.218079,786.103333,430.657837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.480835,725.744934,86.973595,824.250916,800.102722,271.497681,,,,,,,,,,,,,,,,,,
295,543.816101,710.914368,122.551079,,,,474.328613,651.435242,72.840782,,,,,,,914.340027,786.114807,430.678894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.474365,725.745667,86.960823,824.209167,800.211365,271.568970,,,,,,,,,,,,,,,,,,
296,543.803894,710.919739,122.543915,,,,474.320038,651.530334,72.853493,,,,,,,914.308899,786.202087,430.743469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.495575,725.737854,86.928658,824.165710,800.137878,271.620911,,,,,,,,,,,,,,,,,,
297,543.874817,710.895569,122.602226,,,,474.434631,651.474060,72.744026,,,,,,,914.376526,786.203735,430.804596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.511169,725.734802,86.906731,824.299561,800.082092,271.614777,,,,,,,,,,,,,,,,,,
298,543.785950,710.895325,122.595009,,,,474.446960,651.464844,72.680779,,,,,,,914.406921,786.289917,430.787933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.433716,725.749207,86.888870,824.345215,800.082703,271.580719,,,,,,,,,,,,,,,,,,
299,543.837524,710.879089,122.627533,,,,474.520630,651.438721,72.699600,,,,,,,914.495178,786.308655,430.844360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.420990,725.746460,86.877853,824.399109,800.084961,271.626068,,,,,,,,,,,,,,,,,,
300,543.837219,710.881042,122.665421,,,,474.603180,651.448792,72.681480,,,,,,,914.509827,786.305298,430.851196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.430634,725.743958,86.869080,824.412842,800.097656,271.671906,,,,,,,,,,,,,,,,,,
301,543.864014,710.880310,122.653259,,,,474.540588,651.442261,72.703560,,,,,,,914.499512,786.389954,430.870911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.436981,725.743225,86.862732,824.423035,800.092224,271.672699,,,,,,,,,,,,,,,,,,
302,543.849182,710.867188,122.653427,,,,474.555298,651.471863,72.719711,,,,,,,914.500305,786.410767,430.953857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.423553,725.750610,86.892197,824.485352,800.085999,271.714874,,,,,,,,,,,,,,,,,,
303,543.866577,710.878174,122.646278,,,,474.587891,651.492554,72.681358,,,,,,,914.600952,786.507751,430.915894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.423187,725.746338,86.884903,824.446777,800.075806,271.748810,,,,,,,,,,,,,,,,,,
304,543.848572,710.868042,122.653458,,,,474.598175,651.498169,72.662964,,,,,,,914.645508,786.521240,430.880341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.351837,725.758362,86.856720,824.469421,800.086060,271.738373,,,,,,,,,,,,,,,,,,
305,543.732483,710.771667,122.919830,,,,474.588562,651.471375,72.669800,,,,,,,914.697632,786.514771,430.929474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.377197,725.759277,86.765106,824.495117,800.074646,271.801208,,,,,,,,,,,,,,,,,,
306,543.863647,710.846558,122.781387,,,,474.657013,651.481079,72.646698,,,,,,,914.693726,786.601074,430.965363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.389984,725.748962,86.770042,824.450256,800.074280,271.881683,,,,,,,,,,,,,,,,,,
307,543.872620,710.878845,122.643311,,,,474.661346,651.483704,72.625488,,,,,,,914.681519,786.618042,430.975189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.415588,725.747742,86.705460,824.366150,800.068604,271.942780,,,,,,,,,,,,,,,,,,
308,543.932800,710.873108,122.666466,,,,474.697662,651.484924,72.575897,,,,,,,914.726990,786.700806,431.049286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.464020,725.735840,86.623642,824.414978,800.057678,272.004028,,,,,,,,,,,,,,,,,,
309,543.895813,710.881897,122.633369,,,,474.687256,651.519897,72.572098,,,,,,,914.733215,786.715759,431.062988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.468109,725.739929,86.620407,824.370850,800.054260,272.038116,,,,,,,,,,,,,,,,,,
310,543.892395,710.910950,122.899811,,,,474.721802,651.503418,72.523865,,,,,,,914.764404,786.782898,431.062714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.473022,725.734558,86.611832,824.379944,800.058044,272.070099,,,,,,,,,,,,,,,,,,
311,543.847595,710.994690,123.009483,,,,474.758179,651.514893,72.582916,,,,,,,914.831665,786.785034,431.115570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.434662,725.750854,86.679138,824.284607,800.039368,272.129303,,,,,,,,,,,,,,,,,,
312,543.868774,710.998169,122.997093,,,,474.791779,651.569397,72.572823,,,,,,,914.831238,786.886292,431.173737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.373199,725.748047,86.617981,824.235046,800.059143,272.255951,,,,,,,,,,,,,,,,,,
313,543.761169,711.005493,122.994507,,,,474.799957,651.585693,72.553986,,,,,,,914.828552,786.898254,431.262207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.295532,800.043396,272.291046,,,,,,,,,,,,,,,,,,
314,543.806091,710.999573,123.017311,,,,474.774811,651.463623,72.591942,,,,,,,914.864258,786.993958,431.250000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.303711,800.111328,272.290344,422.402008,725.741211,86.560013,,,,,,,,,,,,,,,
315,543.639038,710.910583,123.254639,,,,474.716736,651.517517,72.654060,,,,,,,914.770081,787.108032,431.324554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.256836,800.144653,272.313690,,,,,,,,,,,,,,,,,,
316,543.661011,710.998230,123.116371,,,,474.790619,651.559021,72.597275,,,,,,,914.883118,787.110840,431.347870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.288635,800.143555,272.385406,,,,422.364044,725.753540,86.621216,,,,,,,,,,,,
317,543.732727,711.117676,123.011337,,,,474.815887,651.577332,72.516129,,,,,,,914.937988,787.099976,431.318481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.250977,800.245239,272.446655,,,,,,,,,,,,,,,,,,
318,543.636292,711.030090,123.238403,,,,474.801422,651.565674,72.503632,,,,,,,915.033752,787.195007,431.363373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.224670,800.268066,272.470093,,,,,,,,,,,,,,,,,,
319,543.735962,711.077576,123.156593,,,,474.787903,651.580139,72.555733,,,,,,,914.957336,787.310059,431.434082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.300781,800.336853,272.527313,,,,,,,422.402008,725.741211,86.560013,,,,,,,,,
320,543.682678,711.009399,123.297272,,,,474.861847,651.578369,72.502151,,,,,,,914.930969,787.410767,431.478424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.323730,800.348328,272.528564,,,,,,,,,,,,,,,,,,
321,543.735840,711.081970,123.134064,,,,475.086639,651.327332,72.675972,,,,,,,914.963806,787.421143,431.543915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.257751,800.456665,272.580872,,,,,,,,,,,,,,,,,,
322,543.625366,711.024048,123.335205,,,,475.076996,651.221497,72.736145,,,,,,,915.024841,787.511169,431.543671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.267334,800.464355,272.636597,,,,,,,,,,422.402008,725.741211,86.560013,,,,,,
323,543.701965,711.088379,123.179214,,,,475.114716,651.249695,72.730881,,,,,,,915.023071,787.614258,431.560852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.264954,800.545410,272.666565,,,,,,,,,,,,,,,,,,
324,543.707642,711.121704,123.049362,,,,475.033630,651.459595,72.493851,,,,,,,915.255981,787.701965,431.539429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.164795,800.670227,272.737091,,,,,,,,,,,,,422.291473,725.761414,86.572693,,,
325,543.602356,711.028076,123.272865,,,,474.994537,651.483826,72.434441,,,,,,,915.261658,787.749329,431.540222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.116638,800.783875,272.891663,,,,,,,,,,,,,,,,,,
326,543.642395,711.195435,123.134995,,,,475.066956,651.585876,72.397583,,,,,,,915.250732,787.832153,431.544250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.064636,800.793823,272.945740,,,,,,,,,,,,,,,,,,
327,543.672668,711.225159,123.041878,,,,475.046448,651.579773,72.411629,,,,,,,915.246033,787.944824,431.570374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.067932,800.845642,272.967957,,,,,,,,,,,,,,,,,,
328,543.651917,711.242859,123.105110,,,,475.054626,651.544922,72.488525,,,,,,,915.329346,787.973816,431.606567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.042175,800.854858,273.022644,,,,,,,,,,,,,,,,,,
329,543.611572,711.238708,123.147690,,,,475.167358,651.308167,72.628662,,,,,,,915.436462,788.049377,431.585785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.934509,800.856079,273.177917,,,,,,,,,,,,,,,,422.328827,725.749084,86.511276
330,543.532654,711.215393,123.207184,,,,475.104095,651.483337,72.521347,,,,,,,915.476563,788.154053,431.641296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.977722,800.881592,273.177277,,,,,,,,,,,,,,,,,,
331,543.536682,711.246582,123.215858,,,,475.109467,651.570251,72.416443,,,,,,,915.473450,788.265137,431.694153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.910889,800.908630,273.404327,,,,,,,,,,,,,,,,,,
332,543.530823,711.248901,123.220421,,,,475.161011,651.561646,72.381836,,,,,,,915.540161,788.275330,431.647278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.872803,800.955200,273.300446,,,,,,,,,,,,,,,,,,
333,543.472778,711.236450,123.253448,,,,475.174652,651.537720,72.339394,,,,,,,915.658508,788.281677,431.578400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.931091,801.049377,273.237823,,,,,,,,,,,,,,,,,,
334,543.464417,711.233643,123.259354,,,,475.169250,651.543823,72.381638,,,,,,,915.691589,788.372437,431.565857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.851868,801.046082,273.461334,,,,,,,,,,,,,,,,,,
335,543.464661,711.331604,123.302231,,,,475.160583,651.543213,72.403290,,,,,,,915.763123,788.383545,431.627228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.893433,801.160522,273.426849,,,,,,,,,,,,,,,,,,
336,543.409180,711.270447,123.391365,,,,475.183655,651.541870,72.373070,,,,,,,915.796509,788.481750,431.630280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.882019,801.210571,273.302368,,,,,,,,,,,,,,,,,,
337,543.388367,711.345032,123.377342,,,,475.288330,651.602905,72.328644,,,,,,,915.881042,788.496826,431.610748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.908508,801.262756,273.416870,,,,,,,,,,,,,,,,,,
338,543.443176,711.389282,123.303352,,,,475.322388,651.553711,72.341438,,,,,,,915.837402,788.593750,431.620209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.836487,801.353638,273.672302,,,,,,,,,,,,,,,,,,
339,543.465759,711.393555,123.274712,,,,475.313171,651.529175,72.361534,,,,,,,915.966431,788.605591,431.572479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.745422,801.448181,273.814423,,,,,,,,,,,,,,,,,,
340,543.434143,711.385925,123.295639,,,,475.328094,651.543640,72.352661,,,,,,,916.061035,788.598877,431.589233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.453979,801.637939,274.032135,,,,,,,,,,,,,,,,,,
341,543.445862,711.370605,123.351540,,,,475.383209,651.617065,72.306526,,,,,,,916.029907,788.711914,431.650330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.720642,801.638550,273.814270,,,,,,,,,,,,,,,,,,
342,543.501282,711.370911,123.350014,,,,475.366150,651.629517,72.334534,,,,,,,916.043945,788.720825,431.643616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.862610,801.559692,273.816986,,,,,,,,,,,,,,,,,,
343,543.708740,711.444275,123.234238,,,,475.458496,651.619446,72.327408,,,,,,,916.134644,788.779968,431.822998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.794983,801.642883,273.910553,,,,,,,,,,,,,,,,,,
344,543.562744,711.399414,123.308800,,,,475.484406,651.618835,72.312317,,,,,,,916.198059,788.817017,431.710815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.834290,801.706909,273.740784,,,,,,,,,,,,,,,,,,
345,543.486145,711.362488,123.438644,,,,475.517670,651.607117,72.297081,,,,,,,916.135376,788.898682,431.864746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.863586,801.707825,273.661377,,,,,,,,,,,,,,,,,,
346,543.478027,711.365173,123.390900,,,,475.560425,651.510437,72.273163,,,,,,,916.210022,788.931030,431.714691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.856079,801.785828,273.735474,,,,,,,,,,,,,,,,,,
347,543.457336,711.429443,123.463142,,,,475.487274,651.540833,72.389793,,,,,,,916.329773,788.926697,431.683136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.915588,801.785217,273.780762,,,,,,,,,,,,,,,,,,
348,543.465210,711.449707,123.409653,,,,475.641602,651.582397,72.301102,,,,,,,916.251282,788.923462,431.658691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.822205,801.889099,273.785583,,,,,,,,,,,,,,,,,,
349,543.492554,711.434143,123.415459,,,,475.732391,651.622803,72.386162,,,,,,,916.237366,788.959229,431.735901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.711731,801.857056,274.044250,,,,,,,,,,,,,,,,,,
350,543.493774,711.429016,123.422974,,,,475.659271,651.587463,72.319130,,,,,,,916.297363,788.945007,431.729828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.787415,801.887085,273.986023,,,,,,,,,,,,,,,,,,
351,543.478271,711.440186,123.409447,,,,475.688171,651.562256,72.254028,,,,,,,916.197144,788.943359,431.773407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.836243,801.897705,273.786530,,,,,,,,,,,,,,,,,,
352,543.504517,711.447327,123.438988,,,,475.699585,651.592346,72.238808,,,,,,,916.227356,789.041016,431.799622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.796326,801.833557,274.060059,,,,,,,,,,,,,,,,,,
353,543.549011,711.432007,123.345009,,,,475.586517,651.559509,72.397293,,,,,,,916.319946,788.970032,431.711670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.776550,801.891968,273.872620,,,,,,,,,,,,,,,,,,
354,543.549683,711.426575,123.328987,,,,475.571594,651.552612,72.612389,,,,,,,916.212341,788.940674,431.667969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.681885,801.872559,274.028534,,,,,,,,,,,,,,,,,,
355,543.588806,711.449829,123.322487,,,,475.680939,651.553833,72.337143,,,,,,,916.244629,788.921692,431.649658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.743958,801.915161,273.859741,,,,,,,,,,,,,,,,,,

