Weight09
Date:,2025/04/15
Time:,13:43:38
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
197,,,,,,,880.588013,860.579773,409.319611,633.181091,643.962524,151.918335,563.141968,678.988708,163.445663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.428528,737.224426,160.688812,859.630066,929.622620,259.047882,,,,,,,,,,,,,,,,,,,,,
198,,,,,,,878.929321,859.854126,409.547974,629.238831,644.164612,152.100677,559.992554,679.906677,162.935211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.104492,737.450745,160.982529,857.615540,928.722412,258.644470,,,,,,,,,,,,,,,,,,,,,
199,,,,,,,877.570068,859.122314,409.431244,625.670532,644.410889,152.214203,556.685425,680.721375,162.140701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,662.640503,737.724854,161.409744,856.095276,927.621399,258.354797,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,876.377991,858.581116,409.256470,622.247009,644.755005,152.238449,553.531067,681.206482,162.242264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.056641,737.722168,160.358429,854.527466,926.415833,257.864044,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,875.012573,857.547668,409.082306,618.867249,645.124023,152.009827,550.057556,682.122803,161.402023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,657.347107,737.382935,159.840195,852.696472,925.547058,257.438049,,,,,,,,,,,,,,,,,,,,,
202,,,,,,,874.335876,856.586060,408.958893,615.414795,645.442566,151.462357,546.689697,682.765686,161.009705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.525208,737.284973,160.030167,850.929749,924.297485,257.373810,,,,,,,,,,,,,,,,,,,,,
203,,,,,,,873.651367,855.656250,408.878113,611.763245,645.725159,151.243271,543.669678,683.482849,160.508698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.499817,737.445496,159.699173,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,872.654907,854.896790,408.795807,608.497620,646.021118,150.962738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.648987,737.471924,159.297089,,,,847.399780,921.866394,257.070404,,,,,,,,,,,,,,,,,,
205,,,,,,,871.193359,853.917969,408.375397,605.056824,646.260010,150.747650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.323853,737.618652,158.284790,,,,846.305420,920.721375,256.703094,537.147278,685.022339,159.864044,,,,,,,,,,,,,,,
206,,,,,,,869.996826,853.194153,407.753967,601.765747,646.522766,150.363297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.282715,737.490173,157.962509,,,,844.570984,919.647461,256.342499,,,,,,,,,,,,,,,,,,
207,,,,,,,868.931824,852.183105,407.837769,598.573364,646.800293,149.818344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640.461975,737.474976,157.803650,,,,842.748413,918.643311,255.873428,,,,531.037476,686.026001,159.126602,,,,,,,,,,,,
208,,,,,,,867.740417,851.282959,407.744141,595.064209,647.082458,149.285461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.280273,737.073486,157.364670,,,,841.584045,917.393433,255.728592,,,,527.898010,686.943665,157.678635,,,,,,,,,,,,
209,,,,,,,866.406677,850.462341,407.522736,591.912415,647.392395,148.757828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635.267883,737.641541,156.742874,,,,839.699219,916.184692,255.078583,,,,525.006775,687.439575,157.882263,,,,,,,,,,,,
210,,,,,,,865.335632,849.706360,407.547089,588.754883,647.499146,148.118301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.918213,737.010925,155.534103,,,,,,,,,,522.153015,687.985474,157.082581,,,,,,,,,,,,
211,,,,,,,864.165527,848.727051,407.374115,585.791748,647.720581,147.572891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.204346,737.097961,155.962753,,,,,,,,,,519.287598,688.229675,157.194794,835.691406,914.105835,255.117584,,,,,,,,,
212,,,,,,,863.078186,847.897095,407.088898,582.757751,647.918823,147.107086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.083801,737.102234,155.466232,,,,,,,,,,516.321106,688.755493,156.260925,834.275024,913.023804,254.669403,,,,,,,,,
213,,,,,,,861.881531,846.998962,406.645325,579.632263,648.143494,146.531570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,624.890747,736.912537,155.518707,,,,,,,,,,513.655884,689.198242,155.531982,832.670776,911.738037,254.517487,,,,,,,,,
214,,,,,,,860.534973,846.063660,406.657379,576.651489,648.157715,145.239349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622.127563,736.947205,154.521652,,,,,,,,,,510.701721,689.945496,155.070755,831.403687,910.579285,254.074326,,,,,,,,,
215,,,,,,,859.692627,845.151306,406.526672,573.877747,648.596252,144.206207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.992615,736.654297,153.913193,,,,,,,,,,508.147308,690.372681,154.388916,829.804199,909.598083,253.172623,,,,,,,,,
216,,,,,,,858.971130,844.422363,406.334839,571.122803,648.580505,143.705063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.136780,736.588196,153.668213,,,,,,,,,,505.677521,690.672546,153.902237,828.626221,908.508179,253.036896,,,,,,,,,
217,,,,,,,857.649841,843.462097,406.012970,568.356812,648.633362,142.951355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.883118,736.603821,154.011993,,,,,,,,,,502.802826,691.081055,153.444244,827.312866,907.370544,252.638809,,,,,,,,,
218,,,,,,,856.602600,842.677612,405.654663,565.445496,648.853455,141.987442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.335144,736.616028,152.615448,,,,,,,,,,500.451538,691.537964,152.641235,824.893372,906.612610,252.664566,,,,,,,,,
219,,,,,,,855.482666,841.988403,405.492401,562.672974,649.035278,141.419510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.626526,736.649963,152.009384,,,,,,,,,,497.568726,692.058533,152.686890,823.153687,905.665405,252.700912,,,,,,,,,
220,,,,,,,854.068970,841.247681,405.420227,560.096985,649.259888,140.873199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,607.774658,736.485291,151.347809,,,,,,,,,,495.343964,692.403198,151.462112,821.706787,904.637451,252.554962,,,,,,,,,
221,,,,,,,852.552185,840.486511,405.477417,557.417114,649.340698,140.115387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.597839,736.513184,151.585297,,,,,,,,,,492.719940,692.512634,151.255020,820.264709,903.495605,252.153076,,,,,,,,,
222,,,,,,,851.591736,839.655640,405.299652,554.480835,649.655457,139.224991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.253113,736.678894,150.435257,,,,,,,,,,490.504791,693.152283,150.233063,819.070740,902.374573,251.676819,,,,,,,,,
223,,,,,,,850.477295,838.925171,404.827393,552.115356,650.040161,138.938141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.812561,736.245483,148.977859,,,,,,,,,,488.019012,693.390808,150.079208,817.712708,901.335754,251.374252,,,,,,,,,
224,,,,,,,849.754761,838.065979,404.933350,549.890625,650.145508,138.401489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.277893,736.280457,148.844406,,,,,,,,,,485.876862,693.854126,148.693542,816.295166,900.593262,250.921204,,,,,,,,,
225,,,,,,,849.085144,837.274475,404.829498,547.434204,650.390381,137.067566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.900391,736.404175,148.445953,,,,,,,,,,483.633362,694.135132,148.233261,813.992859,899.950928,251.321167,,,,,,,,,
226,,,,,,,847.936157,836.520691,404.418976,545.109009,650.442139,136.382538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.715210,736.158264,148.756256,,,,,,,,,,481.268066,694.690063,147.435028,812.275391,898.972168,251.541611,,,,,,,,,
227,,,,,,,846.412292,835.833435,404.348450,542.847595,650.692810,136.107956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.511475,736.302368,147.595398,,,,,,,,,,478.799713,694.866882,147.206238,810.849487,898.158508,251.441406,,,,,,,,,
228,,,,,,,845.366089,834.971924,404.396027,540.284973,650.928345,135.113083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.940735,736.354797,146.731445,,,,,,,,,,476.568970,695.062439,147.297318,808.942627,897.191101,251.376694,,,,,,,,,
229,,,,,,,844.685669,834.276367,403.977814,538.238098,650.955505,134.212967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.709045,736.024658,146.111130,,,,,,,,,,474.429596,695.601929,145.883881,808.410278,896.124084,251.046295,,,,,,,,,
230,,,,,,,843.372437,833.649353,403.963348,536.082947,651.162781,133.692642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.721741,736.255859,146.201416,,,,,,,,,,472.622284,695.777405,145.095322,807.314331,895.119446,250.653244,,,,,,,,,
231,,,,,,,842.110352,832.958862,403.967224,533.809387,651.429871,133.279358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.547546,736.285278,146.357315,,,,,,,,,,470.365234,696.131470,144.591614,805.709290,894.398682,250.221619,,,,,,,,,
232,,,,,,,841.046387,832.326233,403.888031,531.714844,651.693542,132.580307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.729065,736.156372,145.371765,,,,,,,,,,468.335419,696.626343,143.712967,803.944519,893.990173,250.644302,,,,,,,,,
233,,,,,,,840.108521,831.572449,403.856995,529.483887,651.804504,132.029510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.684204,736.335266,144.110428,,,,,,,,,,466.456696,696.909546,143.262207,802.361572,893.203003,251.086548,,,,,,,,,
234,,,,,,,839.048279,830.805664,403.882721,527.646057,651.800964,131.249725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.402466,736.301636,143.926437,,,,,,,,,,464.717773,697.363464,141.931320,800.878540,892.337952,250.868271,,,,,,,,,
235,,,,,,,838.035522,830.020386,403.673615,525.644897,652.155518,130.628296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.548401,736.132263,144.002029,,,,,,,,,,462.952942,697.566772,141.629028,799.912109,891.375183,250.488129,,,,,,,,,
236,,,,,,,837.438782,829.418030,403.292480,523.655151,652.201233,130.502365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.985168,736.232483,143.758102,,,,,,,,,,460.875885,697.783447,141.390594,798.946655,890.461060,250.428207,,,,,,,,,
237,,,,,,,836.594055,828.713135,403.231110,521.848938,652.253418,129.837753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.672241,736.197510,142.852753,,,,,,,,,,459.153259,698.143005,140.316757,797.872314,889.809204,250.413589,,,,,,,,,
238,,,,,,,835.367554,827.944702,403.034912,519.956787,652.269958,129.148209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.923218,736.148560,141.397720,,,,,,,,,,457.578979,698.485352,139.671432,796.635559,889.172302,249.998032,,,,,,,,,
239,,,,,,,834.418823,827.426025,403.104248,518.275330,652.375610,128.464645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.864868,735.997925,140.835785,,,,,,,,,,455.984344,698.537781,139.419968,795.323059,888.467285,249.739014,,,,,,,,,
240,,,,,,,833.693298,826.946899,403.129639,516.762024,652.563354,127.655922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.084473,736.125793,141.134995,,,,,,,,,,454.226898,698.849731,138.540771,793.487610,887.916565,250.045059,,,,,,,,,
241,,,,,,,832.348877,826.357666,403.264954,515.195984,652.691589,127.379387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.777527,736.145630,140.920944,,,,,,,,,,452.687256,699.185486,137.662247,792.424316,887.463745,250.348633,,,,,,,,,
242,,,,,,,830.986145,825.837524,403.043488,513.680115,652.653198,126.461441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.786987,736.265015,140.564835,,,,,,,,,,451.403717,699.323730,137.335800,791.279541,886.793945,250.324631,,,,,,,,,
243,,,,,,,830.282166,825.225159,403.053558,512.263672,653.069397,125.163277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.567322,735.999573,139.342194,,,,,,,,,,449.889648,699.368225,137.248779,789.813110,886.027527,250.092133,,,,,,,,,
244,,,,,,,829.672668,824.692505,403.026611,510.969818,653.058594,124.664558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.155151,735.874695,138.541367,,,,,,,,,,448.207031,699.729248,136.024948,789.120178,885.192322,249.954361,,,,,,,,,
245,,,,,,,828.840088,824.091492,403.056793,509.270264,653.171692,124.217949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.959839,736.095032,138.561401,,,,,,,,,,447.348663,699.764465,134.923553,788.814392,884.480164,249.753616,,,,,,,,,
246,,,,,,,827.817932,823.160522,403.059875,507.954254,653.151794,123.708511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.546570,736.146973,138.401413,,,,,,,,,,446.066498,699.794983,134.310867,787.684937,883.921570,249.774155,,,,,,,,,
247,,,,,,,827.043518,822.630737,402.607086,506.354462,653.113525,123.215599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.106140,736.191162,138.203934,,,,,,,,,,444.518005,700.022827,134.547348,786.131409,883.424072,249.728699,,,,,,,,,
248,,,,,,,826.654114,822.193726,402.266693,505.296478,653.326294,121.994110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.656372,735.820007,138.079880,,,,,,,,,,442.988678,700.154114,133.897141,785.057312,883.003113,249.493134,,,,,,,,,
249,,,,,,,826.106873,821.769104,402.004181,504.118561,653.219727,120.984650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.102966,700.322021,133.165970,784.352356,882.644714,249.400757,,,,,,,,,
250,,,,,,,825.180969,821.185852,402.420776,502.913605,653.183228,120.566154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.263275,700.175537,132.011368,783.875854,881.959534,249.070236,557.213196,735.668335,136.009567,,,,,,
251,,,,,,,824.016602,820.696533,402.509918,501.549377,653.073120,120.297615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.935669,700.279602,131.495865,782.295044,881.516418,249.275864,556.353760,735.612000,135.570038,,,,,,
252,,,,,,,823.266174,820.257996,402.006042,500.212494,652.920654,119.693626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.696716,700.373291,131.243668,781.113586,881.188538,249.448181,555.148865,735.503296,135.184601,,,,,,
253,,,,,,,822.700500,819.859802,401.617615,499.400635,653.040161,118.644814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.892242,700.435852,130.470139,780.270264,880.800415,249.312271,553.576599,735.305542,134.852661,,,,,,
254,,,,,,,822.101624,819.588135,401.427124,498.534882,653.139709,117.629547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.904236,700.590149,129.589386,779.777405,880.283630,249.080292,552.754395,735.197266,134.870773,,,,,,
255,,,,,,,821.501953,819.133057,401.400116,497.616119,653.217407,117.122864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.947205,700.599304,129.236237,,,,552.315552,735.157898,134.798859,,,,,,
256,,,,,,,820.709534,818.621216,401.304352,496.531952,653.102295,116.859871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.139435,700.427673,128.700851,,,,551.339844,735.257874,134.443924,778.794495,879.138855,249.122192,,,
257,,,,,,,819.965332,818.285767,400.961670,495.413818,653.113464,116.328041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.991852,700.493042,128.057861,,,,550.261047,735.036133,133.424103,777.726318,879.007874,249.073700,,,
258,,,,,,,819.455688,817.864990,400.837189,494.426941,652.984131,115.669334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.132019,700.523438,127.449013,,,,549.556702,734.876465,132.943314,776.887268,878.642761,248.838989,,,
259,,,,,,,819.018250,817.510803,400.764984,493.673920,652.847168,114.830719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.587585,700.607666,126.919136,,,,548.519287,734.886536,132.325745,776.041138,878.269714,248.886917,,,
260,,,,,,,818.230774,817.076111,400.637268,492.984009,652.826050,114.087090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.857208,700.622864,126.431900,,,,547.631165,734.856812,132.016861,775.066833,877.940125,248.441650,,,
261,,,,,,,817.337830,816.615356,400.814423,492.255615,652.800659,113.368584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.035309,700.679688,125.750092,,,,547.102295,734.928894,131.673080,774.749939,877.594299,248.339172,,,
262,,,,,,,816.723572,816.278564,400.971954,491.726868,652.767273,112.756760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.441193,700.542908,124.911293,,,,546.746155,734.838257,131.647400,774.371216,877.160217,248.207169,,,
263,,,,,,,816.254456,815.792114,400.974426,491.322083,652.855957,111.780739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.799683,700.365234,124.568985,,,,546.222534,734.399231,131.511475,773.881348,876.978394,247.952377,,,
264,,,,,,,815.752930,815.500183,400.676544,490.641754,652.748779,111.046242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.052521,700.301147,124.298782,,,,545.755554,734.037048,130.079041,773.421997,876.682983,247.622787,,,
265,,,,,,,815.385864,815.305847,400.438477,489.856323,652.697449,110.612206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.347778,700.269714,123.866386,,,,545.660522,733.977539,128.990417,772.915344,876.281372,247.184845,,,
266,,,,,,,814.854065,815.128052,400.238098,489.122009,652.692932,110.296204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.790375,700.156433,123.407745,,,,545.003113,733.778198,128.757233,772.288757,875.962463,246.991837,,,
267,,,,,,,813.952209,814.855774,400.107727,488.708740,652.680176,110.072533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.505463,700.133240,122.633217,,,,544.509033,733.660034,128.473892,771.573608,875.762573,246.918427,,,
268,,,,,,,813.249084,814.717651,399.942810,488.229309,652.795837,109.139977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.425262,700.133972,121.634903,,,,543.877930,733.659424,127.542747,770.970215,875.448120,246.824173,,,
269,,,,,,,812.468872,814.346924,399.831299,487.559265,652.507385,108.536240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.056244,700.142883,120.741463,,,,543.017517,733.695679,126.978119,770.600342,875.065369,246.699600,,,
270,,,,,,,812.062073,814.098755,399.733063,486.919922,652.344727,107.943726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.536316,700.000061,120.120552,,,,542.329407,733.719055,126.742157,770.476196,874.694580,246.455765,,,
271,,,,,,,811.628723,813.840210,399.592621,486.738464,652.211853,107.181938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.073730,699.959717,119.935570,,,,542.353943,733.440002,126.308754,770.312439,874.402649,246.041977,,,
272,,,,,,,811.039001,813.638489,399.405884,486.725098,652.240173,106.566261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.471466,699.797241,119.944618,,,,542.257202,733.285583,125.913933,770.073181,874.168884,245.709137,,,
273,,,,,,,810.615356,813.390198,398.892090,486.420349,652.158508,105.980133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.121368,699.550842,119.610649,,,,541.742920,733.170532,125.936913,769.583801,874.034180,245.649734,,,
274,,,,,,,810.459229,813.159607,398.572235,485.995514,651.964050,105.476379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.766052,699.484863,119.225487,,,,541.235779,733.050720,125.911263,768.932861,873.842285,245.709152,,,
275,,,,,,,810.212708,812.936646,398.316711,485.617706,651.825195,105.073845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.166077,699.387024,118.518784,,,,540.804199,732.984009,125.621399,768.155884,873.715393,245.728607,,,
276,,,,,,,810.166626,812.583130,397.955109,485.358032,651.714172,104.425674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.014771,699.136597,117.790489,,,,540.770203,733.008118,124.753555,767.578979,873.528870,245.719925,,,
277,,,,,,,809.818298,812.228210,397.808319,485.122040,651.538147,103.715492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.797760,698.942993,117.400726,,,,540.597229,732.968079,123.996964,767.110046,873.348267,245.633118,,,
278,,,,,,,809.384705,811.948792,397.766510,484.867737,651.260315,103.467430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.386902,698.881104,117.122498,,,,540.143005,732.801025,123.598511,766.648071,873.118408,245.527390,,,
279,,,,,,,808.827759,811.818542,397.493988,484.393616,650.960571,103.168709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.068909,698.758057,116.817337,,,,540.061096,732.689819,123.369362,766.428772,872.923828,245.383606,,,
280,,,,,,,808.498413,811.647217,397.357056,484.158173,650.754150,102.703865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.930389,698.580994,116.205933,,,,539.769165,732.409241,123.003685,766.318176,872.714478,245.151718,,,
281,,,,,,,808.161011,811.493103,397.286835,483.942474,650.562439,102.214775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.888916,698.553528,115.175751,,,,539.344910,731.984436,122.357277,766.003906,872.507019,244.789597,,,
282,,,,,,,807.825623,811.381104,396.940338,483.965851,650.587036,101.494179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.744873,698.456909,114.164482,,,,538.848389,731.774597,122.036835,765.739441,872.371582,244.498016,,,
283,,,,,,,807.383972,811.344727,396.654114,483.980255,650.479004,100.526001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.892761,698.294434,113.273697,,,,538.517212,731.608826,121.796791,765.213135,872.260315,244.121872,,,
284,,,,,,,806.955017,811.179260,396.279114,483.793823,650.445313,99.762383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.698547,698.036377,112.532845,,,,538.296204,731.430359,121.763298,765.070984,872.093506,244.037506,,,
285,,,,,,,806.351257,811.071289,396.149811,483.549591,650.032104,99.074020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.521332,697.749329,112.168625,,,,537.922546,731.599915,121.323441,764.863464,871.890991,243.937103,,,
286,,,,,,,805.617798,811.023560,396.261810,483.555420,649.893250,98.757896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.219482,697.562378,111.936981,,,,537.612061,731.610535,121.143456,764.490479,871.692322,243.610703,,,
287,,,,,,,805.248047,810.781555,396.423035,483.478973,649.828186,98.567696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.080963,697.467712,111.749115,,,,537.753540,731.529358,120.544762,764.216492,871.525330,243.097046,,,
288,,,,,,,804.805542,810.613770,396.505554,483.398041,649.788025,98.004860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.931396,697.296326,111.432770,,,,537.745789,731.360718,119.908150,763.915588,871.300781,242.960632,,,
289,,,,,,,804.489136,810.505066,396.317017,483.121277,649.746399,97.625374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.799530,697.210632,111.099419,,,,538.013550,731.102722,118.830765,764.019897,871.196716,242.654343,,,
290,,,,,,,804.072876,810.323975,396.047729,482.539124,649.507141,97.558365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.818695,697.015930,110.572662,,,,538.362793,730.750732,117.857918,763.998230,870.966431,242.334534,,,
291,,,,,,,803.920837,810.229431,395.636871,482.416077,649.342529,97.095955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.735229,696.837341,109.899055,,,,538.406128,730.584534,117.260445,763.796753,870.831177,242.054016,,,
292,,,,,,,803.433716,810.284424,395.279510,482.171967,649.159851,96.320503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.661835,696.738220,109.207039,,,,538.126770,730.392334,116.872131,763.473022,870.731323,241.938873,,,
293,,,,,,,803.713501,809.982117,394.730011,482.148895,648.964783,95.230049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.471405,696.559570,108.493050,,,,537.913513,730.293396,116.727051,763.032776,870.677429,241.797287,,,
294,,,,,,,803.675476,809.866943,394.273865,482.457611,648.848999,94.711639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.414398,696.450378,108.161728,,,,537.718689,730.159241,116.642418,762.661621,870.567078,241.692902,,,
295,,,,,,,803.501526,809.792419,393.918549,482.558380,648.755981,94.216980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.246185,696.253723,108.044098,,,,537.444763,730.072815,116.423988,762.315979,870.353088,241.450607,,,
