Grasp119
Date:,2025/04/23
Time:,12:58:29
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54,,,*55,,,*56,,,*57,,,*58,,,*59,,,*60
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
216,,,,,,,1022.572388,828.512878,197.990082,1030.170654,805.317139,284.323242,,,,,,,,,,,,,,,,,,,743.628174,631.003479,178.880081,,,,,,,,,,,,,,,,,,,,,,801.401855,705.530151,150.191437,,,,,,,,,,685.278198,700.229553,177.262451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,,,,1019.026978,828.862000,198.149200,1027.696045,805.323486,284.648773,,,,,,,,,,,,,,,,,,,739.589722,631.757141,180.559662,,,,,,,,,,,,,,,,,,,,,,797.190857,706.172852,151.414902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,,,,1015.733337,828.924377,198.824402,1024.935181,805.426697,284.763916,,,,,,,,,,,,,,,,,,,735.839966,632.349304,181.342911,,,,,,,,,,,,,,,,,,,,,,793.641968,706.389404,152.749207,,,,,,,,,,,,,678.026917,701.778687,179.694092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,,,,1012.135193,829.183105,198.959579,1022.358582,805.444275,285.466644,,,,,,,,,,,,,,,,,,,731.505798,632.862732,182.411591,,,,,,,,,,,,,,,,,,,,,,789.827576,707.248169,153.347458,,,,,,,,,,,,,673.617859,702.514343,181.074310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,,,,1008.426636,829.442322,199.114914,1019.688232,805.451294,285.407684,,,,,,,,,,,,,,,,,,,727.335510,633.734619,184.054352,,,,,,,,,,,,,,,,,,,,,,785.389587,708.140686,154.422485,,,,,,,,,,,,,669.423889,703.366455,182.602844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,,,,1004.950012,829.672363,199.374283,1016.668884,805.513306,286.184814,,,,,,,,,,,,,,,,,,,723.606934,634.335693,184.683914,,,,,,,,,,,,,,,,,,,,,,781.194580,708.568359,155.352219,,,,,,,,,,,,,665.694153,704.276001,183.558990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,,,,1001.070190,829.783081,199.729019,1014.141296,805.443237,286.078125,,,,,,,,,,,,,,,,,,,719.433105,635.119202,185.159958,,,,,,,,,,,,,,,,,,,,,,777.368591,708.715576,155.781357,,,,,,,,,,,,,661.827942,705.135864,184.228806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,,,,997.279480,829.820862,200.249802,1011.070679,805.525574,286.525269,,,,,,,,,,,,,,,,,,,714.953247,635.815491,185.935455,,,,,,,,,,,,,,,,,,,,,,772.997925,709.350586,155.873779,,,,,,,,,,,,,657.793457,705.902405,184.888916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,993.542908,829.997070,200.530106,1008.112976,805.630737,286.657928,,,,,,,,,,,,,,,,,,,710.753113,636.373718,186.847061,,,,,,,,,,,,,,,,,,,,,,769.116577,709.998108,156.428253,,,,,,,,,,,,,653.581848,706.730713,185.693085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,,,,989.654541,830.116699,200.647736,1005.283264,805.586731,286.798767,,,,,,,,,,,,,,,,,,,706.558228,637.129272,187.355087,,,,,,,,,,,,,,,,,,,,,,764.852966,710.528198,157.381866,,,,,,,,,,,,,649.057129,707.865051,186.646988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,985.808105,830.166077,201.283661,1001.929932,805.513367,287.269073,,,,,,,,,,,,,,,,,,,701.964600,637.966003,188.235733,,,,,,,,,,,,,,,,,,,,,,760.550354,710.919434,157.568237,,,,,,,,,,,,,645.243286,708.674316,186.830215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,,,,981.608826,830.108765,201.500427,999.286865,805.410522,286.939026,,,,,,,,,,,,,,,,,,,697.178894,638.421936,188.645935,,,,,,,,,,,,,,,,,,,,,,756.623596,710.637817,158.165527,,,,,,,,,,,,,641.145508,709.314392,187.052582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,977.716125,830.269043,201.675629,996.018250,805.169128,287.454590,,,,,,,,,,,,,,,,,,,692.607788,638.827698,188.796204,,,,,,,,,,,,,,,,,,,,,,752.320618,710.981201,158.691040,,,,,,,,,,,,,636.928833,709.940613,187.738220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,,,,974.074463,830.292358,201.957062,992.859131,804.983887,287.831055,,,,,,,,,,,,,,,,,,,688.262146,639.448792,188.915909,,,,,,,,,,,,,,,,,,,,,,747.565125,712.174133,158.791351,,,,,,,,,,,,,631.568970,711.203613,189.128830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,,,,,970.003723,830.200012,202.146591,990.004639,804.696289,287.898956,,,,,,,,,,,,,,,,,,,683.524963,640.284668,189.480240,,,,,,,,,,,,,,,,,,,,,,743.213379,712.995728,159.245575,,,,,,,,,,,,,626.653564,712.263916,190.042160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,,,,965.832153,830.028564,202.672379,986.514038,804.450317,288.257996,,,,,,,,,,,,,,,,,,,678.738037,640.861877,189.906601,,,,,,,,,,,,,,,,,,,,,,739.104431,712.857544,159.614838,,,,,,,,,,,,,623.138916,712.683533,189.620911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,,,,961.796204,829.702148,203.188614,983.454590,804.334473,288.687012,,,,,,,,,,,,,,,,,,,674.012634,641.354675,189.972122,,,,,,,,,,,,,,,,,,,,,,734.426514,713.184265,159.707352,,,,,,,,,,,,,618.952454,713.481384,189.615692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,,,,957.790466,829.616333,203.362152,980.470215,803.979370,288.772308,,,,,,,,,,,,,,,,,,,669.825562,642.122314,190.110992,,,,,,,,,,,,,,,,,,,,,,730.392761,713.587585,159.536316,,,,,,,,,,,,,614.863037,714.148132,189.406326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,,,,954.033569,829.441772,203.715317,976.932922,803.905945,289.282257,,,,,,,,,,,,,,,,,,,665.533875,642.961426,190.214539,,,,,,,,,,,,,,,,,,,,,,726.312866,714.574463,159.653809,,,,,,,,,,,,,610.635193,714.929199,189.132126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,,,,,950.191406,829.275879,204.146622,974.337097,803.608276,289.303741,,,,,,,,,,,,,,,,,,,660.639648,643.599487,190.721756,,,,,,,,,,,,,,,,,,,,,,721.797424,715.071899,159.882141,,,,,,,,,,,,,606.161499,715.496338,189.147675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,,,,,,945.878479,829.236572,204.380066,970.884521,803.504333,289.515991,,,,,,,,,,,,,,,,,,,655.893799,644.080444,190.830383,,,,,,,,,,,,,,,,,,,,,,717.582642,714.963318,160.009064,,,,,,,,,,,,,601.849670,716.213074,189.611710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,,,,,941.602722,829.022888,204.312042,967.370789,803.310669,289.892731,,,,,,,,,,,,,,,,,,,651.890869,644.845825,190.743118,,,,,,,,,,,,,,,,,,,,,,713.215759,715.044617,160.341232,,,,,,,,,,,,,597.977783,717.187317,189.310730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,,,,937.914551,828.789795,204.858139,964.360535,803.064026,289.580078,,,,,,,,,,,,,,,,,,,647.888977,645.588501,190.198914,,,,,,,,,,,,,,,,,,,,,,708.599121,715.639343,160.331314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,,,,,934.192017,828.431396,205.154495,961.176392,802.658997,290.216431,,,,,,,,,,,,,,,,,,,643.341736,646.207336,189.746002,,,,,,,,,,,,,,,,,,,,,,704.435242,716.282715,160.025528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,,,,,930.173340,827.984680,205.500824,957.546997,802.252502,290.554688,,,,,,,,,,,,,,,,,,,638.507690,646.669556,189.769669,,,,,,,,,,,,,,,,,,,,,,700.877869,716.138489,159.876801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,,,,,926.207703,827.452942,206.172638,954.755981,801.895447,290.695801,,,,,,,,,,,,,,,,,,,633.738098,646.935364,189.734436,,,,,,,,,,,,,,,,,,,,,,696.817566,716.226318,159.553635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,,,,,,922.122498,827.299866,206.399734,951.375977,801.582092,290.834808,,,,,,,,,,,,,,,,,,,629.542603,647.517944,189.475998,,,,,,,,,,,,,,,,,,,,,,692.257019,716.650330,159.241226,,,,,,,,,,,,,,,,577.341064,721.202148,188.548431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,,,,,918.104614,827.335205,206.566147,948.265747,800.892761,291.142090,,,,,,,,,,,,,,,,,,,624.990051,647.999084,189.086914,,,,,,,,,,,,,,,,,,,,,,687.469360,716.910706,159.263702,,,,,,,,,,,,,,,,573.186646,721.987915,188.485748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,,,,,914.760376,826.789734,207.042313,944.919373,800.406921,291.419678,,,,,,,,,,,,,,,,,,,620.464722,648.510071,188.607727,,,,,,,,,,,,,,,,,,,,,,684.698364,716.795227,158.867233,,,,,,,,,,,,,,,,569.001038,722.858215,188.233261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,,,,,910.976868,826.352173,207.174637,941.965637,799.395508,291.685364,,,,,,,,,,,,,,,,,,,616.390076,649.112183,188.224197,,,,,,,,,,,,,,,,,,,,,,680.235779,717.607605,158.604248,,,,,,,,,,,,,,,,565.200073,723.801575,188.206421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,,,,,906.864868,826.107422,207.302994,938.640442,799.475769,291.824219,,,,,,,,,,,,,,,,,,,612.305420,649.574890,187.868195,,,,,,,,,,,,,,,,,,,,,,675.785217,717.773926,158.259827,,,,,,,,,,,,,,,,561.390076,724.545044,187.740524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,,,,903.420532,825.390076,207.399033,935.486511,799.363892,292.467712,,,,,,,,,,,,,,,,,,,607.887329,649.837219,187.417358,,,,,,,,,,,,,,,,,,,,,,671.817688,717.515442,158.734039,,,,,,,,,,,,,,,,557.315186,725.085266,186.641785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,,,,,899.757507,824.897400,207.726273,932.652283,799.063293,292.165802,,,,,,,,,,,,,,,,,,,603.951416,650.414429,186.772110,,,,,,,,,,,,,,,,,,,,,,668.549988,717.993225,157.899582,,,,,,,,,,,,,,,,553.555908,725.632568,186.352722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,,,,,,896.289917,824.726807,208.103500,929.828430,798.694275,292.111420,,,,,,,,,,,,,,,,,,,599.991638,651.023254,186.321655,,,,,,,,,,,,,,,,,,,,,,665.406921,718.178467,157.001205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,,,,,892.735107,824.278687,208.211716,927.345398,797.991455,291.781403,,,,,,,,,,,,,,,,,,,595.763611,651.410278,186.236938,,,,,,,,,,,,,,,,,,,,,,661.887817,718.359192,156.904892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,,,,,888.712097,823.838562,208.547165,923.948547,797.512146,292.203918,,,,,,,,,,,,,,,,,,,591.810059,651.849854,185.723694,,,,,,,,,,,,,,,,,,,,,,657.220947,718.894104,156.305496,,,,,,,,,,,,,,,,,,,541.659302,727.634949,185.733322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,,,,885.968506,823.094116,208.940094,921.426331,797.258057,292.197418,,,,,,,,,,,,,,,,,,,587.997070,652.221313,184.996338,,,,,,,,,,,,,,,,,,,,,,653.211304,719.353088,155.519943,,,,,,,,,,,,,,,,,,,539.023254,728.312500,183.523193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,,,,,882.342407,822.740479,208.734909,918.482056,797.038879,292.386963,,,,,,,,,,,,,,,,,,,584.060669,652.782410,184.742233,,,,,,,,,,,,,,,,,,,,,,650.526123,719.155640,155.029572,,,,,,,,,,,,,,,,,,,535.535095,728.826721,182.765976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,,,,879.178467,821.906311,209.453629,916.083679,796.403992,292.224243,,,,,,,,,,,,,,,,,,,580.531006,653.199097,184.245621,,,,,,,,,,,,,,,,,,,,,,646.547668,719.337158,155.010391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,,,,,875.699829,821.801941,209.336578,913.280457,796.002747,292.379028,,,,,,,,,,,,,,,,,,,577.114624,653.445923,183.375702,,,,,,,,,,,,,,,,,,,,,,642.942749,719.708679,154.627304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,,,,,872.902527,821.048218,209.628494,910.220642,795.347107,292.521973,,,,,,,,,,,,,,,,,,,573.440979,653.944763,182.763382,,,,,,,,,,,,,,,,,,,,,,639.712158,719.711548,153.629562,,,,,,,,,,,,,,,,,,,,,,524.451294,730.419067,181.552185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,,,,,869.566650,820.610474,209.610779,907.835632,794.863220,292.514923,,,,,,,,,,,,,,,,,,,569.829285,654.450073,182.422913,,,,,,,,,,,,,,,,,,,,,,636.935059,719.613281,153.054230,,,,,,,,,,,,,,,,,,,,,,521.549561,730.890259,180.666824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,,,,866.623108,819.857300,209.661072,905.305725,794.247375,292.230774,,,,,,,,,,,,,,,,,,,566.548889,654.777527,181.784714,,,,,,,,,,,,,,,,,,,,,,633.801331,719.691406,152.491608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,,,,,863.387085,819.803345,209.891739,902.754639,794.005554,292.383881,,,,,,,,,,,,,,,,,,,563.414917,654.791687,180.534195,,,,,,,,,,,,,,,,,,,,,,630.081665,719.797485,152.004364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,,,,,,860.490234,819.136047,209.622528,900.219971,793.496216,292.090729,,,,,,,,,,,,,,,,,,,560.128235,655.114441,179.978912,,,,,,,,,,,,,,,,,,,,,,627.551392,719.848877,151.246109,,,,,,,,,,,,,,,,,,,,,,,,,512.194885,731.860718,178.409821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,,,,,,857.776978,818.686829,209.891174,897.342712,793.030884,292.089355,,,,,,,,,,,,,,,,,,,556.811646,655.139709,179.333313,,,,,,,,,,,,,,,,,,,,,,624.505859,719.974792,150.653305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,,,,,,854.918091,818.012451,209.683899,895.281860,792.379883,291.463165,,,,,,,,,,,,,,,,,,,553.936646,655.186096,178.299103,,,,,,,,,,,,,,,,,,,,,,621.265320,719.751587,150.469345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,,,,,,852.333435,817.321777,210.120255,892.899475,791.784729,291.371948,,,,,,,,,,,,,,,,,,,550.791748,655.449280,177.466019,,,,,,,,,,,,,,,,,,,,,,618.315796,720.199585,149.286880,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.446259,732.509949,175.505051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,,,,,,849.323181,817.118286,209.929199,890.272522,791.404053,291.143860,,,,,,,,,,,,,,,,,,,547.878540,655.705994,176.999893,,,,,,,,,,,,,,,,,,,,,,615.463074,720.096680,148.968658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,,,,,,847.077148,816.480713,210.109421,888.570435,790.813477,291.178345,,,,,,,,,,,,,,,,,,,545.041016,655.673340,176.265884,,,,,,,,,,,,,,,,,,,,,,612.803650,720.456604,148.630188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.790222,732.834412,174.567688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,,,,,,844.242126,816.261353,209.640350,885.600403,790.720093,290.951904,,,,,,,,,,,,,,,,,,,542.180237,655.931458,175.384796,,,,,,,,,,,,,,,,,,,,,,609.904419,720.309692,147.672638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,,,,,841.951355,815.584961,209.692200,883.701843,790.068359,291.171356,,,,,,,,,,,,,,,,,,,539.530701,655.830566,174.807556,,,,,,,,,,,,,,,,,,,,,,607.949585,720.281494,146.432541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.640533,733.096680,172.190979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,,,,,,839.518799,815.042664,209.353363,881.785706,789.491577,290.621094,,,,,,,,,,,,,,,,,,,536.758545,655.743591,174.028091,,,,,,,,,,,,,,,,,,,,,,605.208435,720.251404,145.845673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,,,,,,836.956848,814.690186,209.461807,879.116943,789.167786,290.526947,,,,,,,,,,,,,,,,,,,534.664307,655.788635,173.025620,,,,,,,,,,,,,,,,,,,,,,603.564758,719.968323,145.282272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.885529,733.076660,170.849838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,,,,,,834.754944,814.337402,209.226715,877.241211,788.699280,290.220428,,,,,,,,,,,,,,,,,,,532.164307,656.025574,171.837723,,,,,,,,,,,,,,,,,,,,,,600.129822,720.119324,144.667877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.169373,732.983459,169.472733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
