Grasp29
Date:,2025/04/16
Time:,10:31:59
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
217,543.003967,650.893860,180.497284,635.277954,685.842834,204.180222,,,,931.544495,691.921082,405.426086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.009521,755.185852,285.636414,,,,522.983276,696.378906,178.162170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,539.170776,651.366760,179.568420,631.737183,685.755981,203.657852,,,,929.538086,690.889771,405.906647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.611328,754.794617,286.543915,,,,518.678284,696.795166,177.673553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,535.696350,651.683533,177.425781,628.049194,685.940430,202.706390,,,,926.496948,690.362427,406.638275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.122681,753.738281,287.359558,,,,514.364624,696.855774,177.323151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,532.354187,651.593628,176.327576,624.392822,685.893616,201.422546,,,,923.900452,689.143494,406.990326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.054382,752.881226,287.733734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,529.044800,651.632690,174.593521,620.704163,685.941162,200.287247,,,,921.949219,688.381409,407.042358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.581909,751.795288,288.233063,,,,,,,506.945740,697.122131,173.852478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,525.651489,651.581970,172.930801,617.443420,685.848267,199.367233,,,,918.731506,687.643127,407.780182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.569641,751.069397,288.470947,,,,,,,504.133179,696.949158,172.403198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,522.461487,651.923401,171.422501,614.217285,685.805969,197.839142,,,,916.950439,686.299438,408.198730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.924133,750.278259,289.568420,,,,,,,500.617950,697.437805,170.801468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,519.037598,652.095459,170.434814,610.526978,685.963623,196.689896,,,,914.785522,685.433105,408.532104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.314636,749.195984,290.279724,,,,,,,497.323639,697.593933,168.894821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,516.163086,652.141418,168.709412,607.677368,685.778870,196.253433,,,,911.735901,684.743408,409.012054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.759644,748.096863,290.845734,,,,,,,494.191803,697.732239,167.636963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,513.133728,652.107361,167.141830,604.452454,685.664490,194.661194,,,,909.895874,683.431152,408.991180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.115173,747.477966,291.450775,,,,,,,491.234100,697.939514,166.266373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,510.398499,652.007263,165.396393,601.685425,685.486938,193.471573,,,,907.605469,682.378235,409.592712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.086731,745.964050,291.993652,,,,,,,488.912170,697.776489,163.238876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,507.097717,652.120605,164.605133,598.732910,685.401917,192.608749,,,,905.636414,681.753174,409.435028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.142090,745.344177,292.553864,,,,,,,486.511627,697.939941,161.453445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,504.540497,652.181702,163.200150,595.865723,685.048645,191.634598,,,,902.990845,680.874634,409.805542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.967499,698.017212,161.207443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,501.759399,651.843567,161.603546,593.144226,684.940674,190.462540,,,,901.653748,679.561768,410.465271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.631409,743.185364,293.681610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,499.462463,651.734680,159.874420,590.533447,684.738525,189.325958,,,,899.253418,678.750183,410.462402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.063110,741.940063,294.010071,477.390076,697.723022,159.299835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,497.289734,651.547119,157.990005,587.973633,684.641235,188.762253,,,,897.140198,677.985107,410.367950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.182068,740.902466,294.478302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,494.447021,651.396301,156.800613,585.356140,684.464600,187.339478,,,,895.228394,677.112671,410.875671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.964661,740.299255,295.144745,,,,473.105713,697.339539,155.188919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,492.522095,651.562256,154.941620,583.117432,684.149048,186.281616,,,,893.664917,675.885559,410.904449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.270752,739.740662,296.018188,,,,469.569824,697.499268,155.346375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,490.046844,651.617249,153.000061,580.525635,684.093750,185.198837,,,,891.022278,675.193726,410.949524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.329468,739.163147,296.332001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,487.991211,651.334778,151.444138,578.343384,683.821289,183.968063,,,,889.172546,674.450073,411.287720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.594788,737.531860,296.611694,,,,,,,465.748444,697.457764,151.984924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,485.738983,651.812866,149.720825,575.907654,683.612488,183.162384,,,,887.500244,673.674377,411.123444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.973999,736.986877,297.235199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,483.524353,651.816711,148.867813,573.607666,683.495483,182.767731,,,,885.966736,672.736938,410.787567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.987000,735.833923,297.443451,,,,,,,,,,460.894989,697.742432,150.338013,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,481.544525,651.643555,147.670380,571.575562,683.114258,181.704315,,,,884.789734,671.880066,410.702026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.488403,735.152954,297.088226,,,,,,,,,,458.584045,697.809204,149.079361,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,479.873047,651.747253,146.348740,569.492859,683.206909,180.221191,,,,882.270935,671.417114,410.912659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.947021,734.224609,297.470581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,477.528412,651.743164,144.678833,567.630920,682.898560,179.589447,,,,880.219238,670.964417,410.838837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.291138,733.434021,297.758087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,475.402710,651.787415,143.403107,565.597229,682.766479,178.589523,,,,878.891785,669.988159,410.781128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.965881,733.477234,297.711945,,,,,,,,,,,,,453.938080,698.162659,143.463226,,,,,,,,,,,,,,,,,,,,,,,,
243,474.174072,652.149536,142.449982,563.553772,682.885559,177.606430,,,,878.047302,668.924133,410.482971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.431335,732.955994,297.716003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,472.198212,652.421143,140.935181,561.855713,682.619812,176.801346,,,,876.256287,668.491272,410.174011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,792.385071,730.492310,297.125336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,470.374817,652.213074,139.340622,559.952026,682.635620,176.039673,,,,874.554565,667.924988,410.414093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.729370,730.649231,297.780090,,,,,,,,,,,,,,,,448.002319,698.525269,141.499130,,,,,,,,,,,,,,,,,,,,,
246,468.820709,652.299988,138.533081,558.640198,682.255249,175.389267,,,,873.208191,667.435913,410.348022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.792908,730.604797,298.132629,,,,,,,,,,,,,,,,446.396057,698.664368,139.774216,,,,,,,,,,,,,,,,,,,,,
247,467.156250,652.419556,137.194199,556.956604,682.088806,174.210678,,,,871.889099,666.966431,409.765137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.457397,729.828979,297.646545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,465.732452,652.775330,135.919846,555.067871,682.373596,173.278885,,,,870.359497,666.379089,409.732178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.093201,728.511597,297.106293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,464.132355,653.095581,135.202377,553.581360,682.467590,172.336868,,,,869.316284,665.737061,409.908447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.409851,727.905151,297.436218,,,,,,,,,,,,,,,,,,,441.514526,699.404114,136.620712,,,,,,,,,,,,,,,,,,
250,462.471893,652.963196,134.148590,552.302795,682.208740,171.744125,,,,867.563232,665.774414,409.212860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.961792,727.301147,297.388397,,,,,,,,,,,,,,,,,,,441.448547,699.328857,133.520615,,,,,,,,,,,,,,,,,,
251,461.478943,653.426880,132.185318,550.695129,682.152100,170.662796,,,,865.826233,665.414795,409.189270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,779.388977,727.302734,297.655914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,460.186493,653.730286,131.633850,549.315308,682.169434,169.812927,,,,864.318359,665.085449,409.295471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.121826,726.870667,298.200897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,458.456848,653.892273,130.788422,548.151062,682.063843,169.267883,,,,864.152649,664.189636,409.260620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.171143,726.224670,297.657990,,,,,,,,,,,,,,,,,,,,,,435.771179,700.293884,133.255356,,,,,,,,,,,,,,,
254,457.299805,653.855103,129.798843,546.965637,682.003418,168.478149,,,,863.174805,663.713867,408.699646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.149719,725.814026,296.993317,,,,,,,,,,,,,,,,,,,,,,434.663361,700.309204,132.728119,,,,,,,,,,,,,,,
255,456.205750,654.252808,128.314423,545.623657,682.155945,167.106445,,,,861.544983,663.542053,409.002289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.556702,725.130920,297.376068,,,,,,,,,,,,,,,,,,,,,,433.538666,700.562073,131.705719,,,,,,,,,,,,,,,
256,455.064728,654.397278,128.079666,544.683838,682.195496,165.967850,,,,859.636414,663.526733,408.943817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,771.672485,724.692566,297.399170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,453.648590,654.754395,127.169144,543.765686,682.046387,165.112869,,,,858.711243,663.125732,408.825684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.211914,724.398743,297.183319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,452.865295,655.261963,125.344849,542.845947,681.911926,164.728180,,,,857.808838,662.768005,408.355652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.075134,723.648499,297.121246,,,,,,,,,,,,,,,,,,,,,,,,,430.269318,701.150879,129.283539,,,,,,,,,,,,
259,451.936737,655.247253,124.321098,541.453857,682.164978,163.654480,,,,856.768188,662.137268,407.982697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.980469,723.229065,296.868347,,,,,,,,,,,,,,,,,,,,,,,,,429.244659,701.315857,128.410904,,,,,,,,,,,,
260,450.897430,655.335999,123.575226,540.372192,682.269287,162.780563,,,,856.258789,661.503723,407.684265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.258118,723.222595,296.856537,,,,,,,,,,,,,,,,,,,,,,,,,428.003723,701.659241,127.429428,,,,,,,,,,,,
261,449.972382,655.442322,122.927940,539.358337,682.349976,162.202179,,,,855.363464,661.368896,407.659027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.206055,723.768677,296.741669,,,,,,,,,,,,,,,,,,,,,,,,,426.995789,701.639648,126.331039,,,,,,,,,,,,
262,449.106323,655.674988,121.752823,538.211670,682.221924,161.901459,,,,853.765320,661.324524,407.420197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.893250,723.184387,296.753906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,448.295715,655.792603,120.935165,537.429260,682.471130,161.404007,,,,852.439575,661.150635,407.005035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763.089600,722.234436,296.804504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,447.373566,655.782349,120.139374,536.442627,682.413696,161.087036,,,,851.499268,660.825439,406.958862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,762.490845,721.862854,296.484314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,446.369141,655.926147,119.612236,535.543640,682.411743,160.278519,,,,850.981567,660.505981,406.723145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.529724,721.716797,296.109192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,445.704956,656.035889,119.060448,534.908691,682.596252,158.974579,,,,850.375244,660.231140,405.890961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.208252,721.839417,296.168793,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.246979,702.271179,121.018509,,,,,,,,,
267,445.204895,656.038574,118.227501,534.318909,682.818420,158.257477,,,,849.804260,659.700745,405.448120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.891113,721.816162,296.094208,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.307281,702.331177,120.847305,,,,,,,,,
268,444.512726,656.069824,117.140205,533.380066,683.002502,157.692001,,,,848.446167,659.424072,405.589172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.435913,721.451355,295.838806,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.908295,702.541504,120.347137,,,,,,,,,
269,443.686066,656.049194,115.963142,532.541138,683.009827,157.204407,,,,847.077759,659.596680,405.656555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.471802,721.001404,295.623077,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.733795,702.575500,120.214844,,,,,,,,,
270,443.397339,656.036194,115.266457,532.012024,682.838013,157.251740,,,,846.499207,659.523376,405.636841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.628052,720.970703,295.709412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,443.177124,656.039490,115.013611,531.294495,682.719849,156.525681,,,,845.933533,659.397522,405.322815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.216797,720.751221,295.897949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,442.365082,656.009949,114.256058,530.574463,682.792786,155.782333,,,,845.330017,659.343201,404.973633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.276917,720.567017,295.626862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,441.657410,656.197144,113.187027,530.029053,683.056519,154.846695,,,,844.631958,659.152832,404.724640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.204956,720.476196,294.867981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,441.410645,655.940247,112.796638,529.563660,683.153137,154.496002,,,,843.850586,658.837097,404.687500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.517883,720.493042,294.369110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,440.901062,655.449036,112.646477,528.907837,683.077271,154.359344,,,,843.110779,658.560364,404.888824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.013977,720.563599,294.114929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,440.225189,655.273438,111.971649,528.192017,683.098145,153.738037,,,,842.568420,658.238342,405.058105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.405273,720.636108,294.299438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,439.751648,655.148132,111.444870,527.889221,683.107483,152.822220,,,,841.898071,658.133728,404.871979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.883423,720.484741,294.411163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.908783,702.150879,108.970932,,,,,,
278,439.400604,654.862427,110.700668,527.555786,682.988098,152.104721,,,,841.153137,658.176758,404.522156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.093628,720.220215,294.278107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.570038,701.958984,108.133316,,,,,,
279,439.113953,654.664856,109.892700,527.163940,682.757446,151.837219,,,,840.503845,658.375793,404.173126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.253113,720.000244,294.212128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,439.048492,654.615234,108.805168,526.786743,682.644470,151.511414,,,,839.889954,658.310120,403.900513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,749.568970,719.812134,294.078705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,417.047974,701.660339,108.402176,,,
281,438.804932,654.534790,108.070648,526.221558,682.631226,150.526047,,,,839.388489,658.230103,403.507629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.981506,719.580200,294.003052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.791199,701.437561,108.458183,,,
282,438.503906,654.248718,107.848999,525.942383,682.407349,150.010880,,,,838.953918,658.008972,403.279633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.381775,719.119080,293.775818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.046539,700.960144,108.897560,,,
283,438.088715,653.898132,107.919174,525.735046,682.140076,149.687836,,,,838.320435,657.826111,403.319855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.111023,718.948303,293.432007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.503082,700.614075,109.260796,,,
284,437.718140,653.773743,107.855293,525.458130,681.871582,149.583267,,,,837.635742,657.822937,403.142059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.842712,718.720337,292.977722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.096313,700.235657,109.493004,,,
285,437.183197,653.683289,107.605980,525.058350,681.652649,149.490326,,,,837.319702,657.636719,402.912079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.368103,718.761841,292.467834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.626160,699.849365,109.656059,,,
286,436.977325,653.346802,107.403702,524.663757,681.344727,149.417679,,,,836.965637,657.395630,402.444275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.892029,718.747314,292.195801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,436.784515,652.721619,107.126953,524.251160,681.007813,149.394714,,,,836.704468,657.215881,402.068237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.479187,718.652405,292.070007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,436.497040,652.226257,106.972008,523.941711,680.600220,149.353592,,,,836.478149,657.066101,401.858765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.171082,718.369263,292.184509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,436.170349,651.753967,106.529449,523.667236,680.269043,149.087067,,,,836.330444,656.911987,401.726166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.758545,718.427002,291.706665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,435.985535,651.491455,105.693230,523.351868,679.996155,148.741974,,,,836.194092,656.804688,401.524292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.430664,718.478455,291.538635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,435.701874,651.085205,105.265915,523.031616,679.736267,148.595139,,,,835.679871,656.947937,401.233734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,745.255676,718.415039,291.473328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,435.343628,650.682190,105.119820,522.791809,679.330017,148.478745,,,,835.095276,657.048279,401.077850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.962830,718.409119,291.410461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,435.018311,650.247314,105.024040,522.567810,678.892273,148.326309,,,,834.664246,657.121094,400.947815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.745300,718.468445,291.233154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,435.003571,650.013306,104.604248,522.437561,678.505249,148.078094,,,,834.071167,657.137817,400.549774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.504517,718.396667,291.070007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,435.171173,649.498474,104.222290,522.117981,678.092957,147.879181,,,,833.813171,657.095337,400.452545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.189758,718.450195,290.922394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,435.061798,649.052795,103.807686,521.857605,677.698975,147.812958,,,,833.542358,657.120361,400.241364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.890503,718.476563,290.755585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.296356,694.997559,106.722610
