Grasp122
Date:,2025/04/23
Time:,12:58:51
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
189,,,,,,,818.111206,618.659363,115.042877,1096.699097,821.827026,176.880295,1098.523071,806.552612,266.471802,,,,,,,,,,768.535706,696.636292,127.423500,,,,,,,,,,,,,,,,,,,,,,888.671875,690.345337,101.290596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,,,,817.727173,618.797180,115.646049,1096.339111,822.215759,177.246185,1098.079834,806.721619,266.360962,,,,,,,,,,768.676575,696.293213,127.586922,,,,,,,,,,,,,,,,,,,,,,888.983459,690.218567,101.336037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,,,,817.156677,618.973816,116.754799,1095.882324,822.454895,177.395523,1097.496826,807.074707,266.616791,,,,,,,,,,768.306580,696.328613,127.544197,,,,,,,,,,,,,,,,,,,,,,889.246887,690.146729,101.251053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,,,,816.632874,619.304626,117.800674,1095.301636,822.733032,177.606247,1096.636230,807.441589,267.173706,,,,,,,,,,767.837097,696.532776,127.537903,,,,,,,,,,,,,,,,,,,,,,889.236755,690.235596,101.291298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,,,,816.046204,619.663574,118.490761,1094.622192,822.995667,177.974182,1095.693970,807.663086,267.738892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.878296,690.273376,102.029961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,,,,815.714539,619.862244,119.104736,1093.686890,823.403076,178.575439,1095.259888,807.921204,267.945740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.877014,690.615479,103.326363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,,,,814.969788,620.352417,121.091240,1092.953125,823.885376,178.983795,1094.753784,808.165466,268.070068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.872559,691.169434,104.807037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,,,,814.595215,620.661926,122.953392,1092.421631,824.304749,179.419189,1093.684204,808.591309,268.299438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.046082,691.404663,105.894531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,,,,814.523682,620.984314,124.009277,1091.954590,824.805176,179.629364,1092.610962,808.824890,268.929871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.406860,691.458862,106.696877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,,,,814.129150,621.535828,125.587845,1090.986450,825.409790,180.173981,1091.447754,809.148071,269.240112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.361267,691.483093,107.794594,763.849182,699.167175,130.735397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,,,,813.209106,622.073120,127.507492,1089.853271,825.933716,180.636581,1090.617798,809.354797,269.263611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.102783,691.931824,108.611893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,812.041626,622.382690,129.423172,1089.044556,826.262756,180.805511,1089.530518,809.684509,269.486877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.874084,692.395569,109.180939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,811.488403,622.780762,131.177963,1088.201904,826.536011,181.144379,1088.159790,810.068359,270.082153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.243835,692.777344,110.277992,,,,762.018860,699.362244,132.632263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,,,,810.815918,622.779541,132.776321,1086.812500,826.915833,181.841034,1087.059570,810.334961,270.098663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.126770,693.123535,111.100090,,,,759.949036,699.974365,135.369064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,,,,809.958252,623.373596,134.670731,1085.726318,827.203796,182.237152,1086.173096,810.418701,270.459747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.639404,693.108154,112.775047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,808.713257,623.803101,136.387894,1084.672852,827.588623,182.523636,1084.686768,810.718872,271.137360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877.859863,693.456482,114.192192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,,,,807.405457,624.108704,137.870972,1083.412231,827.950256,183.184052,1083.381836,811.011230,271.300171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.501648,694.087952,115.308807,,,,,,,756.418213,700.151672,138.425262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,806.099243,624.137024,139.877655,1082.038940,828.408569,183.762711,1082.206787,811.123901,271.000885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.713623,694.339722,116.993134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,,,,804.436890,624.173950,141.574432,1080.450928,828.672119,183.935043,1080.176758,811.459900,271.810516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.531311,694.438843,118.520576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,,,,802.735779,624.488098,143.200348,1078.732788,829.032837,184.467224,1078.942993,811.515137,272.245056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.724487,694.735291,119.947250,,,,,,,,,,751.092285,700.427429,144.320953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,,,,800.673767,624.712219,145.084244,1077.279663,829.432556,184.866226,1077.519043,811.771912,272.454193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.510010,695.325562,121.940231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,,,,798.711853,625.056396,146.540085,1075.239380,829.682068,185.588150,1075.375244,811.986328,272.828888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.384644,696.011353,123.457970,,,,,,,,,,,,,747.011353,700.574829,148.790695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,,,,796.811890,625.408081,148.378326,1073.222046,830.106934,185.770981,1073.928101,812.048523,272.718140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.697266,696.234802,124.493584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,,,,794.225891,625.574585,150.476746,1071.465820,830.596375,186.241837,1071.868530,812.469299,273.466187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.279724,696.420288,125.964767,,,,,,,,,,,,,,,,742.482666,700.765137,152.087402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,,,,792.112793,625.862122,152.313599,1069.178589,830.851501,186.711472,1070.343872,812.464172,273.793945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.578125,697.189392,127.374146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,,,,789.544373,626.164001,154.498383,1066.919800,831.260559,187.254944,1068.108154,812.668640,274.059448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,856.379211,697.516296,129.615982,,,,,,,,,,,,,,,,,,,737.034241,701.256836,156.944290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,,,,787.320740,626.626465,156.589462,1064.510132,831.560608,187.605988,1066.028809,812.787720,274.189545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.661804,697.965515,130.939438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,,,,784.534607,627.100586,158.458145,1061.847168,832.013428,188.155228,1064.019043,813.009460,274.798431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.029968,699.010986,132.915085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,,,,781.642029,627.450439,160.231033,1059.144897,832.326538,188.106918,1061.997559,813.115845,275.205627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.861389,699.168030,134.727097,,,,,,,,,,,,,,,,,,,,,,728.137512,701.966309,163.136093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,,,,778.400574,627.649231,162.556732,1056.336914,832.711975,188.588257,1059.483276,813.329041,275.275330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.577271,699.975708,135.955124,,,,,,,,,,,,,,,,,,,,,,725.259338,701.976685,164.517349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,,,,775.536682,628.247803,164.304855,1053.538208,832.945374,189.221649,1057.379150,813.435913,275.811737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.453613,700.875732,137.604431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,,,,772.121094,628.652222,166.227829,1050.545288,833.253601,189.149170,1055.065552,813.670715,276.146881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.136902,701.484070,139.058640,,,,,,,,,,,,,,,,,,,,,,,,,717.425598,702.699036,169.723389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,,,,768.503723,629.066162,168.175507,1047.113281,833.527466,189.525589,1052.515625,813.655090,276.173798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.509399,702.282349,140.296997,,,,,,,,,,,,,,,,,,,,,,,,,714.133850,703.044128,171.006454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,,,,765.399536,629.489990,169.975677,1043.895142,833.753845,189.917145,1050.120361,813.967590,276.972076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.661438,702.667847,141.601761,,,,,,,,,,,,,,,,,,,,,,,,,710.935059,703.290344,172.219833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,,,,761.450439,629.939209,171.588791,1040.438110,833.911133,190.102814,1047.378296,813.918396,276.711609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.727539,703.293213,143.464310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,757.558838,630.586243,173.289063,1036.866211,834.097412,190.493500,1044.442139,814.163025,277.519470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820.407288,703.574829,145.024933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,,,,753.674500,631.017883,174.447708,1033.098999,834.482178,190.443497,1041.803711,814.167053,277.332458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.516724,704.392151,145.331680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,749.307068,631.576172,176.648010,1029.345459,834.647705,190.923447,1038.692627,814.291260,277.600189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.275024,704.997009,146.473114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,,,,744.684143,632.040466,178.342545,1025.518677,834.684814,190.969574,1035.773804,814.435547,277.979736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.262695,705.436462,148.451950,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.270325,705.352417,181.167358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,740.535156,632.725342,179.381165,1021.473633,834.833435,191.215347,1032.807007,814.348450,277.714691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.281006,705.955444,149.674423,,,,,,,,,,,,,,,,,,,,,,,,,,,,686.029724,705.985413,182.031158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,,,,736.341919,633.349304,180.592606,1017.630798,835.056458,191.574997,1029.493896,814.509033,278.381409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.491211,705.975952,150.590256,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.037109,707.181030,183.807907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,,,,,731.397461,633.801086,181.811646,1013.505371,834.987671,191.982117,1026.307129,814.473877,278.596191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,794.617188,706.164673,151.417984,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.048035,708.118286,185.551270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,,,,726.379822,634.284912,183.603439,1008.994690,835.010803,192.227005,1022.955261,814.336487,278.495270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.571472,707.228821,152.339478,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.975647,708.809326,186.701813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,,,,721.527710,634.941833,184.427780,1004.645996,834.902283,192.330719,1019.737244,814.327698,279.145325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.126221,708.250305,153.233978,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.207764,709.288391,187.506790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,,,,716.761353,635.767212,185.414536,1000.522827,834.811401,192.469604,1015.892273,814.401489,279.155548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,778.811218,708.962158,153.749939,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.163757,710.041016,188.584991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,,,,712.062988,636.596558,186.365738,996.129333,834.728027,192.744171,1012.824097,814.260315,279.531403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.485107,709.157959,154.322937,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.154419,710.715393,189.529327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,,,,,707.043579,637.463684,187.154068,991.545532,834.739319,192.886963,1009.055603,814.266174,279.384460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.291809,709.605652,154.994507,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.380249,711.464294,190.072723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,,,,,,701.675781,638.552795,188.677368,986.967407,834.694275,193.042114,1005.120056,814.216797,279.709137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.164612,710.089844,155.722488,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.868225,712.261475,189.892670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,,,,,696.206238,639.229797,189.156570,982.604675,834.552124,193.579071,1001.353699,814.115723,280.155396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.942200,710.535889,156.654800,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.010071,713.182129,189.693176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,,,,690.839172,640.109863,190.017090,977.879333,834.466736,193.812286,997.699585,813.994629,280.016785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.566833,710.755859,157.164917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,,,,,685.405090,641.039978,190.846161,973.007324,834.217712,193.710327,994.196350,813.711182,280.404633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.710144,711.716003,156.881912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,,,,,680.328247,641.986328,191.025436,968.113586,833.714417,193.891861,990.788635,812.924927,280.250763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.089417,712.091492,156.766174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,,,,,674.806824,642.992920,191.811356,963.456360,833.116882,194.399887,986.614746,812.361206,280.484192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.325500,712.623108,157.770599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.006714,717.502808,190.855362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,,,,,,669.200623,643.788696,191.996918,958.682129,832.813293,194.811432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,733.033203,712.741272,158.208359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,,,,,664.009705,644.780518,191.847595,954.165588,832.475159,195.032425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.787964,713.069519,157.575043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,,,,,658.770325,645.591553,191.500778,949.487976,832.074768,194.966782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.697693,713.351379,157.079895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,,,,,653.134705,646.238098,191.714432,944.724854,831.591248,194.895004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.332947,713.721802,157.192093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,,,,,647.448425,646.878845,191.920395,939.848999,831.048340,194.975494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.547668,714.176758,156.858490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,,,,641.819092,647.382568,191.852249,935.454407,830.505249,195.370789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,707.630005,714.320557,156.940186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.919556,722.923462,188.812012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,,,,,636.501038,647.750122,191.344040,930.827332,829.962830,195.773407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.552490,714.509155,157.171982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.573730,723.906372,188.834732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,,,,,,631.354004,648.173706,190.600677,925.758972,829.394409,195.852631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.308289,715.310852,156.642593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.264465,724.644836,189.215591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,,,,,626.176941,648.704590,190.096161,921.368530,828.303101,196.292221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.404480,715.602173,156.146851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.418640,725.334961,188.699387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,,,,,621.191772,649.167603,188.946625,917.102417,827.869690,196.392151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.195251,715.506836,155.717163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,,,,616.237610,649.705994,188.027161,912.868530,827.391113,196.399353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.337402,715.436218,154.906204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,,,,,611.208984,650.226318,187.395248,908.120544,826.866516,196.515533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.025146,715.608887,154.766708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,,,,605.971802,650.927307,185.994980,904.130920,825.821838,196.618668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.409973,716.043274,154.124695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
