Grasp122
Date:,2025/04/24
Time:,13:13:48
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
322,553.577087,719.913269,142.036835,479.027893,650.681152,110.361107,,,,,,,,,,,,,,,,,,,901.833923,728.487061,425.687378,792.816345,787.753113,244.977524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.470825,726.747803,114.993515,,,,,,,,,,,,,,,,,,,,,
323,553.482056,720.188843,141.603592,479.076813,650.781799,110.127953,,,,,,,,,,,,,,,,,,,901.279236,728.601135,425.952301,792.542542,787.961121,244.839035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.293427,726.774109,114.824326,,,,,,,,,,,,,,,,,,,,,
324,553.449280,720.417175,140.719757,479.179169,650.814575,109.791122,,,,,,,,,,,,,,,,,,,900.775818,728.750549,425.692902,792.740906,787.992310,244.701126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.211639,726.835022,114.514900,,,,,,,,,,,,,,,,,,,,,
325,553.499146,720.622009,140.178650,479.299896,650.848022,109.292427,,,,,,,,,,,,,,,,,,,900.032227,728.996765,425.505005,792.490295,788.277466,244.463928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.151794,726.903503,113.983345,,,,,,,,,,,,,,,,,,,,,
326,553.547729,720.806885,139.738556,479.323364,650.779480,108.706596,,,,,,,,,,,,,,,,,,,899.481689,729.078308,425.259827,792.342102,788.544250,244.398666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.226501,726.971191,113.381485,,,,,,,,,,,,,,,,,,,,,
327,553.703918,720.803040,139.203873,479.527496,650.891907,108.178925,,,,,,,,,,,,,,,,,,,899.002808,729.182312,425.011383,792.245117,788.764526,244.306793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.260498,727.016663,112.825897,,,,,,,,,,,,,,,,,,,,,
328,553.742737,720.894531,138.869186,479.603149,651.009399,107.746826,,,,,,,,,,,,,,,,,,,898.626282,729.366821,424.899261,792.188171,788.853516,244.280960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.179718,727.189514,112.476006,,,,,,,,,,,,,,,,,,,,,
329,553.734436,720.985474,138.553284,479.837585,651.138062,106.941879,,,,,,,,,,,,,,,,,,,898.302490,729.403320,424.733185,791.866089,789.191772,244.103546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.054199,727.219604,112.057327,,,,,,,,,,,,,,,,,,,,,
330,553.593201,721.006775,138.138000,479.862610,651.298340,106.013420,,,,,,,,,,,,,,,,,,,898.429626,729.358459,424.550415,791.496094,789.524109,243.925018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,553.447205,721.069580,137.719467,479.916656,651.451965,105.268341,,,,,,,,,,,,,,,,,,,898.228516,729.428162,424.447327,791.223755,789.820801,243.857986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,553.430725,721.158875,137.337250,479.926605,651.565735,104.674286,,,,,,,,,,,,,,,,,,,897.864014,729.513367,424.407959,790.821228,790.098755,243.746796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,553.322998,721.193359,136.990005,479.752930,651.695068,104.405449,,,,,,,,,,,,,,,,,,,897.479797,729.629883,424.401215,790.501953,790.371887,243.665070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,553.278564,721.232849,136.394058,479.686279,651.782959,104.135361,,,,,,,,,,,,,,,,,,,897.158081,729.657104,424.260925,790.172241,790.692627,243.477081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,553.375549,721.355530,135.650925,479.284882,651.912659,104.195114,,,,,,,,,,,,,,,,,,,896.832581,729.776062,424.074646,789.762512,790.997620,243.138916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,553.296570,721.514465,135.079697,479.107697,652.008179,103.934616,,,,,,,,,,,,,,,,,,,896.414917,729.879089,424.044434,789.443848,791.182495,243.015579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,553.201050,721.666748,134.765060,479.046844,652.082886,103.524460,,,,,,,,,,,,,,,,,,,895.970520,730.064148,423.843201,789.213501,791.348755,242.927338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,552.998901,721.800842,134.557968,478.737061,652.240662,102.876251,,,,,,,,,,,,,,,,,,,895.330261,730.165466,423.864777,788.997375,791.636230,242.757950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,552.873108,721.808228,134.064880,478.609039,652.359375,101.881676,,,,,,,,,,,,,,,,,,,894.897095,730.265930,423.772064,788.936707,791.760864,242.638824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,552.611938,721.917786,133.777359,478.758453,652.404358,100.943802,,,,,,,,,,,,,,,,,,,894.519470,730.441345,423.675720,788.847900,791.855530,242.519073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,552.379639,722.112549,133.643982,479.247162,652.546448,99.838661,,,,,,,,,,,,,,,,,,,894.059082,730.596130,423.496887,788.718079,791.868591,242.334183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,552.333496,722.214294,133.164093,479.501251,652.653320,99.116280,,,,,,,,,,,,,,,,,,,893.938049,730.685303,423.166443,788.572998,792.007080,242.193466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,552.326416,722.315613,132.649734,479.577118,652.782043,98.581360,,,,,,,,,,,,,,,,,,,893.837952,730.749268,423.251617,788.367493,792.158081,242.009735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,552.232666,722.449036,132.229309,479.677246,652.883911,98.176270,,,,,,,,,,,,,,,,,,,893.694397,730.894287,423.304138,787.971313,792.288574,241.809052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,552.160767,722.758423,131.740891,479.575928,652.965332,98.317207,,,,,,,,,,,,,,,,,,,893.448181,730.984070,423.218750,787.604919,792.435120,241.592056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,552.071960,722.942932,131.436325,479.440338,653.042419,98.475571,,,,,,,,,,,,,,,,,,,893.066711,731.119202,423.076202,787.195374,792.607422,241.312592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,552.024536,723.129700,131.198135,479.257385,653.078674,98.698402,,,,,,,,,,,,,,,,,,,892.738953,731.251160,422.952332,786.946960,792.790100,241.132751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,551.863220,723.335938,131.008972,478.141235,652.855896,99.880928,,,,,,,,,,,,,,,,,,,892.495728,731.423950,422.813873,786.753296,792.946838,240.888840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,551.502380,723.412354,131.117065,478.051239,652.903809,99.873360,,,,,,,,,,,,,,,,,,,892.260559,731.541992,422.626068,786.685791,793.104431,240.671417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,551.563904,723.571838,130.828201,478.000732,653.092712,99.708778,,,,,,,,,,,,,,,,,,,891.996765,731.720947,422.465912,786.616333,793.164917,240.498703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,551.569580,723.694885,130.713989,477.766479,653.265137,99.819183,,,,,,,,,,,,,,,,,,,891.778748,731.891785,422.262970,786.552368,793.263916,240.326782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,551.420166,723.724487,130.659973,477.540588,653.288635,99.950790,,,,,,,,,,,,,,,,,,,891.531921,732.025330,422.057800,786.583801,793.410217,240.149002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,551.272278,723.817810,130.646439,477.250122,653.385864,100.127777,,,,,,,,,,,,,,,,,,,891.372253,732.212891,421.867279,786.582886,793.533997,239.865189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.392853,728.942505,105.367889,,,,,,,,,,,,,,,,,,
354,551.143372,723.831482,130.665237,477.002594,653.421387,100.151161,,,,,,,,,,,,,,,,,,,891.251038,732.288513,421.610992,786.526733,793.619629,239.714005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.261993,729.056335,105.358665,,,,,,,,,,,,,,,,,,
355,550.948730,723.880066,130.542953,476.758331,653.374634,100.244324,,,,,,,,,,,,,,,,,,,890.881592,732.419678,421.688171,786.455139,793.748413,239.484390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.097778,729.105469,105.426361,,,,,,,,,,,,,,,,,,
356,550.907898,723.786255,130.502655,476.711945,653.409058,100.143112,,,,,,,,,,,,,,,,,,,891.068115,732.494141,421.440796,786.479065,793.767212,239.274490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.943359,729.096985,105.577988,,,,,,,,,,,,,,,,,,
357,550.862854,723.779114,130.518692,476.535583,653.457031,100.151428,,,,,,,,,,,,,,,,,,,891.078308,732.692200,421.084259,786.354431,793.754822,239.001144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.739532,729.112183,105.699265,,,,,,,,,,,,,,,,,,
358,550.759338,723.768066,130.435318,476.232239,653.336731,100.197525,,,,,,,,,,,,,,,,,,,891.107422,732.843994,420.943085,786.246948,793.878540,238.870148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.485596,729.127441,105.840279,,,,,,,,,,,,,,,,,,
359,550.665771,723.682922,130.313080,476.147949,653.338501,100.114517,,,,,,,,,,,,,,,,,,,891.148865,732.924255,420.909760,786.143738,793.948608,238.809067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.294708,729.028015,105.903618,,,,,,,,,,,,,,,,,,
360,550.458862,723.605347,130.295822,476.117615,653.269165,99.983727,,,,,,,,,,,,,,,,,,,891.093872,733.088135,420.869965,786.064331,794.019653,238.636703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.082916,728.913513,105.915184,,,,,,,,,,,,,,,,,,
361,550.307068,723.510559,130.262421,476.015350,653.176758,99.957901,,,,,,,,,,,,,,,,,,,891.066650,733.208008,420.783020,785.932617,794.036987,238.504364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.958527,728.737854,105.996201,,,,,,,,,,,,,,,,,,
362,550.213928,723.411499,130.166367,475.912628,653.009216,99.870491,,,,,,,,,,,,,,,,,,,890.971313,733.375122,420.651886,785.795410,794.022156,238.398483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.770691,728.615051,106.019279,,,,,,,,,,,,,,,,,,
363,550.175110,723.325012,130.055283,475.916138,652.859497,99.534454,,,,,,,,,,,,,,,,,,,890.867249,733.490112,420.599579,785.688293,794.149963,238.331223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.741425,728.402344,106.056686,,,,,,,,,,,,,,,,,,
364,549.997559,723.207153,130.017395,476.001648,652.767395,99.360214,,,,,,,,,,,,,,,,,,,890.815857,733.707275,420.570984,785.529419,794.174805,238.257980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.810059,728.358826,105.772186,,,,,,,,,,,,,,,,,,
365,549.896057,723.006165,129.791336,475.988373,652.566040,99.222763,,,,,,,,,,,,,,,,,,,890.669983,733.832764,420.588776,785.414917,794.171753,238.206436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.850128,728.074036,105.503670,,,,,,,,,,,,,,,,,,
366,549.895081,722.763611,129.766251,475.997803,652.270813,99.199318,,,,,,,,,,,,,,,,,,,890.599548,733.993469,420.535461,785.226868,794.289124,238.171417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.844269,727.737244,105.470428,,,,,,,,,,,,,,,,,,
367,549.780762,722.641602,129.755020,475.994781,652.005920,99.147575,,,,,,,,,,,,,,,,,,,890.530334,734.162048,420.224915,785.153015,794.359680,238.146912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,549.729980,722.452576,129.744476,475.964539,651.686646,99.156242,,,,,,,,,,,,,,,,,,,890.459473,734.319336,420.316803,785.065186,794.416260,238.160034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.686859,727.312622,105.556824,,,,,,,,,,,,,,,
369,549.701355,722.200745,129.703995,475.939728,651.451660,99.230934,,,,,,,,,,,,,,,,,,,890.411011,734.487488,420.395630,784.963013,794.472168,238.100983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.603333,727.198364,105.667313,,,,,,,,,,,,,,,
370,549.692871,722.101563,129.631607,475.844238,651.325195,99.372734,,,,,,,,,,,,,,,,,,,890.398560,734.651672,420.425415,784.753296,794.568176,238.016724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.621704,726.979004,105.527901,,,,,,,,,,,,,,,
371,549.612671,721.926392,129.625015,475.735718,651.129211,99.323761,,,,,,,,,,,,,,,,,,,890.388977,734.838806,420.400970,784.632324,794.661133,238.094864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.641846,726.861877,105.517693,,,,,,,,,,,,,,,
372,549.507141,721.814880,129.630463,475.599396,650.916443,99.343430,,,,,,,,,,,,,,,,,,,890.401428,734.963684,420.415833,784.696228,794.685852,238.099380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.687256,726.661743,105.423195,,,,,,,,,,,,,,,
373,549.458923,721.706360,129.677826,475.550018,650.791260,99.358604,,,,,,,,,,,,,,,,,,,890.303833,735.134033,420.454620,784.583496,794.708923,238.043182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.498169,726.557556,105.478195,,,,,,,,,,,,,,,
374,549.394531,721.562317,129.362061,475.557648,650.634705,99.268463,,,,,,,,,,,,,,,,,,,890.152405,735.285706,420.152313,784.512939,794.840637,238.088669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.435883,726.377808,105.525322,,,,,,,,,,,,,,,
375,549.381531,721.531555,129.500946,475.547363,650.601501,99.256660,,,,,,,,,,,,,,,,,,,890.299744,735.429077,420.335876,784.395142,794.869690,238.000107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.446259,726.266113,105.507362,,,,,,,,,,,,,,,
376,549.355408,721.522644,129.565521,475.531067,650.532043,99.287399,,,,,,,,,,,,,,,,,,,890.168579,735.496765,420.041840,784.397522,794.963196,238.026566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.468658,726.148743,105.449730,,,,,,,,,,,,,,,
377,549.278748,721.440002,129.524979,475.513428,650.437866,99.325821,,,,,,,,,,,,,,,,,,,890.275635,735.593506,420.219818,784.341431,794.987549,238.051971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.426025,726.025818,105.309319,,,,,,,,,,,,,,,
378,549.198486,721.367310,129.510803,475.437805,650.388306,99.237839,,,,,,,,,,,,,,,,,,,890.351074,735.756958,420.178192,784.223938,795.020142,237.981857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.360138,725.963623,105.417297,,,,,,,,,,,,,,,
379,549.128357,721.366516,129.517273,475.421600,650.313843,99.229904,,,,,,,,,,,,,,,,,,,890.424927,735.785828,420.102661,784.178406,795.014709,237.972137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.247406,725.863647,105.535553,,,,,,,,,,,,,,,
380,549.011841,721.284546,129.520737,475.390472,650.220703,99.232910,,,,,,,,,,,,,,,,,,,890.368652,735.887634,420.026245,783.975281,795.127869,237.667313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.228607,725.879883,105.518692,,,,,,,,,,,,,,,
381,548.868530,721.327881,129.599625,475.323273,650.233154,99.246819,,,,,,,,,,,,,,,,,,,890.377747,735.958191,420.022461,783.864014,795.028992,237.847198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.173798,725.879089,105.527283,,,,,,,,,,,,,,,
382,549.040771,721.397278,129.449921,475.335785,650.336670,99.225792,,,,,,,,,,,,,,,,,,,890.432983,736.044739,419.996307,783.783691,795.071716,237.871063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.116119,725.878784,105.548157,,,,,,,,,,,,,,,
383,548.872864,721.315125,129.418594,475.354156,650.245667,99.025948,,,,,,,,,,,,,,,,,,,890.416077,736.051941,419.944794,783.754150,795.082153,237.870361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.060638,725.899536,105.655327,,,,,,,,,,,,,,,
384,548.756165,721.269287,129.517746,475.335541,650.196106,98.990150,,,,,,,,,,,,,,,,,,,890.444702,736.153442,419.819855,783.637695,795.078552,237.765976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.028625,725.807129,105.576996,,,,,,,,,,,,,,,
385,548.720581,721.260742,129.404587,475.277649,650.205627,98.974869,,,,,,,,,,,,,,,,,,,890.385010,736.172852,419.856903,783.650757,795.082397,237.776047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.994659,725.901855,105.634224,,,,,,,,,,,,,,,
386,548.798279,721.242554,129.339600,475.229401,650.224854,98.993134,,,,,,,,,,,,,,,,,,,890.373230,736.243103,419.802368,783.556458,795.130188,237.704620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.901672,725.933533,105.710342,,,,,,,,,,,,,,,
387,548.691162,721.277893,129.369736,475.240784,650.214233,98.926292,,,,,,,,,,,,,,,,,,,890.458557,736.283264,419.876312,783.544739,795.143372,237.674072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
