Grasp57
Date:,2025/04/22
Time:,15:42:56
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
184,,,,,,,818.824463,639.306824,156.948181,869.787170,731.193481,159.496964,1096.732300,878.224854,406.475952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1052.260010,891.111084,244.932495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,,,,816.367126,640.369019,159.131393,867.394897,731.906982,161.457245,1095.592773,878.473511,406.815674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1051.018677,891.509399,245.296890,745.735901,701.455750,153.440521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,,,,813.816711,640.892761,160.530899,864.205322,732.892639,163.278442,1094.280884,878.653198,406.932373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1049.317871,892.130249,245.639221,742.532043,702.374817,155.643112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,,,,810.731384,641.768433,162.507690,860.969177,733.433411,164.747055,1092.323853,878.720825,407.231598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.070557,892.729126,246.021210,739.428589,703.161438,157.479858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,,,,807.265381,642.557800,164.460831,858.871460,733.741028,165.960114,1090.878906,878.852478,407.111969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1044.354004,893.581299,246.631546,736.591064,704.029968,159.451080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,,,,804.200256,643.168518,166.073151,855.489502,734.753540,167.535065,1089.531982,879.211914,407.355743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041.502197,893.898926,247.245697,733.209473,704.948730,160.949280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,,,,800.688843,643.952759,168.145416,851.721680,735.958557,169.094986,1087.450806,879.171997,407.754608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1039.201416,893.938049,247.856033,730.147278,706.297424,162.333618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,,,,797.024536,644.739624,169.877151,848.283508,736.436707,169.489456,1085.708740,879.226440,407.166779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1036.562012,894.080322,247.917007,726.170227,707.273010,163.862350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,,,,792.985291,645.681335,171.474609,844.741272,737.194397,170.821762,1083.590332,879.539978,407.169312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1033.521484,894.721863,248.095398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,,,,789.002380,646.658020,173.042465,840.583435,738.179382,171.927872,1081.397461,879.575928,407.144867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1030.554321,894.576416,248.663986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,,,,784.057129,647.699768,174.173706,836.345581,738.862732,172.862198,1079.727417,879.672180,406.592834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1027.075684,895.296692,248.567001,,,,713.938721,710.752869,168.842178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,,,,780.067139,648.028992,175.302856,832.761719,739.287354,173.095230,1077.551758,879.638855,406.869751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.816956,895.391541,248.531189,,,,709.557678,711.770386,170.147064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,,,,775.501038,648.767395,176.936066,828.809082,739.789917,173.662140,1075.265503,879.732361,406.472931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.626465,895.275818,248.392395,,,,704.837891,712.801636,171.570480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,,,,770.645325,649.520996,177.926926,823.728577,740.386780,174.695816,1073.581421,879.570801,406.107025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1016.761780,895.752441,248.702469,,,,700.277039,713.885498,172.992676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,,,,765.684692,650.082520,178.122375,819.042908,740.817017,175.722656,1070.775757,879.523743,406.198242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1012.518188,895.861145,248.953110,,,,695.872437,714.914551,174.202927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,,,,760.634705,650.695068,178.453354,814.058350,741.423218,176.466049,1068.437866,879.489502,405.343201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008.691589,895.411926,249.443802,,,,691.286926,715.951965,175.243713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,755.355652,651.371338,178.860992,809.241760,741.747742,177.288177,1066.264282,879.379456,405.206177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1005.071350,895.081665,249.330124,,,,686.483093,717.024475,175.670166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,749.898987,652.007996,179.049530,804.660461,742.209534,177.295227,1063.759888,879.458862,404.796631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.831177,895.343018,249.307556,,,,681.384949,718.135254,176.115204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,,,,744.512939,652.496277,179.067581,800.179993,742.413269,177.141953,1061.694458,879.147888,404.400421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.881653,895.058716,249.198502,,,,676.024292,719.151550,177.185364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,,,,739.040649,652.840393,178.835739,795.461365,742.286926,177.456009,1058.954590,879.043274,404.075775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,993.017456,894.694214,249.013474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,733.091431,653.217407,178.355164,790.127075,742.290833,177.718475,1056.678711,878.612854,403.592133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989.118286,894.080750,248.792068,,,,,,,665.795593,720.738892,177.913971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,,,,727.124512,653.862183,178.094620,784.679199,742.290222,178.054291,1054.028320,878.527527,402.839447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.051025,893.714233,249.337387,,,,,,,660.321106,721.893066,178.136230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,721.250549,654.266724,178.100647,779.042908,742.635803,178.047073,1051.285522,878.313538,402.572601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,978.956482,893.727234,249.583298,,,,,,,654.684265,722.632446,178.597931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,,,,715.412048,654.517273,177.240021,773.768311,742.665527,177.896133,1048.402588,878.059082,402.303680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,974.217834,893.378235,249.832214,,,,,,,649.132385,723.464844,178.635468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,,,,709.598633,655.075989,176.535385,768.300476,742.619629,177.445724,1045.402344,877.646484,401.791016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.018127,892.519226,249.925049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,,,,703.738098,655.519104,176.071198,761.919250,743.028137,177.358521,1042.717773,877.158630,401.276001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.757141,891.725586,249.627029,,,,,,,,,,638.044312,725.170288,178.496536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,,,,697.548340,655.982910,175.203583,756.651855,743.007080,176.985321,1039.241943,876.694763,400.817627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.470886,891.286438,249.932495,,,,,,,,,,631.958191,726.131104,177.719437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,,,,691.795349,656.493835,174.528534,751.621155,742.967407,176.373550,1036.636108,876.387085,400.132263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955.603149,890.497375,250.415009,,,,,,,,,,626.626892,726.849731,177.515213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,,,,685.790405,656.798584,173.607483,746.384521,743.238647,175.511032,1033.416626,875.898682,400.080109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,950.708496,889.800720,250.907639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,,,,679.598206,657.387939,172.935287,740.770630,743.668457,175.407516,1030.491577,875.425476,399.518372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,946.520264,888.827881,251.491714,,,,,,,,,,,,,615.311951,728.432678,176.283051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,,,,673.784119,657.673889,172.049957,734.727844,743.539185,175.163513,1027.088623,875.045227,399.534149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.190491,888.210205,251.204987,,,,,,,,,,,,,609.710144,729.423340,175.248535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,,,,667.935120,658.124390,171.218384,729.388367,743.586121,174.546310,1023.828857,874.576477,398.592804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.551697,887.791504,251.487778,,,,,,,,,,,,,603.934326,730.123047,175.188614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,,,,662.031128,658.677795,170.448303,724.297668,743.394470,173.858902,1020.469910,874.055603,398.450439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932.009705,886.753296,251.409546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,,,,655.940918,659.147766,169.548615,719.226868,743.447571,172.895691,1017.386902,873.555542,398.109070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.001831,885.531006,251.585052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,,,,650.355652,659.452148,168.804306,713.739075,743.287903,171.966537,1013.754028,872.840027,397.739044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.429199,884.833313,251.989456,,,,,,,,,,,,,,,,588.101685,732.308838,171.174133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,,,,644.686951,659.532532,167.458664,708.658447,743.093689,171.019257,1010.418091,872.298584,397.571960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.974915,884.348816,252.653839,,,,,,,,,,,,,,,,582.396851,733.062683,171.621857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,,,,639.046387,659.891235,166.390381,703.350037,742.991577,170.573822,1007.126221,872.123718,397.132721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.266724,883.142029,253.280624,,,,,,,,,,,,,,,,576.793335,733.975586,170.718323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,,,,633.481873,660.165283,165.111465,697.990356,742.829041,169.894608,1003.282654,871.765259,396.775177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.264038,881.928345,253.176529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,,,,627.884766,660.432739,164.193512,693.177124,742.808105,169.058395,1000.106934,870.960571,396.379791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.485474,881.237732,253.625107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,,,,622.577454,660.524841,162.936859,688.276306,742.667847,168.066360,996.782654,870.335449,396.645782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.172302,880.232422,254.124283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,617.387451,660.763855,161.858795,683.780701,742.290283,166.859238,993.621155,869.657715,396.196320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,,,,612.315552,660.733093,160.258301,679.189209,741.841980,166.279251,990.156555,869.362427,395.998291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.263611,878.130676,254.712692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,607.556641,660.579895,158.516174,674.105591,741.451599,165.956635,986.670898,868.848816,395.867889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.012268,877.208008,255.352448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,,,,602.857910,660.325989,156.824524,669.265625,740.990356,165.601135,983.523560,868.340149,395.192902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.214600,875.625732,255.766800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,598.106689,660.167908,155.502518,665.646851,740.609680,164.471054,980.569885,867.794861,395.592010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.534668,874.893433,255.994598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,,,,593.285950,660.142395,154.547150,661.362854,740.264465,163.631546,977.408936,866.994568,394.975708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,875.042725,873.550293,256.621704,535.130188,735.774719,161.080826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,,,,,588.728027,660.003784,153.085678,656.814026,740.107178,162.885391,974.050415,866.335999,395.067230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.895813,872.549927,256.553833,530.065674,735.884949,161.818085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,,,,584.284119,660.107178,151.837357,652.355896,739.548523,161.803497,971.161804,865.790161,394.587158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.748352,871.598999,257.024567,525.737305,735.867737,160.561722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,,,,579.981506,659.963745,150.348526,648.205383,738.946228,161.461868,968.040833,865.177856,394.748138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.957458,870.285156,257.603790,521.499023,735.950073,159.610321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,,,,575.553284,659.842834,149.585876,643.709717,738.860840,161.150848,965.257813,864.727234,394.428741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.174072,869.397217,257.845276,517.530945,735.966858,158.260345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,,,,571.302002,659.703613,148.703766,640.250793,738.389221,160.122284,962.528076,863.857239,394.266479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.876099,868.080078,258.022400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,,,,,567.284424,659.529480,147.498215,636.336975,737.948730,159.435715,959.659729,863.111694,393.909119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.772644,867.024902,258.215118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,,,,,,563.237671,659.405884,146.532913,632.579895,737.559937,158.371246,957.028503,862.424683,393.755798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849.306091,865.875732,258.172058,,,,505.921082,736.633362,154.306396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,,,,,559.243469,659.279297,145.255920,629.059204,737.217407,157.455032,954.246094,862.157349,393.535492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,845.402344,864.631348,258.990204,,,,502.488770,736.767334,153.916138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,,,,555.546814,659.353333,144.127151,625.501343,736.651794,156.870239,951.370850,861.432251,393.525970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.174194,863.562927,259.292236,,,,499.328766,736.909302,151.992432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,,,,,551.927917,659.188538,143.139755,622.052979,736.092346,155.926117,949.181396,860.632996,393.488892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.675476,862.175171,259.243317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,,,,,548.561646,658.808594,141.967484,618.849182,736.007202,154.636932,946.500488,859.689026,392.957306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.958130,861.446228,259.702118,,,,,,,492.050903,736.450623,150.795792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,,,,,545.154053,658.476196,140.795898,615.716980,735.218079,154.126709,943.929871,859.417786,393.052368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.738464,736.202820,148.131271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,,,,,,541.761658,657.950867,139.645218,612.963623,734.550476,153.422287,941.391968,858.945007,392.679016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.628784,859.796753,260.747681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,,,,,539.102356,657.641418,137.732224,609.305359,733.970642,153.276031,938.840393,858.368896,392.482239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.973389,858.295959,260.731812,483.177551,735.447510,147.321625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,,,,,535.895996,657.475037,136.503769,606.698120,733.441101,152.398254,936.834351,857.514832,392.255341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.179077,857.155701,260.870514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,,,,,533.317017,657.212158,135.573853,603.518494,733.055847,151.341614,934.477539,857.165466,391.796906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.008240,856.655396,261.365845,,,,477.334351,734.858215,146.019730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,,,,,530.334900,656.638306,134.601395,601.266357,732.393616,150.519485,932.215759,856.384705,391.793091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
