Grasp97
Date:,2025/04/22
Time:,17:34:08
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
252,707.950745,699.803345,249.040680,884.821655,835.316589,266.179901,,,,,,,,,,,,,,,,,,,662.553528,606.106567,253.511612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.411499,658.211243,284.720367,,,,,,,,,,,,,,,,,,,,,,,,
253,706.042114,699.476501,249.098083,882.906006,835.188904,266.400879,,,,,,,,,,,,,,,,,,,660.143860,606.209045,253.252960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.211121,658.366882,284.822021,,,,,,,,,,,,,,,,,,,,,,,,
254,703.739075,699.611023,249.219833,880.711609,834.963501,266.595825,,,,,,,,,,,,,,,,,,,657.810669,606.358337,253.398376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.973633,658.475525,284.646820,,,,,,,,,,,,,,,,,,,,,,,,
255,701.462280,699.594482,248.943542,878.709900,834.846924,266.539490,,,,,,,,,,,,,,,,,,,655.407410,606.442078,252.875046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.500183,658.623535,284.756317,,,,,,,,,,,,,,,,,,,,,,,,
256,699.574036,699.604187,248.751801,876.749817,834.859009,266.536407,,,,,,,,,,,,,,,,,,,653.129944,606.498962,252.381058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.404663,658.731995,284.549988,,,,,,,,,,,,,,,,,,,,,,,,
257,696.983948,699.579468,248.663513,874.587036,834.503479,266.635437,,,,,,,,,,,,,,,,,,,650.864319,606.466064,252.280258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,588.053955,658.881653,283.786682,,,,,,,981.139221,843.837769,346.397797,,,,,,,,,,,,,,,
258,695.091675,699.778198,248.157089,872.607117,834.183289,266.559235,,,,,,,,,,,,,,,,,,,648.587036,606.840637,251.990448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.100098,658.941345,283.420898,,,,,,,979.104736,843.557861,346.248291,,,,,,,,,,,,,,,
259,692.853516,699.828552,247.848022,870.645813,833.937927,266.542847,,,,,,,,,,,,,,,,,,,646.468445,606.874023,251.860748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,583.726135,659.199036,283.123566,,,,,,,,,,,,,,,,,,,,,,,,
260,690.449219,700.075378,247.527344,868.677368,833.987549,267.049988,,,,,,,,,,,,,,,,,,,644.005371,607.012634,251.530197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.837769,659.152161,282.997833,,,,,,,,,,,,,,,,,,,,,,,,
261,688.858887,699.797180,247.709442,866.624573,833.664429,266.832123,,,,,,,,,,,,,,,,,,,642.122559,607.001892,251.019058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.225281,659.434204,282.878723,,,,,,,,,,,,,,,,,,,,,,,,
262,686.324646,700.013611,247.201691,864.924866,833.511353,266.365967,,,,,,,,,,,,,,,,,,,639.656860,607.155762,250.701141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.291199,659.454712,283.012573,,,,,,,,,,,,,,,,,,,,,,,,
263,684.502441,699.809753,247.353256,863.177368,833.372375,265.815155,,,,,,,,,,,,,,,,,,,637.789917,607.329468,250.480774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,575.020508,659.622986,282.275085,,,,,,,,,,,,,,,,,,,,,,,,
264,682.398926,699.842102,247.267822,861.001404,833.361511,266.103149,,,,,,,,,,,,,,,,,,,635.268677,607.514343,250.016830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.162598,659.756409,281.701660,,,,,,,,,,,,,,,,,,,,,,,,
265,679.886169,700.456604,246.289093,859.094177,833.260681,266.082733,,,,,,,,,,,,,,,,,,,633.348633,607.419250,249.958237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.905701,659.887817,281.384613,,,,,,,,,,,,,,,,,,,,,,,,
266,677.956177,700.487305,246.058594,856.934570,833.072021,266.480347,,,,,,,,,,,,,,,,,,,630.974854,607.619629,249.587906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.044189,660.007568,281.116760,,,,,,,,,,,,,,,,,,,,,,,,
267,676.082886,700.265625,246.206482,854.932983,832.981201,266.416901,,,,,,,,,,,,,,,,,,,628.568054,607.795105,249.314041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.581360,660.244812,281.246063,,,,,,,,,,,,,,,,,,,,,,,,
268,673.875549,700.554871,245.939911,853.107239,832.840027,266.382660,,,,,,,,,,,,,,,,,,,626.749573,607.895386,248.704880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.355042,660.350891,280.985229,,,,,,,,,,,,,,,,,,,,,,,,
269,671.898987,700.439026,245.691391,851.323975,832.572083,266.289337,,,,,,,,,,,,,,,,,,,624.902710,607.781616,248.004532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,562.217712,660.505188,280.312164,,,,,,,,,,,,,,,,,,,,,,,,
270,669.835999,700.601990,245.443176,849.333130,832.642456,265.949371,,,,,,,,,,,,,,,,,,,622.565735,607.989746,247.969742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.340393,660.580566,279.597443,,,,,,,,,,,,,,,,,,,,,,,,
271,667.413269,700.937561,244.817871,847.320557,832.511597,266.201721,,,,,,,,,,,,,,,,,,,620.652771,608.132202,247.427628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.372925,660.689087,279.631226,,,,,,,,,,,,,,,,,,,,,,,,
272,665.764038,700.800781,244.485306,845.699341,832.561584,265.984253,,,,,,,,,,,,,,,,,,,618.459778,608.239624,247.139587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.937256,660.819885,279.295380,,,,,,,,,,,,,,,,,,,,,,,,
273,663.833252,701.030640,244.270248,843.768860,832.699890,265.480499,,,,,,,,,,,,,,,,,,,616.145081,608.286438,246.781937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.947754,660.942261,279.270966,,,,,,,,,,,,,,,,,,,,,,,,
274,661.359314,700.929138,244.202393,842.098572,832.480591,265.190918,,,,,,,,,,,,,,,,,,,614.331482,608.560120,246.153732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.681030,661.309875,278.649323,,,,,,,,,,,,,,,,,,,,,,,,
275,660.183228,700.970032,244.149643,840.203308,832.638245,265.218201,,,,,,,,,,,,,,,,,,,612.060913,608.628723,245.527252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.814148,661.416138,278.159821,,,,,,,,,,,,,,,,,,,,,,,,
276,657.632019,701.214478,243.146835,837.881226,832.407227,265.459412,,,,,,,,,,,,,,,,,,,610.129150,608.788025,245.427414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.774475,661.595520,277.603607,,,,,,,,,,,,,,,,,,,,,,,,
277,655.384216,701.483704,242.368317,835.945862,832.231445,265.427216,,,,,,,,,,,,,,,,,,,607.765320,608.938354,244.794281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.835815,661.708862,276.919891,,,,,,,,,,,,,,,,,,,,,,,,
278,653.934998,701.232605,242.404877,834.391541,832.232422,265.056854,,,,,,,,,,,,,,,,,,,605.629333,608.875244,244.622711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.856018,661.948792,276.821716,,,,,,,,,,,,,,,,,,,,,,,,
279,651.536011,701.355103,242.037491,832.319214,832.115967,265.554718,,,,,,,,,,,,,,,,,,,603.605347,609.177673,243.880692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.507263,662.236755,276.228577,,,,,,,,,,,,,,,,,,,,,,,,
280,649.862793,701.496216,241.539474,830.388733,831.980164,265.137817,,,,,,,,,,,,,,,,,,,601.754333,609.338989,243.176392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.730286,662.304016,275.771576,,,,,,,,,,,,,,,,,,,,,,,,
281,648.020447,701.539490,240.768616,828.908569,832.028015,264.612030,,,,,,,,,,,,,,,,,,,599.420715,609.507813,243.161987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.740540,662.432922,275.104431,,,,,,,,,,,,,,,,,,,,,,,,
282,646.252075,701.785583,240.350479,826.956665,832.041870,264.351898,,,,,,,,,,,,,,,,,,,597.375549,609.629395,242.669189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,535.654846,662.704773,274.677002,,,,,,,,,,,,,,,,,,,,,,,,
283,643.890930,701.948608,239.713593,825.068359,832.041138,264.125153,,,,,,,,,,,,,,,,,,,595.826050,609.859070,241.723755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.718872,663.016174,274.161682,,,,,,,,,,,,,,,,,,,,,,,,
284,641.986267,701.868469,239.679901,823.168457,831.791077,264.091797,,,,,,,,,,,,,,,,,,,593.567078,609.968079,241.014221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.767761,663.220642,273.529572,,,,,,,,,,,,,,,,,,,,,,,,
285,640.147827,701.990906,239.042267,821.314209,831.826355,263.918427,,,,,,,,,,,,,,,,,,,591.624512,610.094238,240.722702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.859375,663.474426,273.247101,,,,,,,,,,,,,,,,,,,,,,,,
286,637.949280,702.360596,238.548492,819.646423,831.687378,263.676117,,,,,,,,,,,,,,,,,,,589.499390,610.394470,239.995712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.834534,663.603455,272.397736,,,,,,,,,,,,,,,,,,,,,,,,
287,636.425232,702.394775,237.976990,817.569336,831.622742,263.879974,,,,,,,,,,,,,,,,,,,587.629883,610.513184,239.762817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.015381,663.840637,272.001343,,,,,,,,,,,,,,,,,,,,,,,,
288,634.501953,702.513794,237.123199,816.006592,831.649292,263.227417,,,,,,,,,,,,,,,,,,,585.563293,610.632263,238.997330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.994934,664.126038,271.015564,,,,,,,,,,,,,,,,,,,,,,,,
289,632.459229,702.601624,237.035797,814.501038,831.670044,262.641571,,,,,,,,,,,,,,,,,,,583.798035,610.926392,238.265610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.133911,664.502136,270.796478,,,,,,,,,,,,,,,,,,,,,,,,
290,630.428772,702.660767,236.664352,812.593262,831.599976,262.286865,,,,,,,,,,,,,,,,,,,581.791748,611.177063,237.719299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.027954,664.663757,270.474670,,,,,,,,,,,,,,,,,,,,,,,,
291,628.741699,703.055359,235.811539,810.874817,831.594788,262.142487,,,,,,,,,,,,,,,,,,,579.643677,611.284912,237.228943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.716431,664.999817,269.466614,,,,,,,,,,,,,,,,,,,,,,,,
292,626.977783,703.279419,235.331268,808.986511,831.500427,262.050659,,,,,,,,,,,,,,,,,,,577.775879,611.617615,236.999176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.204590,665.195190,268.691223,,,,,,,,,,,,,,,,,,,,,,,,
293,624.903259,703.171753,234.763718,806.950134,831.309570,261.904327,,,,,,,,,,,,,,,,,,,575.696350,611.782104,236.160446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.440308,665.438721,268.011353,,,,,,,,,,,,,,,,,,,,,,,,
294,623.165955,703.352905,234.107346,805.466064,831.366699,261.315643,,,,,,,,,,,,,,,,,,,573.897034,611.808167,235.610001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.333313,665.798706,268.040588,,,,,,,,,,,,,,,,,,,,,,,,
295,621.223633,703.399475,233.702652,803.786011,831.364868,260.550659,,,,,,,,,,,,,,,,,,,571.676819,612.123657,234.829590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.330200,665.874329,267.059570,,,,,,,,,,913.340332,840.529480,339.663849,,,,,,,,,,,,
296,619.347229,703.608398,232.687988,802.245911,831.398621,260.132782,,,,,,,,,,,,,,,,,,,569.973450,612.262390,234.081741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.590820,666.257141,265.850403,,,,,,,,,,,,,,,,,,,,,,,,
297,617.894714,703.895325,232.191757,800.578918,831.553650,259.673279,,,,,,,,,,,,,,,,,,,567.904663,612.521912,233.768387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.809448,666.302795,265.137756,,,,,,,,,,,,,,,,,,,,,,,,
298,615.681763,703.859009,231.692856,798.660889,831.270081,259.523590,,,,,,,,,,,,,,,,,,,566.084351,612.656494,232.526489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.756683,666.577209,264.600159,,,,,,,,,,,,,,,,,,,,,,,,
299,613.962158,703.740845,230.971161,796.871399,831.243774,259.259430,,,,,,,,,,,,,,,,,,,564.516113,612.933411,231.579865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.016052,666.894287,264.028900,,,,,,,,,,,,,,,,,,,,,,,,
300,612.219360,704.154541,229.869186,795.157349,831.100464,258.622314,,,,,,,,,,,,,,,,,,,562.440369,613.053345,230.679291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.158142,667.138794,262.912628,,,,,,,,,,,,,,,,,,,,,,,,
301,610.226196,704.420959,229.311096,793.787476,831.121582,257.875671,,,,,,,,,,,,,,,,,,,560.533875,613.209839,230.341187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.139801,667.457886,262.231842,,,,,,,,,,,,,,,,,,,,,,,,
302,608.734192,704.309570,228.957458,791.948914,831.357239,257.117767,,,,,,,,,,,,,,,,,,,558.662476,613.454468,229.387817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.540192,667.700134,261.633057,,,,,,,,,,,,,,,,,,,,,,,,
303,606.645752,704.665039,228.161346,790.284729,831.391113,257.066589,,,,,,,,,,,,,,,,,,,556.916809,613.640747,228.538620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.334015,667.973022,260.852966,,,,,,,,,,,,,,,,,,,,,,,,
304,604.756836,705.001404,226.942627,788.156555,831.252686,256.686676,,,,,,,,,,,,,,,,,,,554.757568,613.873596,228.180847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.703003,668.093323,259.704468,,,,,,,,,,,,,,,,,,,,,,,,
305,603.256287,704.966492,226.285065,786.768921,831.235229,256.415405,,,,,,,,,,,,,,,,,,,552.873840,614.099304,227.380676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.066772,668.314026,258.591553,,,,,,,,,,,,,,,,,,,,,,,,
306,601.331604,705.055969,225.454712,785.179932,831.259399,255.431152,,,,,,,,,,,,,,,,,,,551.390320,614.314697,226.305130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.827972,668.705078,257.767456,,,,,,,,,,,,,,,,,,,,,,,,
307,599.351013,705.011902,224.779633,783.433655,831.257629,254.656006,,,,,,,,,,,,,,,,,,,549.237061,614.494507,225.343704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.319153,668.847107,257.074738,,,,,,,,,,,,,,,,,,,,,,,,
308,598.071106,705.174133,223.557785,781.926331,831.297119,254.309006,,,,,,,,,,,,,,,,,,,547.373657,614.545959,224.675858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.415985,668.989136,255.704529,,,,,,,,,,,,,,,,,,,,,,,,
309,596.257813,705.264465,222.766968,780.261902,831.337280,253.740311,,,,,,,,,,,,,,,,,,,545.763794,614.911255,223.528152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.526611,669.325562,254.699936,,,,,,,,,,,,,,,,,,,,,,,,
310,594.494446,705.401367,222.509811,778.633850,830.982361,253.366272,,,,,,,,,,,,,,,,,,,544.111450,615.035034,222.211975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.894928,669.543274,253.960327,,,,,,,,,,,,,,,,,,,,,,,,
311,592.650085,705.647339,221.355988,776.864807,830.991516,252.440735,,,,,,,,,,,,,,,,,,,542.262146,615.181213,221.588531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.964996,669.753296,252.516632,,,,,,,,,,,,,,,,,,,,,,,,
312,591.272583,705.722778,220.134659,775.580994,831.190552,251.574280,,,,,,,,,,,,,,,,,,,540.281250,615.415771,220.837875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.263214,669.946472,251.361023,,,,,,,,,,,,,,,,,,,,,,,,
313,589.427246,705.979858,219.397598,773.738403,831.027832,251.041748,,,,,,,,,,,,,,,,,,,538.603882,615.582214,219.877319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.441864,670.197815,250.548981,,,,,,,,,,,,,,,,,,,,,,,,
314,587.479309,706.017212,218.500443,772.051270,830.954834,250.537003,,,,,,,,,,,,,,,,,,,536.775024,615.735474,218.689087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.823944,670.395142,249.462631,,,,,,,,,,,,,,,,,,,,,,,,
315,586.081482,706.125488,217.362137,770.579712,830.792908,249.810257,,,,,,,,,,,,,,,,,,,534.981018,615.854980,217.723953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.154297,670.650757,247.961655,,,,,,,,,,,,,,,,,,,,,,,,
316,584.528564,706.245422,216.517975,769.150635,830.874939,248.806870,,,,,,,,,,,,,,,,,,,533.679321,616.103577,216.519409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.100769,670.966431,247.017960,,,,,,,,,,,,,,,,,,,,,,,,
317,582.214661,706.280029,215.756378,767.700562,830.769165,248.225525,,,,,,,,,,,,,,,,,,,531.952759,616.258728,214.795227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.678619,671.090454,246.175171,,,,,,,,,,,,,,,,,,,,,,,,
318,580.793579,706.407288,214.546738,765.809631,830.842773,247.827988,,,,,,,,,,,,,,,,,,,530.263000,616.417114,213.961197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,469.144562,671.209045,244.654007,,,,,,,,,,,,,,,,,,,,,,,,
319,580.101318,706.235596,213.369278,764.334717,830.647400,247.482056,,,,,,,,,,,,,,,,,,,528.310059,616.565491,213.421722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.263031,671.536377,243.346756,,,,,,,,,,,,,,,,,,,,,,,,
320,578.011414,706.339417,212.305435,762.853699,830.476685,246.605408,,,,,,,,,,,,,,,,,,,526.751526,616.685974,212.470505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465.868530,671.668640,242.357864,,,,,,,,,,,,,,,,,,,,,,,,
321,576.502686,706.438049,211.490646,761.591125,830.533813,245.750732,,,,,,,,,,,,,,,,,,,525.407349,616.749756,210.956940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.120453,671.868652,241.217178,,,,,,,,,,,,,,,,,,,,,,,,
322,575.176453,706.458008,209.889359,759.933289,830.569946,244.856445,,,,,,,,,,,,,,,,,,,523.744690,616.853027,209.700607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.396942,671.975037,239.815659,,,,,,,,,,,,,,,,,,,,,,,,
323,573.571106,706.220642,209.502045,758.345642,830.304993,244.411392,,,,,,,,,,,,,,,,,,,522.491272,617.006226,208.458145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.076141,672.141052,238.723984,,,,,,,,,,,,,,,,,,,,,,,,
324,571.653687,706.638428,208.560089,757.008667,830.338562,243.662277,,,,,,,,,,,,,,,,,,,520.800049,617.097168,206.937042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.415802,672.381165,237.320007,,,,,,,,,,,,,,,,,,,,,,,,
325,570.588806,706.579285,206.228241,755.586365,830.332886,242.628418,,,,,,,,,,,,,,,,,,,519.243652,617.352356,206.146393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.875916,672.422180,236.011520,,,,,,,,,,,,,,,,,,,,,,,,
326,569.279175,706.605652,205.033829,754.134033,830.239990,241.914474,,,,,,,,,,,,,,,,,,,517.721252,617.476196,204.863983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.482208,672.519348,234.541550,,,,,,,,,,,,,,,,,,,,,,,,
327,567.496277,706.265686,204.511002,752.680420,830.212463,241.203049,,,,,,,,,,,,,,,,,,,516.272400,617.423828,203.130310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.160706,672.749207,232.653152,,,,,,,,,,,,,,,,,,,,,,,,
328,566.363281,706.452881,203.082260,751.805603,830.142090,240.477798,,,,,,,,,,,,,,,,,,,515.176270,617.525085,201.816956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.642120,672.883545,231.560150,,,,,,,,,,,,,,,,,,,,,,,,
329,565.180908,706.885620,201.454987,750.064026,830.104431,239.466263,,,,,,,,,,,,,,,,,,,513.599792,617.684265,200.408798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.006134,672.975098,230.313110,,,,,,,,,,,,,,,,,,,,,,,,
330,563.953735,706.757080,200.265900,748.692749,830.198181,238.691208,,,,,,,,,,,,,,,,,,,512.362488,617.869690,199.375931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.947357,673.074890,228.334152,,,,,,,,,,,,,,,,,,,,,,,,
331,562.554199,706.642395,198.705322,747.504578,830.104797,237.869202,,,,,,,,,,,,,,,,,,,510.792908,617.884888,197.778244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.615570,673.210327,227.136581,,,,,,,,,,,,,,,,,,,,,,,,
332,561.466187,706.530090,197.730652,746.271667,830.093933,236.859711,,,,,,,,,,,,,,,,,,,509.524872,617.933777,196.093124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,448.167419,673.319214,225.474701,,,,,,,,,,,,,,,,,,,,,,,,
333,560.158142,706.827332,196.683273,745.061646,829.946350,236.197754,,,,,,,,,,,,,,,,,,,508.188477,618.041443,194.648071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.942444,673.465088,224.160843,,,,,,,,,,,,,,,,,,,,,,,,
334,558.792908,707.423767,195.136978,743.540833,829.783813,235.405594,,,,,,,,,,,,,,,,,,,506.847412,618.314697,193.404846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.269470,673.616638,222.920227,,,,,,,,,,,,,,,,,,,,,,,,
335,557.661743,707.302551,193.372223,742.523682,829.841003,234.547379,,,,,,,,,,,,,,,,,,,505.773621,618.358521,192.055267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.146454,673.828369,220.850800,,,,,,,,,,,,,,,,,,,,,,,,
336,556.802307,706.873474,192.803558,741.464966,829.772827,233.607697,,,,,,,,,,,,,,,,,,,504.417877,618.489319,190.567169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.071625,673.926697,219.460220,,,,,,,,,,,,,,,,,,,,,,,,
337,555.021545,707.225098,191.217072,740.106384,829.695435,233.003906,,,,,,,,,,,,,,,,,,,503.536804,618.682556,188.982056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.940552,674.082153,217.858948,,,,,,,,,,,,,,,,,,,,,,,,
338,554.060181,707.408020,189.468002,738.798584,829.557495,232.258560,,,,,,,,,,,,,,,,,,,502.146454,618.785522,187.102829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.619690,674.227051,216.302872,,,,,,,,,,,,,,,,,,,,,,,,
339,553.031921,707.551697,188.240295,737.695984,829.552673,231.027878,,,,,,,,,,,,,,,,,,,501.008057,618.990112,186.285461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.971558,674.486328,214.777359,,,,,,,,,,,,,,,,,,,,,,,,
340,552.170898,707.911011,186.865158,736.869080,829.506287,230.098541,,,,,,,,,,,,,,,,,,,499.526154,619.062317,184.814133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.175415,674.708191,212.516983,,,,,,,,,,,,,,,,,,,,,,,,
341,551.122009,707.683655,185.214645,735.691040,829.494385,229.150635,,,,,,,,,,,,,,,,,,,498.572662,619.378845,182.784088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.271515,674.803406,211.048706,,,,,,,,,,,,,,,,,,,,,,,,
