Grasp84
Date:,2025/04/22
Time:,17:17:14
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
278,553.979980,721.586792,94.340866,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.963348,652.675720,58.403896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.008240,799.237549,397.154694,,,,,,,,,
279,554.017883,721.596375,94.359612,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.109528,652.731384,57.937809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.963623,799.238647,397.119904,,,,,,,,,
280,553.938049,721.677246,94.245285,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.122803,652.695374,57.783306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.780762,799.242737,397.550415,,,,,,,,,
281,553.907043,721.799622,94.155159,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.170563,652.800659,57.687405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.622253,799.212646,397.877747,,,,,,,,,
282,553.899292,721.970459,94.098106,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.354156,652.844482,57.457531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.417786,799.309998,398.133026,,,,,,,,,
283,553.906982,722.159485,94.079521,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.427490,652.883240,57.366966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.283813,799.357788,398.256226,,,,,,,,,
284,553.917419,722.231384,94.098602,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.430969,652.965393,57.511688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,887.277466,799.375671,398.425690,,,,,,,,,
285,553.852966,722.385742,94.168350,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.601837,652.959106,57.346592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,553.705261,722.517639,94.217278,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.796936,653.003845,57.118549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,553.775208,722.615906,94.159691,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.789063,653.031494,57.127201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,553.718445,722.694336,94.122040,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.903290,653.049683,57.032063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,553.633301,722.833984,94.195656,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.955231,653.009766,56.991364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.901855,799.849976,398.878021,,,,,,
290,553.611328,722.858337,94.222565,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.058472,653.077454,56.982731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.710754,800.013672,398.996124,,,,,,
291,553.664856,722.950623,94.185371,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.140045,653.045959,56.798622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.626282,800.128235,399.080566,,,,,,
292,553.525818,723.063049,94.164703,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.281830,653.079407,56.604168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.571655,800.263123,399.102325,,,,,,
293,553.537354,723.193298,94.171066,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.372314,653.113831,56.681648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.603638,800.309143,399.164520,,,,,,
294,553.440674,723.433044,94.073090,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.571564,653.242249,56.353863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.518311,800.454651,399.211853,,,,,,
295,553.425476,723.496643,94.077202,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.787811,653.343567,56.148174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.492798,800.514465,399.280121,,,,,,
296,553.386902,723.604736,93.983940,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.929169,653.450073,56.102718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.460510,800.608765,399.328857,,,,,,
297,553.343140,723.778503,93.940361,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.018555,653.524109,55.937847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.501038,800.618591,399.398773,,,,,,
298,553.381226,723.839050,93.943665,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.066193,653.574463,55.925903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886.077087,800.868469,399.535400,,,,,,
299,553.267517,723.852234,93.978203,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.106171,653.590332,55.946877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.802673,800.939880,399.619141,,,,,,
300,553.320801,724.022949,93.821259,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.197906,653.611328,55.929821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.888184,800.943542,399.753693,,,,,,
301,553.438477,724.061279,93.740715,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.215271,653.609680,56.002029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.676575,800.955261,399.721191,,,,,,
302,553.410217,724.170288,93.677696,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.170105,653.595764,55.941586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.572998,801.113770,399.825165,,,,,,
303,553.395813,724.193481,93.609856,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.161438,653.623901,55.941605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.553467,801.149719,399.868042,,,,,,
304,553.412048,724.184265,93.495155,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.153442,653.612915,56.052673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.477966,801.132996,399.811890,,,,,,
305,553.386230,724.190613,93.322762,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.100281,653.624817,55.954998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.447021,801.180664,399.889252,,,,,,
306,553.426025,724.157288,93.237709,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.071075,653.630493,55.990612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.359619,801.310242,399.978271,,,,,,
307,553.485352,724.071899,93.279541,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.030762,653.574158,56.006882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.293335,801.275696,399.862610,,,,,,
308,553.385681,724.063843,93.192451,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.996490,653.570923,56.010983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.096191,801.298584,399.937805,,,,,,
309,553.477234,723.997192,93.124306,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.905273,653.554077,56.063156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.018677,801.311401,400.004791,,,,,,
310,553.572571,723.948669,93.033676,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.871643,653.532471,56.091274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.982971,801.412598,400.049530,,,,,,
311,553.583984,723.843018,93.013863,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.849457,653.483154,56.077229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.952087,801.427307,400.094971,,,,,,
312,553.617920,723.801819,92.990601,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.782715,653.510498,56.113350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.909973,801.434509,400.120026,,,,,,
313,553.640198,723.703796,92.941765,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.728729,653.420227,56.099354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.895996,801.521179,400.146637,,,,,,
314,553.679993,723.676147,92.916069,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.698029,653.371704,56.119770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.827759,801.565796,400.185913,,,,,,
315,553.684631,723.651550,92.891640,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.649841,653.341431,56.170109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.909790,801.659668,400.361633,,,,,,
316,553.672668,723.546326,92.879189,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.593781,653.332764,56.223148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.839844,801.692932,400.359894,,,,,,
317,553.720581,723.486633,92.895599,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.634186,653.331177,56.144199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.808594,801.817444,400.416718,,,,,,
318,553.695496,723.506775,92.899094,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.611664,653.365967,56.142887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.854614,801.798462,400.442383,,,,,,
319,553.670227,723.448853,92.905190,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.568634,653.310425,56.156826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.843140,801.794739,400.446716,,,,,,
320,553.713745,723.376526,92.857506,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.556946,653.280823,56.170593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.772888,801.925842,400.466217,,,,,,
321,553.755676,723.374329,92.921005,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.484741,653.226074,56.251724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.767395,801.925232,400.506805,,,,,,
322,553.818481,723.317810,92.909134,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.491211,653.189331,56.230324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.735413,802.011536,400.548645,,,,,,
323,553.782471,723.256592,92.907623,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.487976,653.199097,56.261230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.687256,802.111755,400.623871,,,,,,
324,553.735413,723.271790,92.948975,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.508301,653.263489,56.249359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.633423,802.139832,400.663971,,,,,,
325,553.719910,723.257263,92.932899,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.522156,653.206787,56.203823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.482788,802.216125,400.626404,,,,,,
326,554.129944,722.945251,92.941299,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.661011,652.885803,57.433437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.408752,802.328430,400.667114,,,,,,
327,553.805420,723.179688,93.011971,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.125031,652.992920,56.834713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.420410,802.456360,400.627563,,,,,,
328,553.672241,723.247498,93.113373,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.480774,653.293213,56.169598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.440186,802.560242,400.641754,,,,,,
329,553.727112,723.202209,93.263031,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.596619,653.374390,56.048115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.421570,802.655579,400.677704,,,,,,
330,553.648376,723.226013,93.285034,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.589966,653.364685,56.145477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.445740,802.704346,400.846436,,,,,,
331,553.576050,723.226685,93.329025,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.556335,653.302979,56.170078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.423462,802.778809,400.817200,,,,,,
332,553.585754,723.204956,93.402534,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.523010,653.285217,56.142307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.395996,802.902771,400.920624,,,,,,
333,553.659241,723.076416,93.424736,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.517487,653.292847,56.159122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.433838,803.025696,400.927734,,,,,,
334,553.641174,723.085205,93.518929,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.538605,653.294861,56.146690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.533508,803.146423,400.902466,,,,,,
335,553.578430,723.074158,93.647720,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.546753,653.296997,56.136868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.540344,803.223389,400.928406,,,,,,
336,553.578186,723.073303,93.743530,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.565430,653.262512,56.183372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.566589,803.421509,401.096558,,,,,,
337,553.629272,723.071167,93.729919,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.579742,653.270142,56.188404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.571289,803.513611,401.184998,,,,,,
338,553.656494,722.859009,93.811356,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.274994,653.136536,56.591812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.684448,803.612488,401.207550,,,,,,
339,553.651367,722.806519,93.843681,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.201660,653.041199,56.792515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.775940,803.695129,401.208252,,,,,,
340,553.650085,722.847534,93.920921,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.183411,653.058655,56.795612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.848328,803.841431,401.208099,,,,,,
341,553.665283,722.819336,93.975052,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.300751,653.040710,56.680946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.859436,803.903870,401.304993,,,,,,
342,553.660400,722.802612,94.023651,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.230103,653.047363,56.645641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.868103,803.957092,401.370941,,,,,,
343,553.539185,722.824341,93.988586,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.228363,653.079651,56.625687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.996643,803.850037,401.549286,,,,,,
344,553.554138,722.727478,94.045082,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.217957,653.087219,56.636906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.213623,803.856140,401.555267,,,,,,
345,553.581482,722.735535,94.091209,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.192871,653.066284,56.659191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.221680,803.888306,401.535034,,,,,,
346,553.535339,722.722900,94.124992,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.205017,653.059082,56.651772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.344116,803.843567,401.448730,,,,,,
347,553.467834,722.714905,94.184410,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.152313,653.081726,56.667336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.150513,803.963623,401.409546,,,,,,
348,553.446960,722.718689,94.202431,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.140198,653.025452,56.676903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.973755,804.016174,401.574585,,,,,,
349,553.400940,722.716553,94.195534,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.138916,653.066650,56.681145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.955566,804.049255,401.613708,,,,,,
350,553.384460,722.658875,94.310585,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.181427,653.138306,56.524643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.961121,804.133789,401.638092,,,,,,
351,553.369751,722.692322,94.211670,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.103485,653.120667,56.593719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,553.317749,722.750244,94.244072,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.157990,653.120605,56.525539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,553.387695,722.721130,94.307426,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.079437,653.095825,56.611080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.776062,804.226074,401.845093,,,
354,553.302368,722.742737,94.308228,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.147705,653.122681,56.530136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,553.279846,722.749573,94.309174,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.164948,653.132446,56.453613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,553.279724,722.669678,94.311890,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.183929,653.148438,56.466148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,553.263672,722.723511,94.344521,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.139771,653.142090,56.506756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,553.261597,722.745972,94.322952,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.160706,653.148010,56.495342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,553.634644,722.578064,94.010925,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.506439,652.880920,57.454079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,553.378662,722.729858,94.200226,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.022247,653.050720,56.837692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,553.230713,722.754639,94.345711,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.315308,653.250916,56.390064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,553.193665,722.751160,94.368576,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.271729,653.224976,56.369633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,553.275085,722.730286,94.228264,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.237213,653.161011,56.448654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.721497,804.835693,402.095795
364,553.283264,722.736572,94.285538,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.231384,653.130005,56.486473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.615906,804.865845,402.167480
365,553.233215,722.742615,94.312317,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.254883,653.102783,56.440563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.481506,804.992249,402.272156
366,553.286377,722.718933,94.244415,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.303192,653.111633,56.434750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.426880,805.018921,402.324463
367,553.285156,722.761292,94.239944,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.253387,653.139465,56.463409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.333923,805.132935,402.392365
368,553.259155,722.743469,94.294144,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.285461,653.153625,56.493031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.183105,805.284607,402.504242
369,553.263916,722.814697,94.321342,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.282562,653.118774,56.471146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.186523,805.280457,402.529510
370,553.275146,722.766663,94.313705,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.274078,653.127686,56.500206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.143860,805.380188,402.557800
371,553.262634,722.828369,94.253387,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.296661,653.129700,56.461662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,884.007202,805.449158,402.632416
372,553.274536,722.839111,94.178635,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.286102,653.127747,56.495636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.962402,805.548828,402.658447
373,553.250916,722.849731,94.234306,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.297668,653.138489,56.501305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.884094,805.564819,402.648468
374,553.226257,722.834351,94.177193,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.302948,653.133057,56.455772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.805176,805.599731,402.643707
375,553.260681,722.832947,94.187622,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.308075,653.157104,56.392715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.755493,805.703003,402.689178
376,553.592773,722.703125,93.922913,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.583771,652.918945,57.388512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.719055,805.731079,402.722900
377,553.323547,722.733948,94.066490,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.013306,652.981506,56.808453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.731567,805.718872,402.718811
378,553.211121,722.825989,94.174393,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.292175,653.143860,56.376507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.718506,805.808411,402.738708
379,553.220276,722.753418,94.157059,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.301178,653.178894,56.328026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.602051,805.875244,402.799072
380,553.290710,722.712646,94.121307,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.200592,653.127380,56.500843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.631531,805.927979,402.824738
381,553.282837,722.753723,94.050224,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.213165,653.109375,56.475883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.650818,805.937866,402.814301
