Grasp113
Date:,2025/04/23
Time:,10:06:54
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
249,,,,546.582458,714.069885,123.319870,473.328125,651.773682,82.835533,914.938293,776.299133,430.900848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.322998,725.771118,96.046379,826.830750,799.835388,267.605164,2284.632813,-1032.067749,-157.775009,,,,,,,,,,,,,,,
250,,,,546.059509,713.862366,122.756020,473.345947,651.636597,81.940414,914.531616,776.113831,430.458771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.624756,799.635925,267.089630,,,,,,,,,,,,,,,,,,
251,,,,545.624756,713.679932,122.252205,473.153015,651.519531,81.296608,914.136414,776.039551,430.139832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.309814,799.516174,267.083282,,,,,,,,,,,,,,,,,,
252,,,,545.287109,713.532654,121.868141,472.838135,651.351807,80.604485,913.734009,775.987793,429.933441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.737000,799.359314,267.121368,,,,2282.670410,-1027.543945,-162.806595,,,,,,,,,,,,
253,,,,545.054321,713.306152,121.042618,472.604614,651.132202,79.713814,913.287354,775.788574,429.780609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825.015076,799.181580,267.134644,,,,,,,,,,,,,,,,,,
254,,,,544.941895,713.146484,120.629097,472.466827,650.864197,78.917450,912.959412,775.634949,429.673737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.465637,798.984314,267.035126,,,,,,,,,,,,,,,,,,
255,,,,544.844727,712.955750,120.028885,472.547943,650.766479,78.111732,912.493835,775.636536,429.530975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.920654,798.891785,266.920807,,,,,,,,,,,,,,,,,,
256,,,,544.589844,712.704468,119.637749,472.611359,650.657532,77.633560,911.955627,775.560303,429.542633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.645325,798.620728,266.634857,,,,,,,,,,,,,,,,,,
257,,,,544.383057,712.539795,119.124359,472.627350,650.541626,77.253983,911.406799,775.559875,429.513214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.178162,798.560364,266.523743,,,,,,,,,,,,,,,,,,
258,,,,544.279419,712.224487,118.461411,472.681885,650.195740,76.477844,910.935974,775.572998,429.400482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.823242,798.495972,266.411987,,,,,,,421.168427,723.673889,88.362411,,,,,,,,,
259,,,,544.237915,712.041443,117.907852,472.853271,649.924683,75.668121,910.718201,775.573059,429.010040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.520203,798.424561,266.178375,,,,,,,421.288025,723.323120,87.464653,,,,,,,,,
260,,,,544.339905,711.799561,117.156982,472.935425,649.509583,74.996086,910.533142,775.575500,428.738068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.398071,798.422424,266.076050,,,,,,,421.417633,723.087585,86.783363,,,,,,,,,
261,,,,544.447876,711.644104,116.720779,473.083527,649.122192,74.448662,910.318298,775.612732,428.479340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.281006,798.358337,266.009735,,,,,,,421.503906,722.843018,86.005486,,,,,,,,,
262,,,,544.498657,711.598633,116.442200,473.664368,648.715393,73.719154,910.227173,775.526978,428.220612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.345703,798.385986,265.704956,,,,,,,421.750000,722.614807,85.518471,,,,,,,,,
263,,,,544.768494,711.590271,116.160576,474.225769,648.375244,73.315071,910.074951,775.531128,428.038269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.464600,798.330994,265.309235,,,,,,,421.996765,722.487915,85.361580,,,,,,,,,
264,,,,545.185486,711.478577,115.237900,474.326172,648.207825,73.260246,909.949341,775.574158,427.853333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.478394,798.387817,264.896332,,,,,,,422.039551,722.372131,85.194008,,,,,,,,,
265,,,,545.417358,711.222900,114.749252,474.398071,648.066895,73.033417,909.784241,775.607056,427.806519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.434265,798.333252,264.531982,,,,,,,422.220276,722.226807,84.903519,,,,,,,,,
266,,,,545.488281,711.054993,114.536819,474.439117,647.904968,73.032990,909.656921,775.624146,427.801025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.393494,798.343445,264.217529,,,,,,,422.391937,722.107727,84.789505,,,,,,,,,
267,,,,545.595947,710.847778,114.378662,474.435364,647.853943,72.947899,909.474243,775.631592,427.704071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.419922,798.379211,263.882080,,,,,,,422.409821,722.188354,84.795975,,,,,,,,,
268,,,,545.657532,710.690857,114.226471,474.372894,647.900146,72.927696,909.335510,775.652283,427.552673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.516663,798.305176,263.464661,,,,,,,422.490051,722.268250,84.776901,,,,,,,,,
269,,,,545.849731,710.631470,113.897896,474.337341,647.905090,72.845589,909.264648,775.671875,427.457214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.616211,798.290710,263.104462,,,,,,,422.541840,722.298279,84.691101,,,,,,,,,
270,,,,545.945984,710.590576,113.733810,474.217438,647.948181,72.884270,909.049622,775.688171,427.281494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.697021,798.216248,262.718262,,,,,,,422.523529,722.422852,84.848007,,,,,,,,,
271,,,,545.955994,710.575562,113.619667,474.159302,647.963318,72.876167,908.907288,775.785583,427.015778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.947571,798.153748,262.316345,,,,,,,422.543091,722.429810,84.963257,,,,,,,,,
272,,,,545.949646,710.551514,113.532356,474.215363,647.929626,72.838509,908.869873,775.896179,426.809906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.989136,798.161682,262.063141,,,,,,,422.572906,722.413391,84.949425,,,,,,,,,
273,,,,545.943665,710.544922,113.423203,474.254700,647.912842,72.802422,908.764709,776.024231,426.551056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.185608,798.084412,261.794342,,,,,,,422.565796,722.505005,84.945763,,,,,,,,,
274,,,,545.994812,710.445679,113.286804,474.075928,647.914978,72.725517,908.661316,776.082214,426.323242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.018616,798.167725,261.784973,,,,,,,422.572083,722.513428,84.913033,,,,,,,,,
275,,,,545.953735,710.424744,113.324394,473.907684,647.907959,72.819878,908.633667,776.171509,426.230225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.893066,798.229980,261.773834,,,,,,,422.469360,722.534058,84.936279,,,,,,,,,
276,,,,545.923279,710.433716,113.293907,473.960754,647.842224,72.723030,908.567810,776.214294,426.030884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.769897,798.338867,261.659393,,,,,,,422.491638,722.495911,84.783829,,,,,,,,,
277,,,,545.901611,710.414001,113.119415,473.924744,647.865662,72.644073,908.447083,776.320679,425.846497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.797546,798.363892,261.494415,,,,,,,422.506470,722.515747,84.832748,,,,,,,,,
278,,,,545.825500,710.407349,113.058929,473.806152,647.914612,72.686592,908.436035,776.367981,425.748016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.872375,798.385559,261.314270,,,,,,,422.441193,722.430054,84.784500,,,,,,,,,
279,,,,545.770813,710.415344,113.108078,473.715424,647.855042,72.671974,908.434509,776.479797,425.539917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.846069,798.389282,261.170013,,,,,,,422.436188,722.413513,84.766037,,,,,,,,,
280,,,,545.740784,710.371338,112.860916,473.741028,647.817688,72.602959,908.463135,776.692932,425.327759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.790894,798.522400,261.024597,,,,,,,422.437531,722.405151,84.692833,,,,,,,,,
281,,,,545.806824,710.406067,112.884323,473.773621,647.814453,72.572617,908.461853,776.815735,425.187653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.736572,798.670227,260.936829,,,,,,,422.368683,722.431335,84.713699,,,,,,,,,
282,,,,545.746094,710.397583,112.901062,473.679291,647.865723,72.582718,908.429565,776.945984,425.037720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.754822,798.679443,260.918243,,,,,,,422.368378,722.415161,84.651993,,,,,,,,,
283,,,,545.736816,710.409668,112.848984,473.686951,647.828857,72.554840,908.435364,777.044373,424.979401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.678101,798.760803,260.855255,,,,,,,422.383240,722.501038,84.631798,,,,,,,,,
284,,,,545.801941,710.500488,112.725082,473.369537,648.023438,72.695190,908.391357,777.278442,424.978119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.693726,798.783020,260.845917,,,,,,,422.394653,722.514709,84.626427,,,,,,,,,
285,,,,545.857849,710.572937,112.495567,473.285828,648.059082,72.759415,908.112854,777.423340,424.928558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.601318,798.898071,260.884857,,,,,,,422.415894,722.504395,84.609230,,,,,,,,,
286,,,,545.924194,710.740479,112.235641,473.368317,648.040955,72.726196,907.987610,777.413940,424.914215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.487915,799.015381,260.900269,,,,,,,422.330444,722.516174,84.582726,,,,,,,,,
287,,,,546.068054,710.778625,112.015396,473.450714,648.015076,72.698540,908.234009,777.629272,424.704193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.530151,799.029541,260.880585,,,,,,,422.315674,722.517090,84.586533,,,,,,,,,
288,,,,546.103333,710.885437,111.820442,473.518951,647.992004,72.616074,908.273376,777.848694,424.623749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.626099,799.070007,260.739716,,,,,,,422.339752,722.600708,84.584404,,,,,,,,,
289,,,,546.097046,710.953003,111.689186,473.562439,648.000732,72.576141,908.044128,778.063599,425.082794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.562622,799.189331,260.520386,,,,,,,422.265137,722.627197,84.551704,,,,,,,,,
290,,,,546.150208,711.047729,111.535851,473.592804,647.963684,72.456085,908.117065,778.207275,425.232178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.542236,799.296570,260.512299,,,,,,,422.246979,722.624878,84.555473,,,,,,,,,
291,,,,546.267822,711.119202,111.319122,473.963074,647.899902,72.157990,908.110535,778.320251,425.323364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.437622,799.446228,260.603394,,,,,,,422.323212,722.634644,84.461555,,,,,,,,,
292,,,,546.237000,711.199280,111.288010,473.765747,648.014282,72.281517,907.954163,778.399841,425.361053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.396423,799.485657,260.547333,,,,,,,422.290771,722.645020,84.364204,,,,,,,,,
293,,,,546.253784,711.210083,111.197624,474.159119,647.856262,71.968231,907.917725,778.610474,425.372375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.357788,799.577209,260.536102,,,,,,,422.301056,722.730286,84.351517,,,,,,,,,
294,,,,546.254456,711.282043,111.129074,474.339691,647.831421,71.763466,907.933289,778.777283,425.299438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.506531,799.682434,260.216553,,,,,,,422.215942,722.756958,84.339180,,,,,,,,,
295,,,,546.226135,711.317200,111.113991,474.233734,647.880432,71.825012,907.947815,778.842102,425.204773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.529480,799.772339,260.072784,,,,,,,422.190979,722.754883,84.356163,,,,,,,,,
296,,,,546.188660,711.397400,111.063484,474.287933,647.849670,71.804634,907.910828,778.929932,425.131165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.488525,799.802490,260.067200,,,,,,,422.127960,722.759644,84.320045,,,,,,,,,
297,,,,546.219360,711.423584,110.993355,474.325714,647.819824,71.739777,908.077820,778.954651,424.860901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.025085,800.074341,260.402435,,,,,,,422.094788,722.768555,84.339401,,,,,,,,,
298,,,,546.169617,711.450195,110.911667,474.239868,647.861572,71.798111,908.410034,778.952087,424.528656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.293335,800.093262,260.174133,,,,,,,422.086365,722.770081,84.357262,,,,,,,,,
299,,,,546.207275,711.496826,110.896568,474.360046,647.830566,71.726746,908.528076,779.042664,424.424561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.527405,800.076965,259.893951,,,,,,,422.072632,722.763611,84.269180,,,,,,,,,
300,,,,546.218750,711.540649,110.945549,474.401215,647.830322,71.649734,908.438477,779.150757,424.426849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.476440,800.161560,259.796600,,,,,,,422.070557,722.766296,84.242317,,,,,,,,,
301,,,,546.207581,711.521240,110.842476,474.354736,647.840698,71.643425,908.446838,779.183533,424.518768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.466492,800.209167,259.788025,,,,,,,422.064148,722.769836,84.260147,,,,,,,,,
302,,,,546.205811,711.581177,110.815109,474.451233,647.752014,71.445847,908.525085,779.245972,424.494751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.434082,800.298035,259.725830,,,,,,,422.039734,722.683960,84.270248,,,,,,,,,
303,,,,546.227112,711.504395,110.799599,474.429993,647.801331,71.514183,908.405029,779.391174,424.463409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.459534,800.314270,259.674286,,,,,,,422.054962,722.663757,84.256065,,,,,,,,,
304,,,,546.220154,711.499329,110.842056,474.391541,647.853760,71.593468,908.333984,779.418152,424.499634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.498474,800.390930,259.541901,,,,,,,422.171387,722.692688,84.100166,,,,,,,,,
305,,,,546.211426,711.504639,110.766487,474.439911,647.786926,71.585846,908.198425,779.528320,424.513245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.529541,800.427734,259.441406,,,,,,,422.230621,722.784790,84.024750,,,,,,,,,
306,,,,546.172180,711.533936,110.722618,474.377167,647.755066,71.378189,908.199951,779.658447,424.501404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.610229,800.441589,259.366486,,,,,,,422.231934,722.708740,84.011383,,,,,,,,,
307,,,,546.253784,711.523254,110.698502,474.483337,647.752930,71.244698,908.292053,779.752075,424.552094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.607361,800.443970,259.258667,,,,,,,422.251556,722.704407,83.993347,,,,,,,,,
308,,,,546.265503,711.496704,110.674255,474.437500,647.818237,71.291084,908.333069,779.751831,424.544373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.660889,800.431396,259.187103,,,,,,,422.270081,722.703796,83.963562,,,,,,,,,
309,,,,546.324768,711.516235,110.636208,474.467743,647.778015,71.264259,908.361084,779.818237,424.540894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.777466,800.448730,259.097656,,,,,,,422.264618,722.709534,83.974983,,,,,,,,,
310,,,,546.306885,711.523499,110.639885,474.435791,647.808777,71.303749,908.410889,779.843811,424.512848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.867859,800.439697,259.014618,,,,,,,422.271332,722.809814,83.948830,,,,,,,,,
311,,,,546.260376,711.524109,110.607674,474.376556,647.793518,71.315010,908.411865,779.950195,424.487885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.900391,800.441895,258.927002,,,,,,,422.261078,722.815552,83.990524,,,,,,,,,
312,,,,546.340088,711.514709,110.620979,474.434967,647.796936,71.313492,908.317139,780.070923,424.470276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.005371,800.442932,258.836151,,,,,,,422.265350,722.819275,83.960388,,,,,,,,,
313,,,,546.379456,711.502869,110.576393,474.368896,647.807007,71.361832,908.382507,780.076904,424.433380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.065796,800.367615,258.668427,,,,,,,422.308105,722.807007,83.899055,,,,,,,,,
314,,,,546.380554,711.414856,110.544189,474.538025,647.764587,71.246651,908.449280,780.160645,424.371735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.509644,800.278015,258.264587,,,,,,,422.347168,722.812683,83.812943,,,,,,,,,
315,,,,546.400940,711.394409,110.531578,474.436768,647.805481,71.262672,908.442383,780.249878,424.199493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.747253,800.218567,258.067505,,,,,,,422.289124,722.827820,83.765350,,,,,,,,,
316,,,,546.445740,711.403076,110.493629,474.503113,647.750122,71.248871,908.473877,780.277283,424.149414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.807922,800.225830,258.034363,,,,,,,422.279022,722.831238,83.785423,,,,,,,,,
317,,,,546.449829,711.407776,110.492706,474.391266,647.779602,71.331894,908.542664,780.372925,424.133789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.877808,800.156799,257.950439,,,,,,,422.292603,722.922180,83.733047,,,,,,,,,
318,,,,546.485474,711.325684,110.456741,474.319092,647.753662,71.143509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.946472,800.139954,257.932617,,,,,,,422.439606,722.937500,83.703033,,,,,,,,,
319,,,,546.506653,711.296631,110.420166,474.353882,647.806824,71.294907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.878662,800.169006,257.834198,,,,,,,422.477570,722.946045,83.630020,908.647339,780.497192,424.049866,,,,,,
320,,,,546.508545,711.298950,110.415504,474.271759,647.796387,71.161713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.963074,800.081726,257.762451,,,,,,,422.414001,723.041077,83.590202,909.035889,780.610229,423.620880,,,,,,
321,,,,546.569275,711.307068,110.352936,474.312347,647.798828,71.016357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.002319,799.984070,257.700256,,,,,,,422.452026,723.050720,83.647583,909.320923,780.584167,423.479523,,,,,,
322,,,,546.627808,711.290588,110.266006,474.362640,647.751343,70.961288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.007324,799.972046,257.689117,,,,,,,422.407928,723.072876,83.597572,909.484131,780.663940,423.351013,,,,,,
323,,,,546.631409,711.227722,110.258972,474.272461,647.769775,71.011353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.066223,799.858704,257.603149,,,,,,,422.437592,723.077332,83.488907,909.544312,780.696777,423.289215,,,,,,
324,,,,546.684387,711.205994,110.211655,474.398041,647.765503,70.963799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.187622,799.828125,257.557709,,,,,,,422.456360,723.159363,83.457748,909.454651,780.813477,423.274261,,,,,,
325,,,,546.648376,711.210632,110.222450,474.359375,647.799744,70.982788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.188049,799.767029,257.528351,,,,,,,422.476135,723.186646,83.413383,909.430908,780.830505,423.416809,,,,,,
326,,,,546.686890,711.209656,110.210785,474.401855,647.743774,70.935524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.261108,799.733948,257.527466,,,,,,,422.524231,723.277466,83.371544,909.620422,780.825500,423.321045,,,,,,
327,,,,546.716675,711.195984,110.175102,474.379333,647.778442,70.901329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.370300,799.642212,257.447662,,,,,,,422.555603,723.299683,83.297874,909.810730,780.905823,423.194244,,,,,,
328,,,,546.737610,711.131897,110.152489,474.363312,647.752930,70.960129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.382751,799.515869,257.442841,,,,,,,422.568481,723.323059,83.254936,,,,,,,,,
329,,,,546.751038,711.086060,110.098274,474.280884,647.807068,71.047554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.390625,799.508240,257.436310,,,,,,,422.582123,723.395325,83.230705,,,,,,,,,
330,,,,546.738708,711.108154,110.148293,474.159668,647.810242,71.059235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.450928,799.423401,257.389526,,,,,,,422.583588,723.405457,83.229759,,,,2284.660156,-1031.925903,-158.017273,,,
331,,,,546.787476,711.094727,110.078354,474.318298,647.767578,71.008118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.475403,799.390686,257.352997,,,,,,,422.582489,723.421021,83.207672,,,,,,,909.518616,781.241699,423.352386
332,,,,546.803467,711.091919,110.053581,474.329803,647.777954,70.937103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.471313,799.409424,257.314575,,,,,,,422.607147,723.415894,83.181808,,,,,,,910.167175,781.076050,423.008881
333,,,,546.804932,711.017578,110.065224,474.305908,647.762512,70.902809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.541016,799.305176,257.369904,,,,,,,422.558533,723.441040,83.093781,,,,,,,910.000549,781.204041,423.093994
334,,,,546.818176,710.993958,110.056557,474.312378,647.752075,70.874237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.587463,799.182678,257.339905,,,,,,,422.552551,723.532532,83.091003,,,,,,,910.173950,781.235107,423.023529
335,,,,546.761597,711.013977,109.911064,474.269867,647.770508,70.914642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.768921,799.099182,257.209747,,,,,,,422.544250,723.543213,83.102402,,,,,,,910.396362,781.221985,422.865723
