Grasp46
Date:,2025/04/16
Time:,14:28:23
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
362,,,,546.684631,722.910583,107.694260,473.168457,652.041321,94.854401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.987976,725.394165,114.154808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.598083,802.819824,202.874771,,,,915.076782,794.548218,324.947723,,,
363,,,,546.625977,722.795227,107.296715,473.061584,652.051392,94.649742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.846588,725.402405,114.152069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.499084,802.706116,202.684021,,,,914.852051,794.860046,325.201508,,,
364,,,,546.679504,722.802063,106.550659,473.081268,652.097534,94.535233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.693115,725.425598,114.048149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.352661,802.682312,202.545425,,,,914.779480,795.131470,325.563812,,,
365,,,,546.744507,722.819702,106.160004,473.036072,651.991272,94.386589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.613281,725.435120,113.960991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.445313,802.600647,202.489319,,,,914.797424,795.180298,325.768494,,,
366,,,,546.655090,722.826416,106.095062,472.933472,651.969604,94.279518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.621124,725.440857,113.982956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.236206,802.524658,202.380661,,,,,,,,,
367,,,,546.655701,722.719666,106.095772,472.894745,651.986511,94.233337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.659821,725.516724,113.996391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.046265,802.434631,202.388565,,,,,,,,,
368,,,,546.689453,722.587097,106.079826,472.874664,651.928284,94.135124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.506348,725.554382,113.916122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.010986,802.341980,202.342270,,,,,,,,,
369,,,,546.622986,722.561829,106.028885,472.820526,651.929443,94.004349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.483154,725.548157,113.876953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.851318,802.407959,202.268845,,,,,,,913.501892,795.697510,326.422150
370,,,,546.557800,722.525208,105.987900,472.936188,651.909241,93.803284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.448425,725.544373,113.842720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.582214,802.374268,202.298264,,,,,,,912.396912,796.170349,326.573151
371,,,,546.522461,722.430115,105.918152,472.915710,651.938477,93.722755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.357056,725.558167,113.819290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.168335,802.361755,202.641190,,,,,,,912.003601,796.248962,326.704468
372,,,,546.572693,722.401062,105.884552,472.871490,651.945068,93.609886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.300964,725.561157,113.806923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.100342,802.238647,202.886032,,,,,,,911.917175,796.376099,326.751556
373,,,,546.603577,722.297363,105.870804,472.821075,651.972412,93.541252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.344971,725.560242,113.833199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.076721,802.308533,202.926834,,,,,,,911.886841,796.485291,326.788940
374,,,,546.535400,722.268433,105.804962,472.822327,651.880920,93.481705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.251740,725.567261,113.766487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.095642,802.362122,202.378723,,,,,,,911.813721,796.517273,326.721802
375,,,,546.555664,722.259827,105.790306,472.762848,651.877502,93.384827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.097656,725.529175,113.535309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.214417,802.342590,202.121094,,,,,,,911.755615,796.653259,326.689575
376,,,,546.426208,722.309448,105.838127,472.704803,651.885681,93.300697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.170410,725.570801,113.679482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.224548,802.318420,202.122086,,,,,,,911.856079,796.779053,326.690216
377,,,,546.468262,722.194824,105.814529,472.265106,652.067993,93.438850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.041748,725.543152,113.582489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.954163,802.282593,202.200531,,,,,,,911.797546,796.937744,326.609100
378,,,,546.451965,722.168396,105.735863,472.111450,652.071716,93.451347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.008698,725.546692,113.441437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.763794,802.277710,202.344803,,,,,,,911.778748,797.078247,326.589233
379,,,,546.412964,722.210754,105.718338,472.628723,651.897705,93.150124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.042145,725.546753,113.383926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.633423,802.295105,202.366852,,,,,,,911.805298,797.184937,326.577881
380,,,,546.442993,722.183655,105.676857,472.818359,651.849060,92.875725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.049286,725.637085,113.399597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.584839,802.290466,202.383774,,,,,,,911.924438,797.308472,326.461761
381,,,,546.416626,722.292542,105.618217,472.896393,651.916443,92.677925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.056030,725.660706,113.375885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.554199,802.294617,202.261597,,,,,,,911.976318,797.406799,326.432861
382,,,,546.356689,722.309509,105.559792,472.870758,651.835327,92.655853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.109039,725.662170,113.313309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.607422,802.302246,202.199127,,,,,,,911.994202,797.469604,326.342133
383,,,,546.434814,722.312073,105.543053,472.849640,651.910828,92.571449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.022217,725.750793,113.292084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.567810,802.287842,202.148422,,,,,,,911.905884,797.617126,326.236847
384,,,,546.505859,722.272461,105.475006,472.930573,651.816406,92.487022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.073669,725.761719,113.240532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.447754,802.338135,202.192139,,,,,,,911.954712,797.707825,326.231506
385,,,,546.413940,722.313171,105.431602,472.897919,651.897705,92.420891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.066620,725.765625,113.237076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.305664,802.364197,202.208679,,,,,,,912.013184,797.717346,326.193817
386,,,,546.392334,722.363647,105.427399,472.910217,651.911133,92.363884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.073029,725.773438,113.205170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.195435,802.464417,202.201065,,,,,,,912.228210,797.768494,326.079590
387,,,,546.392578,722.374939,105.384987,472.931519,651.807434,92.275101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.083832,725.773499,113.186493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.122253,802.480713,202.246658,,,,,,,912.245300,797.908813,326.014496
388,,,,546.410156,722.384338,105.311882,472.997742,651.775696,92.145935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.087097,725.772644,113.182991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.139404,802.486938,202.212799,,,,,,,912.325256,797.924744,325.970581
389,,,,546.323608,722.518433,105.283707,473.018433,651.785828,92.112915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.285217,725.818909,112.838326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.016907,802.474731,202.218307,,,,,,,912.384888,797.912964,325.922913
390,,,,546.348816,722.535828,105.298241,473.007813,651.808594,91.992432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.235352,725.768311,112.952324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.910889,802.466614,202.292923,,,,,,,912.432434,797.990967,325.881866
391,,,,546.376404,722.531616,105.301704,473.124939,651.797668,91.971207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.115326,725.765747,113.143318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.742371,802.515930,202.390976,,,,,,,912.515259,798.049194,325.859680
392,,,,546.266724,722.545044,105.234520,473.108368,651.791382,91.819740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.066559,725.770569,113.225716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.618469,802.529114,202.488983,,,,,,,912.444153,798.202454,325.870636
393,,,,546.323181,722.524475,105.207344,473.081482,651.783813,91.799614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.013062,725.769287,113.274849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.439514,802.508240,202.567123,,,,,,,912.408997,798.214355,325.923553
394,,,,546.304993,722.528870,105.242493,473.095520,651.793457,91.801910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.935059,725.776794,113.239960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.381897,802.504761,202.610580,,,,,,,912.365723,798.301331,325.977356
395,,,,546.278076,722.532898,105.269646,473.119659,651.785645,91.732742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.999817,725.770142,113.267563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.488464,802.382690,202.788559,,,,,,,912.392212,798.311890,326.084473
396,,,,546.247498,722.546570,105.242882,473.082062,651.803162,91.667229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.022461,725.767700,113.265289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.478455,802.348083,202.865067,,,,,,,912.546021,798.435425,326.197388
397,,,,546.311401,722.534485,105.221901,473.079407,651.801575,91.624428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.056122,725.759399,113.230286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.332275,802.321716,203.147171,,,,,,,912.386230,798.500061,326.222351
398,,,,546.332825,722.446960,105.194847,473.083862,651.800171,91.620209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.192993,725.826172,112.783936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.166870,802.220581,203.333008,,,,,,,912.223083,798.651062,326.427887
399,,,,546.216553,722.443481,105.220444,473.020081,651.805359,91.585075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.389557,725.826904,112.513824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.083740,802.191528,203.425171,,,,,,,912.113770,798.690491,326.563416
400,,,,546.268982,722.450989,105.217171,473.090881,651.790771,91.551018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.370117,725.811096,112.501900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.057434,802.193604,203.444504,,,,,,,911.953003,798.749512,326.628113
401,,,,546.325989,722.447266,105.275375,473.077545,651.834351,91.534454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.362152,725.822754,112.546974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.734680,802.319824,203.637390,,,,,,,911.956604,798.861938,326.752533
402,,,,546.409119,722.421875,105.238312,473.043091,651.819092,91.529640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.347748,725.826538,112.564232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.470581,802.310303,203.821945,,,,,,,912.030029,798.955200,326.884033
403,,,,546.401794,722.416199,105.246048,472.994293,651.780457,91.444931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.369263,725.834229,112.503151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.468567,802.322571,203.943710,,,,,,,911.912842,798.965637,326.919312
404,,,,546.388428,722.332031,105.228264,473.012756,651.802429,91.522583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.394989,725.833984,112.473267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.454590,802.320007,204.008453,,,,,,,911.815613,799.092041,327.044769
405,,,,546.332275,722.319031,105.261002,473.018768,651.792419,91.454277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.399231,725.833008,112.470299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.441467,802.216858,204.116470,,,,,,,911.932129,799.085144,327.233582
406,,,,546.390442,722.291992,105.254341,473.041473,651.778625,91.391518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.394257,725.833374,112.477661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.371399,802.192078,204.219910,,,,,,,911.839783,799.173279,327.331726
407,,,,546.356018,722.324524,105.233284,473.055420,651.805603,91.433739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.390320,725.833923,112.483292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.202271,802.241943,204.365875,,,,,,,911.870728,799.198669,327.373535
408,,,,546.352478,722.329773,105.229530,473.005585,651.783203,91.449730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.410583,725.840393,112.414177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.132690,802.245789,204.542389,,,,,,,911.974304,799.219177,327.512878
409,,,,546.414429,722.280334,105.266289,473.053497,651.787476,91.390686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.433258,725.841003,112.387329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.064514,802.251587,204.636093,,,,,,,911.925781,799.256775,327.557831
410,,,,546.466492,722.275085,105.241516,473.103027,651.813232,91.373497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.435303,725.840576,112.388199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.048340,802.145996,204.789017,,,,,,,911.916382,799.275452,327.637726
411,,,,546.417847,722.398743,105.237251,473.076660,651.812317,91.389832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.429626,725.841003,112.396759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.033997,802.112244,204.846664,,,,,,,911.990356,799.255859,327.724182
412,,,,546.385681,722.387329,105.272614,473.082062,651.791504,91.340820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.391052,725.833069,112.447937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.063477,802.048401,205.002243,,,,,,,912.038452,799.357178,327.841583
413,,,,546.354919,722.369995,105.316872,473.083313,651.810913,91.377487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.334442,725.826843,112.535774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.026306,802.039001,205.081635,,,,,,,912.119446,799.370178,327.905243
414,,,,546.406189,722.373901,105.284889,473.105408,651.722656,91.339767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.332977,725.837524,112.512924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.965332,802.033691,205.168610,,,,,,,912.109375,799.357056,327.937195
415,,,,546.327637,722.433228,105.268257,473.124969,651.786438,91.303413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.354401,725.837341,112.476807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.027527,801.971863,205.308487,,,,,,,912.135620,799.345154,328.031494
416,,,,546.311401,722.441589,105.275871,473.105194,651.793518,91.278214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.366058,725.835205,112.460564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.974609,801.878662,205.412186,,,,,,,912.292969,799.347229,328.029663
417,,,,546.401550,722.379761,105.295914,473.113251,651.723999,91.314034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.325165,725.850464,112.358299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.044189,801.696411,205.563171,,,,,,,912.442444,799.332520,328.028046
418,,,,546.348633,722.424133,105.264244,473.096893,651.770447,91.298210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.394196,725.844177,112.368271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.056580,801.646790,205.565018,,,,,,,912.375061,799.332520,328.113831
419,,,,546.340393,722.394897,105.298340,473.111359,651.724915,91.318649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.342712,725.846619,112.321510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.978210,801.700195,205.573700,,,,,,,912.372742,799.329651,328.107788
420,,,,546.326660,722.367310,105.305664,473.075104,651.806519,91.266502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.327820,725.853943,112.345406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.921143,801.651550,205.638931,,,,,,,912.405945,799.314575,328.213959
421,,,,546.316040,722.364075,105.308365,473.079254,651.849365,91.265198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.323456,725.852356,112.348145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.006042,801.580200,205.623856,,,,,,,912.457764,799.314087,328.298462
422,,,,546.305664,722.365723,105.313896,473.079132,651.746338,91.237381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.304138,725.842651,112.402527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.031616,801.528076,205.642548,,,,,,,912.430115,799.400452,328.366821
423,,,,546.312866,722.283203,105.297630,473.053619,651.714844,91.246765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.310486,725.851563,112.370941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.108459,801.459656,205.656326,,,,,,,912.461853,799.420227,328.440521
424,,,,546.257629,722.261597,105.312431,473.032288,651.721191,91.288879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.327148,725.851807,112.340790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.005005,801.490234,205.700592,,,,,,,912.469055,799.414185,328.499756
425,,,,546.297913,722.233704,105.327026,473.066101,651.725586,91.256760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.334106,725.850403,112.331192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.049988,801.360291,205.683823,,,,,,,912.512878,799.387390,328.564423
426,,,,546.319885,722.260254,105.325378,473.081726,651.729614,91.234749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.332611,725.850342,112.333969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.084900,801.315918,205.681854,,,,,,,912.586853,799.388367,328.643738
427,,,,546.342957,722.229980,105.346832,473.056244,651.724854,91.243790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.292969,725.854126,112.310150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.099304,801.228821,205.654663,,,,,,,912.614990,799.381592,328.724701
428,,,,546.399841,722.203003,105.380302,473.058136,651.730896,91.277199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.323608,725.851379,112.335136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.167480,801.209412,205.692719,,,,,,,912.563660,799.369263,328.813293
429,,,,546.483032,722.152405,105.458397,473.072906,651.727600,91.250702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.337311,725.864868,112.288498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.174377,801.115845,205.718094,,,,,,,912.630249,799.361633,328.896912
430,,,,546.475281,722.100891,105.435120,473.055817,651.714417,91.253281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.306213,725.855042,112.285439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.293884,800.975281,205.785492,,,,,,,912.743530,799.365845,328.908478

