Grasp67
Date:,2025/04/22
Time:,16:06:48
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
170,739.085327,596.703003,123.942741,989.523315,813.016479,361.416138,1062.112183,870.609497,533.239990,851.985535,602.231201,137.207733,825.415100,620.547729,236.335297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,739.114624,597.968079,123.737152,989.729919,813.457336,361.681152,1062.444580,870.818604,533.350464,851.853394,603.815674,136.766998,825.502563,621.557068,235.996643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,739.306458,598.995178,123.393501,989.972839,813.939026,361.750519,1062.764038,871.061768,533.372009,851.772461,605.166138,136.186462,825.496155,622.546570,235.314941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,739.641235,600.321472,122.722763,990.341003,814.630066,361.640015,1062.978271,871.258911,533.449524,851.613953,606.195435,135.572388,825.412781,623.416077,234.911819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,739.872437,601.536743,122.035103,990.796448,815.281555,361.349609,1063.406494,871.437378,533.484070,851.964783,607.634460,135.220764,825.537109,624.328369,234.770676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,740.155762,602.339844,121.455910,991.128662,815.927307,361.316223,1063.739380,871.684143,533.590759,852.094788,608.683899,134.540436,825.658386,625.137817,233.873428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,740.515930,603.431213,120.828568,991.277832,816.423157,361.306824,1064.309082,871.922241,533.612183,852.153381,609.650757,133.870911,825.830566,626.263367,233.302322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,740.364502,604.653198,120.638702,991.454590,816.770996,361.326508,1064.668701,872.187683,533.597717,852.261719,610.765137,133.328339,825.920532,627.016357,232.836136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,740.873291,605.365723,120.090080,991.599426,817.187500,361.267883,1065.037354,872.587097,533.545776,852.133423,612.067749,132.718155,825.855713,627.625244,232.503983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,741.503296,606.116638,119.303551,991.721619,817.462463,361.219635,1065.272827,872.912354,533.466187,851.815613,613.255310,132.032074,825.919189,628.391663,232.043762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,742.012817,607.233643,118.387512,991.855164,817.872314,361.153412,1065.583496,873.137695,533.436279,851.552368,613.840332,131.453033,826.052124,629.252563,231.535675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,742.180847,608.052917,117.629265,992.138245,818.525024,360.733734,1065.588013,873.366638,533.339661,851.535034,614.831848,130.964737,826.203796,630.059570,231.071213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,742.259949,608.717712,116.963783,992.595093,819.028748,360.558746,1065.887085,873.501221,533.470398,851.789124,615.698486,130.618805,826.258118,630.699097,230.534576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,742.497498,609.407166,116.380974,992.995544,819.477295,360.478546,1066.104614,873.768433,533.505920,851.534912,616.329895,129.764954,826.311829,631.340027,229.831528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,742.627625,610.173706,115.752800,993.381775,819.863708,360.314697,1066.064453,874.019043,533.451172,851.501709,617.217529,128.977295,826.542847,632.189514,229.259293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,743.080383,611.092957,115.019402,993.795959,820.387634,359.890137,1066.070313,874.238098,533.460327,851.603394,618.296631,128.226074,826.826233,632.916626,228.574707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,743.531372,611.958313,114.146683,994.167786,820.675415,359.600861,1066.203491,874.359802,533.479980,851.823914,619.729370,127.405479,827.020996,633.663696,227.831543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,743.891113,612.735229,113.428093,994.243652,820.978699,359.833893,1066.325684,874.651978,533.457886,851.902527,620.561523,126.733261,827.139648,634.249512,227.388779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,744.264160,613.357605,112.830811,994.216919,821.228638,359.920959,1066.529907,874.880371,533.520813,851.962036,621.156677,126.137276,827.191162,634.643982,227.037735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,744.733032,613.980469,112.279709,994.625610,821.353638,359.478455,1066.739746,875.128723,533.478577,851.546509,622.352417,124.733231,827.258057,635.043335,226.573715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,745.218262,614.938538,111.432037,995.087585,821.539490,359.075562,1067.001465,875.349121,533.420593,851.726990,624.264038,123.627197,827.339661,635.778015,226.107117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,745.692322,615.760803,110.886017,995.349792,821.763184,358.887054,1067.247437,875.498901,533.439331,851.903809,625.786499,122.571884,827.654846,636.445007,225.491257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,746.254578,616.545959,110.389603,995.673157,822.081787,358.909241,1067.576172,875.582397,533.215576,852.106384,626.895081,121.845955,827.828003,636.958496,224.966675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,746.648865,617.120300,109.769783,995.990112,822.353760,358.814911,1067.808960,875.723511,532.962280,852.171021,627.746704,121.343735,828.102783,637.653809,224.438828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,747.006165,617.816162,108.966911,996.331970,822.603638,358.640198,1067.998047,875.734558,532.873779,852.347290,628.458252,120.853699,828.312134,638.193787,223.722809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,747.388489,618.535767,108.262589,996.741455,822.876221,358.419189,1068.067871,875.834534,532.818848,852.491943,629.259888,120.336632,828.486694,638.599121,223.000397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,747.822571,619.094238,107.649300,997.090576,823.224548,358.157166,1068.205444,875.974121,532.751648,852.662170,630.192200,119.748878,828.743042,639.032715,222.465225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,748.414734,619.664124,106.974915,997.274902,823.481934,358.113708,1068.311157,876.139954,532.665466,852.793823,631.043213,119.203094,828.880127,639.437927,221.979004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,748.991943,620.269897,106.184456,997.403748,823.743591,358.001038,1068.317139,876.236389,532.702087,852.597107,631.732849,118.483330,829.151184,639.879028,221.334869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,749.532104,620.777527,105.444046,997.567200,823.963013,357.889771,1068.401489,876.334717,532.706909,852.214539,632.467102,117.442917,829.289429,640.436401,220.682907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,750.011780,621.171753,104.435242,997.778503,824.172180,357.870483,1068.521973,876.424194,532.540161,851.928833,633.356628,116.590973,829.545410,640.905396,220.031937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,750.685425,621.686646,103.470573,997.942017,824.379578,357.759705,1068.659058,876.536133,532.434937,851.804382,634.214172,115.840500,829.782593,641.212830,219.464340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,751.355286,622.204041,102.800262,998.108459,824.512756,357.674622,1068.707642,876.725525,532.333862,851.808716,635.082397,115.048279,829.968323,641.468018,219.041473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,751.892883,622.577148,102.303429,998.214233,824.636719,357.481079,1068.799438,876.772339,532.262207,851.826599,635.834045,114.166084,830.170044,641.764771,218.710831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,752.623291,622.800293,101.588692,998.380371,824.759094,357.386108,1068.883301,876.856995,532.197815,852.157410,636.107605,113.162430,830.350586,642.045715,218.296051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,753.213623,623.111023,101.300621,998.490295,824.898682,357.200775,1069.026245,876.974487,532.215149,852.294128,636.223816,112.700424,830.588989,642.311768,217.613113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,753.551208,623.254456,100.834724,998.684814,825.094177,356.854553,1069.071777,877.096252,532.166260,852.327698,636.306946,112.346741,830.820068,642.806091,217.107071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,753.903809,623.403076,100.344002,998.939636,825.224670,356.633209,1069.097290,877.257874,532.106140,852.515686,636.565002,111.998772,831.176453,643.161377,216.597076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,754.499084,623.601257,99.800583,999.206604,825.436584,356.574432,1069.146606,877.382568,532.085022,852.583374,636.996460,111.558067,831.509155,643.518250,216.150223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,755.245239,623.813660,99.051338,999.500244,825.622803,356.403412,1069.226929,877.462830,532.046997,852.709900,637.565125,110.991058,831.765198,643.880981,215.742996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,755.910217,624.237366,98.641510,999.784119,825.808838,356.339813,1069.371948,877.570984,531.931030,852.707153,638.201660,110.376762,831.916443,644.234863,215.353775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,756.491028,624.513123,98.202103,1000.213013,825.985413,355.821533,1069.411255,877.691895,531.933411,852.673645,638.840149,109.908119,831.841675,644.556763,214.760818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,757.001648,624.694153,97.752563,1000.537537,826.221619,355.032776,1069.471436,877.822266,531.889160,852.601379,639.368896,109.489197,831.928101,644.785400,214.322510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,757.595093,624.911804,96.907402,1000.913879,826.431763,355.063324,1069.403687,877.935730,531.652893,852.389343,639.825134,108.937706,832.101990,644.965576,213.932663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,758.322510,625.126892,96.191154,1001.069580,826.650818,354.917694,1069.501099,878.055603,531.623291,852.175964,640.368042,108.241440,832.202271,645.094421,213.539230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,759.109314,625.394714,95.565033,1001.171143,826.840881,354.828156,1069.495239,878.098022,531.574524,851.993164,641.054199,107.704208,832.364563,645.245178,213.112503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,759.961670,625.540344,94.564468,1001.259583,826.991028,354.763611,1069.497192,878.270874,531.580872,851.872620,641.638977,107.022209,832.543091,645.370789,212.723831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,760.730408,625.794067,93.923019,1001.323242,827.097046,354.479279,1069.534302,878.318604,531.521667,851.605774,642.248596,106.159409,832.900757,645.601440,212.131256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,761.552124,626.182068,93.456604,1001.366760,827.286682,354.322601,1069.556519,878.422913,531.520142,851.414917,642.965820,105.393288,833.181458,645.677490,211.431839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,762.194153,626.293823,93.041519,1001.406372,827.542114,354.144165,1069.542603,878.526794,531.498047,851.404968,643.373413,104.607674,833.442932,645.835693,211.012039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,762.930054,626.528625,92.738441,1001.492981,827.688171,354.128357,1069.445068,878.635864,531.479980,851.372742,643.501648,104.015434,833.646301,646.026733,210.788666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,763.529602,626.836365,92.381844,1001.346375,827.810059,354.125000,1069.370605,878.747864,531.527832,851.266907,643.549072,103.746216,834.166870,646.299683,210.222351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,764.231262,627.117981,92.014778,1001.459839,828.028015,354.021606,1069.304932,878.846252,531.510681,851.154785,643.661377,103.557259,834.549866,646.517639,209.823502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,764.954651,627.371704,91.576546,1001.585815,828.169861,353.858032,1069.260620,878.898560,531.473694,851.114868,643.926025,103.306938,834.877136,646.633423,209.238922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,765.586853,627.756348,91.225906,1001.724731,828.278564,353.762939,1069.198120,878.980530,531.443298,850.979553,644.297974,102.847511,835.117310,646.761047,208.966949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,766.332886,628.240173,90.953072,1001.846252,828.397827,353.674683,1069.223511,879.007935,531.375916,850.829529,644.833496,102.443245,835.333374,646.933167,208.765549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,766.902954,628.601868,90.652039,1002.019836,828.519348,353.573303,1069.159668,879.101501,531.338745,850.637634,645.510620,101.998863,835.537292,647.054321,208.545746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,767.318787,628.973145,90.289467,1002.173279,828.674622,353.428253,1069.079712,879.219543,531.388977,850.197021,646.150818,101.168533,835.711243,647.246094,208.434601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,767.725952,629.428772,90.000603,1002.380676,828.728271,353.256104,1069.022339,879.217712,531.285706,849.781799,646.804749,100.573502,835.863647,647.469116,208.213028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,768.114258,629.790161,89.785950,1002.643799,828.909485,352.757843,1069.136963,879.227478,531.207275,849.256897,647.582092,100.164772,836.013794,647.606689,208.091736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,768.457153,630.209045,89.715477,1002.903870,829.056824,352.485229,1069.204956,879.278015,531.201294,,,,836.065063,647.704834,207.940811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,768.797485,630.548218,89.675720,1003.095520,829.177307,352.416809,1069.118774,879.266296,530.984314,,,,836.153381,647.877380,207.897018,848.467407,648.497559,99.339127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,769.013855,630.986877,89.486565,1003.179688,829.307068,352.376831,1068.984009,879.348267,530.945679,,,,836.175049,647.934998,207.838852,848.341553,648.359192,99.510826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,769.188416,631.290649,89.349266,1003.211182,829.427979,352.369904,1068.807495,879.429016,530.905701,,,,836.191528,648.084229,207.792053,848.229797,648.259033,99.556641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,769.470642,631.597412,89.264801,1003.238831,829.565308,352.285553,1068.607910,879.402893,530.948303,,,,836.204224,648.234314,207.747040,848.179810,648.249817,99.605171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,769.923401,631.659485,89.463608,1003.316956,829.685730,352.232056,1068.815552,879.402344,530.722473,,,,836.243408,648.395325,207.722321,848.129089,648.412964,99.771004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,770.058289,631.808472,89.705139,1003.475037,829.846741,352.011475,1069.378296,879.367126,530.343872,,,,836.264099,648.498291,207.692047,847.987671,648.516785,99.579315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,770.300049,632.043945,89.847717,1003.610168,830.069885,351.872589,1069.450195,879.442261,530.126892,,,,836.271301,648.628174,207.688980,847.875793,648.606812,99.421165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,770.728577,632.435425,89.841980,1003.698364,830.218933,351.799652,1068.937622,879.549561,530.316895,,,,836.246826,648.791687,207.629684,847.764771,648.727600,99.345238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,771.053711,632.715820,89.703819,1003.623413,830.418884,351.780243,1068.979370,879.553345,530.273865,,,,836.238464,648.881042,207.579727,847.733276,648.818481,99.312965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,771.451782,633.026489,89.543320,1003.674927,830.580933,351.736359,1068.923950,879.628601,530.233276,,,,836.135010,648.977661,207.574753,847.625488,648.936890,99.269714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,772.021851,633.360107,89.424072,1003.722046,830.695129,351.677795,1068.683105,879.735107,530.156250,,,,835.978760,649.064026,207.628876,847.534485,649.049561,99.253632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,772.401306,633.736328,89.173500,1003.892517,830.818787,351.493988,1068.685913,879.799133,530.209229,,,,835.879700,649.106140,207.545471,847.464844,649.063965,99.304459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,772.465271,634.025452,88.950424,1003.962708,830.916504,351.456146,1068.367554,879.882629,530.253906,,,,835.753479,649.223145,207.485519,847.378601,649.026184,99.279816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,772.250000,634.261047,88.941353,1003.889526,831.039429,351.407684,1067.913208,880.064331,530.244934,,,,835.532410,649.297302,207.392822,847.232849,649.044800,99.394875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,772.084229,634.541687,89.522942,1003.513855,831.312317,351.622437,1066.926636,880.260864,530.464539,,,,835.403259,649.368286,207.356110,847.083435,649.104919,99.438553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,772.016113,634.880066,89.895340,1003.553589,831.375732,351.532013,1066.262695,880.471008,530.760071,,,,835.289429,649.398499,207.300980,846.913574,649.163757,99.408813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,771.906799,635.076416,89.919296,1003.520020,831.489258,351.432983,1065.908203,880.630310,530.889038,,,,835.151489,649.525635,207.250854,846.778442,649.274841,99.340446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,771.598206,635.271118,90.203468,1003.395508,831.610291,351.453186,1065.878174,880.617920,530.794861,,,,834.917358,649.645264,207.144638,846.719482,649.412659,99.206192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,771.351440,635.362244,90.365356,1003.216797,831.830566,351.504486,1065.730835,880.655029,530.744690,,,,834.685181,649.757263,207.078094,846.626282,649.542297,99.147415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,771.291138,635.424194,90.389893,1002.854065,832.013672,351.450012,1065.483643,880.671326,530.790833,,,,834.657166,649.843628,207.020538,846.592590,649.614685,99.123993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,771.354736,635.545593,90.432724,1002.590088,832.128662,351.418243,1065.315552,880.759338,530.872314,,,,834.478516,649.913635,206.971085,846.539856,649.648132,99.167175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,771.393311,635.662231,90.407394,1002.304138,832.156189,351.512207,1065.075806,880.797363,530.976685,,,,834.327637,649.947021,206.956650,846.418640,649.751892,99.111641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,771.586670,635.675049,90.574615,1001.946899,832.240723,351.712982,1065.123047,880.735535,530.892090,,,,834.221985,650.036499,206.927917,846.341187,649.803162,99.057419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,771.650452,635.725952,90.625908,,,,1064.983887,880.660828,530.809448,,,,834.176453,650.051941,206.931107,846.195984,649.857849,99.009804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,771.607239,635.750366,90.675636,,,,1064.703125,880.637695,530.886841,,,,834.023682,650.140686,206.884445,846.108887,649.961365,98.968193,1001.385193,832.511108,351.535828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
