Grasp10
Date:,2025/04/08
Time:,12:53:06
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
351,,,,191.542709,679.663940,304.617859,278.513428,239.424622,62.530487,,,,,,,,,,,,,,,,280.900726,369.414612,73.266441,,,,,,,,,,,,,,,,,,,,,,,,,217.286179,580.220642,183.539963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.837250,297.061188,53.771309
352,,,,191.561371,679.745850,304.619720,278.508270,239.441635,62.556728,,,,,,,,,,,,,,,,280.912964,369.413086,73.448776,,,,,,,,,,,,,,,,,,,,,,,,,217.356400,580.200439,183.533478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.528778,297.104523,53.912907
353,,,,191.576965,679.743652,304.735260,278.507568,239.442413,62.572273,,,,,,,,,,,,,,,,280.892578,369.362946,73.330780,,,,,,,,,,,,,,,,,,,,,,,,,217.431686,580.203491,183.607468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.448029,297.138489,54.020996
354,,,,191.703537,679.814087,304.711151,278.489868,239.427322,62.585968,,,,,,,,,,,,,,,,280.913666,369.387512,73.503105,,,,,,,,,,,,,,,,,,,,,,,,,217.406616,580.201965,183.710007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.393616,297.122528,53.972473
355,,,,191.706818,679.816895,304.705475,278.506653,239.423004,62.530647,,,,,,,,,,,,,,,,280.912476,369.389465,73.594536,,,,,,,,,,,,,,,,,,,,,,,,,217.453568,580.270386,183.758789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.489685,297.130035,54.000957
356,,,,191.711365,679.928406,304.962616,278.512024,239.440704,62.558666,,,,,,,,,,,,,,,,280.972565,369.431000,73.737663,,,,,,,,,,,,,,,,,,,,,,,,,217.398209,580.203003,183.843796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.474335,297.110626,54.009430
357,,,,191.748718,679.926636,305.100433,278.501190,239.404205,62.507389,,,,,,,,,,,,,,,,281.003235,369.437988,73.823669,,,,,,,,,,,,,,,,,,,,,,,,,217.401169,580.262573,183.848953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.452728,297.117157,54.035488
358,,,,191.788864,680.009766,305.073761,278.502228,239.398239,62.493027,,,,,,,,,,,,,,,,281.028259,369.438324,73.851799,,,,,,,,,,,,,,,,,,,,,,,,,217.330261,580.282532,183.892273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.446411,297.109314,54.008728
359,,,,191.812256,680.036438,305.071899,278.520599,239.413589,62.482201,,,,,,,,,,,,,,,,281.084991,369.441833,73.935455,,,,,,,,,,,,,,,,,,,,,,,,,217.216034,580.307312,183.987061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.795776,297.002472,53.780746
360,,,,191.854828,680.113770,305.139069,278.523804,239.417130,62.479671,,,,,,,,,,,,,,,,281.143158,369.404205,74.042953,,,,,,,,,,,,,,,,,,,,,,,,,217.176819,580.378601,184.053802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.581451,296.990784,53.923187
361,,,,191.843658,680.124146,305.181335,278.508698,239.342575,62.512379,,,,,,,,,,,,,,,,281.166168,369.434814,74.146004,,,,,,,,,,,,,,,,,,,,,,,,,217.224747,580.491455,184.169250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.469330,297.026581,54.043079
362,,,,191.838654,680.219360,305.229797,278.486389,239.313538,62.537746,,,,,,,,,,,,,,,,281.267273,369.405090,74.252182,,,,,,,,,,,,,,,,,,,,,,,,,216.818848,580.405518,184.626572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.490265,296.991089,54.064705
363,,,,191.825531,680.316223,305.218262,278.483368,239.314758,62.540489,,,,,,,,,,,,,,,,281.594452,369.444305,74.234535,,,,,,,,,,,,,,,,,,,,,,,,,216.766205,580.416077,184.869080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.485870,296.975647,54.054630
364,,,,191.857635,680.493591,305.372437,278.485260,239.318069,62.536930,,,,,,,,,,,,,,,,281.397156,369.440399,74.663933,,,,,,,,,,,,,,,,,,,,,,,,,216.788757,580.480957,184.877136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.454559,296.976105,54.081421
365,,,,191.811066,680.602722,305.472626,278.488220,239.304001,62.489914,,,,,,,,,,,,,,,,281.289978,369.460876,74.976883,,,,,,,,,,,,,,,,,,,,,,,,,216.708633,580.526611,184.886795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.446259,296.978729,54.091774
366,,,,191.760162,680.767151,305.546783,278.490204,239.300980,62.494183,,,,,,,,,,,,,,,,281.278656,369.404510,75.195251,,,,,,,,,,,,,,,,,,,,,,,,,216.454346,580.483704,185.177322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.448761,296.990143,54.118771
367,,,,191.759079,680.984558,305.563110,278.487396,239.317230,62.531219,,,,,,,,,,,,,,,,281.311493,369.384003,75.392914,,,,,,,,,,,,,,,,,,,,,,,,,216.383057,580.589722,185.189484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.481537,296.992798,54.124447
368,,,,191.619949,681.207031,305.768402,278.546509,239.310394,62.549427,,,,,,,,,,,,,,,,281.276276,369.421234,75.653442,,,,,,,,,,,,,,,,,,,,,,,,,216.331284,580.671204,185.280075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.493164,297.004852,54.192184
369,,,,191.327530,681.263306,306.244476,278.536865,239.301270,62.570972,,,,,,,,,,,,,,,,281.308197,369.484009,75.943382,,,,,,,,,,,,,,,,,,,,,,,,,216.114166,580.765381,185.252975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.448303,296.969635,54.214268
370,,,,191.193329,681.410828,306.488586,278.550964,239.411530,62.609886,,,,,,,,,,,,,,,,281.292389,369.443573,76.288055,,,,,,,,,,,,,,,,,,,,,,,,,215.868484,580.910461,185.298096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.424408,297.000244,54.247780
371,,,,191.145950,681.606445,306.546753,278.557526,239.511505,62.607887,,,,,,,,,,,,,,,,281.395142,369.392395,76.756561,,,,,,,,,,,,,,,,,,,,,,,,,215.523041,581.263000,185.237961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.413574,297.130035,54.447266
372,,,,191.041641,681.971130,306.536987,278.532196,239.655014,62.704247,,,,,,,,,,,,,,,,281.530457,369.358826,77.355896,,,,,,,,,,,,,,,,,,,,,,,,,215.211441,581.583252,185.410660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.426941,297.308838,54.548706
373,,,,190.786896,682.387390,307.011230,278.538055,239.808014,62.834000,,,,,,,,,,,,,,,,281.688171,369.492615,78.296410,,,,,,,,,,,,,,,,,,,,,,,,,214.870377,582.020325,185.742798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.581299,297.304596,54.772686
374,,,,190.404816,682.781128,307.328186,278.507568,240.126236,62.955658,,,,,,,,,,,,,,,,281.773071,369.720642,79.422707,,,,,,,,,,,,,,,,,,,,,,,,,214.525391,582.630188,185.640945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.562256,297.527588,55.283760
375,,,,190.084793,683.186646,307.519714,278.464355,240.454239,63.276535,,,,,,,,,,,,,,,,281.936554,370.106689,80.252472,,,,,,,,,,,,,,,,,,,,,,,,,213.806488,583.193787,185.899780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.580078,297.742340,55.952320
376,,,,189.836151,683.606567,307.374603,278.481903,241.100327,63.709755,,,,,,,,,,,,,,,,281.869598,370.548309,80.867432,,,,,,,,,,,,,,,,,,,,,,,,,213.151413,583.691284,186.079681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.451569,298.166168,56.988251
377,,,,189.504608,684.017029,307.272736,278.648071,241.718369,64.447968,,,,,,,,,,,,,,,,281.871399,371.231232,81.632408,,,,,,,,,,,,,,,,,,,,,,,,,212.465485,584.463562,185.986069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.433533,298.655579,57.902744
378,,,,189.202576,684.575073,307.156647,278.681610,242.459152,65.718178,,,,,,,,,,,,,,,,281.536835,372.132477,82.622551,,,,,,,,,,,,,,,,,,,,,,,,,211.834885,585.389893,185.707855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.589630,299.345856,59.031898
379,,,,188.814026,685.171021,307.037659,278.516815,243.300568,66.757919,,,,,,,,,,,,,,,,281.430084,372.962463,83.547401,,,,,,,,,,,,,,,,,,,,,,,,,211.312256,586.383301,186.163696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.622284,300.243439,60.248848
380,,,,188.412094,685.824829,307.165863,278.748138,244.114685,68.133232,,,,,,,,,,,,,,,,281.581726,373.609497,84.451141,,,,,,,,,,,,,,,,,,,,,,,,,210.770386,587.294922,186.377289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.264191,301.430237,61.912872
381,,,,187.812836,686.452759,307.564606,278.881775,245.100784,69.729584,,,,,,,,,,,,,,,,281.370697,374.951508,86.016304,,,,,,,,,,,,,,,,,,,,,,,,,209.967575,588.461731,186.471313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.391876,302.567322,63.899761
382,,,,187.052078,687.275146,308.334778,279.438782,246.359497,71.676758,,,,,,,,,,,,,,,,281.425110,376.146393,87.007324,,,,,,,,,,,,,,,,,,,,,,,,,209.177353,589.634521,186.277954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.593750,303.585449,66.028931
383,,,,186.653427,688.050537,308.365570,279.489288,247.688385,73.725433,,,,,,,,,,,,,,,,281.243713,377.258484,88.486031,,,,,,,,,,,,,,,,,,,,,,,,,208.485504,591.061584,186.071884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.610107,305.011444,67.629814
384,,,,186.432541,688.930847,307.994659,279.751923,248.805786,75.724922,,,,,,,,,,,,,,,,280.965607,378.714233,89.874870,,,,,,,,,,,,,,,,,,,,,,,,,207.981522,592.590088,185.754654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.156525,306.715668,70.013283
385,,,,185.920517,689.750793,307.551392,280.184845,250.495148,78.154533,,,,,,,,,,,,,,,,280.528534,380.401093,91.377045,,,,,,,,,,,,,,,,,,,,,,,,,206.933456,593.795227,185.531082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.072205,308.114838,72.234612
386,,,,185.085068,690.692200,307.829529,280.332031,251.953430,80.446419,,,,,,,,,,,,,,,,280.178711,381.861328,92.857399,,,,,,,,,,,,,,,,,,,,,,,,,205.779144,595.892578,185.464233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.970673,310.180908,74.436462
387,,,,184.376877,691.803955,307.930939,280.543640,253.618149,83.196434,,,,,,,,,,,,,,,,279.973328,383.884430,94.103836,,,,,,,,,,,,,,,,,,,,,,,,,204.860519,597.434814,185.391449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.744324,312.259735,76.854134
388,,,,183.774826,692.771545,308.160736,280.878815,255.518509,85.786575,,,,,,,,,,,,,,,,279.570496,385.607635,96.410805,,,,,,,,,,,,,,,,,,,,,,,,,203.455765,599.430542,185.540222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.917908,314.296021,79.423637
389,,,,183.033783,693.837585,307.909943,281.309937,257.509247,88.410950,,,,,,,,,,,,,,,,279.438568,387.814362,98.516388,,,,,,,,,,,,,,,,,,,,,,,,,202.088531,601.247192,185.964081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.880676,316.662720,82.094681
390,,,,182.429749,694.986816,307.421692,281.582825,259.729218,91.189262,,,,,,,,,,,,,,,,279.276215,389.846436,100.552414,,,,,,,,,,,,,,,,,,,,,,,,,200.831635,603.182983,185.841309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.268555,318.812744,84.453766
391,,,,181.712631,696.158569,307.558380,281.686890,262.077820,94.100899,,,,,,,,,,,,,,,,279.025024,392.185303,102.403053,,,,,,,,,,,,,,,,,,,,,,,,,199.564453,605.616943,185.266571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.204681,321.528870,87.355400
392,,,,181.048996,697.318481,307.759857,281.990082,264.399261,96.976265,,,,,,,,,,,,,,,,278.400452,394.978577,104.623489,,,,,,,,,,,,,,,,,,,,,,,,,198.315155,607.567444,184.928421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.313385,324.028595,90.287750
393,,,,180.038239,698.675842,307.747009,282.482666,267.178650,99.372025,,,,,,,,,,,,,,,,278.567627,397.584229,106.823097,,,,,,,,,,,,,,,,,,,,,,,,,196.703918,610.300720,184.805756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.640503,327.093872,92.886948
394,,,,178.901367,700.079468,307.864502,283.032318,270.064087,102.327438,,,,,,,,,,,,,,,,278.488922,400.112427,108.930817,,,,,,,,,,,,,,,,,,,,,,,,,194.984268,612.907471,185.369293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.692078,330.317047,95.391975
395,,,,177.888947,701.495483,308.356812,283.196594,272.973267,105.326485,,,,,,,,,,,,,,,,278.183380,403.207550,111.329369,,,,,,,,,,,,,,,,,,,,,,,,,193.289902,615.400391,185.254364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.893707,333.735168,97.869911
396,,,,176.788132,702.871033,308.541626,283.747345,276.001709,108.015198,,,,,,,,,,,,,,,,277.818359,406.434265,113.523514,,,,,,,,,,,,,,,,,,,,,,,,,191.846359,617.778076,184.933319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.171509,337.125183,100.449150
397,,,,175.732620,704.367310,308.318787,284.161377,279.232666,110.750389,,,,,,,,,,,,,,,,277.072876,409.984894,116.041168,,,,,,,,,,,,,,,,,,,,,,,,,190.380524,620.799377,184.737274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.107910,340.927979,103.065857
398,,,,175.068680,705.900757,308.039368,284.733978,282.899933,113.558968,,,,,,,,,,,,,,,,276.968750,413.590576,118.150352,,,,,,,,,,,,,,,,,,,,,,,,,188.323364,623.780029,185.117508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.355255,345.186920,105.851273
399,,,,174.089249,707.537170,308.115448,285.229370,286.543488,116.407463,,,,,,,,,,,,,,,,276.910217,417.177216,119.984497,,,,,,,,,,,,,,,,,,,,,,,,,186.561798,626.573669,185.663361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.282806,349.102509,107.866974
400,,,,172.672699,709.248657,308.680389,285.767639,290.449310,119.146965,,,,,,,,,,,,,,,,276.417969,420.815369,121.862953,,,,,,,,,,,,,,,,,,,,,,,,,184.534775,629.927551,185.080383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.417145,353.494324,110.073067
401,,,,171.376358,710.911804,309.566620,286.428802,294.732483,121.717094,,,,,,,,,,,,,,,,275.808624,424.882324,124.242409,,,,,,,,,,,,,,,,,,,,,,,,,183.015915,633.223450,184.845184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.998199,357.966064,112.962669
402,,,,170.234100,712.539795,310.004456,286.832642,299.042450,124.185410,,,,,,,,,,,,,,,,275.506409,429.220551,126.095680,,,,,,,,,,,,,,,,,,,,,,,,,180.902405,636.555176,185.135635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.258972,362.720703,115.166016
403,,,,169.086197,714.386536,309.693085,287.431732,303.237122,126.664619,,,,,,,,,,,,,,,,275.158325,433.694824,127.718399,,,,,,,,,,,,,,,,,,,,,,,,,178.859222,639.934814,185.278458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.093445,367.673065,117.348358
404,,,,168.313873,716.179565,309.553894,287.770447,307.633301,129.168381,,,,,,,,,,,,,,,,274.679352,438.048950,129.365692,,,,,,,,,,,,,,,,,,,,,,,,,177.009750,643.363220,185.254913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.737366,372.415192,119.241707

