Grasp29
Date:,2025/04/16
Time:,11:09:42
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
157,,,,,,,,,,1176.601685,842.310486,331.530884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.263672,837.972595,142.989975,,,,,,,844.884399,620.605347,97.845963,893.397400,712.137878,106.664024,,,,763.722046,708.354187,113.013451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,,,,,,,1176.006714,842.545715,331.399658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.155273,837.990845,142.990402,,,,,,,843.521423,620.530579,95.705589,893.069946,711.794189,106.740211,,,,763.234558,705.982300,111.512199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,,,,,,,1176.015381,842.478394,331.545654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.795410,838.059326,142.945343,,,,,,,841.831421,620.849060,93.778114,893.097839,711.573730,106.647682,,,,762.589294,704.039001,110.536598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,,,,,,,1175.504761,842.658020,331.823090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.580078,838.072266,142.996643,,,,,,,839.966431,621.863892,91.369919,893.206848,711.273315,106.468727,,,,763.167236,701.689880,109.419090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,,,,,,,1174.638184,842.872803,331.796875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.012695,622.051270,90.227478,893.080750,711.142944,106.364822,,,,763.885010,699.843018,107.527046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,,,,,,,1174.077393,842.970520,331.901520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.058716,622.488098,89.351822,892.962585,710.984619,106.231964,,,,764.687073,698.011108,105.766106,1075.906494,837.465820,141.987701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,,,,,,,1173.515381,843.197327,332.037384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.275330,623.150146,88.315285,892.640198,710.992798,106.137177,,,,,,,1074.010498,838.253052,142.900925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,,,,,,,1172.829224,843.218506,331.910126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.074463,623.742615,87.051987,892.288757,711.061279,106.123100,,,,,,,1072.938477,838.677917,143.208542,765.754578,694.731262,102.861412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,,,,,,,1172.214722,843.314026,331.837402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.160339,624.429993,86.020599,891.969116,710.923828,106.311378,,,,,,,1072.506104,838.944153,142.928970,766.266541,693.273560,102.327591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,,,,,,,1171.765991,843.398132,331.629944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.722351,625.009460,85.281807,891.528442,711.048706,106.453819,,,,,,,1072.370728,839.233887,142.641083,766.767151,691.350647,101.541069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,,,,,,,1171.635498,843.245422,331.801483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.993896,624.975708,85.306473,891.242432,711.150208,106.582733,,,,,,,1072.079468,839.574341,142.405884,767.181335,690.046204,101.726784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,,,,,,,1171.302490,843.288269,331.710754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.254395,624.708557,85.606468,891.146301,711.227905,106.719505,,,,,,,1071.704712,840.026550,141.965286,767.543823,689.477234,102.118454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,,,,1170.909424,843.369507,331.876282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.387207,624.547302,85.811142,891.212769,711.060364,106.847542,,,,,,,1071.423584,840.390625,141.709717,767.805908,689.276489,102.216278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,,,,,,,1170.132690,843.645691,331.748718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.289124,624.759705,85.865936,891.222229,710.934326,107.066612,,,,,,,1071.807007,840.499939,141.443359,767.895508,689.177612,102.119690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,,,,,,,1169.531494,843.769226,331.799500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.089661,625.264099,85.858200,890.933960,711.123718,107.272942,,,,,,,1072.054565,840.584717,141.274765,768.078186,689.055603,102.080605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,,,,,,,1169.016602,843.935730,331.852570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.016968,625.759216,85.918320,890.619263,711.525940,107.065292,,,,,,,1072.057129,840.617859,141.237656,768.187866,688.824158,102.089890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,,,,,,,1168.596069,843.999329,331.988342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.001038,625.880066,86.174431,890.490479,711.659180,107.888443,,,,,,,1071.850708,840.940491,141.429916,768.106689,688.627991,101.983467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,,,,,,,1168.219238,844.037415,332.115967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.025024,625.893921,86.672043,889.966858,712.121765,108.765846,,,,,,,1071.699097,841.181213,141.685135,768.180115,688.557007,102.083748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,,,,,,,1167.699951,844.067261,332.055573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.042847,625.934509,87.283287,889.744446,712.463135,109.452568,,,,,,,1071.406128,841.506165,141.901596,768.139709,688.473022,102.182709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,,,,1167.009155,844.270020,331.562347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.273193,626.195435,88.514328,889.627441,712.723572,110.457481,,,,,,,1071.363525,842.076050,142.100174,768.095154,688.361145,102.351448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,,,,1166.776123,844.322388,331.579681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.439026,626.282532,89.650635,889.443604,712.895020,111.328598,,,,,,,1070.465942,842.817200,142.660889,768.022949,688.302368,102.644493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,,,,1166.427979,844.517334,331.487885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.451477,626.364868,90.750259,888.900085,712.941589,111.969696,,,,,,,1069.674683,843.543762,143.312057,767.901855,688.362427,103.076607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,,,,,,,1165.820801,844.860596,331.612640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.245850,626.639954,91.744087,889.428467,712.991821,112.704285,,,,,,,1069.267822,844.228882,143.723114,767.622925,688.288086,103.971519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,,,,,,,1165.148315,845.178711,331.884705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.164001,627.083435,93.509758,889.555847,713.575928,113.618042,,,,,,,1069.207886,844.903076,143.997726,767.522583,688.421814,104.832489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,,,,,,,1164.417480,845.417358,332.120911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.267395,627.238647,95.557983,889.086914,714.388428,114.606110,,,,,,,1069.170532,845.306519,144.155365,767.121460,688.689636,105.956787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,,,,,,,1163.911133,845.531494,332.312500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.129333,627.476624,97.331848,888.859680,714.708374,115.649368,,,,,,,1068.948853,845.635193,144.368423,766.634033,688.951416,107.939972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,,,,,,,1163.581543,845.610718,332.402679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.643250,627.882019,100.188477,888.198486,715.309326,116.865242,,,,,,,1068.249023,846.179321,144.683365,766.345886,689.126282,109.344528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,,,,,,,1163.101074,845.877258,332.290131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.442139,628.321472,102.552277,887.264099,716.148804,118.712723,,,,,,,1069.161499,845.683533,144.983078,766.152283,689.409119,110.627213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,,,,,,,1162.388794,846.163208,332.217407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.831604,628.843323,105.185806,886.666199,716.980530,120.127731,,,,,,,1068.665527,846.604980,145.122147,765.845459,689.767761,113.015320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,,,,,,,1161.367432,846.592773,332.512146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.297180,629.089050,107.663620,886.281555,717.697449,121.144058,,,,,,,1067.526245,847.676758,145.718201,765.213501,690.339905,114.960342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,,,,,,,1160.317749,846.942749,332.640717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.748779,629.435608,110.500061,885.236877,718.789612,122.886765,,,,,,,1066.685669,848.343872,146.850204,764.535522,691.000916,117.146515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,,,,,,,1159.384399,847.160828,332.665222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.634705,630.033813,113.232574,884.354980,719.138062,124.236160,,,,,,,1066.293823,848.482178,147.769775,763.459656,691.489502,119.536270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,,,,,,,1158.752563,847.386719,332.727417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.210938,630.605225,115.442093,882.941101,720.144348,125.817421,,,,,,,1065.950073,848.737854,148.133850,762.293701,692.091492,121.812462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,,,,,,,1158.494629,847.659180,332.877106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829.239990,631.366089,118.301247,881.885010,720.581299,128.227921,,,,,,,1065.611694,849.139709,148.414719,760.652222,692.554321,124.656425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,,,,,,,1157.358643,848.022156,332.943115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.079895,631.760559,120.424950,881.356018,720.599426,129.821762,,,,,,,1063.960327,850.016296,149.121292,759.571106,693.101624,127.553345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,,,,,,,1156.156372,848.266174,333.124084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.261841,632.546997,123.577980,879.330078,721.780457,131.721466,,,,,,,1062.384155,850.803223,150.215744,758.305481,693.843445,129.587662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,,,,,,,1155.195068,848.523987,333.450470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.969299,632.935486,125.583961,877.988037,722.640442,133.491470,,,,,,,1061.288818,850.987488,151.361389,756.777771,694.549866,132.407440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,,,,,,,1154.912231,848.413635,334.149872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.269104,633.849426,128.215912,876.365967,722.735962,135.784103,,,,,,,1059.847900,851.534790,152.103836,754.596130,695.050781,135.152191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,,,,,,,1153.946777,848.445251,333.676697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.489319,634.641357,130.479187,874.157532,723.987854,137.854187,,,,,,,1057.987915,852.450256,152.614075,753.133362,695.715576,137.974976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,,,,,,,1152.290039,848.767029,333.870972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.147217,635.128662,132.750763,872.045959,724.561157,139.832260,,,,,,,1056.092285,852.982361,153.124512,750.716064,696.085938,140.771042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,,,,,,,1150.819702,848.942078,334.134399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.164490,635.788818,135.004120,869.570740,725.418457,141.213074,,,,,,,1053.799316,853.492798,154.121353,748.455444,696.830627,143.643036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,,,,,,,1150.204834,849.004517,334.059723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.596436,636.457092,137.322586,867.170410,726.255127,143.430008,,,,,,,1052.390991,853.720154,155.264389,745.967224,697.397888,146.130219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,,,,,,,1148.737305,849.066223,334.284058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.275452,637.286560,140.147156,864.524170,727.080200,145.557022,,,,,,,1050.207397,854.680847,156.191757,743.367493,698.003174,148.995712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,,,,1146.661743,849.359741,334.716980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.285828,637.784180,141.999344,862.071472,727.749939,147.805817,,,,,,,1048.020386,854.893005,157.006287,740.812134,698.789246,151.397095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,1145.340210,849.433350,334.481964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.332947,638.813721,144.173370,858.708130,728.737061,149.404861,,,,,,,1044.978027,856.027283,157.792236,738.075745,699.422058,154.039642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,,,,,,,1143.994019,849.230408,334.908875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.487793,639.463684,146.486511,856.319702,729.483582,151.388382,,,,,,,1042.479614,856.372314,158.999268,735.001221,700.018005,156.790543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,,,,,,,1141.841431,849.425293,335.218719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.390259,640.290283,148.726990,852.335999,730.638977,153.057922,,,,,,,1039.032471,857.258301,159.753738,731.596313,700.855713,159.232712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,,,,1140.412720,849.457764,335.331818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.712402,641.176453,151.500381,849.345154,731.360413,155.157959,,,,,,,1035.750610,857.869019,160.888626,728.345825,701.769897,161.716522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,,,,,,,1138.321289,849.357788,335.602814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.261719,641.717041,153.415543,845.886963,731.990723,156.999802,,,,,,,1033.336548,858.277527,161.707336,724.785034,702.614746,164.077225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,,,,1136.213501,849.533386,335.391815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.563416,642.658142,155.813187,842.808289,732.358215,159.450058,,,,,,,1029.370850,859.300354,162.660400,721.650513,703.496216,166.991653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,,,,,,,1134.232300,849.592102,336.122772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,785.976013,643.286560,157.703979,839.061096,733.343506,160.553986,,,,,,,1025.923828,859.739136,164.286301,717.782410,704.421814,169.102875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,,,,,,,1131.796997,849.674011,336.055328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.957703,644.198914,159.781403,834.689514,734.489258,162.318176,,,,,,,1021.856873,860.401855,165.018402,713.681458,705.259094,171.236252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,,,,,,,1129.483154,849.619812,336.626007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777.973022,645.173340,161.750427,830.725525,735.301208,163.985077,,,,,,,1018.656738,860.379028,166.385544,710.035889,706.312012,173.188629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,,,,,,,1127.021118,849.766541,336.586639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.613342,645.710327,163.599548,826.756104,735.698059,165.679474,,,,,,,1014.697021,860.855408,166.910477,706.094055,707.185486,174.973007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,,,,,,,1124.405640,849.912659,337.236847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.189453,646.621887,166.137390,822.671631,736.514587,167.048676,,,,,,,1010.427917,861.907532,168.200150,701.763489,707.940796,176.735153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,,,,,,,1121.391846,850.055237,337.359406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.956116,647.596436,167.688278,818.320496,737.465149,168.546478,,,,,,,1006.399292,862.406067,169.364868,697.154602,708.705933,178.642166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,,,,,,,1119.250366,849.889038,337.802094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.528809,648.214172,169.027893,813.303589,738.375916,169.790665,,,,,,,1001.887634,862.996033,170.869537,692.505432,709.592651,180.942200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,,,,,,,1115.940674,850.002808,338.307129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.975220,648.998535,171.011566,808.728455,739.071228,171.724060,,,,,,,997.654236,863.144653,172.107544,688.066895,710.414246,182.903610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,,,,,,,1113.643677,849.961670,338.715912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.267395,649.771057,172.575058,803.812012,739.875000,173.429459,,,,,,,993.272766,863.594849,173.066467,683.141357,710.982300,184.104431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,,,,,,,1110.484253,850.042664,339.077850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.340454,650.410706,173.956680,799.194885,740.502502,174.008606,,,,,,,989.445190,863.741943,174.216232,678.765747,711.827393,185.432861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,,,,,,,1107.282715,849.941040,339.975800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.674255,651.094543,175.262985,794.581238,741.132446,175.422012,,,,,,,984.313782,864.341858,175.079300,674.324890,712.659302,186.497467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,,,,,,,1104.429199,850.148804,340.430603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.852539,651.902649,176.925323,789.908997,741.702454,176.723587,,,,,,,979.867126,864.507202,176.492645,669.389160,713.463562,187.800522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,,,,,,,1101.230957,850.065552,340.323364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.918823,652.488037,177.780823,785.755920,742.166077,177.638794,,,,,,,974.917908,864.971069,177.833313,664.041931,714.332031,189.144943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,,,,,,,1098.470825,849.864014,341.320404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,726.613708,653.088440,179.082001,781.052551,742.554077,178.172440,,,,,,,970.170044,865.031799,179.000351,658.919678,715.001404,190.584824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,,,,,,,1094.922729,850.010132,341.931427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.407349,653.766113,180.314590,775.677979,743.640503,178.816895,,,,,,,965.290527,865.390015,180.307800,653.832214,715.503296,191.302200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,,,,,,,1091.910889,849.844482,342.357788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.360657,654.596680,181.394180,770.544739,744.286987,179.432816,,,,,,,960.641357,865.411804,181.498718,648.717957,716.171021,192.207382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,,,,,,,1089.218262,849.694885,342.874908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.305786,655.105347,182.318344,764.619385,745.085266,180.727997,,,,,,,,,,643.527161,716.846924,193.210953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,,,,1085.676514,849.342773,343.297791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.172546,655.657593,182.879776,759.725159,745.420837,181.471512,,,,,,,,,,639.138794,717.445862,193.714264,951.372559,865.525635,183.039490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,,,,,,,1082.367676,849.253967,344.101166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.022278,656.249573,183.664932,754.165771,745.879761,181.600327,,,,,,,,,,633.919434,718.385010,194.482010,944.777649,866.143738,185.611816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,,,,1078.951782,849.065002,344.248383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.644226,656.776245,184.455124,749.423340,746.385071,181.683105,,,,,,,,,,628.432983,719.157654,195.212982,940.215088,866.200928,186.328796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,,,,,,,1076.113892,848.550842,344.831940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.292786,657.383057,184.936813,744.397644,746.672607,182.312958,,,,,,,,,,623.307861,719.787781,195.990738,935.594727,866.252319,186.683945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,,,,1072.196411,848.565796,345.441620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.049194,657.809509,184.993515,739.232361,746.843567,182.731506,,,,,,,,,,618.178162,720.359070,196.828110,931.900024,865.974854,187.219940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,,,,,,,1069.014404,848.332947,346.239075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.348755,658.656799,185.040955,734.386047,746.692261,183.104568,,,,,,,,,,613.096924,720.807373,197.433075,926.622498,866.113342,188.130951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,,,,,,,,1065.949463,847.833862,346.383484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.177429,659.472961,184.916306,729.442078,746.465271,183.541733,,,,,,,,,,608.226624,721.222107,197.223801,921.740784,865.822388,188.982254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,,,,,,,1062.325073,847.624695,346.713806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.377563,659.910461,184.804596,724.207947,746.929871,183.323502,,,,,,,,,,603.360718,721.374756,197.411652,917.483093,865.153381,190.028290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,,,,,,,1058.946777,847.165344,347.445557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.380005,660.261475,184.691452,719.482117,747.104004,184.056824,,,,,,,,,,598.320801,721.600342,197.905716,912.984985,865.008118,190.791016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,,,,,,,1055.593628,846.889282,347.892822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.382996,660.566284,184.383026,714.508789,747.505798,184.355240,,,,,,,,,,593.158630,721.671997,198.204880,907.478882,865.261108,191.924545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
