Grasp124
Date:,2025/04/24
Time:,13:13:58
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
305,550.477661,712.031250,141.143936,474.272888,644.564880,109.941399,,,,900.612122,723.912537,419.744873,788.027344,782.799683,241.885834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,550.475220,712.050232,141.117981,474.315887,644.483093,110.020081,,,,900.708130,723.976868,419.708130,788.049438,782.790039,241.909103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,550.472046,712.164368,141.064224,474.344513,644.462769,110.038094,,,,900.698120,724.032776,419.735443,788.125977,782.920044,241.878754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,550.450378,712.267639,141.121338,474.167328,644.408020,110.217506,,,,900.819763,724.034851,419.740936,788.168091,782.946655,241.862045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,550.591309,712.383301,141.058182,474.218140,644.403687,110.221397,,,,900.822815,724.096313,419.710724,788.186401,783.026733,241.890320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,550.456116,712.435669,141.110184,474.292328,644.378418,110.090508,,,,900.863647,724.195557,419.750519,788.270691,783.144226,241.731735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,550.396301,712.531616,141.140472,474.488586,644.374756,109.890991,,,,900.965027,724.211182,419.748169,788.441772,783.225769,241.635330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,550.420715,712.541138,141.129578,474.675751,644.331116,109.646469,,,,901.028381,724.252258,419.831238,788.661560,783.278625,241.635574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,550.548889,712.542969,141.061554,474.880493,644.375305,109.237595,,,,901.108337,724.259155,419.896851,788.820007,783.481750,241.615662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,550.618530,712.567688,140.926163,475.272064,644.429565,108.542732,,,,901.199585,724.312317,419.958893,789.146912,783.596069,241.609863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,550.817688,712.598450,140.810257,475.717499,644.382690,107.874413,,,,901.374146,724.292114,420.126862,789.427734,783.713928,241.590027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.574402,721.969238,122.886749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,550.935059,712.577087,140.663437,476.180573,644.273804,107.315514,,,,901.513489,724.332520,420.298309,789.562195,783.815125,241.506577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.499084,722.750366,122.468140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,551.161438,712.542114,140.467072,476.735413,644.034973,106.582069,,,,901.617615,724.284546,420.377350,789.761353,783.922852,241.508423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.214539,723.499268,121.969574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,551.435242,712.633789,140.146500,477.497650,643.643188,105.636482,,,,901.664063,724.380554,420.436127,790.041626,783.981812,241.476196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.961578,724.092407,121.788139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,551.713562,712.557739,139.709351,478.022705,643.232361,105.032021,,,,901.871948,724.374695,420.456146,790.273254,784.097534,241.530884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.535492,725.185364,122.123970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,552.057495,712.591492,139.561615,478.284271,642.879883,105.068611,,,,902.020752,724.408264,420.494690,790.604980,784.175842,241.574829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.105560,726.507629,122.419777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,552.307861,712.806458,139.271667,479.248383,642.631226,104.399315,,,,902.150024,724.403320,420.454437,790.871399,784.197205,241.655060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.966095,727.421692,122.198380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,552.621277,712.819702,139.021255,480.286499,642.440979,103.851982,,,,902.274353,724.383606,420.555695,791.280396,784.322144,241.568161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,552.855408,712.868103,138.751648,480.972900,642.203552,103.618286,,,,902.528748,724.414978,420.610168,791.636047,784.429260,241.638718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.866333,729.482788,120.406593,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,553.230591,713.055054,138.458817,481.755219,641.967590,103.466545,,,,902.667114,724.418945,420.641113,792.011292,784.647766,241.726990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.350098,730.815918,120.716576,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,553.660156,713.248230,138.055588,482.570129,641.789124,103.224968,,,,902.981628,724.425354,420.699341,792.540283,784.920288,241.710846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.806061,731.561401,119.704567,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,554.347717,713.409851,137.307297,483.423615,641.550903,102.605629,,,,903.265076,724.412292,420.659363,793.070862,785.197083,241.734894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.464752,732.689697,118.879448,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,554.670227,713.759888,136.925629,484.868927,641.667419,101.300560,,,,903.621765,724.473999,420.676849,793.699768,785.457214,241.707901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.955261,734.089539,117.955627,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,555.154297,713.872070,136.686142,485.968628,641.884888,100.312057,,,,903.905396,724.510437,420.592651,794.434387,785.715027,241.565903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.933838,734.636047,116.237213,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,555.507629,713.985718,136.335342,486.527863,642.133362,99.650917,,,,904.183533,724.635681,420.885284,795.121460,785.893921,241.374969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.315613,735.487366,115.154160,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,556.018555,714.096313,135.870224,487.244659,642.192566,98.687805,,,,904.672180,724.666504,421.088287,795.586243,786.235535,241.155685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.976929,736.447144,114.464249,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,556.542603,714.268127,135.498169,487.794342,642.428589,98.244934,,,,904.854980,724.695862,420.783203,795.997253,786.526978,240.933701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424.544312,737.910889,113.402374,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,556.971619,714.533081,135.129578,488.172241,642.945496,98.082184,,,,905.129761,724.809631,420.729736,796.737305,786.934326,240.609680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425.518768,738.527283,111.807381,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,557.553162,714.797974,134.879959,488.864258,643.154236,97.068733,,,,905.527039,724.906128,420.797668,797.440247,787.283264,240.406357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.235809,739.100586,110.482582,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,558.331177,715.135315,134.201447,489.611847,643.646729,95.830269,,,,905.821655,724.922974,420.792358,798.210693,787.513428,240.438049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.803528,740.041504,110.066689,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,558.996033,715.453674,133.844467,490.176605,644.123779,95.126976,,,,906.129150,724.967957,420.735901,798.748047,787.643677,240.312393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.441162,741.132080,109.298820,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,559.504333,715.829102,133.437653,490.603455,644.598511,94.796173,,,,906.451538,725.018738,420.807861,799.458740,787.758484,240.255753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.632843,741.606628,107.729507,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,560.035278,716.256104,133.048264,490.872803,644.948669,94.709038,,,,906.784058,725.160217,420.421906,800.188599,787.894531,240.126221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.356476,742.322510,106.375465,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,561.363586,716.874084,132.253189,491.186066,645.369568,94.848351,,,,907.093384,725.272522,420.141815,800.841675,788.052673,239.975037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.836365,743.255676,106.096016,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,561.704590,717.170898,131.969360,491.806763,645.780396,94.567734,,,,907.569763,725.246704,420.017609,801.548889,788.442505,239.486649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.765228,743.855835,105.498177,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,562.357971,717.435425,131.816879,492.698059,646.216187,93.789589,,,,907.791931,725.431763,419.751434,802.290039,788.688599,239.362961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.744629,744.267273,104.480705,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,563.058167,717.855408,131.179642,493.501068,646.706787,93.089195,,,,908.063416,725.536011,419.605225,803.017456,789.031860,239.065308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.608826,744.652832,103.571022,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,563.756653,718.177490,130.464569,494.418365,647.120789,92.189369,,,,908.260803,725.674683,419.455536,803.729736,789.316589,238.804459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432.671082,745.676575,103.643715,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,564.241882,718.476196,130.117172,495.577118,647.577820,91.041542,,,,908.445129,725.779480,419.369934,804.215576,789.714905,238.600098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.405121,745.902344,102.555557,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,564.836670,718.874817,129.752350,496.535370,648.145630,90.251541,,,,908.594299,725.915222,419.193024,804.665466,789.969666,238.383011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.704498,745.965820,101.295761,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,565.697754,719.225647,129.404404,497.411194,648.454468,89.251091,,,,908.968994,726.009521,419.229187,805.526428,790.303528,238.159119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.621185,746.230164,100.606514,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,566.433105,719.514038,128.985718,498.086273,648.837280,88.703568,,,,909.174316,726.099915,419.240570,806.271423,790.628845,238.005219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.962921,746.669373,100.699463,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,567.254456,719.957092,128.377701,498.876373,649.109924,87.821922,,,,909.787292,726.127747,419.290680,806.989685,790.845825,237.858948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.601959,747.458862,100.277412,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,568.037109,720.161438,127.760719,499.360413,649.561340,87.177719,,,,910.286987,726.207886,419.111664,807.554382,791.070801,237.850418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.401154,747.621460,99.145355,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,568.698486,720.274902,127.303658,499.751099,650.137756,86.607246,,,,910.831055,726.281616,418.945679,807.989563,791.265137,237.698273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.139160,747.716125,98.426086,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,569.399658,720.441772,127.055672,500.229370,650.797424,85.716599,,,,911.284790,726.367493,418.810852,808.604553,791.384399,237.505219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.829559,747.818848,98.003822,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,570.230652,720.781860,126.462784,500.631134,651.503052,85.044083,,,,911.691040,726.384583,418.799286,809.264404,791.437988,237.261597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.616699,747.833252,97.196808,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,570.734680,720.967163,126.156563,501.102295,652.119568,84.176468,,,,911.969055,726.469055,418.766785,810.260803,791.251465,237.269485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.044403,747.443909,94.978737,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,571.390442,721.234314,125.711365,501.597656,652.566833,83.345421,,,,912.444092,726.499878,418.646393,811.233215,791.440369,236.892654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.633789,747.556763,94.142982,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,572.164307,721.409912,125.296013,502.461273,652.939819,82.341187,,,,912.608032,726.529419,418.766052,811.882751,791.798828,236.761536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441.836487,747.531067,94.016663,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,572.855835,721.552734,125.075096,503.410706,653.464050,81.670532,,,,912.803650,726.545654,418.882111,812.583069,792.056396,236.859009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.590637,747.737061,93.365753,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,573.621277,721.979675,124.806435,504.739990,654.022766,80.620064,,,,913.120056,726.526794,419.092285,813.204590,792.230652,236.834183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.617767,747.320129,92.217255,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,574.560547,722.411743,124.363518,505.726318,654.293335,80.162041,,,,913.463623,726.457581,419.295471,814.174805,792.411011,236.898865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.864594,747.244385,90.711090,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,575.562012,722.858765,123.968498,506.671143,654.560120,79.736664,,,,913.584167,726.481506,419.334442,815.035706,792.674500,236.663177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.808441,746.873840,89.154747,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,576.302917,723.144836,123.592529,507.529572,654.940918,78.936554,,,,913.766235,726.378601,419.354004,816.174133,792.841980,236.204437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.876068,746.936218,88.019508,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,577.188660,723.370850,123.386887,508.089294,655.757690,78.500275,,,,914.381470,726.227966,419.379395,817.409424,792.923157,236.072479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.974579,747.002258,87.318192,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,578.394043,723.635803,123.113983,508.910675,656.730286,78.336166,,,,914.486145,726.197571,419.263550,818.433044,793.192200,236.314346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.480835,746.868774,85.773735,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,579.933777,724.082947,122.744247,509.548615,657.484497,77.937614,,,,914.935852,726.020569,419.749817,819.539001,793.781433,236.090652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.765411,747.302673,84.398155,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,580.928101,724.514648,122.499168,510.415863,658.109680,77.603127,,,,915.396790,725.920105,419.983337,820.897400,793.991394,235.737259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.830444,747.605835,83.228058,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,581.584290,724.881775,122.579956,511.735077,658.529114,76.988533,,,,915.740540,725.791748,420.116333,822.227905,794.137695,235.288712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,583.040588,725.476746,122.375298,513.402344,659.122803,76.525215,,,,916.180908,725.639038,420.331238,824.027893,794.196594,235.376480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454.686035,748.067871,81.532684,,,,,,,,,,,,,,,,,,,,,,,,
366,584.864319,725.952148,122.080986,514.596313,659.920715,76.595177,,,,916.513184,725.500244,420.580627,825.606323,794.348572,235.357910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,456.443451,748.448303,81.215912,,,,,,,,,,,,,,,,,,,,,,,,
367,586.211487,726.325562,121.841408,515.061401,661.250488,76.113556,,,,916.798340,725.478088,420.894684,826.709534,794.736084,234.986008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,587.762329,726.751465,121.598412,516.008972,662.307861,75.992691,,,,917.041931,725.477966,421.003876,828.442200,795.011353,234.896652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,589.458008,727.256653,121.500992,517.435974,662.811707,76.516930,,,,917.317871,725.458557,421.021057,830.589905,795.368103,234.946594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
