Grasp116
Date:,2025/04/23
Time:,14:05:38
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
334,545.869446,717.183044,86.793098,474.049835,642.936890,69.171761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.964783,809.175598,236.110001,,,,873.643555,802.812927,367.727112,422.219421,715.852173,89.482147,,,,,,
335,545.869324,717.192139,86.750275,474.010559,642.946594,69.197540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.096741,808.876587,236.224594,,,,873.901245,802.628723,367.452850,422.219971,715.901550,89.520821,,,,,,
336,545.858154,717.187805,86.653664,474.001099,642.949951,69.204826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.943481,808.939636,236.019333,,,,874.000305,802.566772,367.259125,422.207458,715.865967,89.523987,,,,,,
337,545.875366,717.188660,86.637360,474.063171,642.963867,69.198486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.020935,808.666626,236.106308,,,,873.946167,802.493347,367.176361,422.170380,715.837158,89.510818,,,,,,
338,545.881775,717.177856,86.594635,474.053772,642.943848,69.178154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.996033,808.518311,236.062180,,,,873.929810,802.567139,367.218567,422.168915,715.916260,89.490776,,,,,,
339,545.891907,717.181885,86.464188,474.056488,643.018738,69.155411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.880005,808.539673,236.095322,,,,873.764709,802.508179,367.226013,422.139282,715.948914,89.510048,,,,,,
340,545.908569,717.189331,86.437447,474.060883,643.039429,69.145103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.837646,808.441406,236.040604,,,,873.619263,802.480835,367.239136,,,,,,,,,
341,545.886169,717.182739,86.399925,473.993347,643.055969,69.082764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.793396,808.350952,236.043121,,,,873.589355,802.482605,367.258179,,,,422.179016,715.935059,89.350945,,,
342,545.958252,717.171082,86.301193,473.982727,643.059875,69.070107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.807922,808.244629,236.020508,,,,873.642822,802.392029,367.236237,,,,422.120880,715.967224,89.507172,,,
343,545.983398,717.174500,86.203735,474.065765,643.042908,68.935738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.820618,808.146912,235.983887,,,,873.590759,802.362671,367.239349,,,,422.116211,715.950806,89.457268,,,
344,545.998291,717.167786,86.149841,474.084381,643.052368,68.920311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.813293,808.028809,235.960434,,,,873.526062,802.369751,367.214844,,,,422.185883,715.943787,89.310753,,,
345,545.972107,717.192078,86.169647,474.276825,643.173584,68.527046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.829163,808.006592,235.947525,,,,873.520935,802.285034,367.198273,,,,422.090088,715.963257,89.188217,,,
346,546.019592,717.069580,86.126854,474.143707,643.089111,68.770157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.858032,807.831177,235.888458,,,,873.484436,802.255432,367.220825,,,,421.965698,715.895569,89.008102,,,
347,546.011169,717.037048,86.007965,474.022888,643.024963,68.825073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.761047,807.812622,235.945984,,,,873.417358,802.177185,367.234436,,,,421.876831,715.886169,88.748573,,,
348,545.916809,717.114563,85.986359,474.271271,643.184204,68.307014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.793884,807.606934,235.925568,,,,873.414551,802.159058,367.236145,,,,,,,,,
349,545.993042,717.093872,85.909683,474.348816,643.244934,68.170128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.911682,807.468018,235.904373,,,,873.462891,802.142151,367.327911,,,,,,,,,
350,546.091919,717.076721,85.769035,474.331085,643.222778,68.171738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.984558,807.359314,235.836533,,,,873.462891,802.140625,367.353485,,,,,,,,,
351,546.102600,717.082336,85.702293,474.321747,643.245850,68.053284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.014526,807.257629,235.779984,,,,873.464783,802.053162,367.334198,,,,,,,,,
352,546.022156,717.148499,85.846512,474.354584,643.205933,68.013237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.076599,807.188110,235.865082,,,,873.500549,802.030884,367.368103,,,,,,,,,
353,545.975098,717.115051,85.824097,474.378296,643.214233,67.985870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.960815,807.171753,235.920639,,,,873.513245,801.950562,367.313599,,,,,,,,,
354,546.040466,717.074890,85.703827,474.348114,643.153992,67.918427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.002258,806.984802,235.942703,,,,873.308228,801.952148,367.431549,,,,,,,,,
355,546.007813,717.087524,85.649628,474.358551,643.212952,67.842850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.097046,806.808777,235.913467,,,,873.251587,801.876587,367.546478,,,,,,,,,
356,545.986511,717.007141,85.656784,474.487213,643.170471,67.856644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.106995,806.727966,235.853500,,,,873.240173,801.851624,367.597931,,,,,,,,,
357,546.095032,716.924744,85.544785,474.097168,642.980896,68.247574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.127502,806.625549,235.895569,,,,873.216370,801.781311,367.669128,,,,,,,,,
358,546.123291,716.839661,85.518021,473.982819,642.928589,68.428169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.189026,806.484314,235.878235,,,,873.183411,801.688904,367.813202,,,,,,,,,
359,546.069153,716.854675,85.530663,474.190704,643.052429,67.978012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.167358,806.355103,235.892319,,,,872.993408,801.712097,367.998260,,,,,,,,,
360,546.011414,716.879639,85.570473,474.344360,643.158020,67.694885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.117859,806.290955,236.003174,,,,873.051453,801.603821,368.023560,,,,,,,,,
361,546.077881,716.845032,85.568726,474.110199,643.002441,68.133278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.123230,806.145508,236.034409,,,,873.015625,801.613098,368.011780,,,,,,,,,
362,546.080872,716.861450,85.470543,474.134521,643.109375,67.953247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.885498,806.101074,236.227707,,,,873.013245,801.543213,368.108398,,,,,,,,,
363,546.083923,716.866943,85.439224,474.190369,643.166565,67.740883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.694397,806.054199,236.400452,,,,872.924744,801.521301,368.174347,,,,,,,,,
364,546.006714,716.911377,85.520134,474.284912,643.203125,67.565918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.622742,805.960510,236.533539,,,,873.062622,801.432556,368.351898,,,,,,,,,
365,545.983826,716.891052,85.486176,474.235107,643.176636,67.626770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.552612,805.963318,236.697083,,,,873.108765,801.416016,368.368256,,,,,,,,,
366,545.973816,716.897949,85.465981,474.258301,643.153198,67.607620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.436096,805.871643,236.812775,,,,873.013000,801.361755,368.401123,,,,,,,,,
367,545.903076,716.939575,85.505669,474.177979,643.126587,67.736961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.236633,805.779480,236.869415,,,,873.068054,801.326294,368.387482,,,,,,,,,
368,545.960266,716.900452,85.463982,474.225067,643.170776,67.637985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.174683,805.659912,237.016586,,,,873.099731,801.323608,368.359070,,,,,,,,,
369,545.953796,716.907227,85.448364,474.148254,643.190979,67.502075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.184692,805.550720,237.086655,,,,873.167847,801.309631,368.325378,,,,,,,,,
370,545.937683,716.921021,85.484276,474.134155,643.194275,67.483765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.944946,805.389893,237.343582,,,,873.199219,801.229797,368.358276,,,,,,,,,
371,545.916382,716.951050,85.583366,474.147675,643.186768,67.465202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.910767,805.346069,237.524170,,,,873.096497,801.251099,368.407959,,,,,,,,,
372,545.960571,716.888062,85.450684,474.252472,643.195251,67.565773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.906189,805.277466,237.523727,,,,873.200989,801.138794,368.359436,,,,,,,,,
373,546.023193,716.773560,85.361725,474.207916,643.223633,67.666481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.783875,805.218140,237.564590,,,,873.274902,801.095642,368.334503,,,,,,,,,
374,546.028564,716.854492,85.385696,474.127319,643.138977,67.557281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.765198,805.138977,237.563187,,,,873.298523,801.093811,368.323059,,,,,,,,,
375,545.966736,716.818604,85.405815,474.125641,643.172729,67.503777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.812683,805.139221,237.616089,,,,873.376343,801.013062,368.269196,,,,,,,,,
376,545.972839,716.882446,85.437714,474.139282,643.195251,67.487030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.796204,805.055786,237.648636,,,,873.438416,800.962524,368.236572,,,,,,,,,
377,545.979004,716.896851,85.439842,474.253754,643.191406,67.524338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.816162,804.999207,237.633575,,,,873.056702,801.160339,368.385681,,,,,,,,,
378,545.948181,716.815552,85.420815,474.170532,643.185120,67.469345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.830994,804.932800,237.597488,,,,873.369995,800.922180,368.293518,,,,,,,,,
379,546.019043,716.777588,85.339912,474.225372,643.130981,67.549515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.911255,804.937622,237.571655,,,,873.541931,800.865662,368.231018,,,,,,,,,
380,546.019836,716.890930,85.353844,474.259186,643.169922,67.549271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,773.907532,804.940369,237.601135,,,,873.676941,800.841431,368.172638,,,,,,,,,
381,546.006287,716.912659,85.375679,474.158142,643.184265,67.452232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.008240,804.845032,237.590546,,,,873.701721,800.757874,368.139801,,,,,,,,,
382,546.032898,716.881470,85.336899,474.108185,643.154785,67.482422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.112793,804.772461,237.557327,,,,873.723328,800.728577,368.127289,,,,,,,,,
383,546.156860,716.738525,85.209831,473.879883,643.003052,67.924431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.102844,804.803101,237.523315,,,,873.652832,800.766724,368.155426,,,,,,,422.444977,715.907166,85.277672
384,546.021240,716.896240,85.331383,474.191589,643.107300,67.666847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.083496,804.817505,237.529419,,,,873.684021,800.698853,368.133972,,,,,,,422.527893,715.927185,85.171028
385,545.985352,716.859009,85.398239,474.335815,643.197693,67.457794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.047974,804.786621,237.578598,,,,873.830017,800.644897,368.069794,,,,,,,422.529053,715.909058,85.128578
386,546.127563,716.752197,85.258934,473.994446,643.010864,67.768684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.078735,804.648254,237.533646,,,,873.785522,800.636780,368.028046,,,,,,,422.494263,715.917480,85.050797
387,546.123535,716.873413,85.139091,474.098877,643.068237,67.553688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.095276,804.650940,237.520264,,,,873.864441,800.555115,368.024048,,,,,,,422.414886,715.956299,85.022835
388,546.048706,716.930298,85.173790,474.275848,643.176392,67.375801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.155701,804.619629,237.519150,,,,873.877869,800.532471,367.993164,,,,,,,422.412018,715.951477,84.991409
389,546.050415,716.913513,85.194908,474.211456,643.146851,67.345695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.162964,804.502808,237.445801,,,,873.906921,800.404663,367.943604,,,,,,,422.415436,715.956482,85.019440
390,546.059448,716.905518,85.190781,474.150604,643.057678,67.311996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.212891,804.488708,237.443726,,,,873.848938,800.400635,367.928650,,,,,,,422.419617,715.948486,84.994408
391,546.063416,716.905518,85.184746,474.137177,643.107483,67.271240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.178955,804.489807,237.425262,,,,873.935852,800.279541,367.959717,,,,,,,422.431641,715.944702,84.970413
392,546.138000,716.879578,85.073837,474.000427,642.982849,67.686218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.270142,804.409180,237.481644,,,,873.901123,800.203308,367.965820,,,,,,,422.415588,715.957336,85.017708
393,546.097107,716.891968,85.112541,474.114624,643.057312,67.495888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.322388,804.476074,237.332474,,,,873.965881,800.161194,367.937134,,,,,,,422.399384,715.960876,85.051109
394,546.072693,716.840027,85.128769,474.236023,643.162842,67.147331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.384277,804.239136,237.369995,,,,873.998108,800.097595,367.967102,,,,,,,422.402771,715.951599,85.015274
395,546.107849,716.899109,85.112633,474.222626,643.148743,67.245041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.386963,804.244690,237.389786,,,,874.062073,799.972168,367.939331,,,,,,,422.404785,715.958618,85.032181
396,546.089722,716.930237,85.119446,474.184296,643.162964,67.220161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.506287,804.132568,237.416931,,,,874.178101,799.928711,367.894318,,,,,,,422.402802,715.960083,85.045509
397,546.153503,716.925903,85.077988,474.185364,643.139771,67.218277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.546692,804.093506,237.419556,,,,874.160400,799.857910,367.860504,,,,,,,422.414886,715.948975,85.000244
398,546.163025,716.803894,85.058212,473.950500,642.914612,67.667221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.567627,804.086243,237.403961,,,,874.136353,799.763062,367.854401,,,,,,,422.411652,715.957458,85.022324
399,546.127319,716.803772,85.080849,474.089600,643.047546,67.400902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.604065,804.002075,237.334824,,,,874.147949,799.658813,367.837494,,,,,,,422.396118,715.962097,85.050865
400,546.123291,716.804138,85.060303,474.185211,643.063416,67.228188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.525757,803.966309,237.362366,,,,874.213318,799.639771,367.826324,,,,,,,422.386658,715.963257,85.064590
401,546.056946,716.924744,85.109604,474.278198,643.181091,67.088463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.650818,803.838074,237.330566,,,,874.275146,799.549194,367.784393,,,,,,,422.393860,715.960938,85.057793
402,546.039185,716.859558,85.120567,474.258972,643.115234,67.101974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.723328,803.798523,237.295105,,,,874.437195,799.470642,367.631165,,,,,,,422.441559,715.966736,85.007538
403,546.112915,716.803406,85.069771,474.190063,643.040039,67.185196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.798401,803.710083,237.312698,,,,874.505188,799.373657,367.533630,,,,,,,422.469055,715.964966,84.969193
404,546.140564,716.799011,85.039650,474.164642,643.032593,67.261711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.034851,803.429077,237.401352,,,,874.640808,799.218018,367.502167,,,,,,,422.449280,715.944885,84.949532
405,546.138977,716.803223,85.039360,474.186249,643.102173,67.175613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.273926,803.352051,237.251251,,,,874.521484,799.136536,367.532928,,,,,,,422.438354,715.942322,84.957718

