Grasp64
Date:,2025/04/22
Time:,16:05:33
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
64,1074.179565,858.327759,286.154083,,,,912.936279,792.593567,104.900589,,,,1107.103638,880.579529,492.299774,,,,,,,,,,,,,874.728821,705.530151,128.355972,,,,,,,774.561707,766.280823,99.609734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,1074.173584,858.102417,286.182068,,,,912.553589,791.962219,105.472321,,,,1107.060059,880.466431,492.155762,,,,,,,,,,,,,874.965454,704.276367,128.935074,,,,,,,774.287354,764.952393,100.682777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,1074.186035,857.838196,286.211945,,,,912.476929,791.086792,105.588448,,,,1107.011963,880.347473,492.026947,,,,,,,,,,,,,874.958923,703.143677,129.465698,,,,,,,773.816162,763.798157,101.847679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1074.121216,857.496521,286.133820,,,,912.487244,790.158020,105.696495,,,,1107.003174,880.143921,491.924896,,,,,,,,,,,,,875.284302,701.651428,130.032654,,,,,,,773.436340,762.091125,102.418983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,1073.917603,856.976685,286.246063,,,,912.787781,788.907288,105.799812,,,,1106.929321,879.989990,491.769623,,,,,,,,,,,,,875.533020,700.656921,130.104416,,,,,,,773.659607,760.688904,102.293068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,1073.714111,856.402100,286.277985,,,,912.639221,787.838867,106.012306,,,,1106.857300,879.799683,491.634186,,,,,,,,,,,,,876.558960,699.095337,131.121445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,1073.498901,855.814636,286.141815,,,,912.374023,786.464478,106.406395,,,,1106.723877,879.569275,491.503967,,,,,,,,,,,,,876.206909,698.134460,131.773590,,,,,,,,,,773.855225,757.649414,103.577820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,1073.380981,855.224243,286.016357,,,,911.758911,785.251099,106.816788,,,,1106.495850,879.460510,491.287537,,,,,,,,,,,,,876.060059,697.510742,132.754730,,,,,,,,,,773.657104,756.620544,104.249870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,1073.203491,854.601624,285.860199,,,,911.286499,784.372253,106.994469,,,,1106.272827,879.193970,491.044739,,,,,,,,,,,,,876.346863,696.439392,132.542847,,,,,,,,,,773.648132,755.324280,104.521957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,1073.164307,854.132996,286.112000,,,,911.471130,783.394897,106.817421,,,,1106.164063,878.959106,490.953796,,,,,,,,,,,,,876.833862,694.932495,132.712616,,,,,,,,,,773.451843,753.964050,104.791702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,1072.979492,853.767029,286.181854,,,,911.610168,782.392578,106.747971,,,,1105.959961,878.799927,490.630981,,,,,,,,,,,,,877.756042,693.953918,132.706894,,,,,,,,,,773.074158,753.079285,105.252281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,1072.909546,853.035767,286.474457,,,,911.908203,781.612427,106.874077,,,,1105.763672,878.541077,490.487488,,,,,,,,,,,,,878.066956,692.643127,132.972946,,,,,,,,,,773.281433,751.449829,106.005119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,1072.804688,852.400757,286.399292,,,,910.814209,780.978149,107.693001,,,,1105.589844,878.333313,490.397491,,,,,,,,,,,,,877.612305,692.062195,133.759354,,,,,,,,,,773.372498,749.896484,106.603241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,1072.727783,851.748657,286.218079,,,,910.326782,779.713074,107.806816,,,,1105.447632,878.145386,490.196838,,,,,,,,,,,,,877.699951,690.867798,133.915283,,,,,,,,,,773.211060,748.998047,106.998970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,1072.508057,850.894226,285.919922,,,,910.066650,778.419189,107.634262,,,,1105.214844,877.812805,490.024658,,,,,,,,,,,,,877.696289,689.831726,133.964233,,,,,,,,,,773.027893,748.011169,106.629715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,1072.793579,850.012146,285.444427,,,,910.031433,777.525269,107.690941,,,,1104.952515,877.492065,489.848083,,,,,,,,,,,,,877.736450,688.711487,134.193085,,,,,,,,,,772.540588,746.826538,106.705772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,1072.808228,849.639343,284.823669,,,,909.922607,776.682800,107.832268,,,,1104.877808,876.774780,489.457550,,,,,,,,,,,,,878.026367,687.128906,134.652725,,,,,,,,,,771.915833,745.947571,107.091042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,1072.455200,849.086365,284.562683,,,,909.794189,775.560059,107.927193,,,,1104.691650,876.372498,489.289703,,,,,,,,,,,,,877.977417,685.990723,135.081406,,,,,,,,,,771.371765,744.845886,107.234764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,1072.052368,848.201782,284.668762,,,,909.927979,774.309387,107.877686,,,,1104.096802,875.759705,489.287231,,,,,,,,,,,,,878.276489,684.784180,135.632324,,,,,,,,,,771.346069,743.436340,107.425377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,1071.628662,847.461670,284.578156,,,,909.724548,773.327820,108.059074,,,,1103.689453,875.105408,489.089172,,,,,,,,,,,,,878.453308,683.806702,135.630569,,,,,,,,,,771.514832,742.103149,107.516510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,1071.472168,846.829956,284.533295,,,,909.230896,772.478210,108.177605,,,,1103.504028,874.394592,488.763062,,,,,,,,,,,,,878.162048,683.089844,135.467499,,,,,,,,,,771.324707,741.118347,107.472328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,1071.326416,846.381042,284.388916,,,,908.723877,771.294739,107.982567,,,,1103.242920,874.113525,488.438843,,,,,,,,,,,,,878.510193,682.034363,134.981216,,,,,,,,,,770.931641,739.800842,107.488449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,1071.213135,846.054810,284.295074,,,,908.473877,770.092102,107.827209,,,,1102.805420,873.889526,488.162323,,,,,,,,,,,,,878.801758,680.585327,134.314728,,,,,,,,,,770.837280,738.452087,107.456100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,1071.108765,845.520752,284.038513,,,,908.300781,769.361572,107.458176,,,,1102.499512,873.573181,488.159027,,,,,,,,,,,,,878.455078,679.668274,134.510117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,1070.971802,844.720215,283.790070,,,,907.765381,768.933105,107.769508,,,,1102.477783,874.272705,488.080933,,,,,,,,,,,,,878.522095,678.295654,134.251892,,,,,,,,,,,,,769.794617,736.369507,107.171463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,1070.604492,843.846375,283.485931,,,,907.084473,768.154541,108.187706,,,,1102.305298,874.326904,488.023773,,,,,,,,,,,,,878.451294,677.204895,134.079697,,,,,,,,,,,,,769.765747,735.282288,106.717537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,1070.152222,843.002319,283.113098,,,,906.613953,767.106506,108.463028,,,,1101.800415,873.550903,487.906860,,,,,,,,,,,,,878.298462,676.278259,133.726379,,,,,,,,,,,,,768.996033,734.792908,106.752609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,1069.838013,842.439209,283.014221,,,,905.926147,766.144043,108.415588,,,,1101.385376,872.973511,487.657288,,,,,,,,,,,,,878.220947,675.062195,133.705063,,,,,,,,,,,,,768.626343,733.800659,107.215286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1069.338501,842.135376,283.023346,,,,905.440979,765.285461,108.244583,,,,1101.024902,871.887329,487.541779,,,,,,,,,,,,,877.902710,673.978149,133.820343,,,,,,,,,,,,,768.372192,732.821167,107.270744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,1069.059692,841.690979,282.977356,,,,905.436890,764.379944,107.967712,,,,1100.968018,871.272461,487.310394,,,,,,,,,,,,,877.868896,673.058411,133.887314,,,,,,,,,,,,,768.079773,731.711853,107.000069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,1068.758057,841.128418,282.669220,,,,905.320801,763.430664,107.819786,,,,1100.986328,871.024353,487.199707,,,,,,,,,,,,,878.232605,671.790283,133.454071,,,,,,,,,,,,,767.640503,730.836914,106.836304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1068.504639,840.426941,282.445953,,,,905.098816,762.415771,107.786827,,,,1100.740356,870.765381,486.965149,,,,,,,,,,,,,878.482361,670.134338,133.267487,,,,,,,,,,,,,767.221741,730.314941,106.636795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,1068.119995,839.792725,282.321320,,,,904.999329,761.113037,107.559944,,,,1100.496338,870.670837,486.777496,,,,,,,,,,,,,878.486633,669.059448,132.767883,,,,,,,,,,,,,767.054260,729.472839,106.529419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,1067.786743,839.229370,282.014618,,,,904.415100,760.207092,107.643738,,,,1099.969971,870.395386,486.661530,,,,,,,,,,,,,878.168945,668.497375,131.810440,,,,,,,,,,,,,766.957153,728.532593,106.347221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,1067.446167,838.838684,281.916290,,,,903.800415,759.327942,107.821259,,,,1099.530151,870.038452,486.612885,,,,,,,,,,,,,877.656189,667.460938,131.148499,,,,,,,,,,,,,766.520752,727.903748,106.150307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1067.018433,838.161865,281.788269,,,,903.161743,758.414124,107.957077,,,,1098.423096,869.714417,486.637878,,,,,,,,,,,,,877.272217,666.765137,130.837341,,,,,,,,,,,,,766.172363,727.483337,106.209190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1066.659546,837.454346,281.597382,,,,902.916443,757.729309,107.673813,,,,1098.110474,869.191833,486.260254,,,,,,,,,,,,,876.856567,665.905212,131.061722,,,,,,,,,,,,,765.697205,727.094543,106.012283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1066.369263,836.727722,281.295959,,,,902.859985,757.235413,107.601974,,,,1097.979126,868.780396,485.918579,,,,,,,,,,,,,876.658142,664.762268,130.987991,,,,,,,,,,,,,765.287537,726.481201,105.790237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1066.082275,836.253906,281.095490,,,,902.777771,756.499878,107.503548,,,,1097.273193,868.544739,486.271759,,,,,,,,,,,,,876.571289,663.772400,130.745834,,,,,,,,,,,,,764.827454,725.794922,105.952682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,1065.934814,835.767334,281.082275,,,,902.566345,755.674133,107.525871,,,,1097.501465,867.889526,486.088196,,,,,,,,,,,,,876.551453,662.990784,130.505402,,,,,,,,,,,,,764.536377,725.136108,105.984871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1065.758789,835.287964,280.906982,,,,902.283386,754.901794,107.650795,,,,1097.820923,867.476318,485.669342,,,,,,,,,,,,,876.571655,662.137695,130.067780,,,,,,,,,,,,,764.177917,724.683594,105.868279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1065.547119,834.855835,280.794159,,,,901.826721,754.211243,107.759277,,,,1097.778198,867.258179,485.399139,,,,,,,,,,,,,876.399353,661.382690,129.733505,,,,,,,,,,,,,763.779541,724.225769,105.748505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,1065.227783,834.293640,280.717499,,,,901.246155,753.529663,107.391350,,,,1097.433716,867.053467,485.347382,,,,,,,,,,,,,876.043884,660.884094,129.108566,,,,,,,,,,,,,763.354736,723.993896,105.633583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,1064.915039,833.799805,280.449524,,,,900.961487,752.854797,107.213783,,,,1096.948242,866.839722,485.350616,,,,,,,,,,,,,875.868408,659.997864,128.902939,,,,,,,,,,,,,762.938354,723.680786,105.531784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,1064.551514,833.170471,280.500824,,,,900.716736,752.251770,107.101845,,,,1096.430298,866.614380,485.254517,,,,,,,,,,,,,875.778259,659.119324,128.798401,,,,,,,,,,,,,762.688538,723.233398,105.385002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,1064.241943,832.447937,280.502014,,,,900.699707,751.600464,106.751999,,,,1095.751953,866.364746,484.736359,,,,,,,,,,,,,875.475037,658.459961,128.662994,,,,,,,,,,,,,762.393982,722.711609,104.988358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,1064.073730,831.843506,280.268646,,,,900.729675,751.047607,106.383240,,,,1095.111816,866.015015,484.978760,,,,,,,,,,,,,874.929321,657.829468,128.581421,,,,,,,,,,,,,762.069092,722.229187,104.720055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,1063.948853,831.460388,280.144897,,,,900.519714,750.567871,106.304291,,,,1094.593994,865.559448,484.965637,,,,,,,,,,,,,874.439514,658.436279,128.515732,,,,,,,,,,,,,761.721680,721.613831,104.535294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,1063.851440,831.227356,279.893005,,,,900.309082,750.158752,106.129898,,,,1094.506470,865.364929,484.700317,,,,,,,,,,,,,873.891052,657.248047,128.009796,,,,,,,,,,,,,761.524719,721.180664,104.402176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,1063.547241,830.936523,279.488892,,,,900.017761,749.586243,106.084114,,,,1094.276855,865.105957,484.472046,,,,,,,,,,,,,874.156738,656.147034,126.950874,,,,,,,,,,,,,761.374695,720.845215,104.228729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,1063.221069,830.488953,279.205261,,,,899.669678,749.096130,106.031410,,,,1094.251831,864.771729,484.218842,,,,,,,,,,,,,874.404236,655.150024,125.980797,,,,,,,,,,,,,761.392273,720.462830,104.221031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,1063.029907,829.874512,279.133575,,,,899.297852,748.524536,105.938705,,,,1094.081787,864.495605,484.026367,,,,,,,,,,,,,874.131836,654.604492,125.801575,,,,,,,,,,,,,761.152832,720.090698,103.921974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,1062.698120,829.347900,279.114258,,,,898.744385,747.909790,105.578285,,,,1093.874756,864.190674,483.847900,,,,,,,,,,,,,874.223328,654.092773,125.449722,,,,,,,,,,,,,760.859741,719.601990,103.562904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,1062.405518,829.004150,278.639526,,,,898.328125,747.524048,105.449913,,,,1093.498291,863.912659,483.866821,,,,,,,,,,,,,874.060974,654.274475,125.198135,,,,,,,,,,,,,760.679199,719.056091,103.081512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,1062.092163,828.486145,278.772949,,,,897.979614,747.098999,105.381073,,,,1093.155640,863.694458,483.924042,,,,,,,,,,,,,873.740234,653.642761,124.294731,,,,,,,,,,,,,760.697510,718.546143,102.686867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,1061.723389,828.040039,278.904663,,,,897.654785,746.780029,105.355927,,,,1092.929688,863.581909,483.771210,,,,,,,,,,,,,873.765686,652.511475,122.964867,,,,,,,,,,,,,760.653015,718.072815,102.376183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,1061.417725,827.747803,278.898926,,,,897.555969,746.494873,105.293488,,,,1092.815918,863.313965,483.627930,,,,,,,,,,,,,873.304382,651.897217,121.987343,,,,,,,,,,,,,760.630249,717.503845,102.059319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,1061.051147,827.692078,278.901947,,,,897.448303,746.306641,105.264473,,,,1092.445801,863.108948,483.616028,,,,,,,,,,,,,872.905212,651.353577,121.591248,,,,,,,,,,,,,761.201599,716.700745,101.392052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,1060.726929,827.498291,278.914124,,,,897.451172,745.916321,105.166397,,,,1092.415161,862.990112,483.345215,,,,,,,,,,,,,872.308838,650.776428,121.597481,,,,,,,,,,,,,761.476013,716.131958,100.899345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,1060.463135,827.259277,278.905518,,,,897.315918,745.487183,104.982819,,,,1092.007080,862.729187,482.979919,,,,,,,,,,,,,872.189148,650.573425,121.097565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,1060.144653,827.070923,278.857300,,,,897.153992,745.070007,105.015015,,,,1091.548096,862.455505,482.851624,,,,,,,,,,,,,872.063782,650.289185,120.616302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,1059.980591,826.729614,278.774231,,,,896.906616,744.750793,105.000778,,,,1091.403564,862.236450,482.885681,,,,,,,,,,,,,872.170105,649.682495,119.633873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,1059.650146,826.385864,278.394592,,,,897.071777,744.443115,104.663834,,,,1091.243652,862.035034,482.765137,,,,,,,,,,,,,872.459534,648.692200,118.411438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,1059.295288,826.009888,278.020264,,,,896.872864,744.019592,104.106453,,,,1091.280273,861.789368,482.512421,,,,,,,,,,,,,872.266479,648.042786,117.489853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,1058.898438,825.614624,277.510986,,,,897.242920,743.405518,103.328758,,,,1091.359863,861.523193,482.290131,,,,,,,,,,,,,871.906006,647.662109,116.930801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,1058.507690,825.258545,277.395142,,,,896.426575,743.370789,103.468834,,,,1091.097778,861.398499,482.109955,,,,,,,,,,,,,871.878845,647.636475,116.583321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
