Grasp30
Date:,2025/04/16
Time:,10:56:10
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
215,,,,667.265747,706.723328,194.970627,,,,591.594666,649.304626,158.447281,972.250488,773.988647,431.839722,,,,,,,,,,,,,,,,,,,921.836853,811.533813,270.168793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,662.830505,707.301270,194.528641,,,,586.642151,649.827148,158.100662,969.229797,773.817993,432.460480,,,,,,,,,,,,,,,,,,,917.825745,811.211304,270.872620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,658.322449,707.809509,194.084763,,,,581.956116,650.224365,157.425201,967.479736,772.901794,432.648193,,,,,,,,,,,,,,,,,,,913.500793,810.685913,271.123047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,654.347961,707.759460,193.581558,,,,577.931580,650.893433,156.603790,964.436768,772.716919,432.952148,,,,,,,,,,,,,,,,,,,909.826538,810.014160,271.963440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,650.486206,707.957520,192.744019,,,,573.565247,651.353943,155.967758,962.341736,772.033203,433.186859,,,,,,,,,,,,,,,,,,,905.518494,809.880554,272.423340,,,,,,,,,,,,,,,,,,,,,,,,,,,,527.516663,729.064941,166.853546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,646.027527,708.705444,192.177109,,,,569.291504,651.587830,155.158844,959.732849,771.656006,433.239594,,,,,,,,,,,,,,,,,,,902.101746,808.911743,273.037292,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.147827,729.709045,166.193192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,641.851379,708.894775,191.871017,,,,565.344604,652.095459,154.407623,956.839966,771.271118,433.888947,,,,,,,,,,,,,,,,,,,898.210754,808.361511,273.726746,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.027222,730.052124,165.641235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,638.187988,708.743347,191.121933,,,,561.411865,652.459229,153.734512,955.271912,770.443176,433.991547,,,,,,,,,,,,,,,,,,,894.031677,807.825562,274.119873,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.512146,730.734314,164.441818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,634.255798,709.272400,190.333084,,,,557.508911,652.723938,153.021606,952.479736,770.147705,434.379272,,,,,,,,,,,,,,,,,,,890.867065,807.148926,275.056976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,630.392395,709.591003,189.694336,,,,553.716675,653.131897,152.376587,950.427429,769.655518,434.474182,,,,,,,,,,,,,,,,,,,887.219055,806.789490,275.302521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,627.251526,709.441956,189.038010,,,,549.917908,653.455444,152.013824,947.892212,769.303589,435.239014,,,,,,,,,,,,,,,,,,,883.955444,805.961670,275.906952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.396759,732.038391,162.328903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,623.735779,709.801331,188.217728,,,,546.402832,653.750549,151.190521,945.091980,768.937683,435.419769,,,,,,,,,,,,,,,,,,,880.077454,805.539612,276.657959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.199707,732.412842,161.951660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,620.280273,709.805176,187.731537,,,,543.191101,653.926941,150.085068,943.457886,767.875122,436.197479,,,,,,,,,,,,,,,,,,,876.858398,804.794373,277.168884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,616.837097,709.814453,186.991043,,,,539.496216,654.295227,149.931168,941.220154,767.566162,436.072266,,,,,,,,,,,,,,,,,,,873.196899,804.531433,277.550537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,613.669678,709.924316,186.064926,,,,536.241150,654.409790,149.424500,938.421631,767.244507,436.631531,,,,,,,,,,,,,,,,,,,870.020325,803.980286,278.194946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.460541,733.274536,159.983871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,,610.539856,709.978088,185.535202,,,,532.942017,654.461548,148.638565,937.366882,766.384705,436.773926,,,,,,,,,,,,,,,,,,,867.109863,803.545105,278.855133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.089172,733.509399,159.639694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,607.277893,709.725708,185.231064,,,,530.408630,654.679077,147.709244,934.524719,765.980286,437.456421,,,,,,,,,,,,,,,,,,,864.006287,802.693298,279.215637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,604.596619,709.609497,184.599808,,,,527.455505,654.788696,146.788651,932.400818,765.759644,437.178284,,,,,,,,,,,,,,,,,,,860.782776,802.086182,279.777496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.263885,733.729736,158.013885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,601.611023,709.511414,184.192657,,,,523.989502,654.994263,145.757935,930.849792,764.834473,437.390350,,,,,,,,,,,,,,,,,,,858.193909,801.339172,280.340210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.730652,733.821472,157.898102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,598.530762,709.433105,183.976410,,,,521.497681,654.707092,144.752686,928.586731,764.463806,437.757355,,,,,,,,,,,,,,,,,,,854.724609,801.246948,280.816742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476.395874,733.898865,157.048080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,,596.003967,709.326721,183.069946,,,,518.520996,654.802551,144.246643,926.373413,764.152344,437.817352,,,,,,,,,,,,,,,,,,,852.353271,800.350525,281.711945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.706421,733.579956,155.637863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,,,592.791931,709.198425,182.631149,,,,515.897461,654.730286,143.327148,924.592224,763.468872,438.545380,,,,,,,,,,,,,,,,,,,849.392395,800.083740,281.824554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,,590.732361,708.966614,181.746429,,,,513.201965,654.599792,142.535034,923.325317,762.795837,438.494049,,,,,,,,,,,,,,,,,,,846.516785,799.432556,282.600281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.506500,733.407410,154.691986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,587.946472,708.891968,180.946381,,,,510.833710,654.560181,141.662338,921.320007,762.606689,438.653900,,,,,,,,,,,,,,,,,,,844.327637,798.441345,283.183960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,,585.591553,708.726379,180.286514,,,,508.671112,654.156860,140.791565,919.256775,762.276733,438.949341,,,,,,,,,,,,,,,,,,,841.699341,798.104919,283.563782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463.649963,733.165222,152.767990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,,583.580322,708.237244,179.626816,,,,506.369995,654.138489,139.704376,917.830750,761.387634,439.414185,,,,,,,,,,,,,,,,,,,839.651978,797.238342,284.242218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,461.604309,733.213867,151.876160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,,580.964233,708.084167,178.937256,,,,504.160858,654.211182,138.478149,916.387817,760.766846,439.736481,,,,,,,,,,,,,,,,,,,836.711975,796.982605,284.765228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.472534,733.098328,150.515717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,,,578.594910,707.848206,178.335434,,,,502.311310,653.784607,137.287247,914.485840,760.515930,439.617828,,,,,,,,,,,,,,,,,,,834.237793,796.387390,285.214600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.427246,733.043335,149.456635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,,576.745239,707.493835,177.398453,,,,499.991333,653.996582,136.622665,912.824646,760.042603,440.031403,,,,,,,,,,,,,,,,,,,832.382263,795.668335,285.706909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,,574.502502,707.386597,176.900375,,,,497.816742,653.836182,136.002762,911.376953,759.597046,440.248047,,,,,,,,,,,,,,,,,,,829.362305,795.188538,286.269379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.301788,732.642639,148.106949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,,572.287109,707.296997,176.119980,,,,495.965363,653.553894,135.143890,910.702026,758.900635,440.200745,,,,,,,,,,,,,,,,,,,827.385803,794.842957,286.716400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,,570.859802,706.851318,175.028015,,,,494.231232,653.414185,133.602631,908.273743,758.693237,440.733093,,,,,,,,,,,,,,,,,,,825.556885,794.102783,287.100189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449.038879,732.258423,146.278610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,569.204407,706.591125,174.183365,,,,492.507751,653.010437,133.198013,906.422546,758.330139,440.993103,,,,,,,,,,,,,,,,,,,823.485107,793.586975,287.205139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.656494,732.056641,145.415161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,,566.998718,706.577820,173.542053,,,,490.733521,652.654663,131.876328,905.105103,757.874817,441.059357,,,,,,,,,,,,,,,,,,,820.822571,793.154297,287.848053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,,,565.497314,706.203735,172.546555,,,,488.889648,652.602051,130.669403,904.006042,757.134155,441.428223,,,,,,,,,,,,,,,,,,,819.135437,792.142029,288.383636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.068451,731.792114,142.978546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,,564.008606,705.754089,171.371353,,,,487.295807,652.485291,130.082260,903.256165,756.600037,441.197937,,,,,,,,,,,,,,,,,,,817.577942,791.478760,288.696350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.512817,731.764099,142.322906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,,562.263428,705.653503,170.649017,,,,485.646667,652.526428,129.065109,901.934937,756.481689,440.731354,,,,,,,,,,,,,,,,,,,815.357300,790.994690,288.883789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,560.131470,705.927856,170.582962,,,,484.372284,652.362366,127.661736,899.824829,756.363953,441.298981,,,,,,,,,,,,,,,,,,,813.336670,790.608704,289.366974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,,558.938110,705.301880,169.384155,,,,483.093842,652.344177,126.396408,898.309143,755.896790,441.363770,,,,,,,,,,,,,,,,,,,811.516357,789.410034,289.695587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.984619,731.492981,139.157547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,558.073669,704.970581,167.874435,,,,481.891388,652.459595,125.445328,897.598328,755.448792,441.163940,,,,,,,,,,,,,,,,,,,810.220947,788.853882,289.684662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.551636,731.460754,138.700409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,,556.663147,704.977783,166.972076,,,,480.007477,652.108765,124.121742,896.804077,754.571411,441.241516,,,,,,,,,,,,,,,,,,,808.531494,788.619141,289.822144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,,554.936523,704.828064,166.511658,,,,479.048340,651.981689,123.179092,895.947205,754.066528,441.131165,,,,,,,,,,,,,,,,,,,806.508484,788.629272,290.147278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.147064,731.230896,135.915497,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,,553.573364,704.616943,165.737213,,,,477.305817,652.017700,122.673660,894.409729,754.060364,441.007446,,,,,,,,,,,,,,,,,,,804.633728,788.054443,290.491913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.001556,731.085205,135.708389,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,552.367432,704.377075,164.910751,,,,476.477661,652.044678,121.247375,893.367554,753.743835,441.066956,,,,,,,,,,,,,,,,,,,803.631348,786.818359,290.408478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.437744,731.112305,135.146820,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,,551.440735,704.095947,164.045639,,,,475.364410,651.997192,119.767693,892.280457,753.264465,441.211578,,,,,,,,,,,,,,,,,,,802.928345,785.291931,290.299347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,,,550.325317,703.956909,163.251144,,,,474.287354,652.058594,118.818954,891.299805,752.992126,441.037292,,,,,,,,,,,,,,,,,,,801.131653,784.647766,290.564758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.865662,730.853455,133.231659,,,,,,,,,,,,,,,,,,,,,,,,
261,,,,549.264893,703.612183,162.335175,,,,473.176483,651.837158,117.873909,890.242981,752.651550,440.742218,,,,,,,,,,,,,,,,,,,798.960449,784.270142,290.858063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.355316,730.913513,132.009171,,,,,,,,,,,,,,,,,,,,,,,,
262,,,,548.151001,703.395935,161.622162,,,,472.203186,651.449097,116.876060,889.799072,752.157654,440.489899,,,,,,,,,,,,,,,,,,,797.671082,783.874512,290.816864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.563629,730.831238,131.207626,,,,,,,,,,,,,,,,,,,,,,,,
263,,,,546.873657,703.408569,160.976089,,,,470.889465,651.576843,116.435059,889.337219,751.653076,440.513062,,,,,,,,,,,,,,,,,,,797.118469,783.663757,290.788879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,,,545.818054,703.432373,160.337128,,,,470.050507,651.677124,115.507538,888.265076,751.243286,440.530701,,,,,,,,,,,,,,,,,,,796.214478,783.469849,290.827332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,,,545.311157,703.083496,159.708054,,,,469.303925,651.742371,114.394363,887.080566,751.045654,440.311096,,,,,,,,,,,,,,,,,,,795.414063,782.870361,290.604736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,,,544.214905,702.885437,158.767395,,,,468.649811,651.722534,113.183388,885.834106,751.006409,440.237030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,,543.486755,702.666382,158.191513,,,,467.966583,651.589050,111.949600,885.070984,750.859924,440.228729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.358917,730.644714,126.006317,793.147705,781.446472,290.669891,,,,,,,,,,,,,,,,,,
268,,,,542.901062,702.519775,157.634659,,,,466.806519,651.175659,111.523483,884.388367,750.636353,440.065582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.933136,730.751831,124.829468,791.496216,781.304932,291.101044,,,,,,,,,,,,,,,,,,
269,,,,542.055115,702.210144,156.446899,,,,466.245941,651.397278,110.861572,883.679688,750.277832,440.403412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.270416,730.964600,123.655098,790.205261,780.890930,291.364166,,,,,,,,,,,,,,,,,,
270,,,,541.612305,702.248230,155.353500,,,,465.653595,651.399963,109.758972,882.936951,749.972168,440.472595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.527008,730.903381,122.951126,789.606079,780.307129,291.301117,,,,,,,,,,,,,,,,,,
271,,,,540.930420,702.149048,154.746307,,,,465.506653,651.138123,108.314034,882.571594,749.382080,440.505157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.120605,779.940063,291.000366,,,,,,,,,,,,,,,,,,
272,,,,540.113098,701.946655,154.425720,,,,465.258057,651.105408,107.250923,882.140320,749.141602,440.429901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,788.576477,779.478516,290.852142,,,,,,,,,,,,,,,,,,
273,,,,539.198242,701.800842,153.853012,,,,464.848114,651.173035,106.141113,882.054260,748.886414,440.077545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,787.685486,779.015137,290.754089,,,,,,,,,,,,,,,,,,
274,,,,538.689880,701.714417,153.326233,,,,464.240295,651.066833,104.876083,881.840820,748.612061,439.778961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.905945,778.548645,290.843323,,,,,,,,,,,,,,,,,,
275,,,,538.663635,701.486328,152.257965,,,,464.067108,651.020081,103.740494,881.020996,748.523987,439.784119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,786.758667,778.115295,290.886108,,,,,,,,,,,,,,,,,,
276,,,,538.880859,701.187195,150.861740,,,,464.061005,650.970276,102.879692,880.106689,748.392090,439.973114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,,,538.755676,701.047546,149.629059,,,,464.080017,650.812012,101.887451,879.567139,748.241516,440.120209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,,,,538.041443,701.125183,148.869049,,,,464.152283,650.344604,100.701263,878.875732,748.047302,440.130493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,,,,537.653442,700.948059,148.489319,,,,463.803314,649.964600,99.367722,878.409485,747.848694,440.082733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.946899,776.694580,290.860352,,,,,,,,,,,,,,,
280,,,,537.656250,700.678894,147.794952,,,,464.063080,649.812012,98.487396,878.132080,747.802002,439.927979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.219910,776.783081,291.018616,,,,,,,,,,,,,,,
281,,,,537.970459,700.425598,146.724670,,,,464.317291,649.478027,98.130737,877.793640,747.671143,439.869507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.557922,776.630188,291.318939,419.604065,728.418091,111.156609,,,,,,,,,,,,
282,,,,538.758423,700.048096,145.714569,,,,464.296143,649.025330,97.982559,877.382263,747.546143,439.785339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.823608,776.403870,290.894745,419.560730,728.017517,111.100586,,,,,,,,,,,,
283,,,,539.031067,699.636536,144.968216,,,,464.341156,648.817444,97.470306,877.292480,747.411011,439.760712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.539307,776.236450,290.634613,419.682587,727.781555,111.157837,,,,,,,,,,,,
284,,,,539.166382,699.214539,144.192810,,,,464.547882,648.591248,96.621529,876.991150,747.377991,439.721497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.463684,775.969177,290.522522,419.777588,727.587708,111.118866,,,,,,,,,,,,
285,,,,539.270264,698.764709,143.772293,,,,464.660461,648.379822,95.884171,876.922913,747.249817,439.560669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.439331,775.825500,290.407562,419.797302,727.282898,111.091675,,,,,,,,,,,,
286,,,,539.337341,698.337463,143.740570,,,,464.994476,648.319885,95.411430,876.776733,747.180176,439.493774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.570557,775.599304,290.153320,419.862366,727.155334,111.156570,,,,,,,,,,,,
287,,,,539.352478,698.067505,143.458694,,,,464.666931,648.134644,95.699432,876.471130,747.118530,439.340393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.663330,775.459412,289.921387,419.899109,727.055603,111.099152,,,,,,,,,,,,
288,,,,539.305176,698.002258,143.631180,,,,464.455109,647.941406,95.919403,876.479309,746.977356,439.008820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.825134,775.213684,289.773743,419.931396,726.965942,111.077400,,,,,,,,,,,,
