Grasp121
Date:,2025/04/24
Time:,15:38:40
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54,,,*55,,,*56,,,*57,,,*58,,,*59,,,*60
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
258,876.541809,837.229980,405.753174,541.162720,732.426697,105.950302,,,,,,,,,,,,,,,,479.625580,652.660156,77.431343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.807129,715.822205,91.371445,,,,,,,,,,,,,,,,,,,,,,,,,760.988953,845.864075,242.208542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,876.300110,837.255310,405.520538,541.197632,732.380310,105.812019,,,,,,,,,,,,,,,,479.683105,652.717834,77.324715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.823242,715.887207,91.310104,,,,,,,,,,,,,,,,,,,,,,,,,761.435608,845.684875,241.617920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,876.072693,837.261353,405.156189,541.227478,732.386353,105.761406,,,,,,,,,,,,,,,,479.690796,652.739319,77.371590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.823944,715.915955,91.325211,,,,,,,,,,,,,,,,,,,,,,,,,761.779907,845.617981,241.194992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,875.976685,837.370667,404.912415,541.218323,732.464111,105.680336,,,,,,,,,,,,,,,,479.603790,652.709595,77.350471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.815643,715.922668,91.221954,,,,,,,,,,,,,,,,,,,,,,,,,761.915405,845.651184,240.964233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,875.979004,837.419678,404.390869,541.146790,732.548462,105.661240,,,,,,,,,,,,,,,,479.314056,652.337708,78.158936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.899750,716.010010,91.187256,,,,,,,,,,,,,,,,,,,,,,,,,761.777039,845.815186,240.835846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,875.952637,837.401428,404.057220,541.189636,732.459961,105.571297,,,,,,,,,,,,,,,,479.105103,652.214233,78.452881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.915710,715.938416,91.174728,,,,,,,,,,,,,,,,,,,,,,,,,761.691772,845.889832,240.571640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,876.291504,837.377380,403.840698,541.209595,732.466370,105.460228,,,,,,,,,,,,,,,,479.152374,652.273499,78.401466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.835297,715.915222,91.183594,,,,,,,,,,,,,,,,,,,,,,,,,761.906372,845.927124,240.292786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,876.379150,837.326904,403.715027,541.154663,732.571960,105.428009,,,,,,,,,,,,,,,,479.183868,652.288025,78.309761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.919312,716.003052,91.207092,,,,,,,,,,,,,,,,,,,,,,,,,762.054077,845.992859,239.982529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,876.420898,837.471680,403.747192,541.166748,732.591980,105.405396,,,,,,,,,,,,,,,,479.222778,652.263550,78.342880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.948822,716.020813,91.193047,,,,,,,,,,,,,,,,,,,,,,,,,762.234924,846.000916,239.711517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,876.353333,837.476196,403.724487,541.144653,732.458984,105.534958,,,,,,,,,,,,,,,,479.236755,652.263000,78.355843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.892731,716.023560,91.144569,,,,,,,,,,,,,,,,,,,,,,,,,762.261047,846.110046,239.525818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,876.431885,837.696106,403.536560,541.103699,732.626465,105.511215,,,,,,,,,,,,,,,,479.264160,652.293579,78.354477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.860779,716.016418,91.095856,,,,,,,,,,,,,,,,,,,,,,,,,762.291748,846.232483,239.259567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,876.442383,837.863464,403.465820,541.213196,732.706482,105.317825,,,,,,,,,,,,,,,,479.327667,652.302979,78.314926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.884338,716.021118,91.130363,,,,,,,,,,,,,,,,,,,,,,,,,762.435181,846.217163,239.138611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,876.507446,837.958740,403.448120,541.220520,732.776611,105.209244,,,,,,,,,,,,,,,,479.448151,652.294922,77.886215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.871185,716.034729,91.039688,,,,,,,,,,,,,,,,,,,,,,,,,762.557495,846.248840,239.034866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,876.244507,838.303955,403.566193,541.201721,732.914001,105.096504,,,,,,,,,,,,,,,,479.669617,652.413391,77.910004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.884796,716.037292,90.996643,,,,,,,,,,,,,,,,,,,,,,,,,762.586792,846.386230,238.991699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,876.890625,838.553711,403.196136,541.247009,732.963196,105.064728,,,,,,,,,,,,,,,,479.790466,652.432007,77.956535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.897766,716.024170,90.926834,,,,,,,,,,,,,,,,,,,,,,,,,762.576172,846.392944,239.040131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,877.179810,838.680054,403.043457,541.324463,733.003601,104.957153,,,,,,,,,,,,,,,,479.955811,652.457703,77.976768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.006958,716.010376,90.942451,,,,,,,,,,,,,,,,,,,,,,,,,762.466064,846.465698,239.082016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,877.104431,838.801453,403.089172,541.430359,733.121155,104.882385,,,,,,,,,,,,,,,,480.069427,652.431213,77.860359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.025787,716.009155,90.945290,,,,,,,,,,,,,,,,,,,,,,,,,762.316223,846.515137,239.270294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,876.995239,838.909546,403.189911,541.691040,733.216492,104.587296,,,,,,,,,,,,,,,,480.228943,652.341309,77.755165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.093231,715.992615,90.979408,,,,,,,,,,,,,,,,,,,,,,,,,762.131897,846.533936,239.443039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,877.020203,838.980103,403.342133,541.821045,733.185364,104.427376,,,,,,,,,,,,,,,,480.597473,652.450989,77.650932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.093445,716.007751,90.897560,,,,,,,,,,,,,,,,,,,,,,,,,761.933167,846.544006,239.742569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,876.970459,839.077820,403.416931,541.837830,733.253906,104.284210,,,,,,,,,,,,,,,,480.842346,652.480042,77.407410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.164001,715.906006,90.834808,,,,,,,,,,,,,,,,,,,,,,,,,761.733215,846.649780,239.954330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,876.572998,838.966736,403.778503,541.850952,733.296387,104.170265,,,,,,,,,,,,,,,,480.871948,652.408325,77.448120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.218597,715.879517,90.786186,,,,,,,,,,,,,,,,,,,,,,,,,761.522827,846.621826,240.189087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,876.343872,838.911133,404.141510,542.075195,733.301392,103.928726,,,,,,,,,,,,,,,,480.940948,652.348755,77.275932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.170349,715.852783,90.556053,,,,,,,,,,,,,,,,,,,,,,,,,761.384644,846.561890,240.501862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,876.359009,838.946960,404.234619,542.231384,733.320740,103.812744,,,,,,,,,,,,,,,,480.890594,652.452576,76.871445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.164978,715.857849,90.506935,,,,,,,,,,,,,,,,,,,,,,,,,761.349304,846.287170,240.833588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,876.433533,839.069397,404.258636,542.263977,733.324646,103.734451,,,,,,,,,,,,,,,,481.271973,652.415039,76.759186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.151733,715.877075,90.432365,,,,,,,,,,,,,,,,,,,,,,,,,761.322205,846.239136,240.942734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,876.515808,839.055115,404.334259,542.257935,733.428650,103.718826,,,,,,,,,,,,,,,,481.464050,652.407715,76.648811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.251068,715.870483,90.309944,,,,,,,,,,,,,,,,,,,,,,,,,761.090759,846.131348,241.068420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,876.561584,839.003845,404.439972,542.225708,733.472717,103.606941,,,,,,,,,,,,,,,,481.481781,652.411621,76.487022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.250641,715.894348,90.276901,,,,,,,,,,,,,,,,,,,,,,,,,760.745667,846.161804,241.290054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,876.333679,838.803955,404.994904,542.395325,733.438416,103.452148,,,,,,,,,,,,,,,,481.534851,652.397705,76.421448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.303253,715.877625,90.214890,,,,,,,,,,,,,,,,,,,,,,,,,760.600769,846.134583,241.516617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,875.792847,838.801453,405.469452,542.615784,733.445435,103.181183,,,,,,,,,,,,,,,,481.601624,652.378174,76.320961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.236053,715.887634,90.167473,,,,,,,,,,,,,,,,,,,,,,,,,760.389099,846.102051,241.682358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,875.368713,838.935242,405.790894,542.658691,733.532532,103.163086,,,,,,,,,,,,,,,,481.657867,652.485352,76.240524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.538330,715.959717,89.691711,,,,,,,,,,,,,,,,,,,,,,,,,760.233337,846.078186,241.718674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,875.098083,839.557495,406.288239,542.539429,733.554382,103.216103,,,,,,,,,,,,,,,,481.736481,652.511047,75.927879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.800720,716.002686,88.971786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,874.839966,839.678345,406.434723,542.721191,733.545105,103.062698,,,,,,,,,,,,,,,,481.815277,652.528992,75.538368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.928345,715.985474,88.717537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,874.644531,839.646667,406.532135,542.694397,733.567078,102.955978,,,,,,,,,,,,,,,,481.886353,652.532654,75.262360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.934875,715.983948,88.717644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,874.698303,839.702026,406.618347,542.815369,733.600403,102.840309,,,,,,,,,,,,,,,,481.961273,652.515198,75.087418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.527527,715.956909,89.145454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,874.590820,839.725525,406.723694,542.841797,733.643066,102.566879,,,,,,,,,,,,,,,,482.043121,652.554871,74.804070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.225677,715.963745,89.649094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,874.533997,839.731873,406.755066,542.890503,733.648010,102.429283,,,,,,,,,,,,,,,,482.089630,652.547913,74.586761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.127686,715.965271,89.844635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,874.601501,839.760193,406.762573,542.939697,733.659668,102.344856,,,,,,,,,,,,,,,,482.168182,652.577881,74.506783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.120453,715.973450,89.836426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,874.557190,839.826111,406.758698,542.952515,733.661987,102.254028,,,,,,,,,,,,,,,,482.188843,652.551453,74.412521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.206940,715.966919,89.657532,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.429321,846.324341,242.345093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,874.642151,839.801636,406.750824,543.033875,733.670166,102.211319,,,,,,,,,,,,,,,,482.175323,652.581421,74.111198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.246948,715.970581,89.614159,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.322754,846.438110,242.344788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,874.624878,839.952637,406.665863,543.120605,733.617371,102.054405,,,,,,,,,,,,,,,,482.169556,652.647644,73.757324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.706573,716.021851,89.062119,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.148071,846.441956,242.369980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,874.682129,839.890015,406.652252,543.176697,733.642212,101.902519,,,,,,,,,,,,,,,,482.175446,652.676880,73.519768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.978668,716.099609,88.647247,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.046692,846.399475,242.411530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,874.707947,840.039185,406.486938,543.236389,733.640137,101.775093,,,,,,,,,,,,,,,,482.223389,652.813660,73.365189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.078217,716.107666,88.497406,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.963440,846.420105,242.413193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,874.711243,840.057190,406.524841,543.314331,733.564697,101.499435,,,,,,,,,,,,,,,,482.253021,652.818970,73.283096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.027405,716.106079,88.538132,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.865356,846.429993,242.418304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,874.881897,839.546021,406.300598,543.173645,733.641357,101.449448,,,,,,,,,,,,,,,,482.200714,652.725769,73.189278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.926575,716.123230,88.534882,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.812561,846.376099,242.404373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,875.115051,839.268005,406.193634,543.308777,733.653137,101.551132,,,,,,,,,,,,,,,,482.311890,652.767883,73.130112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.950989,716.132202,88.500565,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.828613,846.357239,242.387970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,875.143616,839.462402,405.985443,543.196777,733.765076,101.465607,,,,,,,,,,,,,,,,482.384949,652.864502,73.052818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.987488,716.129333,88.458176,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.738098,846.352661,242.355820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,875.139893,839.519958,405.954163,543.228882,733.777405,101.360382,,,,,,,,,,,,,,,,482.439636,652.835999,72.992882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.957581,716.140137,88.334343,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.689514,846.360107,242.376968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,875.271118,839.601318,405.552032,543.430908,733.710938,101.201019,,,,,,,,,,,,,,,,482.412354,652.828857,73.006561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.953186,716.232178,88.306046,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.709473,846.367249,242.339767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,875.221313,839.531189,405.733246,543.331421,733.795593,101.109962,,,,,,,,,,,,,,,,482.325256,652.865662,72.951347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.954926,716.249023,88.331146,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.766296,846.350403,242.225601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,875.076660,839.377014,405.884918,543.293762,733.834167,101.083931,,,,,,,,,,,,,,,,482.272186,652.804565,72.972290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.877899,716.252319,88.307777,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.781433,846.286194,242.140594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,875.092834,839.420959,405.826782,543.229248,733.901123,101.160927,,,,,,,,,,,,,,,,482.287842,652.822693,73.017693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.855133,716.260254,88.251984,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.814819,846.276672,242.073090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,875.058960,839.377197,405.843994,543.354919,733.840088,101.061707,,,,,,,,,,,,,,,,482.259949,652.850464,73.079948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.874908,716.259033,88.218582,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.810120,846.255066,242.003326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,875.058838,839.382385,405.836029,543.409790,733.817017,101.005898,,,,,,,,,,,,,,,,482.279602,652.838562,73.054260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.913696,716.255432,88.208832,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.810486,846.250549,241.990799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,875.182556,839.372437,405.735291,543.420593,733.818726,100.998940,,,,,,,,,,,,,,,,482.268738,652.867615,73.075737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.914581,716.346802,88.228851,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.783752,846.192139,241.971970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,875.180176,839.376587,405.552734,543.415344,733.824280,101.001434,,,,,,,,,,,,,,,,482.260223,652.879578,73.126984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.898407,716.365356,88.253120,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.878296,846.154663,241.927444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
