Grasp125
Date:,2025/04/23
Time:,14:06:36
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
230,770.664490,748.025757,189.261734,717.965820,656.234436,177.628342,,,,,,,,,,,,,,,,1077.831909,875.999207,391.713928,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.395569,713.552490,188.261429,,,,1004.569519,893.091309,257.092896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,766.227295,748.741333,189.154510,712.924744,656.805115,178.027420,,,,,,,,,,,,,,,,1075.376709,875.716858,392.045868,,,,,,,,,,,,,,,,,,,,,,,,,,,,641.513000,714.495361,189.486938,,,,1000.400208,893.037048,258.443939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,761.252014,748.950012,189.964188,707.934631,657.245239,178.289368,,,,,,,,,,,,,,,,1072.823853,875.323242,392.354645,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.963196,715.400879,189.998489,,,,995.790039,892.710205,259.654877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,756.754272,749.235596,190.495392,703.011353,657.775146,178.786407,,,,,,,,,,,,,,,,1070.574341,875.017212,392.875092,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.614807,716.323303,189.932739,,,,992.199036,892.076233,261.169678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,752.654175,749.717529,190.919205,698.269897,658.371277,178.994003,,,,,,,,,,,,,,,,1068.123657,874.848755,393.277405,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.200745,717.137085,189.740387,,,,988.288208,892.032166,261.572845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,748.392456,749.744080,191.270294,693.727173,658.998779,178.840805,,,,,,,,,,,,,,,,1065.642212,874.659302,393.372864,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.375732,717.783325,190.192947,,,,984.205078,891.985901,262.989838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,743.614380,750.014038,191.650558,688.866882,659.509705,178.848221,,,,,,,,,,,,,,,,1063.307739,874.495850,394.019775,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.521606,718.315369,190.777405,,,,980.206421,891.302246,263.984619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,738.537903,750.614929,191.838699,684.042603,659.841797,178.447525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.657654,719.008179,190.723541,,,,976.058472,891.109924,265.391205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,733.496094,750.837585,192.429871,679.056152,660.293030,178.487534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608.925842,719.665039,190.540451,,,,971.601074,890.725769,266.398254,1057.809204,873.743469,394.677002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,728.924255,750.837036,192.828186,674.174561,660.752014,178.788345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.945129,720.317810,191.004440,,,,967.853516,890.294250,267.639160,1055.184326,873.079773,395.399292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,724.854309,751.111267,192.993759,669.285217,661.170715,179.012680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.100220,721.261597,191.011612,,,,964.506226,889.668640,268.150360,1052.697021,872.890686,395.561737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,720.700928,751.230530,192.919098,664.481873,661.721069,179.102020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.628723,721.955505,190.816574,,,,960.409790,889.379761,269.211914,1049.929443,872.662476,395.950378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,715.805969,751.497253,193.024338,659.737488,662.246338,178.989075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.506897,722.442627,190.331451,,,,956.450806,888.604187,270.124298,1047.420532,872.145508,396.160095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,711.212952,751.894958,193.340942,654.772705,662.624451,179.346191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.121094,723.033752,189.852295,,,,952.339600,888.193420,271.543427,1044.544312,872.031128,396.524902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,706.863708,752.207886,193.405991,649.746216,662.952637,180.015137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.394226,723.855957,189.606247,,,,947.825562,887.728149,272.549408,1041.562988,871.433655,397.232666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,702.607422,752.329590,193.650864,645.201599,663.669189,179.908951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.473267,724.476196,190.117157,,,,944.393188,886.690552,273.978210,1038.845703,870.975830,397.512482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,698.083984,752.415283,193.181854,640.581848,664.013977,180.167007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.141479,725.133667,189.642197,,,,940.718689,886.157104,274.268433,1035.999023,870.507751,397.903046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,693.222412,752.821655,193.361786,635.938721,664.274475,180.537918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.562378,725.870911,188.983261,,,,936.953491,885.824463,275.387665,1033.512329,869.887329,398.405670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,688.658386,752.972778,193.615265,631.280396,664.544067,180.831100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.056458,726.623596,188.876083,,,,933.534424,884.867615,275.919922,1030.503296,869.872253,398.426575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,684.660889,753.117676,193.330276,626.676819,664.820618,181.293350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.676758,727.642273,188.185242,,,,929.248535,884.313232,277.449402,1027.799438,868.998291,398.831146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,680.865173,753.163330,192.876480,622.223511,665.305603,181.678452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.585083,728.226624,187.160629,,,,925.195129,883.470398,278.507568,1024.584106,868.377258,399.361603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,676.121460,753.491028,193.030975,617.795349,665.728821,181.793991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.452698,728.791077,186.499588,,,,921.035034,882.732178,279.921814,1021.785278,867.969360,399.523438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,672.121887,753.705566,193.159622,613.302979,666.131348,181.936768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.611389,729.493896,186.490295,,,,917.354126,881.935486,280.644287,1018.983826,867.270081,399.754303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,668.022278,753.621582,193.128906,608.899841,666.240967,182.210785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.635925,880.784363,281.289520,1016.778442,866.702454,399.402161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,664.099548,753.661987,192.775604,604.427856,666.451599,182.578629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.706299,880.194458,281.739410,1013.400635,866.437866,399.836945,537.976563,730.651611,185.060898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,659.566772,753.997437,192.717438,600.198425,666.659668,182.291504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.896179,879.505676,282.738861,1010.171875,865.849976,400.097809,534.068298,731.119568,184.338608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,656.308899,753.745605,192.439911,596.055298,666.870789,182.109848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.865112,878.628418,283.665527,1007.171082,865.407776,400.474854,530.046753,731.692200,184.255997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,652.485229,753.518066,192.216690,591.988159,666.946106,181.881943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899.634583,877.518066,284.262726,1004.499817,865.040649,400.459595,525.926819,732.147583,183.889145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,648.774414,753.325623,191.698685,588.171143,667.145264,181.163177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896.122559,876.926453,284.714508,1002.013062,864.670410,400.380432,522.490540,732.460266,183.412292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,645.465942,752.985229,191.274719,584.074402,667.217712,180.794037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.131165,876.509705,286.347839,999.621216,863.193176,399.763062,518.827820,732.642761,182.694611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,641.469971,752.873108,191.372025,580.262451,667.007385,180.201279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.822510,875.418457,286.420990,996.854675,862.165466,399.752014,515.044800,732.775940,182.126175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,638.426941,752.231262,190.852936,576.812866,666.990845,179.272522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.379272,874.296326,287.344360,993.507996,862.014893,400.068817,511.321167,732.896667,182.184631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,634.710632,751.964233,190.609406,573.255981,666.945435,178.324905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,882.145203,873.965698,287.628571,990.616943,862.094727,400.723694,508.207611,732.770508,181.974182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,631.871765,751.552979,189.606934,569.544312,666.698059,177.645813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,879.133789,873.027649,288.452850,988.517883,861.717773,400.134491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,628.790894,751.240479,189.133575,566.132690,666.492188,176.672195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.329956,871.952454,287.994019,986.120605,860.250671,399.769043,,,,501.770844,732.546082,180.938034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,625.603394,750.337402,188.556107,563.046631,665.908630,175.290848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.120667,870.736023,287.552002,983.353516,859.659119,399.410919,,,,498.688721,732.456909,180.596649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,622.427795,749.871582,188.280029,559.802795,665.723389,174.248718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870.969360,870.278503,287.848022,981.275330,858.891846,399.212769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,619.589355,749.339539,187.935638,556.777161,665.358032,172.801514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.877136,869.194336,288.425568,978.124817,858.740112,399.006897,,,,,,,492.209412,731.758057,180.533096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,617.002869,749.107300,187.202698,553.666138,665.265808,171.819504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,864.986572,868.508789,288.746338,975.733582,858.130981,398.932129,,,,,,,490.071381,731.267761,179.454895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,613.879639,748.700073,186.703064,551.162415,664.706177,170.917480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,862.065918,867.921082,288.759186,973.473694,857.525635,398.589417,,,,,,,486.692871,730.956421,178.910324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,611.201538,747.701660,186.026291,548.270203,664.275574,169.884979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.079529,857.264648,398.196503,,,,,,,484.082733,730.455750,177.909927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,608.552002,747.281494,185.686676,545.390930,663.832703,168.507294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.774658,856.548828,397.905579,,,,,,,481.241730,730.149719,177.581436,857.039734,866.142395,288.892426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,606.021057,746.905273,184.837555,542.854614,663.367188,166.883682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966.648743,856.058044,397.380524,,,,,,,478.691498,729.859375,177.304764,854.476746,865.232971,288.792236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,603.515564,746.552551,183.753815,540.016602,663.277832,165.935806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964.548889,855.546143,397.096313,,,,,,,476.269745,729.612549,176.172241,852.242371,864.354187,288.852966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,601.091736,745.917969,183.161118,537.581238,662.863647,164.771484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962.707214,854.949951,396.303192,,,,,,,473.470428,729.058594,175.025925,849.387451,863.999756,288.596436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,598.336731,745.172058,182.672134,535.385864,662.556152,163.268478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.904236,854.560608,395.798859,,,,,,,471.170135,728.500488,174.323227,846.949829,863.275696,288.785828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,596.212891,744.526917,181.570313,533.141846,662.067322,162.106628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.862488,854.419067,395.381348,,,,,,,468.937469,728.298889,172.955154,845.100464,862.264954,288.261475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,593.889160,744.398560,180.737701,530.465942,661.495117,160.995834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.802368,728.096130,171.791046,842.859802,861.503052,288.196167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,591.832397,744.168518,179.964996,528.375610,661.238220,160.169861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.767456,861.031189,287.797455,953.751343,853.149292,394.948517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,589.729675,743.466431,178.799179,526.331360,660.914246,158.920868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,839.032654,859.974792,287.707794,951.664551,852.754639,394.799835,462.542633,727.435974,169.764786,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,587.799927,743.105469,178.001984,524.211243,660.852966,157.134109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,836.379639,859.681152,287.469940,949.787109,852.033630,394.296967,460.701172,727.013977,168.244751,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,585.473450,742.616516,177.151443,522.624146,660.309448,156.398132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.762634,859.055481,287.581268,948.023865,851.533508,393.524597,458.176819,726.422668,166.971390,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,583.702087,742.031189,175.897049,520.432983,659.769409,155.051971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.936218,858.322754,287.318420,945.959961,851.284668,392.964691,456.641785,726.128052,166.187714,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,582.308228,741.803711,174.658493,518.073853,659.296082,154.205826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.063232,857.242432,287.086395,943.698059,851.088074,392.555145,454.678497,726.058533,165.035477,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,580.356995,741.597961,173.190933,516.733582,659.334229,152.597305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.265747,856.907471,286.490967,,,,452.934052,725.772705,163.465775,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,578.614624,741.357605,172.282654,515.038025,658.958679,151.226028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.002075,856.361877,285.904999,,,,451.237854,725.440308,162.853363,940.493774,849.739868,391.216187,,,,,,,,,,,,,,,,,,,,,,,,
286,576.951721,740.522278,171.310883,512.828735,658.617493,149.848663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.842285,855.438965,285.217896,,,,449.110535,725.169922,161.448425,938.945251,849.325134,390.919403,,,,,,,,,,,,,,,,,,,,,,,,
287,575.201965,739.794373,170.290604,511.609070,658.153381,148.430298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.646057,854.650452,284.317841,,,,447.700073,724.613770,160.039261,937.078979,848.886841,389.972900,,,,,,,,,,,,,,,,,,,,,,,,
288,573.828491,739.531555,168.560150,509.882050,657.881897,146.898788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.649109,854.077820,284.065216,,,,446.472473,724.329041,158.972305,935.881653,848.437805,389.144501,,,,,,,,,,,,,,,,,,,,,,,,
289,572.378174,739.346924,167.614838,508.093475,657.418274,145.272354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,819.756592,853.491333,283.542755,,,,444.594971,724.013000,157.938583,933.864990,847.957092,388.789429,,,,,,,,,,,,,,,,,,,,,,,,
290,570.521484,738.983826,166.822891,506.627747,657.065247,143.678757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,818.003601,852.934448,283.068787,,,,443.180847,723.804871,156.444504,931.836304,847.607910,388.320068,,,,,,,,,,,,,,,,,,,,,,,,
291,568.955200,738.263306,165.620926,505.180542,656.959961,141.965179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,816.766968,852.178345,282.423553,,,,441.977264,723.746948,155.054611,930.398499,847.013000,387.645020,,,,,,,,,,,,,,,,,,,,,,,,
292,568.343079,737.599731,163.951462,503.720612,656.952026,140.419846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,815.673157,851.583740,281.088287,,,,440.866547,723.534668,154.408447,929.123962,846.332886,386.786835,,,,,,,,,,,,,,,,,,,,,,,,
293,567.115417,737.057251,162.609039,502.194672,656.768433,138.964417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.105408,851.056580,280.723236,,,,439.111542,723.451660,152.603577,927.740356,846.019775,386.033325,,,,,,,,,,,,,,,,,,,,,,,,
294,565.760986,736.797302,161.743256,500.642059,656.373779,136.999832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,812.466064,850.407593,280.188171,,,,438.018127,723.242004,151.652573,926.192993,845.778564,385.108398,,,,,,,,,,,,,,,,,,,,,,,,
295,564.317322,736.620361,160.196106,499.669495,656.330872,135.487595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.061462,849.965637,279.495850,,,,436.770020,722.979614,150.428711,924.583130,845.311890,384.774933,,,,,,,,,,,,,,,,,,,,,,,,
296,563.234009,736.248291,158.747070,498.212280,656.149109,133.815155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,809.702454,849.242126,279.271088,,,,435.986877,722.895874,149.154663,923.332153,844.666992,384.217865,,,,,,,,,,,,,,,,,,,,,,,,
297,562.048767,735.647705,157.754333,497.030212,655.888489,132.576889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.355469,848.537598,278.728180,,,,434.392670,722.883606,147.625580,922.159729,844.419312,383.365784,,,,,,,,,,,,,,,,,,,,,,,,
298,560.915527,735.320862,156.727402,495.834747,655.829773,130.598053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.652832,847.917175,277.815063,,,,433.214569,722.653503,146.909912,920.701233,844.122742,382.791626,,,,,,,,,,,,,,,,,,,,,,,,
299,560.156189,734.805542,154.810440,494.534485,655.451416,129.609085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,806.406860,847.389832,277.128906,,,,432.127319,722.657532,144.917557,918.952881,843.768372,381.973907,,,,,,,,,,,,,,,,,,,,,,,,
300,559.189209,734.625854,153.482773,493.154541,655.295105,128.423264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,804.817871,846.968201,276.295990,,,,431.728058,722.704712,143.162933,917.705750,843.420288,381.203369,,,,,,,,,,,,,,,,,,,,,,,,
301,558.368164,734.298706,152.698120,492.266083,655.299683,126.952248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.799805,846.551697,275.768799,,,,430.641205,722.639282,141.901947,917.882507,842.684265,380.458038,,,,,,,,,,,,,,,,,,,,,,,,
302,557.243774,734.168762,150.918884,491.371338,655.173889,125.184799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.965088,845.957153,275.239502,,,,429.532959,722.474060,140.899521,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,556.294434,734.131165,149.947556,490.823486,655.319824,123.175812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.243042,845.489624,274.046692,,,,428.234711,722.611938,139.454910,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,555.175110,734.053162,149.050095,489.440796,655.281494,122.276497,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.767883,844.724731,274.007172,,,,,,,,,,914.812317,841.626160,378.398254,,,,,,,,,,,,,,,,,,,,,
305,554.280151,733.945801,148.022720,488.629364,655.214111,121.162529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.120483,844.156921,274.003448,,,,,,,,,,913.044861,841.471863,377.805054,427.009399,722.749695,135.716309,,,,,,,,,,,,,,,,,,
306,554.172485,733.623596,146.279999,487.439728,654.979614,120.149399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799.389709,843.716003,273.011292,,,,,,,,,,912.022156,841.298767,377.016022,426.437378,722.769104,134.182602,,,,,,,,,,,,,,,,,,
307,553.349121,733.305542,144.799301,486.810333,654.760132,118.845314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798.860229,843.181641,271.763794,,,,,,,,,,911.565002,840.701294,376.271851,425.790161,722.740601,132.658691,,,,,,,,,,,,,,,,,,
308,552.762878,732.856445,143.673401,486.303772,654.547913,117.066406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,797.824951,842.759460,271.321442,,,,,,,,,,910.935425,840.184387,375.683167,425.242798,722.884705,131.040527,,,,,,,,,,,,,,,,,,
