Grasp120
Date:,2025/04/24
Time:,15:38:28
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
226,549.955505,731.018860,96.548935,,,,,,,867.371582,840.196228,399.553925,487.084747,647.379028,77.199738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.464844,713.567688,95.692963,,,,759.480957,850.317017,232.284256,,,,,,
227,549.970459,731.015625,96.489502,,,,,,,867.254272,840.295959,399.621796,487.028870,647.364563,77.179863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.485870,713.586975,95.712044,,,,759.286255,850.450317,232.238235,,,,,,
228,549.990417,730.916626,96.408226,,,,,,,867.122375,840.435913,399.493530,487.046143,647.374634,77.153854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.503693,713.574951,95.668297,,,,759.150208,850.597900,232.138000,,,,,,
229,549.856995,730.848938,96.334930,,,,,,,867.096252,840.519653,399.428864,487.083435,647.349731,77.201355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.501617,713.595703,95.625618,,,,759.185913,850.563782,232.150757,,,,,,
230,549.884338,731.040955,96.226517,,,,,,,867.043518,840.583252,399.537201,487.036163,647.355347,77.179657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.501221,713.585876,95.684135,,,,758.992798,850.740356,232.113052,,,,,,
231,550.007080,730.959778,96.393013,,,,,,,866.917114,840.716248,399.442017,487.024719,647.361816,77.169250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.459320,713.677185,95.745354,,,,758.860046,850.776978,232.126923,,,,,,
232,549.924438,731.033997,96.278496,,,,,,,866.931213,840.771790,399.381989,487.020844,647.347229,77.150818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.443542,713.693054,95.764862,,,,758.652344,850.780090,232.052734,,,,,,
233,549.961487,731.060303,96.053482,,,,,,,866.892761,840.851257,399.331390,487.068939,647.434387,76.934090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.447357,713.702271,95.695282,,,,758.746887,850.731873,232.158432,,,,,,
234,549.957764,731.085510,95.995316,,,,,,,866.496033,841.059875,399.461761,487.037323,647.367981,77.076271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.464844,713.703247,95.660263,,,,758.588257,850.802856,232.104889,,,,,,
235,549.981201,731.055542,96.013390,,,,,,,866.769470,841.062500,399.312164,487.007690,647.507751,76.942642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.520599,713.776917,95.655678,,,,758.541504,850.853455,232.111755,,,,,,
236,550.026611,731.067810,95.856461,,,,,,,866.572388,841.306274,399.162537,487.172211,647.627808,76.678551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.532745,713.806458,95.649323,,,,758.509521,850.832153,232.025177,,,,,,
237,550.116821,731.052612,95.793556,,,,,,,866.790710,841.272217,399.129120,487.262726,647.673096,76.564110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.483063,713.801331,95.655167,,,,758.588196,850.765442,231.869080,,,,,,
238,549.986938,730.971436,95.678619,,,,,,,866.874390,841.317993,399.037201,487.250427,647.718872,76.424431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.459564,713.710205,95.668846,,,,758.656189,850.744080,231.791992,,,,,,
239,549.838196,730.984741,95.654030,,,,,,,866.896729,841.388245,398.930389,487.238495,647.657837,76.539627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.457428,713.695190,95.673798,,,,758.593201,850.907959,231.361038,,,,,,
240,549.903015,730.978638,95.557640,,,,,,,866.856934,841.465149,398.952118,487.256256,647.661804,76.552330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.459198,713.685974,95.736275,,,,758.614807,850.826233,231.005966,,,,,,
241,550.046753,730.943481,95.366150,,,,,,,867.149353,841.464233,398.720123,487.091766,647.419373,77.041161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.483612,713.677063,95.732788,,,,758.792419,850.938721,230.968796,,,,,,
242,550.173096,731.142578,95.452263,,,,,,,867.261536,841.451599,398.635437,486.997131,647.327271,77.243454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.497772,713.691284,95.648552,,,,,,,,,,,,
243,550.116394,730.999329,95.265877,,,,,,,867.092896,841.542480,398.541962,487.046539,647.320557,77.269981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.493469,713.693726,95.595810,,,,,,,,,,,,
244,550.172974,731.168640,95.332939,,,,,,,867.181702,841.629150,398.547607,487.017517,647.356384,77.222107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.527435,713.684937,95.565308,,,,,,,759.058960,851.069885,230.630753,,,
245,550.193787,731.180359,95.224136,,,,,,,867.081177,841.636047,398.599548,487.065491,647.361877,77.298141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.546936,713.678223,95.583710,,,,,,,,,,,,
246,550.172668,731.171692,95.169250,,,,,,,867.276672,841.688232,398.532837,487.049927,647.331543,77.268845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.563690,713.696350,95.611450,,,,,,,,,,759.396667,851.139038,229.944168
247,550.324829,731.028320,95.409531,,,,,,,867.424316,841.787170,398.383514,487.046509,647.348145,77.300194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.576630,713.690063,95.572731,,,,,,,,,,759.414673,851.334290,229.841003
248,550.312012,731.007324,95.213928,,,,,,,867.352661,841.886780,398.447205,487.014374,647.312378,77.340233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.578308,713.784363,95.598152,,,,,,,,,,759.491211,851.292786,229.829636
249,550.352112,730.912964,95.362602,,,,,,,867.371826,842.031738,398.480621,487.034851,647.374756,77.022179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.583984,713.790771,95.571564,,,,,,,,,,759.449707,851.404175,229.749054
250,550.255066,730.755249,95.412361,,,,,,,867.271179,842.036255,398.337189,487.202179,647.568237,76.803589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.591858,713.784119,95.555214,,,,,,,,,,759.364258,851.485718,229.618729
251,550.266968,730.687927,95.291183,,,,,,,867.394287,842.086182,398.214203,487.194427,647.472168,76.901787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.559540,713.790833,95.580177,,,,,,,,,,759.426086,851.494324,229.551804
252,550.211792,730.890564,94.982285,,,,,,,867.505432,842.282104,398.137512,487.209564,647.466064,76.864212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.584534,713.870544,95.574905,,,,,,,,,,759.483765,851.395081,229.496323
253,550.422485,730.989746,94.661041,,,,,,,867.632080,842.299622,398.137421,486.957214,647.329407,77.279068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.583954,713.893372,95.605263,,,,,,,,,,759.479797,851.403442,229.394440
254,550.619629,731.096985,94.562500,,,,,,,867.626099,842.302429,398.062531,487.056549,647.339294,77.167290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.589233,713.880554,95.575874,,,,,,,,,,759.521057,851.330933,229.346909
255,550.397827,730.843445,94.653336,,,,,,,867.762268,842.317200,398.049561,486.934204,647.478333,76.992386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.602142,713.892090,95.488342,,,,,,,,,,759.582275,851.186890,229.322266
256,550.283936,730.831970,94.660164,,,,,,,867.748413,842.299561,398.049896,486.816376,647.313171,77.373993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.599152,713.889832,95.571144,,,,,,,,,,759.586914,851.190002,229.283905
257,550.286560,730.809875,94.746346,,,,,,,867.811646,842.312439,397.919952,486.732574,647.298950,77.451218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.577515,713.902710,95.556633,,,,,,,,,,759.548828,851.163391,229.243240
258,550.497742,730.778564,94.753334,,,,,,,867.943604,842.286987,397.941925,486.639862,647.251770,77.497871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.579468,713.890442,95.604469,,,,,,,,,,759.554199,851.050476,229.247910
259,550.425049,730.879517,94.568642,,,,,,,867.902710,842.231567,397.942291,486.656708,647.271545,77.535461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.577911,713.882935,95.551163,,,,,,,,,,759.591309,850.931030,229.209763
260,550.436218,730.827820,94.632141,,,,,,,867.919067,842.224854,397.866486,486.671021,647.282043,77.531281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.556213,713.891418,95.547760,,,,,,,,,,759.632690,850.905212,229.172348
261,550.495056,730.892578,94.504234,,,,,,,867.898926,842.252625,397.839905,486.681030,647.228271,77.556900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.559540,713.902649,95.521400,,,,,,,,,,759.655945,850.824219,229.132797
262,550.453247,730.790039,94.661346,,,,,,,867.987244,842.268005,397.829865,486.654877,647.264526,77.701180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.587677,713.905518,95.526588,,,,,,,,,,759.673950,850.719727,229.092255
263,550.242615,730.928223,94.652847,,,,,,,867.914368,842.298828,397.836914,486.596649,647.266357,77.583725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.571350,713.903687,95.511368,,,,,,,,,,759.721558,850.760315,228.984436
264,550.552979,730.796753,94.540894,,,,,,,868.100525,842.275757,397.843536,486.626404,647.186523,77.558975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.586517,713.904480,95.527580,,,,,,,,,,759.772034,850.767517,228.932983
265,550.336731,730.913940,94.716621,,,,,,,868.307312,841.901123,397.513275,486.622803,647.173279,77.610916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.588318,713.904724,95.533211,,,,,,,,,,759.830505,850.775940,228.900787
266,550.436584,730.805481,94.630333,,,,,,,868.469971,841.883667,397.320313,486.630676,647.178284,77.741524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.598389,713.879822,95.555977,,,,,,,,,,759.820190,850.730286,228.937866
267,550.254883,730.887390,94.744713,,,,,,,868.175598,842.184937,397.720581,486.598785,647.198364,77.800858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.582886,713.885315,95.607391,,,,,,,,,,759.820313,850.767395,228.919113
268,550.291382,730.830627,94.697998,,,,,,,868.292542,841.959534,397.509399,486.614746,647.178284,77.776604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.621979,713.901794,95.485641,,,,,,,,,,759.869995,850.701599,228.881912
269,550.341125,730.824646,94.638458,,,,,,,868.560181,841.960144,397.297333,486.592834,647.134277,77.579628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.622528,713.881470,95.514862,,,,,,,,,,759.918945,850.705627,228.874954
270,550.529480,730.733154,94.468201,,,,,,,868.653564,842.035828,397.154663,486.625641,647.150696,77.503990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.602081,713.876160,95.554283,,,,,,,,,,759.950256,850.700317,228.832962
271,550.315552,730.807739,94.521820,,,,,,,868.650024,842.037720,397.148285,486.641724,647.176514,77.550171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.581055,713.901550,95.545525,,,,,,,,,,760.023560,850.661316,228.771439
272,550.517761,730.830811,94.372742,,,,,,,868.680542,842.017517,396.932098,486.621490,647.178772,77.608414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.539886,713.904358,95.447746,,,,,,,,,,760.002563,850.695068,228.741608
273,550.610901,730.724976,94.274857,,,,,,,868.746277,842.053345,396.881775,486.597656,647.142822,77.591057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.557434,713.913391,95.530594,,,,,,,,,,759.998413,850.706970,228.685150
274,550.451843,730.722961,94.377098,,,,,,,868.689026,842.055115,396.891449,486.624207,647.163696,77.580780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.558624,713.904419,95.531937,,,,,,,,,,759.999695,850.685425,228.650528
275,550.543640,730.830750,94.316460,,,,,,,868.675537,842.046448,396.902954,486.652679,647.166626,77.592667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.505157,713.916992,95.532326,,,,,,,,,,759.991089,850.660522,228.747971
276,550.494812,730.856750,94.231476,,,,,,,868.730103,842.029785,396.923492,486.677551,647.141724,77.602394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.509064,713.898682,95.570724,,,,,,,,,,759.992859,850.628784,228.810791
277,550.456299,730.858643,94.252846,,,,,,,868.777832,842.013367,396.906952,486.671356,647.152222,77.652473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.548462,713.885803,95.603683,,,,,,,,,,760.035767,850.544922,228.793259
278,550.453369,730.834961,94.269005,,,,,,,868.788086,841.942383,396.886292,486.675232,647.150757,77.636925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.484192,713.916870,95.540581,,,,,,,,,,760.043030,850.535034,228.772797
279,550.520569,730.859985,94.183281,,,,,,,868.785400,841.931824,396.883820,486.744598,647.132629,77.692139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.491974,713.914001,95.476250,,,,,,,,,,760.009766,850.577942,228.757919
280,550.454163,730.893311,94.083084,,,,,,,868.796448,841.929871,396.882782,486.661804,647.153076,77.688530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.461487,713.913513,95.441017,,,,,,,,,,760.024963,850.554871,228.779068
281,550.460388,731.022766,93.912743,,,,,,,868.802429,841.860962,396.869202,486.717529,647.136414,77.737907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.481110,713.914001,95.358055,,,,,,,,,,759.954346,850.567688,228.795853
282,550.378540,731.073486,93.812027,,,,,,,868.750244,841.771057,396.892029,486.688751,647.167297,77.874229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.477264,713.913391,95.258171,,,,,,,,,,759.995056,850.576355,228.773956
283,550.350159,731.061340,93.858887,,,,,,,868.753967,841.830872,396.887146,486.743530,647.209351,77.712181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.454498,713.901123,95.106331,,,,,,,,,,759.993103,850.512268,228.774521
284,550.378113,731.118225,93.735641,,,,,,,868.698669,841.800476,396.907532,486.737579,647.262390,77.889603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.470642,713.915955,94.995750,,,,,,,,,,759.987000,850.435547,228.781128
285,550.379333,731.118103,93.663887,,,,,,,868.738586,841.763428,396.903442,486.722809,647.203308,78.020523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.429565,713.834045,94.964798,,,,,,,,,,759.906738,850.448608,228.794434
286,550.372375,731.089294,93.696037,,,,,,,868.725037,841.749939,396.906158,486.742554,647.150269,78.073944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.426880,713.808960,94.938530,,,,,,,,,,759.841919,850.522156,228.871414
287,550.247681,731.093689,93.711845,,,,,,,868.780396,841.625671,397.079895,486.819763,647.079468,77.771461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.447662,713.802002,94.886024,,,,,,,,,,759.839783,850.507751,228.928680
288,550.359863,731.080688,93.515167,,,,,,,868.748474,841.618958,397.133636,486.785675,647.140625,77.943214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.419067,713.806519,94.837494,,,,,,,,,,759.847900,850.460510,228.896194
289,550.381836,731.088074,93.477974,,,,,,,868.691772,841.658691,396.869751,486.782623,647.147400,78.050285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.446716,713.804443,94.835289,,,,,,,,,,759.862976,850.448120,228.867905
290,550.421997,731.060913,93.447021,,,,,,,868.838135,841.615967,397.099548,486.773712,647.106323,77.826668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.453613,713.803711,94.837082,,,,,,,,,,759.819763,850.437988,228.888641
291,550.355530,731.072754,93.415337,,,,,,,868.747864,841.624146,397.224792,486.798828,647.113403,77.737839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.465881,713.788452,94.767265,,,,,,,,,,759.806152,850.388062,228.918106
292,550.391174,731.107361,93.428337,,,,,,,868.745056,841.536377,397.224487,486.852295,647.096741,77.684799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.450989,713.823059,94.725586,,,,,,,,,,759.511719,850.500366,229.119415
293,550.364380,731.065613,93.418968,,,,,,,868.722534,841.520874,397.202698,486.800476,647.085815,77.704361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.480347,713.811462,94.660454,,,,,,,,,,759.671814,850.430359,229.097168
294,550.415955,731.041138,93.478912,,,,,,,868.753540,841.495911,397.222260,486.742920,647.108032,77.692589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.435913,713.796021,94.673653,,,,,,,,,,759.412659,850.476746,229.299286
295,550.402893,731.074951,93.481773,,,,,,,868.750854,841.449463,397.229584,486.716095,647.119812,77.727570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.415833,713.811829,94.624519,,,,,,,,,,759.235229,850.475952,229.455139
296,550.335327,731.010925,93.421844,,,,,,,868.807129,841.513428,397.213989,486.712494,647.117432,77.740952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.391388,713.824768,94.628403,,,,,,,,,,759.059448,850.513245,229.640305
297,550.303711,731.078552,93.577728,,,,,,,868.775330,841.484924,397.205383,486.715088,647.115967,77.739128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.393280,713.818176,94.677238,,,,,,,,,,759.075867,850.459839,229.658783
298,550.303711,731.012695,93.418495,,,,,,,868.767456,841.409485,397.169617,486.639099,647.142761,77.707047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.345795,713.812744,94.608269,,,,,,,,,,758.996643,850.404846,229.685516
299,550.251770,730.996155,93.353889,,,,,,,868.977478,841.416321,397.255127,486.702423,647.123596,77.731415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.363281,713.802551,94.533340,,,,,,,,,,759.018127,850.355042,229.699661
300,550.231628,730.997559,93.411629,,,,,,,869.007629,841.465149,397.258179,486.678680,647.040283,77.749603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.401001,713.803101,94.528923,,,,,,,,,,758.910217,850.410583,229.794250
301,550.204468,731.017639,93.374771,,,,,,,869.110596,841.496399,397.062744,486.614166,647.089233,77.924675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.262878,713.730591,94.435875,,,,,,,,,,758.716675,850.320862,230.147369
302,550.197693,731.069153,93.616684,,,,,,,869.175232,841.524292,396.969727,486.638031,647.034912,77.838730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.213959,713.734436,94.280197,,,,,,,,,,758.625977,850.304443,230.274796
303,550.175598,731.007385,93.524597,,,,,,,869.143372,841.529419,397.004883,486.571747,647.054565,77.991745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.218231,713.722656,94.292572,,,,,,,,,,758.605896,850.300415,230.271667
304,550.167725,730.881226,93.463120,,,,,,,869.190186,841.465332,396.969147,486.504639,647.062317,78.072136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.203247,713.651611,94.244041,,,,,,,,,,758.653076,850.307861,230.229126
305,550.126953,730.885071,93.447159,,,,,,,869.276733,841.408569,396.984467,485.954468,646.940308,78.308701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.150177,713.647766,94.183823,,,,,,,,,,758.587402,850.200806,230.289673
