Grasp117
Date:,2025/04/23
Time:,12:58:19
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
193,,,,,,,1041.949463,834.472900,195.713425,1059.605347,813.529846,283.250153,,,,766.038391,627.223328,166.234909,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.597351,706.483948,143.864716,,,,,,,,,,703.375366,691.414490,163.313126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,,,,1039.061768,834.633911,196.104095,1057.056152,813.691101,283.503479,,,,762.460999,627.821899,168.272446,,,,,,,,,,,,,,,,,,,,,,,,,,,,817.854492,706.616516,145.206558,,,,,,,,,,700.226807,692.216736,164.762283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,,,,1036.074097,834.667236,196.635162,1054.795654,813.757202,283.597778,,,,759.621826,628.211182,169.940582,,,,,,,,,,,,,,,,,,,,,,,,,,,,814.494690,707.475037,146.741913,,,,,,,,,,696.903381,692.801758,166.126755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,,,,1033.094604,834.883911,196.884140,1052.112305,813.913452,284.413239,,,,755.986328,628.929565,170.926224,,,,,,,,,,,,,,,,,,,,,,,,,,,,811.183655,707.746948,148.309586,,,,,,,,,,693.556091,693.647400,168.269684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,,,,1029.941772,834.922424,197.586533,1049.747437,813.934998,284.274811,,,,751.976257,629.691284,172.434784,,,,,,,,,,,,,,,,,,,,,,,,,,,,807.291504,707.794678,149.297516,,,,,,,,,,690.186707,694.457703,169.872162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,,,,1026.755493,835.073486,197.713699,1047.068115,813.997131,284.843445,,,,748.517944,630.907898,174.118896,,,,,,,,,,,,,,,,,,,,,,,,,,,,803.924133,708.575317,149.975357,,,,,,,,,,686.694946,695.075378,171.679504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,,,,1023.686646,835.001282,198.340942,1044.497559,814.036072,285.069153,,,,744.445801,631.134949,175.696075,,,,,,,,,,,,,,,,,,,,,,,,,,,,800.485962,708.806763,151.489044,,,,,,,,,,682.662537,695.918091,173.349167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,1020.424988,835.122314,198.789032,1041.737183,814.147034,285.461334,,,,740.869507,631.754456,176.887390,,,,,,,,,,,,,,,,,,,,,,,,,,,,796.128418,709.370544,153.105392,,,,,,,,,,678.893250,696.686707,175.352600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,1016.911255,835.008484,199.204514,1038.806641,814.113586,285.960907,,,,737.062439,632.298340,178.306808,,,,,,,,,,,,,,,,,,,,,,,,,,,,793.069153,709.857788,154.037476,,,,,,,,,,675.247498,697.511108,177.096848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,,,,1013.413391,834.965454,199.404694,1036.056152,814.080566,286.018036,,,,732.754211,632.316101,179.707214,,,,,,,,,,,,,,,,,,,,,,,,,,,,789.115479,710.246033,154.728714,,,,,,,,,,671.401245,698.191467,178.739716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,,,,1009.932556,834.743164,200.009964,1033.101196,813.940857,286.835449,,,,728.918945,632.444214,180.442795,,,,,,,,,,,,,,,,,,,,,,,,,,,,784.808105,710.472717,155.805099,,,,,,,,,,667.803894,698.982910,180.035095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,1006.052612,834.525879,200.502029,1030.326172,813.786194,286.739288,,,,724.771973,633.260315,181.294525,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.555481,710.754639,156.863022,,,,,,,,,,664.222656,699.809998,181.032913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,,,,1002.707642,834.247375,201.153671,1027.381470,813.581909,287.341919,,,,720.292053,633.906433,182.489151,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.562195,711.534607,157.811539,,,,,,,,,,660.312622,700.416199,182.140961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,999.023987,833.990723,201.449326,1024.196899,812.906921,287.450500,,,,715.850403,634.127380,183.602066,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.729797,711.833557,158.724930,,,,,,,,,,655.891602,701.159363,184.061737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,,,,995.339600,833.756836,202.023605,1021.337158,812.870911,287.953064,,,,711.745667,634.574341,184.345993,,,,,,,,,,,,,,,,,,,,,,,,,,,,769.213562,711.718079,159.506638,,,,,,,,,,652.084717,701.836975,184.543686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,,,,991.639465,833.874207,202.088821,1018.260437,812.300354,287.887360,,,,707.687866,635.421326,184.669678,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.705200,712.195129,159.711761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,,,,987.713684,833.749329,202.818527,1015.222290,812.139832,288.356354,,,,703.052307,635.958984,184.767395,,,,,,,,,,,,,,,,,,,,,,,,,,,,760.118225,712.717896,160.602310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,,,,984.112671,833.364746,203.479218,1012.188782,811.270874,288.397797,,,,698.823792,635.972107,185.246582,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.108765,712.776917,161.041245,,,,,,,,,,,,,639.884460,703.794922,187.577133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,,,,979.981812,833.065674,203.757919,1008.697754,810.814697,288.964478,,,,694.403381,636.344482,186.396942,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.648987,712.843140,161.036987,,,,,,,,,,,,,635.973022,704.624023,188.397614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,,,,976.255554,832.654236,204.367722,1005.612061,811.373718,289.091431,,,,689.932861,636.967712,187.076889,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.960754,713.527405,161.283295,,,,,,,,,,,,,631.888306,705.389038,189.198135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,,,,972.254089,832.367554,204.443146,,,,,,,685.473694,637.617554,187.597870,,,,,,,,,,,,,,,,,,,,,,,,,,,,743.437134,713.854797,161.995560,,,,,,,,,,,,,627.859009,706.093140,189.967255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,,,,968.095276,832.060913,204.590363,,,,,,,680.874390,638.098511,187.752426,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.924194,713.813171,162.944199,,,,,,,,,,,,,623.343872,706.726318,190.858459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,,,,964.369019,831.750916,205.082870,,,,,,,676.469849,638.738586,188.290649,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.273254,713.257813,163.521088,,,,,,,,,,,,,618.792908,707.308838,191.722839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,,,,960.412415,831.521729,205.564224,,,,,,,672.204468,638.737183,188.752640,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.083923,714.022766,163.470490,,,,,,,,,,,,,614.946045,708.108704,191.814789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,,,,956.183838,831.214111,205.784653,,,,,,,667.672729,638.974060,189.009872,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.082153,714.444702,163.236053,,,,,,,,,,,,,611.033508,708.713806,191.724503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,,,,952.434509,830.689392,206.480408,,,,,,,663.035034,639.281128,189.221161,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.405273,714.884521,163.515030,,,,,,,,,,,,,606.868164,709.274780,191.926819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,,,,948.454590,830.276306,206.910675,,,,,,,658.540833,639.530884,188.806473,,,,,,,,,,,,,,,,,,,,,,,,,,,,717.856445,714.597534,164.071442,,,,,,,,,,,,,602.233459,709.823669,192.775864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,,,,944.394531,829.998901,207.028625,,,,,,,653.945923,640.005188,189.095215,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.257690,714.951965,163.999817,,,,,,,,,,,,,597.878906,710.388428,193.023682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,,,,940.705750,829.677368,207.680756,,,,,,,649.513062,640.752075,189.248260,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.941467,714.995911,163.988953,,,,,,,,,,,,,593.908081,711.096497,192.608704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,,,,936.603333,829.351501,207.966873,,,,,,,644.982727,641.210266,189.450089,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.586548,715.454224,163.846695,,,,,,,,,,,,,590.111694,711.580688,192.569885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,,,,932.515869,828.838196,208.321793,,,,,,,640.578003,641.284180,189.532639,,,,,,,,,,,,,,,,,,,,,,,,,,,,701.364685,714.850586,163.827026,,,,,,,,,,,,,585.960388,712.035522,192.603851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,928.617676,828.395996,208.738647,,,,,,,636.358826,641.509888,189.226868,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.890747,715.439575,163.616745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,,,,924.497681,828.152588,208.606201,,,,,,,632.094666,641.731506,188.727173,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.549194,715.597412,163.268082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,921.027100,827.589294,209.052505,,,,,,,627.668701,641.932190,188.431900,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.796997,715.336121,163.253067,,,,,,,,,,,,,,,,572.955566,713.145630,192.127975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,,,,917.351318,827.065735,209.560379,,,,,,,623.453796,641.915344,187.926544,,,,,,,,,,,,,,,,,,,,,,,,,,,,684.743774,715.362610,163.096100,,,,,,,,,,,,,,,,569.050293,713.558960,192.240723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,912.899597,826.777893,209.749191,,,,,,,619.360779,642.122620,187.366272,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.738037,715.996765,162.008881,,,,,,,,,,,,,,,,565.067688,714.091797,192.029877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,,,,909.598389,826.135925,210.343170,,,,,,,615.092163,642.454163,186.866287,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.132446,716.206238,161.981003,,,,,,,,,,,,,,,,560.871033,714.438965,191.531296,951.192688,804.420105,293.033356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,,,,,905.727783,825.781372,210.705597,,,,,,,610.813843,642.630859,186.414139,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.217102,715.615906,162.174179,,,,,,,,,,,,,,,,556.657776,714.637878,191.537460,948.964844,803.928223,292.577515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,,,,901.794556,825.139832,210.959229,,,,,,,606.552612,642.718018,185.786835,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.351379,715.817566,162.007782,,,,,,,,,,,,,,,,552.743225,714.949463,191.003052,946.398987,802.874146,291.966003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,,,,898.291931,824.254883,211.629532,,,,,,,602.651306,643.164246,185.019592,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.618652,716.134949,161.714706,,,,,,,,,,,,,,,,549.085632,715.244629,190.101425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,,,,894.211792,823.980835,211.945129,,,,,,,598.296509,643.420715,184.533768,,,,,,,,,,,,,,,,,,,,,,,,,,,,660.899963,716.109131,161.200729,,,,,,,,,,,,,,,,,,,,,,939.291687,802.328369,293.317719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,,,,891.085815,823.364868,212.260941,,,,,,,594.188049,643.460693,183.645248,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.464478,716.549133,160.669388,,,,,,,,,,,,,,,,,,,,,,936.142822,802.238892,293.845337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,,,,,887.016235,823.034180,212.780106,,,,,,,590.637085,643.888733,182.980011,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.319946,716.775146,160.861328,,,,,,,,,,,,,,,,,,,,,,933.690002,801.762695,292.997375,537.242981,716.179016,188.608154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,,,,,,883.354004,822.031616,213.362183,,,,,,,586.658813,644.119385,182.399200,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.760742,716.675476,160.547577,,,,,,,,,,,,,,,,,,,,,,930.706665,801.139343,293.607727,533.700623,716.472656,188.251541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,,,,,880.078613,821.570740,213.359970,,,,,,,582.747864,644.143005,181.456009,,,,,,,,,,,,,,,,,,,,,,,,,,,,645.835388,716.794922,159.226898,,,,,,,,,,,,,,,,,,,,,,927.382324,800.807739,293.204620,530.165283,716.701965,186.944595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,,,,876.949890,820.819580,213.375000,,,,,,,579.021729,644.466492,180.543243,,,,,,,,,,,,,,,,,,,,,,,,,,,,642.075623,716.598816,158.973602,,,,,,,,,,,,,,,,,,,,,,924.989380,800.437866,293.663879,526.294250,716.937317,185.981262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,,,,,873.709412,820.194824,213.999100,,,,,,,575.003174,644.624207,179.765961,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.721924,716.826904,158.460266,,,,,,,,,,,,,,,,,,,,,,921.782410,800.038879,293.580597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,,,,,870.239807,819.706360,214.238174,,,,,,,571.324707,644.720337,178.620926,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.772644,717.135071,157.456970,,,,,,,,,,,,,,,,,,,,,,918.654236,799.025574,293.909454,,,,519.310486,717.743958,184.609146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,,,,,866.804138,818.917419,214.452393,,,,,,,567.644348,644.591675,177.596771,,,,,,,,,,,,,,,,,,,,,,,,,,,,631.530640,716.865662,156.967163,,,,,,,,,,,,,,,,,,,,,,916.038940,798.528076,293.764313,,,,515.355225,717.910461,184.022186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,,,,,,863.695190,818.668030,214.722992,,,,,,,564.160828,644.915466,176.758224,,,,,,,,,,,,,,,,,,,,,,,,,,,,628.141052,717.108459,156.253677,,,,,,,,,,,,,,,,,,,,,,913.445984,797.796509,293.696075,,,,511.929718,718.161621,183.409729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,,,,,860.500977,817.941040,214.792725,,,,,,,560.850586,645.333313,175.695099,,,,,,,,,,,,,,,,,,,,,,,,,,,,625.007446,717.109009,155.391312,,,,,,,,,,,,,,,,,,,,,,910.154663,797.421753,293.907104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,,,,,857.338196,817.224304,215.067963,,,,,,,557.141052,645.668213,174.992035,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.854370,717.440979,154.693405,,,,,,,,,,,,,,,,,,,,,,907.930298,796.878296,294.005005,,,,,,,505.050323,718.871826,181.366455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,,,,,854.521790,816.677734,215.224152,,,,,,,554.042419,645.901733,173.816971,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.390686,717.439941,154.013870,,,,,,,,,,,,,,,,,,,,,,904.523132,796.405945,294.164703,,,,,,,502.422607,719.380493,179.696075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,,,,,851.297058,816.175903,215.727936,,,,,,,550.554688,646.077698,172.808502,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.240967,717.964355,153.023117,,,,,,,,,,,,,,,,,,,,,,901.897522,795.844910,294.395966,,,,,,,499.380219,719.680725,178.130600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,,,,848.072876,815.899170,215.720688,,,,,,,547.231506,646.559875,171.877686,,,,,,,,,,,,,,,,,,,,,,,,,,,,612.469971,717.805786,152.532288,,,,,,,,,,,,,,,,,,,,,,898.736206,795.330017,294.318115,,,,,,,496.028076,720.177368,177.271362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,,,,,845.659241,815.143127,215.948425,,,,,,,543.802612,646.771179,170.572495,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.264587,718.211548,151.288147,,,,,,,,,,,,,,,,,,,,,,896.180725,794.637634,294.559967,,,,,,,492.906403,720.821838,176.536987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,,,,,,842.163879,814.905640,216.013351,,,,,,,540.771667,647.206848,169.823914,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.046997,718.356384,151.070663,,,,,,,,,,,,,,,,,,,,,,892.952637,794.630432,294.437988,,,,,,,489.544464,721.112427,175.444870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,,,,,839.697388,813.977478,216.378494,,,,,,,537.515442,647.575684,168.854416,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.266602,718.703125,150.776855,,,,,,,,,,,,,,,,,,,,,,891.183533,793.927979,294.512451,,,,,,,486.908417,721.745605,173.866638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,,,,,836.919006,813.818359,216.314499,,,,,,,534.551880,648.017151,167.398438,,,,,,,,,,,,,,,,,,,,,,,,,,,,600.095154,718.809937,149.983688,,,,,,,,,,,,,,,,,,,,,,887.770325,793.781250,294.451965,,,,,,,483.924316,722.334473,173.335129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,,,,834.430664,813.130005,216.583206,,,,,,,531.650635,648.284058,166.633759,,,,,,,,,,,,,,,,,,,,,,,,,,,,597.621399,719.082947,149.009293,,,,,,,,,,,,,,,,,,,,,,885.532227,793.362244,294.435455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,,,,,832.102539,812.894958,216.570892,,,,,,,528.774170,648.875183,166.071396,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.344971,719.104736,148.159683,,,,,,,,,,,,,,,,,,,,,,883.012878,792.703369,294.564148,,,,,,,,,,478.229950,723.392456,171.219101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,,,,829.295593,812.365662,216.623108,,,,,,,526.039734,649.195984,165.457092,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.467224,719.682983,148.015396,,,,,,,,,,,,,,,,,,,,,,880.533508,792.482666,294.593903,,,,,,,,,,476.244293,723.821533,169.555222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,,,,,826.887207,812.062866,216.185989,,,,,,,523.379333,649.537170,164.251602,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.082886,719.312195,146.708939,,,,,,,,,,,,,,,,,,,,,,878.169189,791.939941,294.673065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,,,,,824.068115,811.734375,216.156555,,,,,,,520.372986,650.094971,162.999359,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.462769,719.880981,145.627884,,,,,,,,,,,,,,,,,,,,,,875.756226,791.637695,294.488434,,,,,,,,,,,,,470.668152,724.761047,167.515320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,,,,,822.045715,811.125183,216.229965,,,,,,,518.109009,650.427612,162.015793,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.433105,719.989929,145.310165,,,,,,,,,,,,,,,,,,,,,,873.728149,791.286133,294.298615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,,,,819.869019,810.779907,216.209198,,,,,,,515.674988,650.564331,160.373123,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.689819,720.177307,143.662170,,,,,,,,,,,,,,,,,,,,,,871.538208,790.838135,294.376831,,,,,,,,,,,,,,,,466.193756,725.468872,164.635513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,,,,,817.204651,810.800049,216.021225,,,,,,,513.524109,650.990601,159.880386,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.454834,720.493896,143.234406,,,,,,,,,,,,,,,,,,,,,,869.625183,790.646240,294.342377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,,,,,,815.445862,810.182861,216.302902,,,,,,,511.032013,651.382751,158.921783,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.012268,720.724915,142.405746,,,,,,,,,,,,,,,,,,,,,,867.225891,790.404053,293.894928,,,,,,,,,,,,,,,,,,,461.338531,726.246155,162.515991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,,,,,,813.446777,809.954834,216.063278,,,,,,,508.754913,651.507019,157.560730,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.097900,720.929504,142.115082,,,,,,,,,,,,,,,,,,,,,,865.772888,789.888794,294.307709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,,,,,,810.976624,809.896973,216.164505,,,,,,,506.624664,651.703735,156.650833,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.362000,720.986206,140.970261,,,,,,,,,,,,,,,,,,,,,,863.348938,789.859070,293.791595,,,,,,,,,,,,,,,,,,,,,,457.390839,726.828247,160.263000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,,,,,,809.268799,809.231445,216.089478,,,,,,,504.639008,652.032349,156.051407,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.791931,721.138977,139.684006,,,,,,,,,,,,,,,,,,,,,,861.141174,789.805542,293.267456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
