Grasp48
Date:,2025/04/16
Time:,14:28:33
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
247,829.870972,713.851318,175.848282,744.909973,653.733154,180.197495,,,,,,,,,,,,,,,,,,,,,,1061.991089,838.241638,206.465759,,,,,,,,,,,,,,,,705.201843,737.348206,189.901459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,825.945557,714.524536,176.403030,741.293335,654.286072,180.906006,,,,,,,,,,,,,,,,,,,,,,1058.420410,838.239197,206.707062,,,,,,,,,,,,,,,,701.686829,737.579712,189.988297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,822.226685,714.901245,176.895355,737.433289,654.703552,181.069244,,,,,,,,,,,,,,,,,,,,,,1055.163208,838.429871,206.842270,,,,,,,,,,,,,,,,697.267334,737.909973,190.660217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,819.080811,715.101196,176.816086,733.577026,655.176514,180.982681,,,,,,,,,,,,,,,,,,,,,,1051.907715,838.466980,206.260941,,,,,,,,,,,,,,,,692.721863,738.711670,192.014404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,815.030518,715.953064,176.843353,729.574829,655.605103,180.724091,,,,,,,,,,,,,,,,,,,,,,1048.224854,838.443420,206.695526,,,,,,,,,,,,,,,,689.362000,738.946533,192.339325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,810.648010,716.484558,177.353577,725.595276,655.903687,180.897598,,,,,,,,,,,,,,,,,,,,,,1044.387451,838.479797,206.826752,,,,,,,,,,,,,,,,685.749329,738.948425,192.668854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,806.965271,716.681458,177.625473,721.554626,656.164246,181.169388,,,,,,,,,,,,,,,,,,,,,,1041.235474,838.233521,206.661346,,,,,,,,,,,,,,,,681.620483,739.466125,192.809021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,802.598450,717.013489,177.284454,717.562622,656.410217,180.982452,,,,,,,,,,,,,,,,,,,,,,1037.681763,838.070984,206.966248,,,,,,,,,,,,,,,,677.825806,739.755371,192.252335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,797.789368,717.540161,176.963135,713.448547,656.874817,180.824478,,,,,,,,,,,,,,,,,,,,,,1033.196289,837.987305,206.692444,,,,,,,,,,,,,,,,673.087646,739.859985,192.508774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,793.458313,718.099976,177.269150,709.323242,657.215027,180.817764,,,,,,,,,,,,,,,,,,,,,,1029.759033,837.859680,206.859650,,,,,,,,,,,,,,,,668.315674,740.115662,193.450241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,789.853821,718.368408,176.934937,705.194336,657.619446,180.763428,,,,,,,,,,,,,,,,,,,,,,1026.448242,837.899048,206.802826,,,,,,,,,,,,,,,,664.472168,740.740540,193.298996,,,,,,,1090.334229,815.227417,362.188538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,786.171265,718.540710,176.727982,701.026489,657.886475,180.463928,,,,,,,,,,,,,,,,,,,,,,1022.322144,837.838745,206.762329,,,,,,,,,,,,,,,,660.510498,740.830750,193.062286,,,,,,,1088.491089,814.952454,361.209778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,781.852600,718.910461,176.448990,696.899170,658.088562,180.296021,,,,,,,,,,,,,,,,,,,,,,1018.242371,837.693726,207.243805,,,,,,,,,,,,,,,,656.111633,740.959351,192.971329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,776.588562,719.363953,176.417755,692.281006,658.135559,180.261490,,,,,,,,,,,,,,,,,,,,,,1014.521851,837.468323,207.010666,,,,,,,,,,,,,,,,651.955444,741.460144,192.872955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,772.499939,719.806641,176.535431,688.311646,658.688477,180.111801,,,,,,,,,,,,,,,,,,,,,,1010.409424,837.401184,206.732162,,,,,,,,,,,,,,,,647.009094,741.628357,192.579269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,768.491638,720.427185,175.931961,683.862488,659.523865,180.217224,,,,,,,,,,,,,,,,,,,,,,1006.480774,837.074768,206.974518,,,,,,,,,,,,,,,,642.368225,741.754822,192.498276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,764.422668,720.758423,175.330139,679.365967,660.229431,180.326782,,,,,,,,,,,,,,,,,,,,,,1002.646790,836.763977,207.587173,,,,,,,,,,,,,,,,638.225098,741.961060,192.125854,,,,,,,,,,1076.191895,813.291687,359.101501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,759.904358,721.154053,175.369110,675.277649,660.436279,179.708878,,,,,,,,,,,,,,,,,,,,,,998.183472,836.312683,207.543427,,,,,,,,,,,,,,,,634.285461,741.717407,191.471954,,,,,,,,,,1073.624634,813.968750,358.945374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,755.100830,721.471863,174.740219,670.967224,660.697876,179.469467,,,,,,,,,,,,,,,,,,,,,,994.079224,835.982971,207.681244,,,,,,,,,,,,,,,,629.073425,742.604248,191.240631,,,,,,,,,,1071.125488,812.528564,358.392944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,750.556824,721.742676,174.205505,666.904175,660.917236,178.826477,,,,,,,,,,,,,,,,,,,,,,990.246704,835.972168,208.114990,,,,,,,,,,,,,,,,625.261658,742.245117,190.801102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,745.986328,721.882996,174.227829,662.643372,660.851624,178.313049,,,,,,,,,,,,,,,,,,,,,,986.113403,835.934875,208.334427,,,,,,,,,,,,,,,,620.871582,741.863953,190.270004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,741.734802,722.114502,173.810287,658.422791,661.127563,177.963333,,,,,,,,,,,,,,,,,,,,,,982.293030,835.122131,207.893219,,,,,,,,,,,,,,,,616.758484,742.155518,189.584290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,737.823853,722.484436,172.938629,654.299194,660.922913,177.371750,,,,,,,,,,,,,,,,,,,,,,978.088074,834.623352,208.010223,,,,,,,,,,,,,,,,612.020813,742.055237,189.249069,,,,,,,,,,,,,1061.206787,811.857056,356.291870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,733.904358,722.707031,172.495758,649.945007,661.062561,176.936707,,,,,,,,,,,,,,,,,,,,,,973.474365,834.865479,208.358170,,,,,,,,,,,,,,,,607.110352,741.806824,189.953171,,,,,,,,,,,,,1059.245361,811.498840,355.776611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,729.147278,722.553406,172.720551,645.797852,660.909302,176.132385,,,,,,,,,,,,,,,,,,,,,,969.640686,834.615601,208.678345,,,,,,,,,,,,,,,,603.207397,741.747437,189.744888,,,,,,,,,,,,,1056.516846,810.381104,355.147583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,724.642151,722.784973,171.635635,641.602722,661.186035,175.945465,,,,,,,,,,,,,,,,,,,,,,966.149170,834.056946,208.889236,,,,,,,,,,,,,,,,599.109131,741.501099,188.787231,,,,,,,,,,,,,1054.654297,809.374084,354.374146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,720.611572,722.947021,171.534531,637.786865,661.077820,175.374161,,,,,,,,,,,,,,,,,,,,,,962.060364,833.808838,209.017395,,,,,,,,,,,,,,,,595.273987,741.416382,188.254135,,,,,,,,,,,,,1051.721436,810.029480,353.994720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,716.557739,723.400269,171.463272,633.533264,661.017639,174.645370,,,,,,,,,,,,,,,,,,,,,,957.171082,833.243958,209.163589,,,,,,,,,,,,,,,,590.958740,741.304626,188.649261,,,,,,,,,,,,,1048.897705,810.367371,354.050964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,711.894653,723.716248,170.658249,629.570374,661.053467,173.996918,,,,,,,,,,,,,,,,,,,,,,953.557373,832.456299,209.641235,,,,,,,,,,,,,,,,586.947571,741.021851,187.856888,,,,,,,,,,,,,1046.156372,809.629150,353.445313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,707.946655,723.644104,170.230057,625.216797,661.079651,173.755508,,,,,,,,,,,,,,,,,,,,,,949.985474,832.359863,209.632935,,,,,,,,,,,,,,,,582.522217,741.018494,187.623825,,,,,,,,,,,,,1044.500366,808.937073,352.624786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,704.078979,723.855530,170.037109,621.648315,660.993530,172.804428,,,,,,,,,,,,,,,,,,,,,,945.852844,832.077759,209.324356,,,,,,,,,,,,,,,,577.883301,740.720154,187.851120,,,,,,,,,,,,,1041.302856,808.363037,352.381134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,699.991760,723.856018,169.809677,617.751831,660.812256,172.533524,,,,,,,,,,,,,,,,,,,,,,942.086609,831.302063,210.107910,,,,,,,,,,,,,,,,574.180908,740.186035,187.521957,,,,,,,,,,,,,1039.243896,808.060974,352.253387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,696.335510,723.830688,169.569168,613.826294,660.508118,171.829636,,,,,,,,,,,,,,,,,,,,,,938.568787,830.794678,210.367310,,,,,,,,,,,,,,,,570.517395,739.868896,187.312653,,,,,,,,,,,,,1036.144653,808.082886,351.804626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,692.579041,723.988892,168.656540,610.202271,660.369873,171.290146,,,,,,,,,,,,,,,,,,,,,,935.207825,829.767883,210.426697,,,,,,,,,,,,,,,,566.940002,739.713867,186.334900,,,,,,,,,,,,,1033.854492,807.466431,351.519562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,688.265076,724.498291,168.029297,606.605347,660.233093,170.543655,,,,,,,,,,,,,,,,,,,,,,931.009094,829.555542,210.767380,,,,,,,,,,,,,,,,563.139404,739.483154,186.206985,,,,,,,,,,,,,1031.196899,807.294067,350.780029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,684.081177,724.304504,167.297058,602.889160,660.299561,170.103241,,,,,,,,,,,,,,,,,,,,,,927.662781,828.880127,210.997345,,,,,,,,,,,,,,,,559.205627,739.338074,186.131409,,,,,,,,,,,,,1028.575928,806.426147,350.628479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,680.681763,724.380920,166.877319,599.302917,659.995605,169.535477,,,,,,,,,,,,,,,,,,,,,,924.056946,828.384155,211.158844,,,,,,,,,,,,,,,,554.944214,739.070618,186.283813,,,,,,,,,,,,,1026.313721,805.860535,349.886871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,676.944519,724.409668,166.555908,595.905762,660.001343,168.992538,,,,,,,,,,,,,,,,,,,,,,920.732056,827.612793,211.456375,,,,,,,,,,,,,,,,551.534973,739.064148,185.397736,,,,,,,,,,,,,1023.735962,805.618164,349.776581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,673.447632,724.408386,165.479874,592.399353,659.565491,168.847961,,,,,,,,,,,,,,,,,,,,,,917.336609,826.949341,211.595764,,,,,,,,,,,,,,,,547.942871,738.196533,184.585205,,,,,,,,,,,,,1021.012390,804.968506,349.257172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,669.183289,724.533630,165.701385,588.925903,659.381775,168.277710,,,,,,,,,,,,,,,,,,,,,,914.100769,826.374084,211.817291,,,,,,,,,,,,,,,,544.104919,738.080811,184.343842,,,,,,,,,,,,,1018.752258,804.803528,349.041534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,666.137512,724.345154,165.701141,585.715149,659.245728,167.611435,,,,,,,,,,,,,,,,,,,,,,910.533081,825.657532,211.694016,,,,,,,,,,,,,,,,540.364685,737.622681,184.239212,,,,,,,,,,,,,1015.985962,804.199219,348.427826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,662.726318,724.533508,164.815964,582.447144,658.781799,166.662140,,,,,,,,,,,,,,,,,,,,,,907.172729,825.018738,211.987030,,,,,,,,,,,,,,,,536.996399,737.398621,183.203583,,,,,,,,,,,,,1013.774902,803.545471,347.905518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,658.972290,724.586304,164.031006,578.752747,658.931580,166.204849,,,,,,,,,,,,,,,,,,,,,,904.239502,824.286926,212.197601,,,,,,,,,,,,,,,,533.456238,737.456848,182.546600,,,,,,,,,,,,,1011.354431,803.450378,347.670593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,655.314026,724.631775,163.665588,575.633545,658.513245,165.308167,,,,,,,,,,,,,,,,,,,,,,900.814636,823.967407,212.326752,,,,,,,,,,,,,,,,530.037231,737.020569,182.304489,,,,,,,,,,,,,1008.766418,802.695374,347.504272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,652.455017,724.789368,162.988586,572.547119,658.579834,164.553268,,,,,,,,,,,,,,,,,,,,,,897.965698,823.086548,212.768814,,,,,,,,,,,,,,,,527.052063,736.671021,181.303497,,,,,,,,,,,,,1006.620605,802.439880,347.059143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,649.254395,724.720337,161.874588,569.489868,658.697693,163.884933,,,,,,,,,,,,,,,,,,,,,,895.029480,822.473328,212.647476,,,,,,,,,,,,,,,,523.948364,736.273315,179.996124,,,,,,,,,,,,,1004.230652,802.067932,346.930756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,646.023438,724.842590,161.395020,566.266541,658.223572,163.176071,,,,,,,,,,,,,,,,,,,,,,892.049744,821.903503,212.882858,,,,,,,,,,,,,,,,520.494812,735.985535,180.044418,,,,,,,,,,,,,1001.810608,801.450928,346.048035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,643.158569,724.552856,161.006577,563.308899,658.192261,162.343079,,,,,,,,,,,,,,,,,,,,,,888.444397,821.415710,213.060806,,,,,,,,,,,,,,,,517.299500,735.910767,179.444366,,,,,,,,,,,,,999.979309,800.884583,345.514771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,639.889282,724.373535,159.796982,559.944397,658.101501,161.606537,,,,,,,,,,,,,,,,,,,,,,886.026428,820.895325,213.740128,,,,,,,,,,,,,,,,514.253967,735.779480,178.359100,,,,,,,,,,,,,997.411987,800.704895,345.367371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,637.117615,724.308533,159.025726,556.953979,657.468079,160.453583,,,,,,,,,,,,,,,,,,,,,,882.968933,820.036438,213.685120,,,,,,,,,,,,,,,,510.989807,735.355103,177.631058,,,,,,,,,,,,,995.152344,799.975830,345.336365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,633.921936,723.938660,158.491928,554.010742,657.411072,159.599075,,,,,,,,,,,,,,,,,,,,,,880.048279,819.587341,213.989502,,,,,,,,,,,,,,,,508.022736,734.958435,177.103745,,,,,,,,,,,,,993.031189,799.750732,344.886932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,631.404541,723.706970,157.829208,551.545593,657.105957,158.099670,,,,,,,,,,,,,,,,,,,,,,877.661804,818.463562,214.102386,,,,,,,,,,,,,,,,505.865692,734.772400,176.407074,,,,,,,,,,,,,990.531616,799.050781,344.892090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,628.781128,723.491699,157.191071,548.691345,657.260803,157.136246,,,,,,,,,,,,,,,,,,,,,,874.556885,818.364807,214.405869,,,,,,,,,,,,,,,,502.521393,734.481567,175.538605,,,,,,,,,,,,,988.768494,798.563110,344.374969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,625.431519,723.496704,156.039612,545.842346,656.993408,156.709412,,,,,,,,,,,,,,,,,,,,,,871.846985,817.821472,214.354263,,,,,,,,,,,,,,,,499.639099,734.220825,175.056900,,,,,,,,,,,,,986.664246,797.506287,343.500671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,623.368591,722.953979,155.752884,542.977539,656.529236,155.390350,,,,,,,,,,,,,,,,,,,,,,869.272339,817.298889,214.625854,,,,,,,,,,,,,,,,497.085144,733.886169,173.717072,,,,,,,,,,,,,984.554749,797.533203,343.849579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,620.245911,723.031311,155.204544,540.660645,656.360291,154.366943,,,,,,,,,,,,,,,,,,,,,,866.194641,816.663635,214.613998,,,,,,,,,,,,,,,,494.772552,733.844666,172.371689,,,,,,,,,,,,,982.373962,797.350342,343.131287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,618.004211,723.104248,154.430573,538.263672,656.004761,153.292313,,,,,,,,,,,,,,,,,,,,,,864.312439,815.692505,214.869141,,,,,,,,,,,,,,,,492.637665,733.721252,171.450760,,,,,,,,,,,,,980.806030,796.886597,342.499359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,615.271057,722.816345,153.386292,535.654419,656.052124,152.302689,,,,,,,,,,,,,,,,,,,,,,861.531433,815.180237,214.731918,,,,,,,,,,,,,,,,489.164886,733.228027,171.211670,,,,,,,,,,,,,978.732483,796.687500,342.202026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,613.296265,722.566162,152.671097,533.157654,655.819702,151.247269,,,,,,,,,,,,,,,,,,,,,,859.206970,814.934631,214.632889,,,,,,,,,,,,,,,,486.673126,733.096375,170.375183,,,,,,,,,,,,,976.440125,795.900879,342.150177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,610.238098,722.389771,151.798767,530.650024,655.415894,150.625656,,,,,,,,,,,,,,,,,,,,,,856.992249,814.284424,214.427643,,,,,,,,,,,,,,,,484.101318,732.903870,169.584396,,,,,,,,,,,,,974.870056,795.251160,341.493164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,608.724121,722.310364,150.676468,528.843567,655.494080,149.465317,,,,,,,,,,,,,,,,,,,,,,854.136719,814.165161,214.165359,,,,,,,,,,,,,,,,482.122467,732.505493,168.327698,,,,,,,,,,,,,973.152588,794.052734,340.346680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,606.050903,722.223022,150.103867,526.461731,655.462830,148.474823,,,,,,,,,,,,,,,,,,,,,,852.243347,813.188843,214.513885,,,,,,,,,,,,,,,,479.937073,731.919373,166.825302,,,,,,,,,,,,,971.595764,794.646667,340.394501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,603.696777,722.155762,149.589737,524.342468,655.293762,147.488571,,,,,,,,,,,,,,,,,,,,,,850.272278,812.418335,214.397415,,,,,,,,,,,,,,,,477.559967,731.807800,165.891571,,,,,,,,,,,,,969.228638,794.707703,340.241241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,601.336670,722.269531,148.238907,522.471069,655.098572,146.464798,,,,,,,,,,,,,,,,,,,,,,847.786011,811.986511,214.713165,,,,,,,,,,,,,,,,475.167328,731.627197,165.585114,,,,,,,,,,,,,966.580383,794.413696,340.685455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,599.552185,721.933289,147.314484,520.081360,654.666870,145.631226,,,,,,,,,,,,,,,,,,,,,,846.267883,811.747192,214.070923,,,,,,,,,,,,,,,,472.994843,731.562561,164.543228,,,,,,,,,,,,,965.181824,793.339844,339.861450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,597.833069,721.875122,146.848953,518.060303,654.407837,144.876144,,,,,,,,,,,,,,,,,,,,,,844.972412,811.048767,213.324280,,,,,,,,,,,,,,,,471.175598,731.485229,162.990433,,,,,,,,,,,,,963.829407,792.855469,338.696198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,595.240723,722.020752,146.129211,516.180603,654.256836,143.757294,,,,,,,,,,,,,,,,,,,,,,841.851563,810.898193,214.297256,,,,,,,,,,,,,,,,469.156281,731.194275,161.978165,,,,,,,,,,,,,962.892822,792.305725,338.257751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,593.517456,721.873047,145.028793,514.242676,654.236389,142.807343,,,,,,,,,,,,,,,,,,,,,,839.438477,810.548340,214.064194,,,,,,,,,,,,,,,,467.346344,730.925049,160.865845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,592.121033,721.237976,144.557861,512.847534,654.158813,141.783661,,,,,,,,,,,,,,,,,,,,,,838.442200,809.340393,214.030624,,,,,,,,,,,,,,,,465.554474,730.753540,159.502014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,589.734131,721.437012,143.342987,510.858215,653.741272,140.559296,,,,,,,,,,,,,,,,,,,,,,836.821411,809.047852,213.551682,,,,,,,,,,,,,,,,463.734406,730.631409,158.374802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,587.971741,721.499878,142.970261,509.159912,653.598755,139.524048,,,,,,,,,,,,,,,,,,,,,,834.837402,808.701477,213.087570,,,,,,,,,,,,,,,,462.092651,730.529114,157.352661,,,,,,,,,,,,,,,,955.796326,791.751038,337.034912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,586.298401,721.244141,141.660202,507.294098,653.506470,138.657257,,,,,,,,,,,,,,,,,,,,,,833.216248,807.936646,212.957245,,,,,,,,,,,,,,,,460.453003,730.311340,156.424988,,,,,,,,,,,,,,,,954.930908,791.202515,336.286194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,585.126770,720.807129,140.805573,505.779724,653.148438,137.218079,,,,,,,,,,,,,,,,,,,,,,831.817993,807.313782,212.256348,,,,,,,,,,,,,,,,458.561401,730.251526,154.873215,,,,,,,,,,,,,,,,952.632996,790.828857,336.803070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,583.220703,721.009949,140.327316,504.167267,652.876099,136.504074,,,,,,,,,,,,,,,,,,,,,,830.427002,807.019226,211.595825,,,,,,,,,,,,,,,,457.219299,730.222351,153.809814,,,,,,,,,,,,,,,,950.945801,790.674377,336.437988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,581.511536,720.847534,139.632355,502.553009,652.656677,135.722992,,,,,,,,,,,,,,,,,,,,,,828.671631,806.519348,211.908218,,,,,,,,,,,,,,,,455.483704,730.003479,153.228622,,,,,,,,,,,,,,,,950.296814,789.854065,335.139679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,579.741272,720.628662,138.467438,501.233490,652.368225,134.201675,,,,,,,,,,,,,,,,,,,,,,825.922424,805.919373,212.503922,,,,,,,,,,,,,,,,453.877533,729.863464,151.692001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,579.177551,720.275330,137.419281,499.803986,652.262878,132.863022,,,,,,,,,,,,,,,,,,,,,,824.780640,805.177246,211.852112,,,,,,,,,,,,,,,,453.055664,729.459351,150.162079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,577.712708,720.226868,136.610565,498.713806,652.111328,131.775940,,,,,,,,,,,,,,,,,,,,,,824.577820,804.814453,211.206894,,,,,,,,,,,,,,,,451.399963,729.157471,149.262421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,575.714111,720.134521,136.237274,496.997101,651.799805,130.896667,,,,,,,,,,,,,,,,,,,,,,824.251282,804.450439,210.246643,,,,,,,,,,,,,,,,450.010925,729.007507,148.508102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,574.199097,720.021851,135.293777,495.702148,651.841675,129.976608,,,,,,,,,,,,,,,,,,,,,,821.744324,804.320618,210.226898,,,,,,,,,,,,,,,,448.467163,729.097168,146.806534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,573.708801,719.972412,134.202560,494.480072,651.990356,128.853302,,,,,,,,,,,,,,,,,,,,,,819.468384,803.729370,211.119995,,,,,,,,,,,,,,,,447.713776,729.142151,145.858871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,572.716736,719.928894,133.446762,493.450806,652.013184,127.842850,,,,,,,,,,,,,,,,,,,,,,818.259399,803.614319,211.163437,,,,,,,,,,,,,,,,446.190887,729.166992,145.198669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,571.006348,719.799072,132.671509,492.299896,651.822693,126.419975,,,,,,,,,,,,,,,,,,,,,,816.614075,802.871887,211.218735,,,,,,,,,,,,,,,,444.911621,729.446960,144.238495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,569.498718,719.918030,131.794617,490.982147,651.879578,125.379715,,,,,,,,,,,,,,,,,,,,,,814.627991,802.607788,212.223755,,,,,,,,,,,,,,,,443.459351,729.636536,142.981934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
