Grasp30
Date:,2025/04/16
Time:,11:09:47
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
239,,,,,,,,,,999.850586,842.050903,338.694031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.291626,664.610962,184.231033,644.822571,748.216736,181.013611,,,,,,,524.759033,727.836853,194.141281,841.709717,863.641541,190.115845,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,,,,,,,,996.823425,841.391541,338.528168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.236084,664.096558,183.030182,640.906189,747.579651,180.019501,,,,,,,520.874390,727.625244,192.706375,838.464355,862.752075,189.833359,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,,,,,,,,994.018005,841.000427,338.010406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.205383,663.529785,181.783859,636.835083,746.798462,179.216049,,,,,,,517.331909,727.202026,191.815964,834.990234,862.156799,189.786636,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,,,,,,,,,991.541687,840.459412,338.211182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.591309,662.981812,180.168213,633.699524,746.406006,178.084824,,,,,,,513.402466,726.950500,191.557007,832.006714,861.515747,189.593582,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,,,,,,,,988.951477,839.752502,337.740875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.806641,662.399658,178.742020,630.375549,745.872009,177.281525,,,,,,,509.591217,726.474060,190.818390,829.310181,860.557373,189.310516,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,,,,,,,,986.511292,839.120544,337.996582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.912903,662.247742,177.414948,626.569824,745.301697,176.104462,,,,,,,506.393646,725.869263,189.808701,826.508118,859.642639,189.456253,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,,,,,,,,984.187073,838.449402,337.345520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.798767,661.924805,176.011810,623.522583,744.198181,175.604691,,,,,,,503.228668,725.242310,188.751862,822.996033,859.018860,189.013702,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,,,,,,,,981.228577,838.265930,337.363037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.159973,661.192078,175.095703,620.139709,743.627930,174.579834,,,,,,,499.781464,725.087646,187.842682,820.920959,858.355713,189.020813,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,,,,,,,978.840271,837.824036,337.240143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.711609,660.615295,173.653427,617.188599,743.189209,173.770309,,,,,,,496.743927,724.880554,187.075638,817.649902,857.877869,188.630875,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,,,,,,,,976.242310,837.305969,336.840576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.638672,660.256348,172.256714,614.153503,742.792725,173.115372,,,,,,,493.637115,724.347229,185.942673,814.812256,857.009827,188.788712,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,,,,,,,,,974.399170,836.442200,337.214355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.538208,659.862122,171.039978,610.989624,742.259521,172.176620,,,,,,,490.137665,723.942505,185.123627,812.290283,856.171265,188.678696,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,,,,,,,,971.989624,835.929810,336.248047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.620422,659.285706,170.199219,608.353943,741.297485,170.857590,,,,,,,487.482697,723.720825,184.060471,809.816040,855.286560,188.367905,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,,,,,,,,969.837646,835.800110,336.255493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.443359,658.743103,169.181915,605.346375,740.984619,169.571350,,,,,,,484.620361,723.345703,183.072922,806.846191,854.680969,188.486908,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,,,,,,,967.516846,835.329834,336.068726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541.523438,658.716003,168.385376,603.151428,740.538879,168.858246,,,,,,,481.953918,723.256042,182.075241,804.411255,854.096191,188.436386,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,,,,,,,,965.327515,834.988098,335.672729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538.729675,658.447021,167.461090,600.314880,739.907471,168.134277,,,,,,,479.572632,723.139343,180.749191,798.720154,852.286072,191.325851,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,,,,,,,962.992798,834.489990,335.678619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.246277,658.001831,166.146362,597.718933,739.746948,167.204269,,,,,,,477.199097,722.873474,179.832962,795.289734,850.774719,192.953979,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,,,,,,,,961.481812,833.618042,335.586853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.939819,657.478333,165.027206,595.525146,738.987061,166.241776,,,,,,,474.479309,722.630737,179.045715,792.707153,850.362610,192.902054,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,,,,,,,,959.311646,833.496643,335.020233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.459717,657.138916,163.816742,593.352600,738.530701,165.359970,,,,,,,471.857178,722.229126,178.239441,791.325928,849.975098,191.971619,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,,,,,,,,956.678528,833.376099,334.794067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.071594,656.670715,162.980637,590.669983,738.172363,164.038361,,,,,,,469.796722,721.879395,177.416000,789.531799,849.236572,190.705154,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,,,,,,,955.297058,832.881470,334.985016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.618408,656.485474,162.412872,588.714050,737.679260,162.724838,,,,,,,467.724670,721.465942,176.321899,788.326294,848.335815,190.066360,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,,,,,,,,953.460449,832.563110,334.169403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,524.445190,655.947998,160.713226,586.909607,737.186096,162.345001,,,,,,,465.547699,721.349976,174.696228,785.539673,847.931641,190.102234,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,,,,,,,,,951.606628,832.409058,333.749512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522.226257,655.684814,159.466873,584.310425,736.731079,161.333832,,,,,,,463.746155,721.185730,173.575623,783.011719,847.598877,190.474487,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,,,,,,,,,949.794739,831.855896,333.901154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.335693,655.268127,158.531815,582.330444,736.334229,160.483551,,,,,,,461.209442,720.882507,172.848083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,,,,,,,,,947.803101,831.327454,333.440887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518.351868,654.770386,157.480423,580.276428,736.169067,159.506760,,,,,,,459.300720,720.623840,171.667068,,,,780.013611,845.916565,190.052795,,,,,,,,,,,,,,,,,,,,,,,,
263,,,,,,,,,,946.484680,831.002380,333.006622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.951416,654.640747,156.701370,578.723938,735.666931,158.084442,,,,,,,457.646423,720.293884,170.917633,,,,777.511719,845.749573,189.844910,,,,,,,,,,,,,,,,,,,,,,,,
264,,,,,,,,,,944.790833,830.694031,332.753784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.159180,654.501587,155.738007,576.821899,735.309082,157.485489,,,,,,,455.232025,720.029297,169.794937,,,,775.364685,845.060181,189.793350,,,,,,,,,,,,,,,,,,,,,,,,
265,,,,,,,,,,942.849792,830.486572,332.814026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.173889,654.243103,154.446350,574.610474,735.129211,156.467072,,,,,,,453.801544,719.620972,168.510071,,,,774.513306,844.333801,189.310867,,,,,,,,,,,,,,,,,,,,,,,,
266,,,,,,,,,,941.100525,830.454834,332.539001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.244232,654.048279,153.307983,573.353760,734.586731,155.528458,,,,,,,452.152863,719.503784,167.226181,,,,773.045471,843.936279,188.443817,,,,,,,,,,,,,,,,,,,,,,,,
267,,,,,,,,,,939.424011,830.395874,331.831024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508.714996,653.882690,152.259857,571.619629,734.038086,154.766556,,,,,,,450.083527,719.417297,166.241165,,,,771.179443,843.793701,187.856888,,,,,,,,,,,,,,,,,,,,,,,,
268,,,,,,,,,,937.927490,830.158691,331.478180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.799896,653.715027,151.240540,569.810303,733.996460,153.824402,,,,,,,448.798431,719.303711,165.437714,,,,769.805786,843.487061,187.484222,,,,,,,,,,,,,,,,,,,,,,,,
269,,,,,,,,,,936.996826,829.612610,331.726837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.239838,653.393188,150.752274,567.901978,734.008789,152.211853,,,,,,,446.775085,719.267151,164.546478,,,,768.037048,842.882996,187.191360,,,,,,,,,,,,,,,,,,,,,,,,
270,,,,,,,,,,934.695984,829.518860,331.401184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.512451,653.042908,149.676208,565.986389,733.515564,151.487686,,,,,,,445.084503,719.104126,163.713425,,,,767.014404,842.114746,187.026627,,,,,,,,,,,,,,,,,,,,,,,,
271,,,,,,,,,,933.021118,829.409546,330.788208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.231232,652.579468,148.301315,565.559753,732.715271,150.915802,,,,,,,443.894775,718.670654,162.404022,,,,765.432373,841.972595,186.559647,,,,,,,,,,,,,,,,,,,,,,,,
272,,,,,,,,,,932.327881,828.897766,330.661102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.552185,652.203064,147.282440,563.855469,732.852295,150.245316,,,,,,,442.457001,718.069519,161.721252,,,,762.869568,841.981384,186.624863,,,,,,,,,,,,,,,,,,,,,,,,
273,,,,,,,,,,931.080505,828.349792,330.618408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.366760,651.963562,146.129700,561.745789,732.841064,149.279053,,,,,,,440.888885,717.832764,160.921768,,,,761.205078,841.613525,186.919876,,,,,,,,,,,,,,,,,,,,,,,,
274,,,,,,,,,,928.945984,828.371094,330.531281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.895264,651.796082,144.909058,560.607971,732.588135,148.130737,,,,,,,439.297882,717.511108,159.617035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,,,,,,,,,,927.691345,828.284424,330.358032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.626801,651.775452,144.116501,559.714661,732.288696,147.521988,,,,,,,437.975403,717.226929,158.654877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,,,,,,,,,926.627686,828.040039,329.915894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.253418,651.524109,142.600800,557.611816,731.112000,146.276794,,,,,,,436.663666,716.965271,157.952759,,,,,,,757.598511,840.780518,185.574127,,,,,,,,,,,,,,,,,,,,,
277,,,,,,,,,,925.349976,827.858032,329.396271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.086029,651.126831,141.264816,556.621399,731.572021,145.588333,,,,,,,435.327606,716.643250,156.739014,,,,,,,756.279663,840.668274,185.366959,,,,,,,,,,,,,,,,,,,,,
278,,,,,,,,,,924.179199,827.849976,329.192322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.827759,650.982239,139.990555,555.528931,731.688965,144.674042,,,,,,,434.132263,716.245300,155.222137,,,,,,,754.953979,840.384827,185.001068,,,,,,,,,,,,,,,,,,,,,
279,,,,,,,,,,922.951233,827.754944,329.078400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.804260,650.784790,138.998688,554.286438,731.729309,143.841141,,,,,,,432.603577,715.717346,154.353210,,,,,,,754.004761,839.763245,185.011536,,,,,,,,,,,,,,,,,,,,,
280,,,,,,,,,,921.612427,827.574951,328.989838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.294373,650.523499,137.695267,552.772278,731.563049,143.339142,,,,,,,431.491028,715.239380,153.481064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,,,,,,,,,,919.828979,827.528076,328.419830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.400299,650.406250,136.302094,551.588623,731.169434,142.608826,,,,,,,430.439606,714.980164,152.062607,,,,,,,,,,751.871033,839.124512,184.337753,,,,,,,,,,,,,,,,,,
282,,,,,,,,,,919.383057,827.149902,328.249573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488.315735,650.141907,134.746948,550.708008,731.047424,141.684418,,,,,,,429.287476,714.888611,150.762238,,,,,,,,,,750.324463,839.197571,184.270065,,,,,,,,,,,,,,,,,,
283,,,,,,,,,,918.929688,827.054016,328.171448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.588959,649.838806,133.376297,549.737000,731.355042,140.369766,,,,,,,427.687317,714.770935,149.755203,,,,,,,,,,749.083801,839.037903,184.553421,,,,,,,,,,,,,,,,,,
284,,,,,,,,,,917.604370,827.078796,328.099762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.363220,649.712219,132.340408,548.611206,731.141052,139.595917,,,,,,,427.037415,714.540405,148.993912,,,,,,,,,,747.874573,838.773010,184.387878,,,,,,,,,,,,,,,,,,
285,,,,,,,,,,915.660767,827.060120,327.997498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,485.576965,649.783813,131.229813,547.137573,730.923279,138.719269,,,,,,,426.115204,714.425598,147.788696,,,,,,,,,,747.325684,838.705139,183.702591,,,,,,,,,,,,,,,,,,
286,,,,,,,,,,914.413086,827.038086,327.864410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.509064,649.615417,129.529495,546.189514,730.755859,138.005661,,,,,,,425.455811,714.246399,146.445648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,,,,,,,,,,914.102478,826.814636,327.793182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.671844,649.614746,128.396515,545.944214,730.636414,137.037659,,,,,,,424.630920,714.072083,145.251480,,,,,,,,,,,,,745.771606,838.373352,183.001389,,,,,,,,,,,,,,,
288,,,,,,,,,,913.946350,826.450806,327.895203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,483.088379,649.425293,127.422379,545.392334,730.476807,136.128494,,,,,,,423.600189,713.741821,144.292526,,,,,,,,,,,,,744.794495,838.366333,182.537994,,,,,,,,,,,,,,,
289,,,,,,,,,,912.746399,826.424988,327.147583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.115997,649.198242,126.018478,545.176575,730.125977,135.212463,,,,,,,,,,,,,,,,,,,,,,743.665833,838.287781,182.231766,,,,,,,,,,,,,,,
290,,,,,,,,,,911.033997,826.580872,326.795380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.526611,649.075439,125.208054,544.352783,730.039185,134.212952,,,,,,,,,,,,,,,,,,,,,,742.737000,838.278564,181.975128,421.938141,713.388550,141.950928,,,,,,,,,,,,
291,,,,,,,,,,910.053833,826.652222,326.851349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481.381836,649.100403,123.856300,543.438477,730.026184,133.284576,,,,,,,,,,,,,,,,,,,,,,742.191467,838.285950,181.697144,421.527863,713.315369,140.784805,,,,,,,,,,,,
292,,,,,,,,,,909.228943,826.708801,327.100494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.603149,649.138794,122.316902,542.556702,730.271423,132.552551,,,,,,,,,,,,,,,,,,,,,,741.892212,838.153442,181.446564,421.128632,713.267212,140.111328,,,,,,,,,,,,
293,,,,,,,,,,908.592712,826.854187,326.971588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.078522,649.068176,121.305489,541.510132,730.244873,131.743774,,,,,,,,,,,,,,,,,,,,,,741.601196,837.996155,181.007095,420.348602,713.226746,139.482803,,,,,,,,,,,,
294,,,,,,,,,,908.346252,826.556885,326.842621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.674866,648.847961,120.867805,540.842041,730.272644,131.005035,,,,,,,,,,,,,,,,,,,,,,,,,419.988098,713.224609,137.870361,,,,,,,,,,,,
295,,,,,,,,,,907.887695,826.341980,326.596588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.035034,648.733887,120.256050,540.340881,730.371216,130.203461,,,,,,,,,,,,,,,,,,,,,,,,,419.818604,713.063049,136.362823,739.751831,838.057800,180.469788,,,,,,,,,
296,,,,,,,,,,907.041992,826.426697,326.381409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.652740,648.669739,119.332260,540.039063,730.255737,129.696213,,,,,,,,,,,,,,,,,,,,,,,,,419.466858,713.001831,135.568390,739.280823,838.290894,179.999100,,,,,,,,,
297,,,,,,,,,,905.668213,827.039734,325.888123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.549347,648.190186,118.241760,539.794800,730.027832,129.180038,,,,,,,,,,,,,,,,,,,,,,,,,418.834259,712.997498,134.854340,738.627014,838.479248,179.671112,,,,,,,,,
298,,,,,,,,,,905.072266,827.090515,325.882294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.587036,647.981750,116.951874,539.453186,729.876709,128.619522,,,,,,,,,,,,,,,,,,,,,,,,,418.132416,712.973938,134.110764,737.954834,838.744873,179.265289,,,,,,,,,
299,,,,,,,,,,904.757446,827.180664,325.745178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.394012,647.718628,116.531174,539.407898,729.965454,127.748474,,,,,,,,,,,,,,,,,,,,,,,,,417.773773,712.917419,133.214691,737.422791,838.997620,178.828156,,,,,,,,,
300,,,,,,,,,,904.291443,827.261169,325.587982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.253265,647.591309,116.116829,539.378052,730.160156,126.803314,,,,,,,,,,,,,,,,,,,,,,,,,417.537384,712.737793,132.496185,736.992249,839.084778,178.418152,,,,,,,,,
301,,,,,,,,,,903.794128,827.166016,325.284637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.215302,647.480347,115.594765,539.267761,730.055542,126.134666,,,,,,,,,,,,,,,,,,,,,,,,,417.642548,712.638672,131.220200,736.599548,839.180542,177.883438,,,,,,,,,
302,,,,,,,,,,903.296204,827.239807,324.973785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.946808,647.268188,114.510139,539.341492,729.701355,125.136093,,,,,,,,,,,,,,,,,,,,,,,,,417.544159,712.403625,130.387833,736.817200,839.099243,177.105850,,,,,,,,,
303,,,,,,,,,,903.343018,827.087952,324.554352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.909393,647.104309,113.418633,539.165955,729.550964,124.584671,,,,,,,,,,,,,,,,,,,,,,,,,417.136353,712.150574,129.881912,736.947937,839.019592,176.591095,,,,,,,,,
304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.971771,646.950195,112.631058,538.890137,729.477844,124.348137,,,,,,,,,,,,,,,,,,,,,,,,,416.805298,711.825378,128.946213,736.870117,839.195068,176.320465,,,,,,,,,
305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,477.948944,646.880493,112.288910,538.853088,729.110657,123.777779,,,,,,,,,,,,,,,,,,,,,,,,,416.757874,711.542358,128.373230,736.839661,839.276672,175.973831,902.721985,827.287659,324.135925,,,,,,
306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.029083,646.645386,111.689667,539.082458,729.112793,122.485809,,,,,,,,,,,,,,,,,,,,,,,,,417.106873,711.167053,127.603836,736.867371,839.766357,175.089249,902.146545,827.390259,324.019562,,,,,,
307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.219116,646.498169,111.012245,539.346680,728.927429,121.622452,,,,,,,,,,,,,,,,,,,,,,,,,417.313416,710.746643,126.867897,,,,901.664978,827.646179,324.018341,,,,,,
308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.601074,646.249695,110.018562,539.272644,728.717590,121.116898,,,,,,,,,,,,,,,,,,,,,,,,,417.514191,710.397522,126.211250,,,,900.877930,827.849609,324.152893,735.881287,840.310791,174.766190,,,
309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.585754,646.227417,109.082626,539.284912,728.713623,120.475456,,,,,,,,,,,,,,,,,,,,,,,,,417.414856,710.215027,125.640419,,,,900.286621,827.888062,323.973267,735.501587,840.471436,174.538605,,,
310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.592896,646.148315,108.175468,538.865173,728.599548,120.095901,,,,,,,,,,,,,,,,,,,,,,,,,417.277924,710.042419,125.323433,,,,899.774780,828.018921,323.645142,735.055786,840.490906,174.447327,,,
311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.690582,646.080933,107.603798,538.558411,728.758606,119.714371,,,,,,,,,,,,,,,,,,,,,,,,,417.112701,709.787231,124.457123,,,,899.314880,828.166626,323.380920,734.599182,840.475098,174.362534,,,
312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.668579,645.928894,107.294220,538.681213,728.570923,119.245422,,,,,,,,,,,,,,,,,,,,,,,,,417.132935,709.602600,123.815742,,,,899.175659,828.261902,323.225159,734.436218,840.109863,174.242935,,,
313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.617432,645.841614,107.022568,538.640991,728.419800,118.919952,,,,,,,,,,,,,,,,,,,,,,,,,417.042664,709.432922,123.363068,,,,898.943604,828.408997,323.130188,734.132385,840.241272,174.213181,,,
314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.651733,645.722656,106.594490,538.441040,728.531616,118.576897,,,,,,,,,,,,,,,,,,,,,,,,,416.915802,709.195313,122.981339,,,,898.755859,828.414673,323.019928,733.621094,841.055542,173.980850,,,
315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.701202,645.540894,106.321167,538.727783,728.628601,117.643906,,,,,,,,,,,,,,,,,,,,,,,,,416.854126,708.969666,122.185089,,,,898.682007,828.508179,323.050659,733.392822,841.042419,173.646576,,,
316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.839417,645.293884,105.574791,538.943787,728.539734,116.920990,,,,,,,,,,,,,,,,,,,,,,,,,416.916473,708.766113,121.561020,,,,898.546448,828.622681,323.024780,733.099915,840.966309,172.909576,,,
317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,479.364563,645.350708,104.599701,538.992004,728.243713,116.392525,,,,,,,,,,,,,,,,,,,,,,,,,417.149689,708.496643,120.756828,,,,898.472839,828.671448,323.051758,732.958069,840.964478,172.487869,,,
