Grasp121
Date:,2025/04/23
Time:,12:58:43
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54,,,*55,,,*56,,,*57
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
225,,,,,,,876.614441,813.446106,223.729965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,639.016296,724.641663,160.850174,571.067932,657.422241,183.831741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,873.132385,812.576660,224.072327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,636.320618,724.135193,159.992126,567.281677,657.354614,182.778839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,,,,869.772217,811.744141,224.275864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,632.656311,724.311157,158.702179,564.069824,657.252747,181.662415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.825134,734.517029,185.319168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,866.596252,811.056946,224.378952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.704285,723.737488,157.714020,560.748047,657.388916,179.995377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,,,,864.000854,810.456909,224.317551,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.351013,723.907654,156.539459,557.447021,657.641113,178.808472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.510437,788.524414,305.750732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,,,,,860.368958,809.688721,224.106491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.894592,723.337463,155.899551,554.457031,657.548218,177.355423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.557678,788.377319,305.468475,508.592499,734.898804,181.933167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,,,,857.879822,808.873535,224.157166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620.306152,723.558838,155.022949,551.367065,657.483704,176.345200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.266785,788.053162,305.216766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,,,,854.444397,808.393250,224.247101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,617.889282,723.213135,154.397400,548.098572,657.333984,175.743332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,900.582092,787.848083,305.168945,,,,502.679626,735.076355,179.211090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,,,,851.886414,807.636230,224.043167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.805176,723.115845,153.503357,545.084839,657.257385,174.560486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,897.688599,786.839600,304.952789,,,,500.377625,735.110840,176.950882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,,,,,849.065491,807.184326,223.632614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.910645,723.057861,152.318466,542.069885,657.392395,173.360153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,895.693115,786.236877,304.345062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,,,,,,,846.413269,806.242065,223.211990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.576599,722.851868,151.628296,539.224243,657.391357,172.028351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.676758,786.454529,303.829865,,,,,,,494.249146,735.333130,175.691299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,,,,,,,844.252380,805.630310,223.195938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.857117,723.067078,149.984467,536.654297,657.425476,170.429550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890.352966,785.512512,304.385498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,,,,,,,840.979004,805.167786,223.001236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.227417,722.669312,149.676834,533.961548,657.406616,169.507050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,888.279175,784.919312,303.695343,,,,,,,,,,488.370453,735.401367,173.350494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,,,,,,,838.939392,804.424377,222.871429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.487183,722.957092,148.197983,531.116028,657.241943,168.245636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.589661,784.609375,303.202606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,,,,,,,836.292725,803.999329,222.410049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.517883,722.320007,147.702408,528.427551,657.564453,167.358612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,883.617920,784.000916,302.875763,,,,,,,,,,,,,483.986969,735.488831,170.392242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,,,,,,,833.753235,803.291260,222.280350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.849915,722.671265,146.645340,525.668823,657.427673,166.842972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,881.223328,783.659241,302.940643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,,,,,,,831.809753,802.719543,221.858841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.197021,722.619995,146.067307,523.383789,657.446594,165.165070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.568115,783.528259,302.297852,,,,,,,,,,,,,,,,479.065094,735.838379,168.208160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,,,,,,,829.500366,802.282227,221.559814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.682129,721.913025,144.740845,521.367981,657.519348,163.684769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,876.921631,782.561584,302.221558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,,,,,,,827.172913,801.877380,220.958069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.152405,722.234619,144.179916,518.953247,657.593628,162.928726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,874.288513,782.489990,301.616608,,,,,,,,,,,,,,,,,,,474.951508,735.752136,166.256607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,,,,,,,825.124207,801.335266,221.073944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.441162,722.295776,143.039886,516.992004,657.591858,161.545334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,872.295044,782.036621,301.547821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,,,,,,,822.715393,800.906860,220.808517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.402283,721.527039,142.066574,514.480591,657.825500,160.860886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,871.002014,781.232056,301.225311,,,,,,,,,,,,,,,,,,,,,,470.846619,735.955017,163.028885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,,,,,,,820.544189,800.352783,220.689453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.195374,721.931091,141.023376,512.405029,657.757935,160.162903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,868.873474,780.879944,300.585388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,,,,,,,818.812805,799.958496,220.284470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.668884,722.325928,140.081253,510.790466,657.661133,158.947388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,866.572510,780.876343,300.206207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,,,,,,,817.015625,799.603455,219.973495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.384216,721.704651,139.602966,508.577637,657.403381,157.672348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,865.002563,780.641663,299.501373,,,,,,,,,,,,,,,,,,,,,,,,,465.066071,735.929626,159.883392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,,,,,,,814.519287,799.246277,219.758514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.855713,721.619019,138.295334,506.801331,657.299988,156.393112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,863.243469,780.047424,299.963287,,,,,,,,,,,,,,,,,,,,,,,,,462.788879,736.029724,159.621460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,,,,,,,813.069275,799.016663,218.753159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.623901,721.848755,137.599564,505.140411,657.374146,154.855591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.917786,780.140686,299.297058,,,,,,,,,,,,,,,,,,,,,,,,,461.590576,735.907837,157.735794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,,,,,,,811.778564,798.539063,218.647339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.853149,721.431396,137.202637,503.367676,657.158081,154.124268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.511414,780.087524,298.945068,,,,,,,,,,,,,,,,,,,,,,,,,459.424805,736.389465,157.616730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,,,,,,,809.460144,798.115356,218.442490,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.430054,721.000183,135.769440,501.305206,656.948853,153.592743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,857.449097,778.869629,299.188141,,,,,,,,,,,,,,,,,,,,,,,,,456.879578,736.287109,157.692596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,,,,,,,807.870605,798.152588,218.031723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.226868,721.046875,134.422073,499.832794,656.721130,152.255020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.839600,778.480591,298.761810,,,,,,,,,,,,,,,,,,,,,,,,,455.579529,736.228638,156.865860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,,,,,,,806.182068,797.355957,217.787491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.456421,721.011780,134.305923,498.461792,656.565247,150.552444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,854.729004,778.410400,297.933411,,,,,,,,,,,,,,,,,,,,,,,,,454.336731,736.045715,155.089752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,,,,,,,804.411072,796.556335,217.699631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568.450134,720.953735,133.737991,497.187927,656.720093,149.700531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.119629,778.292664,297.161011,,,,,,,,,,,,,,,,,,,,,,,,,452.788147,735.667358,154.050201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,,,,,,,803.350891,796.530396,217.487854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.431335,720.498901,132.332657,495.383240,656.298401,148.485703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852.182129,777.797913,296.605988,,,,,,,,,,,,,,,,,,,,,,,,,451.318665,735.517151,153.531326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,,,,,,,801.365234,796.876648,216.578629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.352356,720.319092,131.409332,493.973541,656.392273,147.639145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.790222,777.779419,296.545837,,,,,,,,,,,,,,,,,,,,,,,,,450.135284,735.211548,152.810760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,,,,800.002808,796.624207,215.953491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.585999,720.564209,130.842010,492.791626,656.162598,146.445221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,848.818787,777.553040,296.197205,,,,,,,,,,,,,,,,,,,,,,,,,449.174103,734.675842,150.774857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,,,,,,,799.332764,796.120667,215.802139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.109741,720.562622,130.016800,491.625977,655.846924,144.837952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,847.028320,777.363708,295.865845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,,,,,,,797.890442,795.736206,215.376556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.667236,720.500488,128.566483,489.902893,655.430481,143.922134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.132385,777.198975,295.939880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,,,,,,796.290955,795.424561,214.994003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.332153,719.997192,127.512535,488.738007,655.421753,143.082092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,844.952637,776.727295,295.144135,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.198242,734.233948,148.295502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,,,,,,,794.657593,795.501404,214.720123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.137817,719.570007,127.521194,487.684174,655.379211,141.660156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843.724365,776.476135,294.610962,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.552765,734.184875,147.466019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,,,,,,,793.833069,794.642395,214.390137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.997498,719.714783,126.557266,486.883179,655.179382,140.691010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.065186,776.343506,294.794739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,,,,,,,792.593384,794.256042,213.830383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.720520,719.618164,125.170418,485.165710,655.435852,139.542877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840.171997,776.201599,294.295227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,,,,,,,791.765320,794.001709,213.228729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.455627,719.854492,124.026321,483.908752,654.995300,138.586700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.910767,776.118225,293.860107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,,,,,,,790.924744,793.778931,212.008530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.307495,719.683105,124.010368,483.180084,654.756958,137.154404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,838.446594,775.539001,293.153198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.711945,733.622192,143.815521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,,,,,,,788.896362,793.917969,211.704559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.607178,719.267944,123.279259,482.346558,654.664673,136.376266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,837.368530,775.585205,292.665985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.100037,733.606567,143.041946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,,,,,,,787.955200,793.421509,211.810257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554.104553,718.908936,122.258766,481.937469,655.620361,135.356201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,835.992737,775.717102,292.282471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.810242,719.017212,121.361206,480.903381,655.819458,134.235626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834.652649,775.641663,292.104950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551.353455,719.096313,120.805847,479.837616,656.155884,133.147491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,833.467712,775.419739,291.606995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.240417,719.210510,120.326805,478.769897,656.738159,132.600510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.996704,774.976318,291.068848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,435.714294,733.182617,140.003754,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.470093,719.038513,119.779984,477.723053,656.247559,132.061096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,831.882507,775.125610,290.533081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.760132,733.242188,138.753281,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.971375,719.088745,118.989197,477.069641,656.041626,131.459366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,830.410461,775.485168,290.574005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.616669,733.114380,137.901306,782.746399,793.239319,209.280167,,,,,,,,,,,,,,,,,,,,,,,,
274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.612305,718.736816,118.012276,476.422394,656.099548,130.655151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.978027,775.696472,290.209534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,781.691895,793.153748,208.543945,,,,,,,,,,,,,,,,,,,,,,,,
275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.851135,718.332397,117.119118,475.832764,656.080811,129.833847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.178162,775.399353,289.824493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,547.109802,718.135437,116.224411,474.816650,655.738892,129.070618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,828.101746,775.169922,289.505798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.940430,718.246765,116.131683,473.960876,655.592224,128.672607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,827.628601,775.188904,289.072784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.735840,732.661133,135.375061,,,,,,,,,,,,,,,,,,,,,
278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.844421,718.283875,115.969734,473.057037,655.396729,128.210632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,826.313843,775.325806,288.597351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.936371,732.660156,134.651154,,,,,,,,,,,,,,,,,,,,,
279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.283936,718.205444,115.202034,472.387207,654.905884,127.519257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.787048,775.527954,287.999603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.894440,732.641846,134.278076,777.666321,792.685120,207.266251,,,,,,,,,,,,,,,,,,
280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.929382,718.177246,114.187088,471.780914,654.566833,127.034943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.939819,775.685120,287.416168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.844513,732.498047,133.983185,776.747986,792.737854,207.093903,,,,,,,,,,,,,,,,,,
281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,543.311279,718.196228,113.628754,471.166168,654.078796,126.290001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823.145203,775.317688,287.256287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427.069916,732.273621,133.550720,776.058472,792.854187,206.254974,,,,,,,,,,,,,,,,,,
282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.520935,718.175598,113.205841,470.641968,652.965576,125.758636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,822.684814,775.368591,286.709595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.609619,792.781433,205.265015,,,,,,,,,,,,,,,,,,
