Grasp88
Date:,2025/04/22
Time:,17:17:44
Type:,test
Description:,""
Notes:,""

TRAJECTORIES
200.000000,Hz
,*1,,,*2,,,*3,,,*4,,,*5,,,*6,,,*7,,,*8,,,*9,,,*10,,,*11,,,*12,,,*13,,,*14,,,*15,,,*16,,,*17,,,*18,,,*19,,,*20,,,*21,,,*22,,,*23,,,*24,,,*25,,,*26,,,*27,,,*28,,,*29,,,*30,,,*31,,,*32,,,*33,,,*34,,,*35,,,*36,,,*37,,,*38,,,*39,,,*40,,,*41,,,*42,,,*43,,,*44,,,*45,,,*46,,,*47,,,*48,,,*49,,,*50,,,*51,,,*52,,,*53,,,*54,,,*55,,,*56,,,*57
Field #,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,621.941040,658.974792,149.167618,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.005676,848.121277,401.626556,,,,,,,,,,,,,,,,681.131470,739.082397,149.868622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,616.482239,659.681824,148.173462,,,,,,,,,,,,,,,,,,,,,,,,,,,,973.377197,846.931152,400.776886,,,,,,,,,,,,,,,,676.093933,739.212769,149.324173,,,,,,,,,,549.096741,722.654724,143.930801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,610.850403,660.258850,146.404480,,,,,,,,,,,,,,,,,,,,,,,,,,,,971.643738,846.323669,400.093445,,,,,,,,,,,,,,,,671.030945,739.528687,148.251221,,,,,,,,,,543.570435,724.252502,143.559647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.481873,661.006287,144.805817,,,,,,,,,,,,,,,,,,,,,,,,,,,,968.792542,845.536621,399.618225,,,,,,,,,,,,,,,,666.204163,739.548889,147.514954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.792053,661.661316,143.354111,,,,,,,,,,,,,,,,,,,,,,,,,,,,967.115479,844.403870,399.686981,,,,,,,,,,,,,,,,661.207031,739.615601,147.072525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.386963,662.301025,142.440750,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.229370,843.390015,398.830902,,,,,,,,,,,,,,,,656.250488,739.870728,145.931396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.117981,662.876038,140.675888,,,,,,,,,,,,,,,,,,,,,,,,,,,,963.113770,842.838928,398.809784,,,,,,,,,,,,,,,,651.942078,739.644897,145.423065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.186707,663.593384,139.589905,,,,,,,,,,,,,,,,,,,,,,,,,,,,960.673828,841.758301,398.827454,,,,,,,,,,,,,,,,647.808777,739.841431,144.127014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,579.373718,663.877319,137.697464,,,,,,,,,,,,,,,,,,,,,,,,,,,,958.720703,840.887878,398.046143,,,,,,,,,,,,,,,,643.973877,739.985168,142.987503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.564209,664.507751,136.289917,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.185669,840.158936,398.239685,,,,,,,,,,,,,,,,639.564270,740.185730,142.117325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.880127,664.922180,134.357788,,,,,,,,,,,,,,,,,,,,,,,,,,,,954.815552,839.360229,398.107941,,,,,,,,,,,,,,,,636.075806,739.897217,141.021500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.431396,665.550537,132.815857,,,,,,,,,,,,,,,,,,,,,,,,,,,,952.407471,838.489807,397.677338,,,,,,,,,,,,,,,,631.911804,740.102783,140.290146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.268372,666.175171,131.122574,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.442017,837.510864,397.952606,,,,,,,,,,,,,,,,627.464111,740.394714,139.969788,,,,,,,,,,,,,500.802612,736.011658,135.162735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556.859009,666.753967,129.919312,,,,,,,,,,,,,,,,,,,,,,,,,,,,949.105774,836.767944,398.026642,,,,,,,,,,,,,,,,625.020996,739.918945,138.674881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,552.851501,667.172729,128.184341,,,,,,,,,,,,,,,,,,,,,,,,,,,,947.276489,836.196289,397.712952,,,,,,,,,,,,,,,,621.016724,740.165771,138.069107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,549.071594,667.651367,126.862137,,,,,,,,,,,,,,,,,,,,,,,,,,,,945.447510,835.371460,397.556976,,,,,,,,,,,,,,,,617.822876,739.894592,137.379349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.471985,667.905640,125.152191,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.529175,834.545593,397.820496,,,,,,,,,,,,,,,,614.524658,740.222839,136.166290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.449829,668.354126,123.727364,,,,,,,,,,,,,,,,,,,,,,,,,,,,942.115540,833.733826,397.502991,,,,,,,,,,,,,,,,611.680420,739.764221,135.683044,,,,,,,,,,,,,,,,484.834991,739.817139,129.769196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.058105,668.795837,122.754822,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.234924,833.291443,397.850159,,,,,,,,,,,,,,,,608.377136,740.127991,135.007645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536.159180,669.257446,121.303062,,,,,,,,,,,,,,,,,,,,,,,,,,,,938.235840,832.608582,398.270996,,,,,,,,,,,,,,,,606.198547,739.518799,134.542755,,,,,,,,,,,,,,,,,,,478.918732,741.123779,128.147125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,533.496643,669.401123,120.674454,,,,,,,,,,,,,,,,,,,,,,,,,,,,936.559143,831.968262,397.785828,,,,,,,,,,,,,,,,603.307251,739.721008,133.870651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530.601868,669.494263,119.695610,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.526550,831.169922,397.807526,,,,,,,,,,,,,,,,600.933289,739.760742,133.582718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.232605,669.699402,118.273689,,,,,,,,,,,,,,,,,,,,,,,,,,,,934.186096,830.606018,397.920380,,,,,,,,,,,,,,,,598.719238,739.489563,133.007706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,525.768188,669.857727,117.323257,,,,,,,,,,,,,,,,,,,,,,,,,,,,931.771545,830.184692,398.091400,,,,,,,,,,,,,,,,596.539307,739.302979,132.334564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.436218,669.835144,116.771721,,,,,,,,,,,,,,,,,,,,,,,,,,,,930.097961,829.699280,398.140747,,,,,,,,,,,,,,,,594.896545,739.088135,131.920517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521.458923,669.829163,115.353821,,,,,,,,,,,,,,,,,,,,,,,,,,,,928.975525,828.821594,398.472473,,,,,,,,,,,,,,,,592.544861,738.725708,131.579208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.368774,669.786621,114.853844,,,,,,,,,,,,,,,,,,,,,,,,,,,,927.968750,828.446533,398.525513,,,,,,,,,,,,,,,,591.134521,738.665405,131.182693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,517.531921,669.787048,114.644867,,,,,,,,,,,,,,,,,,,,,,,,,,,,926.449585,828.370850,398.565186,,,,,,,,,,,,,,,,589.560730,738.461304,130.674622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515.656799,669.778625,114.411530,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.650757,827.809204,398.651276,,,,,,,,,,,,,,,,587.707214,737.977478,130.658493,,,,,,,,,,,,,,,,,,,,,,460.339447,742.696106,122.940224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.623840,669.684387,112.627869,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.551819,827.334351,398.320862,,,,,,,,,,,,,,,,586.584961,737.588501,130.374771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.223267,669.660095,112.236725,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.020264,826.733215,398.201263,,,,,,,,,,,,,,,,585.188477,737.453796,129.464157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511.482635,669.422729,111.835968,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.611511,826.250732,397.870148,,,,,,,,,,,,,,,,583.695251,737.164978,129.211105,,,,,,,,,,,,,,,,,,,,,,,,,821.032593,828.594055,211.759216,456.713257,742.387451,121.530457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510.186920,669.145813,111.415718,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.034119,825.546326,397.752655,,,,,,,,,,,,,,,,582.062744,737.039734,129.296448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.021179,668.860107,110.566933,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.487183,825.493408,398.139404,,,,,,,,,,,,,,,,581.017578,736.944031,128.739594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.860138,668.520874,109.954124,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.772949,825.423889,398.413239,,,,,,,,,,,,,,,,580.188660,736.512268,128.652328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.711823,668.251709,109.857994,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.818726,825.205139,398.353699,,,,,,,,,,,,,,,,579.528137,735.817810,128.515289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.879944,741.715759,120.257942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.489929,668.015076,109.477455,,,,,,,,,,,,,,,,,,,,,,,,,,,,917.343994,824.988770,398.395935,,,,,,,,,,,,,,,,578.681885,735.253052,128.055161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.058685,741.508484,120.339897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.684509,667.720154,108.823952,,,,,,,,,,,,,,,,,,,,,,,,,,,,916.901001,824.470337,398.425537,,,,,,,,,,,,,,,,577.465759,735.144958,127.721199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.919708,667.448364,108.339172,,,,,,,,,,,,,,,,,,,,,,,,,,,,915.833923,823.536987,398.531464,,,,,,,,,,,,,,,,576.107239,735.243713,127.651146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.145477,667.290710,107.747498,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.701904,823.129028,398.502960,,,,,,,,,,,,,,,,575.293762,735.124939,127.629906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502.652802,667.007080,107.037842,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.291260,822.457581,398.132233,,,,,,,,,,,,,,,,574.562378,734.817627,127.374733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.884155,666.848328,106.237289,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.080566,821.906555,397.670929,,,,,,,,,,,,,,,,573.621704,734.425049,126.976898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.178589,666.591125,105.429619,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.040039,821.566101,397.245758,,,,,,,,,,,,,,,,572.805481,734.195190,126.576782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446.419098,739.390198,118.574104,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.548615,666.504211,104.993767,,,,,,,,,,,,,,,,,,,,,,,,,,,,913.436890,821.645874,397.320557,,,,,,,,,,,,,,,,572.160583,734.090454,126.129486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.599030,739.207336,118.287567,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.740753,666.198547,104.161118,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.334900,822.229248,397.927185,,,,,,,,,,,,,,,,571.732361,733.971252,125.953468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.610413,739.111328,117.740692,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.348297,665.892578,102.828293,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.429199,822.282471,398.022644,,,,,,,,,,,,,,,,571.799744,733.701721,125.390923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.838165,738.885498,117.030930,809.110474,823.237549,213.178604,,,,,,,,,,,,,,,,,,,,,,,,
333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.812103,665.697327,102.567612,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.677551,822.013916,397.808624,,,,,,,,,,,,,,,,571.091370,733.199951,124.662613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.454010,665.592712,102.180191,,,,,,,,,,,,,,,,,,,,,,,,,,,,910.191650,821.797791,397.711304,,,,,,,,,,,,,,,,570.373291,733.009705,124.189278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.033081,665.558167,100.992775,,,,,,,,,,,,,,,,,,,,,,,,,,,,909.279053,821.248169,397.868408,,,,,,,,,,,,,,,,569.974731,732.819092,123.780273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.690002,665.517151,99.325447,,,,,,,,,,,,,,,,,,,,,,,,,,,,908.570557,821.056213,397.950592,,,,,,,,,,,,,,,,569.485779,732.791077,123.177773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.133453,665.535645,98.454308,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.959717,820.657349,397.921417,,,,,,,,,,,,,,,,568.788757,732.811707,122.622528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.564911,665.337585,97.713470,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.175354,820.190186,397.906067,,,,,,,,,,,,,,,,568.111816,732.952759,121.673187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.967957,665.337769,97.053795,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.512329,819.186096,398.375244,,,,,,,,,,,,,,,,567.583435,732.821838,120.802765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.680145,665.502808,95.497269,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.373474,818.757507,398.340088,,,,,,,,,,,,,,,,567.318115,732.872498,120.603821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.609467,665.862305,94.186592,,,,,,,,,,,,,,,,,,,,,,,,,,,,906.498108,818.534241,398.070038,,,,,,,,,,,,,,,,567.085449,732.992249,119.696053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.406860,665.923828,92.942375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.799133,733.051880,118.531021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.582153,738.494995,105.707024,,,,,,,,,,,,,,,,,,,,,
343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.191315,665.880005,91.760605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.357239,733.187988,117.521622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.006897,738.589050,104.993011,906.075195,818.080383,397.721344,,,,,,,,,,,,,,,,,,
344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494.862793,665.935852,90.310516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.297363,733.112061,116.226295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,905.080200,817.973083,398.125916,,,,,,,,,,,,,,,,,,
345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.194122,666.225464,89.071869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.486450,733.059570,115.703407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,904.115051,817.740417,398.525421,440.052368,738.731506,101.193489,,,,,,,,,,,,,,,
346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.163361,666.178711,87.872612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.001892,733.106201,115.008537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903.217773,817.494934,398.578033,439.688507,738.581970,100.312378,,,,,,,,,,,,,,,
347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.091614,665.995667,86.395241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.671082,733.054443,114.086952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.743958,817.283264,398.371521,,,,,,,,,,,,,,,,,,
348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,495.322601,665.994385,84.636192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565.469238,733.243042,112.887123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,902.546204,817.573547,398.185608,,,,440.104706,738.455566,96.210220,,,,,,,,,,,,
